BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 21:24:59,16.0,12,Orica GreenEDGE,16:16 16:16,\u25b24,5,2016
,,+ - 21:24:59,19.0,13,Cannondale Pro Cycling Team,16:18 16:18,\u25b26,5,2016
,,+ - 21:24:59,10.0,14,Bora - Argon 18,16:36 16:36,\u25bc4,5,2016
,,+ - 21:24:59,13.0,15,Team Katusha,17:04 17:04,\u25bc2,5,2016
,,+ - 21:24:59,15.0,16,IAM Cycling,18:47 18:47,\u25bc1,5,2016
,,+ - 21:24:59,12.0,17,Direct Energie,19:06 19:06,\u25bc5,5,2016
,,+ - 21:24:59,8.0,18,Lotto Soudal,20:10 20:10,\u25bc10,5,2016
,,+ - 21:24:59,17.0,19,Trek - Segafredo,22:00 22:00,\u25bc2,5,2016
,,+ - 21:24:59,20.0,20,"Cofidis, Solutions Cr\xe9dits",44:12 44:12,-,5,2016
,,+ - 21:24:59,21.0,21,Team LottoNL-Jumbo,1:03:54 1:03:54,-,5,2016
,,+ - 21:24:59,22.0,22,Team Giant - Alpecin,1:20:53 1:20:53,-,5,2016
,,+ - 25:50:22,1.0,1,Team Sky,77:36:56 77:36:56,-,6,2016
,,+ - 25:50:22,2.0,2,BMC Racing Team,3:37 3:37,-,6,2016
,,+ - 25:50:22,3.0,3,Etixx - Quick Step,5:07 5:07,-,6,2016
,,+ - 25:50:22,6.0,4,AG2R La Mondiale,10:18 10:18,\u25b22,6,2016
,,+ - 25:50:22,8.0,5,Tinkoff,13:45 13:45,\u25b23,6,2016
,,+ - 25:50:22,4.0,6,Astana Pro Team,25:42 25:42,\u25bc2,6,2016
,,+ - 25:50:22,5.0,7,Movistar Team,36:58 36:58,\u25bc2,6,2016
,,+ - 25:50:22,12.0,8,Orica GreenEDGE,38:46 38:46,\u25b24,6,2016
,,+ - 25:50:22,10.0,9,Lampre - Merida,42:56 42:56,\u25b21,6,2016
,,+ - 25:50:22,13.0,10,Cannondale Pro Cycling Team,43:32 43:32,\u25b23,6,2016
,,+ - 25:50:22,7.0,11,FDJ,44:07 44:07,\u25bc4,6,2016
,,+ - 25:50:22,15.0,12,Team Katusha,47:43 47:43,\u25b23,6,2016
,,+ - 25:50:22,14.0,13,Bora - Argon 18,55:32 55:32,\u25b21,6,2016
,,+ - 25:50:22,18.0,14,Lotto Soudal,55:45 55:45,\u25b24,6,2016
,,+ - 25:50:22,16.0,15,IAM Cycling,56:23 56:23,\u25b21,6,2016
,,+ - 25:50:22,11.0,16,Wanty - Groupe Gobert,1:00:55 1:00:55,\u25bc5,6,2016
,,+ - 25:50:22,17.0,17,Direct Energie,1:04:11 1:04:11,-,6,2016
,,+ - 25:50:22,9.0,18,Team Dimension Data,1:04:58 1:04:58,\u25bc9,6,2016
,,+ - 25:50:22,19.0,19,Trek - Segafredo,1:27:54 1:27:54,-,6,2016
,,+ - 25:50:22,20.0,20,"Cofidis, Solutions Cr\xe9dits",1:49:28 1:49:28,-,6,2016
,,+ - 25:50:22,21.0,21,Team LottoNL-Jumbo,1:50:38 1:50:38,-,6,2016
,,+ - 25:50:22,22.0,22,Team Giant - Alpecin,2:44:58 2:44:58,-,6,2016
,,+ - 29:59:31,1.0,1,Team Sky,90:04:20 90:04:20,-,7,2016
,,+ - 29:59:31,2.0,2,BMC Racing Team,13:47 13:47,-,7,2016
,,+ - 29:59:31,4.0,3,AG2R La Mondiale,14:06 14:06,\u25b21,7,2016
,,+ - 29:59:31,3.0,4,Etixx - Quick Step,15:36 15:36,\u25bc1,7,2016
,,+ - 29:59:31,5.0,5,Tinkoff,20:38 20:38,-,7,2016
,,+ - 29:59:31,6.0,6,Astana Pro Team,40:20 40:20,-,7,2016
,,+ - 29:59:31,7.0,7,Movistar Team,46:53 46:53,-,7,2016
,,+ - 29:59:31,8.0,8,Orica GreenEDGE,51:32 51:32,-,7,2016
,,+ - 29:59:31,10.0,9,Cannondale Pro Cycling Team,53:15 53:15,\u25b21,7,2016
,,+ - 29:59:31,9.0,10,Lampre - Merida,59:44 59:44,\u25bc1,7,2016
,,+ - 29:59:31,11.0,11,FDJ,1:12:08 1:12:08,-,7,2016
,,+ - 29:59:31,18.0,12,Team Dimension Data,1:17:05 1:17:05,\u25b26,7,2016
,,+ - 29:59:31,15.0,13,IAM Cycling,1:29:16 1:29:16,\u25b22,7,2016
,,+ - 29:59:31,13.0,14,Bora - Argon 18,1:30:55 1:30:55,\u25bc1,7,2016
,,+ - 29:59:31,14.0,15,Lotto Soudal,1:32:48 1:32:48,\u25bc1,7,2016
,,+ - 29:59:31,17.0,16,Direct Energie,1:47:22 1:47:22,\u25b21,7,2016
,,+ - 29:59:31,12.0,17,Team Katusha,1:49:15 1:49:15,\u25bc5,7,2016
,,+ - 29:59:31,16.0,18,Wanty - Groupe Gobert,1:52:43 1:52:43,\u25bc2,7,2016
,,+ - 29:59:31,21.0,19,Team LottoNL-Jumbo,2:23:57 2:23:57,\u25b22,7,2016
,,+ - 29:59:31,19.0,20,Trek - Segafredo,2:25:19 2:25:19,\u25bc1,7,2016
,,+ - 29:59:31,20.0,21,"Cofidis, Solutions Cr\xe9dits",2:40:53 2:40:53,\u25bc1,7,2016
,,+ - 29:59:31,22.0,22,Team Giant - Alpecin,4:03:52 4:03:52,-,7,2016
