Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
28,,203,,+0:00,,,Fothen Markus,146,Milram,",, 46:31",,,,11,2010
25,,179,,+0:00,,,Sutton Chris,147,Sky Procycling,",, 46:31",,,,11,2010
25,,57,,+0:00,,,Le Floch Guillaume,148,Bbox Bouygues Telecom,",, 46:31",,,,11,2010
33,,119,,+0:00,,,Tuft Svein,149,Team Garmin - Transitions,",, 46:31",,,,11,2010
25,,168,,+0:00,,,van Emden Jos,150,Rabobank ProTeam,",, 46:31",,,,11,2010
26,,28,,+0:00,,,Ravard Anthony,151,AG2R La Mondiale,",, 46:31",,,,11,2010
25,,96,,+0:00,,,Frapporti Marco,152,Colnago - CSF Inox,",, 46:31",,,,11,2010
27,,145,,+0:00,,,Elijzen Michiel,153,Omega Pharma-Lotto,",, 46:31",,,,11,2010
25,,52,,+0:00,,,Arashiro Yukiya,154,Bbox Bouygues Telecom,",, 46:31",,,,11,2010
32,,88,,+0:00,,,Sijmens Nico,155,Cofidis Le Credit en Ligne,",, 46:31",,,,11,2010
25,,134,,+0:00,,,Bodnar Maciej,156,Liquigas - Doimo,",, 46:31",,,,11,2010
30,,83,,+0:00,,,Buffaz Mickael,157,Cofidis Le Credit en Ligne,",, 46:31",,,,11,2010
24,,92,,+0:00,,,Belletti Manuel,158,Colnago - CSF Inox,",, 46:31",,,,11,2010
22,,118,,+0:00,,,Meyer Cameron,159,Team Garmin - Transitions,",, 46:31",,,,11,2010
24,,9,,+0:00,,,Wyss Danilo,160,BMC Racing Team,",, 46:31",,,,11,2010
25,,82,,+0:00,,,Blot Guillaume,161,Cofidis Le Credit en Ligne,",, 46:31",,,,11,2010
20,,114,,+0:00,,,Bobridge Jack,162,Team Garmin - Transitions,",, 46:31",,,,11,2010
32,,176,,+0:00,,,Hayman Mathew,163,Sky Procycling,",, 46:31",,,,11,2010
27,,55,,+0:00,,,Claude Mathieu,164,Bbox Bouygues Telecom,",, 46:31",,,,11,2010
26,,87,,+0:00,,,Kriit Kalle,165,Cofidis Le Credit en Ligne,",, 46:31",,,,11,2010
24,,175,,+0:00,,,Froome Christopher,166,Sky Procycling,",, 46:31",,,,11,2010
24,,98,,+0:00,,,Stortoni Simone,167,Colnago - CSF Inox,",, 46:31",,,,11,2010
31,,163,,+0:00,,,Brown Graeme,168,Rabobank ProTeam,",, 46:31",,,,11,2010
23,,99,,+0:00,,,Pirazzi Stefano,169,Colnago - CSF Inox,",, 46:31",,,,11,2010
37,,193,,+0:00,,,McEwen Robbie,170,Katyusha,",, 46:31",,,,11,2010
31,,35,,+0:00,,,Loddo Alberto,DNF,Androni Giocattoli - Serramenti PVC Diquigiovanni,-6:28:29 -6:28:29,,,,11,2010
25,,5,,+0:00,,,Santambrogio Mauro,DNF,BMC Racing Team,",, -6:28:29",,,,11,2010
26,,47,,+0:00,,,Iglinskiy Valentin,DNF,Astana,",, -6:28:29",,,,11,2010
32,,4,,+0:00,,,Louder Jeff,DNF,BMC Racing Team,",, -6:28:29",,,,11,2010
28,,43,,+0:00,,,Gasparotto Enrico,DNF,Astana,",, -6:28:29",,,,11,2010
27,,206,,+0:00,,,Rohregger Thomas,DNF,Milram,",, -6:28:29",,,,11,2010
26,,49,,+0:00,,,Dyachenko Alexandr,DNF,Astana,",, -6:28:29",,,,11,2010
27,,109,,+0:00,,,Pedersen Martin,DNF,Footon-Servetto,",, -6:28:29",,,,11,2010
20,,143,,+0:00,,,Blythe Adam,DNF,Omega Pharma-Lotto,",, -6:28:29",,,,11,2010
26,,27,,+0:00,,,Mandri Ren\xe9,DNF,AG2R La Mondiale,",, -6:28:29",,,,11,2010
29,,185,,+0:00,,,Hansen Adam,DNF,Team HTC - Columbia,",, -6:28:29",,,,11,2010
28,,191,,+0:00,80.0,,Pozzato Filippo,1,Katyusha,5:15:50 5:15:50,,16.0,,12,2010
30,,51,,+0:00,50.0,,Voeckler Thomas,2,Bbox Bouygues Telecom,",, ,,",,8.0,,12,2010
30,,154,,+0:00,35.0,,Pineau J\xe9rome,3,Quickstep - Innergetic,",, ,,",,4.0,,12,2010
36,,11,,+0:00,25.0,,Garzelli Stefano,4,Acqua & Sapone,",, ,,",,2.0,,12,2010
36,,41,,+0:00,18.0,,Vinokourov Alexandre,5,Astana,",, ,,",,1.0,,12,2010
25,,132,,+0:00,15.0,,Nibali Vincenzo,6,Liquigas - Doimo,",, ,,",,,,12,2010
34,,182,,+0:00,12.0,,Pinotti Marco,7,Team HTC - Columbia,",, ,,",,,,12,2010
30,,31,,+0:00,10.0,,Scarponi Michele,8,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, ,,",,,,12,2010
28,,121,,+0:00,8.0,,Cunego Damiano,9,Lampre - Farnese Vini,",, ,,",,,,12,2010
32,,131,,+0:00,6.0,,Basso Ivan,10,Liquigas - Doimo,",, ,,",,,,12,2010
37,,193,,+0:00,5.0,,McEwen Robbie,11,Katyusha,0:10 0:10,,,,12,2010
24,,92,,+0:00,4.0,,Belletti Manuel,12,Colnago - CSF Inox,",, 0:10",,,,12,2010
27,,181,,+0:00,3.0,,Greipel Andr\xe9,13,Team HTC - Columbia,",, 0:10",,,,12,2010
30,,85,,+0:00,2.0,,Duque Leonardo,14,Cofidis Le Credit en Ligne,",, 0:10",,,,12,2010
27,,53,,+0:00,1.0,,Bonnet William,15,Bbox Bouygues Telecom,",, 0:10",,,,12,2010
33,,177,,+0:00,,,Henderson Gregory,16,Sky Procycling,",, 0:10",,,,12,2010
36,,25,,+0:00,,,Hinault S\xe9bastien,17,AG2R La Mondiale,",, 0:10",,,,12,2010
27,,145,,+0:00,,,Elijzen Michiel,18,Omega Pharma-Lotto,",, 0:10",,,,12,2010
25,,113,,+0:00,,,Farrar Tyler,19,Team Garmin - Transitions,",, 0:10",,,,12,2010
36,,125,,+0:00,,,Hondo Danilo,20,Lampre - Farnese Vini,",, 0:10",,,,12,2010
32,,202,,+0:00,,,F\xf6rster Robert,21,Milram,",, 0:10",,,,12,2010
25,,52,,+0:00,,,Arashiro Yukiya,22,Bbox Bouygues Telecom,",, 0:10",,,,12,2010
25,,137,,+0:00,,,Sabatini Fabio,23,Liquigas - Doimo,",, 0:10",,,,12,2010
32,,176,,+0:00,,,Hayman Mathew,24,Sky Procycling,",, 0:10",,,,12,2010
25,,219,1.0,+0:00,,,Porte Richie,25,Saxo Bank,",, 0:10",,,,12,2010
25,,144,,+0:00,,,de Greef Francis,26,Omega Pharma-Lotto,",, 0:10",,,,12,2010
31,,14,,+0:00,,,Donati Alessandro,27,Acqua & Sapone,",, 0:10",,,,12,2010
25,,179,,+0:00,,,Sutton Chris,28,Sky Procycling,",, 0:10",,,,12,2010
33,,1,,+0:00,,,Evans Cadel,29,BMC Racing Team,",, 0:10",,,,12,2010
30,,63,,+0:00,,,Arroyo David,30,Caisse d'Epargne,",, 0:10",,,,12,2010
23,,136,,+0:00,,,Ki\u0161erlovski Robert,31,Liquigas - Doimo,",, 0:10",,,,12,2010
28,,23,,+0:00,,,Efimkin Alexander,32,AG2R La Mondiale,",, 0:10",,,,12,2010
31,,163,,+0:00,,,Brown Graeme,33,Rabobank ProTeam,",, 0:10",,,,12,2010
25,,133,,+0:00,,,Agnoli Valerio,34,Liquigas - Doimo,",, 0:10",,,,12,2010
28,,106,,+0:00,,,Mayoz Echeverria Iban,35,Footon-Servetto,",, 0:10",,,,12,2010
36,,158,,+0:00,,,Velo Marco,36,Quickstep - Innergetic,",, 0:10",,,,12,2010
35,,214,,+0:00,,,S\xf8rensen Nicki,37,Saxo Bank,",, 0:10",,,,12,2010
23,,167,,+0:00,,,Mollema Bauke,38,Rabobank ProTeam,",, 0:10",,,,12,2010
25,,216,,+0:00,,,Didier Laurent,39,Saxo Bank,",, 0:10",,,,12,2010
37,,48,,+0:00,,,Stangelj Gorazd,40,Astana,",, 0:10",,,,12,2010
25,,186,,+0:00,,,Lewis Craig,41,Team HTC - Columbia,",, 0:10",,,,12,2010
24,,95,,+0:00,,,Canuti Federico,42,Colnago - CSF Inox,",, 0:10",,,,12,2010
34,,128,,+0:00,,,Righi Daniele,43,Lampre - Farnese Vini,",, 0:10",,,,12,2010
29,,169,,+0:00,,,Weening Pieter,44,Rabobank ProTeam,",, 0:10",,,,12,2010
29,,139,,+0:00,,,Vanotti Alessandro,45,Liquigas - Doimo,",, 0:10",,,,12,2010
29,,192,,+0:00,,,Karpets Vladimir,46,Katyusha,",, 0:10",,,,12,2010
27,,201,,+0:00,,,Gerdemann Linus,47,Milram,",, 0:10",,,,12,2010
31,,24,,+0:00,,,Gadret John,48,AG2R La Mondiale,",, 0:10",,,,12,2010
35,,115,,+0:00,,,Dean Julian,49,Team Garmin - Transitions,",, 0:10",,,,12,2010
24,,142,,+0:00,,,Bakelants Jan,50,Omega Pharma-Lotto,",, 0:10",,,,12,2010
31,,198,,+0:00,,,Petrov Evgeni,51,Katyusha,",, 0:10",,,,12,2010
35,,71,,+0:00,,,Sastre Carlos,52,Cervelo Test Team,",, 0:10",,,,12,2010
36,,157,,+0:00,,,Tosatto Matteo,53,Quickstep - Innergetic,",, 0:10",,,,12,2010
29,,199,,+0:00,,,Klimov Sergey,54,Katyusha,",, 0:10",,,,12,2010
31,,79,,+0:00,,,Tondo Xavier,55,Cervelo Test Team,",, 0:10",,,,12,2010
36,,18,,+0:00,,,Miholjevic Vladimir,56,Acqua & Sapone,",, 0:10",,,,12,2010
26,,87,,+0:00,,,Kriit Kalle,57,Cofidis Le Credit en Ligne,",, 0:10",,,,12,2010
30,,171,,+0:00,,,Wiggins Bradley,58,Sky Procycling,",, 0:10",,,,12,2010
25,,151,,+0:00,,,Cataldo Dario,59,Quickstep - Innergetic,",, 0:10",,,,12,2010
33,,119,,+0:00,,,Tuft Svein,60,Team Garmin - Transitions,0:21 0:21,,,,12,2010
30,,83,,+0:00,,,Buffaz Mickael,61,Cofidis Le Credit en Ligne,0:24 0:24,,,,12,2010
35,,173,,+0:00,,,Cioni Dario,62,Sky Procycling,",, 0:24",,,,12,2010
28,,65,,+0:00,,,Kiryienka Vasil,63,Caisse d'Epargne,",, 0:24",,,,12,2010
28,,188,,+0:00,,,Reynes Vicente,64,Team HTC - Columbia,",, 0:24",,,,12,2010
34,,45,,+0:00,,,Jufre Josep,65,Astana,",, 0:24",,,,12,2010
33,,73,,+0:00,,,Gustov Volodymyr,66,Cervelo Test Team,",, 0:24",,,,12,2010
30,,127,,+0:00,,,Loosli David,67,Lampre - Farnese Vini,",, 0:24",,,,12,2010
35,,29,,+0:00,,,Turpin Ludovic,68,AG2R La Mondiale,",, 0:24",,,,12,2010
25,,57,,+0:00,,,Le Floch Guillaume,69,Bbox Bouygues Telecom,",, 0:24",,,,12,2010
27,,155,,+0:00,,,Reda Francesco,70,Quickstep - Innergetic,",, 0:24",,,,12,2010
34,,172,,+0:00,,,Barry Michael,71,Sky Procycling,",, 0:24",,,,12,2010
29,,215,,+0:00,,,Larsson Gustav,72,Saxo Bank,",, 0:24",,,,12,2010
36,,197,,+0:00,,,Mazzanti Luca,73,Katyusha,",, 0:24",,,,12,2010
29,,194,,+0:00,,,Caruso Giampaolo,74,Katyusha,",, 0:24",,,,12,2010
33,,69,,+0:00,,,Zandio Xabier,75,Caisse d'Epargne,",, 0:24",,,,12,2010
30,,162,,+0:00,,,Ardila Mauricio Alberto,76,Rabobank ProTeam,",, 0:24",,,,12,2010
28,,153,,+0:00,,,Facci Mauro,77,Quickstep - Innergetic,",, 0:24",,,,12,2010
30,,116,,+0:00,,,Fischer Murilo Antonio,78,Team Garmin - Transitions,",, 0:24",,,,12,2010
23,,62,,+0:00,,,Amador Andrey,79,Caisse d'Epargne,",, 0:24",,,,12,2010
24,,208,,+0:00,,,Voss Paul,80,Milram,",, 0:24",,,,12,2010
24,,84,,+0:00,,,Cusin Remi,81,Cofidis Le Credit en Ligne,",, 0:24",,,,12,2010
29,,76,,+0:00,,,Lloyd Daniel,82,Cervelo Test Team,",, 0:24",,,,12,2010
31,,38,,+0:00,,,Serpa Jose Rodolfo,83,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 0:24",,,,12,2010
32,,32,,+0:00,,,Bertagnolli Leonardo,84*,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 0:24",,,,12,2010
27,,59,,+0:00,,,Tschopp Johann,84,Bbox Bouygues Telecom,0:36 0:36,,,,12,2010
25,,97,,+0:00,,,Marangoni Alan,85,Colnago - CSF Inox,",, 0:36",,,,12,2010
25,,211,,+0:00,,,Lund Anders,86,Saxo Bank,",, 0:36",,,,12,2010
25,,213,,+0:00,,,S\xf8rensen Chris Anker,87,Saxo Bank,",, 0:36",,,,12,2010
29,,22,,+0:00,,,Dupont Hubert,88,AG2R La Mondiale,",, 0:36",,,,12,2010
37,,13,,+0:00,,,Codol Massimo,89,Acqua & Sapone,",, 0:36",,,,12,2010
30,,141,,+0:00,,,Lang Sebastian,90,Omega Pharma-Lotto,",, 0:36",,,,12,2010
29,,36,,+0:00,,,Ochoa Carlos Jos\xe9,91,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 0:36",,,,12,2010
23,,46,,+0:00,,,Kireyev Roman,92,Astana,",, 0:36",,,,12,2010
25,,94,,+0:00,,,Bisolti Alessandro,93,Colnago - CSF Inox,",, 0:36",,,,12,2010
24,,156,,+0:00,,,Samoilau Branislau,94,Quickstep - Innergetic,",, 0:36",,,,12,2010
25,,105,,+0:00,,,Eibegger Markus,95,Footon-Servetto,",, 0:36",,,,12,2010
31,,34,,+0:00,,,Bertogliati Rubens,96,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 0:36",,,,12,2010
25,,37,,+0:00,,,Rodriguez Jackson,97,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 0:36",,,,12,2010
26,,15,,+0:00,,,Failli Francesco,98,Acqua & Sapone,",, 0:36",,,,12,2010
24,,98,,+0:00,,,Stortoni Simone,99,Colnago - CSF Inox,",, 0:36",,,,12,2010
23,,19,,+0:00,,,Sarmiento Jose Cayetano,100,Acqua & Sapone,",, 0:36",,,,12,2010
22,,161,,+0:00,,,Kruijswijk Steven,101,Rabobank ProTeam,",, 0:36",,,,12,2010
26,,58,,+0:00,,,Trofimov Yuri,102,Bbox Bouygues Telecom,",, 0:36",,,,12,2010
27,,91,,+0:00,,,Pozzovivo Domenico,103,Colnago - CSF Inox,",, 0:36",,,,12,2010
23,,7,,+0:00,,,Schar Michael,104,BMC Racing Team,",, 0:36",,,,12,2010
27,,8,,+0:00,,,Stalder Florian,105,BMC Racing Team,",, 0:36",,,,12,2010
33,,111,,+0:00,,,Millar David,106,Team Garmin - Transitions,",, 0:36",,,,12,2010
23,,68,,+0:00,,,Uran Rigoberto,107,Caisse d'Epargne,",, 0:36",,,,12,2010
28,,67,,+0:00,,,Losada Alberto,108,Caisse d'Epargne,",, 0:36",,,,12,2010
25,,134,,+0:00,,,Bodnar Maciej,109,Liquigas - Doimo,",, 0:36",,,,12,2010
40,,72,,+0:00,,,Cuesta \xcd\xf1igo,110,Cervelo Test Team,",, 0:36",,,,12,2010
28,,148,,+0:00,,,Moreno Daniel,111,Omega Pharma-Lotto,",, 0:36",,,,12,2010
36,,195,,+0:00,,,Horrach Joan,112,Katyusha,",, 0:36",,,,12,2010
29,,174,,+0:00,,,Cummings Stephen,113,Sky Procycling,",, 0:36",,,,12,2010
32,,138,,+0:00,,,Szmyd Sylwester,114,Liquigas - Doimo,",, 0:36",,,,12,2010
25,,178,,+0:00,,,Possoni Morris,115,Sky Procycling,",, 0:36",,,,12,2010
28,,203,,+0:00,,,Fothen Markus,116,Milram,",, 0:36",,,,12,2010
25,,168,,+0:00,,,van Emden Jos,117,Rabobank ProTeam,0:44 0:44,,,,12,2010
26,,187,,+0:00,,,Rabon Frantisek,118,Team HTC - Columbia,",, 0:44",,,,12,2010
33,,204,,+0:00,,,Roberts Luke,119,Milram,1:00 1:00,,,,12,2010
26,,207,,+0:00,,,Russ Matthias,120,Milram,1:01 1:01,,,,12,2010
26,,124,,+0:00,,,Bono Matteo,121,Lampre - Farnese Vini,1:23 1:23,,,,12,2010
34,,78,,+0:00,,,Rasch Gabriel,122,Cervelo Test Team,1:27 1:27,,,,12,2010
25,,166,,+0:00,,,Stamsnijder Tom,123,Rabobank ProTeam,",, 1:27",,,,12,2010
25,,175,,+0:00,,,Froome Christopher,124,Sky Procycling,2:01 2:01,,,,12,2010
26,,39,,+0:00,,,Wurf Cameron,125,Androni Giocattoli - Serramenti PVC Diquigiovanni,3:32 3:32,,,,12,2010
31,,26,,+0:00,,,Krivtsov Yuriy,126,AG2R La Mondiale,3:52 3:52,,,,12,2010
27,,89,,+0:00,,,Monier Damien,127,Cofidis Le Credit en Ligne,",, 3:52",,,,12,2010
27,,74,,+0:00,,,King Edward,128,Cervelo Test Team,",, 3:52",,,,12,2010
29,,126,,+0:00,,,Marzano Marco,129,Lampre - Farnese Vini,",, 3:52",,,,12,2010
24,,75,,+0:00,,,Konovalovas Ignatas,130,Cervelo Test Team,",, 3:52",,,,12,2010
23,,77,,+0:00,,,Wyss Marcel,131,Cervelo Test Team,",, 3:52",,,,12,2010
35,,81,,+0:00,,,Moncouti\xe9 David,132,Cofidis Le Credit en Ligne,",, 3:52",,,,12,2010
20,,102,,+0:00,,,Br\xe4ndle Matthias,133,Footon-Servetto,",, 3:52",,,,12,2010
32,,149,,+0:00,,,Wegelius Charles,134,Omega Pharma-Lotto,",, 3:52",,,,12,2010
26,,147,,+0:00,,,Lloyd Matthew,135,Omega Pharma-Lotto,",, 3:52",,,,12,2010
32,,152,,+0:00,,,Engels Addy,136,Quickstep - Innergetic,",, 3:52",,,,12,2010
23,,117,,+0:00,,,Martin Daniel,137,Team Garmin - Transitions,6:28 6:28,,,,12,2010
27,,217,,+0:00,,,Haedo Lucas Sebastian,138,Saxo Bank,",, 6:28",,,,12,2010
27,,55,,+0:00,,,Claude Mathieu,139,Bbox Bouygues Telecom,",, 6:28",,,,12,2010
25,,218,,+0:00,,,M\xf8rk\xf8v Michael,140,Saxo Bank,",, 6:28",,,,12,2010
35,,129,,+0:00,,,Spezialetti Alessandro,141,Lampre - Farnese Vini,7:10 7:10,,,,12,2010
38,,123,,+0:00,,,Simoni Gilberto,142,Lampre - Farnese Vini,",, 7:10",,,,12,2010
28,,189,,+0:00,,,Sieberg Marcel,143,Team HTC - Columbia,",, 7:10",,,,12,2010
27,,146,,+0:00,,,Kaisen Olivier,144,Omega Pharma-Lotto,",, 7:10",,,,12,2010
32,,88,,+0:00,,,Sijmens Nico,145,Cofidis Le Credit en Ligne,",, 7:10",,,,12,2010
25,,82,,+0:00,,,Blot Guillaume,146,Cofidis Le Credit en Ligne,",, 7:10",,,,12,2010
25,,96,,+0:00,,,Frapporti Marco,147,Colnago - CSF Inox,",, 7:10",,,,12,2010
23,,99,,+0:00,,,Pirazzi Stefano,148,Colnago - CSF Inox,",, 7:10",,,,12,2010
26,,44,,+0:00,,,Grivko Andrei,149,Astana,",, 7:10",,,,12,2010
27,,164,,+0:00,,,Flens Rick,150,Rabobank ProTeam,",, 7:10",,,,12,2010
24,,9,,+0:00,,,Wyss Danilo,151,BMC Racing Team,",, 7:10",,,,12,2010
29,,183,,+0:00,,,Albasini Michael,152,Team HTC - Columbia,",, 7:10",,,,12,2010
23,,184,,+0:00,,,Goss Matthew,153,Team HTC - Columbia,",, 7:10",,,,12,2010
26,,135,,+0:00,,,Dall'Antonia Tiziano,154,Liquigas - Doimo,",, 7:10",,,,12,2010
26,,28,,+0:00,,,Ravard Anthony,155,AG2R La Mondiale,",, 7:10",,,,12,2010
24,,107,,+0:00,,,Corti Marco,156,Footon-Servetto,",, 7:10",,,,12,2010
37,,12,,+0:00,,,Andriotto Dario,157,Acqua & Sapone,",, 7:10",,,,12,2010
30,,104,,+0:00,,,Cheula Giampaolo,158,Footon-Servetto,",, 7:10",,,,12,2010
25,,101,,+0:00,,,Capelli Ermano,159,Footon-Servetto,",, 7:10",,,,12,2010
34,,66,,+0:00,,,Lastras Pablo,160,Caisse d'Epargne,",, 7:10",,,,12,2010
24,,64,,+0:00,,,Jeannesson Arnold,161,Caisse d'Epargne,",, 7:10",,,,12,2010
25,,196,,+0:00,,,Ignatyev Mikhail,162,Katyusha,9:08 9:08,,,,12,2010
20,,114,,+0:00,,,Bobridge Jack,163,Team Garmin - Transitions,10:52 10:52,,,,12,2010
26,,2,,+0:00,,,Bookwalter Brent,164,BMC Racing Team,",, 10:52",,,,12,2010
23,,86,,+0:00,,,Fouchard Julien,165,Cofidis Le Credit en Ligne,",, 10:52",,,,12,2010
38,,33,,+0:00,,,Bertolini Alessandro,166,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 10:52",,,,12,2010
23,,56,,+0:00,,,Gaudin Damien,167,Bbox Bouygues Telecom,",, 10:52",,,,12,2010
22,,118,,+0:00,,,Meyer Cameron,168,Team Garmin - Transitions,",, 10:52",,,,12,2010
25,,159,,+0:00,,,Weylandt Wouter,DNS,Quickstep - Innergetic,-5:15:50 -5:15:50,,,,12,2010
23,,205,,+0:00,,,Roels Dominik,DNS,Milram,",, -5:15:50",,,,12,2010
24,,92,,+0:00,80.0,,Belletti Manuel,1,Colnago - CSF Inox,5:27:12 5:27:12,,16.0,,13,2010
33,,177,,+0:00,50.0,,Henderson Gregory,2,Sky Procycling,",, ,,",,8.0,,13,2010
28,,106,,+0:00,35.0,,Mayoz Echeverria Iban,3,Footon-Servetto,",, ,,",,4.0,,13,2010
24,,208,,+0:00,25.0,,Voss Paul,4,Milram,",, ,,",,2.0,,13,2010
30,,141,,+0:00,18.0,,Lang Sebastian,5,Omega Pharma-Lotto,",, ,,",,1.0,,13,2010
26,,87,,+0:00,15.0,,Kriit Kalle,6,Cofidis Le Credit en Ligne,",, ,,",,,,13,2010
27,,55,,+0:00,12.0,,Claude Mathieu,7,Bbox Bouygues Telecom,",, ,,",,,,13,2010
25,,186,,+0:00,10.0,,Lewis Craig,8,Team HTC - Columbia,",, ,,",,,,13,2010
29,,199,,+0:00,8.0,,Klimov Sergey,9,Katyusha,",, ,,",,,,13,2010
22,,118,,+0:00,6.0,,Meyer Cameron,10,Team Garmin - Transitions,0:05 0:05,,,,13,2010
25,,166,,+0:00,5.0,,Stamsnijder Tom,11,Rabobank ProTeam,0:09 0:09,,,,13,2010
28,,153,,+0:00,4.0,,Facci Mauro,12,Quickstep - Innergetic,0:12 0:12,,,,13,2010
24,,9,,+0:00,3.0,,Wyss Danilo,13,BMC Racing Team,0:34 0:34,,,,13,2010
29,,126,,+0:00,2.0,,Marzano Marco,14,Lampre - Farnese Vini,",, 0:34",,,,13,2010
26,,44,,+0:00,1.0,,Grivko Andrei,15,Astana,0:38 0:38,,,,13,2010
31,,34,,+0:00,,,Bertogliati Rubens,16,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 0:38",,,,13,2010
29,,192,,+0:00,,,Karpets Vladimir,17,Katyusha,5:02 5:02,,,,13,2010
36,,195,,+0:00,,,Horrach Joan,18,Katyusha,5:19 5:19,,,,13,2010
28,,191,,+0:00,,,Pozzato Filippo,19,Katyusha,7:26 7:26,,,,13,2010
24,,64,,+0:00,,,Jeannesson Arnold,20,Caisse d'Epargne,",, 7:26",,,,13,2010
26,,135,,+0:00,,,Dall'Antonia Tiziano,21,Liquigas - Doimo,7:28 7:28,,,,13,2010
29,,139,,+0:00,,,Vanotti Alessandro,22,Liquigas - Doimo,",, 7:28",,,,13,2010
32,,131,,+0:00,,,Basso Ivan,23,Liquigas - Doimo,",, 7:28",,,,13,2010
33,,69,,+0:00,,,Zandio Xabier,24,Caisse d'Epargne,",, 7:28",,,,13,2010
25,,133,,+0:00,,,Agnoli Valerio,25,Liquigas - Doimo,",, 7:28",,,,13,2010
28,,65,,+0:00,,,Kiryienka Vasil,26,Caisse d'Epargne,",, 7:28",,,,13,2010
30,,63,,+0:00,,,Arroyo David,27,Caisse d'Epargne,",, 7:28",,,,13,2010
23,,68,,+0:00,,,Uran Rigoberto,28,Caisse d'Epargne,",, 7:28",,,,13,2010
23,,62,,+0:00,,,Amador Andrey,29,Caisse d'Epargne,",, 7:28",,,,13,2010
37,,193,,+0:00,,,McEwen Robbie,30,Katyusha,",, 7:28",,,,13,2010
25,,132,,+0:00,,,Nibali Vincenzo,31,Liquigas - Doimo,",, 7:28",,,,13,2010
36,,11,,+0:00,,,Garzelli Stefano,32,Acqua & Sapone,",, 7:28",,,,13,2010
33,,1,,+0:00,,,Evans Cadel,33,BMC Racing Team,",, 7:28",,,,13,2010
31,,26,,+0:00,,,Krivtsov Yuriy,34,AG2R La Mondiale,",, 7:28",,,,13,2010
27,,201,,+0:00,,,Gerdemann Linus,35,Milram,",, 7:28",,,,13,2010
34,,182,,+0:00,,,Pinotti Marco,36,Team HTC - Columbia,",, 7:28",,,,13,2010
30,,171,,+0:00,,,Wiggins Bradley,37,Sky Procycling,",, 7:28",,,,13,2010
30,,85,,+0:00,,,Duque Leonardo,38,Cofidis Le Credit en Ligne,",, 7:28",,,,13,2010
25,,219,1.0,+0:00,,,Porte Richie,39,Saxo Bank,",, 7:28",,,,13,2010
30,,31,,+0:00,,,Scarponi Michele,40,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 7:28",,,,13,2010
34,,45,,+0:00,,,Jufre Josep,41,Astana,",, 7:28",,,,13,2010
35,,214,,+0:00,,,S\xf8rensen Nicki,42,Saxo Bank,",, 7:28",,,,13,2010
36,,41,,+0:00,,,Vinokourov Alexandre,43,Astana,",, 7:28",,,,13,2010
23,,7,,+0:00,,,Schar Michael,44,BMC Racing Team,",, 7:28",,,,13,2010
25,,137,,+0:00,,,Sabatini Fabio,45,Liquigas - Doimo,",, 7:28",,,,13,2010
28,,121,,+0:00,,,Cunego Damiano,46,Lampre - Farnese Vini,",, 7:28",,,,13,2010
32,,176,,+0:00,,,Hayman Mathew,47,Sky Procycling,",, 7:28",,,,13,2010
34,,128,,+0:00,,,Righi Daniele,48,Lampre - Farnese Vini,",, 7:28",,,,13,2010
35,,173,,+0:00,,,Cioni Dario,49,Sky Procycling,",, 7:28",,,,13,2010
31,,24,,+0:00,,,Gadret John,50,AG2R La Mondiale,",, 7:28",,,,13,2010
26,,2,,+0:00,,,Bookwalter Brent,51,BMC Racing Team,",, 7:28",,,,13,2010
35,,71,,+0:00,,,Sastre Carlos,52,Cervelo Test Team,",, 7:28",,,,13,2010
25,,216,,+0:00,,,Didier Laurent,53,Saxo Bank,",, 7:28",,,,13,2010
28,,23,,+0:00,,,Efimkin Alexander,54,AG2R La Mondiale,",, 7:28",,,,13,2010
29,,76,,+0:00,,,Lloyd Daniel,55,Cervelo Test Team,",, 7:28",,,,13,2010
23,,167,,+0:00,,,Mollema Bauke,56,Rabobank ProTeam,",, 7:28",,,,13,2010
29,,22,,+0:00,,,Dupont Hubert,57,AG2R La Mondiale,",, 7:28",,,,13,2010
23,,136,,+0:00,,,Ki\u0161erlovski Robert,58,Liquigas - Doimo,",, 7:28",,,,13,2010
25,,211,,+0:00,,,Lund Anders,59,Saxo Bank,",, 7:28",,,,13,2010
36,,18,,+0:00,,,Miholjevic Vladimir,60,Acqua & Sapone,",, 7:28",,,,13,2010
29,,36,,+0:00,,,Ochoa Carlos Jos\xe9,61,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 7:28",,,,13,2010
31,,79,,+0:00,,,Tondo Xavier,62,Cervelo Test Team,",, 7:28",,,,13,2010
36,,158,,+0:00,,,Velo Marco,63,Quickstep - Innergetic,",, 7:28",,,,13,2010
26,,124,,+0:00,,,Bono Matteo,64,Lampre - Farnese Vini,",, 7:28",,,,13,2010
