Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,UCI.1,\u25bc\u25b2,stage,year
29,81,16.0,+30:09,,16.0,Rolland Pierre,16,Cannondale-Drapac Pro Cycling Team,30:09 30:09,+7:18,,,-,19,2016
33,72,17.0,+35:11,,19.0,Clement Stef,17,IAM Cycling,35:11 35:11,+2:34,,,\u25b22,19,2016
24,111,18.0,+36:35,,20.0,Barguil Warren,18,Team Giant - Alpecin,36:35 36:35,+0:41,,,\u25b22,19,2016
32,5,19.0,+38:30,,18.0,Nieve Mikel,19,Team Sky,38:30 38:30,+8:07,,,\u25bc1,19,2016
28,49,20.0,+42:02,,22.0,Vuillermoz Alexis,20,AG2R La Mondiale,42:02 42:02,+3:16,,,\u25b22,19,2016
23,131,21.0,+42:48,,21.0,Buchmann Emanuel,21,Bora - Argon 18,42:48 42:48,+4:06,,,-,19,2016
27,79,22.0,+43:04,,23.0,Pantano Jarlinson,22,IAM Cycling,43:04 43:04,+3:16,,,\u25b21,19,2016
39,69,23.0,+46:44,,24.0,Zubeldia Haimar,23,Trek - Segafredo,46:44 46:44,+5:57,,,\u25b21,19,2016
28,94,24.0,+48:23,,27.0,Caruso Damiano,24,BMC Racing Team,48:23 48:23,+2:24,,,\u25b23,19,2016
29,25,25.0,+50:39,,25.0,Kangert Tanel,25,Astana Pro Team,50:39 50:39,+8:31,,,-,19,2016
26,149,26.0,+53:48,,26.0,Zakarin Ilnur,26,Team Katusha,53:48 53:48,+11:17,,,-,19,2016
27,99,27.0,+58:46,,17.0,van Garderen Tejay,27,BMC Racing Team,58:46 58:46,+30:52,,,\u25bc10,19,2016
26,37,28.0,+1:04:26,,29.0,Majka Rafa\u0142,28,Tinkoff,1:04:26 1:04:26,+5:37,,,\u25b21,19,2016
28,6,29.0,+1:06:57,,33.0,Poels Wout,29,Team Sky,1:06:57 1:06:57,+0:00,,,\u25b24,19,2016
33,124,30.0,+1:14:51,,31.0,Morabito Steve,30,FDJ,1:14:51 1:14:51,+11:58,,,\u25b21,19,2016
34,18,31.0,+1:18:23,,37.0,Moreno Daniel,31,Movistar Team,1:18:23 1:18:23,+4:13,,,\u25b26,19,2016
26,4,32.0,+1:18:59,,38.0,Landa Mikel,32,Team Sky,1:18:59 1:18:59,+0:17,,,\u25b26,19,2016
36,65,33.0,+1:20:30,,32.0,Schleck Fr\xe4nk,33,Trek - Segafredo,1:20:30 1:20:30,+16:54,,,\u25bc1,19,2016
33,48,34.0,+1:22:23,,28.0,Pozzovivo Domenico,34,AG2R La Mondiale,1:22:23 1:22:23,+30:52,,,\u25bc6,19,2016
31,22,35.0,+1:23:39,,36.0,Nibali Vincenzo,35,Astana Pro Team,1:23:39 1:23:39,+11:07,,,\u25b21,19,2016
25,51,36.0,+1:28:07,,35.0,Kelderman Wilco,36,Team LottoNL-Jumbo,1:28:07 1:28:07,+17:56,,,\u25bc1,19,2016
32,107,37.0,+1:30:48,,30.0,Pauwels Serge,37,Team Dimension Data,1:30:48 1:30:48,+30:52,,,\u25bc7,19,2016
27,27,38.0,+1:33:16,,41.0,Rosa Diego,38,Astana Pro Team,1:33:16 1:33:16,+3:16,,,\u25b23,19,2016
31,205,39.0,+1:40:36,,42.0,Impey Daryl,39,ORICA-BikeExchange,1:40:36 1:40:36,+8:27,,,\u25b23,19,2016
31,98,40.0,+1:40:39,,40.0,Van Avermaet Greg,40,BMC Racing Team,1:40:39 1:40:39,+13:53,,,-,19,2016
28,66,41.0,+1:45:09,,43.0,Stetina Peter,41,Trek - Segafredo,1:45:09 1:45:09,+11:17,,,\u25b22,19,2016
35,136,42.0,+1:50:36,,39.0,Huzarski Bartosz,42,Bora - Argon 18,1:50:36 1:50:36,+27:02,,,\u25bc3,19,2016
34,96,43.0,+1:53:16,,50.0,Moinard Ama\xebl,43,BMC Racing Team,1:53:16 1:53:16,+10:28,,,\u25b27,19,2016
31,23,44.0,+1:54:38,,54.0,Fuglsang Jakob,44,Astana Pro Team,1:54:38 1:54:38,+5:57,,,\u25b210,19,2016
29,163,45.0,+1:55:11,,48.0,De Gendt Thomas,45,Lotto Soudal,1:55:11 1:55:11,+16:14,,,\u25b23,19,2016
37,172,46.0,+1:55:12,,47.0,Chavanel Sylvain,46,Direct Energie,1:55:12 1:55:12,+16:54,,,\u25b21,19,2016
32,28,47.0,+1:57:05,,45.0,Sanchez Luis Leon,47,Astana Pro Team,1:57:05 1:57:05,+18:58,,,\u25bc2,19,2016
25,211,48.0,+1:58:37,,51.0,Sep\xfalveda Eduardo,48,Fortuneo - Vital Concept,1:58:37 1:58:37,+11:07,,,\u25b23,19,2016
28,155,49.0,+1:58:41,,52.0,Durasek Kristijan,49,Lampre - Merida,1:58:41 1:58:41,+11:07,,,\u25b23,19,2016
26,52,50.0,+2:02:26,,53.0,Bennett George,50,Team LottoNL-Jumbo,2:02:26 2:02:26,+14:26,,,\u25b23,19,2016
24,182,51.0,+2:03:38,,49.0,Alaphilippe Julian,51,Etixx - Quick Step,2:03:38 2:03:38,+23:10,,,\u25bc2,19,2016
29,35,52.0,+2:05:02,,58.0,Ki\u0161erlovski Robert,52,Tinkoff,2:05:02 2:05:02,+11:07,,,\u25b26,19,2016
30,42,53.0,+2:05:14,,46.0,Bakelants Jan,53,AG2R La Mondiale,2:05:14 2:05:14,+27:02,,,\u25bc7,19,2016
26,116,54.0,+2:09:10,,55.0,Preidler Georg,54,Team Giant - Alpecin,2:09:10 2:09:10,+19:21,,,\u25b21,19,2016
30,43,55.0,+2:13:55,,64.0,Ch\xe9rel Micka\xebl,55,AG2R La Mondiale,2:13:55 2:13:55,+7:44,,,\u25b29,19,2016
27,17,56.0,+2:14:17,,71.0,Izagirre Ion,56,Movistar Team,2:14:17 2:14:17,+0:17,,,\u25b215,19,2016
29,151,57.0,+2:14:17,,70.0,Costa Rui,57,Lampre - Merida,",, 2:14:17",+1:16,,,\u25b213,19,2016
24,159,58.0,+2:15:47,,61.0,Polanc Jan,58,Lampre - Merida,2:15:47 2:15:47,+13:53,,,\u25b23,19,2016
32,198,59.0,+2:18:49,,56.0,Mat\xe9 Luis \xc1ngel,59,"Cofidis, Solutions Cr\xe9dits",2:18:49 2:18:49,+27:02,,,\u25bc3,19,2016
31,175,60.0,+2:20:30,,66.0,Jeandesboz Fabrice,60,Direct Energie,2:20:30 2:20:30,+12:37,,,\u25b26,19,2016
35,118,61.0,+2:23:06,,59.0,ten Dam Laurens,61,Team Giant - Alpecin,2:23:06 2:23:06,+24:11,,,\u25bc2,19,2016
30,214,62.0,+2:24:23,,57.0,Feillu Brice,62,Fortuneo - Vital Concept,2:24:23 2:24:23,+30:52,,,\u25bc5,19,2016
34,145,63.0,+2:24:23,,69.0,Losada Alberto,63,Team Katusha,",, 2:24:23",+12:54,,,\u25b26,19,2016
28,45,64.0,+2:27:15,,67.0,Gastauer Ben,64,AG2R La Mondiale,2:27:15 2:27:15,+19:21,,,\u25b23,19,2016
36,208,65.0,+2:27:54,,65.0,Plaza Rub\xe9n,65,ORICA-BikeExchange,2:27:54 2:27:54,+20:49,,,-,19,2016
37,179,66.0,+2:28:12,,63.0,Voeckler Thomas,66,Direct Energie,2:28:12 2:28:12,+22:17,,,\u25bc3,19,2016
23,26,67.0,+2:28:32,,75.0,Lutsenko Alexey,67,Astana Pro Team,2:28:32 2:28:32,+11:07,,,\u25b28,19,2016
24,137,68.0,+2:30:53,,60.0,Konrad Patrick,68,Bora - Argon 18,2:30:53 2:30:53,+30:52,,,\u25bc8,19,2016
39,29,69.0,+2:32:38,,68.0,Tiralongo Paolo,69,Astana Pro Team,2:32:38 2:32:38,+23:10,,,\u25bc1,19,2016
28,165,70.0,+2:34:48,,84.0,Gallopin Tony,70,Lotto Soudal,2:34:48 2:34:48,+7:13,,,\u25b214,19,2016
29,127,71.0,+2:34:52,,62.0,Roux Anthony,71,FDJ,2:34:52 2:34:52,+30:52,,,\u25bc9,19,2016
28,46,72.0,+2:35:59,,88.0,Gautier Cyril,72,AG2R La Mondiale,2:35:59 2:35:59,+5:32,,,\u25b216,19,2016
37,74,73.0,+2:36:02,,77.0,Elmiger Martin,73,IAM Cycling,2:36:02 2:36:02,+16:54,,,\u25b24,19,2016
28,177,74.0,+2:38:20,,81.0,Sicard Romain,74,Direct Energie,2:38:20 2:38:20,+12:37,,,\u25b27,19,2016
30,115,75.0,+2:39:27,,73.0,Geschke Simon,75,Team Giant - Alpecin,2:39:27 2:39:27,+24:42,,,\u25bc2,19,2016
27,13,76.0,+2:40:23,,78.0,Anacona Winner,76,Movistar Team,2:40:23 2:40:23,+20:39,,,\u25b22,19,2016
29,73,77.0,+2:42:13,,79.0,Coppel J\xe9rome,77,IAM Cycling,2:42:13 2:42:13,+19:21,,,\u25b22,19,2016
29,97,78.0,+2:44:19,,87.0,Schar Michael,78,BMC Racing Team,2:44:19 2:44:19,+13:53,,,\u25b29,19,2016
32,24,79.0,+2:45:03,,72.0,Grivko Andrei,79,Astana Pro Team,2:45:03 2:45:03,+30:52,,,\u25bc7,19,2016
27,88,80.0,+2:45:40,,76.0,Slagter Tom-Jelte,80,Cannondale-Drapac Pro Cycling Team,2:45:40 2:45:40,+27:02,,,\u25bc4,19,2016
27,19,81.0,+2:46:36,,82.0,Oliveira Nelson,81,Movistar Team,2:46:36 2:46:36,+20:39,,,\u25b21,19,2016
31,218,82.0,+2:47:18,,74.0,S\xf8rensen Chris Anker,82,Fortuneo - Vital Concept,2:47:18 2:47:18,+30:52,,,\u25bc8,19,2016
30,195,83.0,+2:48:34,,86.0,Jeannesson Arnold,83,"Cofidis, Solutions Cr\xe9dits",2:48:34 2:48:34,+19:21,,,\u25b23,19,2016
27,109,84.0,+2:50:28,,90.0,Teklehaimanot Daniel,84,Team Dimension Data,2:50:28 2:50:28,+19:21,,,\u25b26,19,2016
24,39,85.0,+2:53:23,,92.0,Valgren Michael,85,Tinkoff,2:53:23 2:53:23,+19:21,,,\u25b27,19,2016
25,78,86.0,+2:54:53,,85.0,Naesen Oliver,86,IAM Cycling,2:54:53 2:54:53,+27:02,,,\u25bc1,19,2016
33,93,87.0,+2:54:58,,98.0,Burghardt Marcus,87,BMC Racing Team,2:54:58 2:54:58,+13:53,,,\u25b211,19,2016
26,213,88.0,+2:55:35,,93.0,Delaplace Anthony,88,Fortuneo - Vital Concept,2:55:35 2:55:35,+21:21,,,\u25b25,19,2016
27,129,89.0,+2:56:07,,80.0,Vichot Arthur,89,FDJ,2:56:07 2:56:07,+30:52,,,\u25bc9,19,2016
33,128,90.0,+2:57:25,,83.0,Roy J\xe9r\xe9my,90,FDJ,2:57:25 2:57:25,+30:52,,,\u25bc7,19,2016
31,133,91.0,+2:57:31,,89.0,B\xe1rta Jan,91,Bora - Argon 18,2:57:31 2:57:31,+27:02,,,\u25bc2,19,2016
31,185,92.0,+2:58:04,,95.0,Martin Tony,92,Etixx - Quick Step,2:58:04 2:58:04,+22:27,,,\u25b23,19,2016
27,54,93.0,+3:00:45,,99.0,Lindeman Bert-Jan,93,Team LottoNL-Jumbo,3:00:45 3:00:45,+17:25,,,\u25b26,19,2016
26,32,94.0,+3:03:16,,91.0,Sagan Peter,94,Tinkoff,3:03:16 3:03:16,+31:08,,,\u25bc3,19,2016
24,156,95.0,+3:06:27,,94.0,Grmay Tsgabu,95,Lampre - Merida,3:06:27 3:06:27,+30:52,,,\u25bc1,19,2016
24,89,96.0,+3:06:40,,102.0,van Baarle Dylan,96,Cannondale-Drapac Pro Cycling Team,3:06:40 3:06:40,+19:21,,,\u25b26,19,2016
35,166,97.0,+3:08:52,,96.0,Hansen Adam,97,Lotto Soudal,3:08:52 3:08:52,+30:52,,,\u25bc1,19,2016
31,219,98.0,+3:10:19,,97.0,Vachon Florian,98,Fortuneo - Vital Concept,3:10:19 3:10:19,+29:20,,,\u25bc1,19,2016
32,55,99.0,+3:13:49,,101.0,Martens Paul,99,Team LottoNL-Jumbo,3:13:49 3:13:49,+27:02,,,\u25b22,19,2016
35,3,100.0,+3:15:02,,115.0,Kiryienka Vasil,100,Team Sky,3:15:02 3:15:02,+13:00,,,\u25b215,19,2016
29,103,101.0,+3:17:13,,100.0,Boasson Hagen Edvald,101,Team Dimension Data,3:17:13 3:17:13,+30:52,,,\u25bc1,19,2016
24,173,102.0,+3:19:32,,110.0,Duchesne Antoine,102,Direct Energie,3:19:32 3:19:32,+22:17,,,\u25b28,19,2016
22,158,103.0,+3:20:00,,103.0,Pibernik Luka,103,Lampre - Merida,3:20:00 3:20:00,+30:52,,,-,19,2016
29,217,104.0,+3:20:05,,106.0,Perichon Pierre-Luc,104,Fortuneo - Vital Concept,3:20:05 3:20:05,+27:02,,,\u25b22,19,2016
30,76,105.0,+3:20:34,,108.0,Hollenstein Reto,105,IAM Cycling,3:20:34 3:20:34,+27:02,,,\u25b23,19,2016
25,203,106.0,+3:22:05,,104.0,Durbridge Luke,106,ORICA-BikeExchange,3:22:05 3:22:05,+30:52,,,\u25bc2,19,2016
25,207,107.0,+3:22:06,,120.0,Matthews Michael,107,ORICA-BikeExchange,3:22:06 3:22:06,+17:56,,,\u25b213,19,2016
24,67,108.0,+3:22:32,,105.0,Stuyven Jasper,108,Trek - Segafredo,3:22:32 3:22:32,+30:52,,,\u25bc3,19,2016
27,57,109.0,+3:24:23,,107.0,Vanmarcke Sep,109,Team LottoNL-Jumbo,3:24:23 3:24:23,+30:52,,,\u25bc2,19,2016
30,139,110.0,+3:24:37,,111.0,Voss Paul,110,Bora - Argon 18,3:24:37 3:24:37,+27:02,,,\u25b21,19,2016
24,171,111.0,+3:26:07,,117.0,Coquard Bryan,111,Direct Energie,3:26:07 3:26:07,+23:10,,,\u25b26,19,2016
27,106,112.0,+3:26:40,,109.0,Janse van Rensburg Reinardt,112,Team Dimension Data,3:26:40 3:26:40,+30:52,,,\u25bc3,19,2016
24,188,113.0,+3:28:08,,124.0,Vakoc Petr,113,Etixx - Quick Step,3:28:08 3:28:08,+22:24,,,\u25b211,19,2016
36,63,114.0,+3:28:27,,112.0,Irizar Markel,114,Trek - Segafredo,3:28:27 3:28:27,+30:52,,,\u25bc2,19,2016
24,83,115.0,+3:29:32,,113.0,Craddock Lawson,115,Cannondale-Drapac Pro Cycling Team,3:29:32 3:29:32,+30:52,,,\u25bc2,19,2016
32,14,116.0,+3:30:07,,123.0,Erviti Imanol,116,Movistar Team,3:30:07 3:30:07,+24:42,,,\u25b27,19,2016
31,152,117.0,+3:31:16,,114.0,Arashiro Yukiya,117,Lampre - Merida,3:31:16 3:31:16,+30:52,,,\u25bc3,19,2016
25,102,118.0,+3:32:22,,135.0,Berhane Natnael,118,Team Dimension Data,3:32:22 3:32:22,+19:21,,,\u25b217,19,2016
36,112,119.0,+3:33:48,,116.0,Curvers Roy,119,Team Giant - Alpecin,3:33:48 3:33:48,+30:52,,,\u25bc3,19,2016
36,64,120.0,+3:33:54,,118.0,Rast Gregory,120,Trek - Segafredo,3:33:54 3:33:54,+30:52,,,\u25bc2,19,2016
28,194,121.0,+3:34:09,,119.0,Edet Nicolas,121,"Cofidis, Solutions Cr\xe9dits",3:34:09 3:34:09,+30:52,,,\u25bc2,19,2016
27,193,122.0,+3:34:57,,137.0,Cousin J\xe9r\xf4me,122,"Cofidis, Solutions Cr\xe9dits",3:34:57 3:34:57,+19:21,,,\u25b215,19,2016
23,56,123.0,+3:35:04,,121.0,Roosen Timo,123,Team LottoNL-Jumbo,3:35:04 3:35:04,+30:52,,,\u25bc2,19,2016
31,168,124.0,+3:35:54,,122.0,Roelandts Jurgen,124,Lotto Soudal,3:35:54 3:35:54,+30:52,,,\u25bc2,19,2016
34,122,125.0,+3:36:28,,129.0,Bonnet William,125,FDJ,3:36:28 3:36:28,+27:02,,,\u25b24,19,2016
35,44,126.0,+3:38:18,,133.0,Dumoulin Samuel,126,AG2R La Mondiale,3:38:18 3:38:18,+27:02,,,\u25b27,19,2016
28,84,127.0,+3:38:32,,125.0,Howes Alex,127,Cannondale-Drapac Pro Cycling Team,3:38:32 3:38:32,+30:52,,,\u25bc2,19,2016
35,202,128.0,+3:38:48,,126.0,Albasini Michael,128,ORICA-BikeExchange,3:38:48 3:38:48,+30:52,,,\u25bc2,19,2016
28,87,129.0,+3:39:24,,127.0,Navardauskas Ramunas,129,Cannondale-Drapac Pro Cycling Team,3:39:24 3:39:24,+30:52,,,\u25bc2,19,2016
34,161,130.0,+3:39:49,,128.0,Greipel Andr\xe9,130,Lotto Soudal,3:39:49 3:39:49,+30:52,,,\u25bc2,19,2016
27,206,131.0,+3:40:19,,130.0,Juul-Jensen Christopher,131,ORICA-BikeExchange,3:40:19 3:40:19,+30:52,,,\u25bc1,19,2016
38,204,132.0,+3:40:43,,131.0,Hayman Mathew,132,ORICA-BikeExchange,3:40:43 3:40:43,+30:52,,,\u25bc1,19,2016
39,148,133.0,+3:42:01,,132.0,Vicioso \xc1ngel,133,Team Katusha,3:42:01 3:42:01,+30:52,,,\u25bc1,19,2016
33,197,134.0,+3:43:59,,134.0,Lemoine Cyril,134,"Cofidis, Solutions Cr\xe9dits",3:43:59 3:43:59,+31:08,,,-,19,2016
32,92,135.0,+3:44:42,,136.0,Bookwalter Brent,135,BMC Racing Team,3:44:42 3:44:42,+30:52,,,\u25b21,19,2016
22,75,136.0,+3:45:40,,142.0,Enger Sondre Holst,136,IAM Cycling,3:45:40 3:45:40,+29:20,,,\u25b26,19,2016
26,189,137.0,+3:46:10,,149.0,Vermote Julien,137,Etixx - Quick Step,3:46:10 3:46:10,+22:27,,,\u25b212,19,2016
35,104,138.0,+3:46:47,,138.0,Cummings Stephen,138,Team Dimension Data,3:46:47 3:46:47,+30:52,,,-,19,2016
34,59,139.0,+3:47:03,,139.0,Wynants Maarten,139,Team LottoNL-Jumbo,3:47:03 3:47:03,+30:52,,,-,19,2016
28,199,140.0,+3:47:05,,140.0,Soupe Geoffrey,140,"Cofidis, Solutions Cr\xe9dits",3:47:05 3:47:05,+30:52,,,-,19,2016
33,183,141.0,+3:47:07,,141.0,Keisse Iljo,141,Etixx - Quick Step,3:47:07 3:47:07,+30:52,,,-,19,2016
28,134,142.0,+3:47:42,,144.0,Benedetti Cesare,142,Bora - Argon 18,3:47:42 3:47:42,+27:02,,,\u25b22,19,2016
27,117,143.0,+3:51:25,,143.0,Sinkeldam Ramon,143,Team Giant - Alpecin,3:51:25 3:51:25,+30:52,,,-,19,2016
42,38,144.0,+3:52:29,,146.0,Tosatto Matteo,144,Tinkoff,3:52:29 3:52:29,+30:52,,,\u25b22,19,2016
33,186,145.0,+3:52:34,,145.0,Richeze Ariel Maximiliano,145,Etixx - Quick Step,3:52:34 3:52:34,+31:11,,,-,19,2016
27,215,146.0,+3:53:11,,147.0,Fonseca Armindo,146,Fortuneo - Vital Concept,3:53:11 3:53:11,+30:52,,,\u25b21,19,2016
27,113,147.0,+3:54:34,,148.0,Degenkolb John,147,Team Giant - Alpecin,3:54:34 3:54:34,+31:08,,,\u25b21,19,2016
29,144,148.0,+3:54:38,,150.0,Kristoff Alexander,148,Team Katusha,3:54:38 3:54:38,+30:52,,,\u25b22,19,2016
32,153,149.0,+3:56:18,,151.0,Bono Matteo,149,Lampre - Merida,3:56:18 3:56:18,+30:52,,,\u25b22,19,2016
31,187,150.0,+3:57:03,,152.0,Sabatini Fabio,150,Etixx - Quick Step,3:57:03 3:57:03,+30:52,,,\u25b22,19,2016
31,119,151.0,+3:57:55,,153.0,Timmer Albert,151,Team Giant - Alpecin,3:57:55 3:57:55,+30:52,,,\u25b22,19,2016
33,138,152.0,+3:58:17,,154.0,Schillinger Andreas,152,Bora - Argon 18,3:58:17 3:58:17,+30:52,,,\u25b22,19,2016
39,167,153.0,+3:59:32,,155.0,Henderson Gregory,153,Lotto Soudal,3:59:32 3:59:32,+30:52,,,\u25b22,19,2016
31,33,154.0,+3:59:48,,156.0,Bodnar Maciej,154,Tinkoff,3:59:48 3:59:48,+30:52,,,\u25b22,19,2016
35,174,155.0,+3:59:48,,157.0,Gene Yohann,155,Direct Energie,",, 3:59:48",+30:52,,,\u25b22,19,2016
23,196,156.0,+3:59:57,,158.0,Laporte Christophe,156,"Cofidis, Solutions Cr\xe9dits",3:59:57 3:59:57,+30:52,,,\u25b22,19,2016
31,34,157.0,+4:00:10,,159.0,Gatto Oscar,157,Tinkoff,4:00:10 4:00:10,+30:52,,,\u25b22,19,2016
23,53,158.0,+4:00:44,,160.0,Groenewegen Dylan,158,Team LottoNL-Jumbo,4:00:44 4:00:44,+30:52,,,\u25b22,19,2016
23,47,159.0,+4:01:04,,170.0,Gougeard Alexis,159,AG2R La Mondiale,4:01:04 4:01:04,+23:10,,,\u25b211,19,2016
25,176,160.0,+4:01:15,,161.0,Petit Adrien,160,Direct Energie,4:01:15 4:01:15,+30:52,,,\u25b21,19,2016
26,7,161.0,+4:02:15,,164.0,Rowe Luke,161,Team Sky,4:02:15 4:02:15,+29:20,,,\u25b23,19,2016
29,85,162.0,+4:02:27,,162.0,Koren Kristijan,162,Cannondale-Drapac Pro Cycling Team,4:02:27 4:02:27,+30:52,,,-,19,2016
33,58,163.0,+4:02:29,,163.0,Wagner Robert,163,Team LottoNL-Jumbo,4:02:29 4:02:29,+30:52,,,-,19,2016
28,142,164.0,+4:04:55,,165.0,Guarnieri Jacopo,164,Team Katusha,4:04:55 4:04:55,+30:52,,,\u25b21,19,2016
28,181,165.0,+4:05:16,,166.0,Kittel Marcel,165,Etixx - Quick Step,4:05:16 4:05:16,+30:52,,,\u25b21,19,2016
26,212,166.0,+4:05:36,,168.0,Breen Vegard,166,Fortuneo - Vital Concept,4:05:36 4:05:36,+29:20,,,\u25b22,19,2016
29,8,167.0,+4:06:00,,169.0,Stannard Ian,167,Team Sky,4:06:00 4:06:00,+29:20,,,\u25b22,19,2016
25,143,168.0,+4:06:21,,167.0,Haller Marco,168,Team Katusha,4:06:21 4:06:21,+30:52,,,\u25bc1,19,2016
26,154,169.0,+4:09:47,,171.0,Cimolai Davide,169,Lampre - Merida,4:09:47 4:09:47,+30:52,,,\u25b22,19,2016
34,169,170.0,+4:10:44,,172.0,Sieberg Marcel,170,Lotto Soudal,4:10:44 4:10:44,+31:08,,,\u25b22,19,2016
24,216,171.0,+4:20:24,,173.0,McLay Daniel,171,Fortuneo - Vital Concept,4:20:24 4:20:24,+35:03,,,\u25b22,19,2016
35,105,172.0,+4:21:17,,174.0,Eisel Bernhard,172,Team Dimension Data,4:21:17 4:21:17,+31:08,,,\u25b22,19,2016
26,77,173.0,+4:25:23,,175.0,Howard Leigh,173,IAM Cycling,4:25:23 4:25:23,+30:52,,,\u25b22,19,2016
36,162,174.0,+4:31:28,,176.0,Bak Lars Ytting,174,Lotto Soudal,4:31:28 4:31:28,+30:52,,,\u25b22,19,2016
25,135,175.0,+4:46:58,,177.0,Bennett Sam,175,Bora - Argon 18,4:46:58 4:46:58,+30:52,,,\u25b22,19,2016
31,1,1.0,+0:00,,1.0,Froome Christopher,1,Team Sky,86:21:40 86:21:40,+0:00,25.0,,-,20,2016
25,41,2.0,+4:05,,2.0,Bardet Romain,2,AG2R La Mondiale,4:05 4:05,+-1:54,,,-,20,2016
26,11,3.0,+4:21,,3.0,Quintana Nairo,3,Movistar Team,4:21 4:21,+-1:54,,,-,20,2016
23,209,4.0,+4:42,,4.0,Yates Adam,4,ORICA-BikeExchange,4:42 4:42,+-1:56,,,-,20,2016
31,91,5.0,+5:17,,5.0,Porte Richie,5,BMC Racing Team,5:17 5:17,+0:00,,,-,20,2016
36,12,6.0,+6:16,,7.0,Valverde Alejandro,6,Movistar Team,6:16 6:16,+-1:56,,,\u25b21,20,2016
37,141,7.0,+6:58,,11.0,Rodr\xedguez Joaquim,7,Team Katusha,6:58 6:58,+-1:06,,,\u25b24,20,2016
24,157,8.0,+6:58,,8.0,Meintjes Louis,8,Lampre - Merida,",, 6:58",+-1:56,,,-,20,2016
29,184,9.0,+7:04,,9.0,Martin Daniel,9,Etixx - Quick Step,7:04 7:04,+-1:54,,,-,20,2016
30,36,10.0,+7:11,,12.0,Kreuziger Roman,10,Tinkoff,7:11 7:11,+-3:26,,,\u25b22,20,2016
29,61,11.0,+13:13,,10.0,Mollema Bauke,11,Trek - Segafredo,13:13 13:13,+5:31,,,\u25bc1,20,2016
28,2,12.0,+18:51,,13.0,Henao Sergio Luis,12,Team Sky,18:51 18:51,+0:00,,,\u25b21,20,2016
26,21,13.0,+19:20,,6.0,Aru Fabio,13,Astana Pro Team,19:20 19:20,+13:20,,,\u25bc7,20,2016
27,126,14.0,+24:59,,14.0,Reichenbach Sebastien,14,FDJ,24:59 24:59,+3:22,,,-,20,2016
30,9,15.0,+28:31,,15.0,Thomas Geraint,15,Team Sky,28:31 28:31,+0:00,,,-,20,2016
29,81,16.0,+30:42,,16.0,Rolland Pierre,16,Cannondale-Drapac Pro Cycling Team,30:42 30:42,+0:33,,,-,20,2016
32,5,17.0,+38:30,,19.0,Nieve Mikel,17,Team Sky,38:30 38:30,+0:00,,,\u25b22,20,2016
33,72,18.0,+38:57,,17.0,Clement Stef,18,IAM Cycling,38:57 38:57,+3:46,,,\u25bc1,20,2016
27,79,19.0,+38:59,,22.0,Pantano Jarlinson,19,IAM Cycling,38:59 38:59,+-5:55,,,\u25b23,20,2016
28,49,20.0,+42:28,,20.0,Vuillermoz Alexis,20,AG2R La Mondiale,42:28 42:28,+0:26,,,-,20,2016
23,131,21.0,+47:40,,21.0,Buchmann Emanuel,21,Bora - Argon 18,47:40 47:40,+4:52,,,-,20,2016
28,94,22.0,+48:23,,24.0,Caruso Damiano,22,BMC Racing Team,48:23 48:23,+0:00,,,\u25b22,20,2016
24,111,23.0,+52:14,,18.0,Barguil Warren,23,Team Giant - Alpecin,52:14 52:14,+15:39,,,\u25bc5,20,2016
39,69,24.0,+53:06,,23.0,Zubeldia Haimar,24,Trek - Segafredo,53:06 53:06,+6:22,,,\u25bc1,20,2016
26,149,25.0,+56:33,,26.0,Zakarin Ilnur,25,Team Katusha,56:33 56:33,+2:45,,,\u25b21,20,2016
29,25,26.0,+1:03:59,,25.0,Kangert Tanel,26,Astana Pro Team,1:03:59 1:03:59,+13:20,,,\u25bc1,20,2016
26,37,27.0,+1:04:25,,28.0,Majka Rafa\u0142,27,Tinkoff,1:04:25 1:04:25,+-1:59,,,\u25b21,20,2016
28,6,28.0,+1:06:57,,29.0,Poels Wout,28,Team Sky,1:06:57 1:06:57,+0:00,,,\u25b21,20,2016
27,99,29.0,+1:12:06,,27.0,van Garderen Tejay,29,BMC Racing Team,1:12:06 1:12:06,+13:20,,,\u25bc2,20,2016
31,22,30.0,+1:19:59,,35.0,Nibali Vincenzo,30,Astana Pro Team,1:19:59 1:19:59,+-4:20,,,\u25b25,20,2016
34,18,31.0,+1:21:00,,31.0,Moreno Daniel,31,Movistar Team,1:21:00 1:21:00,+2:37,,,-,20,2016
25,51,32.0,+1:24:38,,36.0,Kelderman Wilco,32,Team LottoNL-Jumbo,1:24:38 1:24:38,+-4:31,,,\u25b24,20,2016
33,48,33.0,+1:25:14,,34.0,Pozzovivo Domenico,33,AG2R La Mondiale,1:25:14 1:25:14,+2:51,,,\u25b21,20,2016
36,65,34.0,+1:27:39,,33.0,Schleck Fr\xe4nk,34,Trek - Segafredo,1:27:39 1:27:39,+7:09,,,\u25bc1,20,2016
26,4,35.0,+1:32:19,,32.0,Landa Mikel,35,Team Sky,1:32:19 1:32:19,+13:20,,,\u25bc3,20,2016
33,124,36.0,+1:38:30,,30.0,Morabito Steve,36,FDJ,1:38:30 1:38:30,+23:39,,,\u25bc6,20,2016
27,27,37.0,+1:46:36,,38.0,Rosa Diego,37,Astana Pro Team,1:46:36 1:46:36,+13:20,,,\u25b21,20,2016
