Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
27,,122,41.0,+16:35,,,Boswell Ian,53,Team Katusha - Alpecin,",, 8:09",,,,5,2018
28,,3,36.0,+12:47,,,Chernetski Sergei,54,Astana Pro Team,",, 8:09",,,,5,2018
25,,97,87.0,+36:22,,,S\xfctterlin Jasha,55,Movistar Team,8:31 8:31,,,,5,2018
25,,96,31.0,+10:42,,,Roson Jaime,56,Movistar Team,8:34 8:34,,,,5,2018
26,,27,80.0,+33:48,,,van Baarle Dylan,57,Team Sky,8:54 8:54,,,,5,2018
36,,145,60.0,+27:16,,,Moinard Ama\xebl,58,Team Fortuneo - Samsic,",, 8:54",,,,5,2018
32,,143,75.0,+31:20,,,Feillu Brice,59,Team Fortuneo - Samsic,",, 8:54",,,,5,2018
31,,73,104.0,+42:37,,,De Gendt Thomas,60,Lotto Soudal,9:06 9:06,,,,5,2018
32,,125,64.0,+27:47,,,Kochetkov Pavel,61,Team Katusha - Alpecin,",, 9:06",,,,5,2018
31,,124,39.0,+15:09,,,Ki\u0161erlovski Robert,62,Team Katusha - Alpecin,",, 9:06",,,,5,2018
24,,112,85.0,+35:56,,,Armirail Bruno,63,Groupama - FDJ,9:43 9:43,,,,5,2018
29,,106,90.0,+37:09,,,Serry Pieter,64,Quick-Step Floors,",, 9:43",,,,5,2018
26,,6,70.0,+29:47,,,Stalnov Nikita,65,Astana Pro Team,",, 9:43",,,,5,2018
28,,201,61.0,+27:30,,,Felline Fabio,66,Trek - Segafredo,11:25 11:25,,,,5,2018
36,,157,54.0,+24:20,,,Moreno Daniel,67,Team EF Education First-Drapac p/b Cannondale,",, 11:25",,,,5,2018
25,,34,91.0,+37:31,,,Gougeard Alexis,68,AG2R La Mondiale,",, 11:25",,,,5,2018
33,,135,77.0,+33:23,,,Impey Daryl,69,Mitchelton-Scott,11:48 11:48,,,,5,2018
25,,137,78.0,+33:25,,,Verona Carlos,70,Mitchelton-Scott,",, 11:48",,,,5,2018
27,,81,37.0,+14:53,,,Herrada Jes\xfas,71,"Cofidis, Solutions Cr\xe9dits",",, 11:48",,,,5,2018
23,,136,94.0,+38:44,,,Power Robert,72,Mitchelton-Scott,",, 11:48",,,,5,2018
23,,123,86.0,+36:16,,,Fabbro Matteo,73,Team Katusha - Alpecin,",, 11:48",,,,5,2018
29,,86,111.0,+45:27,,,Teklehaimanot Daniel,74,"Cofidis, Solutions Cr\xe9dits",",, 11:48",,,,5,2018
34,,95,99.0,+40:27,,,Erviti Imanol,75,Movistar Team,",, 11:48",,,,5,2018
21,,185,83.0,+35:34,,,Powless Neilson,76,Team LottoNL-Jumbo,",, 11:48",,,,5,2018
32,,163,43.0,+17:07,,,Degand Thomas,77,Wanty - Groupe Gobert,",, 11:48",,,,5,2018
29,,144,84.0,+35:54,,,Hardy Romain,78,Team Fortuneo - Samsic,",, 11:48",,,,5,2018
29,,212,73.0,+30:10,,,Courteille Arnaud,79,Vital Concept Cycling Club,",, 11:48",,,,5,2018
33,,52,102.0,+41:56,,,Arashiro Yukiya,80,Bahrain Merida Pro Cycling Team,",, 11:48",,,,5,2018
26,,154,103.0,+42:03,,,Craddock Lawson,81,Team EF Education First-Drapac p/b Cannondale,15:27 15:27,,,,5,2018
26,,113,96.0,+40:01,,,Duchesne Antoine,82,Groupama - FDJ,",, 15:27",,,,5,2018
27,,42,81.0,+35:06,,,Bevin Patrick,83,BMC Racing Team,",, 15:27",,,,5,2018
26,,72,121.0,+49:20,,,Campenaerts Victor,84,Lotto Soudal,",, 15:27",,,,5,2018
25,,92,100.0,+40:37,,,Arcas Jorge,85,Movistar Team,",, 15:27",,,,5,2018
33,,2,45.0,+17:35,,,Cataldo Dario,86,Astana Pro Team,",, 15:27",,,,5,2018
25,,191,93.0,+38:44,,,Teunissen Mike,87,Team Sunweb,",, 15:27",,,,5,2018
32,,176,108.0,+45:00,,,Thomson Jay Robert,88,Team Dimension Data,",, 15:27",,,,5,2018
27,,36,55.0,+24:21,,,Naesen Oliver,89,AG2R La Mondiale,",, 15:27",,,,5,2018
25,,64,58.0,+25:48,,,McCarthy Jay,90,BORA - hansgrohe,",, 15:27",,,,5,2018
34,,75,62.0,+27:32,,,Marczynski Tomasz,91,Lotto Soudal,",, 15:27",,,,5,2018
23,,164,53.0,+24:02,,,Eiking Odd Christian,92,Wanty - Groupe Gobert,",, 15:27",,,,5,2018
32,,47,115.0,+47:13,,,Wyss Danilo,93,BMC Racing Team,",, 15:27",,,,5,2018
30,,217,136.0,+1:03:19,,,R\xe9za K\xe9vin,94,Vital Concept Cycling Club,",, 15:27",,,,5,2018
32,,85,95.0,+39:12,,,Simon Julien,95,"Cofidis, Solutions Cr\xe9dits",",, 15:27",,,,5,2018
24,,43,129.0,+53:18,,,Bohli Tom,96,BMC Racing Team,",, 15:27",,,,5,2018
28,,162,119.0,+48:21,,,Backaert Frederik,97,Wanty - Groupe Gobert,",, 15:27",,,,5,2018
31,,153,65.0,+27:49,,,Clarke Simon,98,Team EF Education First-Drapac p/b Cannondale,",, 15:27",,,,5,2018
25,,167,88.0,+36:32,,,Smith Dion,99,Wanty - Groupe Gobert,",, 15:27",,,,5,2018
36,,17,126.0,+51:49,,,Sutherland Rory,100,UAE-Team Emirates,",, 15:27",,,,5,2018
27,,177,118.0,+48:19,,,Van Zyl Johann,101,Team Dimension Data,",, 15:27",,,,5,2018
26,,65,92.0,+38:07,,,P\xf6stlberger Lukas,102,BORA - hansgrohe,",, 15:27",,,,5,2018
31,,171,50.0,+21:53,,,Boasson Hagen Edvald,103,Team Dimension Data,",, 15:27",,,,5,2018
37,,172,107.0,+44:09,,,Cummings Stephen,104,Team Dimension Data,",, 15:27",,,,5,2018
24,,57,114.0,+47:01,,,Pibernik Luka,105,Bahrain Merida Pro Cycling Team,",, 15:27",,,,5,2018
27,,4,69.0,+28:57,,,Houle Hugo,106,Astana Pro Team,",, 15:27",,,,5,2018
34,,44,47.0,+18:10,,,Bookwalter Brent,107,BMC Racing Team,",, 15:27",,,,5,2018
34,,54,101.0,+41:22,,,Haussler Heinrich,108,Bahrain Merida Pro Cycling Team,",, 15:27",,,,5,2018
22,,53,112.0,+46:12,,,Garcia Cortina Ivan,109,Bahrain Merida Pro Cycling Team,16:23 16:23,,,,5,2018
26,,152,117.0,+48:16,,,Canty Brendan,110,Team EF Education First-Drapac p/b Cannondale,",, 16:23",,,,5,2018
22,,94,124.0,+51:17,,,Castrillo Jaime,111,Movistar Team,",, 16:23",,,,5,2018
33,,76,52.0,+22:52,,,Vanendert Jelle,112,Lotto Soudal,",, 16:23",,,,5,2018
26,,5,97.0,+40:21,,,Kozhatayev Bakhtiyar,113,Astana Pro Team,",, 16:23",,,,5,2018
26,,207,74.0,+31:18,,,Skuji\u0146\u0161 Toms,114,Trek - Segafredo,",, 16:23",,,,5,2018
24,,87,120.0,+49:16,,,Turgis Anthony,115,"Cofidis, Solutions Cr\xe9dits",",, 16:23",,,,5,2018
31,,146,106.0,+44:04,,,Perichon Pierre-Luc,116,Team Fortuneo - Samsic,",, 16:23",,,,5,2018
29,,74,67.0,+28:26,,,Keukeleire Jens,117,Lotto Soudal,",, 16:23",,,,5,2018
26,,12,128.0,+52:34,,,Bystr\xf8m Sven Erik,118,UAE-Team Emirates,",, 16:23",,,,5,2018
31,,147,133.0,+55:50,,,Pichon Laurent,119,Team Fortuneo - Samsic,",, 16:23",,,,5,2018
23,,127,105.0,+43:55,,,Restrepo Jhonatan,120,Team Katusha - Alpecin,",, 16:23",,,,5,2018
26,,211,109.0,+45:06,,,Coquard Bryan,121,Vital Concept Cycling Club,",, 16:23",,,,5,2018
23,,93,89.0,+36:59,,,Carretero H\xe9ctor,122,Movistar Team,",, 16:23",,,,5,2018
30,,55,116.0,+47:57,,,Navardauskas Ramunas,123,Bahrain Merida Pro Cycling Team,",, 16:23",,,,5,2018
32,,182,131.0,+54:33,,,Boom Lars,124,Team LottoNL-Jumbo,",, 16:23",,,,5,2018
24,,197,134.0,+58:28,,,Tusveld Martijn,125,Team Sunweb,",, 16:23",,,,5,2018
27,,214,132.0,+55:24,,,Le Bon Johan,126,Vital Concept Cycling Club,",, 16:23",,,,5,2018
28,,26,113.0,+46:24,,,Rowe Luke,127,Team Sky,",, 16:23",,,,5,2018
34,,107,122.0,+49:31,,,Terpstra Niki,128,Quick-Step Floors,",, 16:23",,,,5,2018
28,,203,127.0,+52:07,,,Br\xe4ndle Matthias,129,Trek - Segafredo,",, 16:23",,,,5,2018
29,,77,130.0,+54:22,,,Wallays Jelle,130,Lotto Soudal,",, 16:23",,,,5,2018
24,,132,125.0,+51:42,,,Edmondson Alexander,131,Mitchelton-Scott,",, 16:23",,,,5,2018
28,,63,49.0,+21:36,,,Kennaugh Peter,132,BORA - hansgrohe,",, 16:23",,,,5,2018
30,,155,98.0,+40:22,,,Howes Alex,133,Team EF Education First-Drapac p/b Cannondale,17:27 17:27,,,,5,2018
32,,206,137.0,+1:04:51,,,Reijnen Kiel,134,Trek - Segafredo,",, 17:27",,,,5,2018
22,,116,123.0,+50:33,,,Thomas Benjamin,135,Groupama - FDJ,17:47 17:47,,,,5,2018
23,,215,138.0,+1:05:13,,,Manzin Lorrenzo,136,Vital Concept Cycling Club,18:29 18:29,,,,5,2018
24,,62,110.0,+45:17,,,Ackermann Pascal,137,BORA - hansgrohe,20:34 20:34,,,,5,2018
23,,192,139.0,+1:09:53,,,Bauhaus Phil,138,Team Sunweb,",, 20:34",,,,5,2018
36,,66,135.0,+1:01:18,,,Saramotins Aleksejs,139,BORA - hansgrohe,22:55 22:55,,,,5,2018
29,,67,,+ - 17:16:53,,,Selig R\xfcdiger,DNF,BORA - hansgrohe,-3:21:19 -3:21:19,,,,5,2018
28,,1,16.0,+5:27,50.0,,Bilbao Pello,1,Astana Pro Team,3:34:11 3:34:11,,60.0,,6,2018
32,,21,1.0,+0:00,30.0,,Thomas Geraint,2,Team Sky,0:21 0:21,,25.0,,6,2018
31,,11,4.0,+2:30,18.0,,Martin Daniel,3,UAE-Team Emirates,0:23 0:23,,10.0,,6,2018
27,,31,3.0,+2:01,13.0,,Bardet Romain,4,AG2R La Mondiale,",, 0:23",,,,6,2018
25,,131,2.0,+1:29,10.0,,Yates Adam,5,Mitchelton-Scott,0:26 0:26,,,,6,2018
25,,61,6.0,+3:10,7.0,,Buchmann Emanuel,6,BORA - hansgrohe,1:02 1:02,,,,6,2018
28,,121,7.0,+3:29,4.0,,Zakarin Ilnur,7,Team Katusha - Alpecin,1:20 1:20,,,,6,2018
24,,35,9.0,+3:49,3.0,,Latour Pierre,8,AG2R La Mondiale,1:40 1:40,,,,6,2018
23,,23,15.0,+5:21,2.0,,Geoghegan Hart Tao,9,Team Sky,1:45 1:45,,,,6,2018
25,,13,18.0,+6:12,1.0,,Conti Valerio,10,UAE-Team Emirates,",, 1:45",,,,6,2018
24,,181,13.0,+4:50,,,Tolhoek Antwan,11,Team LottoNL-Jumbo,",, 1:45",,,,6,2018
34,,84,14.0,+4:52,,,Navarro Daniel,12,"Cofidis, Solutions Cr\xe9dits",",, 1:45",,,,6,2018
30,,41,5.0,+2:39,,,Caruso Damiano,13,BMC Racing Team,",, 1:45",,,,6,2018
25,,161,17.0,+5:45,,,Martin Guillaume,14,Wanty - Groupe Gobert,",, 1:45",,,,6,2018
31,,151,10.0,+4:00,,,Rolland Pierre,15,Team EF Education First-Drapac p/b Cannondale,",, 1:45",,,,6,2018
24,,16,29.0,+19:25,,,Ravasi Edward,16,UAE-Team Emirates,",, 1:45",,,,6,2018
24,,91,8.0,+3:40,,,Soler Marc,17,Movistar Team,",, 1:45",,,,6,2018
25,,104,11.0,+4:15,,,Jungels Bob,18,Quick-Step Floors,2:27 2:27,,,,6,2018
24,,71,12.0,+4:47,,,Benoot Tiesj,19,Lotto Soudal,2:38 2:38,,,,6,2018
30,,82,25.0,+14:54,,,Edet Nicolas,20,"Cofidis, Solutions Cr\xe9dits",",, 2:38",,,,6,2018
26,,204,20.0,+7:13,,,Grmay Tsgabu,21,Trek - Segafredo,",, 2:38",,,,6,2018
22,,117,19.0,+7:12,,,Vincent L\xe9o,22,Groupama - FDJ,3:50 3:50,,,,6,2018
27,,122,31.0,+21:48,,,Boswell Ian,23,Team Katusha - Alpecin,5:28 5:28,,,,6,2018
26,,7,24.0,+13:41,,,Valgren Michael,24,Astana Pro Team,5:44 5:44,,,,6,2018
26,,141,23.0,+12:25,,,Barguil Warren,25,Team Fortuneo - Samsic,",, 5:44",,,,6,2018
23,,184,28.0,+17:32,,,Kuss Sepp,26,Team LottoNL-Jumbo,6:49 6:49,,,,6,2018
30,,202,22.0,+10:09,,,Brambilla Gianluca,27,Trek - Segafredo,7:10 7:10,,,,6,2018
28,,115,34.0,+23:43,,,Molard Rudy,28,Groupama - FDJ,",, 7:10",,,,6,2018
25,,101,21.0,+8:29,,,Alaphilippe Julian,29,Quick-Step Floors,7:34 7:34,,,,6,2018
32,,125,46.0,+35:13,,,Kochetkov Pavel,30,Team Katusha - Alpecin,7:41 7:41,,,,6,2018
22,,133,48.0,+35:32,,,Hamilton Lucas,31,Mitchelton-Scott,8:11 8:11,,,,6,2018
34,,175,35.0,+25:07,,,Pauwels Serge,32,Team Dimension Data,9:07 9:07,,,,6,2018
23,,174,26.0,+15:06,,,Gebreigzabhier Amanuel,33,Team Dimension Data,",, 9:07",,,,6,2018
30,,33,32.0,+22:08,,,Gallopin Tony,34,AG2R La Mondiale,11:13 11:13,,,,6,2018
31,,22,33.0,+23:36,,,Castroviejo Jonathan,35,Team Sky,",, 11:13",,,,6,2018
26,,72,84.0,+1:01:03,,,Campenaerts Victor,36,Lotto Soudal,11:58 11:58,,,,6,2018
33,,51,27.0,+15:27,,,Nibali Vincenzo,37,Bahrain Merida Pro Cycling Team,",, 11:58",,,,6,2018
23,,136,69.0,+50:57,,,Power Robert,38,Mitchelton-Scott,12:28 12:28,,,,6,2018
25,,15,51.0,+38:20,,,Petilli Simone,39,UAE-Team Emirates,12:50 12:50,,,,6,2018
32,,83,55.0,+41:13,,,Herrada Jos\xe9,40,"Cofidis, Solutions Cr\xe9dits",",, 12:50",,,,6,2018
31,,142,30.0,+20:52,,,Bouet Maxime,41,Team Fortuneo - Samsic,",, 12:50",,,,6,2018
29,,144,62.0,+48:29,,,Hardy Romain,42,Team Fortuneo - Samsic,",, 12:50",,,,6,2018
25,,137,59.0,+46:42,,,Verona Carlos,43,Mitchelton-Scott,13:32 13:32,,,,6,2018
23,,93,67.0,+50:22,,,Carretero H\xe9ctor,44,Movistar Team,13:38 13:38,,,,6,2018
27,,32,52.0,+38:26,,,Domont Axel,45,AG2R La Mondiale,13:51 13:51,,,,6,2018
34,,44,41.0,+33:04,,,Bookwalter Brent,46,BMC Racing Team,15:09 15:09,,,,6,2018
31,,73,81.0,+57:31,,,De Gendt Thomas,47,Lotto Soudal,",, 15:09",,,,6,2018
33,,76,50.0,+37:46,,,Vanendert Jelle,48,Lotto Soudal,",, 15:09",,,,6,2018
29,,166,57.0,+44:48,,,Minnaard Marco,49,Wanty - Groupe Gobert,",, 15:09",,,,6,2018
33,,2,38.0,+32:29,,,Cataldo Dario,50,Astana Pro Team,",, 15:09",,,,6,2018
27,,42,66.0,+50:00,,,Bevin Patrick,51,BMC Racing Team,",, 15:09",,,,6,2018
28,,45,49.0,+36:15,,,Rosskopf Joey,52,BMC Racing Team,",, 15:09",,,,6,2018
21,,111,61.0,+48:07,,,Gaudu David,53,Groupama - FDJ,",, 15:09",,,,6,2018
40,,56,44.0,+34:15,,,Pellizotti Franco,54,Bahrain Merida Pro Cycling Team,16:58 16:58,,,,6,2018
27,,81,37.0,+31:44,,,Herrada Jes\xfas,55,"Cofidis, Solutions Cr\xe9dits",17:06 17:06,,,,6,2018
21,,185,72.0,+52:30,,,Powless Neilson,56,Team LottoNL-Jumbo,17:11 17:11,,,,6,2018
25,,134,42.0,+33:09,,,Howson Damien,57,Mitchelton-Scott,18:17 18:17,,,,6,2018
27,,114,74.0,+53:32,,,Ludvigsson Tobias,58,Groupama - FDJ,18:30 18:30,,,,6,2018
27,,4,60.0,+47:12,,,Houle Hugo,59,Astana Pro Team,",, 18:30",,,,6,2018
32,,163,47.0,+35:22,,,Degand Thomas,60,Wanty - Groupe Gobert,",, 18:30",,,,6,2018
32,,126,54.0,+41:03,,,Machado Tiago,61,Team Katusha - Alpecin,",, 18:30",,,,6,2018
31,,124,43.0,+33:24,,,Ki\u0161erlovski Robert,62,Team Katusha - Alpecin,",, 18:30",,,,6,2018
25,,191,79.0,+56:59,,,Teunissen Mike,63,Team Sunweb,",, 18:30",,,,6,2018
29,,106,77.0,+55:24,,,Serry Pieter,64,Quick-Step Floors,",, 18:30",,,,6,2018
28,,3,36.0,+31:02,,,Chernetski Sergei,65,Astana Pro Team,",, 18:30",,,,6,2018
36,,157,56.0,+42:35,,,Moreno Daniel,66,Team EF Education First-Drapac p/b Cannondale,",, 18:30",,,,6,2018
33,,135,78.0,+55:31,,,Impey Daryl,67,Mitchelton-Scott,22:23 22:23,,,,6,2018
34,,75,64.0,+49:40,,,Marczynski Tomasz,68,Lotto Soudal,",, 22:23",,,,6,2018
26,,113,87.0,+1:02:09,,,Duchesne Antoine,69,Groupama - FDJ,",, 22:23",,,,6,2018
29,,74,68.0,+50:34,,,Keukeleire Jens,70,Lotto Soudal,",, 22:23",,,,6,2018
32,,47,96.0,+1:09:21,,,Wyss Danilo,71,BMC Racing Team,",, 22:23",,,,6,2018
27,,36,58.0,+46:29,,,Naesen Oliver,72,AG2R La Mondiale,",, 22:23",,,,6,2018
26,,207,76.0,+54:55,,,Skuji\u0146\u0161 Toms,73,Trek - Segafredo,23:52 23:52,,,,6,2018
26,,46,65.0,+49:53,,,Teuns Dylan,74,BMC Racing Team,",, 23:52",,,,6,2018
31,,153,71.0,+51:26,,,Clarke Simon,75,Team EF Education First-Drapac p/b Cannondale,",, 23:52",,,,6,2018
28,,201,70.0,+51:07,,,Felline Fabio,76,Trek - Segafredo,",, 23:52",,,,6,2018
22,,94,104.0,+1:14:54,,,Castrillo Jaime,77,Movistar Team,",, 23:52",,,,6,2018
25,,96,45.0,+34:19,,,Roson Jaime,78,Movistar Team,",, 23:52",,,,6,2018
25,,64,63.0,+49:25,,,McCarthy Jay,79,BORA - hansgrohe,",, 23:52",,,,6,2018
29,,212,75.0,+53:47,,,Courteille Arnaud,80,Vital Concept Cycling Club,",, 23:52",,,,6,2018
26,,27,80.0,+57:25,,,van Baarle Dylan,81,Team Sky,",, 23:52",,,,6,2018
26,,65,89.0,+1:04:36,,,P\xf6stlberger Lukas,82,BORA - hansgrohe,26:44 26:44,,,,6,2018
26,,6,85.0,+1:01:12,,,Stalnov Nikita,83,Astana Pro Team,31:40 31:40,,,,6,2018
24,,87,117.0,+1:20:41,,,Turgis Anthony,84,"Cofidis, Solutions Cr\xe9dits",",, 31:40",,,,6,2018
24,,112,91.0,+1:07:21,,,Armirail Bruno,85,Groupama - FDJ,",, 31:40",,,,6,2018
32,,176,107.0,+1:16:25,,,Thomson Jay Robert,86,Team Dimension Data,",, 31:40",,,,6,2018
24,,62,108.0,+1:16:42,,,Ackermann Pascal,87,BORA - hansgrohe,",, 31:40",,,,6,2018
22,,53,111.0,+1:17:37,,,Garcia Cortina Ivan,88,Bahrain Merida Pro Cycling Team,",, 31:40",,,,6,2018
22,,116,119.0,+1:21:58,,,Thomas Benjamin,89,Groupama - FDJ,",, 31:40",,,,6,2018
26,,216,90.0,+1:04:55,,,Pacher Quentin,90,Vital Concept Cycling Club,",, 31:40",,,,6,2018
28,,26,112.0,+1:17:49,,,Rowe Luke,91,Team Sky,",, 31:40",,,,6,2018
28,,24,40.0,+32:40,,,Kwiatkowski Michal,92,Team Sky,",, 31:40",,,,6,2018
27,,214,126.0,+1:26:49,,,Le Bon Johan,93,Vital Concept Cycling Club,",, 31:40",,,,6,2018
26,,165,53.0,+38:55,,,Meurisse Xandro,94,Wanty - Groupe Gobert,",, 31:40",,,,6,2018
32,,85,97.0,+1:10:37,,,Simon Julien,95,"Cofidis, Solutions Cr\xe9dits",",, 31:40",,,,6,2018
31,,146,106.0,+1:15:29,,,Perichon Pierre-Luc,96,Team Fortuneo - Samsic,",, 31:40",,,,6,2018
24,,25,39.0,+32:34,,,Moscon Gianni,97,Team Sky,",, 31:40",,,,6,2018
23,,127,105.0,+1:15:20,,,Restrepo Jhonatan,98,Team Katusha - Alpecin,",, 31:40",,,,6,2018
24,,43,124.0,+1:24:43,,,Bohli Tom,99,BMC Racing Team,",, 31:40",,,,6,2018
31,,147,128.0,+1:27:15,,,Pichon Laurent,100,Team Fortuneo - Samsic,",, 31:40",,,,6,2018
36,,17,121.0,+1:23:14,,,Sutherland Rory,101,UAE-Team Emirates,",, 31:40",,,,6,2018
30,,155,98.0,+1:11:47,,,Howes Alex,102,Team EF Education First-Drapac p/b Cannondale,",, 31:40",,,,6,2018
25,,97,93.0,+1:07:47,,,S\xfctterlin Jasha,103,Movistar Team,",, 31:40",,,,6,2018
29,,86,109.0,+1:16:52,,,Teklehaimanot Daniel,104,"Cofidis, Solutions Cr\xe9dits",",, 31:40",,,,6,2018
28,,162,116.0,+1:19:46,,,Backaert Frederik,105,Wanty - Groupe Gobert,",, 31:40",,,,6,2018
28,,203,122.0,+1:23:32,,,Br\xe4ndle Matthias,106,Trek - Segafredo,",, 31:40",,,,6,2018
34,,95,99.0,+1:11:52,,,Erviti Imanol,107,Movistar Team,",, 31:40",,,,6,2018
25,,92,100.0,+1:12:02,,,Arcas Jorge,108,Movistar Team,",, 31:40",,,,6,2018
25,,167,94.0,+1:07:57,,,Smith Dion,109,Wanty - Groupe Gobert,",, 31:40",,,,6,2018
26,,12,123.0,+1:23:59,,,Bystr\xf8m Sven Erik,110,UAE-Team Emirates,",, 31:40",,,,6,2018
31,,171,73.0,+53:18,,,Boasson Hagen Edvald,111,Team Dimension Data,",, 31:40",,,,6,2018
34,,107,118.0,+1:20:56,,,Terpstra Niki,112,Quick-Step Floors,",, 31:40",,,,6,2018
24,,57,113.0,+1:18:26,,,Pibernik Luka,113,Bahrain Merida Pro Cycling Team,",, 31:40",,,,6,2018
26,,154,103.0,+1:13:28,,,Craddock Lawson,114,Team EF Education First-Drapac p/b Cannondale,",, 31:40",,,,6,2018
24,,132,120.0,+1:23:07,,,Edmondson Alexander,115,Mitchelton-Scott,",, 31:40",,,,6,2018
27,,177,115.0,+1:19:44,,,Van Zyl Johann,116,Team Dimension Data,",, 31:40",,,,6,2018
29,,77,125.0,+1:25:47,,,Wallays Jelle,117,Lotto Soudal,",, 31:40",,,,6,2018
36,,145,82.0,+58:41,,,Moinard Ama\xebl,118,Team Fortuneo - Samsic,",, 31:40",,,,6,2018
32,,143,88.0,+1:02:45,,,Feillu Brice,119,Team Fortuneo - Samsic,",, 31:40",,,,6,2018
22,,105,83.0,+59:18,,,Knox James,120,Quick-Step Floors,",, 31:40",,,,6,2018
25,,34,95.0,+1:08:56,,,Gougeard Alexis,121,AG2R La Mondiale,",, 31:40",,,,6,2018
23,,123,92.0,+1:07:41,,,Fabbro Matteo,122,Team Katusha - Alpecin,",, 31:40",,,,6,2018
30,,217,129.0,+1:34:44,,,R\xe9za K\xe9vin,123,Vital Concept Cycling Club,",, 31:40",,,,6,2018
22,,102,86.0,+1:01:25,,,De Plus Laurens,124,Quick-Step Floors,",, 31:40",,,,6,2018
34,,54,101.0,+1:12:47,,,Haussler Heinrich,125,Bahrain Merida Pro Cycling Team,",, 31:40",,,,6,2018
23,,192,131.0,+1:41:18,,,Bauhaus Phil,126,Team Sunweb,",, 31:40",,,,6,2018
33,,52,102.0,+1:13:21,,,Arashiro Yukiya,127,Bahrain Merida Pro Cycling Team,",, 31:40",,,,6,2018
30,,55,114.0,+1:19:22,,,Navardauskas Ramunas,128,Bahrain Merida Pro Cycling Team,",, 31:40",,,,6,2018
32,,182,127.0,+1:26:53,,,Boom Lars,129,Team LottoNL-Jumbo,32:35 32:35,,,,6,2018
32,,206,130.0,+1:37:11,,,Reijnen Kiel,130,Trek - Segafredo,",, 32:35",,,,6,2018
26,,211,110.0,+1:17:26,,,Coquard Bryan,131,Vital Concept Cycling Club,",, 32:35",,,,6,2018
26,,5,,+ - 20:51:19,,,Kozhatayev Bakhtiyar,DNF,Astana Pro Team,-3:34:11 -3:34:11,,,,6,2018
28,,63,,+ - 20:51:19,,,Kennaugh Peter,DNF,BORA - hansgrohe,",, -3:34:11",,,,6,2018
36,,66,,+ - 20:51:19,,,Saramotins Aleksejs,DNF,BORA - hansgrohe,",, -3:34:11",,,,6,2018
26,,152,,+ - 20:51:19,,,Canty Brendan,DNF,Team EF Education First-Drapac p/b Cannondale,",, -3:34:11",,,,6,2018
37,,172,,+ - 20:51:19,,,Cummings Stephen,DNF,Team Dimension Data,",, -3:34:11",,,,6,2018
24,,197,,+ - 20:51:19,,,Tusveld Martijn,DNF,Team Sunweb,",, -3:34:11",,,,6,2018
23,,215,,+ - 20:51:19,,,Manzin Lorrenzo,DNF,Vital Concept Cycling Club,",, -3:34:11",,,,6,2018
23,,164,,+ - 20:51:19,,,Eiking Odd Christian,DNS,Wanty - Groupe Gobert,",, -3:34:11",,,,6,2018
25,,131,2.0,+1:00,50.0,,Yates Adam,1,Mitchelton-Scott,3:51:34 3:51:34,,60.0,,7,2018
34,,84,9.0,+4:31,30.0,,Navarro Daniel,2,"Cofidis, Solutions Cr\xe9dits",0:04 0:04,,25.0,,7,2018
27,,31,3.0,+1:47,18.0,,Bardet Romain,3,AG2R La Mondiale,0:09 0:09,,10.0,,7,2018
25,,61,6.0,+3:05,13.0,,Buchmann Emanuel,4,BORA - hansgrohe,0:14 0:14,,,,7,2018
32,,21,1.0,+0:00,10.0,,Thomas Geraint,5,Team Sky,0:19 0:19,,,,7,2018
31,,11,4.0,+2:35,7.0,,Martin Daniel,6,UAE-Team Emirates,0:24 0:24,,,,7,2018
30,,41,5.0,+2:44,4.0,,Caruso Damiano,7,BMC Racing Team,",, 0:24",,,,7,2018
25,,161,12.0,+5:54,3.0,,Martin Guillaume,8,Wanty - Groupe Gobert,0:28 0:28,,,,7,2018
24,,35,7.0,+4:05,2.0,,Latour Pierre,9,AG2R La Mondiale,0:35 0:35,,,,7,2018
31,,151,8.0,+4:22,1.0,,Rolland Pierre,10,Team EF Education First-Drapac p/b Cannondale,0:41 0:41,,,,7,2018
24,,181,11.0,+5:21,,,Tolhoek Antwan,11,Team LottoNL-Jumbo,0:50 0:50,,,,7,2018
30,,82,20.0,+15:52,,,Edet Nicolas,12,"Cofidis, Solutions Cr\xe9dits",1:17 1:17,,,,7,2018
28,,121,10.0,+4:45,,,Zakarin Ilnur,13,Team Katusha - Alpecin,1:35 1:35,,,,7,2018
23,,23,13.0,+7:05,,,Geoghegan Hart Tao,14,Team Sky,2:03 2:03,,,,7,2018
21,,111,45.0,+50:38,,,Gaudu David,15,Groupama - FDJ,2:50 2:50,,,,7,2018
25,,13,15.0,+9:00,,,Conti Valerio,16,UAE-Team Emirates,3:07 3:07,,,,7,2018
24,,16,26.0,+22:26,,,Ravasi Edward,17,UAE-Team Emirates,3:20 3:20,,,,7,2018
26,,165,38.0,+42:07,,,Meurisse Xandro,18,Wanty - Groupe Gobert,3:31 3:31,,,,7,2018
26,,141,19.0,+15:40,,,Barguil Warren,19,Team Fortuneo - Samsic,3:34 3:34,,,,7,2018
26,,207,56.0,+58:30,,,Skuji\u0146\u0161 Toms,20,Trek - Segafredo,3:54 3:54,,,,7,2018
26,,204,17.0,+10:48,,,Grmay Tsgabu,21,Trek - Segafredo,",, 3:54",,,,7,2018
