Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
27,,168,,+ -9:19:38,,Reijnen Kiel,DNF,UnitedHealthcare Pro Cycling Team,-2:22:34 -2:22:34,,4,2014
31,,21,10.0,+1:23,30.0,Greipel Andr\xe9,1,Lotto Belisol,3:48:53 3:48:53,20.0,5,2014
27,,115,20.0,+2:01,18.0,Kruopis Aidis,2,Orica GreenEDGE,",, ,,",14.0,5,2014
30,,43,108.0,+22:58,12.0,Bos Theo,3,Belkin-Pro Cycling Team,",, ,,",8.0,5,2014
33,,121,70.0,+12:41,7.0,Bennati Daniele,4,Tinkoff - Saxo,",, ,,",7.0,5,2014
25,,108,92.0,+18:56,4.0,Pelucchi Matteo,5,IAM Cycling,",, ,,",6.0,5,2014
28,,26,3.0,+0:20,3.0,Roelandts Jurgen,6,Lotto Belisol,",, ,,",5.0,5,2014
23,,131,52.0,+9:06,2.0,Bennett Sam,7,Team NetApp \u2013 Endura,",, ,,",4.0,5,2014
33,,1,2.0,+0:17,1.0,Boonen Tom,8,Omega Pharma - Quick-Step,",, ,,",2.0,5,2014
29,,6,1.0,+0:00,,Terpstra Niki,9,Omega Pharma - Quick-Step,",, ,,",,5,2014
25,,91,114.0,+25:50,,Viviani Elia,10,Cannondale,",, ,,",,5,2014
25,,176,75.0,+13:50,,Fortin Filippo,11,Bardiani - CSF Pro Team,",, ,,",,5,2014
23,,178,121.0,+26:40,,Ruffoni Nicola,12,Bardiani - CSF Pro Team,",, ,,",,5,2014
22,,45,22.0,+2:05,,Markus Barry,13,Belkin-Pro Cycling Team,",, ,,",,5,2014
25,,127,44.0,+5:00,,Kump Marko,14,Tinkoff - Saxo,",, ,,",,5,2014
28,,128,5.0,+0:48,,M\xf8rk\xf8v Michael,15,Tinkoff - Saxo,",, ,,",,5,2014
26,,67,4.0,+0:37,,Stannard Ian,16,Team Sky,",, ,,",,5,2014
25,,151,26.0,+3:00,,van Staeyen Michael,17,Topsport Vlaanderen - Baloise,",, ,,",,5,2014
26,,74,18.0,+1:59,,Guarnieri Jacopo,18,Astana Pro Team,",, ,,",,5,2014
30,,166,73.0,+13:09,,Maaskant Martijn,19,UnitedHealthcare Pro Cycling Team,",, ,,",,5,2014
29,,8,8.0,+1:05,,Vandenbergh Stijn,20,Omega Pharma - Quick-Step,0:05 0:05,,5,2014
21,,18,71.0,+12:41,,Stuyven Jasper,21,Trek Factory Racing,",, 0:05",,5,2014
27,,156,25.0,+2:30,,Vanspeybrouck Pieter,22,Topsport Vlaanderen - Baloise,",, 0:05",,5,2014
31,,27,6.0,+0:56,,Sieberg Marcel,23,Lotto Belisol,",, 0:05",,5,2014
29,,68,42.0,+4:37,,Sutton Chris,24,Team Sky,",, 0:05",,5,2014
25,,174,67.0,+12:04,,Coledan Marco,25,Bardiani - CSF Pro Team,",, 0:05",,5,2014
31,,163,127.0,+27:03,,Hanson Ken,26,UnitedHealthcare Pro Cycling Team,",, 0:05",,5,2014
27,,4,12.0,+1:32,,Maes Nikolas,27,Omega Pharma - Quick-Step,",, 0:05",,5,2014
26,,132,35.0,+4:05,,Dempster Zakkari,28,Team NetApp \u2013 Endura,",, 0:05",,5,2014
35,,112,24.0,+2:07,,Hayman Mathew,29,Orica GreenEDGE,",, 0:05",,5,2014
23,,2,9.0,+1:18,,Fenn Andrew,30,Omega Pharma - Quick-Step,0:10 0:10,,5,2014
27,,58,49.0,+8:25,,Offredo Yoann,31,FDJ.fr,",, 0:10",,5,2014
24,,71,56.0,+9:14,,Guardini Andrea,32,Astana Pro Team,",, 0:10",,5,2014
31,,184,122.0,+26:41,,Jelloul Adil,33,Skydive Dubai Pro Cycling Team,",, 0:10",,5,2014
24,,85,72.0,+13:03,,Kuznetsov Viacheslav,34,Team Katusha,",, 0:10",,5,2014
29,,97,19.0,+1:59,,Marangoni Alan,35,Cannondale,",, 0:10",,5,2014
27,,104,36.0,+4:11,,Goddaert Kristof,36,IAM Cycling,",, 0:10",,5,2014
22,,157,41.0,+4:33,,Waeytens Zico,37,Topsport Vlaanderen - Baloise,",, 0:10",,5,2014
23,,146,115.0,+26:04,,Houle Hugo,38,AG2R La Mondiale,",, 0:10",,5,2014
31,,147,64.0,+10:11,,Mondory Lloyd,39,AG2R La Mondiale,",, 0:10",,5,2014
34,,84,93.0,+19:12,,Kuchynski Aliaksandr,40,Team Katusha,",, 0:10",,5,2014
22,,35,105.0,+22:02,,Lander Sebastian,41,BMC Racing Team,",, 0:10",,5,2014
27,,186,113.0,+25:29,,Pliuschin Alexandr,42,Skydive Dubai Pro Cycling Team,",, 0:10",,5,2014
29,,93,55.0,+9:08,,Gatto Oscar,43,Cannondale,",, 0:10",,5,2014
37,,65,37.0,+4:13,,Rasch Gabriel,44,Team Sky,",, 0:10",,5,2014
31,,31,13.0,+1:33,,Gilbert Philippe,45,BMC Racing Team,",, 0:10",,5,2014
24,,88,76.0,+14:26,,Tsatevich Alexey,46,Team Katusha,",, 0:10",,5,2014
29,,167,80.0,+16:18,,Murphy John,47,UnitedHealthcare Pro Cycling Team,",, 0:10",,5,2014
38,,126,11.0,+1:31,,Kroon Karsten,48,Tinkoff - Saxo,",, 0:10",,5,2014
33,,5,14.0,+1:35,,Steegmans Gert,49,Omega Pharma - Quick-Step,",, 0:10",,5,2014
22,,7,7.0,+0:57,,van Keirsbulck Guillaume,50,Omega Pharma - Quick-Step,",, 0:10",,5,2014
27,,36,15.0,+1:46,,Schar Michael,51,BMC Racing Team,",, 0:10",,5,2014
22,,51,16.0,+1:53,,D\xe9mare Arnaud,52,FDJ.fr,0:19 0:19,,5,2014
28,,142,50.0,+8:38,,Bagdonas Gediminas,53,AG2R La Mondiale,",, 0:19",,5,2014
29,,123,23.0,+2:07,,Breschel Matti,54,Tinkoff - Saxo,",, 0:19",,5,2014
36,,161,95.0,+19:37,,F\xf6rster Robert,55,UnitedHealthcare Pro Cycling Team,",, 0:19",,5,2014
29,,76,138.0,+33:06,,Iglinskiy Valentin,56,Astana Pro Team,",, 0:19",,5,2014
35,,103,27.0,+3:11,,Elmiger Martin,57,IAM Cycling,",, 0:19",,5,2014
23,,188,117.0,+26:25,,Haddi Soufiane,58,Skydive Dubai Pro Cycling Team,0:27 0:27,,5,2014
28,,41,39.0,+4:18,,Boom Lars,59,Belkin-Pro Cycling Team,",, 0:27",,5,2014
27,,152,54.0,+9:07,,Jacobs Pieter,60,Topsport Vlaanderen - Baloise,",, 0:27",,5,2014
34,,13,48.0,+8:20,,Irizar Markel,61,Trek Factory Racing,0:30 0:30,,5,2014
34,,14,32.0,+3:49,,Popovych Yaroslav,62,Trek Factory Racing,0:31 0:31,,5,2014
27,,95,91.0,+18:54,,Koren Kristijan,63,Cannondale,",, 0:31",,5,2014
34,,15,118.0,+26:33,,Rast Gregory,64,Trek Factory Racing,",, 0:31",,5,2014
30,,181,99.0,+19:52,,Haedo Lucas Sebastian,65,Skydive Dubai Pro Cycling Team,",, 0:31",,5,2014
36,,46,51.0,+8:45,,Tjallingii Maarten,66,Belkin-Pro Cycling Team,",, 0:31",,5,2014
25,,17,88.0,+18:29,,Sergent Jesse,67,Trek Factory Racing,",, 0:31",,5,2014
21,,125,137.0,+33:04,,Kol\xe1\u0159 Michael,68,Tinkoff - Saxo,",, 0:31",,5,2014
27,,28,98.0,+19:47,,van Genechten Jonas,69,Lotto Belisol,",, 0:31",,5,2014
25,,153,53.0,+9:06,,Salomein Jarl,70,Topsport Vlaanderen - Baloise,",, 0:31",,5,2014
29,,162,58.0,+9:28,,Bazzana Alessandro,71,UnitedHealthcare Pro Cycling Team,",, 0:31",,5,2014
26,,175,119.0,+26:38,,Colonna Paolo,72,Bardiani - CSF Pro Team,",, 0:31",,5,2014
28,,38,62.0,+9:47,,Wyss Danilo,73,BMC Racing Team,",, 0:31",,5,2014
28,,53,61.0,+9:41,,Delage Micka\xebl,74,FDJ.fr,",, 0:31",,5,2014
26,,87,90.0,+18:52,,Smukulis Gatis,75,Team Katusha,",, 0:31",,5,2014
34,,116,59.0,+9:31,,Lancaster Brett,76,Orica GreenEDGE,",, 0:31",,5,2014
28,,37,31.0,+3:42,,Van Avermaet Greg,77,BMC Racing Team,",, 0:31",,5,2014
32,,61,69.0,+12:38,,Eisel Bernhard,78,Team Sky,",, 0:31",,5,2014
30,,32,43.0,+4:40,,Burghardt Marcus,79,BMC Racing Team,",, 0:31",,5,2014
22,,82,103.0,+20:45,,Haller Marco,80,Team Katusha,0:45 0:45,,5,2014
24,,172,126.0,+26:55,,Boem Nicola,81,Bardiani - CSF Pro Team,",, 0:45",,5,2014
37,,185,136.0,+32:59,,Mancebo Francisco,82,Skydive Dubai Pro Cycling Team,",, 0:45",,5,2014
28,,182,82.0,+16:27,,Chtioui Rafa\xe2,83,Skydive Dubai Pro Cycling Team,0:48 0:48,,5,2014
30,,187,146.0,+34:28,,Pujol Oscar,84,Skydive Dubai Pro Cycling Team,",, 0:48",,5,2014
29,,141,57.0,+9:19,,Turgot S\xe9bastien,85,AG2R La Mondiale,0:49 0:49,,5,2014
25,,135,112.0,+24:48,,Schorn Daniel,86,Team NetApp \u2013 Endura,",, 0:49",,5,2014
31,,155,106.0,+22:03,,Van Hecke Preben,87,Topsport Vlaanderen - Baloise,",, 0:49",,5,2014
25,,173,116.0,+26:14,,Canola Marco,88,Bardiani - CSF Pro Team,",, 0:49",,5,2014
26,,81,40.0,+4:20,,Kristoff Alexander,89,Team Katusha,0:52 0:52,,5,2014
27,,83,77.0,+14:36,,Isaychev Vladimir,90,Team Katusha,",, 0:52",,5,2014
23,,136,89.0,+18:45,,Schwarzmann Michael,91,Team NetApp \u2013 Endura,",, 0:52",,5,2014
30,,134,102.0,+20:27,,Schillinger Andreas,92,Team NetApp \u2013 Endura,",, 0:52",,5,2014
24,,64,94.0,+19:33,,Puccio Salvatore,93,Team Sky,1:05 1:05,,5,2014
25,,133,34.0,+4:01,,Jarc Bla\u017e,94,Team NetApp \u2013 Endura,1:13 1:13,,5,2014
29,,164,144.0,+34:19,,Ile\u0161i\u010d Aldo Ino,95,UnitedHealthcare Pro Cycling Team,",, 1:13",,5,2014
29,,106,131.0,+28:13,,Ista Kevyn,96,IAM Cycling,1:18 1:18,,5,2014
23,,66,45.0,+5:48,,Rowe Luke,97,Team Sky,",, 1:18",,5,2014
31,,78,81.0,+16:24,,Westra Lieuwe,98,Astana Pro Team,",, 1:18",,5,2014
33,,16,125.0,+26:54,,Roulston Hayden,99,Trek Factory Racing,",, 1:18",,5,2014
25,,25,47.0,+6:24,,Ligthart Pim,100,Lotto Belisol,",, 1:18",,5,2014
23,,102,143.0,+33:51,,Aregger Marcel,101,IAM Cycling,",, 1:18",,5,2014
29,,101,63.0,+10:05,,Haussler Heinrich,102,IAM Cycling,",, 1:18",,5,2014
34,,77,96.0,+19:44,,Muravyev Dmitriy,103,Astana Pro Team,",, 1:18",,5,2014
24,,158,65.0,+10:25,,Wallays Jelle,104,Topsport Vlaanderen - Baloise,",, 1:18",,5,2014
27,,23,60.0,+9:31,,Boeckmans Kris,105,Lotto Belisol,",, 1:18",,5,2014
25,,24,66.0,+10:51,,Dockx Gert,106,Lotto Belisol,",, 1:18",,5,2014
34,,63,87.0,+18:21,,Pate Danny,107,Team Sky,",, 1:18",,5,2014
32,,62,124.0,+26:52,,Knees Christian,108,Team Sky,",, 1:18",,5,2014
40,,105,111.0,+23:52,,Hinault S\xe9bastien,109,IAM Cycling,",, 1:18",,5,2014
31,,3,29.0,+3:32,,Keisse Iljo,110,Omega Pharma - Quick-Step,",, 1:18",,5,2014
32,,11,68.0,+12:16,,Cancellara Fabian,111,Trek Factory Racing,",, 1:18",,5,2014
28,,47,38.0,+4:14,,van Emden Jos,112,Belkin-Pro Cycling Team,",, 1:18",,5,2014
24,,42,101.0,+20:22,,Bol Jetse,113,Belkin-Pro Cycling Team,",, 1:18",,5,2014
27,,138,84.0,+16:47,,Voss Paul,114,Team NetApp \u2013 Endura,",, 1:18",,5,2014
26,,145,141.0,+33:19,,Gretsch Patrick,115,AG2R La Mondiale,",, 1:18",,5,2014
24,,137,74.0,+13:18,,Thwaites Scott,116,Team NetApp \u2013 Endura,",, 1:18",,5,2014
26,,143,139.0,+33:16,,Gastauer Ben,117,AG2R La Mondiale,",, 1:18",,5,2014
24,,75,140.0,+33:17,,Huffman Evan,118,Astana Pro Team,",, 1:18",,5,2014
24,,154,100.0,+20:17,,Sprengers Thomas,119,Topsport Vlaanderen - Baloise,",, 1:18",,5,2014
34,,12,123.0,+26:44,,Devolder Stijn,120,Trek Factory Racing,",, 1:18",,5,2014
22,,94,97.0,+19:46,,Koch Michel,121,Cannondale,",, 1:18",,5,2014
24,,124,107.0,+22:48,,Juul-Jensen Christopher,122,Tinkoff - Saxo,",, 1:18",,5,2014
24,,171,129.0,+27:24,,Battaglin Enrico,123,Bardiani - CSF Pro Team,",, 1:18",,5,2014
33,,96,78.0,+15:35,,Longo Borghini Paolo,124,Cannondale,",, 1:18",,5,2014
24,,86,30.0,+3:35,,Selig R\xfcdiger,125,Team Katusha,",, 1:18",,5,2014
27,,107,142.0,+33:24,,Klemme Dominic,126,IAM Cycling,",, 1:18",,5,2014
34,,165,83.0,+16:34,,Jones Chris,127,UnitedHealthcare Pro Cycling Team,",, 1:18",,5,2014
36,,118,120.0,+26:40,,Tuft Svein,128,Orica GreenEDGE,",, 1:18",,5,2014
24,,113,86.0,+18:05,,Howard Leigh,129,Orica GreenEDGE,",, 1:18",,5,2014
25,,114,46.0,+6:00,,Keukeleire Jens,130,Orica GreenEDGE,",, 1:18",,5,2014
33,,117,79.0,+16:03,,Mouris Jens,131,Orica GreenEDGE,",, 1:18",,5,2014
33,,73,110.0,+23:22,,Bozic Borut,132,Astana Pro Team,",, 1:18",,5,2014
27,,144,128.0,+27:15,,Gaudin Damien,133,AG2R La Mondiale,1:45 1:45,,5,2014
33,,148,145.0,+34:22,,Riblon Christophe,134,AG2R La Mondiale,",, 1:45",,5,2014
28,,34,21.0,+2:05,,Kohler Martin,135,BMC Racing Team,0:10 0:10,,5,2014
22,,111,130.0,+27:37,,Hepburn Michael,136,Orica GreenEDGE,2:00 2:00,,5,2014
23,,33,28.0,+3:21,,Dillier Silvan,137,BMC Racing Team,0:10 0:10,,5,2014
30,,48,33.0,+3:53,,Wagner Robert,138,Belkin-Pro Cycling Team,",, 0:10",,5,2014
34,,22,17.0,+1:54,,Bak Lars Ytting,139,Lotto Belisol,",, 0:10",,5,2014
22,,98,133.0,+28:34,,Villella Davide,140,Cannondale,2:57 2:57,,5,2014
27,,92,132.0,+28:17,,De Marchi Alessandro,141,Cannondale,",, 2:57",,5,2014
29,,72,135.0,+30:11,,Agnoli Valerio,142,Astana Pro Team,3:53 3:53,,5,2014
24,,183,147.0,+36:26,,Hasnaoui Maher,143,Skydive Dubai Pro Cycling Team,",, 3:53",,5,2014
34,,54,109.0,+23:13,,Fischer Murilo Antonio,144,FDJ.fr,",, 3:53",,5,2014
26,,122,134.0,+28:58,,Boaro Manuele,145,Tinkoff - Saxo,",, 3:53",,5,2014
34,,44,85.0,+17:33,,Brown Graeme,146,Belkin-Pro Cycling Team,",, 3:53",,5,2014
32,,57,104.0,+21:26,,Mangel Laurent,147,FDJ.fr,",, 3:53",,5,2014
24,,177,,+ - 13:08:31,,Locatelli Stefano,DNF,Bardiani - CSF Pro Team,-3:48:53 -3:48:53,,5,2014
22,,51,15.0,+1:43,30.0,D\xe9mare Arnaud,1,FDJ.fr,2:45:06 2:45:06,20.0,6,2014
33,,121,69.0,+12:35,18.0,Bennati Daniele,2,Tinkoff - Saxo,",, ,,",14.0,6,2014
32,,61,68.0,+12:34,12.0,Eisel Bernhard,3,Team Sky,",, ,,",8.0,6,2014
33,,1,2.0,+0:17,7.0,Boonen Tom,4,Omega Pharma - Quick-Step,",, ,,",7.0,6,2014
30,,181,96.0,+19:52,4.0,Haedo Lucas Sebastian,5,Skydive Dubai Pro Cycling Team,",, ,,",6.0,6,2014
23,,33,28.0,+3:21,3.0,Dillier Silvan,6,BMC Racing Team,",, ,,",5.0,6,2014
24,,71,55.0,+9:14,2.0,Guardini Andrea,7,Astana Pro Team,",, ,,",4.0,6,2014
23,,131,52.0,+9:06,1.0,Bennett Sam,8,Team NetApp \u2013 Endura,",, ,,",2.0,6,2014
22,,35,104.0,+22:02,,Lander Sebastian,9,BMC Racing Team,",, ,,",,6,2014
23,,178,118.0,+26:40,,Ruffoni Nicola,10,Bardiani - CSF Pro Team,",, ,,",,6,2014
25,,91,114.0,+25:50,,Viviani Elia,11,Cannondale,",, ,,",,6,2014
36,,161,93.0,+19:37,,F\xf6rster Robert,12,UnitedHealthcare Pro Cycling Team,",, ,,",,6,2014
27,,115,20.0,+2:01,,Kruopis Aidis,13,Orica GreenEDGE,",, ,,",,6,2014
31,,163,123.0,+27:03,,Hanson Ken,14,UnitedHealthcare Pro Cycling Team,",, ,,",,6,2014
25,,127,42.0,+5:00,,Kump Marko,15,Tinkoff - Saxo,",, ,,",,6,2014
24,,88,74.0,+14:26,,Tsatevich Alexey,16,Team Katusha,",, ,,",,6,2014
25,,151,26.0,+3:00,,van Staeyen Michael,17,Topsport Vlaanderen - Baloise,",, ,,",,6,2014
24,,86,30.0,+3:35,,Selig R\xfcdiger,18,Team Katusha,",, ,,",,6,2014
29,,164,142.0,+34:19,,Ile\u0161i\u010d Aldo Ino,19,UnitedHealthcare Pro Cycling Team,",, ,,",,6,2014
26,,81,37.0,+4:20,,Kristoff Alexander,20,Team Katusha,",, ,,",,6,2014
25,,108,91.0,+18:56,,Pelucchi Matteo,21,IAM Cycling,",, ,,",,6,2014
23,,188,116.0,+26:25,,Haddi Soufiane,22,Skydive Dubai Pro Cycling Team,",, ,,",,6,2014
30,,43,108.0,+22:58,,Bos Theo,23,Belkin-Pro Cycling Team,",, ,,",,6,2014
25,,174,66.0,+12:04,,Coledan Marco,24,Bardiani - CSF Pro Team,",, ,,",,6,2014
23,,146,115.0,+26:04,,Houle Hugo,25,AG2R La Mondiale,",, ,,",,6,2014
31,,147,61.0,+10:11,,Mondory Lloyd,26,AG2R La Mondiale,",, ,,",,6,2014
28,,53,58.0,+9:41,,Delage Micka\xebl,27,FDJ.fr,",, ,,",,6,2014
27,,156,25.0,+2:30,,Vanspeybrouck Pieter,28,Topsport Vlaanderen - Baloise,",, ,,",,6,2014
28,,41,36.0,+4:18,,Boom Lars,29,Belkin-Pro Cycling Team,",, ,,",,6,2014
29,,68,40.0,+4:37,,Sutton Chris,30,Team Sky,",, ,,",,6,2014
27,,58,49.0,+8:25,,Offredo Yoann,31,FDJ.fr,",, ,,",,6,2014
35,,112,24.0,+2:07,,Hayman Mathew,32,Orica GreenEDGE,",, ,,",,6,2014
28,,128,5.0,+0:48,,M\xf8rk\xf8v Michael,33,Tinkoff - Saxo,",, ,,",,6,2014
29,,167,78.0,+16:18,,Murphy John,34,UnitedHealthcare Pro Cycling Team,",, ,,",,6,2014
25,,176,73.0,+13:50,,Fortin Filippo,35,Bardiani - CSF Pro Team,",, ,,",,6,2014
28,,142,50.0,+8:38,,Bagdonas Gediminas,36,AG2R La Mondiale,",, ,,",,6,2014
21,,18,70.0,+12:41,,Stuyven Jasper,37,Trek Factory Racing,",, ,,",,6,2014
26,,74,18.0,+1:59,,Guarnieri Jacopo,38,Astana Pro Team,",, ,,",,6,2014
28,,26,3.0,+0:20,,Roelandts Jurgen,39,Lotto Belisol,",, ,,",,6,2014
30,,166,72.0,+13:09,,Maaskant Martijn,40,UnitedHealthcare Pro Cycling Team,",, ,,",,6,2014
29,,6,1.0,+0:00,,Terpstra Niki,41,Omega Pharma - Quick-Step,",, ,,",,6,2014
23,,2,9.0,+1:18,,Fenn Andrew,42,Omega Pharma - Quick-Step,",, ,,",,6,2014
34,,13,48.0,+8:20,,Irizar Markel,43,Trek Factory Racing,",, ,,",,6,2014
22,,157,38.0,+4:33,,Waeytens Zico,44,Topsport Vlaanderen - Baloise,",, ,,",,6,2014
36,,46,51.0,+8:45,,Tjallingii Maarten,45,Belkin-Pro Cycling Team,",, ,,",,6,2014
22,,45,22.0,+2:05,,Markus Barry,46,Belkin-Pro Cycling Team,",, ,,",,6,2014
29,,8,8.0,+1:05,,Vandenbergh Stijn,47,Omega Pharma - Quick-Step,",, ,,",,6,2014
28,,34,21.0,+2:05,,Kohler Martin,48,BMC Racing Team,",, ,,",,6,2014
31,,21,10.0,+1:23,,Greipel Andr\xe9,49,Lotto Belisol,",, ,,",,6,2014
26,,67,4.0,+0:37,,Stannard Ian,50,Team Sky,",, ,,",,6,2014
29,,97,19.0,+1:59,,Marangoni Alan,51,Cannondale,",, ,,",,6,2014
34,,22,17.0,+1:54,,Bak Lars Ytting,52,Lotto Belisol,",, ,,",,6,2014
31,,31,13.0,+1:33,,Gilbert Philippe,53,BMC Racing Team,",, ,,",,6,2014
26,,143,138.0,+33:16,,Gastauer Ben,54,AG2R La Mondiale,",, ,,",,6,2014
34,,15,117.0,+26:33,,Rast Gregory,55,Trek Factory Racing,",, ,,",,6,2014
29,,123,23.0,+2:07,,Breschel Matti,56,Tinkoff - Saxo,",, ,,",,6,2014
37,,185,136.0,+32:59,,Mancebo Francisco,57,Skydive Dubai Pro Cycling Team,",, ,,",,6,2014
27,,186,113.0,+25:29,,Pliuschin Alexandr,58,Skydive Dubai Pro Cycling Team,",, ,,",,6,2014
38,,126,11.0,+1:31,,Kroon Karsten,59,Tinkoff - Saxo,",, ,,",,6,2014
25,,135,112.0,+24:48,,Schorn Daniel,60,Team NetApp \u2013 Endura,",, ,,",,6,2014
33,,5,14.0,+1:35,,Steegmans Gert,61,Omega Pharma - Quick-Step,",, ,,",,6,2014
25,,153,53.0,+9:06,,Salomein Jarl,62,Topsport Vlaanderen - Baloise,",, ,,",,6,2014
23,,7,7.0,+0:57,,van Keirsbulck Guillaume,63,Omega Pharma - Quick-Step,",, ,,",,6,2014
34,,14,32.0,+3:49,,Popovych Yaroslav,64,Trek Factory Racing,",, ,,",,6,2014
27,,104,34.0,+4:11,,Goddaert Kristof,65,IAM Cycling,",, ,,",,6,2014
31,,27,6.0,+0:56,,Sieberg Marcel,66,Lotto Belisol,",, ,,",,6,2014
31,,155,105.0,+22:03,,Van Hecke Preben,67,Topsport Vlaanderen - Baloise,",, ,,",,6,2014
29,,141,56.0,+9:19,,Turgot S\xe9bastien,68,AG2R La Mondiale,",, ,,",,6,2014
27,,36,16.0,+1:46,,Schar Michael,69,BMC Racing Team,",, ,,",,6,2014
35,,103,27.0,+3:11,,Elmiger Martin,70,IAM Cycling,",, ,,",,6,2014
34,,116,57.0,+9:31,,Lancaster Brett,71,Orica GreenEDGE,",, ,,",,6,2014
31,,184,119.0,+26:41,,Jelloul Adil,72,Skydive Dubai Pro Cycling Team,",, ,,",,6,2014
28,,38,59.0,+9:47,,Wyss Danilo,73,BMC Racing Team,",, ,,",,6,2014
26,,87,89.0,+18:52,,Smukulis Gatis,74,Team Katusha,",, ,,",,6,2014
37,,65,35.0,+4:13,,Rasch Gabriel,75,Team Sky,",, ,,",,6,2014
25,,114,45.0,+6:00,,Keukeleire Jens,76,Orica GreenEDGE,",, ,,",,6,2014
33,,96,76.0,+15:35,,Longo Borghini Paolo,77,Cannondale,",, ,,",,6,2014
29,,106,129.0,+28:13,,Ista Kevyn,78,IAM Cycling,",, ,,",,6,2014
24,,64,92.0,+19:33,,Puccio Salvatore,79,Team Sky,",, ,,",,6,2014
31,,3,29.0,+3:32,,Keisse Iljo,80,Omega Pharma - Quick-Step,",, ,,",,6,2014
34,,54,109.0,+23:13,,Fischer Murilo Antonio,81,FDJ.fr,",, ,,",,6,2014
33,,16,121.0,+26:54,,Roulston Hayden,82,Trek Factory Racing,",, ,,",,6,2014
24,,85,71.0,+13:03,,Kuznetsov Viacheslav,83,Team Katusha,",, ,,",,6,2014
26,,132,33.0,+4:05,,Dempster Zakkari,84,Team NetApp \u2013 Endura,",, ,,",,6,2014
27,,95,90.0,+18:54,,Koren Kristijan,85,Cannondale,",, ,,",,6,2014
27,,152,54.0,+9:07,,Jacobs Pieter,86,Topsport Vlaanderen - Baloise,",, ,,",,6,2014
28,,37,31.0,+3:42,,Van Avermaet Greg,87,BMC Racing Team,",, ,,",,6,2014
25,,24,64.0,+10:51,,Dockx Gert,88,Lotto Belisol,",, ,,",,6,2014
24,,154,98.0,+20:17,,Sprengers Thomas,89,Topsport Vlaanderen - Baloise,",, ,,",,6,2014
23,,102,141.0,+33:51,,Aregger Marcel,90,IAM Cycling,",, ,,",,6,2014
22,,82,100.0,+20:45,,Haller Marco,91,Team Katusha,",, ,,",,6,2014
27,,4,12.0,+1:32,,Maes Nikolas,92,Omega Pharma - Quick-Step,",, ,,",,6,2014
29,,72,133.0,+30:11,,Agnoli Valerio,93,Astana Pro Team,",, ,,",,6,2014
34,,77,94.0,+19:44,,Muravyev Dmitriy,94,Astana Pro Team,",, ,,",,6,2014
29,,76,137.0,+33:06,,Iglinskiy Valentin,95,Astana Pro Team,",, ,,",,6,2014
26,,145,140.0,+33:19,,Gretsch Patrick,96,AG2R La Mondiale,",, ,,",,6,2014
24,,158,63.0,+10:25,,Wallays Jelle,97,Topsport Vlaanderen - Baloise,",, ,,",,6,2014
34,,12,120.0,+26:44,,Devolder Stijn,98,Trek Factory Racing,",, ,,",,6,2014
24,,75,139.0,+33:17,,Huffman Evan,99,Astana Pro Team,",, ,,",,6,2014
24,,124,107.0,+22:48,,Juul-Jensen Christopher,100,Tinkoff - Saxo,",, ,,",,6,2014
24,,113,85.0,+18:05,,Howard Leigh,101,Orica GreenEDGE,",, ,,",,6,2014
22,,94,95.0,+19:46,,Koch Michel,102,Cannondale,",, ,,",,6,2014
24,,171,125.0,+27:24,,Battaglin Enrico,103,Bardiani - CSF Pro Team,",, ,,",,6,2014
24,,183,146.0,+36:26,,Hasnaoui Maher,104,Skydive Dubai Pro Cycling Team,",, ,,",,6,2014
28,,182,79.0,+16:24,,Chtioui Rafa\xe2,105,Skydive Dubai Pro Cycling Team,",, ,,",,6,2014
32,,11,67.0,+12:16,,Cancellara Fabian,106,Trek Factory Racing,",, ,,",,6,2014
34,,165,81.0,+16:34,,Jones Chris,107,UnitedHealthcare Pro Cycling Team,",, ,,",,6,2014
34,,63,87.0,+18:21,,Pate Danny,108,Team Sky,",, ,,",,6,2014
22,,98,131.0,+28:34,,Villella Davide,109,Cannondale,",, ,,",,6,2014
40,,105,110.0,+24:08,,Hinault S\xe9bastien,110,IAM Cycling,0:16 0:16,,6,2014
27,,28,97.0,+20:04,,van Genechten Jonas,111,Lotto Belisol,0:17 0:17,,6,2014
26,,175,122.0,+26:55,,Colonna Paolo,112,Bardiani - CSF Pro Team,",, 0:17",,6,2014
29,,101,62.0,+10:22,,Haussler Heinrich,113,IAM Cycling,",, 0:17",,6,2014
29,,162,60.0,+9:48,,Bazzana Alessandro,114,UnitedHealthcare Pro Cycling Team,0:20 0:20,,6,2014
25,,17,88.0,+18:49,,Sergent Jesse,115,Trek Factory Racing,0:24 0:24,,6,2014
32,,62,124.0,+27:18,,Knees Christian,116,Team Sky,0:26 0:26,,6,2014
30,,32,43.0,+5:15,,Burghardt Marcus,117,BMC Racing Team,0:36 0:36,,6,2014
26,,122,132.0,+29:36,,Boaro Manuele,118,Tinkoff - Saxo,0:38 0:38,,6,2014
25,,25,46.0,+7:07,,Ligthart Pim,119,Lotto Belisol,0:43 0:43,,6,2014
34,,44,86.0,+18:16,,Brown Graeme,120,Belkin-Pro Cycling Team,",, 0:43",,6,2014
30,,48,39.0,+4:36,,Wagner Robert,121,Belkin-Pro Cycling Team,",, 0:43",,6,2014
