Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
27,,,+0:00,,Minard S\xe9bastien,117,Cofidis Le Credit en Ligne,2:06 2:06,,2,2010
29,,,+0:00,,Dumoulin Samuel,118,Cofidis Le Credit en Ligne,",, 2:06",,2,2010
28,,,+0:00,,Guti\xe9rrez David,119,Footon-Servetto,2:24 2:24,,2,2010
24,,,+0:00,,Delage Micka\xebl,120,Omega Pharma-Lotto,2:37 2:37,,2,2010
23,,,+0:00,,Marycz Jaroslaw,121,Saxo Bank,2:49 2:49,,2,2010
22,,,+0:00,,Guarnieri Jacopo,122,Liquigas - Doimo,",, 2:49",,2,2010
31,,,+0:00,,Fedrigo Pierrick,123,Bbox Bouygues Telecom,",, 2:49",,2,2010
28,,,+0:00,,Vandborg Brian,124,Liquigas - Doimo,",, 2:49",,2,2010
29,,,+0:00,,Haedo Juan Jose,125,Saxo Bank,",, 2:49",,2,2010
26,,,+0:00,,Bernaudeau Giovanni,126,Bbox Bouygues Telecom,4:22 4:22,,2,2010
23,,,+0:00,,Stauff Andreas,127,Quickstep - Innergetic,",, 4:22",,2,2010
31,,,+0:00,,Portal Nicolas,128,Sky Procycling,",, 4:22",,2,2010
26,,,+0:00,,Cazaux Pierre,129,Francaise des Jeux,",, 4:22",,2,2010
27,,,+0:00,,Perez Alan,130,Euskaltel - Euskadi,",, 4:22",,2,2010
30,,,+0:00,,Velasco Ivan,131,Euskaltel - Euskadi,",, 4:22",,2,2010
26,,,+0:00,,Marino Jean-Marc,132,Saur - Sojasun,",, 4:22",,2,2010
29,,,+0:00,,Mangel Laurent,133,Saur - Sojasun,",, 4:22",,2,2010
28,,,+0:00,,Eichler Markus,134,Milram,",, 4:22",,2,2010
27,,,+0:00,,Fothen Thomas,135,Milram,",, 4:22",,2,2010
23,,,+0:00,,Roels Dominik,136,Milram,",, 4:22",,2,2010
29,,,+0:00,,Sentjens Roy,137,Milram,",, 4:22",,2,2010
28,,,+0:00,,Facci Mauro,138,Quickstep - Innergetic,",, 4:22",,2,2010
25,,,+0:00,,Bandiera Marco,139,Team Katusha,",, 4:22",,2,2010
29,,,+0:00,,Van Impe Kevin,140,Quickstep - Innergetic,",, 4:22",,2,2010
26,,,+0:00,,Martens Paul,141,Rabobank ProTeam,",, 4:22",,2,2010
29,,,+0:00,,Bennati Daniele,142,Liquigas - Doimo,5:37 5:37,,2,2010
29,,,+0:00,,Marzano Marco,143,Lampre - Farnese Vini,",, 5:37",,2,2010
22,,,+0:00,,Magazzini Enrico,144,Lampre - Farnese Vini,",, 5:37",,2,2010
31,,,+0:00,,Perez Francisco,145,Caisse d'Epargne,",, 5:37",,2,2010
32,,,+0:00,,Perez Aitor,146,Footon-Servetto,",, 5:37",,2,2010
24,,,+0:00,,Simon Julien,147,Saur - Sojasun,",, 5:37",,2,2010
29,,,+0:00,,van Goolen Jurgen,148,Omega Pharma-Lotto,",, 5:37",,2,2010
25,,,+0:00,,Meier Christian,149,Team Garmin - Transitions,",, 5:37",,2,2010
22,,,+0:00,,Reimer Martin,150,Cervelo Test Team,",, 5:37",,2,2010
37,,,+0:00,,H\xf8j Frank,151,Saxo Bank,",, 5:37",,2,2010
23,,,+0:00,,Boasson Hagen Edvald,152,Sky Procycling,",, 5:37",,2,2010
31,,,+0:00,,Cooke Baden,153,Saxo Bank,",, 5:37",,2,2010
22,,,+0:00,,Guti\xe9rrez Palacios David,154,Footon-Servetto,",, 5:37",,2,2010
24,,,+0:00,,Levarlet Guillaume,155,Saur - Sojasun,",, 5:37",,2,2010
26,,,+0:00,,Kozonchuk Dmitry,156,Rabobank ProTeam,",, 5:37",,2,2010
29,,,+0:00,,Geslin Anthony,157,Francaise des Jeux,",, 5:37",,2,2010
28,,,+0:00,,Vaugrenard Benoit,158,Francaise des Jeux,",, 5:37",,2,2010
22,,,+0:00,,Bonnafond Guillaume,159,AG2R La Mondiale,6:01 6:01,,2,2010
26,,,+0:00,,Vandenbergh Stijn,160,Team Katusha,",, 6:01",,2,2010
28,,,+0:00,,Vaitkus Tomas,161,RadioShack,7:03 7:03,,2,2010
28,,,+0:00,,Lequatre Geoffroy,162,RadioShack,",, 7:03",,2,2010
30,,,+0:00,,Paulinho S\xe9rgio,163,RadioShack,",, 7:03",,2,2010
33,,,+0:00,,Zubeldia Haimar,164,RadioShack,",, 7:03",,2,2010
29,,,+0:00,,Cobo Juan Jose,165,Caisse d'Epargne,",, 7:03",,2,2010
23,,,+0:00,,Hermans Ben,166,RadioShack,10:02 10:02,,2,2010
22,,,+0:00,,Steensen Andre,167,Saxo Bank,11:56 11:56,,2,2010
30,,,+0:00,,Bak Lars Ytting,168,Team HTC - Columbia,",, 11:56",,2,2010
30,,,+0:00,,Irizar Markel,169,RadioShack,",, 11:56",,2,2010
25,,,+0:00,,Jerome Vincent,170,Bbox Bouygues Telecom,",, 11:56",,2,2010
24,,,+0:00,,Trusov Nikolay,171,Team Katusha,",, 11:56",,2,2010
35,,,+0:00,,Aerts Mario,172,Omega Pharma-Lotto,",, 11:56",,2,2010
26,,,+0:00,,Novoa M\xe9ndez Joaqu\xedn,173,Cervelo Test Team,",, 11:56",,2,2010
22,,,+0:00,,van Winden Dennis,174,Rabobank ProTeam,",, 11:56",,2,2010
25,,,+0:00,,Finetto Mauro,175,Liquigas - Doimo,17:41 17:41,,2,2010
29,,,+0:00,50.0,Haedo Juan Jose,1,Saxo Bank,4:24:10 4:24:10,6.0,3,2010
22,,,+0:00,30.0,Reimer Martin,2,Cervelo Test Team,",, ,,",4.0,3,2010
24,,,+0:00,18.0,Bole Grega,3,Lampre - Farnese Vini,",, ,,",2.0,3,2010
27,,,+0:00,13.0,Chavanel S\xe9bastien,4,Francaise des Jeux,",, ,,",1.0,3,2010
24,,,+0:00,10.0,Kluge Roger,5,Milram,",, ,,",1.0,3,2010
23,,,+0:00,7.0,Stauff Andreas,6,Quickstep - Innergetic,",, ,,",,3,2010
27,,,+0:00,4.0,Galland Jeremie,7,Saur - Sojasun,",, ,,",,3,2010
29,,,+0:00,3.0,Dumoulin Samuel,8,Cofidis Le Credit en Ligne,",, ,,",,3,2010
24,,,+0:00,2.0,Thomas Geraint,9,Sky Procycling,",, ,,",,3,2010
22,,,+0:00,1.0,Kreder Michel,10,Team Garmin - Transitions,",, ,,",,3,2010
24,,,+0:00,,Trusov Nikolay,11,Team Katusha,",, ,,",,3,2010
26,,,+0:00,,Chainel Steve,12,Bbox Bouygues Telecom,",, ,,",,3,2010
21,,,+0:00,,Appollonio Davide,13,Cervelo Test Team,",, ,,",,3,2010
29,,,+0:00,,Mori Manuele,14,Lampre - Farnese Vini,",, ,,",,3,2010
29,,,+0:00,,Knees Christian,15,Milram,",, ,,",,3,2010
24,,,+0:00,,Roelandts Jurgen,16,Omega Pharma-Lotto,",, ,,",,3,2010
33,,,+0:00,,Fofonov Dimitri,17,Astana,",, ,,",,3,2010
27,,,+0:00,,Cardoso Manuel,18,Footon-Servetto,",, ,,",,3,2010
28,,,+0:00,,Saramotins Aleksejs,19,Team HTC - Columbia,",, ,,",,3,2010
26,,,+0:00,,Vandenbergh Stijn,20,Team Katusha,",, ,,",,3,2010
30,,,+0:00,,Velasco Ivan,21,Euskaltel - Euskadi,",, ,,",,3,2010
25,,,+0:00,,Meier Christian,22,Team Garmin - Transitions,",, ,,",,3,2010
25,,,+0:00,,Langeveld Sebastian,23,Rabobank ProTeam,",, ,,",,3,2010
33,,,+0:00,,Brandt Christophe,24,Omega Pharma-Lotto,",, ,,",,3,2010
29,,,+0:00,,Sentjens Roy,25,Milram,",, ,,",,3,2010
29,,,+0:00,,Bennati Daniele,26,Liquigas - Doimo,",, ,,",,3,2010
24,,,+0:00,,Mata Enrique,27,Footon-Servetto,",, ,,",,3,2010
25,,,+0:00,,Bandiera Marco,28,Team Katusha,",, ,,",,3,2010
24,,,+0:00,,Vantomme Maxime,29,Team Katusha,",, ,,",,3,2010
31,,,+0:00,,Downing Russell,30,Sky Procycling,",, ,,",,3,2010
32,,,+0:00,,Tjallingii Maarten,31,Rabobank ProTeam,",, ,,",,3,2010
27,,,+0:00,,Rohregger Thomas,32,Milram,",, ,,",,3,2010
23,,,+0:00,,Koren Kristijan,33,Liquigas - Doimo,",, ,,",,3,2010
26,,,+0:00,,Marino Jean-Marc,34,Saur - Sojasun,",, ,,",,3,2010
30,,,+0:00,,Kessiakoff Fredrik,35,Team Garmin - Transitions,",, ,,",,3,2010
23,,,+0:00,,Zeits Andrey,36,Astana,",, ,,",,3,2010
21,,,+0:00,,Dockx Gert,37,Team HTC - Columbia,",, ,,",,3,2010
27,,,+0:00,,Van den Broeck Jurgen,38,Omega Pharma-Lotto,",, ,,",,3,2010
25,,,+0:00,,El Fares Julien,39,Cofidis Le Credit en Ligne,",, ,,",,3,2010
33,,,+0:00,,Lefevre Laurent,40,Bbox Bouygues Telecom,",, ,,",,3,2010
22,,,+0:00,,Gautier Cyril,41,Bbox Bouygues Telecom,",, ,,",,3,2010
29,,,+0:00,,Kern Christophe,42,Cofidis Le Credit en Ligne,",, ,,",,3,2010
34,,,+0:00,,Grabsch Bert,43,Team HTC - Columbia,",, ,,",,3,2010
26,,,+0:00,,Brajkovi\u010d Janez,44,RadioShack,",, ,,",,3,2010
26,,,+0:00,,Pujol Oscar,45,Cervelo Test Team,",, ,,",,3,2010
23,,,+0:00,,Coppel J\xe9rome,46,Saur - Sojasun,",, ,,",,3,2010
27,,,+0:00,,Gusev Vladimir,47,Team Katusha,",, ,,",,3,2010
27,,,+0:00,,Azanza Jorge,48,Euskaltel - Euskadi,",, ,,",,3,2010
23,,,+0:00,,Taaram\xe4e Rein,49,Cofidis Le Credit en Ligne,",, ,,",,3,2010
23,,,+0:00,,Capecchi Eros,50,Footon-Servetto,",, ,,",,3,2010
32,,,+0:00,,Tiralongo Paolo,51,Astana,",, ,,",,3,2010
31,,,+0:00,,Scheirlinckx Staf,52,Omega Pharma-Lotto,",, ,,",,3,2010
30,,,+0:00,,Pasamontes Luis,53,Caisse d'Epargne,",, ,,",,3,2010
30,,,+0:00,,Bak Lars Ytting,54,Team HTC - Columbia,",, ,,",,3,2010
29,,,+0:00,,De La Fuente David,55,Astana,",, ,,",,3,2010
28,,,+0:00,,Hern\xe1ndez Jes\xfas,56,Astana,",, ,,",,3,2010
31,,,+0:00,,Noval Benjamin,57,Astana,",, ,,",,3,2010
27,,,+0:00,,Contador Alberto,58,Astana,",, ,,",,3,2010
27,,,+0:00,,Siutsou Kanstantsin,59,Team HTC - Columbia,",, ,,",,3,2010
31,,,+0:00,,Verdugo Gorka,60,Euskaltel - Euskadi,",, ,,",,3,2010
23,,,+0:00,,Buts Vitaliy,61,Lampre - Farnese Vini,",, ,,",,3,2010
38,,,+0:00,,Horner Chris,62,RadioShack,",, ,,",,3,2010
25,,,+0:00,,Ladagnous Matthieu,63,Francaise des Jeux,",, ,,",,3,2010
23,,,+0:00,,Roels Dominik,64,Milram,",, ,,",,3,2010
27,,,+0:00,,Minard S\xe9bastien,65,Cofidis Le Credit en Ligne,",, ,,",,3,2010
30,,,+0:00,,Calzati Sylvain,66,Sky Procycling,",, ,,",,3,2010
21,,,+0:00,,van Garderen Tejay,67,Team HTC - Columbia,",, ,,",,3,2010
29,,,+0:00,,Vansummeren Johan,68,Team Garmin - Transitions,",, ,,",,3,2010
23,,,+0:00,,Bouet Maxime,69,AG2R La Mondiale,",, ,,",,3,2010
23,,,+0:00,,Peterson Tom,70,Team Garmin - Transitions,",, ,,",,3,2010
30,,,+0:00,,Plaza Rub\xe9n,71,Caisse d'Epargne,",, ,,",,3,2010
39,,,+0:00,,Moreau Christophe,72,Caisse d'Epargne,",, ,,",,3,2010
24,,,+0:00,,Di Gr\xe9gorio R\xe9my,73,Francaise des Jeux,",, ,,",,3,2010
29,,,+0:00,,Le M\xe9vel Christophe,74,Francaise des Jeux,",, ,,",,3,2010
25,,,+0:00,,Samoilau Branislau,75,Quickstep - Innergetic,",, ,,",,3,2010
25,,,+0:00,,Jerome Vincent,76,Bbox Bouygues Telecom,",, ,,",,3,2010
26,,,+0:00,,Bernaudeau Giovanni,77,Bbox Bouygues Telecom,",, ,,",,3,2010
23,,,+0:00,,Gretsch Patrick,78,Team HTC - Columbia,",, ,,",,3,2010
22,,,+0:00,,Denifl Stefan,79,Cervelo Test Team,",, ,,",,3,2010
28,,,+0:00,,Vaitkus Tomas,80,RadioShack,",, ,,",,3,2010
24,,,+0:00,,Jorgensen Jonas Aaen,81,Saxo Bank,",, ,,",,3,2010
26,,,+0:00,,Santaromita Ivan,82,Liquigas - Doimo,",, ,,",,3,2010
31,,,+0:00,,Pate Danny,83,Team Garmin - Transitions,",, ,,",,3,2010
24,,,+0:00,,Delage Micka\xebl,84,Omega Pharma-Lotto,",, ,,",,3,2010
32,,,+0:00,,Martinez Egoi,85,Euskaltel - Euskadi,",, ,,",,3,2010
25,,,+0:00,,Cataldo Dario,86,Quickstep - Innergetic,",, ,,",,3,2010
29,,,+0:00,,Lloyd Daniel,87,Cervelo Test Team,",, ,,",,3,2010
29,,,+0:00,,Riblon Christophe,88,AG2R La Mondiale,",, ,,",,3,2010
29,,,+0:00,,Da Dalto Mauro,89,Lampre - Farnese Vini,",, ,,",,3,2010
23,,,+0:00,,Seeldraeyers Kevin,90,Quickstep - Innergetic,",, ,,",,3,2010
28,,,+0:00,,Talabardon Yannick,91,Saur - Sojasun,",, ,,",,3,2010
32,,,+0:00,,S\xe1nchez Samuel,92,Euskaltel - Euskadi,",, ,,",,3,2010
30,,,+0:00,,Lelay David,93,AG2R La Mondiale,",, ,,",,3,2010
28,,,+0:00,,De Weert Kevin,94,Quickstep - Innergetic,",, ,,",,3,2010
27,,,+0:00,,Perez Alan,95,Euskaltel - Euskadi,",, ,,",,3,2010
23,,,+0:00,,Ovechkin Artem,96,Team Katusha,",, ,,",,3,2010
28,,,+0:00,,Pauriol R\xe9mi,97,Cofidis Le Credit en Ligne,",, ,,",,3,2010
20,,,+0:00,,Delaplace Anthony,98,Saur - Sojasun,",, ,,",,3,2010
31,,,+0:00,,Cooke Baden,99,Saxo Bank,",, ,,",,3,2010
28,,,+0:00,,Lequatre Geoffroy,100,RadioShack,",, ,,",,3,2010
22,,,+0:00,,Bonnafond Guillaume,101,AG2R La Mondiale,",, ,,",,3,2010
26,,,+0:00,,Navarro Daniel,102,Astana,",, ,,",,3,2010
22,,,+0:00,,Stetina Peter,103,Team Garmin - Transitions,",, ,,",,3,2010
29,,,+0:00,,Geslin Anthony,104,Francaise des Jeux,",, ,,",,3,2010
22,,,+0:00,,Magazzini Enrico,105,Lampre - Farnese Vini,",, ,,",,3,2010
22,,,+0:00,,Sicard Romain,106,Euskaltel - Euskadi,",, ,,",,3,2010
25,,,+0:00,,Perget Mathieu,107,Caisse d'Epargne,",, ,,",,3,2010
31,,,+0:00,,Fedrigo Pierrick,108,Bbox Bouygues Telecom,",, ,,",,3,2010
31,,,+0:00,,Perez Francisco,109,Caisse d'Epargne,",, ,,",,3,2010
22,,,+0:00,,Silin Egor,110,Team Katusha,",, ,,",,3,2010
32,,,+0:00,,Szmyd Sylwester,111,Liquigas - Doimo,",, ,,",,3,2010
34,,,+0:00,,Rasch Gabriel,112,Cervelo Test Team,",, ,,",,3,2010
26,,,+0:00,,Erviti Imanol,113,Caisse d'Epargne,",, ,,",,3,2010
35,,,+0:00,,Dessel Cyril,114,AG2R La Mondiale,",, ,,",,3,2010
36,,,+0:00,,Moerenhout Koos,115,Rabobank ProTeam,",, ,,",,3,2010
22,,,+0:00,,Malori Adriano,116,,",, ,,",,3,2010
33,,,+0:00,,Peraud Jean-Christophe,117,Omega Pharma-Lotto,",, ,,",,3,2010
23,,,+0:00,,Rolland Pierre,118,Bbox Bouygues Telecom,",, ,,",,3,2010
25,,,+0:00,,Lund Anders,119,Saxo Bank,",, ,,",,3,2010
24,,,+0:00,,Duran Arkaitz,120,Footon-Servetto,",, ,,",,3,2010
23,,,+0:00,,Kadri Blel,121,AG2R La Mondiale,",, ,,",,3,2010
29,,,+0:00,,Cobo Juan Jose,122,Caisse d'Epargne,",, ,,",,3,2010
24,,,+0:00,,Levarlet Guillaume,123,Saur - Sojasun,",, ,,",,3,2010
28,,,+0:00,,Vandborg Brian,124,Liquigas - Doimo,",, ,,",,3,2010
28,,,+0:00,,Benitez Jos\xe9 Alberto,125,Footon-Servetto,",, ,,",,3,2010
26,,,+0:00,,Champion Dimitri,126,AG2R La Mondiale,",, ,,",,3,2010
28,,,+0:00,,Facci Mauro,127,Quickstep - Innergetic,",, ,,",,3,2010
33,,,+0:00,,Bodrogi Laszlo,128,Team Katusha,",, ,,",,3,2010
29,,,+0:00,,Mangel Laurent,129,Saur - Sojasun,",, ,,",,3,2010
20,,,+0:00,,Pinot Thibaut,130,Francaise des Jeux,",, ,,",,3,2010
33,,,+0:00,,Millar David,131,Team Garmin - Transitions,",, ,,",,3,2010
35,,,+0:00,,Aerts Mario,132,Omega Pharma-Lotto,",, ,,",,3,2010
35,,,+0:00,,Auge St\xe9phane,133,Cofidis Le Credit en Ligne,",, ,,",,3,2010
30,,,+0:00,,Irizar Markel,134,RadioShack,",, ,,",,3,2010
20,,,+0:00,,Kennaugh Peter,135,Sky Procycling,",, ,,",,3,2010
27,,,+0:00,,Soler Juan Mauricio,136,Caisse d'Epargne,",, ,,",,3,2010
22,,,+0:00,,Guarnieri Jacopo,137,Liquigas - Doimo,",, ,,",,3,2010
20,,,+0:00,,Balloni Alfredo,138,Lampre - Farnese Vini,",, ,,",,3,2010
26,,,+0:00,,Kozonchuk Dmitry,139,Rabobank ProTeam,",, ,,",,3,2010
27,,,+0:00,,Rollin Dominique,140,Cervelo Test Team,",, ,,",,3,2010
30,,,+0:00,,Paulinho S\xe9rgio,141,RadioShack,",, ,,",,3,2010
24,,,+0:00,,Simon Julien,142,Saur - Sojasun,",, ,,",,3,2010
24,,,+0:00,,Hermans Ben,143,RadioShack,",, ,,",,3,2010
25,,,+0:00,,Vigano Davide,144,Sky Procycling,",, ,,",,3,2010
33,,,+0:00,,Isasi Inaki,145,Euskaltel - Euskadi,",, ,,",,3,2010
32,,,+0:00,,Vogondy Nicolas,146,Bbox Bouygues Telecom,",, ,,",,3,2010
23,,,+0:00,,Augustyn John Lee,147,Sky Procycling,0:22 0:22,,3,2010
32,,,+0:00,,Menchov Denis,148,Rabobank ProTeam,",, 0:22",,3,2010
23,,,+0:00,,Boasson Hagen Edvald,149,Sky Procycling,0:24 0:24,,3,2010
25,,,+0:00,,Loubet Julien,150,AG2R La Mondiale,0:30 0:30,,3,2010
31,,,+0:00,,Portal Nicolas,151,Sky Procycling,",, 0:30",,3,2010
32,,,+0:00,,Perez Aitor,152,Footon-Servetto,0:41 0:41,,3,2010
28,,,+0:00,,Guti\xe9rrez David,153,Footon-Servetto,0:54 0:54,,3,2010
31,,,+0:00,,Tankink Bram,154,Rabobank ProTeam,1:05 1:05,,3,2010
29,,,+0:00,,Van Impe Kevin,155,Quickstep - Innergetic,",, 1:05",,3,2010
26,,,+0:00,,Cazaux Pierre,156,Francaise des Jeux,1:31 1:31,,3,2010
28,,,+0:00,,Vaugrenard Benoit,157,Francaise des Jeux,",, 1:31",,3,2010
28,,,+0:00,,Moinard Ama\xebl,158,Cofidis Le Credit en Ligne,1:58 1:58,,3,2010
22,,,+0:00,,Kvist Thomas,159,Quickstep - Innergetic,2:06 2:06,,3,2010
22,,,+0:00,,Guti\xe9rrez Palacios David,160,Footon-Servetto,3:29 3:29,,3,2010
25,,,+0:00,,Velits Peter,161,Team HTC - Columbia,",, 3:29",,3,2010
23,,,+0:00,,Marycz Jaroslaw,162,Saxo Bank,4:10 4:10,,3,2010
22,,,+0:00,,Steensen Andre,163,Saxo Bank,",, 4:10",,3,2010
37,,,+0:00,,H\xf8j Frank,164,Saxo Bank,",, 4:10",,3,2010
28,,,+0:00,,Eichler Markus,165,Milram,",, 4:10",,3,2010
27,,,+0:00,,Fothen Thomas,166,Milram,",, 4:10",,3,2010
28,,,+0:00,,De Vocht Wim,167,Milram,",, 4:10",,3,2010
30,,,+0:00,,Bellotti Francesco,168,Liquigas - Doimo,",, 4:10",,3,2010
29,,,+0:00,,van Goolen Jurgen,169,Omega Pharma-Lotto,",, 4:10",,3,2010
26,,,+0:00,,Novoa M\xe9ndez Joaqu\xedn,170,Cervelo Test Team,12:11 12:11,,3,2010
29,,,+0:00,,Marzano Marco,DNF,Lampre - Farnese Vini,-4:24:10 -4:24:10,,3,2010
33,,,+0:00,,Zubeldia Haimar,DNS,RadioShack,",, -4:24:10",,3,2010
26,,,+0:00,,Martens Paul,DNS,Rabobank ProTeam,",, -4:24:10",,3,2010
22,,,+0:00,,van Winden Dennis,DNS,Rabobank ProTeam,",, -4:24:10",,3,2010
25,,,+0:00,,Finetto Mauro,DNS,Liquigas - Doimo,",, -4:24:10",,3,2010
26,47.534,,+0:00,50.0,Brajkovi\u010d Janez,1,RadioShack,1:01:51 1:01:51,6.0,4,2010
33,47.20399999999999,,+0:00,30.0,Millar David,2,Team Garmin - Transitions,0:26 0:26,4.0,4,2010
23,46.99,,+0:00,18.0,Boasson Hagen Edvald,3,Sky Procycling,0:43 0:43,2.0,4,2010
21,46.865,,+0:00,13.0,van Garderen Tejay,4,Team HTC - Columbia,0:53 0:53,1.0,4,2010
32,46.84,,+0:00,10.0,Menchov Denis,5,Rabobank ProTeam,0:55 0:55,1.0,4,2010
27,46.214,,+0:00,7.0,Contador Alberto,6,Astana,1:46 1:46,,4,2010
24,46.093999999999994,,+0:00,4.0,Thomas Geraint,7,Sky Procycling,1:56 1:56,,4,2010
29,45.938,,+0:00,3.0,Knees Christian,8,Milram,2:09 2:09,,4,2010
33,45.878,,+0:00,2.0,Bodrogi Laszlo,9,Team Katusha,2:14 2:14,,4,2010
23,45.86600000000001,,+0:00,1.0,Gretsch Patrick,10,Team HTC - Columbia,2:15 2:15,,4,2010
34,45.854,,+0:00,,Grabsch Bert,11,Team HTC - Columbia,2:16 2:16,,4,2010
25,45.723,,+0:00,,Samoilau Branislau,12,Quickstep - Innergetic,2:27 2:27,,4,2010
27,45.676,,+0:00,,Gusev Vladimir,13,Team Katusha,2:31 2:31,,4,2010
23,45.64,,+0:00,,Ovechkin Artem,14,Team Katusha,2:34 2:34,,4,2010
31,45.581,,+0:00,,Verdugo Gorka,15,Euskaltel - Euskadi,2:39 2:39,,4,2010
32,45.523,,+0:00,,Vogondy Nicolas,16,Bbox Bouygues Telecom,2:44 2:44,,4,2010
29,45.523,,+0:00,,Riblon Christophe,17,AG2R La Mondiale,",, 2:44",,4,2010
27,45.486999999999995,,+0:00,,Van den Broeck Jurgen,18,Omega Pharma-Lotto,2:47 2:47,,4,2010
39,45.428999999999995,,+0:00,,Moreau Christophe,19,Caisse d'Epargne,2:52 2:52,,4,2010
25,45.405,,+0:00,,Cataldo Dario,20,Quickstep - Innergetic,2:54 2:54,,4,2010
23,45.382,,+0:00,,Zeits Andrey,21,Astana,2:56 2:56,,4,2010
27,45.3,,+0:00,,Siutsou Kanstantsin,22,Team HTC - Columbia,3:03 3:03,,4,2010
23,45.288999999999994,,+0:00,,Taaram\xe4e Rein,23,Cofidis Le Credit en Ligne,3:04 3:04,,4,2010
28,45.254,,+0:00,,Vandborg Brian,24,Liquigas - Doimo,3:07 3:07,,4,2010
23,45.231,,+0:00,,Koren Kristijan,25,Liquigas - Doimo,3:09 3:09,,4,2010
29,45.208,,+0:00,,Kern Christophe,26,Cofidis Le Credit en Ligne,3:11 3:11,,4,2010
23,45.15,,+0:00,,Coppel J\xe9rome,27,Saur - Sojasun,3:16 3:16,,4,2010
30,45.138000000000005,,+0:00,,Kessiakoff Fredrik,28,Team Garmin - Transitions,3:17 3:17,,4,2010
32,45.115,,+0:00,,Tjallingii Maarten,29,Rabobank ProTeam,3:19 3:19,,4,2010
28,45.092,,+0:00,,Saramotins Aleksejs,30,Team HTC - Columbia,3:21 3:21,,4,2010
31,45.056999999999995,,+0:00,,Fedrigo Pierrick,31,Bbox Bouygues Telecom,3:24 3:24,,4,2010
28,45.011,,+0:00,,Pauriol R\xe9mi,32,Cofidis Le Credit en Ligne,3:28 3:28,,4,2010
28,45.011,,+0:00,,Vaitkus Tomas,33,RadioShack,",, 3:28",,4,2010
29,44.95399999999999,,+0:00,,Vansummeren Johan,34,Team Garmin - Transitions,3:33 3:33,,4,2010
24,44.885,,+0:00,,Duran Arkaitz,35,Footon-Servetto,3:39 3:39,,4,2010
38,44.863,,+0:00,,Horner Chris,36,RadioShack,3:41 3:41,,4,2010
30,44.863,,+0:00,,Bak Lars Ytting,37,Team HTC - Columbia,",, 3:41",,4,2010
36,44.794,,+0:00,,Moerenhout Koos,38,Rabobank ProTeam,3:47 3:47,,4,2010
26,44.783,,+0:00,,Kozonchuk Dmitry,39,Rabobank ProTeam,3:48 3:48,,4,2010
22,44.748999999999995,,+0:00,,Malori Adriano,40,,3:51 3:51,,4,2010
33,44.748999999999995,,+0:00,,Peraud Jean-Christophe,41,Omega Pharma-Lotto,",, 3:51",,4,2010
22,44.726000000000006,,+0:00,,Sicard Romain,42,Euskaltel - Euskadi,3:53 3:53,,4,2010
31,44.681000000000004,,+0:00,,Pate Danny,43,Team Garmin - Transitions,3:57 3:57,,4,2010
23,44.658,,+0:00,,Rolland Pierre,44,Bbox Bouygues Telecom,3:59 3:59,,4,2010
30,44.556999999999995,,+0:00,,Plaza Rub\xe9n,45,Caisse d'Epargne,4:08 4:08,,4,2010
27,44.545,,+0:00,,Rollin Dominique,46,Cervelo Test Team,4:09 4:09,,4,2010
20,44.523,,+0:00,,Delaplace Anthony,47,Saur - Sojasun,4:11 4:11,,4,2010
32,44.489,,+0:00,,S\xe1nchez Samuel,48,Euskaltel - Euskadi,4:14 4:14,,4,2010
20,44.478,,+0:00,,Kennaugh Peter,49,Sky Procycling,4:15 4:15,,4,2010
28,44.478,,+0:00,,De Weert Kevin,50,Quickstep - Innergetic,",, 4:15",,4,2010
33,44.456,,+0:00,,Fofonov Dimitri,51,Astana,4:17 4:17,,4,2010
31,44.422,,+0:00,,Tankink Bram,52,Rabobank ProTeam,4:20 4:20,,4,2010
30,44.355,,+0:00,,Paulinho S\xe9rgio,53,RadioShack,4:26 4:26,,4,2010
23,44.343999999999994,,+0:00,,Bouet Maxime,54,AG2R La Mondiale,4:27 4:27,,4,2010
27,44.343999999999994,,+0:00,,Rohregger Thomas,55,Milram,",, 4:27",,4,2010
30,44.321999999999996,,+0:00,,Pasamontes Luis,56,Caisse d'Epargne,4:29 4:29,,4,2010
30,44.31,,+0:00,,Lelay David,57,AG2R La Mondiale,4:30 4:30,,4,2010
25,44.31,,+0:00,,Ladagnous Matthieu,58,Francaise des Jeux,",, 4:30",,4,2010
29,44.277,,+0:00,,Mangel Laurent,59,Saur - Sojasun,4:33 4:33,,4,2010
22,44.199,,+0:00,,Silin Egor,60,Team Katusha,4:40 4:40,,4,2010
29,44.177,,+0:00,,Van Impe Kevin,61,Quickstep - Innergetic,4:42 4:42,,4,2010
29,44.166000000000004,,+0:00,,Mori Manuele,62,Lampre - Farnese Vini,4:43 4:43,,4,2010
22,44.144,,+0:00,,Stetina Peter,63,Team Garmin - Transitions,4:45 4:45,,4,2010
22,44.122,,+0:00,,Reimer Martin,64,Cervelo Test Team,4:47 4:47,,4,2010
21,44.111000000000004,,+0:00,,Appollonio Davide,65,Cervelo Test Team,4:48 4:48,,4,2010
23,44.089,,+0:00,,Buts Vitaliy,66,Lampre - Farnese Vini,4:50 4:50,,4,2010
26,44.089,,+0:00,,Champion Dimitri,67,AG2R La Mondiale,",, 4:50",,4,2010
