Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
37.0,48.648999999999994,68.0,116,+1:02,,Goubert Stéphane,116,AG2R Prévoyance,1:02 1:02,0,2007
24.0,48.648999999999994,72.0,117,+1:02,,Antón Igor,117,Euskaltel - Euskadi,",, 1:02",0,2007
35.0,48.648999999999994,52.0,119*,+1:02,,Boogerd Michael,119*,Rabobank ProTeam,",, 1:02",0,2007
36.0,48.648999999999994,153.0,119,+1:02,,Beltrán Manuel,119,Liquigas,",, 1:02",0,2007
28.0,48.567,121.0,120,+1:03,,Fédrigo Pierrick,120,Bouygues Telecom,1:03 1:03,0,2007
24.0,48.567,219.0,121,+1:03,,Soler Juan Mauricio,121,Barloworld,",, 1:03",0,2007
31.0,48.567,87.0,122,+1:03,,Righi Daniele,122,Lampre-Fondital,",, 1:03",0,2007
27.0,48.567,156.0,123,+1:03,,Kuschynski Aleksandr,123,Liquigas,",, 1:03",0,2007
31.0,48.567,166.0,124,+1:03,,Jégou Lilian,124,Française des Jeux,",, 1:03",0,2007
24.0,48.567,162.0,125,+1:03,,Chavanel Sébastien,125,Française des Jeux,",, 1:03",0,2007
30.0,48.485,83.0,126,+1:04,,Bossoni Paolo,126,Lampre-Fondital,1:04 1:04,0,2007
24.0,48.485,22.0,127,+1:04,,Burghardt Marcus,127,T-Mobile Team,",, 1:04",0,2007
26.0,48.485,176.0,128,+1:04,,Steegmans Gert,128,Quickstep - Innergetic,",, 1:04",0,2007
32.0,48.485,203.0,129,+1:04,,Cañada David,129,Saunier Duval,",, 1:04",0,2007
33.0,48.403,47.0,130,+1:05,,Rodriguez Fred,130,Predictor - Lotto,1:05 1:05,0,2007
22.0,48.403,167.0,131,+1:05,,Ladagnous Matthieu,131,Française des Jeux,",, 1:05",0,2007
25.0,48.403,189.0,132,+1:05,,Sieberg Marcel,132,Milram,",, 1:05",0,2007
28.0,48.321999999999996,63.0,133,+1:06,,Calzati Sylvain,133,AG2R Prévoyance,1:06 1:06,0,2007
34.0,48.321999999999996,183.0,134,+1:06,,Grabsch Ralf,134,Milram,",, 1:06",0,2007
27.0,48.321999999999996,198.0,135,+1:06,,Rast Grégory,135,Astana,",, 1:06",0,2007
32.0,48.321999999999996,42.0,136,+1:06,,Aerts Mario,136,Predictor - Lotto,",, 1:06",0,2007
27.0,48.321999999999996,67.0,137,+1:06,,Gerrans Simon,137,AG2R Prévoyance,",, 1:06",0,2007
27.0,48.321999999999996,126.0,138,+1:06,,Pineau Jérôme,138,Bouygues Telecom,",, 1:06",0,2007
28.0,48.321999999999996,131.0,139,+1:06,,Mercado Juan Miguel,139,Agritubel,",, 1:06",0,2007
32.0,48.321999999999996,103.0,140,+1:06,,Botcharov Alexandre,140,Crédit Agricole,",, 1:06",0,2007
30.0,48.24100000000001,19.0,141,+1:07,,Zandio Xabier,141,Caisse d'Epargne,1:07 1:07,0,2007
26.0,48.24100000000001,109.0,142,+1:07,,Le Mével Christophe,142,Crédit Agricole,",, 1:07",0,2007
30.0,48.161,76.0,143,+1:08,,Landaluze Iñigo,143,Euskaltel - Euskadi,1:08 1:08,0,2007
32.0,48.161,64.0,144,+1:08,,Dessel Cyril,144,AG2R Prévoyance,",, 1:08",0,2007
27.0,48.161,132.0,145,+1:08,,Bichot Freddy,145,Agritubel,",, 1:08",0,2007
24.0,48.161,78.0,146,+1:08,,Txurruka Amets,146,Euskaltel - Euskadi,",, 1:08",0,2007
35.0,48.08,46.0,147,+1:09,,McEwen Robbie,147,Predictor - Lotto,1:09 1:09,0,2007
29.0,48.08,182.0,148,+1:09,,Cortinovis Alessandro,148,Milram,",, 1:09",0,2007
32.0,48.08,142.0,149,+1:09,,Augé Stéphane,149,"Cofidis, le Crédit par Téléphone",",, 1:09",0,2007
25.0,48.0,209.0,150,+1:10,,Ventoso Francisco José,150,Saunier Duval,1:10 1:10,0,2007
33.0,48.0,173.0,151,+1:10,,de Jongh Steven,151,Quickstep - Innergetic,",, 1:10",0,2007
26.0,48.0,59.0,152,+1:10,,Weening Pieter,152,Rabobank ProTeam,",, 1:10",0,2007
27.0,48.0,124.0,153,+1:10,,Geslin Anthony,153,Bouygues Telecom,",, 1:10",0,2007
37.0,48.0,188.0,154,+1:10,,Poitschke Enrico,154,Milram,",, 1:10",0,2007
33.0,47.841,108.0,155,+1:12,,Hinault Sébastien,155,Crédit Agricole,1:12 1:12,0,2007
28.0,47.841,17.0,156,+1:12,,Portal Nicolas,156,Caisse d'Epargne,",, 1:12",0,2007
31.0,47.841,89.0,157,+1:12,,Vila Francisco Javier,157,Lampre-Fondital,",, 1:12",0,2007
21.0,47.761,163.0,158,+1:13,,Delage Mickaël,158,Française des Jeux,1:13 1:13,0,2007
28.0,47.761,147.0,159,+1:13,,Scheirlinckx Staf,159,"Cofidis, le Crédit par Téléphone",",, 1:13",0,2007
21.0,47.761,164.0,160,+1:13,,Di Grégorio Rémy,160,Française des Jeux,",, 1:13",0,2007
23.0,47.681999999999995,134.0,161,+1:14,,Feillu Romain,161,Agritubel,1:14 1:14,0,2007
26.0,47.681999999999995,143.0,162,+1:14,,Lequatre Geoffroy,162,"Cofidis, le Crédit par Téléphone",",, 1:14",0,2007
33.0,47.603,138.0,163,+1:15,,Salmon Benoît,163,Agritubel,1:15 1:15,0,2007
30.0,47.525,75.0,164,+1:16,,Isasi Iñaki,164,Euskaltel - Euskadi,1:16 1:16,0,2007
33.0,47.525,58.0,165,+1:16,,Rasmussen Michael,165,Rabobank ProTeam,",, 1:16",0,2007
25.0,47.525,74.0,166,+1:16,,Azanza Jorge,166,Euskaltel - Euskadi,",, 1:16",0,2007
34.0,47.368,212.0,167,+1:18,,Cárdenas Félix Rafael,167,Barloworld,1:18 1:18,0,2007
28.0,47.368,66.0,168,+1:18,,Gadret John,168,AG2R Prévoyance,",, 1:18",0,2007
32.0,47.368,69.0,169,+1:18,,Turpin Ludovic,169,AG2R Prévoyance,",, 1:18",0,2007
27.0,47.368,12.0,170,+1:18,,Arroyo David,170,Caisse d'Epargne,",, 1:18",0,2007
28.0,47.291000000000004,104.0,171,+1:19,,Charteau Anthony,171,Crédit Agricole,1:19 1:19,0,2007
26.0,47.291000000000004,204.0,172,+1:19,,Cobo Juan José,172,Saunier Duval,",, 1:19",0,2007
23.0,47.291000000000004,135.0,173,+1:19,,Gonzalo Eduardo,173,Agritubel,",, 1:19",0,2007
24.0,47.291000000000004,85.0,174,+1:19,,Corioni Claudio,174,Lampre-Fondital,",, 1:19",0,2007
25.0,47.213,211.0,175,+1:20,,Efimkin Alexander,175,Barloworld,1:20 1:20,0,2007
28.0,47.213,213.0,176,+1:20,,Cheula Giampaolo,176,Barloworld,",, 1:20",0,2007
33.0,47.136,208.0,177,+1:21,,Rinero Christophe,177,Saunier Duval,1:21 1:21,0,2007
33.0,46.982,35.0,178,+1:23,,O'Grady Stuart,178,CSC ProTeam,1:23 1:23,0,2007
33.0,46.82899999999999,99.0,179,+1:25,,Wrolich Peter,179,Gerolsteiner,1:25 1:25,0,2007
26.0,46.753,217.0,180,+1:26,,Longo Borghini Paolo,180,Barloworld,1:26 1:26,0,2007
26.0,46.753,205.0,181,+1:26,,de la Fuente David,181,Saunier Duval,",, 1:26",0,2007
31.0,46.677,187.0,182,+1:27,,Ongarato Alberto,182,Milram,1:27 1:27,0,2007
24.0,46.677,218.0,183,+1:27,,Siutsou Kanstantsin,183,Barloworld,",, 1:27",0,2007
27.0,46.452,136.0,184,+1:30,,Hervé Cédric,184,Agritubel,1:30 1:30,0,2007
31.0,46.452,214.0,185,+1:30,,Degano Enrico,185,Barloworld,",, 1:30",0,2007
35.0,46.302,49.0,186,+1:32,,Vansevenant Wim,186,Predictor - Lotto,1:32 1:32,0,2007
26.0,46.228,86.0,187,+1:33,,Napolitano Danilo,187,Lampre-Fondital,1:33 1:33,0,2007
28.0,44.93,206.0,188,+1:51,,Lobato Rubén,188,Saunier Duval,1:51 1:51,0,2007
35.0,,46.0,54,+0:49,100.0,McEwen Robbie,1,Predictor - Lotto,4:39:01 4:39:01,1,2007
29.0,,101.0,8,+0:29,70.0,Hushovd Thor,2,Crédit Agricole,",, ,,",1,2007
26.0,,171.0,23,+0:38,50.0,Boonen Tom,3,Quickstep - Innergetic,",, ,,",1,2007
24.0,,162.0,121,+1:03,40.0,Chavanel Sébastien,4,Française des Jeux,",, ,,",1,2007
23.0,,134.0,156,+1:14,32.0,Feillu Romain,5,Agritubel,",, ,,",1,2007
29.0,,92.0,107,+1:00,26.0,Förster Robert,6,Gerolsteiner,",, ,,",1,2007
31.0,,56.0,85,+0:55,22.0,Freire Óscar,7,Rabobank ProTeam,",, ,,",1,2007
24.0,,22.0,124,+1:04,18.0,Burghardt Marcus,8,T-Mobile Team,",, ,,",1,2007
25.0,,209.0,145,+1:10,14.0,Ventoso Francisco José,9,Saunier Duval,",, ,,",1,2007
25.0,,119.0,29,+0:42,10.0,Vaitkus Tomas,10,Discovery Channel,",, ,,",1,2007
26.0,,24.0,82,+0:55,8.0,Eisel Bernhard,11,T-Mobile Team,",, ,,",1,2007
28.0,,155.0,100,+0:58,6.0,Fischer Murilo Antonio,12,Liquigas,",, ,,",1,2007
37.0,,181.0,58,+0:50,4.0,Zabel Erik,13,Milram,",, ,,",1,2007
27.0,,123.0,95,+0:57,2.0,Florencio Xavier,14,Bouygues Telecom,",, ,,",1,2007
26.0,,176.0,126,+1:04,1.0,Steegmans Gert,15,Quickstep - Innergetic,",, ,,",1,2007
26.0,,152.0,90,+0:56,,Albasini Michael,16,Liquigas,",, ,,",1,2007
25.0,,165.0,40,+0:46,,Gilbert Philippe,17,Française des Jeux,",, ,,",1,2007
33.0,,173.0,146,+1:10,,de Jongh Steven,18,Quickstep - Innergetic,",, ,,",1,2007
26.0,,86.0,179,+1:33,,Napolitano Danilo,19,Lampre-Fondital,",, ,,",1,2007
27.0,,157.0,11,+0:32,,Quinziato Manuel,20,Liquigas,",, ,,",1,2007
30.0,,216.0,60,+0:51,,Hunter Robert,21,Barloworld,",, ,,",1,2007
26.0,,33.0,1,+0:00,,Cancellara Fabian,22,CSC ProTeam,",, ,,",1,2007
25.0,,77.0,52,+0:48,,Pérez Rubén,23,Euskaltel - Euskadi,",, ,,",1,2007
34.0,,114.0,4,+0:23,,Hincapie George,24,Discovery Channel,",, ,,",1,2007
31.0,,214.0,178,+1:30,,Degano Enrico,25,Barloworld,",, ,,",1,2007
25.0,,102.0,19,+0:36,,Bonnet William,26,Crédit Agricole,",, ,,",1,2007
29.0,,27.0,50,+0:48,,Kirchen Kim,27,T-Mobile Team,",, ,,",1,2007
32.0,,105.0,109,+1:01,,Dean Julian,28,Crédit Agricole,",, ,,",1,2007
29.0,,55.0,98,+0:58,,Flecha Juan Antonio,29,Rabobank ProTeam,",, ,,",1,2007
27.0,,195.0,17,+0:35,,Kashechkin Andrey,30,Astana,",, ,,",1,2007
33.0,,47.0,128,+1:05,,Rodriguez Fred,31,Predictor - Lotto,",, ,,",1,2007
27.0,,36.0,92,+0:57,,Schleck Fränk,32,CSC ProTeam,",, ,,",1,2007
32.0,,196.0,2,+0:13,,Klöden Andreas,33,Astana,",, ,,",1,2007
21.0,,163.0,153,+1:13,,Delage Mickaël,34,Française des Jeux,",, ,,",1,2007
26.0,,29.0,76,+0:54,,Sinkewitz Patrik,35,T-Mobile Team,",, ,,",1,2007
33.0,,191.0,9,+0:30,,Vinokourov Alexandre,36,Astana,",, ,,",1,2007
30.0,,41.0,18,+0:36,,Evans Cadel,37,Predictor - Lotto,",, ,,",1,2007
29.0,,115.0,45,+0:47,,Martínez Egoi,38,Discovery Channel,",, ,,",1,2007
33.0,,99.0,173,+1:25,,Wrolich Peter,39,Gerolsteiner,",, ,,",1,2007
25.0,,113.0,6,+0:25,,Gusev Vladimir,40,Discovery Channel,",, ,,",1,2007
23.0,,94.0,105,+1:00,,Haussler Heinrich,41,Gerolsteiner,",, ,,",1,2007
21.0,,215.0,42,+0:47,,Thomas Geraint,42,Barloworld,",, ,,",1,2007
27.0,,198.0,133,+1:06,,Rast Grégory,43,Astana,",, ,,",1,2007
24.0,,112.0,16,+0:35,,Contador Alberto,44,Discovery Channel,",, ,,",1,2007
30.0,,75.0,159,+1:16,,Isasi Iñaki,45,Euskaltel - Euskadi,",, ,,",1,2007
25.0,,151.0,30,+0:43,,Pozzato Filippo,46,Liquigas,",, ,,",1,2007
33.0,,108.0,150,+1:12,,Hinault Sébastien,47,Crédit Agricole,",, ,,",1,2007
26.0,,217.0,174,+1:26,,Longo Borghini Paolo,48,Barloworld,",, ,,",1,2007
31.0,,89.0,151,+1:12,,Vila Francisco Javier,49,Lampre-Fondital,",, ,,",1,2007
26.0,,143.0,157,+1:14,,Lequatre Geoffroy,50,"Cofidis, le Crédit par Téléphone",",, ,,",1,2007
25.0,,91.0,37,+0:45,,Schumacher Stefan,51,Gerolsteiner,",, ,,",1,2007
26.0,,82.0,33,+0:43,,Bennati Daniele,52,Lampre-Fondital,",, ,,",1,2007
32.0,,69.0,164,+1:18,,Turpin Ludovic,53,AG2R Prévoyance,",, ,,",1,2007
35.0,,44.0,68,+0:53,,Horner Chris,54,Predictor - Lotto,",, ,,",1,2007
31.0,,166.0,122,+1:03,,Jégou Lilian,55,Française des Jeux,",, ,,",1,2007
25.0,,169.0,12,+0:32,,Vaugrenard Benoît,56,Française des Jeux,",, ,,",1,2007
28.0,,65.0,71,+0:53,,Elmiger Martin,57,AG2R Prévoyance,",, ,,",1,2007
30.0,,154.0,113,+1:01,,Carlström Kjell,58,Liquigas,",, ,,",1,2007
27.0,,159.0,81,+0:55,,Willems Frederik,59,Liquigas,",, ,,",1,2007
27.0,,21.0,21,+0:37,,Rogers Michael,60,T-Mobile Team,",, ,,",1,2007
36.0,,153.0,117,+1:02,,Beltrán Manuel,61,Liquigas,",, ,,",1,2007
36.0,,61.0,53,+0:49,,Moreau Christophe,62,AG2R Prévoyance,",, ,,",1,2007
36.0,,62.0,111,+1:01,,Arrieta José Luis,63,AG2R Prévoyance,",, ,,",1,2007
30.0,,201.0,3,+0:21,,Millar David,64,Saunier Duval,",, ,,",1,2007
30.0,,88.0,78,+0:54,,Valjavec Tadej,65,Lampre-Fondital,",, ,,",1,2007
28.0,,141.0,20,+0:36,,Chavanel Sylvain,66,"Cofidis, le Crédit par Téléphone",",, ,,",1,2007
27.0,,118.0,47,+0:48,,Popovych Yaroslav,67,Discovery Channel,",, ,,",1,2007
25.0,,175.0,26,+0:39,,Rosseler Sébastien,68,Quickstep - Innergetic,",, ,,",1,2007
27.0,,124.0,148,+1:10,,Geslin Anthony,69,Bouygues Telecom,",, ,,",1,2007
34.0,,137.0,55,+0:49,,Jalabert Nicolas,70,Agritubel,",, ,,",1,2007
25.0,,95.0,35,+0:44,,Kohl Bernhard,71,Gerolsteiner,",, ,,",1,2007
31.0,,174.0,57,+0:49,,Garate Juan Manuel,72,Quickstep - Innergetic,",, ,,",1,2007
29.0,,11.0,22,+0:37,,Pereiro Óscar,73,Caisse d'Epargne,",, ,,",1,2007
29.0,,182.0,144,+1:09,,Cortinovis Alessandro,74,Milram,",, ,,",1,2007
