Age,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
27,1,+0:00,,Zabriskie David,1,CSC ProTeam,4:35 4:35,+0:00,0,2006
32,2,+0:02,,Hincapie George,2,Discovery Channel,0:02 0:02,+0:02,0,2006
32,3,+0:06,,O'Grady Stuart,3,CSC ProTeam,0:06 0:06,+0:06,0,2006
26,4,+0:07,,Lang Sebastian,4,Gerolsteiner,0:07 0:07,+0:07,0,2006
25,5,+0:08,,Posthuma Joost,5,Rabobank ProTeam,0:08 0:08,+0:08,0,2006
26,6,+0:08,,Devolder Stijn,6,Discovery Channel,",, 0:08",+0:08,0,2006
26,7,+0:08,,Valverde Alejandro,7,Caisse d'Epargne - Illes Balears,",, 0:08",+0:08,0,2006
23,8,+0:08,,Gusev Vladimir,8,Discovery Channel,",, 0:08",+0:08,0,2006
30,9,+0:08,,Landis Floyd,9,Phonak Hearing Systems,",, 0:08",+0:08,0,2006
26,10,+0:09,,Kashechkin Andrey,10,Astana - W\xfcrth Team,0:09 0:09,+0:09,0,2006
23,11,+0:09,,Mazur Piotr,11,,",, 0:09",+0:09,0,2006
35,12,+0:09,,Moreau Christophe,12,AG2R Pr\xe9voyance,",, 0:09",+0:09,0,2006
30,13,+0:09,,Grabsch Bert,13,Phonak Hearing Systems,",, 0:09",+0:09,0,2006
28,14,+0:10,,Hushovd Thor,14,Cr\xe9dit Agricole,0:10 0:10,+0:10,0,2006
32,15,+0:10,,Vinokourov Alexandre,15,Astana - W\xfcrth Team,",, 0:10",+0:10,0,2006
25,16,+0:10,,Hesjedal Ryder,16,Phonak Hearing Systems,",, 0:10",+0:10,0,2006
28,17,+0:11,,Pereiro Oscar,17,Caisse d'Epargne - Illes Balears,0:11 0:11,+0:11,0,2006
26,18,+0:11,,Quinziato Manuel,18,Liquigas,",, 0:11",+0:11,0,2006
21,19,+0:11,,Nibali Vincenzo,19,Liquigas,",, 0:11",+0:11,0,2006
28,20,+0:11,,Menchov Denis,20,Rabobank ProTeam,",, 0:11",+0:11,0,2006
26,21,+0:11,,Wiggins Bradley,21,Cofidis,",, 0:11",+0:11,0,2006
28,22,+0:11,,Scholz Ronny,22,Gerolsteiner,",, 0:11",+0:11,0,2006
21,23,+0:12,,Dekker Thomas,23,Rabobank ProTeam,0:12 0:12,+0:12,0,2006
23,24,+0:12,,Gilbert Philippe,24,Fran\xe7aise des Jeux,",, 0:12",+0:12,0,2006
35,25,+0:12,,Dekker Erik,25,Rabobank ProTeam,",, 0:12",+0:12,0,2006
35,26,+0:12,,Rous Didier,26,Bouygues Telecom,",, 0:12",+0:12,0,2006
30,27,+0:12,,Barry Michael,27,Discovery Channel,",, 0:12",+0:12,0,2006
27,28,+0:12,,Cama\xf1o Iker,28,Euskaltel - Euskadi,",, 0:12",+0:12,0,2006
26,29,+0:13,,Popovych Yaroslav,29,Discovery Channel,0:13 0:13,+0:13,0,2006
28,30,+0:13,,Wielinga Remmert,30,Quickstep - Innergetic,",, 0:13",+0:13,0,2006
24,31,+0:13,,Vandborg Brian,31,CSC ProTeam,",, 0:13",+0:13,0,2006
30,32,+0:13,,Brard Florent,32,Caisse d'Epargne - Illes Balears,",, 0:13",+0:13,0,2006
30,33,+0:13,,Pinotti Marco,33,Saunier Duval - Prodir,",, 0:13",+0:13,0,2006
22,34,+0:14,,Grivko Andrei,34,Milram,0:14 0:14,+0:14,0,2006
24,35,+0:14,,Hernandez Gutierrez Aitor,35,Euskaltel - Euskadi,",, 0:14",+0:14,0,2006
24,36,+0:14,,Barredo Carlos,36,Astana - W\xfcrth Team,",, 0:14",+0:14,0,2006
33,37,+0:14,,Jalabert Nicolas,37,Phonak Hearing Systems,",, 0:14",+0:14,0,2006
26,38,+0:14,,Edaleine Christophe,38,Cr\xe9dit Agricole,",, 0:14",+0:14,0,2006
24,39,+0:14,,Pozzato Filippo,39,Quickstep - Innergetic,",, 0:14",+0:14,0,2006
34,40,+0:15,,Horner Chris,40,Saunier Duval - Prodir,0:15 0:15,+0:15,0,2006
27,41,+0:15,,Noval Benjamin,41,Discovery Channel,",, 0:15",+0:15,0,2006
30,42,+0:15,,Mancebo Francisco,42,AG2R Pr\xe9voyance,",, 0:15",+0:15,0,2006
31,43,+0:15,,Horrillo Pedro,43,Rabobank ProTeam,",, 0:15",+0:15,0,2006
26,44,+0:15,,Astarloza Mikel,44,AG2R Pr\xe9voyance,",, 0:15",+0:15,0,2006
31,45,+0:16,,Arvesen Kurt-Asle,45,CSC ProTeam,0:16 0:16,+0:16,0,2006
24,46,+0:16,,Vaugrenard Benoit,46,Fran\xe7aise des Jeux,",, 0:16",+0:16,0,2006
23,47,+0:16,,Renshaw Mark,47,Cr\xe9dit Agricole,",, 0:16",+0:16,0,2006
32,48,+0:16,,Leipheimer Levi,48,Gerolsteiner,",, 0:16",+0:16,0,2006
26,49,+0:16,,Joly S\xe9bastien,49,Fran\xe7aise des Jeux,",, 0:16",+0:16,0,2006
33,50,+0:16,,H\xf8j Frank,50,Gerolsteiner,",, 0:16",+0:16,0,2006
28,51,+0:16,,Siedler Sebastian,51,Milram,",, 0:16",+0:16,0,2006
31,52,+0:16,,S\xf8rensen Nicki,52,CSC ProTeam,",, 0:16",+0:16,0,2006
33,53,+0:16,,Garcia Jose Vicente,53,Caisse d'Epargne - Illes Balears,",, 0:16",+0:16,0,2006
25,54,+0:17,,Duenas Moises,54,Agritubel,0:17 0:17,+0:17,0,2006
25,55,+0:17,,Martias Rony,55,Bouygues Telecom,",, 0:17",+0:17,0,2006
32,56,+0:17,,Azevedo Jos\xe9 Bento Carvalho,56,Discovery Channel,",, 0:17",+0:17,0,2006
27,57,+0:17,,Flickinger Andy,57,Bouygues Telecom,",, 0:17",+0:17,0,2006
24,58,+0:17,,Lorenzetto Mirco,58,Milram,",, 0:17",+0:17,0,2006
24,59,+0:17,,Dekkers Hans,59,Agritubel,",, 0:17",+0:17,0,2006
27,60,+0:17,,Portal Nicolas,60,Caisse d'Epargne - Illes Balears,",, 0:17",+0:17,0,2006
26,61,+0:17,,Chavanel Sylvain,61,Cofidis,",, 0:17",+0:17,0,2006
29,62,+0:17,,Sevilla Oscar,62,T-Mobile Team,",, 0:17",+0:17,0,2006
27,63,+0:18,,Kuyckx Jan,63,Davitamon - Lotto,0:18 0:18,+0:18,0,2006
33,64,+0:18,,Nardello Daniele,64,T-Mobile Team,",, 0:18",+0:18,0,2006
27,65,+0:18,,Fritsch Nicolas,65,Saunier Duval - Prodir,",, 0:18",+0:18,0,2006
35,66,+0:18,,Vasseur C\xe9dric,66,Quickstep - Innergetic,",, 0:18",+0:18,0,2006
23,67,+0:18,,Giling Bas,67,T-Mobile Team,",, 0:18",+0:18,0,2006
26,68,+0:18,,Bak Lars Ytting,68,CSC ProTeam,",, 0:18",+0:18,0,2006
33,69,+0:18,,Baranowski Dariusz,69,Astana - W\xfcrth Team,",, 0:18",+0:18,0,2006
29,70,+0:18,,Gustov Volodymyr,70,CSC ProTeam,",, 0:18",+0:18,0,2006
36,71,+0:18,,Milesi Marco,71,Liquigas,",, 0:18",+0:18,0,2006
28,72,+0:18,,Becke Daniel,72,Milram,",, 0:18",+0:18,0,2006
25,73,+0:18,,Wegmann Fabian,73,Gerolsteiner,",, 0:18",+0:18,0,2006
33,74,+0:19,,Luttenberger Peter,74,CSC ProTeam,0:19 0:19,+0:19,0,2006
25,75,+0:19,,Da Dalto Mauro,75,Liquigas,",, 0:19",+0:19,0,2006
31,76,+0:19,,Dessel Cyril,76,AG2R Pr\xe9voyance,",, 0:19",+0:19,0,2006
26,77,+0:19,,Voeckler Thomas,77,Bouygues Telecom,",, 0:19",+0:19,0,2006
33,78,+0:19,,Beneteau Walter,78,Bouygues Telecom,",, 0:19",+0:19,0,2006
28,79,+0:19,,Martinez Egoi,79,Discovery Channel,",, 0:19",+0:19,0,2006
25,80,+0:19,,Mertens Pieter,80,Davitamon - Lotto,",, 0:19",+0:19,0,2006
25,81,+0:19,,Pena Aketza,81,Euskaltel - Euskadi,",, 0:19",+0:19,0,2006
34,82,+0:19,,Arrieta Jose Luis,82,AG2R Pr\xe9voyance,",, 0:19",+0:19,0,2006
26,83,+0:19,,Paulinho S\xe9rgio,83,Astana - W\xfcrth Team,",, 0:19",+0:19,0,2006
31,84,+0:19,,Murn Uros,84,Phonak Hearing Systems,",, 0:19",+0:19,0,2006
27,85,+0:20,,Schreck Stephan,85,T-Mobile Team,0:20 0:20,+0:20,0,2006
30,86,+0:20,,Caucchioli Pietro,86,Cr\xe9dit Agricole,",, 0:20",+0:20,0,2006
20,87,+0:20,,Rojas Jos\xe9 Joaqu\xedn,87,,",, 0:20",+0:20,0,2006
30,88,+0:20,,Jufre Josep,88,Davitamon - Lotto,",, 0:20",+0:20,0,2006
28,89,+0:21,,Mayo Iban,89,Euskaltel - Euskadi,0:21 0:21,+0:21,0,2006
29,90,+0:21,,Zandio Xabier,90,Caisse d'Epargne - Illes Balears,",, 0:21",+0:21,0,2006
30,91,+0:21,,Niermann Grischa,91,Rabobank ProTeam,",, 0:21",+0:21,0,2006
27,92,+0:21,,Fedrigo Pierrick,92,Bouygues Telecom,",, 0:21",+0:21,0,2006
23,93,+0:21,,Stalder Florian,93,Phonak Hearing Systems,",, 0:21",+0:21,0,2006
22,94,+0:22,,Failli Francesco,94,Liquigas,0:22 0:22,+0:22,0,2006
26,95,+0:22,,Pineau J\xe9rome,95,Bouygues Telecom,",, 0:22",+0:22,0,2006
36,96,+0:22,,Goubert Stephane,96,AG2R Pr\xe9voyance,",, 0:22",+0:22,0,2006
29,97,+0:22,,Fofonov Dimitri,97,Cr\xe9dit Agricole,",, 0:22",+0:22,0,2006
28,98*,+0:22,,Bertagnolli Leonardo,98*,Cofidis,",, 0:22",+0:22,0,2006
32,98,+0:22,,Mazzoleni Eddy,98,T-Mobile Team,",, 0:22",+0:22,0,2006
32,99,+0:22,,Moerenhout Koos,99,Phonak Hearing Systems,",, 0:22",+0:22,0,2006
25,100,+0:22,,Chicchi Francesco,100,Quickstep - Innergetic,",, 0:22",+0:22,0,2006
27,101,+0:22,,Mercado Juan Miguel,101,Agritubel,",, 0:22",+0:22,0,2006
23,102,+0:22,,Van Hecke Preben,102,Davitamon - Lotto,",, 0:22",+0:22,0,2006
22,103,+0:23,,Ricco Riccardo,103,,0:23 0:23,+0:23,0,2006
28,104,+0:23,,Szmyd Sylwester,104,Lampre-Fondital,",, 0:23",+0:23,0,2006
25,105,+0:23,,Mourey Francis,105,Fran\xe7aise des Jeux,",, 0:23",+0:23,0,2006
27,106,+0:23,,Kopp David,106,Gerolsteiner,",, 0:23",+0:23,0,2006
22,107,+0:23,,Erviti Imanol,107,Caisse d'Epargne - Illes Balears,",, 0:23",+0:23,0,2006
25,108,+0:24,,Napolitano Danilo,108,Lampre-Fondital,0:24 0:24,+0:24,0,2006
29,109,+0:24,,Kaggestad Mads,109,Cr\xe9dit Agricole,",, 0:24",+0:24,0,2006
24,110,+0:24,,Kohl Bernhard,110,T-Mobile Team,",, 0:24",+0:24,0,2006
28,111,+0:24,,Engels Addy,111,Quickstep - Innergetic,",, 0:24",+0:24,0,2006
22,112,+0:24,,Vastaranta Jukka,112,Rabobank ProTeam,",, 0:24",+0:24,0,2006
27,113,+0:24,,Charteau Anthony,113,Cr\xe9dit Agricole,",, 0:24",+0:24,0,2006
25,114,+0:24,,Dumoulin Samuel,114,AG2R Pr\xe9voyance,",, 0:24",+0:24,0,2006
27,115,+0:25,,Moletta Andrea,115,Gerolsteiner,0:25 0:25,+0:25,0,2006
25,116,+0:25,,Le M\xe9vel Christophe,116,Cr\xe9dit Agricole,",, 0:25",+0:25,0,2006
29,117,+0:25,,Cretskens Wilfried,117,Quickstep - Innergetic,",, 0:25",+0:25,0,2006
31,118,+0:25,,Spezialetti Alessandro,118,Liquigas,",, 0:25",+0:25,0,2006
31,119,+0:25,,Moncouti\xe9 David,119,Cofidis,",, 0:25",+0:25,0,2006
20,120,+0:26,,Di Gr\xe9gorio R\xe9my,120,Fran\xe7aise des Jeux,0:26 0:26,+0:26,0,2006
28,121,+0:26,,Leblacher Eric,121,Fran\xe7aise des Jeux,",, 0:26",+0:26,0,2006
27,122,+0:26,,Carrara Matteo,122,Lampre-Fondital,",, 0:26",+0:26,0,2006
37,123,+0:26,,Mengin Christophe,123,Fran\xe7aise des Jeux,",, 0:26",+0:26,0,2006
26,124,+0:26,,Ghisalberti Sergio,124,Milram,",, 0:26",+0:26,0,2006
34,125,+0:26,,Guesdon Fr\xe9d\xe9ric,125,Fran\xe7aise des Jeux,",, 0:26",+0:26,0,2006
26,126,+0:26,,Arroyo David,126,Caisse d'Epargne - Illes Balears,",, 0:26",+0:26,0,2006
29,127,+0:27,,Isasi Inaki,127,Euskaltel - Euskadi,0:27 0:27,+0:27,0,2006
33,128,+0:27,,Trenti Guido,128,Quickstep - Innergetic,",, 0:27",+0:27,0,2006
22,129,+0:27,,Navarro Daniel,129,Astana - W\xfcrth Team,",, 0:27",+0:27,0,2006
31,130,+0:27,,Auge St\xe9phane,130,Cofidis,",, 0:27",+0:27,0,2006
28,131,+0:27,,Inaudi Nicolas,131,Cofidis,",, 0:27",+0:27,0,2006
23,132,+0:27,,Corioni Claudio,132,Lampre-Fondital,",, 0:27",+0:27,0,2006
33,133,+0:27,,Fernandez Bingen,133,Cofidis,",, 0:27",+0:27,0,2006
34,134,+0:27,,Bessy Fr\xe9d\xe9ric,134,Cofidis,",, 0:27",+0:27,0,2006
27,135,+0:28,,Davis Scott,135,T-Mobile Team,0:28 0:28,+0:28,0,2006
21,136,+0:28,,Ingels Nick,136,Davitamon - Lotto,",, 0:28",+0:28,0,2006
31,137,+0:28,,Turpin Ludovic,137,AG2R Pr\xe9voyance,",, 0:28",+0:28,0,2006
32,138,+0:28,,Rinero Christophe,138,Saunier Duval - Prodir,",, 0:28",+0:28,0,2006
21,139,+0:28,,Possoni Morris,139,Lampre-Fondital,",, 0:28",+0:28,0,2006
27,140,+0:29,,Albizu lizaso Joseba,140,Euskaltel - Euskadi,0:29 0:29,+0:29,0,2006
21,141,+0:29,,Sinner Benoit,141,Agritubel,",, 0:29",+0:29,0,2006
22,142,+0:29,,Santaromita Ivan,142,Quickstep - Innergetic,",, 0:29",+0:29,0,2006
28,143,+0:29,,Laurent Christophe,143,Agritubel,",, 0:29",+0:29,0,2006
25,144,+0:29,,Vanotti Alessandro,144,Milram,",, 0:29",+0:29,0,2006
22,145,+0:30,,Gonzalo Eduardo,145,Agritubel,0:30 0:30,+0:30,0,2006
22,146,+0:30,,Bono Matteo,146,Lampre-Fondital,",, 0:30",+0:30,0,2006
24,147,+0:30,,Fern\xe1ndez Koldo,147,Euskaltel - Euskadi,",, 0:30",+0:30,0,2006
25,148,+0:30,,Gomez Gomez Angel,148,Saunier Duval - Prodir,",, 0:30",+0:30,0,2006
28,149,+0:31,,Veneberg Thorwald,149,Rabobank ProTeam,0:31 0:31,+0:31,0,2006
25,150,+0:31,,Marzano Marco,150,Lampre-Fondital,",, 0:31",+0:31,0,2006
34,151,+0:31,,Loda Nicola,151,Liquigas,",, 0:31",+0:31,0,2006
30,152,+0:32,,Trentin Guido,152,Saunier Duval - Prodir,0:32 0:32,+0:32,0,2006
30,153,+0:32,,Ludewig Jorg,153,T-Mobile Team,",, 0:32",+0:32,0,2006
34,154,+0:32,,Gates Nick,154,Davitamon - Lotto,",, 0:32",+0:32,0,2006
27,155,+0:33,,Van Huffel Wim,155,Davitamon - Lotto,0:33 0:33,+0:33,0,2006
23,156,+0:33,,Claude Mathieu,156,Bouygues Telecom,",, 0:33",+0:33,0,2006
25,157,+0:35,,Righetto Marco,157,Liquigas,0:35 0:35,+0:35,0,2006
32,158,+0:35,,Salmon Benoit,158,Agritubel,",, 0:35",+0:35,0,2006
34,159,+0:35,,Piepoli Leonardo,159,Saunier Duval - Prodir,",, 0:35",+0:35,0,2006
26,160,+0:39,,Coutouly Cedric,160,Agritubel,0:39 0:39,+0:39,0,2006
30,161,+0:39,,Osa Unai,161,Astana - W\xfcrth Team,",, 0:39",+0:39,0,2006
22,162,+0:39,,Iriondo Iban,162,Euskaltel - Euskadi,",, 0:39",+0:39,0,2006
32,163,+0:39,,Wrolich Peter,163,Gerolsteiner,",, 0:39",+0:39,0,2006
25,164,+0:48,,Iglinskiy Maxim,164,Milram,0:48 0:48,+0:48,0,2006
25,1,+0:00,,Wegmann Fabian,1,Gerolsteiner,5:11:19 5:11:19,+0:00,1,2006
26,2,+0:05,,Voeckler Thomas,2,Bouygues Telecom,0:05 0:05,+0:05,1,2006
27,3,+0:05,,Zabriskie David,3,CSC ProTeam,",, 0:05",+0:05,1,2006
28,4,+0:07,,Martinez Egoi,4,Discovery Channel,0:07 0:07,+0:07,1,2006
32,5,+0:07,,Hincapie George,5,Discovery Channel,",, 0:07",+0:07,1,2006
30,6,+0:09,,Mancebo Francisco,6,AG2R Pr\xe9voyance,0:09 0:09,+0:09,1,2006
28,7,+0:11,,Hushovd Thor,7,Cr\xe9dit Agricole,0:11 0:11,+0:11,1,2006
32,8,+0:11,,O'Grady Stuart,8,CSC ProTeam,",, 0:11",+0:11,1,2006
26,9,+0:12,,Lang Sebastian,9,Gerolsteiner,0:12 0:12,+0:12,1,2006
25,10,+0:13,,Posthuma Joost,10,Rabobank ProTeam,0:13 0:13,+0:13,1,2006
26,11,+0:13,,Devolder Stijn,11,Discovery Channel,",, 0:13",+0:13,1,2006
26,12,+0:13,,Valverde Alejandro,12,Caisse d'Epargne - Illes Balears,",, 0:13",+0:13,1,2006
23,13,+0:13,,Gusev Vladimir,13,Discovery Channel,",, 0:13",+0:13,1,2006
30,14,+0:13,,Landis Floyd,14,Phonak Hearing Systems,",, 0:13",+0:13,1,2006
26,15,+0:14,,Kashechkin Andrey,15,Astana - W\xfcrth Team,0:14 0:14,+0:14,1,2006
23,16,+0:14,,Mazur Piotr,16,,",, 0:14",+0:14,1,2006
35,17,+0:14,,Moreau Christophe,17,AG2R Pr\xe9voyance,",, 0:14",+0:14,1,2006
30,18,+0:14,,Grabsch Bert,18,Phonak Hearing Systems,",, 0:14",+0:14,1,2006
32,19,+0:15,,Vinokourov Alexandre,19,Astana - W\xfcrth Team,0:15 0:15,+0:15,1,2006
25,20,+0:15,,Hesjedal Ryder,20,Phonak Hearing Systems,",, 0:15",+0:15,1,2006
28,21,+0:16,,Pereiro Oscar,21,Caisse d'Epargne - Illes Balears,0:16 0:16,+0:16,1,2006
26,22,+0:16,,Quinziato Manuel,22,Liquigas,",, 0:16",+0:16,1,2006
21,23,+0:16,,Nibali Vincenzo,23,Liquigas,",, 0:16",+0:16,1,2006
28,24,+0:16,,Menchov Denis,24,Rabobank ProTeam,",, 0:16",+0:16,1,2006
26,25,+0:16,,Wiggins Bradley,25,Cofidis,",, 0:16",+0:16,1,2006
28,26,+0:16,,Scholz Ronny,26,Gerolsteiner,",, 0:16",+0:16,1,2006
21,27,+0:17,,Dekker Thomas,27,Rabobank ProTeam,0:17 0:17,+0:17,1,2006
23,28,+0:17,,Gilbert Philippe,28,Fran\xe7aise des Jeux,",, 0:17",+0:17,1,2006
35,29,+0:17,,Dekker Erik,29,Rabobank ProTeam,",, 0:17",+0:17,1,2006
35,30,+0:17,,Rous Didier,30,Bouygues Telecom,",, 0:17",+0:17,1,2006
30,31,+0:17,,Barry Michael,31,Discovery Channel,",, 0:17",+0:17,1,2006
27,32,+0:17,,Cama\xf1o Iker,32,Euskaltel - Euskadi,",, 0:17",+0:17,1,2006
26,33,+0:18,,Popovych Yaroslav,33,Discovery Channel,0:18 0:18,+0:18,1,2006
28,34,+0:18,,Wielinga Remmert,34,Quickstep - Innergetic,",, 0:18",+0:18,1,2006
24,35,+0:18,,Vandborg Brian,35,CSC ProTeam,",, 0:18",+0:18,1,2006
30,36,+0:18,,Brard Florent,36,Caisse d'Epargne - Illes Balears,",, 0:18",+0:18,1,2006
30,37,+0:18,,Pinotti Marco,37,Saunier Duval - Prodir,",, 0:18",+0:18,1,2006
26,38,+0:18,,Edaleine Christophe,38,Cr\xe9dit Agricole,",, 0:18",+0:18,1,2006
22,39,+0:19,,Grivko Andrei,39,Milram,0:19 0:19,+0:19,1,2006
24,40,+0:19,,Hernandez Gutierrez Aitor,40,Euskaltel - Euskadi,",, 0:19",+0:19,1,2006
25,41,+0:19,,Barredo Carlos,41,Astana - W\xfcrth Team,",, 0:19",+0:19,1,2006
33,42,+0:19,,Jalabert Nicolas,42,Phonak Hearing Systems,",, 0:19",+0:19,1,2006
24,43,+0:19,,Pozzato Filippo,43,Quickstep - Innergetic,",, 0:19",+0:19,1,2006
34,44,+0:20,,Horner Chris,44,Saunier Duval - Prodir,0:20 0:20,+0:20,1,2006
23,45,+0:20,,Renshaw Mark,45,Cr\xe9dit Agricole,",, 0:20",+0:20,1,2006
27,46,+0:20,,Noval Benjamin,46,Discovery Channel,",, 0:20",+0:20,1,2006
31,47,+0:20,,Horrillo Pedro,47,Rabobank ProTeam,",, 0:20",+0:20,1,2006
26,48,+0:20,,Astarloza Mikel,48,AG2R Pr\xe9voyance,",, 0:20",+0:20,1,2006
31,49,+0:21,,Arvesen Kurt-Asle,49,CSC ProTeam,0:21 0:21,+0:21,1,2006
24,50,+0:21,,Vaugrenard Benoit,50,Fran\xe7aise des Jeux,",, 0:21",+0:21,1,2006
32,51,+0:21,,Leipheimer Levi,51,Gerolsteiner,",, 0:21",+0:21,1,2006
26,52,+0:21,,Joly S\xe9bastien,52,Fran\xe7aise des Jeux,",, 0:21",+0:21,1,2006
33,53,+0:21,,H\xf8j Frank,53,Gerolsteiner,",, 0:21",+0:21,1,2006
28,54,+0:21,,Siedler Sebastian,54,Milram,",, 0:21",+0:21,1,2006
31,55,+0:21,,S\xf8rensen Nicki,55,CSC ProTeam,",, 0:21",+0:21,1,2006
33,56,+0:21,,Garcia Jose Vicente,56,Caisse d'Epargne - Illes Balears,",, 0:21",+0:21,1,2006
25,57,+0:22,,Duenas Moises,57,Agritubel,0:22 0:22,+0:22,1,2006
25,58,+0:22,,Martias Rony,58,Bouygues Telecom,",, 0:22",+0:22,1,2006
27,59,+0:22,,Flickinger Andy,59,Bouygues Telecom,",, 0:22",+0:22,1,2006
32,60,+0:22,,Azevedo Jos\xe9 Bento Carvalho,60,Discovery Channel,",, 0:22",+0:22,1,2006
24,61,+0:22,,Lorenzetto Mirco,61,Milram,",, 0:22",+0:22,1,2006
24,62,+0:22,,Dekkers Hans,62,Agritubel,",, 0:22",+0:22,1,2006
27,63,+0:22,,Portal Nicolas,63,Caisse d'Epargne - Illes Balears,",, 0:22",+0:22,1,2006
26,64,+0:22,,Chavanel Sylvain,64,Cofidis,",, 0:22",+0:22,1,2006
29,65,+0:22,,Sevilla Oscar,65,T-Mobile Team,",, 0:22",+0:22,1,2006
27,66,+0:23,,Kuyckx Jan,66,Davitamon - Lotto,0:23 0:23,+0:23,1,2006
33,67,+0:23,,Nardello Daniele,67,T-Mobile Team,",, 0:23",+0:23,1,2006
27,68,+0:23,,Fritsch Nicolas,68,Saunier Duval - Prodir,",, 0:23",+0:23,1,2006
35,69,+0:23,,Vasseur C\xe9dric,69,Quickstep - Innergetic,",, 0:23",+0:23,1,2006
23,70,+0:23,,Giling Bas,70,T-Mobile Team,",, 0:23",+0:23,1,2006
26,71,+0:23,,Bak Lars Ytting,71,CSC ProTeam,",, 0:23",+0:23,1,2006
33,72,+0:23,,Baranowski Dariusz,72,Astana - W\xfcrth Team,",, 0:23",+0:23,1,2006
29,73,+0:23,,Gustov Volodymyr,73,CSC ProTeam,",, 0:23",+0:23,1,2006
36,74,+0:23,,Milesi Marco,74,Liquigas,",, 0:23",+0:23,1,2006
28,75,+0:23,,Becke Daniel,75,Milram,",, 0:23",+0:23,1,2006
33,76,+0:24,,Luttenberger Peter,76,CSC ProTeam,0:24 0:24,+0:24,1,2006
25,77,+0:24,,Da Dalto Mauro,77,Liquigas,",, 0:24",+0:24,1,2006
31,78,+0:24,,Dessel Cyril,78,AG2R Pr\xe9voyance,",, 0:24",+0:24,1,2006
33,79,+0:24,,Beneteau Walter,79,Bouygues Telecom,",, 0:24",+0:24,1,2006
25,80,+0:24,,Mertens Pieter,80,Davitamon - Lotto,",, 0:24",+0:24,1,2006
25,81,+0:24,,Pena Aketza,81,Euskaltel - Euskadi,",, 0:24",+0:24,1,2006
34,82,+0:24,,Arrieta Jose Luis,82,AG2R Pr\xe9voyance,",, 0:24",+0:24,1,2006
26,83,+0:24,,Paulinho S\xe9rgio,83,Astana - W\xfcrth Team,",, 0:24",+0:24,1,2006
31,84,+0:24,,Murn Uros,84,Phonak Hearing Systems,",, 0:24",+0:24,1,2006
27,85,+0:25,,Schreck Stephan,85,T-Mobile Team,0:25 0:25,+0:25,1,2006
30,86,+0:25,,Caucchioli Pietro,86,Cr\xe9dit Agricole,",, 0:25",+0:25,1,2006
20,87,+0:25,,Rojas Jos\xe9 Joaqu\xedn,87,,",, 0:25",+0:25,1,2006
30,88,+0:25,,Jufre Josep,88,Davitamon - Lotto,",, 0:25",+0:25,1,2006
28,89,+0:26,,Mayo Iban,89,Euskaltel - Euskadi,0:26 0:26,+0:26,1,2006
29,90,+0:26,,Zandio Xabier,90,Caisse d'Epargne - Illes Balears,",, 0:26",+0:26,1,2006
30,91,+0:26,,Niermann Grischa,91,Rabobank ProTeam,",, 0:26",+0:26,1,2006
27,92,+0:26,,Fedrigo Pierrick,92,Bouygues Telecom,",, 0:26",+0:26,1,2006
23,93,+0:26,,Stalder Florian,93,Phonak Hearing Systems,",, 0:26",+0:26,1,2006
22,94,+0:27,,Failli Francesco,94,Liquigas,0:27 0:27,+0:27,1,2006
26,95,+0:27,,Pineau J\xe9rome,95,Bouygues Telecom,",, 0:27",+0:27,1,2006
36,96,+0:27,,Goubert Stephane,96,AG2R Pr\xe9voyance,",, 0:27",+0:27,1,2006
29,97,+0:27,,Fofonov Dimitri,97,Cr\xe9dit Agricole,",, 0:27",+0:27,1,2006
28,98*,+0:27,,Bertagnolli Leonardo,98*,Cofidis,",, 0:27",+0:27,1,2006
32,98,+0:27,,Mazzoleni Eddy,98,T-Mobile Team,",, 0:27",+0:27,1,2006
32,99,+0:27,,Moerenhout Koos,99,Phonak Hearing Systems,",, 0:27",+0:27,1,2006
25,100,+0:27,,Chicchi Francesco,100,Quickstep - Innergetic,",, 0:27",+0:27,1,2006
27,101,+0:27,,Mercado Juan Miguel,101,Agritubel,",, 0:27",+0:27,1,2006
23,102,+0:27,,Van Hecke Preben,102,Davitamon - Lotto,",, 0:27",+0:27,1,2006
22,103,+0:28,,Ricco Riccardo,103,,0:28 0:28,+0:28,1,2006
28,104,+0:28,,Szmyd Sylwester,104,Lampre-Fondital,",, 0:28",+0:28,1,2006
25,105,+0:28,,Mourey Francis,105,Fran\xe7aise des Jeux,",, 0:28",+0:28,1,2006
27,106,+0:28,,Kopp David,106,Gerolsteiner,",, 0:28",+0:28,1,2006
22,107,+0:28,,Erviti Imanol,107,Caisse d'Epargne - Illes Balears,",, 0:28",+0:28,1,2006
25,108,+0:29,,Napolitano Danilo,108,Lampre-Fondital,0:29 0:29,+0:29,1,2006
24,109,+0:29,,Kohl Bernhard,109,T-Mobile Team,",, 0:29",+0:29,1,2006
28,110,+0:29,,Engels Addy,110,Quickstep - Innergetic,",, 0:29",+0:29,1,2006
22,111,+0:29,,Vastaranta Jukka,111,Rabobank ProTeam,",, 0:29",+0:29,1,2006
27,112,+0:29,,Charteau Anthony,112,Cr\xe9dit Agricole,",, 0:29",+0:29,1,2006
25,113,+0:29,,Dumoulin Samuel,113,AG2R Pr\xe9voyance,",, 0:29",+0:29,1,2006
