Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
23,,123.0,,+ - 39:29:40,,,de Kort Koen,164,,",, 18:03",,,9,2006
32,,78.0,,+ - 39:29:40,,,Vogels Henk,165,Davitamon - Lotto,",, 18:03",,,9,2006
27,,82.0,,+ - 39:29:40,,,Aranaga Andoni,166,Euskaltel - Euskadi,",, 18:03",,,9,2006
23,,63.0,,+ - 39:29:40,,,Bonnet William,167,Cr\xe9dit Agricole,",, 18:03",,,9,2006
34,,195.0,,+ - 39:29:40,,,Julich Bobby,168,CSC ProTeam,",, 18:03",,,9,2006
37,,169.0,,+ - 39:29:40,,,Wauters Marc,169,Rabobank ProTeam,",, 18:03",,,9,2006
21,,95.0,,+ - 39:29:40,,,Gerard Arnaud,170,Fran\xe7aise des Jeux,",, 18:03",,,9,2006
27,,25.0,,+ - 39:29:40,,,Flickinger Andy,171,Bouygues Telecom,",, 18:03",,,9,2006
32,,6.0,,+ - 39:29:40,,,McCartney Jason,172,Discovery Channel,",, 18:03",,,9,2006
24,,68.0,,+ - 39:29:40,,,Talabardon Yannick,173,Cr\xe9dit Agricole,",, 18:03",,,9,2006
25,,18.0,,+ - 39:29:40,,,Scanlon Mark,174,AG2R Pr\xe9voyance,",, 18:03",,,9,2006
27,,213.0,,+ - 39:29:40,,,Kessler Matthias,175,T-Mobile Team,",, 18:03",,,9,2006
32,,216.0,,+ - 39:29:40,,,Pollack Olaf,176,T-Mobile Team,",, 18:03",,,9,2006
23,,174.0,,+ - 39:29:40,,,Mazur Piotr,177,Saunier Duval - Prodir,",, 18:03",,,9,2006
22,,98.0,,+ - 39:29:40,,,Monnerais Cyrille,178,Fran\xe7aise des Jeux,",, 18:03",,,9,2006
24,,26.0,,+ - 39:29:40,,,Gene Yohann,179,Bouygues Telecom,",, 18:03",,,9,2006
29,,34.0,,+ - 39:29:40,,,Fertonani Marco,180,Caisse d'Epargne - Illes Balears,",, 18:03",,,9,2006
22,,218.0,,+ - 39:29:40,,,Rabon Frantisek,181,T-Mobile Team,",, 18:03",,,9,2006
23,,45.0,,+ - 39:29:40,,,Richeze Ariel Maximiliano,182,Ceramica Panaria - Navigare,",, 18:03",,,9,2006
31,,93.0,,+ - 39:29:40,,,Da Cruz Carlos,183,Fran\xe7aise des Jeux,",, 18:03",,,9,2006
28,,176.0,,+ - 39:29:40,,,Olson Aaron,184,Saunier Duval - Prodir,",, 18:03",,,9,2006
22,,167.0,,+ - 39:29:40,,,de Maar Marc,185,Rabobank ProTeam,",, 18:03",,,9,2006
30,,91.0,,+ - 39:29:40,,,McGee Bradley,DNF,Fran\xe7aise des Jeux,",, 18:03",,,9,2006
33,,121.0,,+ - 39:29:40,,,Baranowski Dariusz,DNF,,",, 18:03",,,9,2006
32,51.02,219.0,,+ - 40:28:56,,,Ullrich Jan,1,T-Mobile Team,58:48 58:48,,,10,2006
28,50.619,191.0,1.0,+0:00,50.0,,Basso Ivan,2,CSC ProTeam,0:28 0:28,,,10,2006
30,50.153,178.0,,+ - 40:28:56,35.0,,Pinotti Marco,3,Saunier Duval - Prodir,1:01 1:01,,,10,2006
35,50.042,212.0,3.0,+3:24,25.0,,Honchar Serhiy,4,T-Mobile Team,1:09 1:09,,,10,2006
33,49.903,1.0,4.0,+3:26,18.0,,Savoldelli Paolo,5,Discovery Channel,1:19 1:19,,,10,2006
31,49.586999999999996,143.0,2.0,+2:48,15.0,,Gutierrez Jose Enrique,6,Phonak Hearing Systems,1:42 1:42,,,10,2006
34,49.18,196.0,,+ - 40:28:56,12.0,,Voigt Jens,7,CSC ProTeam,2:12 2:12,,,10,2006
25,49.04600000000001,97.0,,+ - 40:28:56,10.0,,Larsson Gustav,8,Fran\xe7aise des Jeux,2:22 2:22,,,10,2006
31,49.02,133.0,,+ - 40:28:56,8.0,,Cioni Dario,9,Liquigas,2:24 2:24,,,10,2006
40,48.98,4.0,,+ - 40:28:56,6.0,,Ekimov Viatcheslav,10,Discovery Channel,2:27 2:27,,,10,2006
28,48.873000000000005,2.0,5.0,+5:38,5.0,,Danielson Thomas,11,Discovery Channel,2:35 2:35,,,10,2006
23,48.806999999999995,23.0,,+ - 40:28:56,4.0,,Clement Stef,12,Bouygues Telecom,2:40 2:40,,,10,2006
27,48.648999999999994,92.0,20.0,+10:21,3.0,,Casar Sandy,13,Fran\xe7aise des Jeux,2:52 2:52,,,10,2006
31,48.583,112.0,28.0,+12:50,2.0,,Bruseghin Marzio,14,Lampre-Fondital,2:57 2:57,,,10,2006
31,48.531000000000006,146.0,7.0,+6:54,1.0,,Pe\xf1a Victor Hugo,15,Phonak Hearing Systems,3:01 3:01,,,10,2006
37,48.518,169.0,,+ - 40:28:56,,,Wauters Marc,16,Rabobank ProTeam,3:02 3:02,,,10,2006
27,48.518,35.0,11.0,+8:17,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,17,Caisse d'Epargne - Illes Balears,",, 3:02",,,10,2006
27,48.452,39.0,,+ - 40:28:56,,,Perez Francisco,18,Caisse d'Epargne - Illes Balears,3:07 3:07,,,10,2006
33,48.387,79.0,,+ - 40:28:56,,,Roesems Bert,19,Davitamon - Lotto,3:12 3:12,,,10,2006
31,48.309,208.0,,+ - 40:28:56,,,Sacchi Fabio,20,Milram,3:18 3:18,,,10,2006
26,48.283,217.0,27.0,+12:42,,,Rogers Michael,21,T-Mobile Team,3:20 3:20,,,10,2006
31,48.038000000000004,59.0,,+ - 40:28:56,,,Verbrugghe Rik,22,Cofidis,3:39 3:39,,,10,2006
24,48.0,19.0,,+ - 40:28:56,,,Vaitkus Tomas,23,AG2R Pr\xe9voyance,3:42 3:42,,,10,2006
29,47.961999999999996,198.0,,+ - 40:28:56,,,Gustov Volodymyr,24,CSC ProTeam,3:45 3:45,,,10,2006
31,47.949,46.0,,+ - 40:28:56,,,Matveyev Sergiy,25,Ceramica Panaria - Navigare,3:46 3:46,,,10,2006
30,47.872,155.0,13.0,+9:17,,,Garate Juan Manuel,26,Quickstep - Innergetic,3:52 3:52,,,10,2006
28,47.79600000000001,69.0,,+ - 40:28:56,,,Vogondy Nicolas,27,Cr\xe9dit Agricole,3:58 3:58,,,10,2006
29,47.745,158.0,,+ - 40:28:56,,,van de Walle Jurgen,28,Quickstep - Innergetic,4:02 4:02,,,10,2006
35,47.707,7.0,,+ - 40:28:56,,,Padrnos Pavel,29,Discovery Channel,4:05 4:05,,,10,2006
24,47.581,181.0,14.0,+9:19,,,Rujano Jos\xe9 Humberto,30,Selle Italia - Serramenti Diquigiovanni,4:15 4:15,,,10,2006
30,47.568999999999996,166.0,,+ - 40:28:56,,,Niermann Grischa,31,Rabobank ProTeam,4:16 4:16,,,10,2006
27,47.568999999999996,114.0,,+ - 40:28:56,,,Petrov Evgeni,32,Lampre-Fondital,",, 4:16",,,10,2006
34,47.506,171.0,9.0,+7:13,,,Simoni Gilberto,33,Saunier Duval - Prodir,4:21 4:21,,,10,2006
28,47.493,202.0,,+ - 40:28:56,,,Cortinovis Alessandro,34,Milram,4:22 4:22,,,10,2006
29,47.481,118.0,,+ - 40:28:56,,,Valjavec Tadej,35,Lampre-Fondital,4:23 4:23,,,10,2006
23,47.431000000000004,63.0,,+ - 40:28:56,,,Bonnet William,36,Cr\xe9dit Agricole,4:27 4:27,,,10,2006
25,47.356,209.0,,+ - 40:28:56,,,Vanotti Alessandro,37,Milram,4:33 4:33,,,10,2006
23,47.356,174.0,,+ - 40:28:56,,,Mazur Piotr,38,Saunier Duval - Prodir,",, 4:33",,,10,2006
25,47.269,175.0,,+ - 40:28:56,,,Mori Manuele,39,Saunier Duval - Prodir,4:40 4:40,,,10,2006
23,47.195,96.0,,+ - 40:28:56,,,Gilbert Philippe,40,Fran\xe7aise des Jeux,4:46 4:46,,,10,2006
27,47.145,16.0,,+ - 40:28:56,,,Krivtsov Yuriy,41,AG2R Pr\xe9voyance,4:50 4:50,,,10,2006
31,47.133,157.0,,+ - 40:28:56,,,Scarselli Leonardo,42,Quickstep - Innergetic,4:51 4:51,,,10,2006
36,47.071000000000005,199.0,,+ - 40:28:56,,,Cuesta \xcd\xf1igo,43,CSC ProTeam,4:56 4:56,,,10,2006
23,47.071000000000005,55.0,,+ - 40:28:56,,,Monfort Maxime,44,Cofidis,",, 4:56",,,10,2006
26,47.059,203.0,,+ - 40:28:56,,,Ghisalberti Sergio,45,Milram,4:57 4:57,,,10,2006
27,47.034,182.0,,+ - 40:28:56,,,Serpa Jose Rodolfo,46,Selle Italia - Serramenti Diquigiovanni,4:59 4:59,,,10,2006
31,47.034,44.0,,+ - 40:28:56,,,Baliani Fortunato,47,Ceramica Panaria - Navigare,",, 4:59",,,10,2006
28,47.022,137.0,6.0,+6:37,,,Pellizotti Franco,48,Liquigas,5:00 5:00,,,10,2006
30,47.022,179.0,,+ - 40:28:56,,,Trentin Guido,49,Saunier Duval - Prodir,",, 5:00",,,10,2006
24,46.973,109.0,,+ - 40:28:56,,,Schumacher Stefan,50,Gerolsteiner,5:04 5:04,,,10,2006
33,46.948,8.0,12.0,+8:28,,,Rubiera Jos\xe9 Luis,51,Discovery Channel,5:06 5:06,,,10,2006
29,46.93600000000001,29.0,,+ - 40:28:56,,,Lefevre Laurent,52,Bouygues Telecom,5:07 5:07,,,10,2006
26,46.924,85.0,,+ - 40:28:56,,,Irizar Markel,53,Euskaltel - Euskadi,5:08 5:08,,,10,2006
27,46.863,58.0,,+ - 40:28:56,,,Scheirlinckx Staf,54,Cofidis,5:13 5:13,,,10,2006
30,46.863,131.0,10.0,+7:33,,,Di Luca Danilo,55,Liquigas,",, 5:13",,,10,2006
31,46.826,193.0,,+ - 40:28:56,,,S\xf8rensen Nicki,56,CSC ProTeam,5:16 5:16,,,10,2006
33,46.826,12.0,,+ - 40:28:56,,,Chaurreau I\xf1igo,57,AG2R Pr\xe9voyance,",, 5:16",,,10,2006
26,46.826,61.0,17.0,+9:44,,,Bellotti Francesco,58,Cr\xe9dit Agricole,",, 5:16",,,10,2006
30,46.81399999999999,215.0,,+ - 40:28:56,,,Ludewig Jorg,59,T-Mobile Team,5:17 5:17,,,10,2006
32,46.79,152.0,,+ - 40:28:56,,,Bettini Paolo,60,Quickstep - Innergetic,5:19 5:19,,,10,2006
22,46.79,33.0,,+ - 40:28:56,,,Erviti Imanol,61,Caisse d'Epargne - Illes Balears,",, 5:19",,,10,2006
26,46.765,49.0,,+ - 40:28:56,,,Laverde Luis Felipe,62,Ceramica Panaria - Navigare,5:21 5:21,,,10,2006
34,46.753,195.0,,+ - 40:28:56,,,Julich Bobby,63,CSC ProTeam,5:22 5:22,,,10,2006
26,46.753,127.0,,+ - 40:28:56,,,Scarponi Michele,64,,",, 5:22",,,10,2006
30,46.68,73.0,29.0,+13:21,,,Jufre Josep,65,Davitamon - Lotto,5:28 5:28,,,10,2006
29,46.656000000000006,34.0,,+ - 40:28:56,,,Fertonani Marco,66,Caisse d'Epargne - Illes Balears,5:30 5:30,,,10,2006
32,46.656000000000006,65.0,18.0,+10:12,,,Halgand Patrice,67,Cr\xe9dit Agricole,",, 5:30",,,10,2006
36,46.644,151.0,,+ - 40:28:56,,,Baguet Serge,68,Quickstep - Innergetic,5:31 5:31,,,10,2006
30,46.62,119.0,16.0,+9:43,,,Javier Vila Francisco,69,Lampre-Fondital,5:33 5:33,,,10,2006
26,46.62,64.0,,+ - 40:28:56,,,Edaleine Christophe,70,Cr\xe9dit Agricole,",, 5:33",,,10,2006
24,46.608000000000004,111.0,8.0,+6:54,,,Cunego Damiano,71,Lampre-Fondital,5:34 5:34,,,10,2006
28,46.536,139.0,,+ - 40:28:56,,,Wegelius Charles,72,Liquigas,5:40 5:40,,,10,2006
36,46.464,197.0,,+ - 40:28:56,,,Lombardi Giovanni,73,CSC ProTeam,5:46 5:46,,,10,2006
24,46.391999999999996,31.0,,+ - 40:28:56,,,Carrasco Gamiz Jos\xe9 Luis,74,Caisse d'Epargne - Illes Balears,5:52 5:52,,,10,2006
24,46.391999999999996,66.0,,+ - 40:28:56,,,Pauriol R\xe9mi,75,Cr\xe9dit Agricole,",, 5:52",,,10,2006
25,46.38,204.0,,+ - 40:28:56,,,Knees Christian,76,Milram,5:53 5:53,,,10,2006
22,46.38,124.0,,+ - 40:28:56,,,Navarro Daniel,77,,",, 5:53",,,10,2006
31,46.368,93.0,,+ - 40:28:56,,,Da Cruz Carlos,78,Fran\xe7aise des Jeux,5:54 5:54,,,10,2006
34,46.368,3.0,26.0,+12:36,,,Beltran Manuel,79,Discovery Channel,",, 5:54",,,10,2006
26,46.32,74.0,,+ - 40:28:56,,,Kuyckx Jan,80,Davitamon - Lotto,5:58 5:58,,,10,2006
30,46.284,57.0,,+ - 40:28:56,,,Parra Ivan Ramiro,81,Cofidis,6:01 6:01,,,10,2006
25,46.272,99.0,,+ - 40:28:56,,,Veikkanen Jussi,82,Fran\xe7aise des Jeux,6:02 6:02,,,10,2006
28,46.261,117.0,30.0,+14:23,,,Tiralongo Paolo,83,Lampre-Fondital,6:03 6:03,,,10,2006
25,46.236999999999995,41.0,22.0,+11:27,,,Sella Emanuele,84,Ceramica Panaria - Navigare,6:05 6:05,,,10,2006
29,46.213,67.0,,+ - 40:28:56,,,Poilvet Benoit,85,Cr\xe9dit Agricole,6:07 6:07,,,10,2006
32,46.213,36.0,,+ - 40:28:56,,,Horrach Joan,86,Caisse d'Epargne - Illes Balears,",, 6:07",,,10,2006
37,46.213,136.0,15.0,+9:24,,,Noe Andrea,87,Liquigas,",, 6:07",,,10,2006
31,46.201,192.0,,+ - 40:28:56,,,Sastre Carlos,88,CSC ProTeam,6:08 6:08,,,10,2006
25,46.18899999999999,87.0,,+ - 40:28:56,,,Lopez David,89,Euskaltel - Euskadi,6:09 6:09,,,10,2006
33,46.141999999999996,145.0,31.0,+14:58,,,Merckx Axel,90,Phonak Hearing Systems,6:13 6:13,,,10,2006
31,46.13,62.0,,+ - 40:28:56,,,Botcharov Alexandre,91,Cr\xe9dit Agricole,6:14 6:14,,,10,2006
28,46.107,108.0,,+ - 40:28:56,,,Scholz Ronny,92,Gerolsteiner,6:16 6:16,,,10,2006
30,46.095,129.0,,+ - 40:28:56,,,Yakovlev Serguei,93,,6:17 6:17,,,10,2006
34,45.989,72.0,,+ - 40:28:56,,,Gates Nick,94,Davitamon - Lotto,6:26 6:26,,,10,2006
23,45.989,103.0,,+ - 40:28:56,,,Krauss Sven,95,Gerolsteiner,",, 6:26",,,10,2006
28,45.965,101.0,,+ - 40:28:56,,,F\xf6rster Robert,96,Gerolsteiner,6:28 6:28,,,10,2006
27,45.918,213.0,,+ - 40:28:56,,,Kessler Matthias,97,T-Mobile Team,6:32 6:32,,,10,2006
24,45.907,207.0,,+ - 40:28:56,,,Rigotto Elia,98,Milram,6:33 6:33,,,10,2006
33,45.895,194.0,,+ - 40:28:56,,,Blaudzun Michael,99,CSC ProTeam,6:34 6:34,,,10,2006
22,45.883,98.0,,+ - 40:28:56,,,Monnerais Cyrille,100,Fran\xe7aise des Jeux,6:35 6:35,,,10,2006
32,45.848,216.0,,+ - 40:28:56,,,Pollack Olaf,101,T-Mobile Team,6:38 6:38,,,10,2006
27,45.836999999999996,104.0,,+ - 40:28:56,,,Moletta Andrea,102,Gerolsteiner,6:39 6:39,,,10,2006
25,45.836999999999996,165.0,,+ - 40:28:56,,,Kolobnev Alexandr,103,Rabobank ProTeam,",, 6:39",,,10,2006
20,45.825,94.0,,+ - 40:28:56,,,Delage Micka\xebl,104,Fran\xe7aise des Jeux,6:40 6:40,,,10,2006
22,45.802,167.0,,+ - 40:28:56,,,de Maar Marc,105,Rabobank ProTeam,6:42 6:42,,,10,2006
27,45.79,141.0,,+ - 40:28:56,,,Elmiger Martin,106,Phonak Hearing Systems,6:43 6:43,,,10,2006
36,45.755,86.0,21.0,+11:15,,,Laiseka jaio Roberto,107,Euskaltel - Euskadi,6:46 6:46,,,10,2006
30,45.743,5.0,,+ - 40:28:56,,,Joachim Benoit,108,Discovery Channel,6:47 6:47,,,10,2006
31,45.743,168.0,,+ - 40:28:56,,,Rasmussen Michael,109,Rabobank ProTeam,",, 6:47",,,10,2006
26,45.685,77.0,,+ - 40:28:56,,,Van Huffel Wim,110,Davitamon - Lotto,6:52 6:52,,,10,2006
26,45.638999999999996,147.0,,+ - 40:28:56,,,Rast Gregory,111,Phonak Hearing Systems,6:56 6:56,,,10,2006
32,45.604,42.0,19.0,+10:21,,,Mazzanti Luca,112,Ceramica Panaria - Navigare,6:59 6:59,,,10,2006
24,45.604,32.0,,+ - 40:28:56,,,Efimkin Vladimir,113,Caisse d'Epargne - Illes Balears,",, 6:59",,,10,2006
28,45.501000000000005,116.0,24.0,+11:54,,,Szmyd Sylwester,114,Lampre-Fondital,7:08 7:08,,,10,2006
30,45.478,206.0,,+ - 40:28:56,,,Ongarato Alberto,115,Milram,7:10 7:10,,,10,2006
27,45.466,211.0,,+ - 40:28:56,,,Davis Scott,116,T-Mobile Team,7:11 7:11,,,10,2006
35,45.455,183.0,25.0,+12:29,,,Belli Wladimir,117,Selle Italia - Serramenti Diquigiovanni,7:12 7:12,,,10,2006
26,45.455,102.0,,+ - 40:28:56,,,Hiekmann Torsten,118,Gerolsteiner,",, 7:12",,,10,2006
33,45.397,115.0,,+ - 40:28:56,,,Stangelj Gorazd,119,Lampre-Fondital,7:17 7:17,,,10,2006
28,45.397,164.0,,+ - 40:28:56,,,Hayman Mathew,120,Rabobank ProTeam,",, 7:17",,,10,2006
32,45.351000000000006,9.0,,+ - 40:28:56,,,White Matthew,121,Discovery Channel,7:21 7:21,,,10,2006
32,45.306000000000004,105.0,,+ - 40:28:56,,,Ordowski Volker,122,Gerolsteiner,7:25 7:25,,,10,2006
28,45.272,149.0,,+ - 40:28:56,,,Zampieri Steve,123,Phonak Hearing Systems,7:28 7:28,,,10,2006
27,45.248999999999995,25.0,,+ - 40:28:56,,,Flickinger Andy,124,Bouygues Telecom,7:30 7:30,,,10,2006
31,45.169,138.0,,+ - 40:28:56,,,Spezialetti Alessandro,125,Liquigas,7:37 7:37,,,10,2006
25,45.169,88.0,,+ - 40:28:56,,,Luengo Anton,126,Euskaltel - Euskadi,",, 7:37",,,10,2006
23,45.113,123.0,,+ - 40:28:56,,,de Kort Koen,127,,7:42 7:42,,,10,2006
30,45.101000000000006,28.0,,+ - 40:28:56,,,le Boulanger Yoann,128,Bouygues Telecom,7:43 7:43,,,10,2006
35,45.101000000000006,113.0,,+ - 40:28:56,,,Fornaciari Paolo,129,Lampre-Fondital,",, 7:43",,,10,2006
27,45.101000000000006,173.0,,+ - 40:28:56,,,Lobato Ruben,130,Saunier Duval - Prodir,",, 7:43",,,10,2006
26,45.07899999999999,52.0,,+ - 40:28:56,,,Duque Leonardo,131,Cofidis,7:45 7:45,,,10,2006
25,45.07899999999999,18.0,,+ - 40:28:56,,,Scanlon Mark,132,AG2R Pr\xe9voyance,",, 7:45",,,10,2006
33,45.068000000000005,134.0,,+ - 40:28:56,,,Andriotto Dario,133,Liquigas,7:46 7:46,,,10,2006
22,45.056000000000004,107.0,,+ - 40:28:56,,,Russ Matthias,134,Gerolsteiner,7:47 7:47,,,10,2006
24,45.0,54.0,,+ - 40:28:56,,,Moinard Ama\xebl,135,Cofidis,7:52 7:52,,,10,2006
23,44.978,45.0,,+ - 40:28:56,,,Richeze Ariel Maximiliano,136,Ceramica Panaria - Navigare,7:54 7:54,,,10,2006
28,44.978,126.0,,+ - 40:28:56,,,Ramirez Javier,137,,",, 7:54",,,10,2006
37,44.978,153.0,,+ - 40:28:56,,,Bramati Davide,138,Quickstep - Innergetic,",, 7:54",,,10,2006
28,44.966,13.0,,+ - 40:28:56,,,Dion Renaud,139,AG2R Pr\xe9voyance,7:55 7:55,,,10,2006
31,44.966,38.0,,+ - 40:28:56,,,Pradera Mikel,140,Caisse d'Epargne - Illes Balears,",, 7:55",,,10,2006
28,44.966,176.0,,+ - 40:28:56,,,Olson Aaron,141,Saunier Duval - Prodir,",, 7:55",,,10,2006
24,44.966,144.0,,+ - 40:28:56,,,Mccarty Jonathan Patrick,142,Phonak Hearing Systems,",, 7:55",,,10,2006
28,44.933,132.0,,+ - 40:28:56,,,Calcagni Patrick,143,Liquigas,7:58 7:58,,,10,2006
34,44.933,142.0,,+ - 40:28:56,,,Guidi Fabrizio,144,Phonak Hearing Systems,",, 7:58",,,10,2006
29,44.92100000000001,84.0,,+ - 40:28:56,,,Flores Iker,145,Euskaltel - Euskadi,7:59 7:59,,,10,2006
25,44.91,14.0,,+ - 40:28:56,,,Dupont Hubert,146,AG2R Pr\xe9voyance,8:00 8:00,,,10,2006
28,44.91,154.0,,+ - 40:28:56,,,Engels Addy,147,Quickstep - Innergetic,",, 8:00",,,10,2006
23,44.898999999999994,76.0,,+ - 40:28:56,,,Van Hecke Preben,148,Davitamon - Lotto,8:01 8:01,,,10,2006
24,44.898999999999994,89.0,,+ - 40:28:56,,,Mayoz Echeverria Iban,149,Euskaltel - Euskadi,",, 8:01",,,10,2006
23,44.865,24.0,,+ - 40:28:56,,,Bonnaire Olivier,150,Bouygues Telecom,8:04 8:04,,,10,2006
27,44.854,82.0,,+ - 40:28:56,,,Aranaga Andoni,151,Euskaltel - Euskadi,8:05 8:05,,,10,2006
32,44.787,6.0,,+ - 40:28:56,,,McCartney Jason,152,Discovery Channel,8:11 8:11,,,10,2006
24,44.708999999999996,26.0,,+ - 40:28:56,,,Gene Yohann,153,Bouygues Telecom,8:18 8:18,,,10,2006
35,44.708999999999996,186.0,,+ - 40:28:56,,,Missaglia Gabriele,154,Selle Italia - Serramenti Diquigiovanni,",, 8:18",,,10,2006
21,44.643,48.0,,+ - 40:28:56,,,Rubiano Miguel Angel,155,Ceramica Panaria - Navigare,8:24 8:24,,,10,2006
33,44.643,128.0,,+ - 40:28:56,,,Serrano Marcos Antonio,156,,",, 8:24",,,10,2006
33,44.599,75.0,,+ - 40:28:56,,,McEwen Robbie,157,Davitamon - Lotto,8:28 8:28,,,10,2006
26,44.588,37.0,,+ - 40:28:56,,,Julia Jose Cayetano,158,Caisse d'Epargne - Illes Balears,8:29 8:29,,,10,2006
29,44.565,27.0,,+ - 40:28:56,,,Labbe Arnaud,159,Bouygues Telecom,8:31 8:31,,,10,2006
22,44.488,218.0,,+ - 40:28:56,,,Rabon Frantisek,160,T-Mobile Team,8:38 8:38,,,10,2006
25,44.423,172.0,,+ - 40:28:56,,,Gomez Gomez Angel,161,Saunier Duval - Prodir,8:44 8:44,,,10,2006
34,44.401,177.0,,+ - 40:28:56,,,Piepoli Leonardo,162,Saunier Duval - Prodir,8:46 8:46,,,10,2006
26,44.39,11.0,,+ - 40:28:56,,,Calzati Sylvain,163,AG2R Pr\xe9voyance,8:47 8:47,,,10,2006
24,44.357,162.0,,+ - 40:28:56,,,Eltink Theo,164,Rabobank ProTeam,8:50 8:50,,,10,2006
26,44.357,161.0,,+ - 40:28:56,,,Ardila Mauricio Alberto,165,Rabobank ProTeam,",, 8:50",,,10,2006
24,44.357,68.0,,+ - 40:28:56,,,Talabardon Yannick,166,Cr\xe9dit Agricole,",, 8:50",,,10,2006
25,44.324,122.0,23.0,+11:48,,,Caruso Giampaolo,167,,8:53 8:53,,,10,2006
24,44.28,43.0,,+ - 40:28:56,,,Aldape Moises,168,Ceramica Panaria - Navigare,8:57 8:57,,,10,2006
32,44.27,78.0,,+ - 40:28:56,,,Vogels Henk,169,Davitamon - Lotto,8:58 8:58,,,10,2006
21,44.27,95.0,,+ - 40:28:56,,,Gerard Arnaud,170,Fran\xe7aise des Jeux,",, 8:58",,,10,2006
24,44.215,205.0,,+ - 40:28:56,,,Lorenzetto Mirco,171,Milram,9:03 9:03,,,10,2006
27,44.118,15.0,,+ - 40:28:56,,,Gadret John,172,AG2R Pr\xe9voyance,9:12 9:12,,,10,2006
29,44.107,187.0,,+ - 40:28:56,,,Illiano Raffaele,173,Selle Italia - Serramenti Diquigiovanni,9:13 9:13,,,10,2006
30,44.085,125.0,,+ - 40:28:56,,,Osa Unai,174,,9:15 9:15,,,10,2006
23,44.01,148.0,,+ - 40:28:56,,,Tschopp Johann,175,Phonak Hearing Systems,9:22 9:22,,,10,2006
23,43.7,17.0,,+ - 40:28:56,,,Naibo Carl,176,AG2R Pr\xe9voyance,9:51 9:51,,,10,2006
28,43.583999999999996,47.0,,+ - 40:28:56,,,Perez Cuapio Julio Alberto,177,Ceramica Panaria - Navigare,10:02 10:02,,,10,2006
22,43.489,21.0,,+ - 40:28:56,,,Bernaudeau Giovanni,178,Bouygues Telecom,10:11 10:11,,,10,2006
25,43.342,81.0,,+ - 40:28:56,,,Albizuri Benat,179,Euskaltel - Euskadi,10:25 10:25,,,10,2006
32,43.217,135.0,,+ - 40:28:56,,,Miholjevic Vladimir,180,Liquigas,10:37 10:37,,,10,2006
27,42.908,188.0,,+ - 40:28:56,,,Loddo Alberto,181,Selle Italia - Serramenti Diquigiovanni,11:07 11:07,,,10,2006
30,42.908,156.0,,+ - 40:28:56,,,Garrido Jos\xe9 Antonio,182,Quickstep - Innergetic,",, 11:07",,,10,2006
37,42.867,184.0,,+ - 40:28:56,,,Barbero Sergio,183,Selle Italia - Serramenti Diquigiovanni,11:11 11:11,,,10,2006
25,41.968,189.0,,+ - 40:28:56,,,Anza Santo,184,Selle Italia - Serramenti Diquigiovanni,12:41 12:41,,,10,2006
32,,36.0,15.0,+8:37,80.0,,Horrach Joan,1,Caisse d'Epargne - Illes Balears,3:55:53 3:55:53,,,11,2006
28,,154.0,,+ - 44:31:52,50.0,,Engels Addy,2,Quickstep - Innergetic,0:05 0:05,,,11,2006
25,,41.0,4.0,+4:21,35.0,,Sella Emanuele,3,Ceramica Panaria - Navigare,",, 0:05",,,11,2006
25,,175.0,,+ - 44:31:52,25.0,,Mori Manuele,4,Saunier Duval - Prodir,",, 0:05",,,11,2006
31,,44.0,,+ - 44:31:52,18.0,,Baliani Fortunato,5,Ceramica Panaria - Navigare,",, 0:05",,,11,2006
35,,183.0,5.0,+5:31,15.0,,Belli Wladimir,6,Selle Italia - Serramenti Diquigiovanni,",, 0:05",,,11,2006
23,,103.0,,+ - 44:31:52,12.0,,Krauss Sven,7,Gerolsteiner,1:03 1:03,,,11,2006
30,,206.0,,+ - 44:31:52,10.0,,Ongarato Alberto,8,Milram,",, 1:03",,,11,2006
30,,215.0,,+ - 44:31:52,8.0,,Ludewig Jorg,9,T-Mobile Team,",, 1:03",,,11,2006
34,,3.0,7.0,+6:36,6.0,,Beltran Manuel,10,Discovery Channel,",, 1:03",,,11,2006
28,,132.0,,+ - 44:31:52,5.0,,Calcagni Patrick,11,Liquigas,2:25 2:25,,,11,2006
24,,144.0,,+ - 44:31:52,4.0,,Mccarty Jonathan Patrick,12,Phonak Hearing Systems,2:35 2:35,,,11,2006
32,,152.0,,+ - 44:31:52,3.0,,Bettini Paolo,13,Quickstep - Innergetic,7:03 7:03,,,11,2006
20,,94.0,,+ - 44:31:52,2.0,,Delage Micka\xebl,14,Fran\xe7aise des Jeux,",, 7:03",,,11,2006
30,,73.0,28.0,+13:21,1.0,,Jufre Josep,15,Davitamon - Lotto,",, 7:03",,,11,2006
29,,187.0,,+ - 44:31:52,,,Illiano Raffaele,16,Selle Italia - Serramenti Diquigiovanni,",, 7:03",,,11,2006
26,,11.0,,+ - 44:31:52,,,Calzati Sylvain,17,AG2R Pr\xe9voyance,",, 7:03",,,11,2006
23,,63.0,,+ - 44:31:52,,,Bonnet William,18,Cr\xe9dit Agricole,",, 7:03",,,11,2006
24,,32.0,,+ - 44:31:52,,,Efimkin Vladimir,19,Caisse d'Epargne - Illes Balears,",, 7:03",,,11,2006
