BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 60:41:22,8.0,8,Team Katusha,56:28 56:28,-,15,2016
,,+ - 60:41:22,9.0,9,Team Dimension Data,1:24:59 1:24:59,-,15,2016
,,+ - 60:41:22,10.0,10,Team LottoNL-Jumbo,1:27:00 1:27:00,-,15,2016
,,+ - 60:41:22,11.0,11,Orica GreenEDGE,1:57:24 1:57:24,-,15,2016
,,+ - 60:41:22,12.0,12,BMC Racing Team,2:18:09 2:18:09,-,15,2016
,,+ - 60:41:22,13.0,13,Lampre - Merida,2:21:59 2:21:59,-,15,2016
,,+ - 60:41:22,14.0,14,Trek - Segafredo,2:31:40 2:31:40,-,15,2016
,,+ - 60:41:22,16.0,15,Bardiani - CSF,2:40:09 2:40:09,\u25b21,15,2016
,,+ - 60:41:22,15.0,16,Team Giant - Alpecin,2:41:07 2:41:07,\u25bc1,15,2016
,,+ - 60:41:22,17.0,17,Lotto Soudal,2:57:14 2:57:14,-,15,2016
,,+ - 60:41:22,18.0,18,Gazprom-RusVelo,3:19:30 3:19:30,-,15,2016
,,+ - 60:41:22,19.0,19,IAM Cycling,4:00:14 4:00:14,-,15,2016
,,+ - 60:41:22,20.0,20,Wilier - Southeast,4:18:39 4:18:39,-,15,2016
,,+ - 60:41:22,21.0,21,Nippo - Vini Fantini,4:40:48 4:40:48,-,15,2016
,,+ - 60:41:22,22.0,22,FDJ,7:32:04 7:32:04,-,15,2016
,,+ - 63:40:10,1.0,1,Astana Pro Team,191:30:47 191:30:47,-,16,2016
,,+ - 63:40:10,2.0,2,Movistar Team,7:46 7:46,-,16,2016
,,+ - 63:40:10,4.0,3,AG2R La Mondiale,23:23 23:23,\u25b21,16,2016
,,+ - 63:40:10,3.0,4,Cannondale Pro Cycling Team,24:54 24:54,\u25bc1,16,2016
,,+ - 63:40:10,6.0,5,Team Sky,39:44 39:44,\u25b21,16,2016
,,+ - 63:40:10,5.0,6,Etixx - Quick Step,1:06:07 1:06:07,\u25bc1,16,2016
,,+ - 63:40:10,8.0,7,Team Katusha,1:06:42 1:06:42,\u25b21,16,2016
,,+ - 63:40:10,7.0,8,Tinkoff,1:10:35 1:10:35,\u25bc1,16,2016
,,+ - 63:40:10,10.0,9,Team LottoNL-Jumbo,1:49:33 1:49:33,\u25b21,16,2016
,,+ - 63:40:10,9.0,10,Team Dimension Data,1:52:26 1:52:26,\u25bc1,16,2016
,,+ - 63:40:10,11.0,11,Orica GreenEDGE,2:22:13 2:22:13,-,16,2016
,,+ - 63:40:10,13.0,12,Lampre - Merida,2:32:50 2:32:50,\u25b21,16,2016
,,+ - 63:40:10,12.0,13,BMC Racing Team,2:40:58 2:40:58,\u25bc1,16,2016
,,+ - 63:40:10,14.0,14,Trek - Segafredo,3:00:49 3:00:49,-,16,2016
,,+ - 63:40:10,15.0,15,Bardiani - CSF,3:16:13 3:16:13,-,16,2016
,,+ - 63:40:10,16.0,16,Team Giant - Alpecin,3:22:35 3:22:35,-,16,2016
,,+ - 63:40:10,17.0,17,Lotto Soudal,3:34:04 3:34:04,-,16,2016
,,+ - 63:40:10,18.0,18,Gazprom-RusVelo,3:44:15 3:44:15,-,16,2016
,,+ - 63:40:10,19.0,19,IAM Cycling,4:41:42 4:41:42,-,16,2016
,,+ - 63:40:10,20.0,20,Wilier - Southeast,5:00:07 5:00:07,-,16,2016
,,+ - 63:40:10,21.0,21,Nippo - Vini Fantini,5:20:42 5:20:42,-,16,2016
,,+ - 63:40:10,22.0,22,FDJ,8:06:09 8:06:09,-,16,2016
,,+ - 68:11:39,1.0,1,Astana Pro Team,205:05:14 205:05:14,-,17,2016
,,+ - 68:11:39,2.0,2,Movistar Team,7:46 7:46,-,17,2016
,,+ - 68:11:39,3.0,3,AG2R La Mondiale,23:23 23:23,-,17,2016
,,+ - 68:11:39,4.0,4,Cannondale Pro Cycling Team,24:54 24:54,-,17,2016
,,+ - 68:11:39,5.0,5,Team Sky,39:44 39:44,-,17,2016
,,+ - 68:11:39,6.0,6,Etixx - Quick Step,1:06:07 1:06:07,-,17,2016
,,+ - 68:11:39,7.0,7,Team Katusha,1:06:42 1:06:42,-,17,2016
,,+ - 68:11:39,8.0,8,Tinkoff,1:10:35 1:10:35,-,17,2016
,,+ - 68:11:39,9.0,9,Team LottoNL-Jumbo,1:49:33 1:49:33,-,17,2016
,,+ - 68:11:39,10.0,10,Team Dimension Data,1:52:26 1:52:26,-,17,2016
,,+ - 68:11:39,11.0,11,Orica GreenEDGE,2:23:53 2:23:53,-,17,2016
,,+ - 68:11:39,12.0,12,Lampre - Merida,2:33:25 2:33:25,-,17,2016
,,+ - 68:11:39,13.0,13,BMC Racing Team,2:40:58 2:40:58,-,17,2016
,,+ - 68:11:39,14.0,14,Trek - Segafredo,3:01:24 3:01:24,-,17,2016
,,+ - 68:11:39,15.0,15,Bardiani - CSF,3:16:13 3:16:13,-,17,2016
,,+ - 68:11:39,16.0,16,Team Giant - Alpecin,3:22:53 3:22:53,-,17,2016
,,+ - 68:11:39,17.0,17,Lotto Soudal,3:34:04 3:34:04,-,17,2016
,,+ - 68:11:39,18.0,18,Gazprom-RusVelo,3:44:15 3:44:15,-,17,2016
,,+ - 68:11:39,19.0,19,IAM Cycling,4:42:38 4:42:38,-,17,2016
,,+ - 68:11:39,20.0,20,Wilier - Southeast,5:00:07 5:00:07,-,17,2016
,,+ - 68:11:39,21.0,21,Nippo - Vini Fantini,5:21:38 5:21:38,-,17,2016
,,+ - 68:11:39,22.0,22,FDJ,8:06:51 8:06:51,-,17,2016
,,+ - 73:50:37,1.0,1,Astana Pro Team,221:53:12 221:53:12,-,18,2016
,,+ - 73:50:37,4.0,2,Cannondale Pro Cycling Team,12:42 12:42,\u25b22,18,2016
,,+ - 73:50:37,2.0,3,Movistar Team,16:59 16:59,\u25bc1,18,2016
,,+ - 73:50:37,3.0,4,AG2R La Mondiale,20:19 20:19,\u25bc1,18,2016
,,+ - 73:50:37,5.0,5,Team Sky,38:59 38:59,-,18,2016
,,+ - 73:50:37,6.0,6,Etixx - Quick Step,48:15 48:15,-,18,2016
,,+ - 73:50:37,8.0,7,Tinkoff,50:40 50:40,\u25b21,18,2016
,,+ - 73:50:37,7.0,8,Team Katusha,1:21:50 1:21:50,\u25bc1,18,2016
,,+ - 73:50:37,10.0,9,Team Dimension Data,2:05:01 2:05:01,\u25b21,18,2016
,,+ - 73:50:37,9.0,10,Team LottoNL-Jumbo,2:07:36 2:07:36,\u25bc1,18,2016
,,+ - 73:50:37,12.0,11,Lampre - Merida,2:23:44 2:23:44,\u25b21,18,2016
,,+ - 73:50:37,13.0,12,BMC Racing Team,2:33:14 2:33:14,\u25b21,18,2016
,,+ - 73:50:37,11.0,13,Orica GreenEDGE,2:45:50 2:45:50,\u25bc2,18,2016
,,+ - 73:50:37,16.0,14,Team Giant - Alpecin,3:18:09 3:18:09,\u25b22,18,2016
,,+ - 73:50:37,14.0,15,Trek - Segafredo,3:40:14 3:40:14,\u25bc1,18,2016
,,+ - 73:50:37,15.0,16,Bardiani - CSF,3:45:22 3:45:22,\u25bc1,18,2016
,,+ - 73:50:37,17.0,17,Lotto Soudal,3:56:58 3:56:58,-,18,2016
,,+ - 73:50:37,18.0,18,Gazprom-RusVelo,4:05:16 4:05:16,-,18,2016
,,+ - 73:50:37,20.0,19,Wilier - Southeast,4:57:51 4:57:51,\u25b21,18,2016
,,+ - 73:50:37,19.0,20,IAM Cycling,5:01:33 5:01:33,\u25bc1,18,2016
,,+ - 73:50:37,21.0,21,Nippo - Vini Fantini,5:34:20 5:34:20,-,18,2016
,,+ - 73:50:37,22.0,22,FDJ,8:27:59 8:27:59,-,18,2016
,,+ - 78:14:20,1.0,1,Astana Pro Team,235:05:37 235:05:37,-,19,2016
,,+ - 78:14:20,2.0,2,Cannondale Pro Cycling Team,12:09 12:09,-,19,2016
,,+ - 78:14:20,3.0,3,Movistar Team,18:56 18:56,-,19,2016
,,+ - 78:14:20,4.0,4,AG2R La Mondiale,27:27 27:27,-,19,2016
,,+ - 78:14:20,5.0,5,Team Sky,38:25 38:25,-,19,2016
,,+ - 78:14:20,7.0,6,Tinkoff,1:10:14 1:10:14,\u25b21,19,2016
,,+ - 78:14:20,6.0,7,Etixx - Quick Step,1:15:25 1:15:25,\u25bc1,19,2016
,,+ - 78:14:20,8.0,8,Team Katusha,1:59:21 1:59:21,-,19,2016
,,+ - 78:14:20,9.0,9,Team Dimension Data,2:37:24 2:37:24,-,19,2016
,,+ - 78:14:20,10.0,10,Team LottoNL-Jumbo,2:42:05 2:42:05,-,19,2016
,,+ - 78:14:20,11.0,11,Lampre - Merida,2:42:22 2:42:22,-,19,2016
,,+ - 78:14:20,13.0,12,Orica GreenEDGE,3:08:43 3:08:43,\u25b21,19,2016
,,+ - 78:14:20,12.0,13,BMC Racing Team,3:26:17 3:26:17,\u25bc1,19,2016
,,+ - 78:14:20,14.0,14,Team Giant - Alpecin,3:46:30 3:46:30,-,19,2016
,,+ - 78:14:20,17.0,15,Lotto Soudal,4:35:20 4:35:20,\u25b22,19,2016
,,+ - 78:14:20,15.0,16,Trek - Segafredo,4:48:02 4:48:02,\u25bc1,19,2016
,,+ - 78:14:20,18.0,17,Gazprom-RusVelo,4:51:52 4:51:52,\u25b21,19,2016
,,+ - 78:14:20,16.0,18,Bardiani - CSF,4:53:07 4:53:07,\u25bc2,19,2016
,,+ - 78:14:20,20.0,19,IAM Cycling,5:26:05 5:26:05,\u25b21,19,2016
,,+ - 78:14:20,19.0,20,Wilier - Southeast,6:23:16 6:23:16,\u25bc1,19,2016
,,+ - 78:14:20,21.0,21,Nippo - Vini Fantini,6:38:03 6:38:03,-,19,2016
,,+ - 78:14:20,22.0,22,FDJ,9:50:17 9:50:17,-,19,2016
,,+ - 82:44:31,1.0,1,Astana Pro Team,248:37:41 248:37:41,-,20,2016
,,+ - 82:44:31,2.0,2,Cannondale Pro Cycling Team,6:57 6:57,-,20,2016
,,+ - 82:44:31,3.0,3,Movistar Team,21:00 21:00,-,20,2016
,,+ - 82:44:31,4.0,4,AG2R La Mondiale,53:52 53:52,-,20,2016
,,+ - 82:44:31,5.0,5,Team Sky,1:04:21 1:04:21,-,20,2016
,,+ - 82:44:31,7.0,6,Etixx - Quick Step,1:37:53 1:37:53,\u25b21,20,2016
,,+ - 82:44:31,6.0,7,Tinkoff,1:40:44 1:40:44,\u25bc1,20,2016
,,+ - 82:44:31,8.0,8,Team Katusha,2:06:36 2:06:36,-,20,2016
,,+ - 82:44:31,9.0,9,Team Dimension Data,2:53:26 2:53:26,-,20,2016
,,+ - 82:44:31,11.0,10,Lampre - Merida,3:15:00 3:15:00,\u25b21,20,2016
,,+ - 82:44:31,10.0,11,Team LottoNL-Jumbo,3:17:03 3:17:03,\u25bc1,20,2016
,,+ - 82:44:31,12.0,12,Orica GreenEDGE,3:35:52 3:35:52,-,20,2016
,,+ - 82:44:31,13.0,13,BMC Racing Team,3:51:21 3:51:21,-,20,2016
,,+ - 82:44:31,14.0,14,Team Giant - Alpecin,4:38:16 4:38:16,-,20,2016
,,+ - 82:44:31,17.0,15,Gazprom-RusVelo,5:03:19 5:03:19,\u25b22,20,2016
,,+ - 82:44:31,15.0,16,Lotto Soudal,5:18:02 5:18:02,\u25bc1,20,2016
,,+ - 82:44:31,16.0,17,Trek - Segafredo,5:51:12 5:51:12,\u25bc1,20,2016
,,+ - 82:44:31,19.0,18,IAM Cycling,6:02:34 6:02:34,\u25b21,20,2016
,,+ - 82:44:31,18.0,19,Bardiani - CSF,6:14:22 6:14:22,\u25bc1,20,2016
,,+ - 82:44:31,21.0,20,Nippo - Vini Fantini,8:03:49 8:03:49,\u25b21,20,2016
,,+ - 82:44:31,20.0,21,Wilier - Southeast,8:04:38 8:04:38,\u25bc1,20,2016
,,+ - 82:44:31,22.0,22,FDJ,11:26:38 11:26:38,-,20,2016
,,+ - 86:32:49,1.0,1,Astana Pro Team,260:02:35 260:02:35,-,21,2016
,,+ - 86:32:49,2.0,2,Cannondale Pro Cycling Team,6:57 6:57,-,21,2016
,,+ - 86:32:49,3.0,3,Movistar Team,21:00 21:00,-,21,2016
,,+ - 86:32:49,4.0,4,AG2R La Mondiale,53:52 53:52,-,21,2016
,,+ - 86:32:49,5.0,5,Team Sky,1:04:21 1:04:21,-,21,2016
,,+ - 86:32:49,6.0,6,Etixx - Quick Step,1:37:53 1:37:53,-,21,2016
,,+ - 86:32:49,7.0,7,Tinkoff,1:40:44 1:40:44,-,21,2016
,,+ - 86:32:49,8.0,8,Team Katusha,2:06:36 2:06:36,-,21,2016
,,+ - 86:32:49,9.0,9,Team Dimension Data,2:53:26 2:53:26,-,21,2016
,,+ - 86:32:49,10.0,10,Lampre - Merida,3:15:00 3:15:00,-,21,2016
,,+ - 86:32:49,11.0,11,Team LottoNL-Jumbo,3:15:49 3:15:49,-,21,2016
,,+ - 86:32:49,12.0,12,Orica GreenEDGE,3:35:52 3:35:52,-,21,2016
,,+ - 86:32:49,13.0,13,BMC Racing Team,3:51:21 3:51:21,-,21,2016
,,+ - 86:32:49,14.0,14,Team Giant - Alpecin,4:38:16 4:38:16,-,21,2016
,,+ - 86:32:49,15.0,15,Gazprom-RusVelo,5:03:19 5:03:19,-,21,2016
,,+ - 86:32:49,16.0,16,Lotto Soudal,5:18:02 5:18:02,-,21,2016
,,+ - 86:32:49,17.0,17,Trek - Segafredo,5:51:12 5:51:12,-,21,2016
,,+ - 86:32:49,18.0,18,IAM Cycling,6:02:34 6:02:34,-,21,2016
,,+ - 86:32:49,19.0,19,Bardiani - CSF,6:14:22 6:14:22,-,21,2016
,,+ - 86:32:49,20.0,20,Nippo - Vini Fantini,8:03:49 8:03:49,-,21,2016
,,+ - 86:32:49,21.0,21,Wilier - Southeast,8:04:38 8:04:38,-,21,2016
,,+ - 86:32:49,22.0,22,FDJ,11:26:38 11:26:38,-,21,2016
