Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
23,68,139,+2:18:17,24.0,Sulzberger Wesley,26,Francaise des Jeux,2:18:17 2:18:17,14,2010,▼2
24,202,143,+2:20:05,30.0,Bole Grega,27,Lampre - Farnese Vini,2:20:05 2:20:05,14,2010,▲3
25,111,147,+2:24:15,25.0,Cavendish Mark,28,Team HTC - Columbia,2:24:15 2:24:15,14,2010,▼3
24,209,149,+2:25:41,31.0,Špilak Simon,29,Lampre - Farnese Vini,2:25:41 2:25:41,14,2010,▲2
23,142,150,+2:27:17,26.0,Ciolek Gerald,30,Milram,2:27:17 2:27:17,14,2010,▼4
24,97,152,+2:30:37,29.0,Konovalovas Ignatas,31,Cervelo Test Team,2:30:37 2:30:37,14,2010,▼2
22,207,170,+2:59:38,32.0,Malori Adriano,32,Lampre - Farnese Vini,2:59:38 2:59:38,14,2010,-
23,66,172,+3:02:36,33.0,Roux Anthony,33,Francaise des Jeux,3:02:36 3:02:36,14,2010,-
25,11,1,+0:00,1.0,Schleck Andy,1,Saxo Bank,72:50:50 72:50:50,15,2010,-
24,195,4,+4:53,2.0,Gesink Robert,2,Rabobank ProTeam,4:53 4:53,15,2010,-
24,44,9,+7:50,3.0,Kreuziger Roman,3,Liquigas - Doimo,7:50 7:50,15,2010,-
25,174,30,+40:53,4.0,El Fares Julien,4,"Cofidis, le Crédit en Ligne",40:53 40:53,15,2010,-
22,155,39,+58:47,5.0,Gautier Cyril,5,Bbox Bouygues Telecom,58:47 58:47,15,2010,-
23,156,45,+1:10:54,7.0,Rolland Pierre,6,Bbox Bouygues Telecom,1:10:54 1:10:54,15,2010,▲1
23,219,47,+1:12:25,6.0,Valls Rafael,7,Footon-Servetto,1:12:25 1:12:25,15,2010,▼1
25,14,58,+1:27:24,9.0,Fuglsang Jakob,8,Saxo Bank,1:27:24 1:27:24,15,2010,▲1
25,169,63,+1:31:19,10.0,Rojas José Joaquín,9,Caisse d'Epargne,1:31:19 1:31:19,15,2010,▲1
24,214,65,+1:32:10,11.0,Durán Arkaitz,10,Footon-Servetto,1:32:10 1:32:10,15,2010,▲1
25,103,66,+1:32:40,12.0,de Greef Francis,11,Omega Pharma-Lotto,1:32:40 1:32:40,15,2010,▲1
24,39,69,+1:33:04,8.0,Thomas Geraint,12,Sky Procycling,1:33:04 1:33:04,15,2010,▼4
24,63,73,+1:40:25,14.0,Di Grégorio Rémy,13,Francaise des Jeux,1:40:25 1:40:25,15,2010,▲1
25,143,79,+1:48:56,13.0,Fröhlinger Johannes,14,Milram,1:48:56 1:48:56,15,2010,▼1
23,162,84,+1:56:56,15.0,Costa Rui,15,Caisse d'Epargne,1:56:56 1:56:56,15,2010,-
24,211,86,+2:02:08,16.0,Capecchi Eros,16,Footon-Servetto,2:02:08 2:02:08,15,2010,-
23,82,96,+2:07:25,18.0,Bouet Maxime,17,AG2R La Mondiale,2:07:25 2:07:25,15,2010,▲1
23,76,97,+2:07:57,20.0,Pliuschin Alexandr,18,Team Katusha,2:07:57 2:07:57,15,2010,▲2
23,43,105,+2:16:57,17.0,Koren Kristijan,19,Liquigas - Doimo,2:16:57 2:16:57,15,2010,▼2
23,36,113,+2:21:40,19.0,Boasson Hagen Edvald,20,Sky Procycling,2:21:40 2:21:40,15,2010,▼1
25,108,114,+2:22:28,22.0,Roelandts Jürgen,21,Omega Pharma-Lotto,2:22:28 2:22:28,15,2010,▲1
23,137,120,+2:28:51,21.0,Seeldraeyers Kevin,22,Quickstep - Innergetic,2:28:51 2:28:51,15,2010,▼1
24,192,121,+2:30:01,25.0,Boom Lars,23,Rabobank ProTeam,2:30:01 2:30:01,15,2010,▲2
24,202,127,+2:33:45,27.0,Bole Grega,24,Lampre - Farnese Vini,2:33:45 2:33:45,15,2010,▲3
23,46,128,+2:34:00,23.0,Oss Daniel,25,Liquigas - Doimo,2:34:00 2:34:00,15,2010,▼2
25,115,132,+2:36:08,24.0,Martin Tony,26,Team HTC - Columbia,2:36:08 2:36:08,15,2010,▼2
23,68,141,+2:43:37,26.0,Sulzberger Wesley,27,Francaise des Jeux,2:43:37 2:43:37,15,2010,▼1
25,111,148,+2:49:35,28.0,Cavendish Mark,28,Team HTC - Columbia,2:49:35 2:49:35,15,2010,-
24,209,150,+2:51:01,29.0,Špilak Simon,29,Lampre - Farnese Vini,2:51:01 2:51:01,15,2010,-
23,142,151,+2:52:37,30.0,Ciolek Gerald,30,Milram,2:52:37 2:52:37,15,2010,-
24,97,153,+2:55:57,31.0,Konovalovas Ignatas,31,Cervelo Test Team,2:55:57 2:55:57,15,2010,-
23,66,168,+3:14:51,33.0,Roux Anthony,32,Francaise des Jeux,3:14:51 3:14:51,15,2010,▲1
22,207,170,+3:24:58,32.0,Malori Adriano,33,Lampre - Farnese Vini,3:24:58 3:24:58,15,2010,▼1
25,11,1,+0:00,1.0,Schleck Andy,1,Saxo Bank,78:29:18 78:29:18,16,2010,-
24,195,4,+4:53,2.0,Gesink Robert,2,Rabobank ProTeam,4:53 4:53,16,2010,-
24,44,9,+7:50,3.0,Kreuziger Roman,3,Liquigas - Doimo,7:50 7:50,16,2010,-
25,174,26,+40:53,4.0,El Fares Julien,4,"Cofidis, le Crédit en Ligne",40:53 40:53,16,2010,-
23,219,42,+1:12:25,7.0,Valls Rafael,5,Footon-Servetto,1:12:25 1:12:25,16,2010,▲2
22,155,44,+1:15:44,5.0,Gautier Cyril,6,Bbox Bouygues Telecom,1:15:44 1:15:44,16,2010,▼1
25,14,52,+1:27:24,8.0,Fuglsang Jakob,7,Saxo Bank,1:27:24 1:27:24,16,2010,▲1
25,169,56,+1:31:19,9.0,Rojas José Joaquín,8,Caisse d'Epargne,1:31:19 1:31:19,16,2010,▲1
24,39,57,+1:33:04,12.0,Thomas Geraint,9,Sky Procycling,1:33:04 1:33:04,16,2010,▲3
23,156,64,+1:38:57,6.0,Rolland Pierre,10,Bbox Bouygues Telecom,1:38:57 1:38:57,16,2010,▼4
23,162,70,+1:56:56,15.0,Costa Rui,11,Caisse d'Epargne,1:56:56 1:56:56,16,2010,▲4
24,214,72,+2:00:13,10.0,Durán Arkaitz,12,Footon-Servetto,2:00:13 2:00:13,16,2010,▼2
25,103,73,+2:00:43,11.0,de Greef Francis,13,Omega Pharma-Lotto,2:00:43 2:00:43,16,2010,▼2
24,211,75,+2:02:08,16.0,Capecchi Eros,14,Footon-Servetto,2:02:08 2:02:08,16,2010,▲2
24,63,78,+2:08:28,13.0,Di Grégorio Rémy,15,Francaise des Jeux,2:08:28 2:08:28,16,2010,▼2
25,143,85,+2:16:59,14.0,Fröhlinger Johannes,16,Milram,2:16:59 2:16:59,16,2010,▼2
23,82,100,+2:35:28,17.0,Bouet Maxime,17,AG2R La Mondiale,2:35:28 2:35:28,16,2010,-
23,76,101,+2:36:00,18.0,Pliuschin Alexandr,18,Team Katusha,2:36:00 2:36:00,16,2010,-
23,43,107,+2:45:00,19.0,Koren Kristijan,19,Liquigas - Doimo,2:45:00 2:45:00,16,2010,-
23,36,117,+2:49:43,20.0,Boasson Hagen Edvald,20,Sky Procycling,2:49:43 2:49:43,16,2010,-
25,108,118,+2:50:31,21.0,Roelandts Jürgen,21,Omega Pharma-Lotto,2:50:31 2:50:31,16,2010,-
23,46,120,+2:50:57,25.0,Oss Daniel,22,Liquigas - Doimo,2:50:57 2:50:57,16,2010,▲3
23,142,121,+2:52:37,30.0,Ciolek Gerald,23,Milram,2:52:37 2:52:37,16,2010,▲7
24,97,125,+2:56:11,31.0,Konovalovas Ignatas,24,Cervelo Test Team,2:56:11 2:56:11,16,2010,▲7
23,137,127,+2:56:54,22.0,Seeldraeyers Kevin,25,Quickstep - Innergetic,2:56:54 2:56:54,16,2010,▼3
24,192,128,+2:58:04,23.0,Boom Lars,26,Rabobank ProTeam,2:58:04 2:58:04,16,2010,▼3
24,202,133,+3:01:48,24.0,Bole Grega,27,Lampre - Farnese Vini,3:01:48 3:01:48,16,2010,▼3
25,115,138,+3:04:11,26.0,Martin Tony,28,Team HTC - Columbia,3:04:11 3:04:11,16,2010,▼2
23,68,145,+3:11:40,27.0,Sulzberger Wesley,29,Francaise des Jeux,3:11:40 3:11:40,16,2010,▼2
25,111,151,+3:17:38,28.0,Cavendish Mark,30,Team HTC - Columbia,3:17:38 3:17:38,16,2010,▼2
24,209,153,+3:19:04,29.0,Špilak Simon,31,Lampre - Farnese Vini,3:19:04 3:19:04,16,2010,▼2
23,66,167,+3:42:54,32.0,Roux Anthony,32,Francaise des Jeux,3:42:54 3:42:54,16,2010,-
22,207,168,+3:53:01,33.0,Malori Adriano,33,Lampre - Farnese Vini,3:53:01 3:53:01,16,2010,-
25,11,1,+0:00,1.0,Schleck Andy,1,Saxo Bank,83:32:47 83:32:47,17,2010,-
24,195,4,+6:33,2.0,Gesink Robert,2,Rabobank ProTeam,6:33 6:33,17,2010,-
24,44,7,+10:04,3.0,Kreuziger Roman,3,Liquigas - Doimo,10:04 10:04,17,2010,-
25,174,25,+48:48,4.0,El Fares Julien,4,"Cofidis, le Crédit en Ligne",48:48 48:48,17,2010,-
22,155,41,+1:21:28,6.0,Gautier Cyril,5,Bbox Bouygues Telecom,1:21:28 1:21:28,17,2010,▲1
25,14,47,+1:38:59,7.0,Fuglsang Jakob,6,Saxo Bank,1:38:59 1:38:59,17,2010,▲1
23,219,50,+1:41:23,5.0,Valls Rafael,7,Footon-Servetto,1:41:23 1:41:23,17,2010,▼2
23,156,52,+1:43:27,10.0,Rolland Pierre,8,Bbox Bouygues Telecom,1:43:27 1:43:27,17,2010,▲2
25,169,64,+2:00:17,8.0,Rojas José Joaquín,9,Caisse d'Epargne,2:00:17 2:00:17,17,2010,▼1
24,39,65,+2:02:02,9.0,Thomas Geraint,10,Sky Procycling,2:02:02 2:02:02,17,2010,▼1
23,162,69,+2:09:01,11.0,Costa Rui,11,Caisse d'Epargne,2:09:01 2:09:01,17,2010,-
25,103,70,+2:09:42,13.0,de Greef Francis,12,Omega Pharma-Lotto,2:09:42 2:09:42,17,2010,▲1
24,63,74,+2:16:55,15.0,Di Grégorio Rémy,13,Francaise des Jeux,2:16:55 2:16:55,17,2010,▲2
24,214,77,+2:29:11,12.0,Durán Arkaitz,14,Footon-Servetto,2:29:11 2:29:11,17,2010,▼2
24,211,80,+2:31:06,14.0,Capecchi Eros,15,Footon-Servetto,2:31:06 2:31:06,17,2010,▼1
25,143,87,+2:47:04,16.0,Fröhlinger Johannes,16,Milram,2:47:04 2:47:04,17,2010,-
23,43,90,+2:52:02,19.0,Koren Kristijan,17,Liquigas - Doimo,2:52:02 2:52:02,17,2010,▲2
23,82,105,+3:06:18,17.0,Bouet Maxime,18,AG2R La Mondiale,3:06:18 3:06:18,17,2010,▼1
23,76,107,+3:07:46,18.0,Pliuschin Alexandr,19,Team Katusha,3:07:46 3:07:46,17,2010,▼1
23,36,110,+3:10:21,20.0,Boasson Hagen Edvald,20,Sky Procycling,3:10:21 3:10:21,17,2010,-
25,108,120,+3:19:29,21.0,Roelandts Jürgen,21,Omega Pharma-Lotto,3:19:29 3:19:29,17,2010,-
24,202,121,+3:19:37,27.0,Bole Grega,22,Lampre - Farnese Vini,3:19:37 3:19:37,17,2010,▲5
23,46,123,+3:19:55,22.0,Oss Daniel,23,Liquigas - Doimo,3:19:55 3:19:55,17,2010,▼1
24,192,125,+3:21:23,26.0,Boom Lars,24,Rabobank ProTeam,3:21:23 3:21:23,17,2010,▲2
23,142,127,+3:22:42,23.0,Ciolek Gerald,25,Milram,3:22:42 3:22:42,17,2010,▼2
23,137,130,+3:25:04,25.0,Seeldraeyers Kevin,26,Quickstep - Innergetic,3:25:04 3:25:04,17,2010,▼1
24,97,131,+3:26:37,24.0,Konovalovas Ignatas,27,Cervelo Test Team,3:26:37 3:26:37,17,2010,▼3
25,115,140,+3:35:57,28.0,Martin Tony,28,Team HTC - Columbia,3:35:57 3:35:57,17,2010,-
23,68,145,+3:41:50,29.0,Sulzberger Wesley,29,Francaise des Jeux,3:41:50 3:41:50,17,2010,-
25,111,152,+3:49:24,30.0,Cavendish Mark,30,Team HTC - Columbia,3:49:24 3:49:24,17,2010,-
23,66,166,+4:14:03,32.0,Roux Anthony,31,Francaise des Jeux,4:14:03 4:14:03,17,2010,▲1
22,207,167,+4:23:06,33.0,Malori Adriano,32,Lampre - Farnese Vini,4:23:06 4:23:06,17,2010,▲1
25,11,1,+0:00,1.0,Schleck Andy,1,Saxo Bank,88:09:56 88:09:56,18,2010,-
24,195,4,+6:33,2.0,Gesink Robert,2,Rabobank ProTeam,6:33 6:33,18,2010,-
24,44,7,+10:04,3.0,Kreuziger Roman,3,Liquigas - Doimo,10:04 10:04,18,2010,-
25,174,25,+48:48,4.0,El Fares Julien,4,"Cofidis, le Crédit en Ligne",48:48 48:48,18,2010,-
22,155,41,+1:21:28,5.0,Gautier Cyril,5,Bbox Bouygues Telecom,1:21:28 1:21:28,18,2010,-
25,14,47,+1:38:59,6.0,Fuglsang Jakob,6,Saxo Bank,1:38:59 1:38:59,18,2010,-
23,219,49,+1:41:23,7.0,Valls Rafael,7,Footon-Servetto,1:41:23 1:41:23,18,2010,-
23,156,52,+1:43:27,8.0,Rolland Pierre,8,Bbox Bouygues Telecom,1:43:27 1:43:27,18,2010,-
25,169,64,+2:00:17,9.0,Rojas José Joaquín,9,Caisse d'Epargne,2:00:17 2:00:17,18,2010,-
24,39,65,+2:02:02,10.0,Thomas Geraint,10,Sky Procycling,2:02:02 2:02:02,18,2010,-
23,162,69,+2:09:01,11.0,Costa Rui,11,Caisse d'Epargne,2:09:01 2:09:01,18,2010,-
25,103,70,+2:09:42,12.0,de Greef Francis,12,Omega Pharma-Lotto,2:09:42 2:09:42,18,2010,-
24,63,74,+2:16:55,13.0,Di Grégorio Rémy,13,Francaise des Jeux,2:16:55 2:16:55,18,2010,-
24,214,77,+2:29:11,14.0,Durán Arkaitz,14,Footon-Servetto,2:29:11 2:29:11,18,2010,-
24,211,80,+2:31:37,15.0,Capecchi Eros,15,Footon-Servetto,2:31:37 2:31:37,18,2010,-
25,143,87,+2:47:04,16.0,Fröhlinger Johannes,16,Milram,2:47:04 2:47:04,18,2010,-
23,43,90,+2:52:33,17.0,Koren Kristijan,17,Liquigas - Doimo,2:52:33 2:52:33,18,2010,-
23,82,105,+3:06:18,18.0,Bouet Maxime,18,AG2R La Mondiale,3:06:18 3:06:18,18,2010,-
23,76,107,+3:07:46,19.0,Pliuschin Alexandr,19,Team Katusha,3:07:46 3:07:46,18,2010,-
23,36,110,+3:10:21,20.0,Boasson Hagen Edvald,20,Sky Procycling,3:10:21 3:10:21,18,2010,-
25,108,119,+3:19:29,21.0,Roelandts Jürgen,21,Omega Pharma-Lotto,3:19:29 3:19:29,18,2010,-
24,202,120,+3:19:37,22.0,Bole Grega,22,Lampre - Farnese Vini,3:19:37 3:19:37,18,2010,-
24,192,123,+3:21:23,24.0,Boom Lars,23,Rabobank ProTeam,3:21:23 3:21:23,18,2010,▲1
23,46,124,+3:21:34,23.0,Oss Daniel,24,Liquigas - Doimo,3:21:34 3:21:34,18,2010,▼1
23,142,126,+3:22:42,25.0,Ciolek Gerald,25,Milram,3:22:42 3:22:42,18,2010,-
23,137,128,+3:25:04,26.0,Seeldraeyers Kevin,26,Quickstep - Innergetic,3:25:04 3:25:04,18,2010,-
24,97,130,+3:26:37,27.0,Konovalovas Ignatas,27,Cervelo Test Team,3:26:37 3:26:37,18,2010,-
25,115,141,+3:36:28,28.0,Martin Tony,28,Team HTC - Columbia,3:36:28 3:36:28,18,2010,-
23,68,147,+3:43:31,29.0,Sulzberger Wesley,29,Francaise des Jeux,3:43:31 3:43:31,18,2010,-
25,111,151,+3:49:24,30.0,Cavendish Mark,30,Team HTC - Columbia,3:49:24 3:49:24,18,2010,-
23,66,165,+4:14:03,31.0,Roux Anthony,31,Francaise des Jeux,4:14:03 4:14:03,18,2010,-
22,207,166,+4:24:47,32.0,Malori Adriano,32,Lampre - Farnese Vini,4:24:47 4:24:47,18,2010,-
25,11,1,+0:00,1.0,Schleck Andy,1,Saxo Bank,89:17:06 89:17:06,19,2010,-
24,195,4,+8:52,2.0,Gesink Robert,2,Rabobank ProTeam,8:52 8:52,19,2010,-
24,44,7,+11:15,3.0,Kreuziger Roman,3,Liquigas - Doimo,11:15 11:15,19,2010,-
25,174,25,+52:43,4.0,El Fares Julien,4,"Cofidis, le Crédit en Ligne",52:43 52:43,19,2010,-
22,155,42,+1:24:33,5.0,Gautier Cyril,5,Bbox Bouygues Telecom,1:24:33 1:24:33,19,2010,-
25,14,47,+1:37:53,6.0,Fuglsang Jakob,6,Saxo Bank,1:37:53 1:37:53,19,2010,-
23,219,50,+1:41:48,7.0,Valls Rafael,7,Footon-Servetto,1:41:48 1:41:48,19,2010,-
23,156,55,+1:46:03,8.0,Rolland Pierre,8,Bbox Bouygues Telecom,1:46:03 1:46:03,19,2010,-
24,39,64,+1:59:26,10.0,Thomas Geraint,9,Sky Procycling,1:59:26 1:59:26,19,2010,▲1
25,169,65,+2:01:19,9.0,Rojas José Joaquín,10,Caisse d'Epargne,2:01:19 2:01:19,19,2010,▼1
25,103,69,+2:11:43,12.0,de Greef Francis,11,Omega Pharma-Lotto,2:11:43 2:11:43,19,2010,▲1
23,162,70,+2:11:49,11.0,Costa Rui,12,Caisse d'Epargne,2:11:49 2:11:49,19,2010,▼1
24,63,75,+2:20:55,13.0,Di Grégorio Rémy,13,Francaise des Jeux,2:20:55 2:20:55,19,2010,-
24,214,78,+2:29:10,14.0,Durán Arkaitz,14,Footon-Servetto,2:29:10 2:29:10,19,2010,-
24,211,80,+2:33:59,15.0,Capecchi Eros,15,Footon-Servetto,2:33:59 2:33:59,19,2010,-
25,143,87,+2:48:44,16.0,Fröhlinger Johannes,16,Milram,2:48:44 2:48:44,19,2010,-
23,43,91,+2:56:32,17.0,Koren Kristijan,17,Liquigas - Doimo,2:56:32 2:56:32,19,2010,-
23,82,103,+3:07:01,18.0,Bouet Maxime,18,AG2R La Mondiale,3:07:01 3:07:01,19,2010,-
23,76,105,+3:08:26,19.0,Pliuschin Alexandr,19,Team Katusha,3:08:26 3:08:26,19,2010,-
23,36,113,+3:14:18,20.0,Boasson Hagen Edvald,20,Sky Procycling,3:14:18 3:14:18,19,2010,-
25,108,117,+3:17:48,21.0,Roelandts Jürgen,21,Omega Pharma-Lotto,3:17:48 3:17:48,19,2010,-
23,46,121,+3:21:40,24.0,Oss Daniel,22,Liquigas - Doimo,3:21:40 3:21:40,19,2010,▲2
24,202,122,+3:21:51,22.0,Bole Grega,23,Lampre - Farnese Vini,3:21:51 3:21:51,19,2010,▼1
24,97,124,+3:22:57,27.0,Konovalovas Ignatas,24,Cervelo Test Team,3:22:57 3:22:57,19,2010,▲3
24,192,127,+3:25:39,23.0,Boom Lars,25,Rabobank ProTeam,3:25:39 3:25:39,19,2010,▼2
23,142,130,+3:26:57,25.0,Ciolek Gerald,26,Milram,3:26:57 3:26:57,19,2010,▼1
23,137,131,+3:28:22,26.0,Seeldraeyers Kevin,27,Quickstep - Innergetic,3:28:22 3:28:22,19,2010,▼1
25,115,134,+3:30:31,28.0,Martin Tony,28,Team HTC - Columbia,3:30:31 3:30:31,19,2010,-
23,68,149,+3:46:20,29.0,Sulzberger Wesley,29,Francaise des Jeux,3:46:20 3:46:20,19,2010,-
25,111,151,+3:50:44,30.0,Cavendish Mark,30,Team HTC - Columbia,3:50:44 3:50:44,19,2010,-
23,66,164,+4:12:58,31.0,Roux Anthony,31,Francaise des Jeux,4:12:58 4:12:58,19,2010,-
22,207,167,+4:25:47,32.0,Malori Adriano,32,Lampre - Farnese Vini,4:25:47 4:25:47,19,2010,-
25,11,1,+0:00,,Schleck Andy,1,Saxo Bank,91:59:26 91:59:26,20,2010,
24,195,4,+8:52,,Gesink Robert,2,Rabobank ProTeam,8:52 8:52,20,2010,
24,44,7,+11:15,,Kreuziger Roman,3,Liquigas - Doimo,11:15 11:15,20,2010,
25,174,24,+52:43,,El Fares Julien,4,"Cofidis, le Crédit en Ligne",52:43 52:43,20,2010,
22,155,42,+1:24:33,,Gautier Cyril,5,Bbox Bouygues Telecom,1:24:33 1:24:33,20,2010,
25,14,47,+1:37:53,,Fuglsang Jakob,6,Saxo Bank,1:37:53 1:37:53,20,2010,
23,219,50,+1:41:48,,Valls Rafael,7,Footon-Servetto,1:41:48 1:41:48,20,2010,
23,156,55,+1:46:03,,Rolland Pierre,8,Bbox Bouygues Telecom,1:46:03 1:46:03,20,2010,
24,39,64,+1:59:26,,Thomas Geraint,9,Sky Procycling,1:59:26 1:59:26,20,2010,
25,169,65,+2:01:19,,Rojas José Joaquín,10,Caisse d'Epargne,2:01:19 2:01:19,20,2010,
25,103,69,+2:11:43,,de Greef Francis,11,Omega Pharma-Lotto,2:11:43 2:11:43,20,2010,
23,162,70,+2:11:49,,Costa Rui,12,Caisse d'Epargne,2:11:49 2:11:49,20,2010,
24,63,75,+2:20:55,,Di Grégorio Rémy,13,Francaise des Jeux,2:20:55 2:20:55,20,2010,
24,214,78,+2:29:10,,Durán Arkaitz,14,Footon-Servetto,2:29:10 2:29:10,20,2010,
24,211,80,+2:33:59,,Capecchi Eros,15,Footon-Servetto,2:33:59 2:33:59,20,2010,
25,143,87,+2:48:44,,Fröhlinger Johannes,16,Milram,2:48:44 2:48:44,20,2010,
23,43,91,+2:56:32,,Koren Kristijan,17,Liquigas - Doimo,2:56:32 2:56:32,20,2010,
23,82,103,+3:07:01,,Bouet Maxime,18,AG2R La Mondiale,3:07:01 3:07:01,20,2010,
23,76,105,+3:08:26,,Pliuschin Alexandr,19,Team Katusha,3:08:26 3:08:26,20,2010,
23,36,113,+3:14:18,,Boasson Hagen Edvald,20,Sky Procycling,3:14:18 3:14:18,20,2010,
25,108,117,+3:17:48,,Roelandts Jürgen,21,Omega Pharma-Lotto,3:17:48 3:17:48,20,2010,
23,46,121,+3:21:40,,Oss Daniel,22,Liquigas - Doimo,3:21:40 3:21:40,20,2010,
24,202,122,+3:22:28,,Bole Grega,23,Lampre - Farnese Vini,3:22:28 3:22:28,20,2010,
24,97,124,+3:22:57,,Konovalovas Ignatas,24,Cervelo Test Team,3:22:57 3:22:57,20,2010,
24,192,127,+3:25:39,,Boom Lars,25,Rabobank ProTeam,3:25:39 3:25:39,20,2010,
23,142,130,+3:26:57,,Ciolek Gerald,26,Milram,3:26:57 3:26:57,20,2010,
23,137,131,+3:28:22,,Seeldraeyers Kevin,27,Quickstep - Innergetic,3:28:22 3:28:22,20,2010,
25,115,134,+3:30:31,,Martin Tony,28,Team HTC - Columbia,3:30:31 3:30:31,20,2010,
23,68,149,+3:46:20,,Sulzberger Wesley,29,Francaise des Jeux,3:46:20 3:46:20,20,2010,
25,111,151,+3:50:44,,Cavendish Mark,30,Team HTC - Columbia,3:50:44 3:50:44,20,2010,
23,66,164,+4:12:58,,Roux Anthony,31,Francaise des Jeux,4:12:58 4:12:58,20,2010,
22,207,167,+4:26:24,,Malori Adriano,32,Lampre - Farnese Vini,4:26:24 4:26:24,20,2010,
