Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
34,,27,68.0,+5:11,,Plaza Rub\xe9n,100,Movistar Team,",, 4:22",,3,2014
28,,37,123.0,+24:28,,Porsev Alexander,101,Team Katusha,",, 4:22",,3,2014
24,,163,72.0,+7:00,,Breen Vegard,102,Lotto Belisol,",, 4:22",,3,2014
26,,35,124.0,+24:28,,Kristoff Alexander,103,Team Katusha,",, 4:22",,3,2014
23,,166,73.0,+7:11,,Van der Sande Tosh,104,Lotto Belisol,",, 4:22",,3,2014
28,,105,89.0,+11:03,,Leezer Tom,105,Belkin-Pro Cycling Team,",, 4:22",,3,2014
26,,216,122.0,+24:05,,Kreder Michel,106,Wanty - Groupe Gobert,",, 4:22",,3,2014
27,,157,119.0,+23:38,,Roux Anthony,107,FDJ.fr,",, 4:22",,3,2014
25,,121,100.0,+14:30,,Degenkolb John,108,Team Giant - Shimano,",, 4:22",,3,2014
25,,22,131.0,+25:38,,Dowsett Alex,109,Movistar Team,6:12 6:12,,3,2014
30,,16,130.0,+25:38,,Terpstra Niki,110,Omega Pharma - Quick-Step,6:14 6:14,,3,2014
27,,52,75.0,+7:21,,Gretsch Patrick,111,AG2R La Mondiale,6:33 6:33,,3,2014
28,,98,81.0,+8:28,,Schurter Nino,112,Orica GreenEDGE,7:38 7:38,,3,2014
25,,25,134.0,+28:38,,Lobato Juan Jos\xe9,113,Movistar Team,7:41 7:41,,3,2014
29,,141,127.0,+24:37,,Agnoli Valerio,114,Astana Pro Team,7:48 7:48,,3,2014
28,,68,86.0,+10:42,,Wyss Danilo,115,BMC Racing Team,",, 7:48",,3,2014
29,,84,83.0,+8:49,,Didier Laurent,116,Trek Factory Racing,",, 7:48",,3,2014
31,,134,107.0,+18:52,,King Edward,117,Cannondale,8:29 8:29,,3,2014
32,,55,135.0,+28:53,,Mondory Lloyd,118,AG2R La Mondiale,8:32 8:32,,3,2014
26,,158,133.0,+28:23,,Soupe Geoffrey,119,FDJ.fr,",, 8:32",,3,2014
22,,172,159.0,+35:20,,Coquard Bryan,120,Team Europcar,",, 8:32",,3,2014
35,,182,85.0,+10:38,,Elmiger Martin,121,IAM Cycling,",, 8:32",,3,2014
30,,146,102.0,+15:09,,Iglinskiy Valentin,122,Astana Pro Team,",, 8:32",,3,2014
25,,51,129.0,+25:37,,Appollonio Davide,123,AG2R La Mondiale,",, 8:32",,3,2014
28,,33,138.0,+30:02,,Isaychev Vladimir,124,Team Katusha,10:09 10:09,,3,2014
30,,184,93.0,+11:42,,Haussler Heinrich,125,IAM Cycling,10:16 10:16,,3,2014
28,,207,142.0,+31:17,,Thomson Jay Robert,126,MTN - Qhubeka,11:27 11:27,,3,2014
27,,201,143.0,+31:19,,Ciolek Gerald,127,MTN - Qhubeka,",, 11:27",,3,2014
33,,145,96.0,+13:16,,Iglinskiy Maxim,128,Astana Pro Team,",, 11:27",,3,2014
34,,147,144.0,+31:55,,Kessiakoff Fredrik,129,Astana Pro Team,12:47 12:47,,3,2014
27,,94,98.0,+13:35,,Clarke Simon,130,Orica GreenEDGE,",, 12:47",,3,2014
25,,126,150.0,+32:57,,Mezgec Luka,131,Team Giant - Shimano,",, 12:47",,3,2014
26,,144,153.0,+33:17,,Guarnieri Jacopo,132,Astana Pro Team,",, 12:47",,3,2014
29,,12,151.0,+33:00,,Cavendish Mark,133,Omega Pharma - Quick-Step,",, 12:47",,3,2014
29,,76,140.0,+30:21,,S\xf8rensen Chris Anker,134,Tinkoff - Saxo,",, 12:47",,3,2014
27,,95,141.0,+30:38,,Goss Matthew,135,Orica GreenEDGE,",, 12:47",,3,2014
25,,128,152.0,+33:00,,Sinkeldam Ramon,136,Team Giant - Shimano,",, 12:47",,3,2014
26,,48,99.0,+14:12,,Swift Ben,137,Team Sky,",, 12:47",,3,2014
32,,108,148.0,+32:45,,Wynants Maarten,138,Belkin-Pro Cycling Team,",, 12:47",,3,2014
36,,96,139.0,+30:07,,Hayman Mathew,139,Orica GreenEDGE,",, 12:47",,3,2014
29,,198,136.0,+29:20,,Taciak Mateusz,140,CCC Polsat Polkowice,",, 12:47",,3,2014
27,,38,116.0,+22:51,,Smukulis Gatis,141,Team Katusha,",, 12:47",,3,2014
23,,34,147.0,+32:42,,Haller Marco,142,Team Katusha,",, 12:47",,3,2014
28,,162,145.0,+32:20,,Arm\xe9e Sander,143,Lotto Belisol,",, 12:47",,3,2014
29,,168,108.0,+19:07,,Vanendert Jelle,144,Lotto Belisol,",, 12:47",,3,2014
33,,118,106.0,+18:46,,Vansummeren Johan,145,Garmin Sharp,",, 12:47",,3,2014
33,,176,117.0,+23:05,,Mederel Maxime,146,Team Europcar,",, 12:47",,3,2014
32,,174,170.0,+39:38,,Gene Yohann,147,Team Europcar,",, 12:47",,3,2014
24,,47,146.0,+32:22,,Rowe Luke,148,Team Sky,",, 12:47",,3,2014
26,,97,97.0,+13:21,,Meyer Cameron,149,Orica GreenEDGE,",, 12:47",,3,2014
33,,175,137.0,+29:53,,Kern Christophe,150,Team Europcar,",, 12:47",,3,2014
33,,81,154.0,+34:12,,Cancellara Fabian,151,Trek Factory Racing,15:25 15:25,,3,2014
26,,92,166.0,+35:49,,Bewley Sam,152,Orica GreenEDGE,",, 15:25",,3,2014
29,,18,156.0,+35:05,,Velits Martin,153,Omega Pharma - Quick-Step,",, 15:25",,3,2014
30,,58,169.0,+36:40,,Turgot S\xe9bastien,154,AG2R La Mondiale,",, 15:25",,3,2014
27,,167,164.0,+35:38,,van Genechten Jonas,155,Lotto Belisol,",, 15:25",,3,2014
27,,212,158.0,+35:18,,Baugnies Jerome,156,Wanty - Groupe Gobert,",, 15:25",,3,2014
29,,164,167.0,+35:56,,Dehaes Kenny,157,Lotto Belisol,",, 15:25",,3,2014
33,,11,163.0,+35:31,,Boonen Tom,158,Omega Pharma - Quick-Step,",, 15:25",,3,2014
27,,148,165.0,+35:49,,Tleubayev Ruslan,159,Astana Pro Team,",, 15:25",,3,2014
31,,14,162.0,+35:31,,Renshaw Mark,160,Omega Pharma - Quick-Step,",, 15:25",,3,2014
23,,135,155.0,+34:42,,Moser Moreno,161,Cannondale,",, 15:25",,3,2014
25,,2,161.0,+35:24,,Palini Andrea,162,Lampre - Merida,",, 15:25",,3,2014
33,,156,157.0,+35:12,,Mangel Laurent,163,FDJ.fr,",, 15:25",,3,2014
33,,15,160.0,+35:23,,Steegmans Gert,164,Omega Pharma - Quick-Step,",, 15:25",,3,2014
34,,173,132.0,+25:56,,Engoulvent Jimmy,165,Team Europcar,",, 15:25",,3,2014
26,,4,104.0,+16:49,,Modolo Sacha,166,Lampre - Merida,",, 15:25",,3,2014
30,,42,103.0,+15:47,,Deignan Philip,167,Team Sky,",, 15:25",,3,2014
24,,53,149.0,+32:50,,Kern Julian,168,AG2R La Mondiale,",, 15:25",,3,2014
28,,186,168.0,+36:08,,Kluge Roger,169,IAM Cycling,",, 15:25",,3,2014
25,,178,111.0,+20:36,,Thurau Bjorn,170,Team Europcar,",, 15:25",,3,2014
34,,87,,+ - 10:44:34,,Schleck Fr\xe4nk,DNS,Trek Factory Racing,-5:22:09 -5:22:09,,3,2014
29,,12,145.0,+32:56,50.0,Cavendish Mark,1,Omega Pharma - Quick-Step,3:35:03 3:35:03,6.0,4,2014
25,,25,130.0,+28:34,30.0,Lobato Juan Jos\xe9,2,Movistar Team,",, ,,",4.0,4,2014
24,,131,3.0,+0:10,18.0,Sagan Peter,3,Cannondale,",, ,,",2.0,4,2014
26,,4,103.0,+16:45,13.0,Modolo Sacha,4,Lampre - Merida,",, ,,",1.0,4,2014
26,,35,120.0,+24:24,10.0,Kristoff Alexander,5,Team Katusha,",, ,,",1.0,4,2014
20,,88,116.0,+23:47,7.0,van Poppel Danny,6,Trek Factory Racing,",, ,,",,4,2014
27,,167,154.0,+35:34,4.0,van Genechten Jonas,7,Lotto Belisol,",, ,,",,4,2014
25,,51,124.0,+25:33,3.0,Appollonio Davide,8,AG2R La Mondiale,",, ,,",,4,2014
29,,28,25.0,+0:47,2.0,Rojas Jos\xe9 Joaqu\xedn,9,Movistar Team,",, ,,",,4,2014
27,,95,135.0,+30:34,1.0,Goss Matthew,10,Orica GreenEDGE,",, ,,",,4,2014
26,,144,147.0,+33:13,,Guarnieri Jacopo,11,Astana Pro Team,",, ,,",,4,2014
29,,75,117.0,+23:55,,M\xf8rk\xf8v Michael,12,Tinkoff - Saxo,",, ,,",,4,2014
23,,63,47.0,+2:02,,Dillier Silvan,13,BMC Racing Team,",, ,,",,4,2014
22,,172,151.0,+35:16,,Coquard Bryan,14,Team Europcar,",, ,,",,4,2014
26,,48,97.0,+14:08,,Swift Ben,15,Team Sky,",, ,,",,4,2014
29,,74,88.0,+11:33,,Breschel Matti,16,Tinkoff - Saxo,",, ,,",,4,2014
27,,201,137.0,+31:15,,Ciolek Gerald,17,MTN - Qhubeka,",, ,,",,4,2014
31,,14,152.0,+35:27,,Renshaw Mark,18,Omega Pharma - Quick-Step,",, ,,",,4,2014
26,,44,15.0,+0:36,,Henao Sergio Luis,19,Team Sky,0:04 0:04,,4,2014
26,,158,129.0,+28:23,,Soupe Geoffrey,20,FDJ.fr,",, 0:04",,4,2014
21,,133,6.0,+0:27,,Formolo Davide,21,Cannondale,",, 0:04",,4,2014
29,,13,1.0,+0:00,,Martin Tony,22,Omega Pharma - Quick-Step,",, 0:04",,4,2014
28,,98,79.0,+8:28,,Schurter Nino,23,Orica GreenEDGE,",, 0:04",,4,2014
30,,146,101.0,+15:09,,Iglinskiy Valentin,24,Astana Pro Team,",, 0:04",,4,2014
37,,61,26.0,+0:51,,Evans Cadel,25,BMC Racing Team,",, 0:04",,4,2014
36,,96,133.0,+30:07,,Hayman Mathew,26,Orica GreenEDGE,",, 0:04",,4,2014
30,,58,161.0,+36:40,,Turgot S\xe9bastien,27,AG2R La Mondiale,",, 0:04",,4,2014
31,,102,31.0,+1:00,,Clement Stef,28,Belkin-Pro Cycling Team,",, 0:04",,4,2014
29,,114,51.0,+2:19,,Cardoso Andr\xe9,29,Garmin Sharp,",, 0:04",,4,2014
25,,23,7.0,+0:27,,Izagirre Ion,30,Movistar Team,",, 0:04",,4,2014
24,,32,24.0,+0:46,,Chernetski Sergei,31,Team Katusha,",, 0:04",,4,2014
25,,22,125.0,+25:38,,Dowsett Alex,32,Movistar Team,",, 0:04",,4,2014
23,,34,141.0,+32:42,,Haller Marco,33,Team Katusha,",, 0:04",,4,2014
31,,202,87.0,+11:27,,Gerdemann Linus,34,MTN - Qhubeka,",, 0:04",,4,2014
34,,85,89.0,+11:37,,Rast Gregory,35,Trek Factory Racing,",, 0:04",,4,2014
27,,66,53.0,+2:32,,Schar Michael,36,BMC Racing Team,",, 0:04",,4,2014
22,,122,42.0,+1:26,,Barguil Warren,37,Team Giant - Shimano,",, 0:04",,4,2014
29,,217,75.0,+7:35,,Selvaggi Mirko,38,Wanty - Groupe Gobert,",, 0:04",,4,2014
27,,94,96.0,+13:35,,Clarke Simon,39,Orica GreenEDGE,",, 0:04",,4,2014
29,,138,59.0,+3:26,,Salerno Cristiano,40,Cannondale,",, 0:04",,4,2014
31,,177,57.0,+3:10,,Pichot Alexandre,41,Team Europcar,",, 0:04",,4,2014
23,,125,2.0,+0:06,,Dumoulin Tom,42,Team Giant - Shimano,",, 0:04",,4,2014
28,,71,8.0,+0:28,,Kreuziger Roman,43,Tinkoff - Saxo,",, 0:04",,4,2014
30,,205,12.0,+0:31,,Pardilla Sergio,44,MTN - Qhubeka,",, 0:04",,4,2014
29,,86,50.0,+2:19,,Schleck Andy,45,Trek Factory Racing,",, 0:04",,4,2014
33,,196,38.0,+1:17,,Rutkiewicz Marek,46,CCC Polsat Polkowice,",, 0:04",,4,2014
23,,3,10.0,+0:29,,Cattaneo Mattia,47,Lampre - Merida,",, 0:04",,4,2014
28,,112,17.0,+0:38,,Acevedo Janier Alexis,48,Garmin Sharp,",, 0:04",,4,2014
27,,188,22.0,+0:44,,Wyss Marcel,49,IAM Cycling,",, 0:04",,4,2014
33,,106,23.0,+0:44,,ten Dam Laurens,50,Belkin-Pro Cycling Team,",, 0:04",,4,2014
27,,181,9.0,+0:29,,Frank Mathias,51,IAM Cycling,",, 0:04",,4,2014
29,,26,28.0,+0:53,,Moreno Javier,52,Movistar Team,",, 0:04",,4,2014
27,,195,112.0,+22:23,,Paterski Maciej,53,CCC Polsat Polkowice,",, 0:04",,4,2014
33,,118,104.0,+18:46,,Vansummeren Johan,54,Garmin Sharp,",, 0:04",,4,2014
28,,213,30.0,+0:58,,Degand Thomas,55,Wanty - Groupe Gobert,",, 0:04",,4,2014
24,,151,13.0,+0:35,,Pinot Thibaut,56,FDJ.fr,",, 0:04",,4,2014
28,,21,21.0,+0:43,,Capecchi Eros,57,Movistar Team,",, 0:04",,4,2014
31,,124,63.0,+4:26,,de Kort Koen,58,Team Giant - Shimano,",, 0:04",,4,2014
24,,127,14.0,+0:36,,Preidler Georg,59,Team Giant - Shimano,",, 0:04",,4,2014
25,,107,108.0,+20:18,,Vanmarcke Sep,60,Belkin-Pro Cycling Team,",, 0:04",,4,2014
28,,152,35.0,+1:10,,Jeannesson Arnold,61,FDJ.fr,",, 0:04",,4,2014
38,,24,94.0,+12:25,,Lastras Pablo,62,Movistar Team,",, 0:04",,4,2014
35,,218,110.0,+22:14,,Veuchelen Frederik,63,Wanty - Groupe Gobert,",, 0:04",,4,2014
35,,182,84.0,+10:38,,Elmiger Martin,64,IAM Cycling,",, 0:04",,4,2014
32,,54,115.0,+23:19,,Minard S\xe9bastien,65,AG2R La Mondiale,",, 0:04",,4,2014
25,,165,55.0,+2:48,,Dockx Gert,66,Lotto Belisol,",, 0:04",,4,2014
33,,31,43.0,+1:26,,Kolobnev Alexandr,67,Team Katusha,",, 0:04",,4,2014
33,,57,19.0,+0:39,,Riblon Christophe,68,AG2R La Mondiale,",, 0:04",,4,2014
24,,111,5.0,+0:23,,Slagter Tom-Jelte,69,Garmin Sharp,",, 0:04",,4,2014
28,,185,46.0,+1:43,,Hollenstein Reto,70,IAM Cycling,",, 0:04",,4,2014
22,,204,29.0,+0:55,,Meintjes Louis,71,MTN - Qhubeka,",, 0:04",,4,2014
29,,82,45.0,+1:43,,Busche Matthew,72,Trek Factory Racing,",, 0:04",,4,2014
33,,46,48.0,+2:07,,Knees Christian,73,Team Sky,",, 0:04",,4,2014
25,,132,86.0,+10:47,,Boivin Guillaume,74,Cannondale,",, 0:04",,4,2014
27,,52,73.0,+7:21,,Gretsch Patrick,75,AG2R La Mondiale,",, 0:04",,4,2014
29,,153,74.0,+7:30,,Ladagnous Matthieu,76,FDJ.fr,",, 0:04",,4,2014
27,,1,16.0,+0:37,,Costa Rui,77,Lampre - Merida,",, 0:04",,4,2014
29,,137,100.0,+15:05,,Sabatini Fabio,78,Cannondale,",, 0:04",,4,2014
27,,101,4.0,+0:17,,Mollema Bauke,79,Belkin-Pro Cycling Team,",, 0:04",,4,2014
32,,108,142.0,+32:45,,Wynants Maarten,80,Belkin-Pro Cycling Team,",, 0:04",,4,2014
24,,53,143.0,+32:50,,Kern Julian,81,AG2R La Mondiale,",, 0:04",,4,2014
42,,191,18.0,+0:38,,Rebellin Davide,82,CCC Polsat Polkowice,",, 0:04",,4,2014
30,,192,32.0,+1:02,,Marczynski Tomasz,83,CCC Polsat Polkowice,",, 0:04",,4,2014
29,,214,40.0,+1:19,,de Greef Francis,84,Wanty - Groupe Gobert,",, 0:04",,4,2014
30,,184,90.0,+11:42,,Haussler Heinrich,85,IAM Cycling,",, 0:04",,4,2014
34,,27,64.0,+5:11,,Plaza Rub\xe9n,86,Movistar Team,",, 0:04",,4,2014
31,,65,33.0,+1:04,,Morabito Steve,87,BMC Racing Team,",, 0:04",,4,2014
25,,45,11.0,+0:29,,Kennaugh Peter,88,Team Sky,",, 0:04",,4,2014
31,,134,105.0,+18:52,,King Edward,89,Cannondale,",, 0:04",,4,2014
27,,211,41.0,+1:23,,Seeldraeyers Kevin,90,Wanty - Groupe Gobert,",, 0:04",,4,2014
28,,64,72.0,+7:14,,Kohler Martin,91,BMC Racing Team,",, 0:04",,4,2014
29,,197,56.0,+2:54,,Samoilau Branislau,92,CCC Polsat Polkowice,",, 0:04",,4,2014
24,,194,58.0,+3:12,,Owsian Lukasz,93,CCC Polsat Polkowice,",, 0:04",,4,2014
29,,84,81.0,+8:49,,Didier Laurent,94,Trek Factory Racing,",, 0:04",,4,2014
25,,7,52.0,+2:31,,Oliveira Nelson,95,Lampre - Merida,",, 0:04",,4,2014
28,,207,138.0,+31:17,,Thomson Jay Robert,96,MTN - Qhubeka,",, 0:04",,4,2014
33,,78,60.0,+4:02,,Zaugg Oliver,97,Tinkoff - Saxo,",, 0:04",,4,2014
26,,8,27.0,+0:52,,Valls Rafael,98,Lampre - Merida,",, 0:04",,4,2014
30,,155,61.0,+4:07,,Roy J\xe9r\xe9my,99,FDJ.fr,",, 0:04",,4,2014
23,,67,66.0,+5:22,,Warbasse Larry,100,BMC Racing Team,",, 0:04",,4,2014
23,,166,71.0,+7:11,,Van der Sande Tosh,101,Lotto Belisol,",, 0:04",,4,2014
28,,162,140.0,+32:20,,Arm\xe9e Sander,102,Lotto Belisol,",, 0:04",,4,2014
27,,38,114.0,+22:51,,Smukulis Gatis,103,Team Katusha,",, 0:04",,4,2014
33,,91,82.0,+9:38,,Albasini Michael,104,Orica GreenEDGE,",, 0:04",,4,2014
33,,145,95.0,+13:16,,Iglinskiy Maxim,105,Astana Pro Team,",, 0:04",,4,2014
23,,43,62.0,+4:20,,Dombrowski Joe,106,Team Sky,",, 0:04",,4,2014
27,,104,65.0,+5:17,,Kruijswijk Steven,107,Belkin-Pro Cycling Team,",, 0:04",,4,2014
30,,62,49.0,+2:12,,Burghardt Marcus,108,BMC Racing Team,",, 0:04",,4,2014
26,,183,39.0,+1:17,,Fumeaux Jonathan,109,IAM Cycling,",, 0:04",,4,2014
30,,171,92.0,+12:08,,Bernaudeau Giovanni,110,Team Europcar,",, 0:04",,4,2014
31,,187,36.0,+1:11,,Tschopp Johann,111,IAM Cycling,",, 0:04",,4,2014
22,,123,20.0,+0:43,,Craddock Lawson,112,Team Giant - Shimano,",, 0:04",,4,2014
32,,142,34.0,+1:04,,Gasparotto Enrico,113,Astana Pro Team,",, 0:04",,4,2014
27,,148,157.0,+35:49,,Tleubayev Ruslan,114,Astana Pro Team,",, 0:04",,4,2014
25,,215,80.0,+8:42,,de Vreese Laurens,115,Wanty - Groupe Gobert,",, 0:04",,4,2014
25,,117,44.0,+1:36,,King Benjamin,116,Garmin Sharp,",, 0:04",,4,2014
35,,6,76.0,+7:45,,Serpa Jose Rodolfo,117,Lampre - Merida,",, 0:04",,4,2014
22,,113,54.0,+2:46,,Brown Nathan,118,Garmin Sharp,",, 0:04",,4,2014
26,,92,158.0,+35:49,,Bewley Sam,119,Orica GreenEDGE,",, 0:04",,4,2014
28,,33,132.0,+30:02,,Isaychev Vladimir,120,Team Katusha,",, 0:04",,4,2014
24,,93,37.0,+1:16,,Chaves Johan Esteban,121,Orica GreenEDGE,",, 0:04",,4,2014
36,,115,67.0,+5:23,,Danielson Thomas,122,Garmin Sharp,",, 0:04",,4,2014
25,,128,146.0,+33:00,,Sinkeldam Ramon,123,Team Giant - Shimano,",, 0:04",,4,2014
28,,37,121.0,+24:28,,Porsev Alexander,124,Team Katusha,",, 0:04",,4,2014
25,,121,98.0,+14:30,,Degenkolb John,125,Team Giant - Shimano,",, 0:04",,4,2014
29,,198,131.0,+29:20,,Taciak Mateusz,126,CCC Polsat Polkowice,",, 0:04",,4,2014
28,,68,85.0,+10:42,,Wyss Danilo,127,BMC Racing Team,",, 0:04",,4,2014
29,,154,107.0,+20:12,,Pineau C\xe9dric,128,FDJ.fr,",, 0:04",,4,2014
33,,72,122.0,+24:30,,Bennati Daniele,129,Tinkoff - Saxo,",, 0:04",,4,2014
33,,156,150.0,+35:12,,Mangel Laurent,130,FDJ.fr,",, 0:04",,4,2014
27,,208,113.0,+22:34,,Venter Jaco,131,MTN - Qhubeka,",, 0:04",,4,2014
33,,15,156.0,+35:48,,Steegmans Gert,132,Omega Pharma - Quick-Step,0:29 0:29,,4,2014
32,,174,166.0,+40:07,,Gene Yohann,133,Team Europcar,0:33 0:33,,4,2014
29,,164,160.0,+36:25,,Dehaes Kenny,134,Lotto Belisol,",, 0:33",,4,2014
31,,5,123.0,+25:03,,Richeze Ariel Maximiliano,135,Lampre - Merida,0:37 0:37,,4,2014
24,,47,144.0,+32:55,,Rowe Luke,136,Team Sky,",, 0:37",,4,2014
29,,76,136.0,+30:57,,S\xf8rensen Chris Anker,137,Tinkoff - Saxo,0:40 0:40,,4,2014
27,,157,119.0,+24:14,,Roux Anthony,138,FDJ.fr,",, 0:40",,4,2014
28,,186,162.0,+36:44,,Kluge Roger,139,IAM Cycling,",, 0:40",,4,2014
28,,105,91.0,+11:47,,Leezer Tom,140,Belkin-Pro Cycling Team,0:48 0:48,,4,2014
25,,126,149.0,+33:45,,Mezgec Luka,141,Team Giant - Shimano,0:52 0:52,,4,2014
24,,163,77.0,+7:48,,Breen Vegard,142,Lotto Belisol,",, 0:52",,4,2014
23,,135,153.0,+35:30,,Moser Moreno,143,Cannondale,",, 0:52",,4,2014
25,,178,109.0,+21:24,,Thurau Bjorn,144,Team Europcar,",, 0:52",,4,2014
40,,77,78.0,+8:16,,Tosatto Matteo,145,Tinkoff - Saxo,0:59 0:59,,4,2014
33,,176,118.0,+24:02,,Mederel Maxime,146,Team Europcar,1:01 1:01,,4,2014
34,,36,83.0,+9:45,,Kuchynski Aliaksandr,147,Team Katusha,1:24 1:24,,4,2014
33,,11,163.0,+36:53,,Boonen Tom,148,Omega Pharma - Quick-Step,1:26 1:26,,4,2014
24,,17,93.0,+12:25,,Trentin Matteo,149,Omega Pharma - Quick-Step,",, 1:26",,4,2014
32,,55,134.0,+30:15,,Mondory Lloyd,150,AG2R La Mondiale,",, 1:26",,4,2014
30,,16,126.0,+27:00,,Terpstra Niki,151,Omega Pharma - Quick-Step,",, 1:26",,4,2014
34,,173,127.0,+27:22,,Engoulvent Jimmy,152,Team Europcar,1:30 1:30,,4,2014
24,,116,69.0,+5:58,,Dennis Rohan,153,Garmin Sharp,1:32 1:32,,4,2014
33,,81,155.0,+35:42,,Cancellara Fabian,154,Trek Factory Racing,1:34 1:34,,4,2014
34,,147,148.0,+33:35,,Kessiakoff Fredrik,155,Astana Pro Team,1:44 1:44,,4,2014
33,,175,139.0,+32:00,,Kern Christophe,156,Team Europcar,2:11 2:11,,4,2014
29,,143,68.0,+5:53,,Gavazzi Francesco,157,Astana Pro Team,2:17 2:17,,4,2014
27,,73,70.0,+6:07,,Boaro Manuele,158,Tinkoff - Saxo,2:24 2:24,,4,2014
29,,18,164.0,+37:25,,Velits Martin,159,Omega Pharma - Quick-Step,",, 2:24",,4,2014
25,,2,165.0,+37:44,,Palini Andrea,160,Lampre - Merida,",, 2:24",,4,2014
30,,42,106.0,+18:54,,Deignan Philip,161,Team Sky,3:11 3:11,,4,2014
26,,97,102.0,+16:28,,Meyer Cameron,162,Orica GreenEDGE,",, 3:11",,4,2014
26,,216,128.0,+28:18,,Kreder Michel,163,Wanty - Groupe Gobert,4:17 4:17,,4,2014
25,,206,111.0,+22:20,,Teklehaimanot Daniel,164,MTN - Qhubeka,",, 4:17",,4,2014
34,,41,99.0,+14:43,,Wiggins Bradley,165,Team Sky,11:55 11:55,,4,2014
27,,193,159.0,+36:23,,Marycz Jaroslaw,166,CCC Polsat Polkowice,15:00 15:00,,4,2014
27,,212,,+ - 14:19:41,,Baugnies Jerome,DNF,Wanty - Groupe Gobert,",, 15:00",,4,2014
24,,136,,+ - 14:19:41,,Ratto Daniele,DNF,Cannondale,",, 15:00",,4,2014
29,,141,,+ - 14:19:41,,Agnoli Valerio,DNF,Astana Pro Team,",, 15:00",,4,2014
29,,168,,+ - 14:19:41,,Vanendert Jelle,DNF,Lotto Belisol,",, 15:00",,4,2014
26,,4,100.0,+16:45,50.0,Modolo Sacha,1,Lampre - Merida,4:08:06 4:08:06,6.0,5,2014
24,,131,3.0,+0:10,30.0,Sagan Peter,2,Cannondale,",, ,,",4.0,5,2014
25,,121,95.0,+14:30,18.0,Degenkolb John,3,Team Giant - Shimano,",, ,,",2.0,5,2014
26,,35,118.0,+24:24,13.0,Kristoff Alexander,4,Team Katusha,",, ,,",1.0,5,2014
29,,28,25.0,+0:47,10.0,Rojas Jos\xe9 Joaqu\xedn,5,Movistar Team,",, ,,",1.0,5,2014
20,,88,114.0,+23:47,7.0,van Poppel Danny,6,Trek Factory Racing,",, ,,",,5,2014
27,,167,150.0,+35:34,4.0,van Genechten Jonas,7,Lotto Belisol,",, ,,",,5,2014
30,,184,89.0,+11:42,3.0,Haussler Heinrich,8,IAM Cycling,",, ,,",,5,2014
28,,98,78.0,+8:28,2.0,Schurter Nino,9,Orica GreenEDGE,",, ,,",,5,2014
26,,144,142.0,+33:13,1.0,Guarnieri Jacopo,10,Astana Pro Team,",, ,,",,5,2014
25,,51,122.0,+25:33,,Appollonio Davide,11,AG2R La Mondiale,",, ,,",,5,2014
25,,25,125.0,+28:34,,Lobato Juan Jos\xe9,12,Movistar Team,",, ,,",,5,2014
27,,157,117.0,+24:14,,Roux Anthony,13,FDJ.fr,",, ,,",,5,2014
25,,215,79.0,+8:42,,de Vreese Laurens,14,Wanty - Groupe Gobert,",, ,,",,5,2014
30,,146,98.0,+15:09,,Iglinskiy Valentin,15,Astana Pro Team,",, ,,",,5,2014
29,,217,74.0,+7:35,,Selvaggi Mirko,16,Wanty - Groupe Gobert,",, ,,",,5,2014
31,,102,31.0,+1:00,,Clement Stef,17,Belkin-Pro Cycling Team,",, ,,",,5,2014
31,,202,87.0,+11:27,,Gerdemann Linus,18,MTN - Qhubeka,",, ,,",,5,2014
31,,124,63.0,+4:26,,de Kort Koen,19,Team Giant - Shimano,",, ,,",,5,2014
29,,114,50.0,+2:19,,Cardoso Andr\xe9,20,Garmin Sharp,",, ,,",,5,2014
24,,32,24.0,+0:46,,Chernetski Sergei,21,Team Katusha,",, ,,",,5,2014
38,,24,92.0,+12:25,,Lastras Pablo,22,Movistar Team,",, ,,",,5,2014
23,,125,2.0,+0:06,,Dumoulin Tom,23,Team Giant - Shimano,",, ,,",,5,2014
26,,158,124.0,+28:23,,Soupe Geoffrey,24,FDJ.fr,",, ,,",,5,2014
34,,36,83.0,+9:45,,Kuchynski Aliaksandr,25,Team Katusha,",, ,,",,5,2014
21,,133,6.0,+0:27,,Formolo Davide,26,Cannondale,",, ,,",,5,2014
27,,181,9.0,+0:29,,Frank Mathias,27,IAM Cycling,",, ,,",,5,2014
25,,23,7.0,+0:27,,Izagirre Ion,28,Movistar Team,",, ,,",,5,2014
28,,71,8.0,+0:28,,Kreuziger Roman,29,Tinkoff - Saxo,",, ,,",,5,2014
33,,196,38.0,+1:17,,Rutkiewicz Marek,30,CCC Polsat Polkowice,",, ,,",,5,2014
33,,78,59.0,+4:02,,Zaugg Oliver,31,Tinkoff - Saxo,",, ,,",,5,2014
27,,101,4.0,+0:17,,Mollema Bauke,32,Belkin-Pro Cycling Team,",, ,,",,5,2014
28,,185,45.0,+1:43,,Hollenstein Reto,33,IAM Cycling,",, ,,",,5,2014
32,,108,137.0,+32:45,,Wynants Maarten,34,Belkin-Pro Cycling Team,",, ,,",,5,2014
27,,188,22.0,+0:44,,Wyss Marcel,35,IAM Cycling,",, ,,",,5,2014
28,,213,30.0,+0:58,,Degand Thomas,36,Wanty - Groupe Gobert,",, ,,",,5,2014
28,,207,135.0,+31:17,,Thomson Jay Robert,37,MTN - Qhubeka,",, ,,",,5,2014
