Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
27,167,,,20.0,30.0,Pozzato Filippo,35,Team Katusha,,7,2009,▼5
28,166,,,20.0,31.0,Napolitano Danilo,36,Team Katusha,,7,2009,▼5
29,131,,,19.0,32.0,Ballan Alessandro,37,Lampre - NGC,,7,2009,▼5
29,188,,,19.0,33.0,Wegmann Fabian,38,Milram,,7,2009,▼5
27,143,,,19.0,34.0,Bonnet William,39,Bbox Bouygues Telekom,,7,2009,▼5
24,31,,,18.0,46.0,Schleck Andy,40,Saxo Bank,,7,2009,▲6
23,93,,,18.0,35.0,Kreuziger Roman,41,Liquigas,,7,2009,▼6
31,64,,,18.0,,Martínez Egoi,42,Euskaltel - Euskadi,,7,2009,-
26,192,,,18.0,37.0,Beppu Fumiyuki,43,Skil - Shimano,,7,2009,▼6
26,199,,,18.0,38.0,van Hummel Kenny,44,Skil - Shimano,,7,2009,▼6
24,184,,,17.0,,Fröhlinger Johannes,45,Milram,,7,2009,-
29,58,,,16.0,49.0,Wiggins Bradley,46,Team Garmin - Slipstream,,7,2009,▲3
29,27,,,15.0,40.0,Popovych Yaroslav,47,Astana,,7,2009,▼7
24,168,,,15.0,41.0,Trusov Nikolay,48,Team Katusha,,7,2009,▼7
26,42,,,14.0,42.0,Clement Stef,49,Rabobank ProTeam,,7,2009,▼7
24,95,,,14.0,43.0,Nibali Vincenzo,50,Liquigas,,7,2009,▼7
24,196,,,14.0,45.0,Hupond Thierry,51,Skil - Shimano,,7,2009,▼6
29,124,,,14.0,44.0,Duque Leonardo Fabio,52,"Cofidis, le Crédit en Ligne",,7,2009,▼8
35,24,,,13.0,50.0,Leipheimer Levi,53,Astana,,7,2009,▼3
26,145,,,13.0,47.0,Haddou Saïd,54,Bbox Bouygues Telekom,,7,2009,▼7
33,138,,,12.0,48.0,Sapa Marcin,55,Lampre - NGC,,7,2009,▼7
25,5,,,11.0,52.0,Haussler Heinrich,56,Cervelo Test Team,,7,2009,▼4
27,157,,,11.0,51.0,Rosseler Sébastien,57,Quickstep - Innergetic,,7,2009,▼6
24,198,,,11.0,53.0,Timmer Albert,58,Skil - Shimano,,7,2009,▼5
32,56,,,10.0,54.0,Millar David,59,Team Garmin - Slipstream,,7,2009,▼5
29,103,,,10.0,55.0,Geslin Anthony,60,Française des Jeux,,7,2009,▼5
28,88,,,10.0,,Riblon Christophe,61,AG2R La Mondiale,,7,2009,-
34,83,,,10.0,56.0,Dessel Cyril,62,AG2R La Mondiale,,7,2009,▼6
27,63,,,10.0,57.0,Fernández Koldo,63,Euskaltel - Euskadi,,7,2009,▼6
37,22,,,9.0,59.0,Armstrong Lance,64,Astana,,7,2009,▼5
26,147,,,9.0,58.0,Pichot Alexandre,65,Bbox Bouygues Telekom,,7,2009,▼7
31,75,,,8.0,60.0,Kirchen Kim,66,Team Columbia - HTC,,7,2009,▼6
26,77,,,5.0,61.0,Monfort Maxime,67,Team Columbia - HTC,,7,2009,▼6
28,153,,,5.0,62.0,Boonen Tom,68,Quickstep - Innergetic,,7,2009,▼6
26,66,,,5.0,63.0,Pérez Alan,69,Euskaltel - Euskadi,,7,2009,▼6
29,36,,,4.0,74.0,Schleck Fränk,70,Saxo Bank,,7,2009,▲4
26,68,,,4.0,65.0,Txurruka Amets,71,Euskaltel - Euskadi,,7,2009,▼6
29,94,,,4.0,,Kuschynski Aleksandr,72,Liquigas,,7,2009,-
24,16,,,4.0,64.0,Van Avermaet Greg,73,Silence - Lotto,,7,2009,▼9
24,96,,,4.0,66.0,Sabatini Fabio,74,Liquigas,,7,2009,▼8
25,104,,,4.0,68.0,Hutarovich Yauheni,75,Française des Jeux,,7,2009,▼7
23,194,,,3.0,70.0,Geschke Simon,76,Skil - Shimano,,7,2009,▼6
23,12,,,3.0,69.0,Delage Mickaël,77,Silence - Lotto,,7,2009,▼8
35,154,,,3.0,71.0,de Jongh Steven,78,Quickstep - Innergetic,,7,2009,▼7
32,29,,,2.0,72.0,Zubeldia Haimar,79,Astana,,7,2009,▼7
37,39,,,1.0,73.0,Voigt Jens,80,Saxo Bank,,7,2009,▼7
34,165,,,1.0,75.0,Ivanov Serguei,81,Team Katusha,,7,2009,▼6
29,79,,,1.0,76.0,Rogers Michael,82,Team Columbia - HTC,,7,2009,▼6
31,6,,,117.0,2.0,Hushovd Thor,1,Cervelo Test Team,,8,2009,▲1
24,71,,,106.0,1.0,Cavendish Mark,2,Team Columbia - HTC,,8,2009,▼1
22,182,,,66.0,3.0,Ciolek Gerald,3,Milram,,8,2009,-
24,117,,,65.0,6.0,Rojas José Joaquín,4,Caisse d'Epargne,,8,2009,▲2
28,33,,,55.0,5.0,Cancellara Fabian,5,Saxo Bank,,8,2009,-
25,53,,,54.0,4.0,Farrar Tyler,6,Team Garmin - Slipstream,,8,2009,▼2
30,141,,,47.0,9.0,Voeckler Thomas,7,Bbox Bouygues Telekom,,8,2009,▲2
33,44,,,47.0,7.0,Freire Óscar,8,Rabobank ProTeam,,8,2009,▼1
29,156,,,46.0,8.0,Pineau Jérôme,9,Quickstep - Innergetic,,8,2009,▼1
25,175,,,39.0,10.0,Feillu Romain,10,Agritubel,,8,2009,-
28,123,,,36.0,11.0,Dumoulin Samuel,11,"Cofidis, le Crédit en Ligne",,8,2009,-
34,23,,,34.0,12.0,Klöden Andreas,12,Astana,,8,2009,-
27,86,,,34.0,13.0,Mondory Lloyd,13,AG2R La Mondiale,,8,2009,-
24,164,,,34.0,14.0,Ignatyev Mikhail,14,Team Katusha,,8,2009,-
36,74,,,32.0,27.0,Hincapie George,15,Team Columbia - HTC,,8,2009,▲12
25,89,,,32.0,15.0,Roche Nicolas,16,AG2R La Mondiale,,8,2009,▼1
22,172,,,31.0,16.0,Bouet Maxime,17,Agritubel,,8,2009,▼1
31,87,,,31.0,17.0,Nocentini Rinaldo,18,AG2R La Mondiale,,8,2009,▼1
34,122,,,30.0,18.0,Augé Stéphane,19,"Cofidis, le Crédit en Ligne",,8,2009,▼1
24,142,,,30.0,19.0,Arashiro Yukiya,20,Bbox Bouygues Telekom,,8,2009,▼1
32,11,,,29.0,20.0,Evans Cadel,21,Silence - Lotto,,8,2009,▼1
31,134,,,29.0,21.0,Furlan Angelo,22,Lampre - NGC,,8,2009,▼1
26,78,,,28.0,22.0,Renshaw Mark,23,Team Columbia - HTC,,8,2009,▼1
28,126,,,27.0,23.0,Kern Christophe,24,"Cofidis, le Crédit en Ligne",,8,2009,▼1
26,191,,,26.0,24.0,Lemoine Cyril,25,Skil - Shimano,,8,2009,▼1
26,193,,,25.0,25.0,de Kort Koen,26,Skil - Shimano,,8,2009,▼1
25,118,,,24.0,,Sánchez Luis León,27,Caisse d'Epargne,,8,2009,-
30,151,,,24.0,34.0,Chavanel Sylvain,28,Quickstep - Innergetic,,8,2009,▲6
24,76,,,24.0,26.0,Martin Tony,29,Team Columbia - HTC,,8,2009,▼3
30,101,,,23.0,,Casar Sandy,30,Française des Jeux,,8,2009,-
26,21,,,22.0,28.0,Contador Alberto,31,Astana,,8,2009,▼3
31,91,,,22.0,29.0,Pellizotti Franco,32,Liquigas,,8,2009,▼3
27,67,,,21.0,30.0,Pérez Rubén,33,Euskaltel - Euskadi,,8,2009,▼3
26,181,,,21.0,31.0,Gerdemann Linus,34,Milram,,8,2009,▼3
23,174,,,20.0,32.0,Feillu Brice,35,Agritubel,,8,2009,▼3
30,115,,,20.0,33.0,Gutiérrez José Iván,36,Caisse d'Epargne,,8,2009,▼3
28,88,,,20.0,61.0,Riblon Christophe,37,AG2R La Mondiale,,8,2009,▲24
27,167,,,20.0,35.0,Pozzato Filippo,38,Team Katusha,,8,2009,▼3
28,166,,,20.0,36.0,Napolitano Danilo,39,Team Katusha,,8,2009,▼3
29,131,,,19.0,37.0,Ballan Alessandro,40,Lampre - NGC,,8,2009,▼3
29,188,,,19.0,38.0,Wegmann Fabian,41,Milram,,8,2009,▼3
27,143,,,19.0,39.0,Bonnet William,42,Bbox Bouygues Telekom,,8,2009,▼3
24,31,,,18.0,40.0,Schleck Andy,43,Saxo Bank,,8,2009,▼3
23,93,,,18.0,41.0,Kreuziger Roman,44,Liquigas,,8,2009,▼3
31,64,,,18.0,42.0,Martínez Egoi,45,Euskaltel - Euskadi,,8,2009,▼3
26,192,,,18.0,43.0,Beppu Fumiyuki,46,Skil - Shimano,,8,2009,▼3
26,199,,,18.0,44.0,van Hummel Kenny,47,Skil - Shimano,,8,2009,▼3
29,61,,,17.0,,Astarloza Mikel,48,Euskaltel - Euskadi,,8,2009,-
24,184,,,17.0,45.0,Fröhlinger Johannes,49,Milram,,8,2009,▼4
29,58,,,16.0,46.0,Wiggins Bradley,50,Team Garmin - Slipstream,,8,2009,▼4
29,27,,,15.0,47.0,Popovych Yaroslav,51,Astana,,8,2009,▼4
24,168,,,15.0,48.0,Trusov Nikolay,52,Team Katusha,,8,2009,▼4
26,42,,,14.0,49.0,Clement Stef,53,Rabobank ProTeam,,8,2009,▼4
24,95,,,14.0,50.0,Nibali Vincenzo,54,Liquigas,,8,2009,▼4
24,196,,,14.0,51.0,Hupond Thierry,55,Skil - Shimano,,8,2009,▼4
29,124,,,14.0,52.0,Duque Leonardo Fabio,56,"Cofidis, le Crédit en Ligne",,8,2009,▼4
35,24,,,13.0,53.0,Leipheimer Levi,57,Astana,,8,2009,▼4
27,81,,,13.0,,Efimkin Vladimir,58,AG2R La Mondiale,,8,2009,-
26,145,,,13.0,54.0,Haddou Saïd,59,Bbox Bouygues Telekom,,8,2009,▼5
33,138,,,12.0,55.0,Sapa Marcin,60,Lampre - NGC,,8,2009,▼5
25,5,,,11.0,56.0,Haussler Heinrich,61,Cervelo Test Team,,8,2009,▼5
27,157,,,11.0,57.0,Rosseler Sébastien,62,Quickstep - Innergetic,,8,2009,▼5
24,198,,,11.0,58.0,Timmer Albert,63,Skil - Shimano,,8,2009,▼5
32,56,,,10.0,59.0,Millar David,64,Team Garmin - Slipstream,,8,2009,▼5
29,103,,,10.0,60.0,Geslin Anthony,65,Française des Jeux,,8,2009,▼5
34,83,,,10.0,62.0,Dessel Cyril,66,AG2R La Mondiale,,8,2009,▼4
27,63,,,10.0,63.0,Fernández Koldo,67,Euskaltel - Euskadi,,8,2009,▼4
37,22,,,9.0,64.0,Armstrong Lance,68,Astana,,8,2009,▼4
24,187,,,9.0,,Velits Peter,69,Milram,,8,2009,-
26,147,,,9.0,65.0,Pichot Alexandre,70,Bbox Bouygues Telekom,,8,2009,▼5
31,75,,,8.0,66.0,Kirchen Kim,71,Team Columbia - HTC,,8,2009,▼5
27,127,,,8.0,,Minard Sébastien,72,"Cofidis, le Crédit en Ligne",,8,2009,-
26,107,,,7.0,,Roy Jérémy,73,Française des Jeux,,8,2009,-
26,77,,,5.0,67.0,Monfort Maxime,74,Team Columbia - HTC,,8,2009,▼7
34,162,,,5.0,,Botcharov Alexandre,75,Team Katusha,,8,2009,-
28,153,,,5.0,68.0,Boonen Tom,76,Quickstep - Innergetic,,8,2009,▼8
26,66,,,5.0,69.0,Pérez Alan,77,Euskaltel - Euskadi,,8,2009,▼8
29,36,,,4.0,70.0,Schleck Fränk,78,Saxo Bank,,8,2009,▼8
26,68,,,4.0,71.0,Txurruka Amets,79,Euskaltel - Euskadi,,8,2009,▼8
29,94,,,4.0,72.0,Kuschynski Aleksandr,80,Liquigas,,8,2009,▼8
24,16,,,4.0,73.0,Van Avermaet Greg,81,Silence - Lotto,,8,2009,▼8
24,96,,,4.0,74.0,Sabatini Fabio,82,Liquigas,,8,2009,▼8
25,104,,,4.0,75.0,Hutarovich Yauheni,83,Française des Jeux,,8,2009,▼8
28,185,,,3.0,,Knees Christian,84,Milram,,8,2009,-
23,194,,,3.0,76.0,Geschke Simon,85,Skil - Shimano,,8,2009,▼9
23,12,,,3.0,77.0,Delage Mickaël,86,Silence - Lotto,,8,2009,▼9
35,154,,,3.0,78.0,de Jongh Steven,87,Quickstep - Innergetic,,8,2009,▼9
32,29,,,2.0,79.0,Zubeldia Haimar,88,Astana,,8,2009,▼9
34,32,,,2.0,,Arvesen Kurt-Asle,89,Saxo Bank,,8,2009,-
31,43,,,2.0,,Flecha Juan Antonio,90,Rabobank ProTeam,,8,2009,-
37,39,,,1.0,80.0,Voigt Jens,91,Saxo Bank,,8,2009,▼11
34,165,,,1.0,81.0,Ivanov Serguei,92,Team Katusha,,8,2009,▼11
33,47,,,1.0,,Niermann Grischa,93,Rabobank ProTeam,,8,2009,-
29,79,,,1.0,82.0,Rogers Michael,94,Team Columbia - HTC,,8,2009,▼12
31,6,,,117.0,1.0,Hushovd Thor,1,Cervelo Test Team,,9,2009,-
24,71,,,106.0,2.0,Cavendish Mark,2,Team Columbia - HTC,,9,2009,-
24,117,,,75.0,4.0,Rojas José Joaquín,3,Caisse d'Epargne,,9,2009,▲1
22,182,,,66.0,3.0,Ciolek Gerald,4,Milram,,9,2009,▼1
33,44,,,62.0,8.0,Freire Óscar,5,Rabobank ProTeam,,9,2009,▲3
28,33,,,55.0,5.0,Cancellara Fabian,6,Saxo Bank,,9,2009,▼1
25,53,,,54.0,6.0,Farrar Tyler,7,Team Garmin - Slipstream,,9,2009,▼1
30,141,,,47.0,7.0,Voeckler Thomas,8,Bbox Bouygues Telekom,,9,2009,▼1
31,91,,,47.0,32.0,Pellizotti Franco,9,Liquigas,,9,2009,▲23
29,156,,,46.0,9.0,Pineau Jérôme,10,Quickstep - Innergetic,,9,2009,▼1
25,175,,,39.0,10.0,Feillu Romain,11,Agritubel,,9,2009,▼1
25,89,,,38.0,16.0,Roche Nicolas,12,AG2R La Mondiale,,9,2009,▲4
30,144,,,36.0,,Fédrigo Pierrick,13,Bbox Bouygues Telekom,,9,2009,-
28,123,,,36.0,11.0,Dumoulin Samuel,14,"Cofidis, le Crédit en Ligne",,9,2009,▼3
34,23,,,34.0,12.0,Klöden Andreas,15,Astana,,9,2009,▼3
27,86,,,34.0,13.0,Mondory Lloyd,16,AG2R La Mondiale,,9,2009,▼3
24,164,,,34.0,14.0,Ignatyev Mikhail,17,Team Katusha,,9,2009,▼3
36,74,,,32.0,15.0,Hincapie George,18,Team Columbia - HTC,,9,2009,▼3
22,172,,,31.0,17.0,Bouet Maxime,19,Agritubel,,9,2009,▼2
31,87,,,31.0,18.0,Nocentini Rinaldo,20,AG2R La Mondiale,,9,2009,▼2
34,122,,,30.0,19.0,Augé Stéphane,21,"Cofidis, le Crédit en Ligne",,9,2009,▼2
24,142,,,30.0,20.0,Arashiro Yukiya,22,Bbox Bouygues Telekom,,9,2009,▼2
32,11,,,29.0,21.0,Evans Cadel,23,Silence - Lotto,,9,2009,▼2
31,134,,,29.0,22.0,Furlan Angelo,24,Lampre - NGC,,9,2009,▼2
26,78,,,28.0,23.0,Renshaw Mark,25,Team Columbia - HTC,,9,2009,▼2
30,151,,,27.0,28.0,Chavanel Sylvain,26,Quickstep - Innergetic,,9,2009,▲2
28,126,,,27.0,24.0,Kern Christophe,27,"Cofidis, le Crédit en Ligne",,9,2009,▼3
29,131,,,26.0,40.0,Ballan Alessandro,28,Lampre - NGC,,9,2009,▲12
26,191,,,26.0,25.0,Lemoine Cyril,29,Skil - Shimano,,9,2009,▼4
26,193,,,25.0,26.0,de Kort Koen,30,Skil - Shimano,,9,2009,▼4
25,118,,,24.0,27.0,Sánchez Luis León,31,Caisse d'Epargne,,9,2009,▼4
24,76,,,24.0,29.0,Martin Tony,32,Team Columbia - HTC,,9,2009,▼3
30,101,,,23.0,30.0,Casar Sandy,33,Française des Jeux,,9,2009,▼3
30,115,,,22.0,36.0,Gutiérrez José Iván,34,Caisse d'Epargne,,9,2009,▲2
26,21,,,22.0,31.0,Contador Alberto,35,Astana,,9,2009,▼4
23,174,,,21.0,35.0,Feillu Brice,36,Agritubel,,9,2009,▼1
27,67,,,21.0,33.0,Pérez Rubén,37,Euskaltel - Euskadi,,9,2009,▼4
26,181,,,21.0,34.0,Gerdemann Linus,38,Milram,,9,2009,▼4
24,187,,,21.0,69.0,Velits Peter,39,Milram,,9,2009,▲30
29,124,,,20.0,56.0,Duque Leonardo Fabio,40,"Cofidis, le Crédit en Ligne",,9,2009,▲16
28,88,,,20.0,37.0,Riblon Christophe,41,AG2R La Mondiale,,9,2009,▼4
27,167,,,20.0,38.0,Pozzato Filippo,42,Team Katusha,,9,2009,▼4
29,188,,,19.0,41.0,Wegmann Fabian,43,Milram,,9,2009,▼2
27,143,,,19.0,42.0,Bonnet William,44,Bbox Bouygues Telekom,,9,2009,▼2
24,31,,,18.0,43.0,Schleck Andy,45,Saxo Bank,,9,2009,▼2
23,93,,,18.0,44.0,Kreuziger Roman,46,Liquigas,,9,2009,▼2
31,64,,,18.0,45.0,Martínez Egoi,47,Euskaltel - Euskadi,,9,2009,▼2
26,192,,,18.0,46.0,Beppu Fumiyuki,48,Skil - Shimano,,9,2009,▼2
26,199,,,18.0,47.0,van Hummel Kenny,49,Skil - Shimano,,9,2009,▼2
29,61,,,17.0,48.0,Astarloza Mikel,50,Euskaltel - Euskadi,,9,2009,▼2
24,184,,,17.0,49.0,Fröhlinger Johannes,51,Milram,,9,2009,▼2
29,58,,,16.0,50.0,Wiggins Bradley,52,Team Garmin - Slipstream,,9,2009,▼2
29,27,,,15.0,51.0,Popovych Yaroslav,53,Astana,,9,2009,▼2
24,168,,,15.0,52.0,Trusov Nikolay,54,Team Katusha,,9,2009,▼2
26,42,,,14.0,53.0,Clement Stef,55,Rabobank ProTeam,,9,2009,▼2
24,95,,,14.0,54.0,Nibali Vincenzo,56,Liquigas,,9,2009,▼2
34,165,,,14.0,92.0,Ivanov Serguei,57,Team Katusha,,9,2009,▲35
24,196,,,14.0,55.0,Hupond Thierry,58,Skil - Shimano,,9,2009,▼3
35,24,,,13.0,57.0,Leipheimer Levi,59,Astana,,9,2009,▼2
27,81,,,13.0,58.0,Efimkin Vladimir,60,AG2R La Mondiale,,9,2009,▼2
24,16,,,13.0,81.0,Van Avermaet Greg,61,Silence - Lotto,,9,2009,▲20
26,145,,,13.0,59.0,Haddou Saïd,62,Bbox Bouygues Telekom,,9,2009,▼3
33,138,,,12.0,60.0,Sapa Marcin,63,Lampre - NGC,,9,2009,▼3
26,107,,,12.0,73.0,Roy Jérémy,64,Française des Jeux,,9,2009,▲9
25,5,,,11.0,61.0,Haussler Heinrich,65,Cervelo Test Team,,9,2009,▼4
27,157,,,11.0,62.0,Rosseler Sébastien,66,Quickstep - Innergetic,,9,2009,▼4
24,198,,,11.0,63.0,Timmer Albert,67,Skil - Shimano,,9,2009,▼4
32,56,,,10.0,64.0,Millar David,68,Team Garmin - Slipstream,,9,2009,▼4
29,103,,,10.0,65.0,Geslin Anthony,69,Française des Jeux,,9,2009,▼4
27,127,,,10.0,72.0,Minard Sébastien,70,"Cofidis, le Crédit en Ligne",,9,2009,▲2
34,83,,,10.0,66.0,Dessel Cyril,71,AG2R La Mondiale,,9,2009,▼5
37,22,,,9.0,68.0,Armstrong Lance,72,Astana,,9,2009,▼4
26,147,,,9.0,70.0,Pichot Alexandre,73,Bbox Bouygues Telekom,,9,2009,▼3
31,75,,,8.0,71.0,Kirchen Kim,74,Team Columbia - HTC,,9,2009,▼3
28,178,,,8.0,,Lequatre Geoffroy,75,Agritubel,,9,2009,-
26,77,,,5.0,74.0,Monfort Maxime,76,Team Columbia - HTC,,9,2009,▼2
34,162,,,5.0,75.0,Botcharov Alexandre,77,Team Katusha,,9,2009,▼2
28,153,,,5.0,76.0,Boonen Tom,78,Quickstep - Innergetic,,9,2009,▼2
26,66,,,5.0,77.0,Pérez Alan,79,Euskaltel - Euskadi,,9,2009,▼2
29,36,,,4.0,78.0,Schleck Fränk,80,Saxo Bank,,9,2009,▼2
28,106,,,4.0,,Le Mével Christophe,81,Française des Jeux,,9,2009,-
26,68,,,4.0,79.0,Txurruka Amets,82,Euskaltel - Euskadi,,9,2009,▼3
29,94,,,4.0,80.0,Kuschynski Aleksandr,83,Liquigas,,9,2009,▼3
24,96,,,4.0,82.0,Sabatini Fabio,84,Liquigas,,9,2009,▼2
25,104,,,4.0,83.0,Hutarovich Yauheni,85,Française des Jeux,,9,2009,▼2
28,185,,,3.0,84.0,Knees Christian,86,Milram,,9,2009,▼2
37,39,,,3.0,91.0,Voigt Jens,87,Saxo Bank,,9,2009,▲4
23,194,,,3.0,85.0,Geschke Simon,88,Skil - Shimano,,9,2009,▼3
23,12,,,3.0,86.0,Delage Mickaël,89,Silence - Lotto,,9,2009,▼3
35,154,,,3.0,87.0,de Jongh Steven,90,Quickstep - Innergetic,,9,2009,▼3
32,29,,,2.0,88.0,Zubeldia Haimar,91,Astana,,9,2009,▼3
33,45,,,2.0,,Garate Juan Manuel,92,Rabobank ProTeam,,9,2009,-
34,32,,,2.0,89.0,Arvesen Kurt-Asle,93,Saxo Bank,,9,2009,▼4
31,43,,,2.0,90.0,Flecha Juan Antonio,94,Rabobank ProTeam,,9,2009,▼4
33,47,,,1.0,93.0,Niermann Grischa,95,Rabobank ProTeam,,9,2009,▼2
29,79,,,1.0,94.0,Rogers Michael,96,Team Columbia - HTC,,9,2009,▼2
31,6,,,147.0,1.0,Hushovd Thor,1,Cervelo Test Team,,10,2009,-
24,71,,,141.0,2.0,Cavendish Mark,2,Team Columbia - HTC,,10,2009,-
24,117,,,97.0,3.0,Rojas José Joaquín,3,Caisse d'Epargne,,10,2009,-
22,182,,,81.0,4.0,Ciolek Gerald,4,Milram,,10,2009,-
25,53,,,80.0,7.0,Farrar Tyler,5,Team Garmin - Slipstream,,10,2009,▲2
33,44,,,73.0,5.0,Freire Óscar,6,Rabobank ProTeam,,10,2009,▼1
28,33,,,55.0,6.0,Cancellara Fabian,7,Saxo Bank,,10,2009,▼1
27,86,,,54.0,16.0,Mondory Lloyd,8,AG2R La Mondiale,,10,2009,▲8
25,175,,,49.0,11.0,Feillu Romain,9,Agritubel,,10,2009,▲2
30,141,,,47.0,8.0,Voeckler Thomas,10,Bbox Bouygues Telekom,,10,2009,▼2
31,91,,,47.0,9.0,Pellizotti Franco,11,Liquigas,,10,2009,▼2
25,89,,,47.0,12.0,Roche Nicolas,12,AG2R La Mondiale,,10,2009,-
28,123,,,46.0,14.0,Dumoulin Samuel,13,"Cofidis, le Crédit en Ligne",,10,2009,▲1
29,156,,,46.0,10.0,Pineau Jérôme,14,Quickstep - Innergetic,,10,2009,▼4
29,124,,,44.0,40.0,Duque Leonardo Fabio,15,"Cofidis, le Crédit en Ligne",,10,2009,▲25
27,143,,,37.0,44.0,Bonnet William,16,Bbox Bouygues Telekom,,10,2009,▲28
26,199,,,37.0,49.0,van Hummel Kenny,17,Skil - Shimano,,10,2009,▲32
30,144,,,36.0,13.0,Fédrigo Pierrick,18,Bbox Bouygues Telekom,,10,2009,▼5
26,78,,,35.0,25.0,Renshaw Mark,19,Team Columbia - HTC,,10,2009,▲6
31,134,,,35.0,24.0,Furlan Angelo,20,Lampre - NGC,,10,2009,▲4
34,23,,,34.0,15.0,Klöden Andreas,21,Astana,,10,2009,▼6
32,11,,,34.0,23.0,Evans Cadel,22,Silence - Lotto,,10,2009,▲1
24,164,,,34.0,17.0,Ignatyev Mikhail,23,Team Katusha,,10,2009,▼6
36,74,,,32.0,18.0,Hincapie George,24,Team Columbia - HTC,,10,2009,▼6
22,172,,,31.0,19.0,Bouet Maxime,25,Agritubel,,10,2009,▼6
31,87,,,31.0,20.0,Nocentini Rinaldo,26,AG2R La Mondiale,,10,2009,▼6
34,122,,,30.0,21.0,Augé Stéphane,27,"Cofidis, le Crédit en Ligne",,10,2009,▼6
24,142,,,30.0,22.0,Arashiro Yukiya,28,Bbox Bouygues Telekom,,10,2009,▼6
27,67,,,29.0,37.0,Pérez Rubén,29,Euskaltel - Euskadi,,10,2009,▲8
26,145,,,29.0,62.0,Haddou Saïd,30,Bbox Bouygues Telekom,,10,2009,▲32
24,196,,,28.0,58.0,Hupond Thierry,31,Skil - Shimano,,10,2009,▲27
30,151,,,27.0,26.0,Chavanel Sylvain,32,Quickstep - Innergetic,,10,2009,▼6
28,126,,,27.0,27.0,Kern Christophe,33,"Cofidis, le Crédit en Ligne",,10,2009,▼6
29,131,,,26.0,28.0,Ballan Alessandro,34,Lampre - NGC,,10,2009,▼6
26,191,,,26.0,29.0,Lemoine Cyril,35,Skil - Shimano,,10,2009,▼6
24,76,,,25.0,32.0,Martin Tony,36,Team Columbia - HTC,,10,2009,▼4
26,193,,,25.0,30.0,de Kort Koen,37,Skil - Shimano,,10,2009,▼7
25,118,,,24.0,31.0,Sánchez Luis León,38,Caisse d'Epargne,,10,2009,▼7
30,101,,,23.0,33.0,Casar Sandy,39,Française des Jeux,,10,2009,▼6
30,115,,,22.0,34.0,Gutiérrez José Iván,40,Caisse d'Epargne,,10,2009,▼6
26,21,,,22.0,35.0,Contador Alberto,41,Astana,,10,2009,▼6
23,174,,,21.0,36.0,Feillu Brice,42,Agritubel,,10,2009,▼6
26,181,,,21.0,38.0,Gerdemann Linus,43,Milram,,10,2009,▼5
24,187,,,21.0,39.0,Velits Peter,44,Milram,,10,2009,▼5
23,93,,,20.0,46.0,Kreuziger Roman,45,Liquigas,,10,2009,▲1
28,88,,,20.0,41.0,Riblon Christophe,46,AG2R La Mondiale,,10,2009,▼5
27,167,,,20.0,42.0,Pozzato Filippo,47,Team Katusha,,10,2009,▼5
29,188,,,19.0,43.0,Wegmann Fabian,48,Milram,,10,2009,▼5
24,31,,,18.0,45.0,Schleck Andy,49,Saxo Bank,,10,2009,▼4
31,64,,,18.0,47.0,Martínez Egoi,50,Euskaltel - Euskadi,,10,2009,▼3
26,192,,,18.0,48.0,Beppu Fumiyuki,51,Skil - Shimano,,10,2009,▼3
29,61,,,17.0,50.0,Astarloza Mikel,52,Euskaltel - Euskadi,,10,2009,▼2
24,184,,,17.0,51.0,Fröhlinger Johannes,53,Milram,,10,2009,▼2
28,92,,,17.0,,Bennati Daniele,54,Liquigas,,10,2009,-
29,58,,,16.0,52.0,Wiggins Bradley,55,Team Garmin - Slipstream,,10,2009,▼3
29,27,,,15.0,53.0,Popovych Yaroslav,56,Astana,,10,2009,▼3
24,168,,,15.0,54.0,Trusov Nikolay,57,Team Katusha,,10,2009,▼3
26,42,,,14.0,55.0,Clement Stef,58,Rabobank ProTeam,,10,2009,▼3
24,95,,,14.0,56.0,Nibali Vincenzo,59,Liquigas,,10,2009,▼3
34,165,,,14.0,57.0,Ivanov Serguei,60,Team Katusha,,10,2009,▼3
31,43,,,14.0,94.0,Flecha Juan Antonio,61,Rabobank ProTeam,,10,2009,▲33
25,132,,,14.0,,Bandiera Marco,62,Lampre - NGC,,10,2009,-
35,24,,,13.0,59.0,Leipheimer Levi,63,Astana,,10,2009,▼4
27,81,,,13.0,60.0,Efimkin Vladimir,64,AG2R La Mondiale,,10,2009,▼4
24,16,,,13.0,61.0,Van Avermaet Greg,65,Silence - Lotto,,10,2009,▼4
29,13,,,13.0,,Lang Sebastian,66,Silence - Lotto,,10,2009,-
33,138,,,12.0,63.0,Sapa Marcin,67,Lampre - NGC,,10,2009,▼4
27,108,,,12.0,,Vaugrenard Benoît,68,Française des Jeux,,10,2009,-
26,107,,,12.0,64.0,Roy Jérémy,69,Française des Jeux,,10,2009,▼5
25,5,,,11.0,65.0,Haussler Heinrich,70,Cervelo Test Team,,10,2009,▼5
27,157,,,11.0,66.0,Rosseler Sébastien,71,Quickstep - Innergetic,,10,2009,▼5
24,198,,,11.0,67.0,Timmer Albert,72,Skil - Shimano,,10,2009,▼5
32,56,,,10.0,68.0,Millar David,73,Team Garmin - Slipstream,,10,2009,▼5
29,103,,,10.0,69.0,Geslin Anthony,74,Française des Jeux,,10,2009,▼5
