Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
32,,146,52,+3:36,,,Karpets Vladimir,62,Movistar Team,",, ,,",,,,5,2013
25,,116,50,+3:18,,,Ignatenko Petr,63,Team Katusha,",, ,,",,,,5,2013
23,,49,63,+9:19,,,Zardini Edoardo,64,Bardiani Valvole - CSF Inox,",, ,,",,,,5,2013
31,,127,118,+28:00,,,Pozzato Filippo,65,Lampre - Merida,",, ,,",,,,5,2013
24,,198,134,+32:24,,,Mezgec Luka,66,Team Argos - Shimano,",, ,,",,,,5,2013
33,,121,20,+1:23,,,Scarponi Michele,67,Lampre - Merida,",, ,,",,,,5,2013
28,,76,66,+11:35,,,Salerno Cristiano,68,Cannondale Pro Cycling Team,",, ,,",,,,5,2013
22,,44,41,+2:55,,,Bongiorno Francesco Manuel,69,Bardiani Valvole - CSF Inox,",, ,,",,,,5,2013
30,,226,107,+26:43,,,Proni Alessandro,70,Vini Fantini,",, ,,",,,,5,2013
22,,104,126,+30:52,,,Le Bon Johan,71,FDJ.fr,",, ,,",,,,5,2013
34,,128,34,+2:32,,,Serpa Jose Rodolfo,72,Lampre - Merida,",, ,,",,,,5,2013
30,,124,146,+34:49,,,Ferrari Roberto,73,Lampre - Merida,",, ,,",,,,5,2013
23,,15,26,+1:41,,,Betancur Carlos,74,AG2R La Mondiale,",, ,,",,,,5,2013
23,,42,48,+3:07,,,Battaglin Enrico,75,Bardiani Valvole - CSF Inox,",, ,,",,,,5,2013
23,,43,100,+26:02,,,Boem Nicola,76,Bardiani Valvole - CSF Inox,",, ,,",,,,5,2013
34,,93,61,+9:08,,,Martinez Egoi,77,Euskaltel - Euskadi,",, ,,",,,,5,2013
32,,99,106,+26:41,,,Vrecer Robert,78,Euskaltel - Euskadi,",, ,,",,,,5,2013
37,,54,37,+2:42,,,Garate Juan Manuel,79,Blanco Pro Cycling Team,",, ,,",,,,5,2013
35,,91,18,+1:18,,,S\xe1nchez Samuel,80,Euskaltel - Euskadi,",, ,,",,,,5,2013
34,,98,72,+13:19,,,Verdugo Gorka,81,Euskaltel - Euskadi,",, ,,",,,,5,2013
27,,144,80,+16:07,,,Herrada Jos\xe9,82,Movistar Team,",, ,,",,,,5,2013
29,,72,99,+25:56,,,Dall'Antonia Tiziano,83,Cannondale Pro Cycling Team,",, ,,",,,,5,2013
32,,17,64,+9:39,,,Dupont Hubert,84,AG2R La Mondiale,",, ,,",,,,5,2013
30,,187,59,+7:54,,,Siutsou Kanstantsin,85,Sky Procycling,",, ,,",,,,5,2013
26,,48,46,+3:06,,,Pirazzi Stefano,86,Bardiani Valvole - CSF Inox,",, ,,",,,,5,2013
27,,129,54,+5:24,,,Stortoni Simone,87,Lampre - Merida,",, ,,",,,,5,2013
29,,205,71,+13:17,,,Christensen Mads,88,Team Saxo - Tinkoff,",, ,,",,,,5,2013
33,,181,6,+0:34,,,Wiggins Bradley,89,Sky Procycling,",, ,,",,,,5,2013
33,,131,103,+26:21,,,Bak Lars Ytting,90,Lotto Belisol Team,",, ,,",,,,5,2013
34,,207,38,+2:46,,,Petrov Evgeni,91,Team Saxo - Tinkoff,",, ,,",,,,5,2013
32,,29,56,+6:52,,,Sella Emanuele,92,Androni Giocattoli - Venezuela,",, ,,",,,,5,2013
22,,214,124,+30:37,,,Lammertink Maurits,93,Vacansoleil - DCM,",, ,,",,,,5,2013
25,,227,60,+8:56,,,Rabottini Matteo,94,Vini Fantini,",, ,,",,,,5,2013
24,,192,114,+27:49,,,Damuseau Thomas,95,Team Argos - Shimano,1:15 1:15,,,,5,2013
27,,229,152,+37:39,,,Taborre Fabio,96,Vini Fantini,0:00 0:00,,,,5,2013
31,,208,57,+7:35,,,Pires Bruno,97,Team Saxo - Tinkoff,",, 0:00",,,,5,2013
37,,224,30,+2:15,,,Di Luca Danilo,98,Vini Fantini,",, 0:00",,,,5,2013
31,,209,42,+2:57,,,Sutherland Rory,99,Team Saxo - Tinkoff,",, 0:00",,,,5,2013
32,,22,133,+32:14,,,Ermeti Giairo,100,Androni Giocattoli - Venezuela,",, 0:00",,,,5,2013
23,,23,53,+4:37,,,Felline Fabio,101,Androni Giocattoli - Venezuela,",, 0:00",,,,5,2013
27,,103,39,+2:48,,,Jeannesson Arnold,102,FDJ.fr,",, 0:00",,,,5,2013
32,,105,49,+3:09,,,Mourey Francis,103,FDJ.fr,",, 0:00",,,,5,2013
22,,122,110,+27:25,,,Cattaneo Mattia,104,Lampre - Merida,1:42 1:42,,,,5,2013
30,,65,28,+1:49,,,Morabito Steve,105,BMC Racing Team,0:00 0:00,,,,5,2013
31,,138,87,+19:36,,,Reynes Vicente,106,Lotto Belisol Team,1:45 1:45,,,,5,2013
25,,7,91,+22:13,,,Navardauskas Ramunas,107,Garmin Sharp,0:00 0:00,,,,5,2013
22,,46,104,+26:25,,,Colbrelli Sonny,108,Bardiani Valvole - CSF Inox,",, 0:00",,,,5,2013
25,,41,117,+27:57,,,Modolo Sacha,109,Bardiani Valvole - CSF Inox,",, 0:00",,,,5,2013
26,,216,82,+17:10,,,Ruijgh Rob,110,Vacansoleil - DCM,2:25 2:25,,,,5,2013
29,,19,84,+19:11,,,Georges Sylvain,111,AG2R La Mondiale,2:27 2:27,,,,5,2013
28,,225,140,+32:56,,,Gatto Oscar,112,Vini Fantini,0:00 0:00,,,,5,2013
27,,89,96,+25:23,,,Quintero Carlos,113,Team Colombia,2:36 2:36,,,,5,2013
32,,126,122,+30:17,,,Pietropolli Daniele,114,Lampre - Merida,2:35 2:35,,,,5,2013
33,,85,73,+13:30,,,Duque Leonardo,115,Team Colombia,0:00 0:00,,,,5,2013
29,,68,14,+0:54,,,Santaromita Ivan,116,BMC Racing Team,",, 0:00",,,,5,2013
29,,211,70,+13:14,,,Marcato Marco,117,Vacansoleil - DCM,",, 0:00",,,,5,2013
27,,13,169,+42:38,,,Belletti Manuel,118,AG2R La Mondiale,3:30 3:30,,,,5,2013
25,,71,35,+2:38,,,Caruso Damiano,119,Cannondale Pro Cycling Team,0:00 0:00,,,,5,2013
33,,102,123,+30:23,,,Fischer Murilo Antonio,120,FDJ.fr,3:54 3:54,,,,5,2013
26,,161,128,+31:39,,,Goss Matthew,121,Orica GreenEDGE,0:00 0:00,,,,5,2013
32,,178,150,+36:57,,,Roulston Hayden,122,RadioShack - Leopard,5:03 5:03,,,,5,2013
32,,184,95,+24:52,,,Knees Christian,123,Sky Procycling,",, 5:03",,,,5,2013
25,,18,77,+15:26,,,Gastauer Ben,124,AG2R La Mondiale,5:58 5:58,,,,5,2013
33,,156,147,+35:20,,,Pineau J\xe9rome,125,Omega Pharma - Quick-Step,6:37 6:37,,,,5,2013
27,,151,136,+32:26,,,Cavendish Mark,126,Omega Pharma - Quick-Step,",, 6:37",,,,5,2013
23,,159,149,+35:51,,,Vermote Julien,127,Omega Pharma - Quick-Step,",, 6:37",,,,5,2013
25,,14,159,+39:17,,,B\xe9rard Julien,128,AG2R La Mondiale,",, 6:37",,,,5,2013
32,,96,176,+45:10,,,Tamouridis Ioannis,129,Euskaltel - Euskadi,",, 6:37",,,,5,2013
23,,12,185,+47:30,,,Appollonio Davide,130,AG2R La Mondiale,",, 6:37",,,,5,2013
28,,75,138,+32:33,,,Sabatini Fabio,131,Cannondale Pro Cycling Team,",, 6:37",,,,5,2013
30,,194,109,+27:23,,,de Kort Koen,132,Team Argos - Shimano,",, 6:37",,,,5,2013
26,,195,121,+29:21,,,Gretsch Patrick,133,Team Argos - Shimano,",, 6:37",,,,5,2013
32,,73,78,+15:27,,,Longo Borghini Paolo,134,Cannondale Pro Cycling Team,",, 6:37",,,,5,2013
29,,79,127,+30:57,,,Wurf Cameron,135,Cannondale Pro Cycling Team,",, 6:37",,,,5,2013
31,,113,158,+38:51,,,Brutt Pavel,136,Team Katusha,",, 6:37",,,,5,2013
23,,163,165,+41:41,,,Howard Leigh,137,Orica GreenEDGE,",, 6:37",,,,5,2013
29,,132,141,+32:58,,,Bellemakers Dirk,138,Lotto Belisol Team,",, 6:37",,,,5,2013
27,,199,145,+34:27,,,Timmer Albert,139,Team Argos - Shimano,",, 6:37",,,,5,2013
37,,147,115,+27:54,,,Lastras Pablo,140,Movistar Team,",, 6:37",,,,5,2013
26,,203,148,+35:40,,,Boaro Manuele,141,Team Saxo - Tinkoff,",, 6:37",,,,5,2013
35,,37,116,+27:56,,,Tiralongo Paolo,142,Astana Pro Team,",, 6:37",,,,5,2013
23,,186,89,+21:13,,,Puccio Salvatore,143,Sky Procycling,",, 6:37",,,,5,2013
28,,32,93,+24:01,,,Agnoli Valerio,144,Astana Pro Team,",, 6:37",,,,5,2013
29,,83,79,+16:01,,,Chalapud Robinson,145,Team Colombia,",, 6:37",,,,5,2013
29,,155,85,+19:17,,,Pauwels Serge,146,Omega Pharma - Quick-Step,9:06 9:06,,,,5,2013
22,,67,164,+41:37,,,Phinney Taylor,147,BMC Racing Team,9:49 9:49,,,,5,2013
24,,179,184,+46:57,,,Sergent Jesse,148,RadioShack - Leopard,",, 9:49",,,,5,2013
28,,182,201,+57:41,,,Cataldo Dario,149,Sky Procycling,",, 9:49",,,,5,2013
23,,171,105,+26:30,,,Bennett George,150,RadioShack - Leopard,",, 9:49",,,,5,2013
33,,139,167,+42:00,,,Willems Frederik,151,Lotto Belisol Team,",, 9:49",,,,5,2013
28,,204,125,+30:51,,,Breschel Matti,152,Team Saxo - Tinkoff,",, 9:49",,,,5,2013
36,,189,170,+43:59,,,Zandio Xabier,153,Sky Procycling,11:35 11:35,,,,5,2013
34,,185,171,+43:59,,,Pate Danny,154,Sky Procycling,",, 11:35",,,,5,2013
23,,82,178,+45:41,,,Avila Edwin,155,Team Colombia,11:40 11:40,,,,5,2013
26,,39,81,+17:08,,,Zeits Andrey,156,Astana Pro Team,12:40 12:40,,,,5,2013
33,,177,190,+48:52,,,Popovych Yaroslav,157,RadioShack - Leopard,",, 12:40",,,,5,2013
29,,94,175,+45:04,,,Mestre Ricardo,158,Euskaltel - Euskadi,",, 12:40",,,,5,2013
24,,176,94,+24:45,,,Oliveira Nelson,159,RadioShack - Leopard,",, 12:40",,,,5,2013
22,,197,144,+34:25,,,Ludvigsson Tobias,160,Team Argos - Shimano,",, 12:40",,,,5,2013
25,,133,189,+47:52,,,Bulgac Brian,161,Lotto Belisol Team,",, 12:40",,,,5,2013
29,,193,186,+47:38,,,de Backer Bert,162,Team Argos - Shimano,",, 12:40",,,,5,2013
27,,87,112,+27:31,,,Ospina Dalivier,163,Team Colombia,",, 12:40",,,,5,2013
32,,142,151,+37:16,,,Cobo Juan Jose,164,Movistar Team,",, 12:40",,,,5,2013
27,,86,193,+50:13,,,Marentes Wilson Alexander,165,Team Colombia,",, 12:40",,,,5,2013
25,,196,194,+53:13,,,Ji Cheng,166,Team Argos - Shimano,",, 12:40",,,,5,2013
30,,154,174,+44:39,,,Keisse Iljo,167,Omega Pharma - Quick-Step,",, 12:40",,,,5,2013
32,,223,196,+53:20,,,Chicchi Francesco,168,Vini Fantini,",, 12:40",,,,5,2013
28,,135,197,+53:23,,,Dehaes Kenny,169,Lotto Belisol Team,",, 12:40",,,,5,2013
32,,157,188,+47:47,,,Steegmans Gert,170,Omega Pharma - Quick-Step,",, 12:40",,,,5,2013
28,,74,155,+38:28,,,Marangoni Alan,171,Cannondale Pro Cycling Team,",, 12:40",,,,5,2013
32,,36,154,+38:15,,,Kessiakoff Fredrik,172,Astana Pro Team,",, 12:40",,,,5,2013
30,,59,163,+41:32,,,Wynants Maarten,173,Blanco Pro Cycling Team,",, 12:40",,,,5,2013
30,,53,137,+32:26,,,Clement Stef,174,Blanco Pro Cycling Team,",, 12:40",,,,5,2013
25,,152,139,+32:40,,,Brambilla Gianluca,175,Omega Pharma - Quick-Step,",, 12:40",,,,5,2013
28,,166,153,+37:51,,,Meier Christian,176,Orica GreenEDGE,",, 12:40",,,,5,2013
22,,162,156,+38:29,,,Durbridge Luke,177,Orica GreenEDGE,",, 12:40",,,,5,2013
39,,221,130,+31:48,,,Garzelli Stefano,178,Vini Fantini,",, 12:40",,,,5,2013
26,,106,195,+53:16,,,Pichon Laurent,179,FDJ.fr,",, 12:40",,,,5,2013
33,,167,182,+46:18,,,Mouris Jens,180,Orica GreenEDGE,",, 12:40",,,,5,2013
35,,168,161,+40:52,,,Tuft Svein,181,Orica GreenEDGE,",, 12:40",,,,5,2013
24,,95,203,+1:00:27,,,Minguez Miguel,182,Euskaltel - Euskadi,",, 12:40",,,,5,2013
30,,107,135,+32:25,,,Rollin Dominique,183,FDJ.fr,",, 12:40",,,,5,2013
24,,4,172,+44:16,,,Haas Nathan,184,Garmin Sharp,",, 12:40",,,,5,2013
26,,141,181,+46:13,,,Capecchi Eros,185,Movistar Team,",, 12:40",,,,5,2013
36,,5,142,+33:00,,,Vande Velde Christian,186,Garmin Sharp,",, 12:40",,,,5,2013
28,,3,162,+41:19,,,Dekker Thomas,187,Garmin Sharp,",, 12:40",,,,5,2013
36,,9,187,+47:39,,,Millar David,188,Garmin Sharp,",, 12:40",,,,5,2013
24,,215,202,+58:13,,,Ligthart Pim,189,Vacansoleil - DCM,",, 12:40",,,,5,2013
35,,25,183,+46:25,,,Gil Tomas Aurelio,190,Androni Giocattoli - Venezuela,",, 12:40",,,,5,2013
24,,143,160,+40:23,,,Dowsett Alex,191,Movistar Team,",, 12:40",,,,5,2013
30,,115,143,+34:17,,,Gusev Vladimir,192,Team Katusha,",, 12:40",,,,5,2013
32,,63,173,+44:28,,,Cummings Stephen,193,BMC Racing Team,",, 12:40",,,,5,2013
23,,62,191,+49:39,,,Blythe Adam,194,BMC Racing Team,",, 12:40",,,,5,2013
23,,219,157,+38:29,,,Wauters Willem,195,Vacansoleil - DCM,",, 12:40",,,,5,2013
25,,64,192,+49:39,,,Lodewyck Klaas,196,BMC Racing Team,",, 12:40",,,,5,2013
27,,34,180,+46:05,,,Gruzdev Dmitriy,197,Astana Pro Team,",, 12:40",,,,5,2013
28,,112,199,+56:24,,,Belkov Maxim,198,Team Katusha,",, 12:40",,,,5,2013
29,,117,166,+41:54,,,Kozonchuk Dmitry,199,Team Katusha,",, 12:40",,,,5,2013
35,,58,177,+45:36,,,Tjallingii Maarten,200,Blanco Pro Cycling Team,",, 12:40",,,,5,2013
23,,52,198,+55:14,,,Bobridge Jack,201,Blanco Pro Cycling Team,",, 12:40",,,,5,2013
29,,24,204,+1:00:51,,,Gavazzi Mattia,202,Androni Giocattoli - Venezuela,12:50 12:50,,,,5,2013
36,,6,179,+46:02,,,Hunter Robert,203,Garmin Sharp,",, 12:50",,,,5,2013
25,,222,200,+56:43,,,Andriato Rafael,204,Vini Fantini,16:15 16:15,,,,5,2013
33,,97,,+ - 19:56:39,,,Urtasun Pablo,DNF,Euskaltel - Euskadi,-4:37:48 -4:37:48,,,,5,2013
27,,151,125,+32:06,80.0,,Cavendish Mark,1,Omega Pharma - Quick-Step,3:56:03 3:56:03,,16.0,,6,2013
24,,78,94,+25:28,50.0,,Viviani Elia,2,Cannondale Pro Cycling Team,",, ,,",,8.0,,6,2013
26,,161,122,+31:31,35.0,,Goss Matthew,3,Orica GreenEDGE,",, ,,",,4.0,,6,2013
22,,100,166,+42:03,25.0,,Bouhanni Nacer,4,FDJ.fr,",, ,,",,2.0,,6,2013
29,,24,201,+1:00:51,18.0,,Gavazzi Mattia,5,Androni Giocattoli - Venezuela,",, ,,",,1.0,,6,2013
27,,13,168,+42:38,15.0,,Belletti Manuel,6,AG2R La Mondiale,",, ,,",,,,6,2013
23,,12,181,+47:30,12.0,,Appollonio Davide,7,AG2R La Mondiale,",, ,,",,,,6,2013
24,,175,124,+31:54,10.0,,Nizzolo Giacomo,8,RadioShack - Leopard,",, ,,",,,,6,2013
28,,204,120,+30:51,8.0,,Breschel Matti,9,Team Saxo - Tinkoff,",, ,,",,,,6,2013
30,,124,140,+34:49,6.0,,Ferrari Roberto,10,Lampre - Merida,",, ,,",,,,6,2013
23,,82,175,+45:41,5.0,,Avila Edwin,11,Team Colombia,",, ,,",,,,6,2013
28,,135,193,+53:23,4.0,,Dehaes Kenny,12,Lotto Belisol Team,",, ,,",,,,6,2013
23,,62,187,+49:39,3.0,,Blythe Adam,13,BMC Racing Team,",, ,,",,,,6,2013
30,,154,170,+44:39,2.0,,Keisse Iljo,14,Omega Pharma - Quick-Step,",, ,,",,,,6,2013
32,,96,172,+45:10,1.0,,Tamouridis Ioannis,15,Euskaltel - Euskadi,",, ,,",,,,6,2013
26,,48,44,+3:06,,,Pirazzi Stefano,16,Bardiani Valvole - CSF Inox,",, ,,",,,,6,2013
31,,148,54,+6:39,,,Ventoso Francisco,17,Movistar Team,",, ,,",,,,6,2013
24,,191,99,+26:14,,,Degenkolb John,18,Team Argos - Shimano,",, ,,",,,,6,2013
27,,103,37,+2:48,,,Jeannesson Arnold,19,FDJ.fr,",, ,,",,,,6,2013
31,,113,156,+38:51,,,Brutt Pavel,20,Team Katusha,",, ,,",,,,6,2013
36,,111,1,+0:00,,,Paolini Luca,21,Team Katusha,",, ,,",,,,6,2013
25,,41,114,+27:57,,,Modolo Sacha,22,Bardiani Valvole - CSF Inox,",, ,,",,,,6,2013
32,,22,128,+32:14,,,Ermeti Giairo,23,Androni Giocattoli - Venezuela,",, ,,",,,,6,2013
32,,157,183,+47:47,,,Steegmans Gert,24,Omega Pharma - Quick-Step,",, ,,",,,,6,2013
30,,194,107,+27:23,,,de Kort Koen,25,Team Argos - Shimano,",, ,,",,,,6,2013
36,,6,176,+46:02,,,Hunter Robert,26,Garmin Sharp,",, ,,",,,,6,2013
24,,136,116,+28:42,,,Dockx Gert,27,Lotto Belisol Team,",, ,,",,,,6,2013
29,,132,134,+32:58,,,Bellemakers Dirk,28,Lotto Belisol Team,",, ,,",,,,6,2013
36,,61,9,+0:42,,,Evans Cadel,29,BMC Racing Team,",, ,,",,,,6,2013
33,,121,19,+1:23,,,Scarponi Michele,30,Lampre - Merida,",, ,,",,,,6,2013
32,,73,77,+15:27,,,Longo Borghini Paolo,31,Cannondale Pro Cycling Team,",, ,,",,,,6,2013
32,,114,7,+0:36,,,Caruso Giampaolo,32,Team Katusha,",, ,,",,,,6,2013
33,,131,101,+26:21,,,Bak Lars Ytting,33,Lotto Belisol Team,",, ,,",,,,6,2013
27,,87,110,+27:31,,,Ospina Dalivier,34,Team Colombia,",, ,,",,,,6,2013
32,,202,109,+27:30,,,Bennati Daniele,35,Team Saxo - Tinkoff,",, ,,",,,,6,2013
32,,38,85,+21:07,,,Vanotti Alessandro,36,Astana Pro Team,",, ,,",,,,6,2013
28,,31,4,+0:31,,,Nibali Vincenzo,37,Astana Pro Team,",, ,,",,,,6,2013
33,,125,20,+1:23,,,Niemiec Przemyslaw,38,Lampre - Merida,",, ,,",,,,6,2013
30,,65,27,+1:49,,,Morabito Steve,39,BMC Racing Team,",, ,,",,,,6,2013
28,,228,9*,+0:39,,,Santambrogio Mauro,40*,Vini Fantini,",, ,,",,,,6,2013
24,,143,160,+40:23,,,Dowsett Alex,40,Movistar Team,",, ,,",,,,6,2013
24,,176,91,+24:45,,,Oliveira Nelson,41,RadioShack - Leopard,",, ,,",,,,6,2013
26,,35,49,+3:20,,,Kangert Tanel,42,Astana Pro Team,",, ,,",,,,6,2013
25,,8,30,+2:18,,,Stetina Peter,43,Garmin Sharp,",, ,,",,,,6,2013
28,,225,133,+32:56,,,Gatto Oscar,44,Vini Fantini,",, ,,",,,,6,2013
22,,46,103,+26:25,,,Colbrelli Sonny,45,Bardiani Valvole - CSF Inox,",, ,,",,,,6,2013
32,,223,192,+53:20,,,Chicchi Francesco,46,Vini Fantini,",, ,,",,,,6,2013
24,,27,32,+2:24,,,Rosa Diego,47,Androni Giocattoli - Venezuela,",, ,,",,,,6,2013
25,,16,87,+21:36,,,Bonnafond Guillaume,48,AG2R La Mondiale,",, ,,",,,,6,2013
29,,68,13,+0:54,,,Santaromita Ivan,49,BMC Racing Team,",, ,,",,,,6,2013
23,,15,25,+1:41,,,Betancur Carlos,50,AG2R La Mondiale,",, ,,",,,,6,2013
32,,1,5,+0:34,,,Hesjedal Ryder,51,Garmin Sharp,",, ,,",,,,6,2013
25,,71,34,+2:38,,,Caruso Damiano,52,Cannondale Pro Cycling Team,",, ,,",,,,6,2013
28,,26,82,+17:15,,,Rodriguez Jackson,53,Androni Giocattoli - Venezuela,",, ,,",,,,6,2013
32,,126,117,+30:17,,,Pietropolli Daniele,54,Lampre - Merida,",, ,,",,,,6,2013
26,,39,80,+17:08,,,Zeits Andrey,55,Astana Pro Team,",, ,,",,,,6,2013
24,,164,75,+14:39,,,Keukeleire Jens,56,Orica GreenEDGE,",, ,,",,,,6,2013
29,,118,12,+0:46,,,Trofimov Yuri,57,Team Katusha,",, ,,",,,,6,2013
31,,208,56,+7:35,,,Pires Bruno,58,Team Saxo - Tinkoff,",, ,,",,,,6,2013
22,,122,108,+27:25,,,Cattaneo Mattia,59,Lampre - Merida,",, ,,",,,,6,2013
26,,173,15,+1:00,,,Ki\u0161erlovski Robert,60,RadioShack - Leopard,",, ,,",,,,6,2013
34,,93,60,+9:08,,,Martinez Egoi,61,Euskaltel - Euskadi,",, ,,",,,,6,2013
28,,134,42,+3:03,,,de Greef Francis,62,Lotto Belisol Team,",, ,,",,,,6,2013
30,,59,163,+41:32,,,Wynants Maarten,63,Blanco Pro Cycling Team,",, ,,",,,,6,2013
26,,51,11,+0:45,,,Gesink Robert,64,Blanco Pro Cycling Team,",, ,,",,,,6,2013
27,,69,73,+13:57,,,Wyss Danilo,65,BMC Racing Team,",, ,,",,,,6,2013
35,,21,23,+1:37,,,Pellizotti Franco,66,Androni Giocattoli - Venezuela,",, ,,",,,,6,2013
29,,57,95,+25:41,,,Martens Paul,67,Blanco Pro Cycling Team,",, ,,",,,,6,2013
35,,58,174,+45:36,,,Tjallingii Maarten,68,Blanco Pro Cycling Team,",, ,,",,,,6,2013
33,,102,118,+30:23,,,Fischer Murilo Antonio,69,FDJ.fr,",, ,,",,,,6,2013
22,,162,154,+38:29,,,Durbridge Luke,70,Orica GreenEDGE,",, ,,",,,,6,2013
32,,36,151,+38:15,,,Kessiakoff Fredrik,71,Astana Pro Team,",, ,,",,,,6,2013
30,,107,130,+32:25,,,Rollin Dominique,72,FDJ.fr,",, ,,",,,,6,2013
32,,184,92,+24:52,,,Knees Christian,73,Sky Procycling,",, ,,",,,,6,2013
35,,2,10,+0:42,,,Danielson Thomas,74,Garmin Sharp,",, ,,",,,,6,2013
32,,105,47,+3:09,,,Mourey Francis,75,FDJ.fr,",, ,,",,,,6,2013
25,,183,8,+0:37,,,Henao Sergio Luis,76,Sky Procycling,",, ,,",,,,6,2013
31,,138,84,+19:36,,,Reynes Vicente,77,Lotto Belisol Team,",, ,,",,,,6,2013
30,,187,58,+7:54,,,Siutsou Kanstantsin,78,Sky Procycling,",, ,,",,,,6,2013
33,,181,6,+0:34,,,Wiggins Bradley,79,Sky Procycling,",, ,,",,,,6,2013
25,,56,18,+1:19,,,Kruijswijk Steven,80,Blanco Pro Cycling Team,",, ,,",,,,6,2013
26,,109,126,+32:06,,,Roux Anthony,81,FDJ.fr,",, ,,",,,,6,2013
37,,54,35,+2:42,,,Garate Juan Manuel,82,Blanco Pro Cycling Team,",, ,,",,,,6,2013
24,,179,179,+46:57,,,Sergent Jesse,83,RadioShack - Leopard,",, ,,",,,,6,2013
39,,172,57,+7:37,,,Hondo Danilo,84,RadioShack - Leopard,",, ,,",,,,6,2013
22,,33,16,+1:15,,,Aru Fabio,85,Astana Pro Team,",, ,,",,,,6,2013
23,,158,98,+26:09,,,Trentin Matteo,86,Omega Pharma - Quick-Step,",, ,,",,,,6,2013
23,,201,22,+1:34,,,Majka Rafa\u0142,87,Team Saxo - Tinkoff,",, ,,",,,,6,2013
24,,192,112,+27:49,,,Damuseau Thomas,88,Team Argos - Shimano,",, ,,",,,,6,2013
26,,188,2,+0:17,,,Uran Rigoberto,89,Sky Procycling,",, ,,",,,,6,2013
22,,55,31,+2:21,,,Kelderman Wilco,90,Blanco Pro Cycling Team,",, ,,",,,,6,2013
28,,166,150,+37:51,,,Meier Christian,91,Orica GreenEDGE,",, ,,",,,,6,2013
25,,217,21,+1:25,,,Valls Rafael,92,Vacansoleil - DCM,",, ,,",,,,6,2013
28,,75,132,+32:33,,,Sabatini Fabio,93,Cannondale Pro Cycling Team,",, ,,",,,,6,2013
27,,89,93,+25:23,,,Quintero Carlos,94,Team Colombia,",, ,,",,,,6,2013
26,,203,142,+35:40,,,Boaro Manuele,95,Team Saxo - Tinkoff,",, ,,",,,,6,2013
35,,91,17,+1:18,,,S\xe1nchez Samuel,96,Euskaltel - Euskadi,",, ,,",,,,6,2013
28,,76,66,+11:35,,,Salerno Cristiano,97,Cannondale Pro Cycling Team,",, ,,",,,,6,2013
25,,81,41,+2:59,,,Atapuma John Darwin,98,Team Colombia,",, ,,",,,,6,2013
26,,77,43,+3:04,,,Sarmiento Jose Cayetano,99,Cannondale Pro Cycling Team,",, ,,",,,,6,2013
27,,174,38,+2:53,,,Machado Tiago,100,RadioShack - Leopard,",, ,,",,,,6,2013
32,,169,14,+0:55,,,Weening Pieter,101,Orica GreenEDGE,",, ,,",,,,6,2013
36,,5,135,+33:00,,,Vande Velde Christian,102,Garmin Sharp,",, ,,",,,,6,2013
29,,153,24,+1:39,,,Go\u0142a\u015b Micha\u0142,103,Omega Pharma - Quick-Step,",, ,,",,,,6,2013
34,,218,69,+13:08,,,Veuchelen Frederik,104,Vacansoleil - DCM,",, ,,",,,,6,2013
25,,18,76,+15:26,,,Gastauer Ben,105,AG2R La Mondiale,",, ,,",,,,6,2013
34,,128,33,+2:32,,,Serpa Jose Rodolfo,106,Lampre - Merida,",, ,,",,,,6,2013
30,,92,28,+1:52,,,Azanza Jorge,107,Euskaltel - Euskadi,",, ,,",,,,6,2013
27,,145,3,+0:26,,,Intxausti Be\xf1at,108,Movistar Team,",, ,,",,,,6,2013
23,,186,86,+21:13,,,Puccio Salvatore,109,Sky Procycling,",, ,,",,,,6,2013
34,,98,71,+13:19,,,Verdugo Gorka,110,Euskaltel - Euskadi,",, ,,",,,,6,2013
29,,79,119,+30:45,,,Wurf Cameron,111,Cannondale Pro Cycling Team,",, ,,",,,,6,2013
34,,207,36,+2:46,,,Petrov Evgeni,112,Team Saxo - Tinkoff,",, ,,",,,,6,2013
28,,182,197,+57:41,,,Cataldo Dario,113,Sky Procycling,",, ,,",,,,6,2013
31,,127,115,+28:10,,,Pozzato Filippo,114,Lampre - Merida,",, ,,",,,,6,2013
25,,116,48,+3:18,,,Ignatenko Petr,115,Team Katusha,",, ,,",,,,6,2013
25,,123,68,+12:56,,,Durasek Kristijan,116,Lampre - Merida,",, ,,",,,,6,2013
30,,11,26,+1:41,,,Pozzovivo Domenico,117,AG2R La Mondiale,",, ,,",,,,6,2013
26,,84,45,+3:06,,,Duarte Fabio,118,Team Colombia,",, ,,",,,,6,2013
27,,34,177,+46:05,,,Gruzdev Dmitriy,119,Astana Pro Team,",, ,,",,,,6,2013
31,,209,40,+2:57,,,Sutherland Rory,120,Team Saxo - Tinkoff,",, ,,",,,,6,2013
29,,72,97,+25:56,,,Dall'Antonia Tiziano,121,Cannondale Pro Cycling Team,",, ,,",,,,6,2013
32,,178,146,+36:57,,,Roulston Hayden,122,RadioShack - Leopard,",, ,,",,,,6,2013
27,,129,53,+5:24,,,Stortoni Simone,123,Lampre - Merida,",, ,,",,,,6,2013
33,,139,165,+42:00,,,Willems Frederik,124,Lotto Belisol Team,",, ,,",,,,6,2013
