Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
23,38,17,34.0,Ruffoni Nicola,32,Bardiani - CSF Pro Team,\u25b22,7,2014
24,203,16,28.0,Majka Rafa\u0142,33,Tinkoff - Saxo,\u25bc5,7,2014
30,151,16,29.0,Santaromita Ivan,34,Orica GreenEDGE,\u25bc5,7,2014
28,116,16,30.0,Arm\xe9e Sander,35,Lotto Belisol,\u25bc5,7,2014
21,24,16,31.0,Godoy Yonder,36,Androni Giocattoli - Venezuela,\u25bc5,7,2014
26,206,16,,Rovny Ivan,37,Tinkoff - Saxo,-,7,2014
30,172,16,32.0,de Backer Bert,38,Team Giant - Shimano,\u25bc6,7,2014
24,33,16,,Boem Nicola,39,Bardiani - CSF Pro Team,-,7,2014
31,55,14,33.0,Morabito Steve,40,BMC Racing Team,\u25bc7,7,2014
26,164,13,35.0,Hurel Tony,41,Team Europcar,\u25bc6,7,2014
33,194,13,40.0,Eisel Bernhard,42,Team Sky,\u25bc2,7,2014
29,79,12,37.0,Rubiano Miguel Angel,43,Team Colombia,\u25bc6,7,2014
25,96,12,,Haas Nathan,44,Garmin Sharp,-,7,2014
24,42,12,38.0,Bol Jetse,45,Belkin-Pro Cycling Team,\u25bc7,7,2014
24,67,11,39.0,Ratto Daniele,46,Cannondale,\u25bc7,7,2014
31,11,10,41.0,Pozzovivo Domenico,47,AG2R La Mondiale,\u25bc6,7,2014
24,78,10,42.0,Romero Jeffry,48,Team Colombia,\u25bc6,7,2014
25,28,9,43.0,Rosa Diego,49,Androni Giocattoli - Venezuela,\u25bc6,7,2014
25,169,9,,Thurau Bjorn,50,Team Europcar,-,7,2014
25,114,9,44.0,Dockx Gert,51,Lotto Belisol,\u25bc7,7,2014
29,23,8,45.0,Frapporti Marco,52,Androni Giocattoli - Venezuela,\u25bc7,7,2014
29,62,7,47.0,Gatto Oscar,53,Cannondale,\u25bc6,7,2014
25,101,7,,Anacona Winner,54,Lampre - Merida,-,7,2014
23,212,7,48.0,Alafaci Eugenio,55,Trek Factory Racing,\u25bc7,7,2014
24,121,6,49.0,Quintana Nairo,56,Movistar Team,\u25bc7,7,2014
27,71,6,50.0,Duarte Fabio,57,Team Colombia,\u25bc7,7,2014
23,36,6,61.0,Colbrelli Sonny,58,Bardiani - CSF Pro Team,\u25b23,7,2014
23,86,6,51.0,Le Bon Johan,59,FDJ.fr,\u25bc8,7,2014
40,146,6,52.0,Petacchi Alessandro,60,Omega Pharma - Quick-Step,\u25bc8,7,2014
29,26,6,53.0,Bandiera Marco,61,Androni Giocattoli - Venezuela,\u25bc8,7,2014
27,161,5,54.0,Rolland Pierre,62,Team Europcar,\u25bc8,7,2014
33,91,5,55.0,Hesjedal Ryder,63,Garmin Sharp,\u25bc8,7,2014
34,1,4,56.0,Scarponi Michele,64,Astana Pro Team,\u25bc8,7,2014
24,149,4,,Vermote Julien,65,Omega Pharma - Quick-Step,-,7,2014
33,99,4,57.0,Wegmann Fabian,66,Garmin Sharp,\u25bc9,7,2014
23,3,3,58.0,Aru Fabio,67,Astana Pro Team,\u25bc9,7,2014
29,191,3,59.0,Cataldo Dario,68,Team Sky,\u25bc9,7,2014
23,174,3,60.0,Ludvigsson Tobias,69,Team Giant - Shimano,\u25bc9,7,2014
24,39,3,62.0,Zardini Edoardo,70,Bardiani - CSF Pro Team,\u25bc8,7,2014
32,135,3,63.0,Colli Daniele,71,Neri Sottoli,\u25bc8,7,2014
31,111,2,64.0,Monfort Maxime,72,Lotto Belisol,\u25bc8,7,2014
34,106,2,65.0,Niemiec Przemyslaw,73,Lampre - Merida,\u25bc8,7,2014
30,102,2,66.0,Bono Matteo,74,Lampre - Merida,\u25bc8,7,2014
27,72,2,67.0,Torres Rodolfo Andres,75,Team Colombia,\u25bc8,7,2014
40,215,2,68.0,Hondo Danilo,76,Trek Factory Racing,\u25bc8,7,2014
24,138,1,69.0,Monsalve Yonathan,77,Neri Sottoli,\u25bc8,7,2014
29,201,1,70.0,Roche Nicolas,78,Tinkoff - Saxo,\u25bc8,7,2014
33,64,1,71.0,Longo Borghini Paolo,79,Cannondale,\u25bc8,7,2014
29,65,1,72.0,Marangoni Alan,80,Cannondale,\u25bc8,7,2014
23,81,166,1.0,Bouhanni Nacer,1,FDJ.fr,-,8,2014
25,216,150,2.0,Nizzolo Giacomo,2,Trek Factory Racing,-,8,2014
25,69,139,3.0,Viviani Elia,3,Cannondale,-,8,2014
31,104,121,4.0,Ferrari Roberto,4,Lampre - Merida,-,8,2014
26,199,92,5.0,Swift Ben,5,Team Sky,-,8,2014
23,155,90,6.0,Matthews Michael,6,Orica GreenEDGE,-,8,2014
29,94,53,7.0,Farrar Tyler,7,Garmin Sharp,-,8,2014
