BIB,GC,GC-Time,Prev,Rnk,Team,Time,stage,year,▼▲
,,+ - 74:39:03,5.0,4,Euskaltel - Euskadi,1:11:01 1:11:01,17,2008,▲1
,,+ - 74:39:03,7.0,5,Caisse d'Epargne,1:11:45 1:11:45,17,2008,▲2
,,+ - 74:39:03,8.0,6,Silence - Lotto,1:13:29 1:13:29,17,2008,▲2
,,+ - 74:39:03,4.0,7,Lampre,1:18:05 1:18:05,17,2008,▼3
,,+ - 74:39:03,9.0,8,Crédit Agricole,1:28:33 1:28:33,17,2008,▲1
,,+ - 74:39:03,6.0,9,Gerolsteiner,1:29:03 1:29:03,17,2008,▼3
,,+ - 74:39:03,10.0,10,Team Columbia,1:29:48 1:29:48,17,2008,-
,,+ - 74:39:03,12.0,11,"Cofidis, le Crédit par Téléphone",1:49:07 1:49:07,17,2008,▲1
,,+ - 74:39:03,11.0,12,Liquigas,2:03:33 2:03:33,17,2008,▼1
,,+ - 74:39:03,13.0,13,Bouygues Telecom,2:11:30 2:11:30,17,2008,-
,,+ - 74:39:03,14.0,14,Team Garmin - Chipotle,2:31:36 2:31:36,17,2008,-
,,+ - 74:39:03,15.0,15,Française des Jeux,2:33:51 2:33:51,17,2008,-
,,+ - 74:39:03,16.0,16,Milram,3:04:49 3:04:49,17,2008,-
,,+ - 74:39:03,17.0,17,Barloworld,3:20:30 3:20:30,17,2008,-
,,+ - 74:39:03,18.0,18,Quickstep - Innergetic,3:44:36 3:44:36,17,2008,-
,,+ - 74:39:03,19.0,19,Agritubel,4:05:02 4:05:02,17,2008,-
,,+ - 79:16:14,1.0,1,CSC ProTeam,237:42:06 237:42:06,18,2008,-
,,+ - 79:16:14,2.0,2,AG2R La Mondiale,9:27 9:27,18,2008,-
,,+ - 79:16:14,3.0,3,Rabobank ProTeam,1:01:17 1:01:17,18,2008,-
,,+ - 79:16:14,4.0,4,Euskaltel - Euskadi,1:07:57 1:07:57,18,2008,-
,,+ - 79:16:14,5.0,5,Caisse d'Epargne,1:11:56 1:11:56,18,2008,-
,,+ - 79:16:14,6.0,6,Silence - Lotto,1:13:29 1:13:29,18,2008,-
,,+ - 79:16:14,7.0,7,Lampre,1:18:16 1:18:16,18,2008,-
,,+ - 79:16:14,10.0,8,Team Columbia,1:23:09 1:23:09,18,2008,▲2
,,+ - 79:16:14,8.0,9,Crédit Agricole,1:25:27 1:25:27,18,2008,▼1
,,+ - 79:16:14,9.0,10,Gerolsteiner,1:29:14 1:29:14,18,2008,▼1
,,+ - 79:16:14,11.0,11,"Cofidis, le Crédit par Téléphone",1:49:07 1:49:07,18,2008,-
,,+ - 79:16:14,12.0,12,Liquigas,2:03:33 2:03:33,18,2008,-
,,+ - 79:16:14,13.0,13,Bouygues Telecom,2:11:58 2:11:58,18,2008,-
,,+ - 79:16:14,14.0,14,Team Garmin - Chipotle,2:31:47 2:31:47,18,2008,-
,,+ - 79:16:14,15.0,15,Française des Jeux,2:34:19 2:34:19,18,2008,-
,,+ - 79:16:14,16.0,16,Milram,3:05:00 3:05:00,18,2008,-
,,+ - 79:16:14,17.0,17,Barloworld,3:20:58 3:20:58,18,2008,-
,,+ - 79:16:14,18.0,18,Quickstep - Innergetic,3:37:57 3:37:57,18,2008,-
,,+ - 79:16:14,19.0,19,Agritubel,4:01:56 4:01:56,18,2008,-
,,+ - 82:54:36,1.0,1,CSC ProTeam,248:37:12 248:37:12,19,2008,-
,,+ - 82:54:36,2.0,2,AG2R La Mondiale,9:27 9:27,19,2008,-
,,+ - 82:54:36,3.0,3,Rabobank ProTeam,1:01:17 1:01:17,19,2008,-
,,+ - 82:54:36,4.0,4,Euskaltel - Euskadi,1:07:57 1:07:57,19,2008,-
,,+ - 82:54:36,5.0,5,Caisse d'Epargne,1:11:56 1:11:56,19,2008,-
,,+ - 82:54:36,6.0,6,Silence - Lotto,1:13:29 1:13:29,19,2008,-
,,+ - 82:54:36,7.0,7,Lampre,1:18:16 1:18:16,19,2008,-
,,+ - 82:54:36,8.0,8,Team Columbia,1:23:09 1:23:09,19,2008,-
,,+ - 82:54:36,9.0,9,Crédit Agricole,1:25:27 1:25:27,19,2008,-
,,+ - 82:54:36,10.0,10,Gerolsteiner,1:29:14 1:29:14,19,2008,-
,,+ - 82:54:36,11.0,11,"Cofidis, le Crédit par Téléphone",1:47:54 1:47:54,19,2008,-
,,+ - 82:54:36,12.0,12,Liquigas,2:03:33 2:03:33,19,2008,-
,,+ - 82:54:36,13.0,13,Bouygues Telecom,2:11:58 2:11:58,19,2008,-
,,+ - 82:54:36,14.0,14,Team Garmin - Chipotle,2:31:47 2:31:47,19,2008,-
,,+ - 82:54:36,15.0,15,Française des Jeux,2:33:06 2:33:06,19,2008,-
,,+ - 82:54:36,16.0,16,Milram,3:05:00 3:05:00,19,2008,-
,,+ - 82:54:36,17.0,17,Barloworld,3:22:06 3:22:06,19,2008,-
,,+ - 82:54:36,18.0,18,Quickstep - Innergetic,3:37:57 3:37:57,19,2008,-
,,+ - 82:54:36,19.0,19,Agritubel,4:01:56 4:01:56,19,2008,-
,,+ - 84:01:00,1.0,1,CSC ProTeam,251:54:35 251:54:35,20,2008,-
,,+ - 84:01:00,2.0,2,AG2R La Mondiale,15:49 15:49,20,2008,-
,,+ - 84:01:00,3.0,3,Rabobank ProTeam,1:05:33 1:05:33,20,2008,-
,,+ - 84:01:00,4.0,4,Euskaltel - Euskadi,1:16:40 1:16:40,20,2008,-
,,+ - 84:01:00,6.0,5,Silence - Lotto,1:17:29 1:17:29,20,2008,▲1
,,+ - 84:01:00,5.0,6,Caisse d'Epargne,1:20:42 1:20:42,20,2008,▼1
,,+ - 84:01:00,8.0,7,Team Columbia,1:23:14 1:23:14,20,2008,▲1
,,+ - 84:01:00,7.0,8,Lampre,1:26:24 1:26:24,20,2008,▼1
,,+ - 84:01:00,10.0,9,Gerolsteiner,1:28:01 1:28:01,20,2008,▲1
,,+ - 84:01:00,9.0,10,Crédit Agricole,1:37:23 1:37:23,20,2008,▼1
,,+ - 84:01:00,11.0,11,"Cofidis, le Crédit par Téléphone",1:51:49 1:51:49,20,2008,-
,,+ - 84:01:00,12.0,12,Liquigas,2:13:42 2:13:42,20,2008,-
,,+ - 84:01:00,13.0,13,Bouygues Telecom,2:18:53 2:18:53,20,2008,-
,,+ - 84:01:00,14.0,14,Team Garmin - Chipotle,2:31:12 2:31:12,20,2008,-
,,+ - 84:01:00,15.0,15,Française des Jeux,2:41:14 2:41:14,20,2008,-
,,+ - 84:01:00,16.0,16,Milram,3:13:52 3:13:52,20,2008,-
,,+ - 84:01:00,17.0,17,Barloworld,3:33:16 3:33:16,20,2008,-
,,+ - 84:01:00,18.0,18,Quickstep - Innergetic,3:44:38 3:44:38,20,2008,-
,,+ - 84:01:00,19.0,19,Agritubel,4:16:04 4:16:04,20,2008,-
,,+ - 87:52:52,1.0,1,CSC ProTeam,263:29:57 263:29:57,21,2008,-
,,+ - 87:52:52,2.0,2,AG2R La Mondiale,15:35 15:35,21,2008,-
,,+ - 87:52:52,3.0,3,Rabobank ProTeam,1:05:26 1:05:26,21,2008,-
,,+ - 87:52:52,4.0,4,Euskaltel - Euskadi,1:16:26 1:16:26,21,2008,-
,,+ - 87:52:52,5.0,5,Silence - Lotto,1:17:15 1:17:15,21,2008,-
,,+ - 87:52:52,6.0,6,Caisse d'Epargne,1:20:28 1:20:28,21,2008,-
,,+ - 87:52:52,7.0,7,Team Columbia,1:23:00 1:23:00,21,2008,-
,,+ - 87:52:52,8.0,8,Lampre,1:26:24 1:26:24,21,2008,-
,,+ - 87:52:52,9.0,9,Gerolsteiner,1:27:40 1:27:40,21,2008,-
,,+ - 87:52:52,10.0,10,Crédit Agricole,1:37:16 1:37:16,21,2008,-
,,+ - 87:52:52,11.0,11,"Cofidis, le Crédit par Téléphone",1:51:35 1:51:35,21,2008,-
,,+ - 87:52:52,12.0,12,Liquigas,2:13:21 2:13:21,21,2008,-
,,+ - 87:52:52,13.0,13,Bouygues Telecom,2:19:07 2:19:07,21,2008,-
,,+ - 87:52:52,14.0,14,Team Garmin - Chipotle,2:31:05 2:31:05,21,2008,-
,,+ - 87:52:52,15.0,15,Française des Jeux,2:41:37 2:41:37,21,2008,-
,,+ - 87:52:52,16.0,16,Milram,3:13:24 3:13:24,21,2008,-
,,+ - 87:52:52,17.0,17,Barloworld,3:33:45 3:33:45,21,2008,-
,,+ - 87:52:52,18.0,18,Quickstep - Innergetic,3:44:10 3:44:10,21,2008,-
,,+ - 87:52:52,19.0,19,Agritubel,4:15:57 4:15:57,21,2008,-
