Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
28,171,,,6.0,,Julich Bobby,87,Crédit Agricole,,11,2000,-
27,56,,,6.0,79.0,Luttenberger Peter,88,O.N.C.E. - Deutsche Bank,,11,2000,▼9
30,71,,,4.0,82.0,Pantani Marco,89,Mercatone Uno - Albacom,,11,2000,▼7
28,105,,,4.0,84.0,Hernandez Jaime Javier,90,Festina - Lotus,,11,2000,▼6
27,136,,,4.0,83.0,Marichal Thierry,91,Lotto - Adecco,,11,2000,▼8
31,72,,,3.0,85.0,Borgheresi Simone,92,Mercatone Uno - Albacom,,11,2000,▼7
35,156,,,3.0,86.0,Hervé Pascal,93,Polti,,11,2000,▼7
29,64,,,3.0,87.0,Fagnini Gian Matteo,94,Team Telekom,,11,2000,▼7
29,4,,,2.0,88.0,Hamilton Tyler,95,US Postal Service,,11,2000,▼7
31,91,,,2.0,90.0,Dufaux Laurent,96,Saeco,,11,2000,▼6
26,158,,,1.0,91.0,Sacchi Fabio,97,Polti,,11,2000,▼6
30,69,,,195.0,1.0,Zabel Erik,1,Team Telekom,,12,2000,-
27,181,,,102.0,4.0,Vainšteins Romāns,2,Vini Caldirola - Sidermec,,12,2000,▲2
29,43,,,101.0,5.0,Dekker Erik,3,Rabobank ProTeam,,12,2000,▲2
29,146,,,86.0,6.0,Magnien Emmanuel,4,La Française des Jeux,,12,2000,▲2
31,39,,,81.0,7.0,Zanini Stefano,5,Mapei - Quickstep,,12,2000,▲2
28,117,,,75.0,8.0,McEwen Robbie,6,Farm Frites,,12,2000,▲2
33,135,,,67.0,9.0,Durand Jacky,7,Lotto - Adecco,,12,2000,▲2
30,166,,,64.0,10.0,Piziks Arvis,8,MemoryCard - Jack & Jones,,12,2000,▲2
26,33,,,60.0,11.0,Bettini Paolo,9,Mapei - Quickstep,,12,2000,▲2
31,199,,,60.0,12.0,Simon François,10,Bonjour,,12,2000,▲2
28,125,,,59.0,15.0,Mattan Nico,11,Cofidis,,12,2000,▲4
25,93,,,56.0,13.0,Commesso Salvatore,12,Saeco,,12,2000,▲1
27,22,,,54.0,25.0,Botero Santiago,14,Kelme - Costa Blanca,,12,2000,▲11
26,95,,,52.0,16.0,Mori Massimiliano,15,Saeco,,12,2000,▲1
23,127,,,50.0,17.0,Millar David,16,Cofidis,,12,2000,▲1
28,179,,,48.0,18.0,Voigt Jens,17,Crédit Agricole,,12,2000,▲1
26,196,,,47.0,19.0,Nazon Damien,18,Bonjour,,12,2000,▲1
27,139,,,46.0,20.0,Verheyen Geert,19,Lotto - Adecco,,12,2000,▲1
30,82,,,45.0,21.0,Agnolutto Christophe,20,AG2R Prevoyance,,12,2000,▲1
26,49,,,45.0,22.0,Zberg Markus,21,Rabobank ProTeam,,12,2000,▲1
26,61,,,45.0,30.0,Ullrich Jan,22,Team Telekom,,12,2000,▲8
29,198,,,43.0,23.0,Rous Didier,23,Bonjour,,12,2000,-
28,47,,,35.0,27.0,van Bon Léon,24,Rabobank ProTeam,,12,2000,▲3
26,36,,,35.0,28.0,Rodriguez Fred,25,Mapei - Quickstep,,12,2000,▲3
24,16,,,35.0,37.0,Mancebo Francisco,26,Banesto,,12,2000,▲11
31,147,,,34.0,29.0,Mengin Christophe,27,La Française des Jeux,,12,2000,▲2
28,173,,,32.0,31.0,Gougot Fabrice,28,Crédit Agricole,,12,2000,▲3
32,188,,,32.0,32.0,Radaelli Mauro,29,Vini Caldirola - Sidermec,,12,2000,▲3
29,101,,,31.0,43.0,Moreau Christophe,30,Festina - Lotus,,12,2000,▲13
30,145,,,30.0,33.0,Jan Xavier,31,La Française des Jeux,,12,2000,▲2
30,151,,,30.0,48.0,Virenque Richard,32,Polti,,12,2000,▲16
31,116,,,29.0,34.0,Magnusson Glenn,33,Farm Frites,,12,2000,▲1
27,14,,,28.0,35.0,Garcia José Vicente,34,Banesto,,12,2000,▲1
32,84,,,28.0,36.0,Chanteur Pascal,35,AG2R Prevoyance,,12,2000,▲1
30,29,,,26.0,39.0,Vidal José Angel,36,Kelme - Costa Blanca,,12,2000,▲3
25,131,,,26.0,38.0,Verbrugghe Rik,37,Lotto - Adecco,,12,2000,▲1
32,159,,,26.0,40.0,Voskamp Bart,38,Polti,,12,2000,▲2
36,63,,,26.0,41.0,Elli Alberto,39,Team Telekom,,12,2000,▲2
30,71,,,24.0,89.0,Pantani Marco,40,Mercatone Uno - Albacom,,12,2000,▲49
25,26,,,24.0,44.0,Otxoa Javier,41,Kelme - Costa Blanca,,12,2000,▲3
29,113,,,24.0,45.0,Knaven Servais,42,Farm Frites,,12,2000,▲3
26,102,,,23.0,82.0,Beloki Joseba,43,Festina - Lotus,,12,2000,▲39
29,32,,,23.0,58.0,Beltrán Manuel,44,Mapei - Quickstep,,12,2000,▲14
28,165,,,23.0,46.0,Larsen Nicolaj Bo,45,MemoryCard - Jack & Jones,,12,2000,▲1
29,12,,,22.0,50.0,Arrieta José Luis,46,Banesto,,12,2000,▲4
26,174,,,22.0,47.0,Hinault Sébastien,47,Crédit Agricole,,12,2000,-
26,67,,,20.0,49.0,Vinokourov Alexandre,48,Team Telekom,,12,2000,▲1
26,24,,,19.0,79.0,Heras Roberto,49,Kelme - Costa Blanca,,12,2000,▲30
26,53,,,19.0,51.0,Etxebarria David,50,O.N.C.E. - Deutsche Bank,,12,2000,▲1
30,31,,,19.0,52.0,Bartoli Michele,51,Mapei - Quickstep,,12,2000,▲1
29,83,,,19.0,53.0,Aus Lauri,52,AG2R Prevoyance,,12,2000,▲1
25,172,,,19.0,54.0,Bäckstedt Magnus,53,Crédit Agricole,,12,2000,▲1
27,197,,,19.0,55.0,Perreaudeau Olivier,54,Bonjour,,12,2000,▲1
25,132,,,18.0,56.0,Aerts Mario,55,Lotto - Adecco,,12,2000,▲1
27,144,,,17.0,57.0,Høj Frank,56,La Française des Jeux,,12,2000,▲1
32,168,,,16.0,59.0,Sandstød Michael,57,MemoryCard - Jack & Jones,,12,2000,▲2
28,137,,,16.0,71.0,van de Wouwer Kurt,58,Lotto - Adecco,,12,2000,▲13
31,48,,,16.0,60.0,Wauters Marc,59,Rabobank ProTeam,,12,2000,▲1
25,143,,,16.0,61.0,Gwiazdowski Grzegorz,60,La Française des Jeux,,12,2000,▲1
29,15,,,15.0,62.0,Jiménez José María,61,Banesto,,12,2000,▲1
31,51,,,15.0,69.0,Jalabert Laurent,62,O.N.C.E. - Deutsche Bank,,12,2000,▲7
29,167,,,15.0,63.0,Rittsel Martin,63,MemoryCard - Jack & Jones,,12,2000,-
30,182,,,15.0,64.0,Apollonio Massimo,64,Vini Caldirola - Sidermec,,12,2000,-
28,152,,,14.0,65.0,Blijlevens Jeroen,65,Polti,,12,2000,-
28,42,,,14.0,66.0,Boven Jan,66,Rabobank ProTeam,,12,2000,-
31,88,,,12.0,67.0,Maignan Gilles,67,AG2R Prevoyance,,12,2000,-
32,11,,,11.0,70.0,Zülle Alex,68,Banesto,,12,2000,▲2
30,65,,,11.0,72.0,Guerini Giuseppe,69,Team Telekom,,12,2000,▲3
30,163,,,11.0,73.0,Hoffman Tristan,70,MemoryCard - Jack & Jones,,12,2000,▲3
32,21,,,10.0,74.0,Escartin Fernando,71,Kelme - Costa Blanca,,12,2000,▲3
28,41,,,10.0,75.0,Boogerd Michael,72,Rabobank ProTeam,,12,2000,▲3
29,68,,,10.0,76.0,Wesemann Steffen,73,Team Telekom,,12,2000,▲3
33,106,,,10.0,77.0,Lino Pascal,74,Festina - Lotus,,12,2000,▲3
26,134,,,10.0,78.0,Demarbaix Sebastien,75,Lotto - Adecco,,12,2000,▲3
30,161,,,9.0,80.0,Hamburger Bo,76,MemoryCard - Jack & Jones,,12,2000,▲4
24,112,,,8.0,83.0,Klier Andreas,77,Farm Frites,,12,2000,▲6
26,118,,,8.0,84.0,Moerenhout Koos,78,Farm Frites,,12,2000,▲6
29,64,,,7.0,94.0,Fagnini Gian Matteo,79,Team Telekom,,12,2000,▲15
25,52,,,6.0,85.0,Cañada David,80,O.N.C.E. - Deutsche Bank,,12,2000,▲5
34,3,,,6.0,86.0,Ekimov Viatcheslav,81,US Postal Service,,12,2000,▲5
27,56,,,6.0,88.0,Luttenberger Peter,82,O.N.C.E. - Deutsche Bank,,12,2000,▲6
28,171,,,6.0,87.0,Julich Bobby,83,Crédit Agricole,,12,2000,▲4
28,105,,,4.0,90.0,Hernandez Jaime Javier,84,Festina - Lotus,,12,2000,▲6
27,136,,,4.0,91.0,Marichal Thierry,85,Lotto - Adecco,,12,2000,▲6
31,72,,,3.0,92.0,Borgheresi Simone,86,Mercatone Uno - Albacom,,12,2000,▲6
27,35,,,3.0,,Nardello Daniele,87,Mapei - Quickstep,,12,2000,-
36,156,,,3.0,93.0,Hervé Pascal,88,Polti,,12,2000,▲5
29,4,,,2.0,95.0,Hamilton Tyler,89,US Postal Service,,12,2000,▲6
25,92,,,2.0,,Atienza Daniel,90,Saeco,,12,2000,-
31,91,,,2.0,96.0,Dufaux Laurent,91,Saeco,,12,2000,▲5
35,185,,,1.0,,Conti Roberto,92,Vini Caldirola - Sidermec,,12,2000,-
26,158,,,1.0,97.0,Sacchi Fabio,93,Polti,,12,2000,▲4
30,69,,,208.0,1.0,Zabel Erik,1,Team Telekom,,13,2000,-
27,181,,,110.0,2.0,Vainšteins Romāns,2,Vini Caldirola - Sidermec,,13,2000,-
29,43,,,105.0,3.0,Dekker Erik,3,Rabobank ProTeam,,13,2000,-
29,146,,,92.0,4.0,Magnien Emmanuel,4,La Française des Jeux,,13,2000,-
28,117,,,90.0,6.0,McEwen Robbie,5,Farm Frites,,13,2000,▲1
31,39,,,81.0,5.0,Zanini Stefano,6,Mapei - Quickstep,,13,2000,▼1
31,199,,,74.0,10.0,Simon François,7,Bonjour,,13,2000,▲3
33,135,,,67.0,7.0,Durand Jacky,8,Lotto - Adecco,,13,2000,▼1
30,166,,,64.0,8.0,Piziks Arvis,9,MemoryCard - Jack & Jones,,13,2000,▼1
28,125,,,64.0,11.0,Mattan Nico,10,Cofidis,,13,2000,▲1
27,14,,,59.0,34.0,Garcia José Vicente,11,Banesto,,13,2000,▲23
30,82,,,57.0,20.0,Agnolutto Christophe,12,AG2R Prevoyance,,13,2000,▲8
25,93,,,56.0,12.0,Commesso Salvatore,13,Saeco,,13,2000,▼1
27,22,,,54.0,14.0,Botero Santiago,15,Kelme - Costa Blanca,,13,2000,▼1
26,95,,,52.0,15.0,Mori Massimiliano,16,Saeco,,13,2000,▼1
23,127,,,50.0,16.0,Millar David,17,Cofidis,,13,2000,▼1
28,179,,,48.0,17.0,Voigt Jens,18,Crédit Agricole,,13,2000,▼1
26,196,,,47.0,18.0,Nazon Damien,19,Bonjour,,13,2000,▼1
27,139,,,46.0,19.0,Verheyen Geert,20,Lotto - Adecco,,13,2000,▼1
26,49,,,46.0,21.0,Zberg Markus,21,Rabobank ProTeam,,13,2000,-
26,61,,,45.0,22.0,Ullrich Jan,22,Team Telekom,,13,2000,-
29,198,,,43.0,23.0,Rous Didier,23,Bonjour,,13,2000,-
36,63,,,36.0,39.0,Elli Alberto,24,Team Telekom,,13,2000,▲15
28,47,,,35.0,24.0,van Bon Léon,25,Rabobank ProTeam,,13,2000,▼1
26,36,,,35.0,25.0,Rodriguez Fred,26,Mapei - Quickstep,,13,2000,▼1
24,16,,,35.0,26.0,Mancebo Francisco,27,Banesto,,13,2000,▼1
31,147,,,34.0,27.0,Mengin Christophe,28,La Française des Jeux,,13,2000,▼1
31,48,,,33.0,59.0,Wauters Marc,29,Rabobank ProTeam,,13,2000,▲30
28,173,,,32.0,28.0,Gougot Fabrice,30,Crédit Agricole,,13,2000,▼2
32,188,,,32.0,29.0,Radaelli Mauro,31,Vini Caldirola - Sidermec,,13,2000,▼2
29,101,,,31.0,30.0,Moreau Christophe,32,Festina - Lotus,,13,2000,▼2
31,116,,,31.0,33.0,Magnusson Glenn,33,Farm Frites,,13,2000,-
30,145,,,30.0,31.0,Jan Xavier,34,La Française des Jeux,,13,2000,▼3
30,151,,,30.0,32.0,Virenque Richard,35,Polti,,13,2000,▼3
32,84,,,28.0,35.0,Chanteur Pascal,36,AG2R Prevoyance,,13,2000,▼1
27,55,,,26.0,,Jalabert Nicolas,37,O.N.C.E. - Deutsche Bank,,13,2000,-
30,29,,,26.0,36.0,Vidal José Angel,38,Kelme - Costa Blanca,,13,2000,▼2
25,131,,,26.0,37.0,Verbrugghe Rik,39,Lotto - Adecco,,13,2000,▼2
32,159,,,26.0,38.0,Voskamp Bart,40,Polti,,13,2000,▼2
36,156,,,25.0,88.0,Hervé Pascal,41,Polti,,13,2000,▲47
30,71,,,24.0,40.0,Pantani Marco,42,Mercatone Uno - Albacom,,13,2000,▼2
25,26,,,24.0,41.0,Otxoa Javier,43,Kelme - Costa Blanca,,13,2000,▼2
29,113,,,24.0,42.0,Knaven Servais,44,Farm Frites,,13,2000,▼2
26,102,,,23.0,43.0,Beloki Joseba,45,Festina - Lotus,,13,2000,▼2
29,32,,,23.0,44.0,Beltrán Manuel,46,Mapei - Quickstep,,13,2000,▼2
28,165,,,23.0,45.0,Larsen Nicolaj Bo,47,MemoryCard - Jack & Jones,,13,2000,▼2
29,12,,,22.0,46.0,Arrieta José Luis,48,Banesto,,13,2000,▼2
26,174,,,22.0,47.0,Hinault Sébastien,49,Crédit Agricole,,13,2000,▼2
30,182,,,22.0,64.0,Apollonio Massimo,50,Vini Caldirola - Sidermec,,13,2000,▲14
26,67,,,20.0,48.0,Vinokourov Alexandre,51,Team Telekom,,13,2000,▼3
26,24,,,19.0,49.0,Heras Roberto,52,Kelme - Costa Blanca,,13,2000,▼3
26,53,,,19.0,50.0,Etxebarria David,53,O.N.C.E. - Deutsche Bank,,13,2000,▼3
25,172,,,19.0,53.0,Bäckstedt Magnus,54,Crédit Agricole,,13,2000,▼1
27,197,,,19.0,54.0,Perreaudeau Olivier,55,Bonjour,,13,2000,▼1
24,189,,,18.0,,Trentin Guido,56,Vini Caldirola - Sidermec,,13,2000,-
25,132,,,18.0,55.0,Aerts Mario,57,Lotto - Adecco,,13,2000,▼2
27,144,,,17.0,56.0,Høj Frank,58,La Française des Jeux,,13,2000,▼2
29,141,,,16.0,,Heulot Stephane,59,La Française des Jeux,,13,2000,-
32,168,,,16.0,57.0,Sandstød Michael,60,MemoryCard - Jack & Jones,,13,2000,▼3
28,137,,,16.0,58.0,van de Wouwer Kurt,61,Lotto - Adecco,,13,2000,▼3
25,143,,,16.0,60.0,Gwiazdowski Grzegorz,62,La Française des Jeux,,13,2000,▼2
29,15,,,15.0,61.0,Jiménez José María,63,Banesto,,13,2000,▼2
31,51,,,15.0,62.0,Jalabert Laurent,64,O.N.C.E. - Deutsche Bank,,13,2000,▼2
29,167,,,15.0,63.0,Rittsel Martin,65,MemoryCard - Jack & Jones,,13,2000,▼2
28,152,,,14.0,65.0,Blijlevens Jeroen,66,Polti,,13,2000,▼1
28,42,,,14.0,66.0,Boven Jan,67,Rabobank ProTeam,,13,2000,▼1
26,176,,,13.0,,Morin Anthony,68,Crédit Agricole,,13,2000,-
31,88,,,12.0,67.0,Maignan Gilles,69,AG2R Prevoyance,,13,2000,▼2
29,64,,,12.0,79.0,Fagnini Gian Matteo,70,Team Telekom,,13,2000,▲9
32,11,,,11.0,68.0,Zülle Alex,71,Banesto,,13,2000,▼3
30,65,,,11.0,69.0,Guerini Giuseppe,72,Team Telekom,,13,2000,▼3
30,163,,,11.0,70.0,Hoffman Tristan,73,MemoryCard - Jack & Jones,,13,2000,▼3
32,21,,,10.0,71.0,Escartin Fernando,74,Kelme - Costa Blanca,,13,2000,▼3
28,41,,,10.0,72.0,Boogerd Michael,75,Rabobank ProTeam,,13,2000,▼3
29,68,,,10.0,73.0,Wesemann Steffen,76,Team Telekom,,13,2000,▼3
33,106,,,10.0,74.0,Lino Pascal,77,Festina - Lotus,,13,2000,▼3
26,134,,,10.0,75.0,Demarbaix Sebastien,78,Lotto - Adecco,,13,2000,▼3
30,161,,,9.0,76.0,Hamburger Bo,79,MemoryCard - Jack & Jones,,13,2000,▼3
24,112,,,8.0,77.0,Klier Andreas,80,Farm Frites,,13,2000,▼3
26,118,,,8.0,78.0,Moerenhout Koos,81,Farm Frites,,13,2000,▼3
25,52,,,6.0,80.0,Cañada David,82,O.N.C.E. - Deutsche Bank,,13,2000,▼2
34,3,,,6.0,81.0,Ekimov Viatcheslav,83,US Postal Service,,13,2000,▼2
28,171,,,6.0,83.0,Julich Bobby,84,Crédit Agricole,,13,2000,▼1
27,56,,,6.0,82.0,Luttenberger Peter,85,O.N.C.E. - Deutsche Bank,,13,2000,▼3
28,105,,,4.0,84.0,Hernandez Jaime Javier,86,Festina - Lotus,,13,2000,▼2
27,136,,,4.0,85.0,Marichal Thierry,87,Lotto - Adecco,,13,2000,▼2
31,72,,,3.0,86.0,Borgheresi Simone,88,Mercatone Uno - Albacom,,13,2000,▼2
27,35,,,3.0,87.0,Nardello Daniele,89,Mapei - Quickstep,,13,2000,▼2
29,4,,,2.0,89.0,Hamilton Tyler,90,US Postal Service,,13,2000,▼1
25,92,,,2.0,90.0,Atienza Daniel,91,Saeco,,13,2000,▼1
35,185,,,1.0,92.0,Conti Roberto,92,Vini Caldirola - Sidermec,,13,2000,-
26,158,,,1.0,93.0,Sacchi Fabio,93,Polti,,13,2000,-
30,69,,,214.0,1.0,Zabel Erik,1,Team Telekom,,14,2000,-
27,181,,,110.0,2.0,Vainšteins Romāns,2,Vini Caldirola - Sidermec,,14,2000,-
29,43,,,105.0,3.0,Dekker Erik,3,Rabobank ProTeam,,14,2000,-
28,117,,,94.0,5.0,McEwen Robbie,4,Farm Frites,,14,2000,▲1
29,146,,,92.0,4.0,Magnien Emmanuel,5,La Française des Jeux,,14,2000,▼1
31,39,,,81.0,6.0,Zanini Stefano,6,Mapei - Quickstep,,14,2000,-
31,199,,,76.0,7.0,Simon François,7,Bonjour,,14,2000,-
27,22,,,74.0,15.0,Botero Santiago,8,Kelme - Costa Blanca,,14,2000,▲7
33,135,,,67.0,8.0,Durand Jacky,9,Lotto - Adecco,,14,2000,▼1
30,166,,,64.0,9.0,Piziks Arvis,11,MemoryCard - Jack & Jones,,14,2000,▼2
28,125,,,64.0,10.0,Mattan Nico,12,Cofidis,,14,2000,▼2
27,14,,,59.0,11.0,Garcia José Vicente,13,Banesto,,14,2000,▼2
30,82,,,57.0,12.0,Agnolutto Christophe,14,AG2R Prevoyance,,14,2000,▼2
25,93,,,56.0,13.0,Commesso Salvatore,15,Saeco,,14,2000,▼2
26,61,,,52.0,22.0,Ullrich Jan,16,Team Telekom,,14,2000,▲6
26,95,,,52.0,16.0,Mori Massimiliano,17,Saeco,,14,2000,▼1
23,127,,,50.0,17.0,Millar David,18,Cofidis,,14,2000,▼1
28,179,,,48.0,18.0,Voigt Jens,19,Crédit Agricole,,14,2000,▼1
26,196,,,47.0,19.0,Nazon Damien,20,Bonjour,,14,2000,▼1
27,139,,,46.0,20.0,Verheyen Geert,21,Lotto - Adecco,,14,2000,▼1
26,49,,,46.0,21.0,Zberg Markus,22,Rabobank ProTeam,,14,2000,▼1
29,198,,,45.0,23.0,Rous Didier,23,Bonjour,,14,2000,-
30,151,,,42.0,35.0,Virenque Richard,24,Polti,,14,2000,▲11
29,101,,,41.0,32.0,Moreau Christophe,25,Festina - Lotus,,14,2000,▲7
30,71,,,39.0,42.0,Pantani Marco,26,Mercatone Uno - Albacom,,14,2000,▲16
24,16,,,36.0,27.0,Mancebo Francisco,27,Banesto,,14,2000,-
36,63,,,36.0,24.0,Elli Alberto,28,Team Telekom,,14,2000,▼4
28,47,,,35.0,25.0,van Bon Léon,29,Rabobank ProTeam,,14,2000,▼4
26,36,,,35.0,26.0,Rodriguez Fred,30,Mapei - Quickstep,,14,2000,▼4
31,147,,,34.0,28.0,Mengin Christophe,31,La Française des Jeux,,14,2000,▼3
31,48,,,33.0,29.0,Wauters Marc,32,Rabobank ProTeam,,14,2000,▼3
28,173,,,32.0,30.0,Gougot Fabrice,33,Crédit Agricole,,14,2000,▼3
32,188,,,32.0,31.0,Radaelli Mauro,34,Vini Caldirola - Sidermec,,14,2000,▼3
31,116,,,31.0,33.0,Magnusson Glenn,35,Farm Frites,,14,2000,▼2
30,145,,,30.0,34.0,Jan Xavier,36,La Française des Jeux,,14,2000,▼2
36,156,,,30.0,41.0,Hervé Pascal,37,Polti,,14,2000,▲4
26,102,,,29.0,45.0,Beloki Joseba,38,Festina - Lotus,,14,2000,▲7
32,84,,,28.0,36.0,Chanteur Pascal,39,AG2R Prevoyance,,14,2000,▼3
26,24,,,27.0,52.0,Heras Roberto,40,Kelme - Costa Blanca,,14,2000,▲12
27,55,,,26.0,37.0,Jalabert Nicolas,41,O.N.C.E. - Deutsche Bank,,14,2000,▼4
30,29,,,26.0,38.0,Vidal José Angel,42,Kelme - Costa Blanca,,14,2000,▼4
32,159,,,26.0,40.0,Voskamp Bart,43,Polti,,14,2000,▼3
25,26,,,24.0,43.0,Otxoa Javier,44,Kelme - Costa Blanca,,14,2000,▼1
29,113,,,24.0,44.0,Knaven Servais,45,Farm Frites,,14,2000,▼1
32,21,,,23.0,74.0,Escartin Fernando,46,Kelme - Costa Blanca,,14,2000,▲28
29,32,,,23.0,46.0,Beltrán Manuel,47,Mapei - Quickstep,,14,2000,▼1
28,165,,,23.0,47.0,Larsen Nicolaj Bo,48,MemoryCard - Jack & Jones,,14,2000,▼1
29,12,,,22.0,48.0,Arrieta José Luis,49,Banesto,,14,2000,▼1
26,174,,,22.0,49.0,Hinault Sébastien,50,Crédit Agricole,,14,2000,▼1
30,182,,,22.0,50.0,Apollonio Massimo,51,Vini Caldirola - Sidermec,,14,2000,▼1
26,67,,,20.0,51.0,Vinokourov Alexandre,52,Team Telekom,,14,2000,▼1
26,53,,,19.0,53.0,Etxebarria David,53,O.N.C.E. - Deutsche Bank,,14,2000,-
25,172,,,19.0,54.0,Bäckstedt Magnus,54,Crédit Agricole,,14,2000,-
27,197,,,19.0,55.0,Perreaudeau Olivier,55,Bonjour,,14,2000,-
24,189,,,18.0,56.0,Trentin Guido,56,Vini Caldirola - Sidermec,,14,2000,-
25,132,,,18.0,57.0,Aerts Mario,57,Lotto - Adecco,,14,2000,-
27,98,,,17.0,,Savoldelli Paolo,58,Saeco,,14,2000,-
27,144,,,17.0,58.0,Høj Frank,59,La Française des Jeux,,14,2000,▼1
28,137,,,16.0,61.0,van de Wouwer Kurt,60,Lotto - Adecco,,14,2000,▲1
25,143,,,16.0,62.0,Gwiazdowski Grzegorz,61,La Française des Jeux,,14,2000,▲1
29,15,,,15.0,63.0,Jiménez José María,62,Banesto,,14,2000,▲1
31,51,,,15.0,64.0,Jalabert Laurent,63,O.N.C.E. - Deutsche Bank,,14,2000,▲1
29,167,,,15.0,65.0,Rittsel Martin,64,MemoryCard - Jack & Jones,,14,2000,▲1
28,152,,,14.0,66.0,Blijlevens Jeroen,65,Polti,,14,2000,▲1
28,42,,,14.0,67.0,Boven Jan,66,Rabobank ProTeam,,14,2000,▲1
26,176,,,13.0,68.0,Morin Anthony,67,Crédit Agricole,,14,2000,▲1
30,65,,,13.0,72.0,Guerini Giuseppe,68,Team Telekom,,14,2000,▲4
31,88,,,12.0,69.0,Maignan Gilles,69,AG2R Prevoyance,,14,2000,-
29,64,,,12.0,70.0,Fagnini Gian Matteo,70,Team Telekom,,14,2000,-
32,11,,,11.0,71.0,Zülle Alex,71,Banesto,,14,2000,-
30,163,,,11.0,73.0,Hoffman Tristan,72,MemoryCard - Jack & Jones,,14,2000,▲1
28,41,,,10.0,75.0,Boogerd Michael,73,Rabobank ProTeam,,14,2000,▲2
33,106,,,10.0,77.0,Lino Pascal,74,Festina - Lotus,,14,2000,▲3
26,134,,,10.0,78.0,Demarbaix Sebastien,75,Lotto - Adecco,,14,2000,▲3
30,161,,,9.0,79.0,Hamburger Bo,76,MemoryCard - Jack & Jones,,14,2000,▲3
28,13,,,8.0,,Baranowski Dariusz,77,Banesto,,14,2000,-
24,112,,,8.0,80.0,Klier Andreas,78,Farm Frites,,14,2000,▲2
26,118,,,8.0,81.0,Moerenhout Koos,79,Farm Frites,,14,2000,▲2
25,52,,,6.0,82.0,Cañada David,80,O.N.C.E. - Deutsche Bank,,14,2000,▲2
34,3,,,6.0,83.0,Ekimov Viatcheslav,81,US Postal Service,,14,2000,▲2
27,56,,,6.0,85.0,Luttenberger Peter,82,O.N.C.E. - Deutsche Bank,,14,2000,▲3
28,171,,,6.0,84.0,Julich Bobby,83,Crédit Agricole,,14,2000,▲1
29,17,,,6.0,,Odriozola Jon,84,Banesto,,14,2000,-
28,105,,,4.0,86.0,Hernandez Jaime Javier,85,Festina - Lotus,,14,2000,▲1
27,136,,,4.0,87.0,Marichal Thierry,86,Lotto - Adecco,,14,2000,▲1
31,72,,,3.0,88.0,Borgheresi Simone,87,Mercatone Uno - Albacom,,14,2000,▲1
29,27,,,3.0,,Pascual Javier,88,Kelme - Costa Blanca,,14,2000,-
27,35,,,3.0,89.0,Nardello Daniele,89,Mapei - Quickstep,,14,2000,-
29,4,,,2.0,90.0,Hamilton Tyler,90,US Postal Service,,14,2000,-
25,92,,,2.0,91.0,Atienza Daniel,91,Saeco,,14,2000,-
35,185,,,1.0,92.0,Conti Roberto,92,Vini Caldirola - Sidermec,,14,2000,-
26,158,,,1.0,93.0,Sacchi Fabio,93,Polti,,14,2000,-
30,69,,,214.0,1.0,Zabel Erik,1,Team Telekom,,15,2000,-
27,181,,,110.0,2.0,Vainšteins Romāns,2,Vini Caldirola - Sidermec,,15,2000,-
29,43,,,105.0,3.0,Dekker Erik,3,Rabobank ProTeam,,15,2000,-
28,117,,,94.0,4.0,McEwen Robbie,4,Farm Frites,,15,2000,-
29,146,,,92.0,5.0,Magnien Emmanuel,5,La Française des Jeux,,15,2000,-
27,22,,,84.0,8.0,Botero Santiago,6,Kelme - Costa Blanca,,15,2000,▲2
31,39,,,81.0,6.0,Zanini Stefano,7,Mapei - Quickstep,,15,2000,▼1
31,199,,,76.0,7.0,Simon François,9,Bonjour,,15,2000,▼2
33,135,,,67.0,9.0,Durand Jacky,10,Lotto - Adecco,,15,2000,▼1
30,166,,,64.0,11.0,Piziks Arvis,11,MemoryCard - Jack & Jones,,15,2000,-
28,125,,,64.0,12.0,Mattan Nico,12,Cofidis,,15,2000,-
27,14,,,61.0,13.0,Garcia José Vicente,13,Banesto,,15,2000,-
25,93,,,60.0,15.0,Commesso Salvatore,14,Saeco,,15,2000,▲1
30,71,,,59.0,26.0,Pantani Marco,15,Mercatone Uno - Albacom,,15,2000,▲11
30,82,,,57.0,14.0,Agnolutto Christophe,16,AG2R Prevoyance,,15,2000,▼2
26,61,,,53.0,16.0,Ullrich Jan,17,Team Telekom,,15,2000,▼1
26,95,,,52.0,17.0,Mori Massimiliano,18,Saeco,,15,2000,▼1
23,127,,,50.0,18.0,Millar David,19,Cofidis,,15,2000,▼1
30,151,,,48.0,24.0,Virenque Richard,20,Polti,,15,2000,▲4
29,101,,,48.0,25.0,Moreau Christophe,21,Festina - Lotus,,15,2000,▲4
28,179,,,48.0,19.0,Voigt Jens,22,Crédit Agricole,,15,2000,▼3
26,196,,,47.0,20.0,Nazon Damien,23,Bonjour,,15,2000,▼3
27,139,,,46.0,21.0,Verheyen Geert,24,Lotto - Adecco,,15,2000,▼3
26,49,,,46.0,22.0,Zberg Markus,25,Rabobank ProTeam,,15,2000,▼3
29,198,,,45.0,23.0,Rous Didier,26,Bonjour,,15,2000,▼3
26,24,,,42.0,40.0,Heras Roberto,27,Kelme - Costa Blanca,,15,2000,▲13
24,16,,,39.0,27.0,Mancebo Francisco,28,Banesto,,15,2000,▼1
