Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,UCI,\u25bc\u25b2,stage,year
23,145,47,+35:45,10.0,Howson Damien,8,Orica GreenEDGE,35:45 35:45,,\u25b22,11,2016
24,49,50,+38:56,6.0,Brown Nathan,9,Cannondale Pro Cycling Team,38:56 38:56,,\u25bc3,11,2016
22,35,52,+44:25,12.0,K\xfcng Stefan,10,BMC Racing Team,44:25 44:25,,\u25b22,11,2016
25,44,53,+45:10,9.0,Dombrowski Joe,11,Cannondale Pro Cycling Team,45:10 45:10,,\u25bc2,11,2016
24,16,59,+52:11,13.0,Kozhatayev Bakhtiyar,12,Astana Pro Team,52:11 52:11,,\u25b21,11,2016
21,26,63,+56:02,11.0,Ciccone Giulio,13,Bardiani - CSF,56:02 56:02,,\u25bc2,11,2016
25,111,72,+1:01:17,20.0,Wellens Tim,14,Lotto Soudal,1:01:17 1:01:17,,\u25b26,11,2016
23,109,73,+1:01:24,14.0,Petilli Simone,15,Lampre - Merida,1:01:24 1:01:24,,\u25bc1,11,2016
24,31,83,+1:06:02,15.0,Senni Manuel,16,BMC Racing Team,1:06:02 1:06:02,,\u25bc1,11,2016
24,152,87,+1:08:10,18.0,Arndt Nikias,17,Team Giant - Alpecin,1:08:10 1:08:10,,\u25b21,11,2016
24,132,91,+1:09:06,22.0,Berlato Giacomo,18,Nippo - Vini Fantini,1:09:06 1:09:06,,\u25b24,11,2016
24,87,95,+1:10:28,27.0,Savitskiy Ivan,19,Gazprom-RusVelo,1:10:28 1:10:28,,\u25b28,11,2016
24,85,96,+1:10:28,17.0,Foliforov Alexander,20,Gazprom-RusVelo,",, 1:10:28",,\u25bc3,11,2016
22,48,98,+1:12:00,16.0,Bettiol Alberto,21,Cannondale Pro Cycling Team,1:12:00 1:12:00,,\u25bc5,11,2016
24,113,101,+1:13:22,21.0,de Bie Sean,22,Lotto Soudal,1:13:22 1:13:22,,\u25bc1,11,2016
25,58,102,+1:13:24,29.0,Van Zyl Johann,23,Team Dimension Data,1:13:24 1:13:24,,\u25b26,11,2016
21,216,104,+1:15:31,23.0,Rodr\xedguez Cristian,24,Wilier - Southeast,1:15:31 1:15:31,,\u25bc1,11,2016
20,218,105,+1:15:42,31.0,Martinez Daniel Felipe,25,Wilier - Southeast,1:15:42 1:15:42,,\u25b26,11,2016
21,105,106,+1:16:05,26.0,Mohoric Matej,26,Lampre - Merida,1:16:05 1:16:05,,-,11,2016
25,182,109,+1:16:51,19.0,Boswell Ian,27,Team Sky,1:16:51 1:16:51,,\u25bc8,11,2016
24,28,111,+1:17:37,25.0,Maestri Mirco,28,Bardiani - CSF,1:17:37 1:17:37,,\u25bc3,11,2016
23,195,114,+1:18:36,24.0,McCarthy Jay,29,Tinkoff,1:18:36 1:18:36,,\u25bc5,11,2016
24,214,122,+1:22:22,28.0,Bertazzo Liam,30,Wilier - Southeast,1:22:22 1:22:22,,\u25bc2,11,2016
23,23,127,+1:24:44,35.0,Simion Paolo,31,Bardiani - CSF,1:24:44 1:24:44,,\u25b24,11,2016
24,173,130,+1:26:14,30.0,Hofland Moreno,32,Team LottoNL-Jumbo,1:26:14 1:26:14,,\u25bc2,11,2016
25,103,132,+1:27:06,32.0,Koshevoy Ilia,33,Lampre - Merida,1:27:06 1:27:06,,\u25bc1,11,2016
23,128,139,+1:29:50,34.0,S\xfctterlin Jasha,34,Movistar Team,1:29:50 1:29:50,,-,11,2016
24,71,143,+1:34:32,33.0,D\xe9mare Arnaud,35,FDJ,1:34:32 1:34:32,,\u25bc2,11,2016
22,22,145,+1:36:45,41.0,Andreetta Simone,36,Bardiani - CSF,1:36:45 1:36:45,,\u25b25,11,2016
24,69,148,+1:37:49,37.0,Wisniowski Lukasz,37,Etixx - Quick Step,1:37:49 1:37:49,,-,11,2016
22,39,149,+1:38:36,36.0,Zabel Rick,38,BMC Racing Team,1:38:36 1:38:36,,\u25bc2,11,2016
22,212,156,+1:41:36,39.0,Amezqueta Julen,39,Wilier - Southeast,1:41:36 1:41:36,,-,11,2016
21,143,164,+1:45:26,38.0,Ewan Caleb,40,Orica GreenEDGE,1:45:26 1:45:26,,\u25bc2,11,2016
24,144,168,+1:47:46,42.0,Hepburn Michael,41,Orica GreenEDGE,1:47:46 1:47:46,,\u25b21,11,2016
22,82,170,+1:48:38,43.0,Rybalkin Aleksey,42,Gazprom-RusVelo,1:48:38 1:48:38,,\u25b21,11,2016
22,77,171,+1:48:43,40.0,Le Gac Olivier,43,FDJ,1:48:43 1:48:43,,\u25bc3,11,2016
23,137,172,+1:51:14,45.0,Grosu Eduard Michael,44,Nippo - Vini Fantini,1:51:14 1:51:14,,\u25b21,11,2016
24,138,173,+1:53:14,46.0,Yamamoto Genki,45,Nippo - Vini Fantini,1:53:14 1:53:14,,\u25b21,11,2016
22,78,177,+1:57:00,44.0,Sarreau Marc,46,FDJ,1:57:00 1:57:00,,\u25bc2,11,2016
24,135,179,+2:05:16,47.0,Stacchiotti Riccardo,47,Nippo - Vini Fantini,2:05:16 2:05:16,,-,11,2016
23,64,1,+0:00,1.0,Jungels Bob,1,Etixx - Quick Step,49:32:20 49:32:20,,-,12,2016
23,45,19,+5:49,2.0,Formolo Davide,2,Cannondale Pro Cycling Team,5:49 5:49,,-,12,2016
22,184,25,+13:31,3.0,Henao Sebasti\xe1n,3,Team Sky,13:31 13:31,,-,12,2016
23,101,27,+14:38,4.0,Conti Valerio,4,Lampre - Merida,14:38 14:38,,-,12,2016
23,68,34,+24:50,5.0,Verona Carlos,5,Etixx - Quick Step,24:50 24:50,,-,12,2016
25,156,44,+31:48,6.0,Ludvigsson Tobias,6,Team Giant - Alpecin,31:48 31:48,,-,12,2016
22,54,45,+32:53,7.0,Kudus Merhawi,7,Team Dimension Data,32:53 32:53,,-,12,2016
23,145,47,+35:45,8.0,Howson Damien,8,Orica GreenEDGE,35:45 35:45,,-,12,2016
24,49,50,+38:56,9.0,Brown Nathan,9,Cannondale Pro Cycling Team,38:56 38:56,,-,12,2016
22,35,52,+44:25,10.0,K\xfcng Stefan,10,BMC Racing Team,44:25 44:25,,-,12,2016
25,44,53,+45:10,11.0,Dombrowski Joe,11,Cannondale Pro Cycling Team,45:10 45:10,,-,12,2016
24,16,58,+52:11,12.0,Kozhatayev Bakhtiyar,12,Astana Pro Team,52:11 52:11,,-,12,2016
21,26,62,+56:02,13.0,Ciccone Giulio,13,Bardiani - CSF,56:02 56:02,,-,12,2016
25,111,71,+1:01:17,14.0,Wellens Tim,14,Lotto Soudal,1:01:17 1:01:17,,-,12,2016
23,109,72,+1:01:24,15.0,Petilli Simone,15,Lampre - Merida,1:01:24 1:01:24,,-,12,2016
24,152,85,+1:08:10,17.0,Arndt Nikias,16,Team Giant - Alpecin,1:08:10 1:08:10,,\u25b21,12,2016
24,31,88,+1:08:49,16.0,Senni Manuel,17,BMC Racing Team,1:08:49 1:08:49,,\u25bc1,12,2016
24,132,90,+1:09:06,18.0,Berlato Giacomo,18,Nippo - Vini Fantini,1:09:06 1:09:06,,-,12,2016
24,87,94,+1:10:28,19.0,Savitskiy Ivan,19,Gazprom-RusVelo,1:10:28 1:10:28,,-,12,2016
24,85,95,+1:10:28,20.0,Foliforov Alexander,20,Gazprom-RusVelo,",, 1:10:28",,-,12,2016
22,48,97,+1:12:00,21.0,Bettiol Alberto,21,Cannondale Pro Cycling Team,1:12:00 1:12:00,,-,12,2016
24,113,100,+1:13:22,22.0,de Bie Sean,22,Lotto Soudal,1:13:22 1:13:22,,-,12,2016
25,58,101,+1:13:24,23.0,Van Zyl Johann,23,Team Dimension Data,1:13:24 1:13:24,,-,12,2016
21,216,103,+1:15:31,24.0,Rodr\xedguez Cristian,24,Wilier - Southeast,1:15:31 1:15:31,,-,12,2016
20,218,104,+1:15:42,25.0,Martinez Daniel Felipe,25,Wilier - Southeast,1:15:42 1:15:42,,-,12,2016
21,105,105,+1:16:05,26.0,Mohoric Matej,26,Lampre - Merida,1:16:05 1:16:05,,-,12,2016
25,182,107,+1:16:51,27.0,Boswell Ian,27,Team Sky,1:16:51 1:16:51,,-,12,2016
24,28,108,+1:17:35,28.0,Maestri Mirco,28,Bardiani - CSF,1:17:35 1:17:35,,-,12,2016
23,195,111,+1:18:36,29.0,McCarthy Jay,29,Tinkoff,1:18:36 1:18:36,,-,12,2016
24,214,122,+1:23:25,30.0,Bertazzo Liam,30,Wilier - Southeast,1:23:25 1:23:25,,-,12,2016
23,23,125,+1:24:44,31.0,Simion Paolo,31,Bardiani - CSF,1:24:44 1:24:44,,-,12,2016
24,173,128,+1:26:14,32.0,Hofland Moreno,32,Team LottoNL-Jumbo,1:26:14 1:26:14,,-,12,2016
23,128,137,+1:29:50,34.0,S\xfctterlin Jasha,33,Movistar Team,1:29:50 1:29:50,,\u25b21,12,2016
25,103,138,+1:29:53,33.0,Koshevoy Ilia,34,Lampre - Merida,1:29:53 1:29:53,,\u25bc1,12,2016
24,71,142,+1:34:32,35.0,D\xe9mare Arnaud,35,FDJ,1:34:32 1:34:32,,-,12,2016
22,22,144,+1:36:45,36.0,Andreetta Simone,36,Bardiani - CSF,1:36:45 1:36:45,,-,12,2016
24,69,147,+1:37:49,37.0,Wisniowski Lukasz,37,Etixx - Quick Step,1:37:49 1:37:49,,-,12,2016
22,39,148,+1:38:36,38.0,Zabel Rick,38,BMC Racing Team,1:38:36 1:38:36,,-,12,2016
22,212,155,+1:41:36,39.0,Amezqueta Julen,39,Wilier - Southeast,1:41:36 1:41:36,,-,12,2016
21,143,162,+1:45:26,40.0,Ewan Caleb,40,Orica GreenEDGE,1:45:26 1:45:26,,-,12,2016
24,144,166,+1:47:46,41.0,Hepburn Michael,41,Orica GreenEDGE,1:47:46 1:47:46,,-,12,2016
22,82,169,+1:48:38,42.0,Rybalkin Aleksey,42,Gazprom-RusVelo,1:48:38 1:48:38,,-,12,2016
22,77,170,+1:48:43,43.0,Le Gac Olivier,43,FDJ,1:48:43 1:48:43,,-,12,2016
23,137,171,+1:51:14,44.0,Grosu Eduard Michael,44,Nippo - Vini Fantini,1:51:14 1:51:14,,-,12,2016
24,138,175,+1:57:28,45.0,Yamamoto Genki,45,Nippo - Vini Fantini,1:57:28 1:57:28,,-,12,2016
22,78,176,+2:03:34,46.0,Sarreau Marc,46,FDJ,2:03:34 2:03:34,,-,12,2016
24,135,177,+2:05:16,47.0,Stacchiotti Riccardo,47,Nippo - Vini Fantini,2:05:16 2:05:16,,-,12,2016
23,64,2,+0:26,1.0,Jungels Bob,1,Etixx - Quick Step,54:06:16 54:06:16,,-,13,2016
23,45,17,+6:15,2.0,Formolo Davide,2,Cannondale Pro Cycling Team,5:49 5:49,,-,13,2016
22,184,23,+13:57,3.0,Henao Sebasti\xe1n,3,Team Sky,13:31 13:31,,-,13,2016
23,101,28,+23:06,4.0,Conti Valerio,4,Lampre - Merida,22:40 22:40,,-,13,2016
25,44,41,+44:46,11.0,Dombrowski Joe,5,Cannondale Pro Cycling Team,44:20 44:20,,\u25b26,13,2016
23,68,42,+44:51,5.0,Verona Carlos,6,Etixx - Quick Step,44:25 44:25,,\u25bc1,13,2016
22,54,43,+44:58,7.0,Kudus Merhawi,7,Team Dimension Data,44:32 44:32,,-,13,2016
23,145,49,+52:40,8.0,Howson Damien,8,Orica GreenEDGE,52:14 52:14,,-,13,2016
24,49,50,+55:51,9.0,Brown Nathan,9,Cannondale Pro Cycling Team,55:25 55:25,,-,13,2016
25,156,56,+1:05:19,6.0,Ludvigsson Tobias,10,Team Giant - Alpecin,1:04:53 1:04:53,,\u25bc4,13,2016
24,85,58,+1:10:04,20.0,Foliforov Alexander,11,Gazprom-RusVelo,1:09:38 1:09:38,,\u25b29,13,2016
22,35,61,+1:15:27,10.0,K\xfcng Stefan,12,BMC Racing Team,1:15:01 1:15:01,,\u25bc2,13,2016
23,109,67,+1:21:25,15.0,Petilli Simone,13,Lampre - Merida,1:20:59 1:20:59,,\u25b22,13,2016
24,16,69,+1:23:13,12.0,Kozhatayev Bakhtiyar,14,Astana Pro Team,1:22:47 1:22:47,,\u25bc2,13,2016
21,26,73,+1:27:04,13.0,Ciccone Giulio,15,Bardiani - CSF,1:26:38 1:26:38,,\u25bc2,13,2016
24,31,77,+1:28:50,17.0,Senni Manuel,16,BMC Racing Team,1:28:24 1:28:24,,\u25b21,13,2016
25,58,81,+1:30:19,23.0,Van Zyl Johann,17,Team Dimension Data,1:29:53 1:29:53,,\u25b26,13,2016
22,48,85,+1:32:01,21.0,Bettiol Alberto,18,Cannondale Pro Cycling Team,1:31:35 1:31:35,,\u25b23,13,2016
25,111,86,+1:32:19,14.0,Wellens Tim,19,Lotto Soudal,1:31:53 1:31:53,,\u25bc5,13,2016
24,113,91,+1:33:23,22.0,de Bie Sean,20,Lotto Soudal,1:32:57 1:32:57,,\u25b22,13,2016
21,216,95,+1:35:32,24.0,Rodr\xedguez Cristian,21,Wilier - Southeast,1:35:06 1:35:06,,\u25b23,13,2016
21,105,97,+1:36:05,26.0,Mohoric Matej,22,Lampre - Merida,1:35:39 1:35:39,,\u25b24,13,2016
24,152,102,+1:39:12,16.0,Arndt Nikias,23,Team Giant - Alpecin,1:38:46 1:38:46,,\u25bc7,13,2016
24,132,103,+1:40:08,18.0,Berlato Giacomo,24,Nippo - Vini Fantini,1:39:42 1:39:42,,\u25bc6,13,2016
24,87,106,+1:41:30,19.0,Savitskiy Ivan,25,Gazprom-RusVelo,1:41:04 1:41:04,,\u25bc6,13,2016
20,218,110,+1:46:44,25.0,Martinez Daniel Felipe,26,Wilier - Southeast,1:46:18 1:46:18,,\u25bc1,13,2016
25,103,111,+1:46:48,34.0,Koshevoy Ilia,27,Lampre - Merida,1:46:22 1:46:22,,\u25b27,13,2016
25,182,114,+1:47:53,27.0,Boswell Ian,28,Team Sky,1:47:27 1:47:27,,\u25bc1,13,2016
24,28,115,+1:48:37,28.0,Maestri Mirco,29,Bardiani - CSF,1:48:11 1:48:11,,\u25bc1,13,2016
23,195,117,+1:49:38,29.0,McCarthy Jay,30,Tinkoff,1:49:12 1:49:12,,\u25bc1,13,2016
23,128,121,+1:53:30,33.0,S\xfctterlin Jasha,31,Movistar Team,1:53:04 1:53:04,,\u25b22,13,2016
23,23,126,+1:56:06,31.0,Simion Paolo,32,Bardiani - CSF,1:55:40 1:55:40,,\u25bc1,13,2016
24,214,129,+1:56:56,30.0,Bertazzo Liam,33,Wilier - Southeast,1:56:30 1:56:30,,\u25bc3,13,2016
22,212,138,+2:01:37,39.0,Amezqueta Julen,34,Wilier - Southeast,2:01:11 2:01:11,,\u25b25,13,2016
24,71,141,+2:05:34,35.0,D\xe9mare Arnaud,35,FDJ,2:05:08 2:05:08,,-,13,2016
22,22,143,+2:07:47,36.0,Andreetta Simone,36,Bardiani - CSF,2:07:21 2:07:21,,-,13,2016
22,82,146,+2:08:39,42.0,Rybalkin Aleksey,37,Gazprom-RusVelo,2:08:13 2:08:13,,\u25b25,13,2016
24,69,147,+2:08:51,37.0,Wisniowski Lukasz,38,Etixx - Quick Step,2:08:25 2:08:25,,\u25bc1,13,2016
22,39,148,+2:09:38,38.0,Zabel Rick,39,BMC Racing Team,2:09:12 2:09:12,,\u25bc1,13,2016
24,144,160,+2:18:48,41.0,Hepburn Michael,40,Orica GreenEDGE,2:18:22 2:18:22,,\u25b21,13,2016
22,77,163,+2:19:45,43.0,Le Gac Olivier,41,FDJ,2:19:19 2:19:19,,\u25b22,13,2016
23,137,165,+2:22:16,44.0,Grosu Eduard Michael,42,Nippo - Vini Fantini,2:21:50 2:21:50,,\u25b22,13,2016
24,138,169,+2:28:30,45.0,Yamamoto Genki,43,Nippo - Vini Fantini,2:28:04 2:28:04,,\u25b22,13,2016
24,135,170,+2:36:18,47.0,Stacchiotti Riccardo,44,Nippo - Vini Fantini,2:35:52 2:35:52,,\u25b23,13,2016
23,64,12,+6:10,1.0,Jungels Bob,1,Etixx - Quick Step,60:18:53 60:18:53,,-,14,2016
22,184,18,+17:12,3.0,Henao Sebasti\xe1n,2,Team Sky,11:02 11:02,,\u25b21,14,2016
23,45,24,+33:16,2.0,Formolo Davide,3,Cannondale Pro Cycling Team,27:06 27:06,,\u25bc1,14,2016
23,101,34,+53:49,4.0,Conti Valerio,4,Lampre - Merida,47:39 47:39,,-,14,2016
25,44,35,+53:53,5.0,Dombrowski Joe,5,Cannondale Pro Cycling Team,47:43 47:43,,-,14,2016
23,68,37,+56:06,6.0,Verona Carlos,6,Etixx - Quick Step,49:56 49:56,,-,14,2016
22,54,43,+1:05:57,7.0,Kudus Merhawi,7,Team Dimension Data,59:47 59:47,,-,14,2016
23,145,48,+1:13:39,8.0,Howson Damien,8,Orica GreenEDGE,1:07:29 1:07:29,,-,14,2016
24,49,54,+1:26:34,9.0,Brown Nathan,9,Cannondale Pro Cycling Team,1:20:24 1:20:24,,-,14,2016
25,156,56,+1:29:13,10.0,Ludvigsson Tobias,10,Team Giant - Alpecin,1:23:03 1:23:03,,-,14,2016
21,26,57,+1:32:48,15.0,Ciccone Giulio,11,Bardiani - CSF,1:26:38 1:26:38,,\u25b24,14,2016
24,85,58,+1:33:58,11.0,Foliforov Alexander,12,Gazprom-RusVelo,1:27:48 1:27:48,,\u25bc1,14,2016
22,35,62,+1:39:21,12.0,K\xfcng Stefan,13,BMC Racing Team,1:33:11 1:33:11,,\u25bc1,14,2016
24,31,63,+1:41:09,16.0,Senni Manuel,14,BMC Racing Team,1:34:59 1:34:59,,\u25b22,14,2016
23,109,70,+1:52:08,13.0,Petilli Simone,15,Lampre - Merida,1:45:58 1:45:58,,\u25bc2,14,2016
24,16,72,+1:53:56,14.0,Kozhatayev Bakhtiyar,16,Astana Pro Team,1:47:46 1:47:46,,\u25bc2,14,2016
25,58,78,+2:01:02,17.0,Van Zyl Johann,17,Team Dimension Data,1:54:52 1:54:52,,-,14,2016
22,48,81,+2:02:44,18.0,Bettiol Alberto,18,Cannondale Pro Cycling Team,1:56:34 1:56:34,,-,14,2016
25,111,82,+2:03:02,19.0,Wellens Tim,19,Lotto Soudal,1:56:52 1:56:52,,-,14,2016
21,216,90,+2:11:47,21.0,Rodr\xedguez Cristian,20,Wilier - Southeast,2:05:37 2:05:37,,\u25b21,14,2016
24,87,93,+2:12:13,25.0,Savitskiy Ivan,21,Gazprom-RusVelo,2:06:03 2:06:03,,\u25b24,14,2016
24,152,99,+2:15:27,23.0,Arndt Nikias,22,Team Giant - Alpecin,2:09:17 2:09:17,,\u25b21,14,2016
24,113,100,+2:16:33,20.0,de Bie Sean,23,Lotto Soudal,2:10:23 2:10:23,,\u25bc3,14,2016
20,218,103,+2:17:27,26.0,Martinez Daniel Felipe,24,Wilier - Southeast,2:11:17 2:11:17,,\u25b22,14,2016
25,182,106,+2:18:36,28.0,Boswell Ian,25,Team Sky,2:12:26 2:12:26,,\u25b23,14,2016
21,105,107,+2:19:15,22.0,Mohoric Matej,26,Lampre - Merida,2:13:05 2:13:05,,\u25bc4,14,2016
23,195,110,+2:21:42,30.0,McCarthy Jay,27,Tinkoff,2:15:32 2:15:32,,\u25b23,14,2016
25,103,118,+2:29:58,27.0,Koshevoy Ilia,28,Lampre - Merida,2:23:48 2:23:48,,\u25bc1,14,2016
24,28,120,+2:31:47,29.0,Maestri Mirco,29,Bardiani - CSF,2:25:37 2:25:37,,-,14,2016
23,128,125,+2:36:40,31.0,S\xfctterlin Jasha,30,Movistar Team,2:30:30 2:30:30,,\u25b21,14,2016
23,23,128,+2:39:16,32.0,Simion Paolo,31,Bardiani - CSF,2:33:06 2:33:06,,\u25b21,14,2016
22,212,136,+2:44:47,34.0,Amezqueta Julen,32,Wilier - Southeast,2:38:37 2:38:37,,\u25b22,14,2016
22,22,142,+2:50:57,36.0,Andreetta Simone,33,Bardiani - CSF,2:44:47 2:44:47,,\u25b23,14,2016
22,82,145,+2:51:49,37.0,Rybalkin Aleksey,34,Gazprom-RusVelo,2:45:39 2:45:39,,\u25b23,14,2016
24,69,146,+2:52:01,38.0,Wisniowski Lukasz,35,Etixx - Quick Step,2:45:51 2:45:51,,\u25b23,14,2016
22,39,148,+2:52:48,39.0,Zabel Rick,36,BMC Racing Team,2:46:38 2:46:38,,\u25b23,14,2016
24,144,156,+3:01:58,40.0,Hepburn Michael,37,Orica GreenEDGE,2:55:48 2:55:48,,\u25b23,14,2016
22,77,159,+3:02:55,41.0,Le Gac Olivier,38,FDJ,2:56:45 2:56:45,,\u25b23,14,2016
23,137,162,+3:05:26,42.0,Grosu Eduard Michael,39,Nippo - Vini Fantini,2:59:16 2:59:16,,\u25b23,14,2016
24,138,163,+3:11:40,43.0,Yamamoto Genki,40,Nippo - Vini Fantini,3:05:30 3:05:30,,\u25b23,14,2016
24,135,164,+3:19:28,44.0,Stacchiotti Riccardo,41,Nippo - Vini Fantini,3:13:18 3:13:18,,\u25b23,14,2016
23,64,8,+7:14,1.0,Jungels Bob,1,Etixx - Quick Step,60:48:36 60:48:36,20.0,-,15,2016
22,184,18,+18:48,2.0,Henao Sebasti\xe1n,2,Team Sky,11:34 11:34,,-,15,2016
23,45,24,+36:34,3.0,Formolo Davide,3,Cannondale Pro Cycling Team,29:20 29:20,,-,15,2016
25,44,34,+54:45,5.0,Dombrowski Joe,4,Cannondale Pro Cycling Team,47:31 47:31,,\u25b21,15,2016
23,101,35,+56:44,4.0,Conti Valerio,5,Lampre - Merida,49:30 49:30,,\u25bc1,15,2016
23,68,37,+58:46,6.0,Verona Carlos,6,Etixx - Quick Step,51:32 51:32,,-,15,2016
22,54,44,+1:10:34,7.0,Kudus Merhawi,7,Team Dimension Data,1:03:20 1:03:20,,-,15,2016
23,145,49,+1:18:07,8.0,Howson Damien,8,Orica GreenEDGE,1:10:53 1:10:53,,-,15,2016
24,49,53,+1:30:05,9.0,Brown Nathan,9,Cannondale Pro Cycling Team,1:22:51 1:22:51,,-,15,2016
25,156,55,+1:32:15,10.0,Ludvigsson Tobias,10,Team Giant - Alpecin,1:25:01 1:25:01,,-,15,2016
24,85,56,+1:33:58,12.0,Foliforov Alexander,11,Gazprom-RusVelo,1:26:44 1:26:44,,\u25b21,15,2016
21,26,57,+1:34:53,11.0,Ciccone Giulio,12,Bardiani - CSF,1:27:39 1:27:39,,\u25bc1,15,2016
22,35,62,+1:43:21,13.0,K\xfcng Stefan,13,BMC Racing Team,1:36:07 1:36:07,,-,15,2016
24,31,63,+1:46:50,14.0,Senni Manuel,14,BMC Racing Team,1:39:36 1:39:36,,-,15,2016
23,109,69,+1:54:03,15.0,Petilli Simone,15,Lampre - Merida,1:46:49 1:46:49,,-,15,2016
24,16,72,+2:00:21,16.0,Kozhatayev Bakhtiyar,16,Astana Pro Team,1:53:07 1:53:07,,-,15,2016
25,111,75,+2:04:38,19.0,Wellens Tim,17,Lotto Soudal,1:57:24 1:57:24,,\u25b22,15,2016
25,58,77,+2:05:14,17.0,Van Zyl Johann,18,Team Dimension Data,1:58:00 1:58:00,,\u25bc1,15,2016
22,48,81,+2:07:13,18.0,Bettiol Alberto,19,Cannondale Pro Cycling Team,1:59:59 1:59:59,,\u25bc1,15,2016
21,216,90,+2:15:30,20.0,Rodr\xedguez Cristian,20,Wilier - Southeast,2:08:16 2:08:16,,-,15,2016
24,87,91,+2:15:39,21.0,Savitskiy Ivan,21,Gazprom-RusVelo,2:08:25 2:08:25,,-,15,2016
24,152,98,+2:19:47,22.0,Arndt Nikias,22,Team Giant - Alpecin,2:12:33 2:12:33,,-,15,2016
20,218,99,+2:19:47,24.0,Martinez Daniel Felipe,23,Wilier - Southeast,",, 2:12:33",,\u25b21,15,2016
25,182,100,+2:20:01,25.0,Boswell Ian,24,Team Sky,2:12:47 2:12:47,,\u25b21,15,2016
24,113,103,+2:21:08,23.0,de Bie Sean,25,Lotto Soudal,2:13:54 2:13:54,,\u25bc2,15,2016
21,105,108,+2:25:18,26.0,Mohoric Matej,26,Lampre - Merida,2:18:04 2:18:04,,-,15,2016
23,195,112,+2:28:15,27.0,McCarthy Jay,27,Tinkoff,2:21:01 2:21:01,,-,15,2016
25,103,118,+2:35:01,28.0,Koshevoy Ilia,28,Lampre - Merida,2:27:47 2:27:47,,-,15,2016
24,28,119,+2:35:41,29.0,Maestri Mirco,29,Bardiani - CSF,2:28:27 2:28:27,,-,15,2016
23,128,123,+2:41:16,30.0,S\xfctterlin Jasha,30,Movistar Team,2:34:02 2:34:02,,-,15,2016
23,23,127,+2:45:05,31.0,Simion Paolo,31,Bardiani - CSF,2:37:51 2:37:51,,-,15,2016
22,212,133,+2:48:31,32.0,Amezqueta Julen,32,Wilier - Southeast,2:41:17 2:41:17,,-,15,2016
22,82,138,+2:53:46,34.0,Rybalkin Aleksey,33,Gazprom-RusVelo,2:46:32 2:46:32,,\u25b21,15,2016
22,22,140,+2:55:19,33.0,Andreetta Simone,34,Bardiani - CSF,2:48:05 2:48:05,,\u25bc1,15,2016
24,69,145,+2:56:47,35.0,Wisniowski Lukasz,35,Etixx - Quick Step,2:49:33 2:49:33,,-,15,2016
22,39,146,+2:57:50,36.0,Zabel Rick,36,BMC Racing Team,2:50:36 2:50:36,,-,15,2016
24,144,155,+3:07:19,37.0,Hepburn Michael,37,Orica GreenEDGE,3:00:05 3:00:05,,-,15,2016
22,77,157,+3:08:39,38.0,Le Gac Olivier,38,FDJ,3:01:25 3:01:25,,-,15,2016
23,137,159,+3:10:22,39.0,Grosu Eduard Michael,39,Nippo - Vini Fantini,3:03:08 3:03:08,,-,15,2016
24,138,161,+3:16:17,40.0,Yamamoto Genki,40,Nippo - Vini Fantini,3:09:03 3:09:03,,-,15,2016
24,135,163,+3:26:34,41.0,Stacchiotti Riccardo,41,Nippo - Vini Fantini,3:19:20 3:19:20,,-,15,2016
23,64,7,+7:57,1.0,Jungels Bob,1,Etixx - Quick Step,63:48:07 63:48:07,,-,16,2016
22,184,15,+22:14,2.0,Henao Sebasti\xe1n,2,Team Sky,14:17 14:17,,-,16,2016
23,45,24,+42:08,3.0,Formolo Davide,3,Cannondale Pro Cycling Team,34:11 34:11,,-,16,2016
23,101,33,+1:01:37,5.0,Conti Valerio,4,Lampre - Merida,53:40 53:40,,\u25b21,16,2016
25,44,35,+1:09:09,4.0,Dombrowski Joe,5,Cannondale Pro Cycling Team,1:01:12 1:01:12,,\u25bc1,16,2016
23,68,37,+1:16:13,6.0,Verona Carlos,6,Etixx - Quick Step,1:08:16 1:08:16,,-,16,2016
22,54,45,+1:28:01,7.0,Kudus Merhawi,7,Team Dimension Data,1:20:04 1:20:04,,-,16,2016
23,145,48,+1:35:34,8.0,Howson Damien,8,Orica GreenEDGE,1:27:37 1:27:37,,-,16,2016
24,49,51,+1:44:29,9.0,Brown Nathan,9,Cannondale Pro Cycling Team,1:36:32 1:36:32,,-,16,2016
25,156,54,+1:49:42,10.0,Ludvigsson Tobias,10,Team Giant - Alpecin,1:41:45 1:41:45,,-,16,2016
24,85,55,+1:51:25,11.0,Foliforov Alexander,11,Gazprom-RusVelo,1:43:28 1:43:28,,-,16,2016
21,26,57,+1:52:56,12.0,Ciccone Giulio,12,Bardiani - CSF,1:44:59 1:44:59,,-,16,2016
24,31,60,+1:59:39,14.0,Senni Manuel,13,BMC Racing Team,1:51:42 1:51:42,,\u25b21,16,2016
22,35,62,+2:00:48,13.0,K\xfcng Stefan,14,BMC Racing Team,1:52:51 1:52:51,,\u25bc1,16,2016
23,109,69,+2:11:30,15.0,Petilli Simone,15,Lampre - Merida,2:03:33 2:03:33,,-,16,2016
24,16,72,+2:18:32,16.0,Kozhatayev Bakhtiyar,16,Astana Pro Team,2:10:35 2:10:35,,-,16,2016
25,111,74,+2:22:05,17.0,Wellens Tim,17,Lotto Soudal,2:14:08 2:14:08,,-,16,2016
