Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
28,44,138,+1:49:09,,134.0,Gruzdev Dmitriy,138,Astana Pro Team,1:49:09 1:49:09,+18:25,,11,2014,▼4
28,65,139,+1:49:14,,135.0,Leezer Tom,139,Belkin-Pro Cycling Team,1:49:14 1:49:14,+18:25,,11,2014,▼4
29,187,140,+1:51:09,,133.0,Meier Christian,140,Orica GreenEDGE,1:51:09 1:51:09,+20:26,,11,2014,▼7
40,39,141,+1:52:01,,153.0,Tosatto Matteo,141,Tinkoff - Saxo,1:52:01 1:52:01,+7:27,,11,2014,▲12
37,24,142,+1:52:48,,137.0,Paolini Luca,142,Team Katusha,1:52:48 1:52:48,+20:26,,11,2014,▼5
27,55,143,+1:53:25,,139.0,Koren Kristijan,143,Cannondale,1:53:25 1:53:25,+20:26,,11,2014,▼4
29,162,144,+1:55:20,,158.0,Busche Matthew,144,Trek Factory Racing,1:55:20 1:55:20,+8:14,,11,2014,▲14
29,93,145,+1:57:08,,141.0,Bauer Jack,145,Garmin Sharp,1:57:08 1:57:08,+20:26,,11,2014,▼4
30,105,146,+1:57:27,,161.0,Devenyns Dries,146,Team Giant - Shimano,1:57:27 1:57:27,+8:14,,11,2014,▲15
31,77,147,+1:58:09,,142.0,Renshaw Mark,147,Omega Pharma - Quick-Step,1:58:09 1:58:09,+20:26,,11,2014,▼5
29,216,148,+1:58:35,,163.0,Gérard Arnaud,148,Bretagne - Séché Environnement,1:58:35 1:58:35,+8:14,,11,2014,▲15
33,2,149,+1:58:53,,147.0,Eisel Bernhard,149,Team Sky,1:58:53 1:58:53,+18:25,,11,2014,▼2
31,143,150,+1:58:59,,144.0,Burghardt Marcus,150,BMC Racing Team,1:58:59 1:58:59,+20:26,,11,2014,▼6
25,203,151,+1:59:13,,165.0,de la Cruz David,151,Team NetApp – Endura,1:59:13 1:59:13,+8:14,,11,2014,▲14
29,207,152,+1:59:40,,148.0,Mendes José,152,Team NetApp – Endura,1:59:40 1:59:40,+18:25,,11,2014,▼4
33,89,153,+2:00:32,,146.0,Riblon Christophe,153,AG2R La Mondiale,2:00:32 2:00:32,+20:26,,11,2014,▼7
29,109,154,+2:02:11,,149.0,Veelers Tom,154,Team Giant - Shimano,2:02:11 2:02:11,+20:26,,11,2014,▼5
32,139,155,+2:03:10,,150.0,Sieberg Marcel,155,Lotto Belisol,2:03:10 2:03:10,+20:26,,11,2014,▼5
33,48,156,+2:03:55,,155.0,Vanotti Alessandro,156,Astana Pro Team,2:03:55 2:03:55,+18:25,,11,2014,▼1
29,108,157,+2:04:07,,152.0,Timmer Albert,157,Team Giant - Shimano,2:04:07 2:04:07,+20:26,,11,2014,▼5
25,215,158,+2:05:15,,157.0,Fonseca Armindo,158,Bretagne - Séché Environnement,2:05:15 2:05:15,+18:25,,11,2014,▼1
28,22,159,+2:05:55,,154.0,Isaychev Vladimir,159,Team Katusha,2:05:55 2:05:55,+20:26,,11,2014,▼5
28,196,160,+2:06:24,,156.0,Kluge Roger,160,IAM Cycling,2:06:24 2:06:24,+20:26,,11,2014,▼4
26,204,161,+2:07:56,,159.0,Dempster Zak,161,Team NetApp – Endura,2:07:56 2:07:56,+20:26,,11,2014,▼2
35,6,162,+2:09:24,,164.0,Pate Danny,162,Team Sky,2:09:24 2:09:24,+18:25,,11,2014,▲2
26,97,163,+2:09:32,,160.0,Navardauskas Ramūnas,163,Garmin Sharp,2:09:32 2:09:32,+20:26,,11,2014,▼3
29,35,164,+2:09:37,,167.0,Mørkøv Michael,164,Tinkoff - Saxo,2:09:37 2:09:37,+18:25,,11,2014,▲3
32,135,165,+2:10:09,,162.0,Greipel André,165,Lotto Belisol,2:10:09 2:10:09,+20:26,,11,2014,▼3
25,218,166,+2:10:30,,168.0,Jarrier Benoît,166,Bretagne - Séché Environnement,2:10:30 2:10:30,+18:25,,11,2014,▲2
28,92,167,+2:11:04,,169.0,Acevedo Janier,167,Garmin Sharp,2:11:04 2:11:04,+18:25,,11,2014,▲2
28,123,168,+2:11:35,,166.0,Delage Mickaël,168,FDJ.fr,2:11:35 2:11:35,+20:26,,11,2014,▼2
40,76,169,+2:13:03,,172.0,Petacchi Alessandro,169,Omega Pharma - Quick-Step,2:13:03 2:13:03,+18:25,,11,2014,▲3
31,208,170,+2:13:17,,173.0,Schillinger Andreas,170,Team NetApp – Endura,2:13:17 2:13:17,+18:25,,11,2014,▲3
30,214,171,+2:14:43,,170.0,Feillu Romain,171,Bretagne - Séché Environnement,2:14:43 2:14:43,+20:26,,11,2014,▼1
30,57,172,+2:15:02,,171.0,Marino Jean-Marc,172,Cannondale,2:15:02 2:15:02,+20:26,,11,2014,▼1
23,177,173,+2:15:10,,176.0,Petit Adrien,173,"Cofidis, Solutions Crédits",2:15:10 2:15:10,+18:25,,11,2014,▲3
26,101,174,+2:15:43,,174.0,Kittel Marcel,174,Team Giant - Shimano,2:15:43 2:15:43,+20:26,,11,2014,-
32,122,175,+2:17:01,,175.0,Bonnet William,175,FDJ.fr,2:17:01 2:17:01,+20:26,,11,2014,-
24,112,176,+2:18:21,,177.0,Cimolai Davide,176,Lampre - Merida,2:18:21 2:18:21,+20:26,,11,2014,▲1
22,121,177,+2:19:29,,178.0,Démare Arnaud,177,FDJ.fr,2:19:29 2:19:29,+20:26,,11,2014,▲1
25,59,178,+2:27:35,,179.0,Viviani Elia,178,Cannondale,2:27:35 2:27:35,+20:26,,11,2014,▲1
27,107,179,+2:41:27,,180.0,Ji Cheng,179,Team Giant - Shimano,2:41:27 2:41:27,+20:26,,11,2014,▲1
29,41,1,+0:00,,1.0,Nibali Vincenzo,1,Astana Pro Team,51:31:34 51:31:34,+0:00,,12,2014,-
29,7,2,+2:23,,2.0,Porte Richie,2,Team Sky,2:23 2:23,+0:00,,12,2014,-
34,11,3,+2:47,,3.0,Valverde Alejandro,3,Movistar Team,2:47 2:47,+0:00,,12,2014,-
23,82,4,+3:01,,4.0,Bardet Romain,4,AG2R La Mondiale,3:01 3:01,+0:00,,12,2014,-
24,127,5,+3:47,,6.0,Pinot Thibaut,5,FDJ.fr,3:47 3:47,+0:00,,12,2014,▲1
25,141,6,+3:56,,7.0,van Garderen Tejay,6,BMC Racing Team,3:56 3:56,+0:00,,12,2014,▲1
37,81,7,+3:57,,8.0,Peraud Jean-Christophe,7,AG2R La Mondiale,3:57 3:57,+0:00,,12,2014,▲1
27,61,8,+4:08,,9.0,Mollema Bauke,8,Belkin-Pro Cycling Team,4:08 4:08,+0:00,,12,2014,▲1
31,131,9,+4:18,,10.0,Van den Broeck Jurgen,9,Lotto Belisol,4:18 4:18,+0:00,,12,2014,▲1
29,42,10,+4:31,,11.0,Fuglsang Jakob,10,Astana Pro Team,4:31 4:31,+0:00,,12,2014,▲1
24,74,11,+4:39,,12.0,Kwiatkowski Michał,11,Omega Pharma - Quick-Step,4:39 4:39,+0:00,,12,2014,▲1
28,8,12,+5:17,,13.0,Thomas Geraint,12,Team Sky,5:17 5:17,+0:00,,12,2014,▲1
27,111,13,+5:34,,14.0,Costa Rui,13,Lampre - Merida,5:34 5:34,+0:00,,12,2014,▲1
30,5,14,+6:03,,15.0,Nieve Mikel,14,Team Sky,6:03 6:03,+0:00,,12,2014,▲1
27,151,15,+6:47,,16.0,Rolland Pierre,15,Team Europcar,6:47 6:47,+0:00,,12,2014,▲1
42,114,16,+7:33,,17.0,Horner Chris,16,Lampre - Merida,7:33 7:33,+0:00,,12,2014,▲1
33,67,17,+7:42,,18.0,ten Dam Laurens,17,Belkin-Pro Cycling Team,7:42 7:42,+0:00,,12,2014,▲1
37,169,18,+8:01,,19.0,Zubeldia Haimar,18,Trek Factory Racing,8:01 8:01,+0:00,,12,2014,▲1
26,201,19,+8:25,,20.0,König Leopold,19,Team NetApp – Endura,8:25 8:25,+0:00,,12,2014,▲1
26,134,20,+8:57,,5.0,Gallopin Tony,20,Lotto Belisol,8:57 8:57,+5:45,,12,2014,▼15
26,154,21,+9:12,,21.0,Gautier Cyril,21,Team Europcar,9:12 9:12,+0:00,,12,2014,-
30,29,22,+10:32,,22.0,Trofimov Yuri,22,Team Katusha,10:32 10:32,+0:00,,12,2014,-
27,64,23,+10:35,,23.0,Kruijswijk Steven,23,Belkin-Pro Cycling Team,10:35 10:35,+0:00,,12,2014,-
28,211,24,+11:32,,24.0,Feillu Brice,24,Bretagne - Séché Environnement,11:32 11:32,+0:00,,12,2014,-
34,161,25,+11:51,,25.0,Schleck Fränk,25,Trek Factory Racing,11:51 11:51,+0:00,,12,2014,-
27,46,26,+15:27,,26.0,Kangert Tanel,26,Astana Pro Team,15:27 15:27,+0:00,,12,2014,-
23,106,27,+17:17,,27.0,Dumoulin Tom,27,Team Giant - Shimano,17:17 17:17,+1:34,,12,2014,-
28,72,28,+20:42,,28.0,Bakelants Jan,28,Omega Pharma - Quick-Step,20:42 20:42,+0:52,,12,2014,-
35,13,29,+23:51,,29.0,Gadret John,29,Movistar Team,23:51 23:51,+2:24,,12,2014,-
29,149,30,+24:24,,30.0,Velits Peter,30,BMC Racing Team,24:24 24:24,+0:00,,12,2014,-
35,66,31,+25:51,,31.0,Tankink Bram,31,Belkin-Pro Cycling Team,25:51 25:51,+0:00,,12,2014,-
29,75,32,+28:24,,32.0,Martin Tony,32,Omega Pharma - Quick-Step,28:24 28:24,+0:00,,12,2014,-
26,85,33,+35:06,,33.0,Gastauer Ben,33,AG2R La Mondiale,35:06 35:06,+0:00,,12,2014,-
24,51,34,+41:08,,35.0,Sagan Peter,34,Cannondale,41:08 41:08,+0:00,,12,2014,▲1
31,19,35,+42:07,,36.0,Visconti Giovanni,35,Movistar Team,42:07 42:07,+0:45,,12,2014,▲1
29,148,36,+42:22,,34.0,Van Avermaet Greg,36,BMC Racing Team,42:22 42:22,+2:24,,12,2014,▼2
30,171,37,+44:40,,37.0,Navarro Daniel,37,"Cofidis, Solutions Crédits",44:40 44:40,+2:24,,12,2014,-
26,113,38,+45:16,,38.0,Đurasek Kristijan,38,Lampre - Merida,45:16 45:16,+2:24,,12,2014,-
28,124,39,+45:18,,39.0,Jeannesson Arnold,39,FDJ.fr,45:18 45:18,+1:34,,12,2014,-
29,18,40,+45:26,,41.0,Rojas José Joaquín,40,Movistar Team,45:26 45:26,+0:00,,12,2014,▲1
34,38,41,+47:48,,42.0,Rogers Michael,41,Tinkoff - Saxo,47:48 47:48,+1:34,,12,2014,▲1
30,73,42,+48:20,,43.0,Gołaś Michał,42,Omega Pharma - Quick-Step,48:20 48:20,+1:34,,12,2014,▲1
27,146,43,+51:15,,45.0,Schär Michael,43,BMC Racing Team,51:15 51:15,+0:16,,12,2014,▲2
30,175,44,+52:43,,47.0,Maté Luis Ángel,44,"Cofidis, Solutions Crédits",52:43 52:43,+1:34,,12,2014,▲3
28,209,45,+53:29,,49.0,Voss Paul,45,Team NetApp – Endura,53:29 53:29,+0:00,,12,2014,▲4
34,47,46,+54:44,,40.0,Scarponi Michele,46,Astana Pro Team,54:44 54:44,+10:12,,12,2014,▼6
28,199,47,+55:36,,48.0,Wyss Marcel,47,IAM Cycling,55:36 55:36,+2:24,,12,2014,▲1
34,181,48,+55:39,,53.0,Gerrans Simon,48,Orica GreenEDGE,55:39 55:39,+0:00,,12,2014,▲5
35,192,49,+55:46,,46.0,Chavanel Sylvain,49,IAM Cycling,55:46 55:46,+4:44,,12,2014,▼3
27,145,50,+56:26,,55.0,Oss Daniel,50,BMC Racing Team,56:26 56:26,+0:00,,12,2014,▲5
30,37,51,+57:34,,52.0,Roche Nicolas,51,Tinkoff - Saxo,57:34 57:34,+2:24,,12,2014,▲1
33,182,52,+58:14,,58.0,Albasini Michael,52,Orica GreenEDGE,58:14 58:14,+0:00,,12,2014,▲6
25,98,53,+59:10,,51.0,Slagter Tom-Jelte,53,Garmin Sharp,59:10 59:10,+4:01,,12,2014,▼2
35,118,54,+59:33,,57.0,Serpa José Rodolfo,54,Lampre - Merida,59:33 59:33,+2:24,,12,2014,▲3
26,147,55,+59:58,,61.0,Stetina Peter,55,BMC Racing Team,59:58 59:58,+0:00,,12,2014,▲6
25,186,56,+1:00:08,,62.0,Keukeleire Jens,56,Orica GreenEDGE,1:00:08 1:00:08,+0:00,,12,2014,▲6
35,193,57,+1:01:11,,59.0,Elmiger Martin,57,IAM Cycling,1:01:11 1:01:11,+2:24,,12,2014,▲2
35,159,58,+1:01:14,,60.0,Voeckler Thomas,58,Team Europcar,1:01:14 1:01:14,+2:24,,12,2014,▲2
27,119,59,+1:02:18,,56.0,Valls Rafael,59,Lampre - Merida,1:02:18 1:02:18,+5:45,,12,2014,▼3
25,16,60,+1:03:29,,54.0,Izagirre Ion,60,Movistar Team,1:03:29 1:03:29,+7:14,,12,2014,▼6
32,144,61,+1:04:55,,63.0,Moinard Amaël,61,BMC Racing Team,1:04:55 1:04:55,+2:24,,12,2014,▲2
25,129,62,+1:07:07,,50.0,Vichot Arthur,62,FDJ.fr,1:07:07 1:07:07,+12:04,,12,2014,▼12
24,79,63,+1:08:58,,68.0,Trentin Matteo,63,Omega Pharma - Quick-Step,1:08:58 1:08:58,+0:30,,12,2014,▲5
28,53,64,+1:09:23,,65.0,De Marchi Alessandro,64,Cannondale,1:09:23 1:09:23,+1:34,,12,2014,▲1
30,56,65,+1:09:30,,67.0,Marcato Marco,65,Cannondale,1:09:30 1:09:30,+1:16,,12,2014,▲2
28,83,66,+1:09:41,,66.0,Cherel Mickaël,66,AG2R La Mondiale,1:09:41 1:09:41,+1:34,,12,2014,-
28,206,67,+1:12:49,,64.0,Machado Tiago,67,Team NetApp – Endura,1:12:49 1:12:49,+10:12,,12,2014,▼3
28,28,68,+1:13:50,,70.0,Špilak Simon,68,Team Katusha,1:13:50 1:13:50,+4:01,,12,2014,▲2
33,136,69,+1:13:57,,72.0,Hansen Adam,69,Lotto Belisol,1:13:57 1:13:57,+0:20,,12,2014,▲3
35,21,70,+1:14:15,,69.0,Rodríguez Joaquim,70,Team Katusha,1:14:15 1:14:15,+5:45,,12,2014,▼1
31,217,71,+1:16:43,,76.0,Guillou Florian,71,Bretagne - Séché Environnement,1:16:43 1:16:43,+0:41,,12,2014,▲5
30,88,72,+1:16:45,,74.0,Montaguti Matteo,72,AG2R La Mondiale,1:16:45 1:16:45,+2:24,,12,2014,▲2
26,172,73,+1:18:01,,71.0,Edet Nicolas,73,"Cofidis, Solutions Crédits",1:18:01 1:18:01,+5:45,,12,2014,▼2
34,132,74,+1:18:16,,75.0,Bak Lars Ytting,74,Lotto Belisol,1:18:16 1:18:16,+2:24,,12,2014,▲1
25,68,75,+1:19:11,,73.0,Vanmarcke Sep,75,Belkin-Pro Cycling Team,1:19:11 1:19:11,+4:53,,12,2014,▼2
31,49,76,+1:20:44,,77.0,Westra Lieuwe,76,Astana Pro Team,1:20:44 1:20:44,+2:24,,12,2014,▲1
30,78,77,+1:21:01,,79.0,Terpstra Niki,77,Omega Pharma - Quick-Step,1:21:01 1:21:01,+1:39,,12,2014,▲2
24,176,78,+1:21:54,,82.0,Molard Rudy,78,"Cofidis, Solutions Crédits",1:21:54 1:21:54,+1:34,,12,2014,▲4
31,174,79,+1:22:32,,88.0,Lemoine Cyril,79,"Cofidis, Solutions Crédits",1:22:32 1:22:32,+0:00,,12,2014,▲9
28,178,80,+1:22:43,,81.0,Simon Julien,80,"Cofidis, Solutions Crédits",1:22:43 1:22:43,+2:24,,12,2014,▲1
34,164,81,+1:22:54,,89.0,Irizar Markel,81,Trek Factory Racing,1:22:54 1:22:54,+0:00,,12,2014,▲8
25,198,82,+1:23:01,,90.0,Reichenbach Sébastien,82,IAM Cycling,1:23:01 1:23:01,+0:00,,12,2014,▲8
33,99,83,+1:23:25,,86.0,Vansummeren Johan,83,Garmin Sharp,1:23:25 1:23:25,+2:24,,12,2014,▲3
33,32,84,+1:24:18,,94.0,Bennati Daniele,84,Tinkoff - Saxo,1:24:18 1:24:18,+0:00,,12,2014,▲10
31,103,85,+1:24:29,,92.0,de Kort Koen,85,Team Giant - Shimano,1:24:29 1:24:29,+0:20,,12,2014,▲7
34,17,86,+1:24:51,,87.0,Plaza Rubén,86,Movistar Team,1:24:51 1:24:51,+2:24,,12,2014,▲1
26,158,87,+1:24:57,,93.0,Reza Kévin,87,Team Europcar,1:24:57 1:24:57,+0:41,,12,2014,▲6
33,84,88,+1:26:04,,99.0,Dumoulin Samuel,88,AG2R La Mondiale,1:26:04 1:26:04,+0:00,,12,2014,▲11
25,95,89,+1:26:08,,95.0,King Ben,89,Garmin Sharp,1:26:08 1:26:08,+1:34,,12,2014,▲6
29,125,90,+1:26:11,,83.0,Ladagnous Matthieu,90,FDJ.fr,1:26:11 1:26:11,+5:45,,12,2014,▼7
27,86,91,+1:26:25,,84.0,Kadri Blel,91,AG2R La Mondiale,1:26:25 1:26:25,+5:45,,12,2014,▼7
31,128,92,+1:26:27,,100.0,Roy Jérémy,92,FDJ.fr,1:26:27 1:26:27,+0:00,,12,2014,▲8
22,153,93,+1:26:30,,101.0,Coquard Bryan,93,Team Europcar,1:26:30 1:26:30,+0:00,,12,2014,▲8
29,58,94,+1:27:39,,104.0,Sabatini Fabio,94,Cannondale,1:27:39 1:27:39,+0:45,,12,2014,▲10
34,197,95,+1:27:42,,107.0,Pineau Jérôme,95,IAM Cycling,1:27:42 1:27:42,+0:00,,12,2014,▲12
30,194,96,+1:27:50,,109.0,Haussler Heinrich,96,IAM Cycling,1:27:50 1:27:50,+0:00,,12,2014,▲13
33,3,97,+1:28:00,,97.0,Kiryienka Vasil,97,Team Sky,1:28:00 1:28:00,+2:24,,12,2014,-
32,87,98,+1:28:08,,98.0,Minard Sébastien,98,AG2R La Mondiale,1:28:08 1:28:08,+2:24,,12,2014,-
29,152,99,+1:28:16,,110.0,Arashiro Yukiya,99,Team Europcar,1:28:16 1:28:16,+0:00,,12,2014,▲11
29,202,100,+1:28:57,,103.0,Bárta Jan,100,Team NetApp – Endura,1:28:57 1:28:57,+2:06,,12,2014,▲3
23,14,101,+1:29:05,,78.0,Herrada Jesús,101,Movistar Team,1:29:05 1:29:05,+10:12,,12,2014,▼23
34,36,102,+1:29:07,,102.0,Paulinho Sérgio Miguel,102,Tinkoff - Saxo,1:29:07 1:29:07,+2:24,,12,2014,-
29,52,103,+1:29:14,,106.0,Bodnar Maciej,103,Cannondale,1:29:14 1:29:14,+1:34,,12,2014,▲3
30,43,104,+1:30:01,,111.0,Grivko Andrey,104,Astana Pro Team,1:30:01 1:30:01,+0:25,,12,2014,▲7
25,116,105,+1:30:23,,80.0,Oliveira Nelson,105,Lampre - Merida,1:30:23 1:30:23,+10:12,,12,2014,▼25
29,138,106,+1:30:24,,113.0,Roelandts Jürgen,106,Lotto Belisol,1:30:24 1:30:24,+0:00,,12,2014,▲7
34,165,107,+1:31:11,,85.0,Rast Grégory,107,Trek Factory Racing,1:31:11 1:31:11,+10:12,,12,2014,▼22
33,205,108,+1:31:49,,108.0,Huzarski Bartosz,108,Team NetApp – Endura,1:31:49 1:31:49,+4:01,,12,2014,-
27,183,109,+1:31:54,,96.0,Clarke Simon,109,Orica GreenEDGE,1:31:54 1:31:54,+6:23,,12,2014,▼13
42,168,110,+1:33:21,,91.0,Voigt Jens,110,Trek Factory Racing,1:33:21 1:33:21,+10:12,,12,2014,▼19
21,189,111,+1:33:26,,114.0,Yates Simon,111,Orica GreenEDGE,1:33:26 1:33:26,+2:24,,12,2014,▲3
34,102,112,+1:35:14,,119.0,Curvers Roy,112,Team Giant - Shimano,1:35:14 1:35:14,+0:41,,12,2014,▲7
30,157,113,+1:36:01,,115.0,Quéméneur Perrig,113,Team Europcar,1:36:01 1:36:01,+2:53,,12,2014,▲2
28,62,114,+1:36:33,,117.0,Boom Lars,114,Belkin-Pro Cycling Team,1:36:33 1:36:33,+2:24,,12,2014,▲3
32,69,115,+1:36:34,,118.0,Wynants Maarten,115,Belkin-Pro Cycling Team,1:36:34 1:36:34,+2:24,,12,2014,▲3
27,27,116,+1:36:39,,120.0,Smukulis Gatis,116,Team Katusha,1:36:39 1:36:39,+2:06,,12,2014,▲4
23,184,117,+1:37:38,,105.0,Durbridge Luke,117,Orica GreenEDGE,1:37:38 1:37:38,+10:12,,12,2014,▼12
25,104,118,+1:38:25,,124.0,Degenkolb John,118,Team Giant - Shimano,1:38:25 1:38:25,+0:00,,12,2014,▲6
30,12,119,+1:39:05,,122.0,Erviti Imanol,119,Movistar Team,1:39:05 1:39:05,+2:24,,12,2014,▲3
33,4,120,+1:39:13,,116.0,López David,120,Team Sky,1:39:13 1:39:13,+5:45,,12,2014,▼4
28,15,121,+1:40:24,,112.0,Intxausti Beñat,121,Movistar Team,1:40:24 1:40:24,+10:12,,12,2014,▼9
29,126,122,+1:42:09,,128.0,Pineau Cédric,122,FDJ.fr,1:42:09 1:42:09,+1:34,,12,2014,▲6
28,195,123,+1:42:23,,127.0,Hollenstein Reto,123,IAM Cycling,1:42:23 1:42:23,+2:24,,12,2014,▲4
27,179,124,+1:42:44,,121.0,Taaramäe Rein,124,"Cofidis, Solutions Crédits",1:42:44 1:42:44,+7:14,,12,2014,▼3
27,23,125,+1:43:32,,131.0,Kristoff Alexander,125,Team Katusha,1:43:32 1:43:32,+0:00,,12,2014,▲6
28,25,126,+1:44:06,,132.0,Porsev Alexander,126,Team Katusha,1:44:06 1:44:06,+0:00,,12,2014,▲6
30,212,127,+1:44:21,,133.0,Bideau Jean Marc,127,Bretagne - Séché Environnement,1:44:21 1:44:21,+0:00,,12,2014,▲6
29,96,128,+1:47:17,,123.0,Langeveld Sebastian,128,Garmin Sharp,1:47:17 1:47:17,+10:32,,12,2014,▼5
24,213,129,+1:48:29,,136.0,Delaplace Anthony,129,Bretagne - Séché Environnement,1:48:29 1:48:29,+0:00,,12,2014,▲7
24,34,130,+1:48:54,,130.0,Majka Rafał,130,Tinkoff - Saxo,1:48:54 1:48:54,+5:40,,12,2014,-
31,156,131,+1:48:56,,125.0,Pichot Alexandre,131,Team Europcar,1:48:56 1:48:56,+10:12,,12,2014,▼6
29,219,132,+1:49:56,,126.0,Vachon Florian,132,Bretagne - Séché Environnement,1:49:56 1:49:56,+10:12,,12,2014,▼6
37,188,133,+1:50:42,,135.0,Tuft Svein,133,Orica GreenEDGE,1:50:42 1:50:42,+2:24,,12,2014,▲2
33,155,134,+1:50:55,,129.0,Gène Yohann,134,Team Europcar,1:50:55 1:50:55,+10:12,,12,2014,▼5
29,187,135,+1:52:43,,140.0,Meier Christian,135,Orica GreenEDGE,1:52:43 1:52:43,+1:34,,12,2014,▲5
37,24,136,+1:54:00,,142.0,Paolini Luca,136,Team Katusha,1:54:00 1:54:00,+1:12,,12,2014,▲6
27,55,137,+1:54:10,,143.0,Koren Kristijan,137,Cannondale,1:54:10 1:54:10,+0:45,,12,2014,▲6
40,39,138,+1:54:25,,141.0,Tosatto Matteo,138,Tinkoff - Saxo,1:54:25 1:54:25,+2:24,,12,2014,▲3
26,94,139,+1:57:01,,134.0,Howes Alex,139,Garmin Sharp,1:57:01 1:57:01,+10:12,,12,2014,▼5
33,2,140,+1:58:53,,149.0,Eisel Bernhard,140,Team Sky,1:58:53 1:58:53,+0:00,,12,2014,▲9
33,45,141,+1:59:19,,137.0,Iglinskiy Maxim,141,Astana Pro Team,1:59:19 1:59:19,+10:12,,12,2014,▼4
28,44,142,+1:59:21,,138.0,Gruzdev Dmitriy,142,Astana Pro Team,1:59:21 1:59:21,+10:12,,12,2014,▼4
28,65,143,+1:59:26,,139.0,Leezer Tom,143,Belkin-Pro Cycling Team,1:59:26 1:59:26,+10:12,,12,2014,▼4
29,216,144,+2:00:59,,148.0,Gérard Arnaud,144,Bretagne - Séché Environnement,2:00:59 2:00:59,+2:24,,12,2014,▲4
29,93,145,+2:04:22,,145.0,Bauer Jack,145,Garmin Sharp,2:04:22 2:04:22,+7:14,,12,2014,-
30,105,146,+2:04:36,,146.0,Devenyns Dries,146,Team Giant - Shimano,2:04:36 2:04:36,+7:09,,12,2014,-
32,139,147,+2:04:44,,155.0,Sieberg Marcel,147,Lotto Belisol,2:04:44 2:04:44,+1:34,,12,2014,▲8
25,215,148,+2:05:15,,158.0,Fonseca Armindo,148,Bretagne - Séché Environnement,2:05:15 2:05:15,+0:00,,12,2014,▲10
29,207,149,+2:05:25,,152.0,Mendes José,149,Team NetApp – Endura,2:05:25 2:05:25,+5:45,,12,2014,▲3
29,162,150,+2:05:32,,144.0,Busche Matthew,150,Trek Factory Racing,2:05:32 2:05:32,+10:12,,12,2014,▼6
31,77,151,+2:08:21,,147.0,Renshaw Mark,151,Omega Pharma - Quick-Step,2:08:21 2:08:21,+10:12,,12,2014,▼4
31,143,152,+2:09:11,,150.0,Burghardt Marcus,152,BMC Racing Team,2:09:11 2:09:11,+10:12,,12,2014,▼2
28,22,153,+2:09:24,,159.0,Isaychev Vladimir,153,Team Katusha,2:09:24 2:09:24,+3:29,,12,2014,▲6
26,97,154,+2:09:32,,163.0,Navardauskas Ramūnas,154,Garmin Sharp,2:09:32 2:09:32,+0:00,,12,2014,▲9
29,35,155,+2:10:08,,164.0,Mørkøv Michael,155,Tinkoff - Saxo,2:10:08 2:10:08,+0:31,,12,2014,▲9
26,204,156,+2:10:20,,161.0,Dempster Zak,156,Team NetApp – Endura,2:10:20 2:10:20,+2:24,,12,2014,▲5
29,108,157,+2:11:21,,157.0,Timmer Albert,157,Team Giant - Shimano,2:11:21 2:11:21,+7:14,,12,2014,-
25,218,158,+2:11:50,,166.0,Jarrier Benoît,158,Bretagne - Séché Environnement,2:11:50 2:11:50,+1:20,,12,2014,▲8
28,123,159,+2:11:59,,168.0,Delage Mickaël,159,FDJ.fr,2:11:59 2:11:59,+0:24,,12,2014,▲9
29,109,160,+2:12:23,,154.0,Veelers Tom,160,Team Giant - Shimano,2:12:23 2:12:23,+10:12,,12,2014,▼6
33,89,161,+2:12:36,,153.0,Riblon Christophe,161,AG2R La Mondiale,2:12:36 2:12:36,+12:04,,12,2014,▼8
28,196,162,+2:13:38,,160.0,Kluge Roger,162,IAM Cycling,2:13:38 2:13:38,+7:14,,12,2014,▼2
33,48,163,+2:14:07,,156.0,Vanotti Alessandro,163,Astana Pro Team,2:14:07 2:14:07,+10:12,,12,2014,▼7
30,214,164,+2:14:43,,171.0,Feillu Romain,164,Bretagne - Séché Environnement,2:14:43 2:14:43,+0:00,,12,2014,▲7
40,76,165,+2:15:27,,169.0,Petacchi Alessandro,165,Omega Pharma - Quick-Step,2:15:27 2:15:27,+2:24,,12,2014,▲4
31,208,166,+2:15:41,,170.0,Schillinger Andreas,166,Team NetApp – Endura,2:15:41 2:15:41,+2:24,,12,2014,▲4
32,135,167,+2:16:07,,165.0,Greipel André,167,Lotto Belisol,2:16:07 2:16:07,+5:58,,12,2014,▼2
22,121,168,+2:19:29,,177.0,Démare Arnaud,168,FDJ.fr,2:19:29 2:19:29,+0:00,,12,2014,▲9
35,6,169,+2:19:36,,162.0,Pate Danny,169,Team Sky,2:19:36 2:19:36,+10:12,,12,2014,▼7
23,177,170,+2:20:21,,173.0,Petit Adrien,170,"Cofidis, Solutions Crédits",2:20:21 2:20:21,+5:11,,12,2014,▲3
28,92,171,+2:21:16,,167.0,Acevedo Janier,171,Garmin Sharp,2:21:16 2:21:16,+10:12,,12,2014,▼4
30,57,172,+2:25:14,,172.0,Marino Jean-Marc,172,Cannondale,2:25:14 2:25:14,+10:12,,12,2014,-
26,101,173,+2:25:55,,174.0,Kittel Marcel,173,Team Giant - Shimano,2:25:55 2:25:55,+10:12,,12,2014,▲1
32,122,174,+2:27:13,,175.0,Bonnet William,174,FDJ.fr,2:27:13 2:27:13,+10:12,,12,2014,▲1
