Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,39:29:40 39:29:40,+0:00,-,9,2006
31,143,2,+1:34,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,1:34 1:34,+0:00,-,9,2006
24,111,3,+1:48,,3.0,Cunego Damiano,3,Lampre-Fondital,1:48 1:48,+0:00,-,9,2006
28,137,4,+2:05,,23.0,Pellizotti Franco,4,Liquigas,2:05 2:05,+-4:17,\u25b219,9,2006
33,1,5,+2:35,,4.0,Savoldelli Paolo,5,Discovery Channel,2:35 2:35,+0:00,\u25bc1,9,2006
35,212,6,+2:43,,5.0,Honchar Serhiy,6,T-Mobile Team,2:43 2:43,+0:00,\u25bc1,9,2006
30,131,7,+2:48,,6.0,Di Luca Danilo,7,Liquigas,2:48 2:48,+0:00,\u25bc1,9,2006
34,171,8,+3:20,,7.0,Simoni Gilberto,8,Saunier Duval - Prodir,3:20 3:20,+0:00,\u25bc1,9,2006
25,122,9,+3:23,,8.0,Caruso Giampaolo,9,,3:23 3:23,+0:00,\u25bc1,9,2006
28,2,10,+3:31,,9.0,Danielson Thomas,10,Discovery Channel,3:31 3:31,+0:00,\u25bc1,9,2006
37,136,11,+3:45,,11.0,Noe Andrea,11,Liquigas,3:45 3:45,+0:00,-,9,2006
32,42,12,+3:50,,12.0,Mazzanti Luca,12,Ceramica Panaria - Navigare,3:50 3:50,+0:00,-,9,2006
33,8,13,+3:50,,10.0,Rubiera Jos\xe9 Luis,13,Discovery Channel,",, 3:50",+0:11,\u25bc3,9,2006
31,146,14,+4:21,,13.0,Pe\xf1a Victor Hugo,14,Phonak Hearing Systems,4:21 4:21,+0:00,\u25bc1,9,2006
30,119,15,+4:38,,14.0,Javier Vila Francisco,15,Lampre-Fondital,4:38 4:38,+0:00,\u25bc1,9,2006
26,61,16,+4:56,,15.0,Bellotti Francesco,16,Cr\xe9dit Agricole,4:56 4:56,+0:00,\u25bc1,9,2006
36,86,17,+4:57,,16.0,Laiseka jaio Roberto,17,Euskaltel - Euskadi,4:57 4:57,+0:00,\u25bc1,9,2006
32,65,18,+5:10,,18.0,Halgand Patrice,18,Cr\xe9dit Agricole,5:10 5:10,+0:00,-,9,2006
28,116,19,+5:14,,17.0,Szmyd Sylwester,19,Lampre-Fondital,5:14 5:14,+0:11,\u25bc2,9,2006
24,181,20,+5:32,,19.0,Rujano Jos\xe9 Humberto,20,Selle Italia - Serramenti Diquigiovanni,5:32 5:32,+0:00,\u25bc1,9,2006
27,35,21,+5:43,,20.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,21,Caisse d'Epargne - Illes Balears,5:43 5:43,+0:11,\u25bc1,9,2006
35,183,22,+5:45,,22.0,Belli Wladimir,22,Selle Italia - Serramenti Diquigiovanni,5:45 5:45,+0:00,-,9,2006
25,41,23,+5:50,,21.0,Sella Emanuele,23,Ceramica Panaria - Navigare,5:50 5:50,+0:16,\u25bc2,9,2006
30,155,24,+5:53,,24.0,Garate Juan Manuel,24,Quickstep - Innergetic,5:53 5:53,+0:00,-,9,2006
34,3,25,+7:10,,25.0,Beltran Manuel,25,Discovery Channel,7:10 7:10,+0:20,-,9,2006
26,52,26,+7:46,,27.0,Duque Leonardo,26,Cofidis,7:46 7:46,+0:11,\u25b21,9,2006
27,92,27,+7:57,,26.0,Casar Sandy,27,Fran\xe7aise des Jeux,7:57 7:57,+0:54,\u25bc1,9,2006
30,73,28,+8:21,,29.0,Jufre Josep,28,Davitamon - Lotto,8:21 8:21,+0:11,\u25b21,9,2006
28,117,29,+8:48,,30.0,Tiralongo Paolo,29,Lampre-Fondital,8:48 8:48,+0:35,\u25b21,9,2006
34,177,30,+8:56,,,Piepoli Leonardo,30,Saunier Duval - Prodir,8:56 8:56,+2095:26,-,9,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,40:28:56 40:28:56,+0:00,-,10,2006
31,143,2,+2:48,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,2:48 2:48,+1:14,-,10,2006
35,212,3,+3:24,,6.0,Honchar Serhiy,3,T-Mobile Team,3:24 3:24,+0:41,\u25b23,10,2006
33,1,4,+3:26,,5.0,Savoldelli Paolo,4,Discovery Channel,3:26 3:26,+0:51,\u25b21,10,2006
28,2,5,+5:38,,10.0,Danielson Thomas,5,Discovery Channel,5:38 5:38,+2:07,\u25b25,10,2006
28,137,6,+6:37,,4.0,Pellizotti Franco,6,Liquigas,6:37 6:37,+4:32,\u25bc2,10,2006
31,146,7,+6:54,,14.0,Pe\xf1a Victor Hugo,7,Phonak Hearing Systems,6:54 6:54,+2:33,\u25b27,10,2006
24,111,8,+6:54,,3.0,Cunego Damiano,8,Lampre-Fondital,",, 6:54",+5:06,\u25bc5,10,2006
34,171,9,+7:13,,8.0,Simoni Gilberto,9,Saunier Duval - Prodir,7:13 7:13,+3:53,\u25bc1,10,2006
30,131,10,+7:33,,7.0,Di Luca Danilo,10,Liquigas,7:33 7:33,+4:45,\u25bc3,10,2006
27,35,11,+8:17,,21.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,11,Caisse d'Epargne - Illes Balears,8:17 8:17,+2:34,\u25b210,10,2006
33,8,12,+8:28,,13.0,Rubiera Jos\xe9 Luis,12,Discovery Channel,8:28 8:28,+4:38,\u25b21,10,2006
30,155,13,+9:17,,24.0,Garate Juan Manuel,13,Quickstep - Innergetic,9:17 9:17,+3:24,\u25b211,10,2006
24,181,14,+9:19,,20.0,Rujano Jos\xe9 Humberto,14,Selle Italia - Serramenti Diquigiovanni,9:19 9:19,+3:47,\u25b26,10,2006
37,136,15,+9:24,,11.0,Noe Andrea,15,Liquigas,9:24 9:24,+5:39,\u25bc4,10,2006
30,119,16,+9:43,,15.0,Javier Vila Francisco,16,Lampre-Fondital,9:43 9:43,+5:05,\u25bc1,10,2006
26,61,17,+9:44,,16.0,Bellotti Francesco,17,Cr\xe9dit Agricole,9:44 9:44,+4:48,\u25bc1,10,2006
32,65,18,+10:12,,18.0,Halgand Patrice,18,Cr\xe9dit Agricole,10:12 10:12,+5:02,-,10,2006
32,42,19,+10:21,,12.0,Mazzanti Luca,19,Ceramica Panaria - Navigare,10:21 10:21,+6:31,\u25bc7,10,2006
27,92,20,+10:21,,27.0,Casar Sandy,20,Fran\xe7aise des Jeux,",, 10:21",+2:24,\u25b27,10,2006
36,86,21,+11:15,,17.0,Laiseka jaio Roberto,21,Euskaltel - Euskadi,11:15 11:15,+6:18,\u25bc4,10,2006
25,41,22,+11:27,,23.0,Sella Emanuele,22,Ceramica Panaria - Navigare,11:27 11:27,+5:37,\u25b21,10,2006
25,122,23,+11:48,,9.0,Caruso Giampaolo,23,,11:48 11:48,+8:25,\u25bc14,10,2006
28,116,24,+11:54,,19.0,Szmyd Sylwester,24,Lampre-Fondital,11:54 11:54,+6:40,\u25bc5,10,2006
35,183,25,+12:29,,22.0,Belli Wladimir,25,Selle Italia - Serramenti Diquigiovanni,12:29 12:29,+6:44,\u25bc3,10,2006
34,3,26,+12:36,,25.0,Beltran Manuel,26,Discovery Channel,12:36 12:36,+5:26,\u25bc1,10,2006
26,217,27,+12:42,,,Rogers Michael,27,T-Mobile Team,12:42 12:42,+2382:22,-,10,2006
31,112,28,+12:50,,,Bruseghin Marzio,28,Lampre-Fondital,12:50 12:50,+2382:30,-,10,2006
30,73,29,+13:21,,28.0,Jufre Josep,29,Davitamon - Lotto,13:21 13:21,+5:00,\u25bc1,10,2006
28,117,30,+14:23,,29.0,Tiralongo Paolo,30,Lampre-Fondital,14:23 14:23,+5:35,\u25bc1,10,2006
33,145,31,+14:58,,,Merckx Axel,31,Phonak Hearing Systems,14:58 14:58,+2384:38,-,10,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,44:31:52 44:31:52,+0:00,-,11,2006
31,143,2,+2:48,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,2:48 2:48,+0:00,-,11,2006
33,1,3,+3:26,,4.0,Savoldelli Paolo,3,Discovery Channel,3:26 3:26,+0:00,\u25b21,11,2006
25,41,4,+4:21,,22.0,Sella Emanuele,4,Ceramica Panaria - Navigare,4:21 4:21,+-8:54,\u25b218,11,2006
35,183,5,+5:31,,25.0,Belli Wladimir,5,Selle Italia - Serramenti Diquigiovanni,5:31 5:31,+-7:02,\u25b220,11,2006
28,2,6,+5:38,,5.0,Danielson Thomas,6,Discovery Channel,5:38 5:38,+0:00,\u25bc1,11,2006
34,3,7,+6:36,,26.0,Beltran Manuel,7,Discovery Channel,6:36 6:36,+-6:00,\u25b219,11,2006
28,137,8,+6:37,,6.0,Pellizotti Franco,8,Liquigas,6:37 6:37,+0:00,\u25bc2,11,2006
31,146,9,+6:54,,7.0,Pe\xf1a Victor Hugo,9,Phonak Hearing Systems,6:54 6:54,+0:00,\u25bc2,11,2006
24,111,10,+6:54,,8.0,Cunego Damiano,10,Lampre-Fondital,",, 6:54",+0:00,\u25bc2,11,2006
34,171,11,+7:13,,9.0,Simoni Gilberto,11,Saunier Duval - Prodir,7:13 7:13,+0:00,\u25bc2,11,2006
30,131,12,+7:33,,10.0,Di Luca Danilo,12,Liquigas,7:33 7:33,+0:00,\u25bc2,11,2006
27,35,13,+8:17,,11.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,13,Caisse d'Epargne - Illes Balears,8:17 8:17,+0:00,\u25bc2,11,2006
33,8,14,+8:28,,12.0,Rubiera Jos\xe9 Luis,14,Discovery Channel,8:28 8:28,+0:00,\u25bc2,11,2006
32,36,15,+8:37,,,Horrach Joan,15,Caisse d'Epargne - Illes Balears,8:37 8:37,+2437:33,-,11,2006
30,155,16,+9:17,,13.0,Garate Juan Manuel,16,Quickstep - Innergetic,9:17 9:17,+0:00,\u25bc3,11,2006
24,181,17,+9:19,,14.0,Rujano Jos\xe9 Humberto,17,Selle Italia - Serramenti Diquigiovanni,9:19 9:19,+0:00,\u25bc3,11,2006
37,136,18,+9:24,,15.0,Noe Andrea,18,Liquigas,9:24 9:24,+0:00,\u25bc3,11,2006
30,119,19,+9:43,,16.0,Javier Vila Francisco,19,Lampre-Fondital,9:43 9:43,+0:00,\u25bc3,11,2006
26,61,20,+9:44,,17.0,Bellotti Francesco,20,Cr\xe9dit Agricole,9:44 9:44,+0:00,\u25bc3,11,2006
35,212,21,+10:01,,3.0,Honchar Serhiy,21,T-Mobile Team,10:01 10:01,+6:37,\u25bc18,11,2006
32,65,22,+10:12,,18.0,Halgand Patrice,22,Cr\xe9dit Agricole,10:12 10:12,+0:00,\u25bc4,11,2006
32,42,23,+10:21,,19.0,Mazzanti Luca,23,Ceramica Panaria - Navigare,10:21 10:21,+0:00,\u25bc4,11,2006
27,92,24,+10:21,,20.0,Casar Sandy,24,Fran\xe7aise des Jeux,",, 10:21",+0:00,\u25bc4,11,2006
25,122,25,+11:48,,23.0,Caruso Giampaolo,25,,11:48 11:48,+0:00,\u25bc2,11,2006
28,116,26,+11:54,,24.0,Szmyd Sylwester,26,Lampre-Fondital,11:54 11:54,+0:00,\u25bc2,11,2006
31,112,27,+12:50,,28.0,Bruseghin Marzio,27,Lampre-Fondital,12:50 12:50,+0:00,\u25b21,11,2006
30,73,28,+13:21,,29.0,Jufre Josep,28,Davitamon - Lotto,13:21 13:21,+0:00,\u25b21,11,2006
28,117,29,+14:23,,30.0,Tiralongo Paolo,29,Lampre-Fondital,14:23 14:23,+0:00,\u25b21,11,2006
26,127,30,+15:00,,,Scarponi Michele,30,,15:00 15:00,+2443:56,-,11,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,49:53:36 49:53:36,+0:00,-,12,2006
31,143,2,+3:27,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,3:27 3:27,+0:39,-,12,2006
33,1,3,+5:30,,3.0,Savoldelli Paolo,3,Discovery Channel,5:30 5:30,+2:04,-,12,2006
35,183,4,+7:35,,5.0,Belli Wladimir,4,Selle Italia - Serramenti Diquigiovanni,7:35 7:35,+2:04,\u25b21,12,2006
34,171,5,+8:00,,11.0,Simoni Gilberto,5,Saunier Duval - Prodir,8:00 8:00,+0:47,\u25b26,12,2006
28,137,6,+8:14,,8.0,Pellizotti Franco,6,Liquigas,8:14 8:14,+1:37,\u25b22,12,2006
28,2,7,+8:35,,6.0,Danielson Thomas,7,Discovery Channel,8:35 8:35,+2:57,\u25bc1,12,2006
24,111,8,+8:58,,10.0,Cunego Damiano,8,Lampre-Fondital,8:58 8:58,+2:04,\u25b22,12,2006
30,131,9,+10:36,,12.0,Di Luca Danilo,9,Liquigas,10:36 10:36,+3:03,\u25b23,12,2006
31,146,10,+11:12,,9.0,Pe\xf1a Victor Hugo,10,Phonak Hearing Systems,11:12 11:12,+4:18,\u25bc1,12,2006
33,8,11,+11:46,,14.0,Rubiera Jos\xe9 Luis,11,Discovery Channel,11:46 11:46,+3:18,\u25b23,12,2006
37,136,12,+12:24,,18.0,Noe Andrea,12,Liquigas,12:24 12:24,+3:00,\u25b26,12,2006
34,3,13,+12:45,,7.0,Beltran Manuel,13,Discovery Channel,12:45 12:45,+6:09,\u25bc6,12,2006
25,41,14,+12:54,,4.0,Sella Emanuele,14,Ceramica Panaria - Navigare,12:54 12:54,+8:33,\u25bc10,12,2006
27,35,15,+12:57,,13.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,15,Caisse d'Epargne - Illes Balears,12:57 12:57,+4:40,\u25bc2,12,2006
30,119,16,+13:01,,19.0,Javier Vila Francisco,16,Lampre-Fondital,13:01 13:01,+3:18,\u25b23,12,2006
30,155,17,+13:50,,16.0,Garate Juan Manuel,17,Quickstep - Innergetic,13:50 13:50,+4:33,\u25bc1,12,2006
25,122,18,+13:52,,25.0,Caruso Giampaolo,18,,13:52 13:52,+2:04,\u25b27,12,2006
28,116,19,+15:12,,26.0,Szmyd Sylwester,19,Lampre-Fondital,15:12 15:12,+3:18,\u25b27,12,2006
26,61,20,+15:32,,20.0,Bellotti Francesco,20,Cr\xe9dit Agricole,15:32 15:32,+5:48,-,12,2006
27,92,21,+15:44,,24.0,Casar Sandy,21,Fran\xe7aise des Jeux,15:44 15:44,+5:23,\u25b23,12,2006
34,177,22,+16:22,,,Piepoli Leonardo,22,Saunier Duval - Prodir,16:22 16:22,+2688:14,-,12,2006
26,127,23,+16:37,,30.0,Scarponi Michele,23,,16:37 16:37,+1:37,\u25b27,12,2006
32,65,24,+16:55,,22.0,Halgand Patrice,24,Cr\xe9dit Agricole,16:55 16:55,+6:43,\u25bc2,12,2006
30,73,25,+18:05,,28.0,Jufre Josep,25,Davitamon - Lotto,18:05 18:05,+4:44,\u25b23,12,2006
32,36,26,+18:12,,15.0,Horrach Joan,26,Caisse d'Epargne - Illes Balears,18:12 18:12,+9:35,\u25bc11,12,2006
32,42,27,+19:56,,23.0,Mazzanti Luca,27,Ceramica Panaria - Navigare,19:56 19:56,+9:35,\u25bc4,12,2006
26,77,28,+22:07,,,Van Huffel Wim,28,Davitamon - Lotto,22:07 22:07,+2693:59,-,12,2006
28,117,29,+23:09,,29.0,Tiralongo Paolo,29,Lampre-Fondital,23:09 23:09,+8:46,-,12,2006
31,112,30,+23:43,,27.0,Bruseghin Marzio,30,Lampre-Fondital,23:43 23:43,+10:53,\u25bc3,12,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,55:28:25 55:28:25,+0:00,-,13,2006
31,143,2,+3:27,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,3:27 3:27,+0:00,-,13,2006
33,1,3,+5:30,,3.0,Savoldelli Paolo,3,Discovery Channel,5:30 5:30,+0:00,-,13,2006
35,183,4,+7:35,,4.0,Belli Wladimir,4,Selle Italia - Serramenti Diquigiovanni,7:35 7:35,+0:00,-,13,2006
34,171,5,+8:00,,5.0,Simoni Gilberto,5,Saunier Duval - Prodir,8:00 8:00,+0:00,-,13,2006
27,92,6,+8:01,,21.0,Casar Sandy,6,Fran\xe7aise des Jeux,8:01 8:01,+-8:17,\u25b215,13,2006
28,137,7,+8:14,,6.0,Pellizotti Franco,7,Liquigas,8:14 8:14,+0:00,\u25bc1,13,2006
28,2,8,+8:35,,7.0,Danielson Thomas,8,Discovery Channel,8:35 8:35,+0:00,\u25bc1,13,2006
24,111,9,+8:58,,8.0,Cunego Damiano,9,Lampre-Fondital,8:58 8:58,+0:00,\u25bc1,13,2006
30,131,10,+10:36,,9.0,Di Luca Danilo,10,Liquigas,10:36 10:36,+0:00,\u25bc1,13,2006
31,146,11,+11:12,,10.0,Pe\xf1a Victor Hugo,11,Phonak Hearing Systems,11:12 11:12,+0:00,\u25bc1,13,2006
33,8,12,+11:46,,11.0,Rubiera Jos\xe9 Luis,12,Discovery Channel,11:46 11:46,+0:00,\u25bc1,13,2006
37,136,13,+12:24,,12.0,Noe Andrea,13,Liquigas,12:24 12:24,+0:00,\u25bc1,13,2006
34,3,14,+12:45,,13.0,Beltran Manuel,14,Discovery Channel,12:45 12:45,+0:00,\u25bc1,13,2006
27,35,15,+12:57,,15.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,15,Caisse d'Epargne - Illes Balears,12:57 12:57,+0:00,-,13,2006
30,119,16,+13:01,,16.0,Javier Vila Francisco,16,Lampre-Fondital,13:01 13:01,+0:00,-,13,2006
30,155,17,+13:50,,17.0,Garate Juan Manuel,17,Quickstep - Innergetic,13:50 13:50,+0:00,-,13,2006
25,122,18,+13:52,,18.0,Caruso Giampaolo,18,,13:52 13:52,+0:00,-,13,2006
28,116,19,+15:12,,19.0,Szmyd Sylwester,19,Lampre-Fondital,15:12 15:12,+0:00,-,13,2006
28,117,20,+15:24,,29.0,Tiralongo Paolo,20,Lampre-Fondital,15:24 15:24,+-8:15,\u25b29,13,2006
26,61,21,+15:32,,20.0,Bellotti Francesco,21,Cr\xe9dit Agricole,15:32 15:32,+0:00,\u25bc1,13,2006
34,177,22,+16:22,,22.0,Piepoli Leonardo,22,Saunier Duval - Prodir,16:22 16:22,+0:00,-,13,2006
26,127,23,+16:37,,23.0,Scarponi Michele,23,,16:37 16:37,+0:00,-,13,2006
32,65,24,+16:55,,24.0,Halgand Patrice,24,Cr\xe9dit Agricole,16:55 16:55,+0:00,-,13,2006
30,73,25,+18:05,,25.0,Jufre Josep,25,Davitamon - Lotto,18:05 18:05,+0:00,-,13,2006
32,36,26,+18:12,,26.0,Horrach Joan,26,Caisse d'Epargne - Illes Balears,18:12 18:12,+0:00,-,13,2006
32,42,27,+19:56,,27.0,Mazzanti Luca,27,Ceramica Panaria - Navigare,19:56 19:56,+0:00,-,13,2006
26,77,28,+22:07,,28.0,Van Huffel Wim,28,Davitamon - Lotto,22:07 22:07,+0:00,-,13,2006
31,112,29,+23:43,,30.0,Bruseghin Marzio,29,Lampre-Fondital,23:43 23:43,+0:00,\u25b21,13,2006
30,125,30,+23:47,,,Osa Unai,30,,23:47 23:47,+3017:23,-,13,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,59:44:07 59:44:07,+0:00,-,14,2006
31,143,2,+3:27,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,3:27 3:27,+0:00,-,14,2006
33,1,3,+5:30,,3.0,Savoldelli Paolo,3,Discovery Channel,5:30 5:30,+0:00,-,14,2006
35,183,4,+7:35,,4.0,Belli Wladimir,4,Selle Italia - Serramenti Diquigiovanni,7:35 7:35,+0:00,-,14,2006
34,171,5,+8:00,,5.0,Simoni Gilberto,5,Saunier Duval - Prodir,8:00 8:00,+0:00,-,14,2006
27,92,6,+8:01,,6.0,Casar Sandy,6,Fran\xe7aise des Jeux,8:01 8:01,+0:00,-,14,2006
28,137,7,+8:14,,7.0,Pellizotti Franco,7,Liquigas,8:14 8:14,+0:00,-,14,2006
28,2,8,+8:35,,8.0,Danielson Thomas,8,Discovery Channel,8:35 8:35,+0:00,-,14,2006
24,111,9,+8:58,,9.0,Cunego Damiano,9,Lampre-Fondital,8:58 8:58,+0:00,-,14,2006
30,131,10,+10:36,,10.0,Di Luca Danilo,10,Liquigas,10:36 10:36,+0:00,-,14,2006
31,146,11,+11:12,,11.0,Pe\xf1a Victor Hugo,11,Phonak Hearing Systems,11:12 11:12,+0:00,-,14,2006
33,8,12,+12:02,,12.0,Rubiera Jos\xe9 Luis,12,Discovery Channel,12:02 12:02,+0:16,-,14,2006
37,136,13,+12:24,,13.0,Noe Andrea,13,Liquigas,12:24 12:24,+0:00,-,14,2006
34,3,14,+12:45,,14.0,Beltran Manuel,14,Discovery Channel,12:45 12:45,+0:00,-,14,2006
27,35,15,+12:57,,15.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,15,Caisse d'Epargne - Illes Balears,12:57 12:57,+0:00,-,14,2006
30,119,16,+13:01,,16.0,Javier Vila Francisco,16,Lampre-Fondital,13:01 13:01,+0:00,-,14,2006
30,155,17,+13:50,,17.0,Garate Juan Manuel,17,Quickstep - Innergetic,13:50 13:50,+0:00,-,14,2006
25,122,18,+13:52,,18.0,Caruso Giampaolo,18,,13:52 13:52,+0:00,-,14,2006
28,116,19,+15:12,,19.0,Szmyd Sylwester,19,Lampre-Fondital,15:12 15:12,+0:00,-,14,2006
26,61,20,+15:32,,21.0,Bellotti Francesco,20,Cr\xe9dit Agricole,15:32 15:32,+0:00,\u25b21,14,2006
28,117,21,+15:40,,20.0,Tiralongo Paolo,21,Lampre-Fondital,15:40 15:40,+0:16,\u25bc1,14,2006
26,127,22,+16:37,,23.0,Scarponi Michele,22,,16:37 16:37,+0:00,\u25b21,14,2006
34,177,23,+16:38,,22.0,Piepoli Leonardo,23,Saunier Duval - Prodir,16:38 16:38,+0:16,\u25bc1,14,2006
32,65,24,+16:55,,24.0,Halgand Patrice,24,Cr\xe9dit Agricole,16:55 16:55,+0:00,-,14,2006
30,73,25,+18:05,,25.0,Jufre Josep,25,Davitamon - Lotto,18:05 18:05,+0:00,-,14,2006
32,36,26,+18:28,,26.0,Horrach Joan,26,Caisse d'Epargne - Illes Balears,18:28 18:28,+0:16,-,14,2006
32,42,27,+19:56,,27.0,Mazzanti Luca,27,Ceramica Panaria - Navigare,19:56 19:56,+0:00,-,14,2006
26,77,28,+22:07,,28.0,Van Huffel Wim,28,Davitamon - Lotto,22:07 22:07,+0:00,-,14,2006
31,112,29,+23:43,,29.0,Bruseghin Marzio,29,Lampre-Fondital,23:43 23:43,+0:00,-,14,2006
30,125,30,+23:47,,30.0,Osa Unai,30,,23:47 23:47,+0:00,-,14,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,64:35:17 64:35:17,+0:00,-,15,2006
31,143,2,+5:24,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,5:24 5:24,+1:57,-,15,2006
33,1,3,+9:17,,3.0,Savoldelli Paolo,3,Discovery Channel,9:17 9:17,+3:47,-,15,2006
34,171,4,+9:34,,5.0,Simoni Gilberto,4,Saunier Duval - Prodir,9:34 9:34,+1:34,\u25b21,15,2006
35,183,5,+11:07,,4.0,Belli Wladimir,5,Selle Italia - Serramenti Diquigiovanni,11:07 11:07,+3:32,\u25bc1,15,2006
28,137,6,+11:59,,7.0,Pellizotti Franco,6,Liquigas,11:59 11:59,+3:45,\u25b21,15,2006
27,92,7,+12:40,,6.0,Casar Sandy,7,Fran\xe7aise des Jeux,12:40 12:40,+4:39,\u25bc1,15,2006
24,111,8,+13:55,,9.0,Cunego Damiano,8,Lampre-Fondital,13:55 13:55,+4:57,\u25b21,15,2006
31,146,9,+14:59,,11.0,Pe\xf1a Victor Hugo,9,Phonak Hearing Systems,14:59 14:59,+3:47,\u25b22,15,2006
30,131,10,+15:18,,10.0,Di Luca Danilo,10,Liquigas,15:18 15:18,+4:42,-,15,2006
28,2,11,+15:55,,8.0,Danielson Thomas,11,Discovery Channel,15:55 15:55,+7:20,\u25bc3,15,2006
33,8,12,+16:07,,12.0,Rubiera Jos\xe9 Luis,12,Discovery Channel,16:07 16:07,+4:05,-,15,2006
37,136,13,+16:17,,13.0,Noe Andrea,13,Liquigas,16:17 16:17,+3:53,-,15,2006
25,122,14,+17:39,,18.0,Caruso Giampaolo,14,,17:39 17:39,+3:47,\u25b24,15,2006
30,155,15,+17:49,,17.0,Garate Juan Manuel,15,Quickstep - Innergetic,17:49 17:49,+3:59,\u25b22,15,2006
34,177,16,+18:27,,23.0,Piepoli Leonardo,16,Saunier Duval - Prodir,18:27 18:27,+1:49,\u25b27,15,2006
30,119,17,+18:48,,16.0,Javier Vila Francisco,17,Lampre-Fondital,18:48 18:48,+5:47,\u25bc1,15,2006
27,35,18,+19:23,,15.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,18,Caisse d'Epargne - Illes Balears,19:23 19:23,+6:26,\u25bc3,15,2006
28,117,19,+20:37,,21.0,Tiralongo Paolo,19,Lampre-Fondital,20:37 20:37,+4:57,\u25b22,15,2006
32,65,20,+21:37,,24.0,Halgand Patrice,20,Cr\xe9dit Agricole,21:37 21:37,+4:42,\u25b24,15,2006
28,116,21,+22:03,,19.0,Szmyd Sylwester,21,Lampre-Fondital,22:03 22:03,+6:51,\u25bc2,15,2006
26,61,22,+22:09,,20.0,Bellotti Francesco,22,Cr\xe9dit Agricole,22:09 22:09,+6:37,\u25bc2,15,2006
34,3,23,+22:31,,14.0,Beltran Manuel,23,Discovery Channel,22:31 22:31,+9:46,\u25bc9,15,2006
32,36,24,+27:00,,26.0,Horrach Joan,24,Caisse d'Epargne - Illes Balears,27:00 27:00,+8:32,\u25b22,15,2006
26,77,25,+27:54,,28.0,Van Huffel Wim,25,Davitamon - Lotto,27:54 27:54,+5:47,\u25b23,15,2006
32,42,26,+27:57,,27.0,Mazzanti Luca,26,Ceramica Panaria - Navigare,27:57 27:57,+8:01,\u25b21,15,2006
31,112,27,+28:40,,29.0,Bruseghin Marzio,27,Lampre-Fondital,28:40 28:40,+4:57,\u25b22,15,2006
30,57,28,+29:37,,,Parra Ivan Ramiro,28,Cofidis,29:37 29:37,+3613:44,-,15,2006
26,127,29,+30:19,,22.0,Scarponi Michele,29,,30:19 30:19,+13:42,\u25bc7,15,2006
25,87,30,+30:31,,,Lopez David,30,Euskaltel - Euskadi,30:31 30:31,+3614:38,-,15,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,67:56:31 67:56:31,+0:00,-,16,2006
31,143,2,+5:43,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,5:43 5:43,+0:19,-,16,2006
34,171,3,+10:34,,4.0,Simoni Gilberto,3,Saunier Duval - Prodir,10:34 10:34,+1:00,\u25b21,16,2006
33,1,4,+10:58,,3.0,Savoldelli Paolo,4,Discovery Channel,10:58 10:58,+1:41,\u25bc1,16,2006
28,137,5,+12:30,,6.0,Pellizotti Franco,5,Liquigas,12:30 12:30,+0:31,\u25b21,16,2006
35,183,6,+13:00,,5.0,Belli Wladimir,6,Selle Italia - Serramenti Diquigiovanni,13:00 13:00,+1:53,\u25bc1,16,2006
27,92,7,+14:06,,7.0,Casar Sandy,7,Fran\xe7aise des Jeux,14:06 14:06,+1:26,-,16,2006
24,111,8,+14:48,,8.0,Cunego Damiano,8,Lampre-Fondital,14:48 14:48,+0:53,-,16,2006
31,146,9,+16:40,,9.0,Pe\xf1a Victor Hugo,9,Phonak Hearing Systems,16:40 16:40,+1:41,-,16,2006
33,8,10,+17:48,,12.0,Rubiera Jos\xe9 Luis,10,Discovery Channel,17:48 17:48,+1:41,\u25b22,16,2006
37,136,11,+17:58,,13.0,Noe Andrea,11,Liquigas,17:58 17:58,+1:41,\u25b22,16,2006
