BIB,GC,GC-Time,Prev,Rnk,Team,Time,stage,year,▼▲
,,+ - 69:00:15,19.0,19,Liquigas,2:57:30 2:57:30,15,2006,-
,,+ - 69:00:15,20.0,20,Quickstep - Innergetic,3:42:19 3:42:19,15,2006,-
,,+ - 74:38:05,1.0,1,CSC ProTeam,224:07:07 224:07:07,16,2006,-
,,+ - 74:38:05,3.0,2,T-Mobile Team,2:23 2:23,16,2006,▲1
,,+ - 74:38:05,2.0,3,Caisse d'Epargne - Illes Balears,14:25 14:25,16,2006,▼1
,,+ - 74:38:05,6.0,4,Rabobank ProTeam,16:07 16:07,16,2006,▲2
,,+ - 74:38:05,5.0,5,AG2R Prévoyance,20:24 20:24,16,2006,-
,,+ - 74:38:05,8.0,6,Lampre-Fondital,40:57 40:57,16,2006,▲2
,,+ - 74:38:05,4.0,7,Gerolsteiner,47:49 47:49,16,2006,▼3
,,+ - 74:38:05,10.0,8,Phonak Hearing Systems,1:19:06 1:19:06,16,2006,▲2
,,+ - 74:38:05,12.0,9,Euskaltel - Euskadi,1:24:13 1:24:13,16,2006,▲3
,,+ - 74:38:05,7.0,10,Saunier Duval - Prodir,1:29:46 1:29:46,16,2006,▼3
,,+ - 74:38:05,11.0,11,Discovery Channel,1:32:20 1:32:20,16,2006,-
,,+ - 74:38:05,9.0,12,"Cofidis, le Crédit par Téléphone",1:55:23 1:55:23,16,2006,▼3
,,+ - 74:38:05,15.0,13,Davitamon - Lotto,1:57:14 1:57:14,16,2006,▲2
,,+ - 74:38:05,14.0,14,Crédit Agricole,1:58:28 1:58:28,16,2006,-
,,+ - 74:38:05,13.0,15,Agritubel,2:07:21 2:07:21,16,2006,▼2
,,+ - 74:38:05,16.0,16,Bouygues Telecom,2:19:52 2:19:52,16,2006,-
,,+ - 74:38:05,18.0,17,Française des Jeux,3:40:18 3:40:18,16,2006,▲1
,,+ - 74:38:05,17.0,18,Milram,4:06:39 4:06:39,16,2006,▼1
,,+ - 74:38:05,19.0,19,Liquigas,4:41:51 4:41:51,16,2006,-
,,+ - 74:38:05,20.0,20,Quickstep - Innergetic,5:11:35 5:11:35,16,2006,-
,,+ - 80:08:49,2.0,1,T-Mobile Team,240:43:27 240:43:27,17,2006,▲1
,,+ - 80:08:49,1.0,2,CSC ProTeam,8:41 8:41,17,2006,▼1
,,+ - 80:08:49,4.0,3,Rabobank ProTeam,12:31 12:31,17,2006,▲1
,,+ - 80:08:49,5.0,4,AG2R Prévoyance,19:06 19:06,17,2006,▲1
,,+ - 80:08:49,6.0,5,Lampre-Fondital,40:09 40:09,17,2006,▲1
,,+ - 80:08:49,3.0,6,Caisse d'Epargne - Illes Balears,43:02 43:02,17,2006,▼3
,,+ - 80:08:49,7.0,7,Gerolsteiner,1:45:09 1:45:09,17,2006,-
,,+ - 80:08:49,9.0,8,Euskaltel - Euskadi,2:09:23 2:09:23,17,2006,▲1
,,+ - 80:08:49,11.0,9,Discovery Channel,2:10:57 2:10:57,17,2006,▲2
,,+ - 80:08:49,8.0,10,Phonak Hearing Systems,2:37:38 2:37:38,17,2006,▼2
,,+ - 80:08:49,14.0,11,Crédit Agricole,2:39:43 2:39:43,17,2006,▲3
,,+ - 80:08:49,10.0,12,Saunier Duval - Prodir,2:53:37 2:53:37,17,2006,▼2
,,+ - 80:08:49,13.0,13,Davitamon - Lotto,2:57:10 2:57:10,17,2006,-
,,+ - 80:08:49,12.0,14,"Cofidis, le Crédit par Téléphone",3:09:33 3:09:33,17,2006,▼2
,,+ - 80:08:49,16.0,15,Bouygues Telecom,3:12:23 3:12:23,17,2006,▲1
,,+ - 80:08:49,15.0,16,Agritubel,4:17:55 4:17:55,17,2006,▼1
,,+ - 80:08:49,17.0,17,Française des Jeux,5:23:37 5:23:37,17,2006,-
,,+ - 80:08:49,18.0,18,Milram,6:17:13 6:17:13,17,2006,-
,,+ - 80:08:49,19.0,19,Liquigas,6:21:19 6:21:19,17,2006,-
,,+ - 80:08:49,20.0,20,Quickstep - Innergetic,6:42:49 6:42:49,17,2006,-
,,+ - 84:33:04,1.0,1,T-Mobile Team,253:49:15 253:49:15,18,2006,-
,,+ - 84:33:04,2.0,2,CSC ProTeam,10:03 10:03,18,2006,-
,,+ - 84:33:04,3.0,3,Rabobank ProTeam,12:31 12:31,18,2006,-
,,+ - 84:33:04,4.0,4,AG2R Prévoyance,19:06 19:06,18,2006,-
,,+ - 84:33:04,5.0,5,Lampre-Fondital,47:06 47:06,18,2006,-
,,+ - 84:33:04,6.0,6,Caisse d'Epargne - Illes Balears,49:59 49:59,18,2006,-
,,+ - 84:33:04,7.0,7,Gerolsteiner,1:37:14 1:37:14,18,2006,-
,,+ - 84:33:04,8.0,8,Euskaltel - Euskadi,2:09:23 2:09:23,18,2006,-
,,+ - 84:33:04,9.0,9,Discovery Channel,2:10:57 2:10:57,18,2006,-
,,+ - 84:33:04,11.0,10,Crédit Agricole,2:39:43 2:39:43,18,2006,▲1
,,+ - 84:33:04,10.0,11,Phonak Hearing Systems,2:44:35 2:44:35,18,2006,▼1
,,+ - 84:33:04,13.0,12,Davitamon - Lotto,2:57:10 2:57:10,18,2006,▲1
,,+ - 84:33:04,12.0,13,Saunier Duval - Prodir,3:00:34 3:00:34,18,2006,▼1
,,+ - 84:33:04,14.0,14,"Cofidis, le Crédit par Téléphone",3:08:30 3:08:30,18,2006,-
,,+ - 84:33:04,15.0,15,Bouygues Telecom,3:12:23 3:12:23,18,2006,-
,,+ - 84:33:04,16.0,16,Agritubel,4:24:52 4:24:52,18,2006,-
,,+ - 84:33:04,17.0,17,Française des Jeux,5:23:37 5:23:37,18,2006,-
,,+ - 84:33:04,19.0,18,Liquigas,6:21:03 6:21:03,18,2006,▲1
,,+ - 84:33:04,18.0,19,Milram,6:24:10 6:24:10,18,2006,▼1
,,+ - 84:33:04,20.0,20,Quickstep - Innergetic,6:41:46 6:41:46,18,2006,-
,,+ - 85:43:29,1.0,1,T-Mobile Team,257:17:46 257:17:46,19,2006,-
,,+ - 85:43:29,2.0,2,CSC ProTeam,17:20 17:20,19,2006,-
,,+ - 85:43:29,3.0,3,Rabobank ProTeam,23:26 23:26,19,2006,-
,,+ - 85:43:29,4.0,4,AG2R Prévoyance,33:29 33:29,19,2006,-
,,+ - 85:43:29,6.0,5,Caisse d'Epargne - Illes Balears,56:55 56:55,19,2006,▲1
,,+ - 85:43:29,5.0,6,Lampre-Fondital,57:49 57:49,19,2006,▼1
,,+ - 85:43:29,7.0,7,Gerolsteiner,1:45:33 1:45:33,19,2006,-
,,+ - 85:43:29,9.0,8,Discovery Channel,2:19:25 2:19:25,19,2006,▲1
,,+ - 85:43:29,8.0,9,Euskaltel - Euskadi,2:26:46 2:26:46,19,2006,▼1
,,+ - 85:43:29,11.0,10,Phonak Hearing Systems,2:49:06 2:49:06,19,2006,▲1
,,+ - 85:43:29,10.0,11,Crédit Agricole,2:58:26 2:58:26,19,2006,▼1
,,+ - 85:43:29,12.0,12,Davitamon - Lotto,3:10:51 3:10:51,19,2006,-
,,+ - 85:43:29,13.0,13,Saunier Duval - Prodir,3:16:03 3:16:03,19,2006,-
,,+ - 85:43:29,14.0,14,"Cofidis, le Crédit par Téléphone",3:23:29 3:23:29,19,2006,-
,,+ - 85:43:29,15.0,15,Bouygues Telecom,3:26:28 3:26:28,19,2006,-
,,+ - 85:43:29,16.0,16,Agritubel,4:45:38 4:45:38,19,2006,-
,,+ - 85:43:29,17.0,17,Française des Jeux,5:36:13 5:36:13,19,2006,-
,,+ - 85:43:29,18.0,18,Liquigas,6:39:18 6:39:18,19,2006,-
,,+ - 85:43:29,19.0,19,Milram,6:41:10 6:41:10,19,2006,-
,,+ - 85:43:29,20.0,20,Quickstep - Innergetic,7:02:26 7:02:26,19,2006,-
,,+ - 89:40:27,1.0,1,T-Mobile Team,269:08:46 269:08:46,20,2006,-
,,+ - 89:40:27,2.0,2,CSC ProTeam,17:04 17:04,20,2006,-
,,+ - 89:40:27,3.0,3,Rabobank ProTeam,23:26 23:26,20,2006,-
,,+ - 89:40:27,4.0,4,AG2R Prévoyance,33:19 33:19,20,2006,-
,,+ - 89:40:27,5.0,5,Caisse d'Epargne - Illes Balears,56:53 56:53,20,2006,-
,,+ - 89:40:27,6.0,6,Lampre-Fondital,57:37 57:37,20,2006,-
,,+ - 89:40:27,7.0,7,Gerolsteiner,1:45:25 1:45:25,20,2006,-
,,+ - 89:40:27,8.0,8,Discovery Channel,2:19:17 2:19:17,20,2006,-
,,+ - 89:40:27,9.0,9,Euskaltel - Euskadi,2:26:38 2:26:38,20,2006,-
,,+ - 89:40:27,10.0,10,Phonak Hearing Systems,2:49:06 2:49:06,20,2006,-
,,+ - 89:40:27,11.0,11,Crédit Agricole,2:58:18 2:58:18,20,2006,-
,,+ - 89:40:27,12.0,12,Davitamon - Lotto,3:10:35 3:10:35,20,2006,-
,,+ - 89:40:27,13.0,13,Saunier Duval - Prodir,3:15:55 3:15:55,20,2006,-
,,+ - 89:40:27,14.0,14,"Cofidis, le Crédit par Téléphone",3:23:21 3:23:21,20,2006,-
,,+ - 89:40:27,15.0,15,Bouygues Telecom,3:26:20 3:26:20,20,2006,-
,,+ - 89:40:27,16.0,16,Agritubel,4:45:38 4:45:38,20,2006,-
,,+ - 89:40:27,17.0,17,Française des Jeux,5:36:05 5:36:05,20,2006,-
,,+ - 89:40:27,18.0,18,Liquigas,6:39:10 6:39:10,20,2006,-
,,+ - 89:40:27,19.0,19,Milram,6:40:46 6:40:46,20,2006,-
,,+ - 89:40:27,20.0,20,Quickstep - Innergetic,7:02:18 7:02:18,20,2006,-
