Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
29.0,158.0,75,+56:45,,74,Wegelius Charles,75,Liquigas,56:45 56:45,+0:00,,10,2007,▼1
28.0,202.0,76,+57:01,,75,Camaño Iker,76,Saunier Duval,57:01 57:01,+0:00,,10,2007,▼1
24.0,122.0,77,+57:03,,76,Clement Stef,77,Bouygues Telecom,57:03 57:03,+0:00,,10,2007,▼1
28.0,65.0,78,+57:17,,77,Elmiger Martin,78,AG2R Prévoyance,57:17 57:17,+0:00,,10,2007,▼1
26.0,48.0,79,+57:22,,78,Vansummeren Johan,79,Predictor - Lotto,57:22 57:22,+0:00,,10,2007,▼1
29.0,139.0,80,+57:39,,79,Vogondy Nicolas,80,Agritubel,57:39 57:39,+0:00,,10,2007,▼1
28.0,79.0,81,+58:44,,80,Verdugo Gorka,81,Euskaltel - Euskadi,58:44 58:44,+0:00,,10,2007,▼1
26.0,133.0,82,+59:10,,81,Dueñas Moisés,82,Agritubel,59:10 59:10,+0:00,,10,2007,▼1
23.0,184.0,83,+59:27,,92,Grivko Andrey,83,Milram,59:27 59:27,-6:58,,10,2007,▲9
36.0,62.0,84,+1:00:53,,82,Arrieta José Luis,84,AG2R Prévoyance,1:00:53 1:00:53,+0:00,,10,2007,▼2
29.0,115.0,85,+1:02:20,,83,Martínez Egoi,85,Discovery Channel,1:02:20 1:02:20,+0:00,,10,2007,▼2
37.0,181.0,86,+1:03:01,,85,Zabel Erik,86,Milram,1:03:01 1:03:01,+0:00,,10,2007,▼1
28.0,17.0,87,+1:03:07,,86,Portal Nicolas,87,Caisse d'Epargne,1:03:07 1:03:07,+0:00,,10,2007,▼1
25.0,127.0,88,+1:03:11,,87,Sprick Matthieu,88,Bouygues Telecom,1:03:11 1:03:11,+0:00,,10,2007,▼1
25.0,169.0,89,+1:03:52,,88,Vaugrenard Benoît,89,Française des Jeux,1:03:52 1:03:52,+0:00,,10,2007,▼1
27.0,67.0,90,+1:04:00,,89,Gerrans Simon,90,AG2R Prévoyance,1:04:00 1:04:00,+0:00,,10,2007,▼1
26.0,152.0,91,+1:04:06,,101,Albasini Michael,91,Liquigas,1:04:06 1:04:06,-10:44,,10,2007,▲10
31.0,57.0,92,+1:04:19,,90,Niermann Grischa,92,Rabobank ProTeam,1:04:19 1:04:19,+0:00,,10,2007,▼2
25.0,91.0,93,+1:06:06,,91,Schumacher Stefan,93,Gerolsteiner,1:06:06 1:06:06,+0:00,,10,2007,▼2
25.0,77.0,94,+1:06:25,,93,Pérez Rubén,94,Euskaltel - Euskadi,1:06:25 1:06:25,+0:00,,10,2007,▼1
32.0,32.0,95,+1:07:10,,94,Arvesen Kurt-Asle,95,CSC ProTeam,1:07:10 1:07:10,+0:00,,10,2007,▼1
28.0,16.0,96,+1:08:00,,95,Pérez Francisco,96,Caisse d'Epargne,1:08:00 1:08:00,+0:00,,10,2007,▼1
29.0,55.0,97,+1:08:27,,106,Flecha Juan Antonio,97,Rabobank ProTeam,1:08:27 1:08:27,-8:02,,10,2007,▲9
25.0,209.0,98,+1:09:23,,96,Ventoso Francisco José,98,Saunier Duval,1:09:23 1:09:23,+0:00,,10,2007,▼2
33.0,208.0,99,+1:09:36,,97,Rinero Christophe,99,Saunier Duval,1:09:36 1:09:36,+0:00,,10,2007,▼2
30.0,201.0,100,+1:10:07,,98,Millar David,100,Saunier Duval,1:10:07 1:10:07,+0:00,,10,2007,▼2
25.0,74.0,101,+1:12:37,,99,Azanza Jorge,101,Euskaltel - Euskadi,1:12:37 1:12:37,+0:00,,10,2007,▼2
26.0,82.0,102,+1:14:14,,100,Bennati Daniele,102,Lampre-Fondital,1:14:14 1:14:14,+0:00,,10,2007,▼2
31.0,83.0,103,+1:14:52,,118,Bossoni Paolo,103,Lampre-Fondital,1:14:52 1:14:52,-10:04,,10,2007,▲15
27.0,198.0,104,+1:14:58,,102,Rast Grégory,104,Astana,1:14:58 1:14:58,+0:00,,10,2007,▼2
24.0,72.0,105,+1:15:19,,103,Antón Igor,105,Euskaltel - Euskadi,1:15:19 1:15:19,+0:00,,10,2007,▼2
25.0,165.0,106,+1:15:43,,104,Gilbert Philippe,106,Française des Jeux,1:15:43 1:15:43,+0:00,,10,2007,▼2
25.0,151.0,107,+1:16:19,,105,Pozzato Filippo,107,Liquigas,1:16:19 1:16:19,+0:00,,10,2007,▼2
34.0,137.0,108,+1:18:35,,107,Jalabert Nicolas,108,Agritubel,1:18:35 1:18:35,+0:00,,10,2007,▼1
27.0,124.0,109,+1:18:56,,108,Geslin Anthony,109,Bouygues Telecom,1:18:56 1:18:56,+0:00,,10,2007,▼1
32.0,203.0,110,+1:19:42,,109,Cañada David,110,Saunier Duval,1:19:42 1:19:42,+0:00,,10,2007,▼1
26.0,33.0,111,+1:19:47,,110,Cancellara Fabian,111,CSC ProTeam,1:19:47 1:19:47,+0:00,,10,2007,▼1
27.0,81.0,112,+1:21:02,,111,Ballan Alessandro,112,Lampre-Fondital,1:21:02 1:21:02,+0:00,,10,2007,▼1
25.0,211.0,113,+1:21:11,,112,Efimkin Alexander,113,Barloworld,1:21:11 1:21:11,+0:00,,10,2007,▼1
28.0,147.0,114,+1:21:33,,143,Scheirlinckx Staf,114,"Cofidis, le Crédit par Téléphone",1:21:33 1:21:33,-10:06,,10,2007,▲29
28.0,121.0,115,+1:21:38,,113,Fédrigo Pierrick,115,Bouygues Telecom,1:21:38 1:21:38,+0:00,,10,2007,▼2
28.0,155.0,116,+1:21:39,,114,Fischer Murilo Antonio,116,Liquigas,1:21:39 1:21:39,+0:00,,10,2007,▼2
24.0,22.0,117,+1:23:55,,148,Burghardt Marcus,117,T-Mobile Team,1:23:55 1:23:55,-9:35,,10,2007,▲31
30.0,75.0,118,+1:24:00,,115,Isasi Iñaki,118,Euskaltel - Euskadi,1:24:00 1:24:00,+0:00,,10,2007,▼3
27.0,159.0,119,+1:24:35,,116,Willems Frederik,119,Liquigas,1:24:35 1:24:35,+0:00,,10,2007,▼3
31.0,87.0,120,+1:24:35,,117,Righi Daniele,120,Lampre-Fondital,",, 1:24:35",+0:00,,10,2007,▼3
31.0,166.0,121,+1:24:56,,119,Jégou Lilian,121,Française des Jeux,1:24:56 1:24:56,+0:00,,10,2007,▼2
25.0,128.0,122,+1:25:57,,120,Tschopp Johann,122,Bouygues Telecom,1:25:57 1:25:57,+0:00,,10,2007,▼2
33.0,138.0,123,+1:25:57,,121,Salmon Benoît,123,Agritubel,",, 1:25:57",+0:00,,10,2007,▼2
27.0,132.0,124,+1:26:15,,122,Bichot Freddy,124,Agritubel,1:26:15 1:26:15,+0:00,,10,2007,▼2
26.0,171.0,125,+1:26:41,,123,Boonen Tom,125,Quickstep - Innergetic,1:26:41 1:26:41,+0:00,,10,2007,▼2
24.0,197.0,126,+1:27:38,,124,Navarro Daniel,126,Astana,1:27:38 1:27:38,+0:00,,10,2007,▼2
26.0,24.0,127,+1:27:44,,125,Eisel Bernhard,127,T-Mobile Team,1:27:44 1:27:44,+0:00,,10,2007,▼2
33.0,178.0,128,+1:28:01,,126,Tosatto Matteo,128,Quickstep - Innergetic,1:28:01 1:28:01,+0:00,,10,2007,▼2
21.0,163.0,129,+1:28:09,,127,Delage Mickaël,129,Française des Jeux,1:28:09 1:28:09,+0:00,,10,2007,▼2
22.0,167.0,130,+1:28:15,,128,Ladagnous Matthieu,130,Française des Jeux,1:28:15 1:28:15,+0:00,,10,2007,▼2
34.0,13.0,131,+1:28:22,,129,Garcia José Vicente,131,Caisse d'Epargne,1:28:22 1:28:22,+0:00,,10,2007,▼2
26.0,59.0,132,+1:28:34,,130,Weening Pieter,132,Rabobank ProTeam,1:28:34 1:28:34,+0:00,,10,2007,▼2
34.0,212.0,133,+1:28:58,,131,Cárdenas Félix Rafael,133,Barloworld,1:28:58 1:28:58,+0:00,,10,2007,▼2
32.0,105.0,134,+1:29:22,,132,Dean Julian,134,Crédit Agricole,1:29:22 1:29:22,+0:00,,10,2007,▼2
33.0,47.0,135,+1:29:36,,133,Rodriguez Fred,135,Predictor - Lotto,1:29:36 1:29:36,+0:00,,10,2007,▼2
23.0,94.0,136,+1:29:49,,134,Haussler Heinrich,136,Gerolsteiner,1:29:49 1:29:49,+0:00,,10,2007,▼2
25.0,102.0,137,+1:29:55,,135,Bonnet William,137,Crédit Agricole,1:29:55 1:29:55,+0:00,,10,2007,▼2
37.0,188.0,138,+1:29:59,,136,Poitschke Enrico,138,Milram,1:29:59 1:29:59,+0:00,,10,2007,▼2
26.0,217.0,139,+1:30:15,,137,Longo Borghini Paolo,139,Barloworld,1:30:15 1:30:15,+0:00,,10,2007,▼2
32.0,26.0,140,+1:30:24,,138,Grabsch Bert,140,T-Mobile Team,1:30:24 1:30:24,+0:00,,10,2007,▼2
34.0,183.0,141,+1:30:37,,139,Grabsch Ralf,141,Milram,1:30:37 1:30:37,+0:00,,10,2007,▼2
26.0,175.0,142,+1:31:05,,140,Rosseler Sébastien,142,Quickstep - Innergetic,1:31:05 1:31:05,+0:00,,10,2007,▼2
30.0,216.0,143,+1:31:31,,141,Hunter Robert,143,Barloworld,1:31:31 1:31:31,+0:00,,10,2007,▼2
24.0,85.0,144,+1:31:45,,144,Corioni Claudio,144,Lampre-Fondital,1:31:45 1:31:45,+0:00,,10,2007,-
25.0,189.0,145,+1:31:51,,145,Sieberg Marcel,145,Milram,1:31:51 1:31:51,+0:00,,10,2007,-
29.0,182.0,146,+1:32:54,,146,Cortinovis Alessandro,146,Milram,1:32:54 1:32:54,+0:49,,10,2007,-
33.0,173.0,147,+1:33:39,,149,de Jongh Steven,147,Quickstep - Innergetic,1:33:39 1:33:39,+0:00,,10,2007,▲2
28.0,116.0,148,+1:33:49,,150,Noval Benjamin,148,Discovery Channel,1:33:49 1:33:49,+0:00,,10,2007,▲2
27.0,156.0,149,+1:34:21,,168,Kuschynski Aleksandr,149,Liquigas,1:34:21 1:34:21,-8:02,,10,2007,▲19
27.0,149.0,150,+1:34:23,,151,Wiggins Bradley,150,"Cofidis, le Crédit par Téléphone",1:34:23 1:34:23,+0:00,,10,2007,▲1
24.0,96.0,151,+1:34:36,,142,Krauß Sven,151,Gerolsteiner,1:34:36 1:34:36,+3:03,,10,2007,▼9
32.0,64.0,152,+1:34:50,,152,Dessel Cyril,152,AG2R Prévoyance,1:34:50 1:34:50,+0:00,,10,2007,-
24.0,162.0,153,+1:35:05,,153,Chavanel Sébastien,153,Française des Jeux,1:35:05 1:35:05,+0:00,,10,2007,-
33.0,99.0,154,+1:35:24,,147,Wrolich Peter,154,Gerolsteiner,1:35:24 1:35:24,+3:03,,10,2007,▼7
27.0,157.0,155,+1:35:39,,155,Quinziato Manuel,155,Liquigas,1:35:39 1:35:39,+0:00,,10,2007,-
28.0,213.0,156,+1:35:41,,156,Cheula Giampaolo,156,Barloworld,1:35:41 1:35:41,+0:00,,10,2007,-
32.0,148.0,157,+1:37:23,,157,Verbrugghe Rik,157,"Cofidis, le Crédit par Téléphone",1:37:23 1:37:23,+0:00,,10,2007,-
27.0,145.0,158,+1:38:25,,160,Nuyens Nick,158,"Cofidis, le Crédit par Téléphone",1:38:25 1:38:25,+0:00,,10,2007,▲2
29.0,92.0,159,+1:38:25,,154,Förster Robert,159,Gerolsteiner,",, 1:38:25",+3:03,,10,2007,▼5
33.0,108.0,160,+1:38:34,,161,Hinault Sébastien,160,Crédit Agricole,1:38:34 1:38:34,+0:00,,10,2007,▲1
31.0,187.0,161,+1:39:08,,162,Ongarato Alberto,161,Milram,1:39:08 1:39:08,+0:00,,10,2007,▲1
32.0,53.0,162,+1:39:34,,163,de Groot Bram,162,Rabobank ProTeam,1:39:34 1:39:34,+0:00,,10,2007,▲1
29.0,101.0,163,+1:39:44,,164,Hushovd Thor,163,Crédit Agricole,1:39:44 1:39:44,+0:00,,10,2007,▲1
21.0,215.0,164,+1:40:34,,159,Thomas Geraint,164,Barloworld,1:40:34 1:40:34,+3:03,,10,2007,▼5
32.0,142.0,165,+1:41:38,,165,Augé Stéphane,165,"Cofidis, le Crédit par Téléphone",1:41:38 1:41:38,+0:00,,10,2007,-
28.0,104.0,166,+1:41:46,,166,Charteau Anthony,166,Crédit Agricole,1:41:46 1:41:46,+0:00,,10,2007,-
30.0,45.0,167,+1:41:55,,167,Hoste Leif,167,Predictor - Lotto,1:41:55 1:41:55,+0:00,,10,2007,-
26.0,176.0,168,+1:42:00,,158,Steegmans Gert,168,Quickstep - Innergetic,1:42:00 1:42:00,+4:34,,10,2007,▼10
28.0,39.0,169,+1:42:49,,169,Zabriskie David,169,CSC ProTeam,1:42:49 1:42:49,+0:00,,10,2007,-
35.0,49.0,170,+1:46:57,,170,Vansevenant Wim,170,Predictor - Lotto,1:46:57 1:46:57,+1:34,,10,2007,-
33.0,58.0,1,+0:00,,1,Rasmussen Michael,1,Rabobank ProTeam,53:11:38 53:11:38,+0:00,,11,2007,-
27.0,18.0,2,+2:35,,2,Valverde Alejandro,2,Caisse d'Epargne,2:35 2:35,+0:00,,11,2007,-
29.0,207.0,3,+2:39,,3,Mayo Iban,3,Saunier Duval,2:39 2:39,+0:00,,11,2007,-
30.0,41.0,4,+2:41,,4,Evans Cadel,4,Predictor - Lotto,2:41 2:41,+0:00,,11,2007,-
24.0,112.0,5,+3:08,,5,Contador Alberto,5,Discovery Channel,3:08 3:08,+0:00,,11,2007,-
32.0,31.0,6,+3:39,,7,Sastre Carlos,6,CSC ProTeam,3:39 3:39,+0:00,,11,2007,▲1
32.0,196.0,7,+3:50,,8,Klöden Andreas,7,Astana,3:50 3:50,+0:00,,11,2007,▲1
33.0,111.0,8*,+3:53,,9*,Leipheimer Levi,8*,Discovery Channel,3:53 3:53,+0:00,,11,2007,-
29.0,27.0,8,+5:06,,9,Kirchen Kim,8,T-Mobile Team,5:06 5:06,+0:00,,11,2007,▲1
27.0,73.0,9,+5:20,,10,Astarloza Mikel,9,Euskaltel - Euskadi,5:20 5:20,+0:00,,11,2007,▲1
27.0,195.0,10,+5:34,,11,Kashechkin Andrey,10,Astana,5:34 5:34,+0:00,,11,2007,▲1
27.0,36.0,11,+5:56,,12,Schleck Fränk,11,CSC ProTeam,5:56 5:56,+0:00,,11,2007,▲1
29.0,11.0,12,+6:36,,13,Pereiro Óscar,12,Caisse d'Epargne,6:36 6:36,+0:00,,11,2007,▲1
36.0,61.0,13,+6:38,,6,Moreau Christophe,13,AG2R Prévoyance,6:38 6:38,+3:20,,11,2007,▼7
30.0,71.0,14,+6:42,,14,Zubeldia Haimar,14,Euskaltel - Euskadi,6:42 6:42,+0:00,,11,2007,-
24.0,25.0,15,+6:45,,15,Gerdemann Linus,15,T-Mobile Team,6:45 6:45,+0:00,,11,2007,-
24.0,219.0,16,+6:49,,16,Soler Juan Mauricio,16,Barloworld,6:49 6:49,+0:00,,11,2007,-
29.0,51.0,17,+7:10,,17,Menchov Denis,17,Rabobank ProTeam,7:10 7:10,+0:00,,11,2007,-
33.0,191.0,18,+8:05,,20,Vinokourov Alexandre,18,Astana,8:05 8:05,+0:00,,11,2007,▲2
27.0,118.0,19,+8:16,,21,Popovych Yaroslav,19,Discovery Channel,8:16 8:16,+0:00,,11,2007,▲2
26.0,15.0,20,+8:51,,22,Karpets Vladimir,20,Caisse d'Epargne,8:51 8:51,+0:00,,11,2007,▲2
24.0,218.0,21,+9:00,,23,Siutsou Kanstantsin,21,Barloworld,9:00 9:00,+0:00,,11,2007,▲2
35.0,44.0,22,+9:11,,24,Horner Chris,22,Predictor - Lotto,9:11 9:11,+0:00,,11,2007,▲2
27.0,12.0,23,+11:02,,18,Arroyo David,23,Caisse d'Epargne,11:02 11:02,+3:29,,11,2007,▼5
30.0,88.0,24,+11:05,,19,Valjavec Tadej,24,Lampre-Fondital,11:05 11:05,+3:20,,11,2007,▼5
26.0,204.0,25,+13:05,,25,Cobo Juan José,25,Saunier Duval,13:05 13:05,+3:20,,11,2007,-
36.0,153.0,26,+13:29,,26,Beltrán Manuel,26,Liquigas,13:29 13:29,+3:20,,11,2007,-
31.0,174.0,27,+13:29,,27,Garate Juan Manuel,27,Quickstep - Innergetic,",, 13:29",+3:20,,11,2007,-
28.0,14.0,28,+13:44,,29,Gutiérrez José Iván,28,Caisse d'Epargne,13:44 13:44,+0:00,,11,2007,▲1
25.0,113.0,29,+15:49,,28,Gusev Vladimir,29,Discovery Channel,15:49 15:49,+3:29,,11,2007,▼1
35.0,38.0,30,+17:19,,30,Voigt Jens,30,CSC ProTeam,17:19 17:19,+3:20,,11,2007,-
25.0,93.0,31,+18:58,,33,Fothen Markus,31,Gerolsteiner,18:58 18:58,+0:00,,11,2007,▲2
35.0,52.0,33*,+20:07,,32*,Boogerd Michael,33*,Rabobank ProTeam,20:07 20:07,+3:58,,11,2007,-
28.0,141.0,33,+20:12,,32,Chavanel Sylvain,33,"Cofidis, le Crédit par Téléphone",20:12 20:12,+3:20,,11,2007,▼1
24.0,78.0,34,+22:37,,34,Txurruka Amets,34,Euskaltel - Euskadi,22:37 22:37,+3:29,,11,2007,-
26.0,109.0,35,+22:45,,35,Le Mével Christophe,35,Crédit Agricole,22:45 22:45,+0:00,,11,2007,-
34.0,114.0,36,+26:21,,38,Hincapie George,36,Discovery Channel,26:21 26:21,+0:00,,11,2007,▲2
30.0,106.0,37,+28:10,,39,Fofonov Dmitriy,37,Crédit Agricole,28:10 28:10,+0:00,,11,2007,▲2
31.0,89.0,38,+29:28,,36,Vila Francisco Javier,38,Lampre-Fondital,29:28 29:28,+3:29,,11,2007,▼2
26.0,172.0,39,+29:41,,37,Barredo Carlos,39,Quickstep - Innergetic,29:41 29:41,+3:20,,11,2007,▼2
32.0,103.0,40,+30:41,,44,Botcharov Alexandre,40,Crédit Agricole,30:41 30:41,+0:00,,11,2007,▲4
22.0,54.0,41,+31:52,,40,Dekker Thomas,41,Rabobank ProTeam,31:52 31:52,+3:29,,11,2007,▼1
31.0,37.0,42,+32:46,,47,Vande Velde Christian,42,CSC ProTeam,32:46 32:46,+0:00,,11,2007,▲5
26.0,193.0,43,+33:06,,49,Iglinskiy Maxim,43,Astana,33:06 33:06,+0:00,,11,2007,▲6
32.0,69.0,44,+33:06,,41,Turpin Ludovic,44,AG2R Prévoyance,",, 33:06",+3:41,,11,2007,▼3
32.0,43.0,45,+33:09,,50,Cioni Dario David,45,Predictor - Lotto,33:09 33:09,+0:00,,11,2007,▲5
28.0,177.0,46,+33:18,,42,Tankink Bram,46,Quickstep - Innergetic,33:18 33:18,+3:20,,11,2007,▼4
33.0,107.0,47,+33:20,,43,Halgand Patrice,47,Crédit Agricole,33:20 33:20,+3:20,,11,2007,▼4
37.0,68.0,48,+34:07,,46,Goubert Stéphane,48,AG2R Prévoyance,34:07 34:07,+3:20,,11,2007,▼2
29.0,131.0,49,+36:16,,48,Mercado Juan Miguel,49,Agritubel,36:16 36:16,+3:29,,11,2007,▼1
27.0,98.0,50,+37:28,,54,Wegmann Fabian,50,Gerolsteiner,37:28 37:28,-0:04,,11,2007,▲4
36.0,179.0,51,+39:25,,51,Vasseur Cédric,51,Quickstep - Innergetic,39:25 39:25,+3:20,,11,2007,-
34.0,144.0,52,+40:15,,52,Moreni Cristian,52,"Cofidis, le Crédit par Téléphone",40:15 40:15,+3:20,,11,2007,-
32.0,42.0,53,+40:43,,53,Aerts Mario,53,Predictor - Lotto,40:43 40:43,+3:29,,11,2007,-
26.0,185.0,54,+43:10,,55,Knees Christian,54,Milram,43:10 43:10,+3:20,,11,2007,▲1
29.0,97.0,55,+44:14,,59,Scholz Ronny,55,Gerolsteiner,44:14 44:14,+0:00,,11,2007,▲4
28.0,129.0,56,+44:21,,56,Voeckler Thomas,56,Bouygues Telecom,44:21 44:21,+3:20,,11,2007,-
27.0,123.0,57,+44:49,,62,Florencio Xavier,57,Bouygues Telecom,44:49 44:49,-0:06,,11,2007,▲5
29.0,192.0,58,+47:43,,66,Colom Antonio,58,Astana,47:43 47:43,+0:00,,11,2007,▲8
30.0,76.0,59,+47:48,,60,Landaluze Iñigo,59,Euskaltel - Euskadi,47:48 47:48,+3:20,,11,2007,▲1
23.0,168.0,60,+48:14,,61,Löfkvist Thomas,60,Française des Jeux,48:14 48:14,+3:29,,11,2007,▲1
38.0,34.0,61,+49:27,,63,Cuesta Iñigo,61,CSC ProTeam,49:27 49:27,+3:29,,11,2007,▲2
31.0,125.0,62,+52:02,,57,Lefèvre Laurent,62,Bouygues Telecom,52:02 52:02,+10:13,,11,2007,▼5
30.0,154.0,63,+52:06,,68,Carlström Kjell,63,Liquigas,52:06 52:06,+0:00,,11,2007,▲5
34.0,199.0,64,+52:56,,72,Savoldelli Paolo,64,Astana,52:56 52:56,+0:00,,11,2007,▲8
27.0,126.0,65,+53:35,,58,Pineau Jérôme,65,Bouygues Telecom,53:35 53:35,+10:13,,11,2007,▼7
32.0,194.0,66,+54:39,,73,Ivanov Serguei,66,Astana,54:39 54:39,+0:00,,11,2007,▲7
33.0,84.0,67,+55:28,,67,Bruseghin Marzio,67,Lampre-Fondital,55:28 55:28,+3:29,,11,2007,-
28.0,161.0,68,+55:50,,69,Casar Sandy,68,Française des Jeux,55:50 55:50,+3:41,,11,2007,▲1
25.0,95.0,69,+55:52,,70,Kohl Bernhard,69,Gerolsteiner,55:52 55:52,+3:20,,11,2007,▲1
27.0,117.0,70,+56:33,,64,Paulinho Sérgio Miguel,70,Discovery Channel,56:33 56:33,+10:13,,11,2007,▼6
28.0,202.0,71,+57:01,,76,Camaño Iker,71,Saunier Duval,57:01 57:01,+0:00,,11,2007,▲5
24.0,122.0,72,+57:03,,77,Clement Stef,72,Bouygues Telecom,57:03 57:03,+0:00,,11,2007,▲5
26.0,205.0,73,+57:14,,65,de la Fuente David,73,Saunier Duval,57:14 57:14,+10:13,,11,2007,▼8
34.0,28.0,74,+58:59,,74,Merckx Axel,74,T-Mobile Team,58:59 58:59,+3:20,,11,2007,-
26.0,48.0,75,+1:00:51,,79,Vansummeren Johan,75,Predictor - Lotto,1:00:51 1:00:51,+3:29,,11,2007,▲4
28.0,65.0,76,+1:00:55,,78,Elmiger Martin,76,AG2R Prévoyance,1:00:55 1:00:55,+3:38,,11,2007,▲2
28.0,79.0,77,+1:02:13,,81,Verdugo Gorka,77,Euskaltel - Euskadi,1:02:13 1:02:13,+3:29,,11,2007,▲4
26.0,133.0,78,+1:02:39,,82,Dueñas Moisés,78,Agritubel,1:02:39 1:02:39,+3:29,,11,2007,▲4
23.0,184.0,79,+1:02:56,,83,Grivko Andrey,79,Milram,1:02:56 1:02:56,+3:29,,11,2007,▲4
28.0,66.0,80,+1:03:00,,71,Gadret John,80,AG2R Prévoyance,1:03:00 1:03:00,+10:13,,11,2007,▼9
31.0,57.0,81,+1:04:19,,92,Niermann Grischa,81,Rabobank ProTeam,1:04:19 1:04:19,+0:00,,11,2007,▲11
36.0,62.0,82,+1:05:37,,84,Arrieta José Luis,82,AG2R Prévoyance,1:05:37 1:05:37,+4:44,,11,2007,▲2
29.0,115.0,83,+1:05:49,,85,Martínez Egoi,83,Discovery Channel,1:05:49 1:05:49,+3:29,,11,2007,▲2
37.0,181.0,84,+1:06:21,,86,Zabel Erik,84,Milram,1:06:21 1:06:21,+3:20,,11,2007,▲2
28.0,17.0,85,+1:06:27,,87,Portal Nicolas,85,Caisse d'Epargne,1:06:27 1:06:27,+3:20,,11,2007,▲2
29.0,158.0,86,+1:06:58,,75,Wegelius Charles,86,Liquigas,1:06:58 1:06:58,+10:13,,11,2007,▼11
32.0,32.0,87,+1:07:10,,95,Arvesen Kurt-Asle,87,CSC ProTeam,1:07:10 1:07:10,+0:00,,11,2007,▲8
26.0,152.0,88,+1:07:47,,91,Albasini Michael,88,Liquigas,1:07:47 1:07:47,+3:41,,11,2007,▲3
29.0,139.0,89,+1:07:52,,80,Vogondy Nicolas,89,Agritubel,1:07:52 1:07:52,+10:13,,11,2007,▼9
28.0,16.0,90,+1:08:00,,96,Pérez Francisco,90,Caisse d'Epargne,1:08:00 1:08:00,+0:00,,11,2007,▲6
25.0,209.0,91,+1:09:23,,98,Ventoso Francisco José,91,Saunier Duval,1:09:23 1:09:23,+0:00,,11,2007,▲7
25.0,91.0,92,+1:09:26,,93,Schumacher Stefan,92,Gerolsteiner,1:09:26 1:09:26,+3:20,,11,2007,▲1
33.0,208.0,93,+1:09:36,,99,Rinero Christophe,93,Saunier Duval,1:09:36 1:09:36,+0:00,,11,2007,▲6
25.0,77.0,94,+1:09:45,,94,Pérez Rubén,94,Euskaltel - Euskadi,1:09:45 1:09:45,+3:20,,11,2007,-
30.0,201.0,95,+1:10:07,,100,Millar David,95,Saunier Duval,1:10:07 1:10:07,+0:00,,11,2007,▲5
29.0,55.0,96,+1:11:56,,97,Flecha Juan Antonio,96,Rabobank ProTeam,1:11:56 1:11:56,+3:29,,11,2007,▲1
27.0,67.0,97,+1:12:20,,90,Gerrans Simon,97,AG2R Prévoyance,1:12:20 1:12:20,+8:20,,11,2007,▼7
25.0,127.0,98,+1:13:24,,88,Sprick Matthieu,98,Bouygues Telecom,1:13:24 1:13:24,+10:13,,11,2007,▼10
31.0,83.0,99,+1:14:52,,103,Bossoni Paolo,99,Lampre-Fondital,1:14:52 1:14:52,+0:00,,11,2007,▲4
27.0,198.0,100,+1:14:58,,104,Rast Grégory,100,Astana,1:14:58 1:14:58,+0:00,,11,2007,▲4
25.0,165.0,101,+1:15:41,,106,Gilbert Philippe,101,Française des Jeux,1:15:41 1:15:41,-0:02,,11,2007,▲5
25.0,74.0,102,+1:15:57,,101,Azanza Jorge,102,Euskaltel - Euskadi,1:15:57 1:15:57,+3:20,,11,2007,▼1
25.0,169.0,103,+1:16:18,,89,Vaugrenard Benoît,103,Française des Jeux,1:16:18 1:16:18,+12:26,,11,2007,▼14
25.0,151.0,104,+1:16:19,,107,Pozzato Filippo,104,Liquigas,1:16:19 1:16:19,+0:00,,11,2007,▲3
26.0,82.0,105,+1:17:28,,102,Bennati Daniele,105,Lampre-Fondital,1:17:28 1:17:28,+3:14,,11,2007,▼3
27.0,124.0,106,+1:18:56,,109,Geslin Anthony,106,Bouygues Telecom,1:18:56 1:18:56,+0:00,,11,2007,▲3
26.0,33.0,107,+1:19:35,,111,Cancellara Fabian,107,CSC ProTeam,1:19:35 1:19:35,-0:12,,11,2007,▲4
32.0,203.0,108,+1:19:42,,110,Cañada David,108,Saunier Duval,1:19:42 1:19:42,+0:00,,11,2007,▲2
27.0,81.0,109,+1:21:02,,112,Ballan Alessandro,109,Lampre-Fondital,1:21:02 1:21:02,+0:00,,11,2007,▲3
25.0,211.0,110,+1:21:11,,113,Efimkin Alexander,110,Barloworld,1:21:11 1:21:11,+0:00,,11,2007,▲3
28.0,155.0,111,+1:21:31,,116,Fischer Murilo Antonio,111,Liquigas,1:21:31 1:21:31,-0:08,,11,2007,▲5
28.0,121.0,112,+1:21:36,,115,Fédrigo Pierrick,112,Bouygues Telecom,1:21:36 1:21:36,-0:02,,11,2007,▲3
34.0,137.0,113,+1:22:29,,108,Jalabert Nicolas,113,Agritubel,1:22:29 1:22:29,+3:54,,11,2007,▼5
24.0,22.0,114,+1:23:55,,117,Burghardt Marcus,114,T-Mobile Team,1:23:55 1:23:55,+0:00,,11,2007,▲3
27.0,159.0,115,+1:24:35,,119,Willems Frederik,115,Liquigas,1:24:35 1:24:35,+0:00,,11,2007,▲4
31.0,87.0,116,+1:24:35,,120,Righi Daniele,116,Lampre-Fondital,",, 1:24:35",+0:00,,11,2007,▲4
28.0,147.0,117,+1:25:02,,114,Scheirlinckx Staf,117,"Cofidis, le Crédit par Téléphone",1:25:02 1:25:02,+3:29,,11,2007,▼3
