Age,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
34,104,+1:03:28,,Seigneur Eddy,104,Jean Delatour,1:03:28 1:03:28,+63:28,5,2003
32,105,+1:05:17,,Brognara Andrea,105,Alessio,1:05:17 1:05:17,+65:17,5,2003
24,106,+1:05:35,,Charteau Anthony,106,Brioches La Boulang\xe8re,1:05:35 1:05:35,+65:35,5,2003
26,107,+1:12:11,,Bayarri Gonzalo,107,,1:12:11 1:12:11,+72:11,5,2003
31,1,+0:00,,Armstrong Lance,1,US Postal Service,25:07:42 25:07:42,+0:00,6,2003
25,2,+1:12,,Mayo Iban,2,Euskaltel - Euskadi,1:12 1:12,+1:12,6,2003
26,3,+2:17,,Millar David,3,Cofidis,2:17 2:17,+2:17,6,2003
27,4,+3:18,,Mancebo Francisco,4,Ibanesto.com,3:18 3:18,+3:18,6,2003
30,5,+4:36,,Chaurreau I\xf1igo,5,AG2R Pr\xe9voyance,4:36 4:36,+4:36,6,2003
32,6,+4:59,,Moreau Christophe,6,Cr\xe9dit Agricole,4:59 4:59,+4:59,6,2003
29,7,+5:08,,Leipheimer Levi,7,Rabobank ProTeam,5:08 5:08,+5:08,6,2003
31,8,+5:45,,Lopez De Munain Alberto,8,Euskaltel - Euskadi,5:45 5:45,+5:45,6,2003
28,9,+6:01,,Dessel Cyril,9,Phonak Hearing Systems,6:01 6:01,+6:01,6,2003
24,10,+6:03,,Mercado Juan Miguel,10,Ibanesto.com,6:03 6:03,+6:03,6,2003
23,11,+6:16,,Astarloza Mikel,11,AG2R Pr\xe9voyance,6:16 6:16,+6:16,6,2003
25,12,+7:19,,Vogondy Nicolas,12,Fdjeux.com,7:19 7:19,+7:19,6,2003
32,13,+7:50,,Beltran Manuel,13,Team Bianchi,7:50 7:50,+7:50,6,2003
35,14,+8:11,,Lelli Massimiliano,14,Cofidis,8:11 8:11,+8:11,6,2003
25,15,+8:41,,Wielinga Remmert,15,Rabobank ProTeam,8:41 8:41,+8:41,6,2003
29,16,+11:06,,Salmon Benoit,16,Phonak Hearing Systems,11:06 11:06,+11:06,6,2003
28,17,+11:24,,Botcharov Alexandre,17,AG2R Pr\xe9voyance,11:24 11:24,+11:24,6,2003
29,18,+13:22,,Halgand Patrice,18,Jean Delatour,13:22 13:22,+13:22,6,2003
23,19,+13:34,,Kashechkin Andrey,19,Quickstep - Davitamon,13:34 13:34,+13:34,6,2003
25,20,+14:04,,Martinez Egoi,20,Euskaltel - Euskadi,14:04 14:04,+14:04,6,2003
34,21,+14:08,,Dufaux Laurent,21,Alessio,14:08 14:08,+14:08,6,2003
27,22,+14:21,,Niermann Grischa,22,Rabobank ProTeam,14:21 14:21,+14:21,6,2003
24,23,+14:35,,Portal Nicolas,23,AG2R Pr\xe9voyance,14:35 14:35,+14:35,6,2003
28,24,+15:07,,Ca\xf1ada David,24,Quickstep - Davitamon,15:07 15:07,+15:07,6,2003
30,25,+15:45,,Wadecki Piotr,25,Quickstep - Davitamon,15:45 15:45,+15:45,6,2003
35,26,+16:11,,Brochard Laurent,26,AG2R Pr\xe9voyance,16:11 16:11,+16:11,6,2003
28,27,+16:36,,Moncouti\xe9 David,27,Cofidis,16:36 16:36,+16:36,6,2003
32,28,+16:42,,Vasseur C\xe9dric,28,Cofidis,16:42 16:42,+16:42,6,2003
25,29,+17:12,,Talabardon S\xe9bastien,29,,17:12 17:12,+17:12,6,2003
31,30,+18:13,,van de Wouwer Kurt,30,Quickstep - Davitamon,18:13 18:13,+18:13,6,2003
33,31,+18:21,,Virenque Richard,31,Quickstep - Davitamon,18:21 18:21,+18:21,6,2003
23,32,+18:46,,Chavanel Sylvain,32,Brioches La Boulang\xe8re,18:46 18:46,+18:46,6,2003
28,33,+20:04,,Turpin Ludovic,33,AG2R Pr\xe9voyance,20:04 20:04,+20:04,6,2003
27,34,+21:04,,Lastras Pablo,34,Ibanesto.com,21:04 21:04,+21:04,6,2003
24,35,+21:49,,Krivtsov Yuriy,35,Jean Delatour,21:49 21:49,+21:49,6,2003
34,36,+22:22,,Garc\xeda Felix Manuel,36,,22:22 22:22,+22:22,6,2003
32,37,+22:22,,Rous Didier,37,Brioches La Boulang\xe8re,",, 22:22",+22:22,6,2003
22,38,+22:23,,Karpets Vladimir,38,Ibanesto.com,22:23 22:23,+22:23,6,2003
26,39,+23:00,,Calvente Corbas Manuel,39,CSC ProTeam,23:00 23:00,+23:00,6,2003
31,40,+23:19,,Boogerd Michael,40,Rabobank ProTeam,23:19 23:19,+23:19,6,2003
30,41,+25:40,,Luttenberger Peter,41,CSC ProTeam,25:40 25:40,+25:40,6,2003
31,42,+26:10,,Bessy Fr\xe9d\xe9ric,42,Cofidis,26:10 26:10,+26:10,6,2003
26,43,+26:18,,Fofonov Dimitri,43,Cofidis,26:18 26:18,+26:18,6,2003
30,44,+26:22,,Rubiera Jos\xe9 Luis,44,US Postal Service,26:22 26:22,+26:22,6,2003
28,45,+27:08,,Sastre Carlos,45,CSC ProTeam,27:08 27:08,+27:08,6,2003
24,46,+27:28,,Zubeldia Joseba,46,Euskaltel - Euskadi,27:28 27:28,+27:28,6,2003
31,47,+28:00,,Beuchat Roger,47,Phonak Hearing Systems,28:00 28:00,+28:00,6,2003
24,48,+28:02,,Flickinger Andy,48,AG2R Pr\xe9voyance,28:02 28:02,+28:02,6,2003
20,49,+29:15,,Gilbert Philippe,49,Fdjeux.com,29:15 29:15,+29:15,6,2003
25,50,+29:37,,Menchov Denis,50,Ibanesto.com,29:37 29:37,+29:37,6,2003
24,51,+31:37,,Fedrigo Pierrick,51,Cr\xe9dit Agricole,31:37 31:37,+31:37,6,2003
23,52,+33:05,,Hary Maryan,52,Brioches La Boulang\xe8re,33:05 33:05,+33:05,6,2003
30,53,+33:31,,Beneteau Walter,53,Brioches La Boulang\xe8re,33:31 33:31,+33:31,6,2003
27,54,+33:47,,Fragniere C\xe9dric,54,Cr\xe9dit Agricole,33:47 33:47,+33:47,6,2003
33,55,+34:18,,Bouvard Gilles,55,Jean Delatour,34:18 34:18,+34:18,6,2003
22,56,+34:43,,Le M\xe9vel Christophe,56,Cr\xe9dit Agricole,34:43 34:43,+34:43,6,2003
26,57,+35:34,,Clain M\xe9d\xe9ric,57,Cofidis,35:34 35:34,+35:34,6,2003
31,58,+36:52,,Peron Andrea,58,CSC ProTeam,36:52 36:52,+36:52,6,2003
30,59,+37:01,,Blaudzun Michael,59,CSC ProTeam,37:01 37:01,+37:01,6,2003
28,60,+37:05,,Pe\xf1a Victor Hugo,60,US Postal Service,37:05 37:05,+37:05,6,2003
26,61,+39:04,,Flores Iker,61,Euskaltel - Euskadi,39:04 39:04,+39:04,6,2003
21,62,+39:35,,Talabardon Yannick,62,,39:35 39:35,+39:35,6,2003
26,63,+40:52,,Poilvet Benoit,63,Cr\xe9dit Agricole,40:52 40:52,+40:52,6,2003
28,64,+41:40,,Morin Anthony,64,Cr\xe9dit Agricole,41:40 41:40,+41:40,6,2003
23,65,+41:52,,Pineau J\xe9rome,65,Brioches La Boulang\xe8re,41:52 41:52,+41:52,6,2003
26,66,+44:24,,Lefevre Laurent,66,Jean Delatour,44:24 44:24,+44:24,6,2003
31,67,+46:19,,Boven Jan,67,Rabobank ProTeam,46:19 46:19,+46:19,6,2003
25,68,+47:12,,Silloniz Josu,68,Euskaltel - Euskadi,47:12 47:12,+47:12,6,2003
26,69,+47:15,,Ferrara Raffaele,69,Alessio,47:15 47:15,+47:15,6,2003
32,70,+47:18,,Padrnos Pavel,70,US Postal Service,47:18 47:18,+47:18,6,2003
32,71,+47:57,,Zberg Beat,71,Rabobank ProTeam,47:57 47:57,+47:57,6,2003
26,72,+48:09,,Finot Fr\xe9d\xe9ric,72,Jean Delatour,48:09 48:09,+48:09,6,2003
23,73,+48:33,,Edaleine Christophe,73,Jean Delatour,48:33 48:33,+48:33,6,2003
30,74,+50:00,,Jalabert Nicolas,74,CSC ProTeam,50:00 50:00,+50:00,6,2003
23,75,+50:41,,Geslin Anthony,75,Brioches La Boulang\xe8re,50:41 50:41,+50:41,6,2003
32,76,+52:16,,Hamilton Tyler,76,CSC ProTeam,52:16 52:16,+52:16,6,2003
37,77,+52:29,,Ekimov Viatcheslav,77,US Postal Service,52:29 52:29,+52:29,6,2003
34,78,+52:50,,Mengin Christophe,78,Fdjeux.com,52:50 52:50,+52:50,6,2003
27,79,+52:59,,Landis Floyd,79,US Postal Service,52:59 52:59,+52:59,6,2003
24,80,+53:51,,Tankink Bram,80,Quickstep - Davitamon,53:51 53:51,+53:51,6,2003
29,81,+53:56,,Renier Franck,81,Brioches La Boulang\xe8re,53:56 53:56,+53:56,6,2003
24,82,+54:05,,Cama\xf1o Iker,82,Phonak Hearing Systems,54:05 54:05,+54:05,6,2003
27,83,+54:43,,Diaz Ruben,83,,54:43 54:43,+54:43,6,2003
30,84,+54:46,,Garcia Jose Vicente,84,Ibanesto.com,54:46 54:46,+54:46,6,2003
22,85,+55:03,,Dumoulin Samuel,85,Jean Delatour,55:03 55:03,+55:03,6,2003
27,86,+55:12,,McGee Bradley,86,Fdjeux.com,55:12 55:12,+55:12,6,2003
28,87,+55:21,,S\xf8rensen Nicki,87,CSC ProTeam,55:21 55:21,+55:21,6,2003
22,88,+55:43,,Boonen Tom,88,Quickstep - Davitamon,55:43 55:43,+55:43,6,2003
31,89,+56:32,,Stoyanov Plamen,89,,56:32 56:32,+56:32,6,2003
31,90,+57:29,,Sivakov Alexei,90,,57:29 57:29,+57:29,6,2003
27,91,+58:50,,Auger Guillaume,91,,58:50 58:50,+58:50,6,2003
29,92,+59:29,,Mikhailov Guennady,92,US Postal Service,59:29 59:29,+59:29,6,2003
25,93,+1:00:31,,Engels Addy,93,Rabobank ProTeam,1:00:31 1:00:31,+60:31,6,2003
25,94,+1:00:38,,Usov Alexandre,94,Phonak Hearing Systems,1:00:38 1:00:38,+60:38,6,2003
26,95,+1:03:46,,Kaggestad Mads,95,Cr\xe9dit Agricole,1:03:46 1:03:46,+63:46,6,2003
25,96,+1:06:12,,Lamouller Lo\xefc,96,,1:06:12 1:06:12,+66:12,6,2003
24,97,+1:07:13,,Frattini Davide,97,Alessio,1:07:13 1:07:13,+67:13,6,2003
32,98,+1:10:35,,Pascual Javier,98,Kelme - Costa Blanca,1:10:35 1:10:35,+70:35,6,2003
25,99,+1:13:33,,Hushovd Thor,99,Cr\xe9dit Agricole,1:13:33 1:13:33,+73:33,6,2003
24,100,+1:17:29,,Charteau Anthony,100,Brioches La Boulang\xe8re,1:17:29 1:17:29,+77:29,6,2003
21,101,+1:18:49,,Vaugrenard Benoit,101,Fdjeux.com,1:18:49 1:18:49,+78:49,6,2003
34,102,+1:18:52,,Seigneur Eddy,102,Jean Delatour,1:18:52 1:18:52,+78:52,6,2003
32,103,+1:24:48,,Brognara Andrea,103,Alessio,1:24:48 1:24:48,+84:48,6,2003
26,104,+1:25:32,,Silloniz Aitor,104,Euskaltel - Euskadi,1:25:32 1:25:32,+85:32,6,2003
31,1,+0:00,150.0,Armstrong Lance,1,US Postal Service,29:31:53 29:31:53,+0:00,7,2003
25,2,+1:12,110.0,Mayo Iban,2,Euskaltel - Euskadi,1:12 1:12,+1:12,7,2003
26,3,+2:47,90.0,Millar David,3,Cofidis,2:47 2:47,+2:47,7,2003
27,4,+4:35,80.0,Mancebo Francisco,4,Ibanesto.com,4:35 4:35,+4:35,7,2003
32,5,+4:59,70.0,Moreau Christophe,5,Cr\xe9dit Agricole,4:59 4:59,+4:59,7,2003
30,6,+5:53,60.0,Chaurreau I\xf1igo,6,AG2R Pr\xe9voyance,5:53 5:53,+5:53,7,2003
24,7,+6:03,55.0,Mercado Juan Miguel,7,Ibanesto.com,6:03 6:03,+6:03,7,2003
29,8,+6:25,50.0,Leipheimer Levi,8,Rabobank ProTeam,6:25 6:25,+6:25,7,2003
28,9,+7:18,45.0,Dessel Cyril,9,Phonak Hearing Systems,7:18 7:18,+7:18,7,2003
31,10,+8:07,40.0,Lopez De Munain Alberto,10,Euskaltel - Euskadi,8:07 8:07,+8:07,7,2003
32,11,+9:07,36.0,Beltran Manuel,11,Team Bianchi,9:07 9:07,+9:07,7,2003
25,12,+9:28,32.0,Wielinga Remmert,12,Rabobank ProTeam,9:28 9:28,+9:28,7,2003
35,13,+9:28,28.0,Lelli Massimiliano,13,Cofidis,",, 9:28",+9:28,7,2003
23,14,+11:52,24.0,Astarloza Mikel,14,AG2R Pr\xe9voyance,11:52 11:52,+11:52,7,2003
29,15,+12:23,20.0,Salmon Benoit,15,Phonak Hearing Systems,12:23 12:23,+12:23,7,2003
32,16,+14:33,16.0,Vasseur C\xe9dric,16,Cofidis,14:33 14:33,+14:33,7,2003
29,17,+15:22,14.0,Halgand Patrice,17,Jean Delatour,15:22 15:22,+15:22,7,2003
24,18,+15:52,12.0,Portal Nicolas,18,AG2R Pr\xe9voyance,15:52 15:52,+15:52,7,2003
28,19,+15:55,10.0,Botcharov Alexandre,19,AG2R Pr\xe9voyance,15:55 15:55,+15:55,7,2003
25,20,+17:17,8.0,Vogondy Nicolas,20,Fdjeux.com,17:17 17:17,+17:17,7,2003
25,21,+18:50,6.0,Martinez Egoi,21,Euskaltel - Euskadi,18:50 18:50,+18:50,7,2003
27,22,+19:07,4.0,Niermann Grischa,22,Rabobank ProTeam,19:07 19:07,+19:07,7,2003
33,23,+19:38,3.0,Virenque Richard,23,Quickstep - Davitamon,19:38 19:38,+19:38,7,2003
34,24,+19:44,2.0,Dufaux Laurent,24,Alessio,19:44 19:44,+19:44,7,2003
28,25,+20:43,1.0,Ca\xf1ada David,25,Quickstep - Davitamon,20:43 20:43,+20:43,7,2003
35,26,+21:47,,Brochard Laurent,26,AG2R Pr\xe9voyance,21:47 21:47,+21:47,7,2003
31,27,+23:49,,van de Wouwer Kurt,27,Quickstep - Davitamon,23:49 23:49,+23:49,7,2003
23,28,+24:22,,Chavanel Sylvain,28,Brioches La Boulang\xe8re,24:22 24:22,+24:22,7,2003
25,29,+25:58,,Talabardon S\xe9bastien,29,,25:58 25:58,+25:58,7,2003
34,30,+27:08,,Garc\xeda Felix Manuel,30,,27:08 27:08,+27:08,7,2003
24,31,+27:25,,Krivtsov Yuriy,31,Jean Delatour,27:25 27:25,+27:25,7,2003
30,32,+27:39,,Rubiera Jos\xe9 Luis,32,US Postal Service,27:39 27:39,+27:39,7,2003
31,33,+28:55,,Boogerd Michael,33,Rabobank ProTeam,28:55 28:55,+28:55,7,2003
28,34,+29:30,,Sastre Carlos,34,CSC ProTeam,29:30 29:30,+29:30,7,2003
24,35,+29:50,,Zubeldia Joseba,35,Euskaltel - Euskadi,29:50 29:50,+29:50,7,2003
28,36,+30:34,,Turpin Ludovic,36,AG2R Pr\xe9voyance,30:34 30:34,+30:34,7,2003
30,37,+30:42,,Wadecki Piotr,37,Quickstep - Davitamon,30:42 30:42,+30:42,7,2003
23,38,+30:47,,Kashechkin Andrey,38,Quickstep - Davitamon,30:47 30:47,+30:47,7,2003
25,39,+30:54,,Menchov Denis,39,Ibanesto.com,30:54 30:54,+30:54,7,2003
28,40,+31:33,,Moncouti\xe9 David,40,Cofidis,31:33 31:33,+31:33,7,2003
26,41,+31:54,,Fofonov Dimitri,41,Cofidis,31:54 31:54,+31:54,7,2003
22,42,+32:21,,Karpets Vladimir,42,Ibanesto.com,32:21 32:21,+32:21,7,2003
20,43,+34:51,,Gilbert Philippe,43,Fdjeux.com,34:51 34:51,+34:51,7,2003
31,44,+34:56,,Bessy Fr\xe9d\xe9ric,44,Cofidis,34:56 34:56,+34:56,7,2003
26,45,+37:57,,Calvente Corbas Manuel,45,CSC ProTeam,37:57 37:57,+37:57,7,2003
31,46,+37:58,,Beuchat Roger,46,Phonak Hearing Systems,37:58 37:58,+37:58,7,2003
27,47,+38:17,,Lastras Pablo,47,Ibanesto.com,38:17 38:17,+38:17,7,2003
32,48,+39:35,,Rous Didier,48,Brioches La Boulang\xe8re,39:35 39:35,+39:35,7,2003
33,49,+39:54,,Bouvard Gilles,49,Jean Delatour,39:54 39:54,+39:54,7,2003
27,50,+39:59,,Fragniere C\xe9dric,50,Cr\xe9dit Agricole,39:59 39:59,+39:59,7,2003
30,51,+40:37,,Luttenberger Peter,51,CSC ProTeam,40:37 40:37,+40:37,7,2003
21,52,+42:23,,Talabardon Yannick,52,,42:23 42:23,+42:23,7,2003
30,53,+42:37,,Blaudzun Michael,53,CSC ProTeam,42:37 42:37,+42:37,7,2003
24,54,+48:03,,Flickinger Andy,54,AG2R Pr\xe9voyance,48:03 48:03,+48:03,7,2003
23,55,+48:24,,Edaleine Christophe,55,Jean Delatour,48:24 48:24,+48:24,7,2003
26,56,+50:31,,Clain M\xe9d\xe9ric,56,Cofidis,50:31 50:31,+50:31,7,2003
26,57,+50:36,,Lefevre Laurent,57,Jean Delatour,50:36 50:36,+50:36,7,2003
30,58,+50:44,,Beneteau Walter,58,Brioches La Boulang\xe8re,50:44 50:44,+50:44,7,2003
22,59,+51:56,,Le M\xe9vel Christophe,59,Cr\xe9dit Agricole,51:56 51:56,+51:56,7,2003
23,60,+53:06,,Hary Maryan,60,Brioches La Boulang\xe8re,53:06 53:06,+53:06,7,2003
26,61,+54:01,,Flores Iker,61,Euskaltel - Euskadi,54:01 54:01,+54:01,7,2003
28,62,+54:18,,Pe\xf1a Victor Hugo,62,US Postal Service,54:18 54:18,+54:18,7,2003
26,63,+54:41,,Poilvet Benoit,63,Cr\xe9dit Agricole,54:41 54:41,+54:41,7,2003
29,64,+56:18,,Renier Franck,64,Brioches La Boulang\xe8re,56:18 56:18,+56:18,7,2003
28,65,+58:53,,Morin Anthony,65,Cr\xe9dit Agricole,58:53 58:53,+58:53,7,2003
24,66,+59:27,,Tankink Bram,66,Quickstep - Davitamon,59:27 59:27,+59:27,7,2003
22,67,+1:00:39,,Dumoulin Samuel,67,Jean Delatour,1:00:39 1:00:39,+60:39,7,2003
28,68,+1:00:57,,S\xf8rensen Nicki,68,CSC ProTeam,1:00:57 1:00:57,+60:57,7,2003
25,69,+1:02:09,,Silloniz Josu,69,Euskaltel - Euskadi,1:02:09 1:02:09,+62:09,7,2003
37,70,+1:02:59,,Ekimov Viatcheslav,70,US Postal Service,1:02:59 1:02:59,+62:59,7,2003
30,71,+1:03:49,,Jalabert Nicolas,71,CSC ProTeam,1:03:49 1:03:49,+63:49,7,2003
32,72,+1:04:31,,Padrnos Pavel,72,US Postal Service,1:04:31 1:04:31,+64:31,7,2003
31,73,+1:06:20,,Boven Jan,73,Rabobank ProTeam,1:06:20 1:06:20,+66:20,7,2003
23,74,+1:07:54,,Geslin Anthony,74,Brioches La Boulang\xe8re,1:07:54 1:07:54,+67:54,7,2003
26,75,+1:08:10,,Finot Fr\xe9d\xe9ric,75,Jean Delatour,1:08:10 1:08:10,+68:10,7,2003
27,76,+1:09:04,,Diaz Ruben,76,,1:09:04 1:09:04,+69:04,7,2003
27,77,+1:10:12,,Landis Floyd,77,US Postal Service,1:10:12 1:10:12,+70:12,7,2003
24,78,+1:11:18,,Cama\xf1o Iker,78,Phonak Hearing Systems,1:11:18 1:11:18,+71:18,7,2003
34,79,+1:12:51,,Mengin Christophe,79,Fdjeux.com,1:12:51 1:12:51,+72:51,7,2003
31,80,+1:13:45,,Stoyanov Plamen,80,,1:13:45 1:13:45,+73:45,7,2003
22,81,+1:15:44,,Boonen Tom,81,Quickstep - Davitamon,1:15:44 1:15:44,+75:44,7,2003
25,82,+1:17:44,,Engels Addy,82,Rabobank ProTeam,1:17:44 1:17:44,+77:44,7,2003
29,83,+1:19:30,,Mikhailov Guennady,83,US Postal Service,1:19:30 1:19:30,+79:30,7,2003
25,84,+1:20:39,,Usov Alexandre,84,Phonak Hearing Systems,1:20:39 1:20:39,+80:39,7,2003
26,85,+1:23:47,,Kaggestad Mads,85,Cr\xe9dit Agricole,1:23:47 1:23:47,+83:47,7,2003
25,86,+1:30:46,,Hushovd Thor,86,Cr\xe9dit Agricole,1:30:46 1:30:46,+90:46,7,2003
34,87,+1:36:05,,Seigneur Eddy,87,Jean Delatour,1:36:05 1:36:05,+96:05,7,2003
24,88,+1:37:30,,Charteau Anthony,88,Brioches La Boulang\xe8re,1:37:30 1:37:30,+97:30,7,2003
21,89,+1:38:50,,Vaugrenard Benoit,89,Fdjeux.com,1:38:50 1:38:50,+98:50,7,2003
26,90,+1:40:29,,Silloniz Aitor,90,Euskaltel - Euskadi,1:40:29 1:40:29,+100:29,7,2003
