Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
28,201,,,27.0,35,Nazon Jean-Patrick,21,AG2R Prévoyance,,7,2005,▲14
25,145,,,26.0,19,Geslin Anthony,22,Bouygues Telecom,,7,2005,▼3
28,102,,,24.0,21,Bodrogi László,23,Crédit Agricole,,7,2005,▼2
34,53,,,24.0,26,Dekker Erik,24,Rabobank ProTeam,,7,2005,▲2
28,64,,,24.0,27,Hunter Robert,25,Phonak Hearing Systems,,7,2005,▲2
24,71,,,24.0,63,Cancellara Fabian,26,Fassa Bortolo,,7,2005,▲37
25,88,,,24.0,17,Quinziato Manuel,27,Saunier Duval - Prodir,,7,2005,▼10
27,79,,,23.0,22,Kirchen Kim,28,Fassa Bortolo,,7,2005,▼6
24,186,,,23.0,23,Iglinskiy Maxim,29,Domina Vacanze,,7,2005,▼6
32,138,,,21.0,24,Trenti Guido,30,Quickstep - Innergetic,,7,2005,▼6
33,28,,,20.0,28,Voigt Jens,31,CSC ProTeam,,7,2005,▼3
27,68,,,20.0,29,Pereiro Óscar,32,Phonak Hearing Systems,,7,2005,▼3
30,116,,,19.0,47,Gerosa Mauro,33,Liquigas,,7,2005,▲14
30,77,,,19.0,31,Giunti Massimo,34,Fassa Bortolo,,7,2005,▼3
27,198,,,18.0,32,Martínez Egoi,35,Euskaltel - Euskadi,,7,2005,▼3
30,22,,,17.0,33,Arvesen Kurt-Asle,36,CSC ProTeam,,7,2005,▼3
25,167,,,16.0,65,Wegmann Fabian,37,Gerolsteiner,,7,2005,▲28
26,29,,,,34*,Zabriskie David,38*,CSC ProTeam,,7,2005,-
25,155,,,15.0,52,Loosli David,39,Lampre-Caffita,,7,2005,▲13
28,196,,,15.0,36,Isasi Iñaki,40,Euskaltel - Euskadi,,7,2005,▼4
30,35,,,15.0,37,Gálvez Isaac,41,Illes Balears - Caisse d'Epargne,,7,2005,▼4
26,82,,,14.0,38,Bertogliati Rubens,42,Saunier Duval - Prodir,,7,2005,▼4
31,11,,,14.0,39,Ullrich Jan,43,T-Mobile Team,,7,2005,▼4
29,157,,,14.0,40,Righi Daniele,44,Lampre-Caffita,,7,2005,▼4
31,46,,,13.0,41,Rodriguez Fred,45,Davitamon - Lotto,,7,2005,▼4
23,176,,,13.0,74,Gilbert Philippe,46,Française des Jeux,,7,2005,▲28
30,153,,,12.0,42,Commesso Salvatore,47,Lampre-Caffita,,7,2005,▼5
33,1,,,,43*,Armstrong Lance,48*,Discovery Channel,,7,2005,-
26,207,,,12.0,44,Krivtsov Yuriy,49,AG2R Prévoyance,,7,2005,▼5
28,39,,,11.0,45,Zandio Xabier,50,Illes Balears - Caisse d'Epargne,,7,2005,▼5
25,163,,,11.0,56,Lang Sebastian,51,Gerolsteiner,,7,2005,▲5
35,109,,,11.0,46,Kirsipuu Jaan,52,Crédit Agricole,,7,2005,▼6
26,208,,,10.0,48,Portal Nicolas,53,AG2R Prévoyance,,7,2005,▼5
30,122,,,10.0,49,Augé Stéphane,54,"Cofidis, le Crédit par Téléphone",,7,2005,▼5
33,23,,,10.0,50,Julich Bobby,55,CSC ProTeam,,7,2005,▼5
24,59,,,9.0,51,Weening Pieter,56,Rabobank ProTeam,,7,2005,▼5
28,55,,,9.0,75,Löwik Gerben,57,Rabobank ProTeam,,7,2005,▲18
31,105,,,9.0,53,Hinault Sébastien,58,Crédit Agricole,,7,2005,▼5
36,178,,,8.0,54,Mengin Christophe,59,Française des Jeux,,7,2005,▼5
32,4,,,,55*,Hincapie George,60*,Discovery Channel,,7,2005,-
28,127,,,8.0,62,Tombak Janek,61,"Cofidis, le Crédit par Téléphone",,7,2005,▲1
33,47,,,6.0,,van Bon Léon,62,Davitamon - Lotto,,7,2005,-
28,114,,,6.0,57,Carlström Kjell,63,Liquigas,,7,2005,▼6
26,203,,,6.0,58,Calzati Sylvain,64,AG2R Prévoyance,,7,2005,▼6
29,66,,,5.0,59,Landis Floyd,65,Phonak Hearing Systems,,7,2005,▼6
28,44,,,5.0,60,Evans Cadel,66,Davitamon - Lotto,,7,2005,▼6
29,171,,,5.0,61,McGee Bradley,67,Française des Jeux,,7,2005,▼6
28,99,,,4.0,64,Vicioso Ángel,68,Liberty Seguros - Würth Team,,7,2005,▼4
24,56,,,4.0,66,Posthuma Joost,69,Rabobank ProTeam,,7,2005,▼3
33,86,,,4.0,67,Horner Chris,70,Saunier Duval - Prodir,,7,2005,▼3
26,149,,,4.0,68,Voeckler Thomas,71,Bouygues Telecom,,7,2005,▼3
34,161,,,3.0,69,Totschnig Georg,72,Gerolsteiner,,7,2005,▼3
31,129,,,3.0,70,White Matthew,73,"Cofidis, le Crédit par Téléphone",,7,2005,▼3
24,37,,,2.0,71,Karpets Vladimir,74,Illes Balears - Caisse d'Epargne,,7,2005,▼3
27,183,,,2.0,72,Cortinovis Alessandro,75,Domina Vacanze,,7,2005,▼3
30,83,,,2.0,73,Cañada David,76,Saunier Duval - Prodir,,7,2005,▼3
31,95,,,1.0,76,González de Galdeano Igor,77,Liberty Seguros - Würth Team,,7,2005,▼1
32,61,,,1.0,77,Botero Santiago,78,Phonak Hearing Systems,,7,2005,▼1
31,76,,,1.0,,Frigo Dario,79,Fassa Bortolo,,7,2005,-
24,131,,,,1,Boonen Tom,1,Quickstep - Innergetic,,8,2005,-
27,106,,,,2,Hushovd Thor,2,Crédit Agricole,,8,2005,-
33,41,,,,3,McEwen Robbie,3,Davitamon - Lotto,,8,2005,-
31,121,,,,4,O'Grady Stuart,4,"Cofidis, le Crédit par Téléphone",,8,2005,-
27,162,,,,5,Förster Robert,5,Gerolsteiner,,8,2005,-
27,184,,,,6,Furlan Angelo,6,Domina Vacanze,,8,2005,-
24,175,,,,7,Eisel Bernhard,7,Française des Jeux,,8,2005,-
31,168,,,,8,Wrolich Peter,8,Gerolsteiner,,8,2005,-
26,173,,,,9,Cooke Baden,9,Française des Jeux,,8,2005,-
24,94,,,,10,Davis Allan Howard,10,Liberty Seguros - Würth Team,,8,2005,-
27,75,,,,11,Flecha Juan Antonio,11,Fassa Bortolo,,8,2005,-
31,19,,,,17,Vinokourov Alexandre,12,T-Mobile Team,,8,2005,▲5
36,152,,,,12,Bortolami Gianluca,13,Lampre-Caffita,,8,2005,▼1
30,154,,,,14,Glomser Gerrit,14,Lampre-Caffita,,8,2005,-
30,113,,,,13,Bäckstedt Magnus,15,Liquigas,,8,2005,▼2
27,118,,,,15,Pagliarini Luciano André,16,Liquigas,,8,2005,▼1
27,79,,,,28,Kirchen Kim,17,Fassa Bortolo,,8,2005,▲11
25,147,,,,16,Pineau Jérôme,18,Bouygues Telecom,,8,2005,▼2
33,28,,,,31,Voigt Jens,19,CSC ProTeam,,8,2005,▲12
37,143,,,,18,Brochard Laurent,20,Bouygues Telecom,,8,2005,▼2
25,72,,,,19,Bernucci Lorenzo,21,Fassa Bortolo,,8,2005,▼2
24,59,,,,56,Weening Pieter,22,Rabobank ProTeam,,8,2005,▲34
31,11,,,,43,Ullrich Jan,23,T-Mobile Team,,8,2005,▲20
27,34,,,,20,Becke Daniel,24,Illes Balears - Caisse d'Epargne,,8,2005,▼4
27,68,,,,32,Pereiro Óscar,25,Phonak Hearing Systems,,8,2005,▲7
28,201,,,,21,Nazon Jean-Patrick,26,AG2R Prévoyance,,8,2005,▼5
25,145,,,,22,Geslin Anthony,27,Bouygues Telecom,,8,2005,▼5
28,102,,,,23,Bodrogi László,28,Crédit Agricole,,8,2005,▼5
34,53,,,,24,Dekker Erik,29,Rabobank ProTeam,,8,2005,▼5
28,64,,,,25,Hunter Robert,30,Phonak Hearing Systems,,8,2005,▼5
24,71,,,,26,Cancellara Fabian,31,Fassa Bortolo,,8,2005,▼5
25,88,,,,27,Quinziato Manuel,32,Saunier Duval - Prodir,,8,2005,▼5
24,186,,,,29,Iglinskiy Maxim,33,Domina Vacanze,,8,2005,▼4
30,14,,,,,Klöden Andreas,34,T-Mobile Team,,8,2005,-
32,138,,,,30,Trenti Guido,35,Quickstep - Innergetic,,8,2005,▼5
25,38,,,,,Valverde Alejandro,36,Illes Balears - Caisse d'Epargne,,8,2005,-
30,116,,,,33,Gerosa Mauro,37,Liquigas,,8,2005,▼4
28,44,,,,66,Evans Cadel,38,Davitamon - Lotto,,8,2005,▲28
30,77,,,,34,Giunti Massimo,39,Fassa Bortolo,,8,2005,▼5
30,153,,,,47,Commesso Salvatore,40,Lampre-Caffita,,8,2005,▲7
27,198,,,,35,Martínez Egoi,41,Euskaltel - Euskadi,,8,2005,▼6
30,22,,,,36,Arvesen Kurt-Asle,42,CSC ProTeam,,8,2005,▼6
25,167,,,,37,Wegmann Fabian,43,Gerolsteiner,,8,2005,▼6
33,86,,,,70,Horner Chris,44,Saunier Duval - Prodir,,8,2005,▲26
26,29,,,,38*,Zabriskie David,45*,CSC ProTeam,,8,2005,-
25,155,,,,39,Loosli David,46,Lampre-Caffita,,8,2005,▼7
28,196,,,,40,Isasi Iñaki,47,Euskaltel - Euskadi,,8,2005,▼7
32,4,,,,60*,Hincapie George,48*,Discovery Channel,,8,2005,-
26,82,,,,42,Bertogliati Rubens,49,Saunier Duval - Prodir,,8,2005,▼7
29,157,,,,44,Righi Daniele,50,Lampre-Caffita,,8,2005,▼6
33,1,,,,48*,Armstrong Lance,51*,Discovery Channel,,8,2005,-
34,101,,,,,Moreau Christophe,52,Crédit Agricole,,8,2005,-
23,176,,,,46,Gilbert Philippe,53,Française des Jeux,,8,2005,▼7
31,46,,,,45,Rodriguez Fred,54,Davitamon - Lotto,,8,2005,▼9
26,207,,,,49,Krivtsov Yuriy,55,AG2R Prévoyance,,8,2005,▼6
28,39,,,,50,Zandio Xabier,56,Illes Balears - Caisse d'Epargne,,8,2005,▼6
25,163,,,,51,Lang Sebastian,57,Gerolsteiner,,8,2005,▼6
35,109,,,,52,Kirsipuu Jaan,58,Crédit Agricole,,8,2005,▼6
26,208,,,,53,Portal Nicolas,59,AG2R Prévoyance,,8,2005,▼6
30,122,,,,54,Augé Stéphane,60,"Cofidis, le Crédit par Téléphone",,8,2005,▼6
33,23,,,,55,Julich Bobby,61,CSC ProTeam,,8,2005,▼6
31,111,,,,,Garzelli Stefano,62,Liquigas,,8,2005,-
27,119,,,,,Pellizotti Franco,63,Liquigas,,8,2005,-
28,55,,,,57,Löwik Gerben,64,Rabobank ProTeam,,8,2005,▼7
31,105,,,,58,Hinault Sébastien,65,Crédit Agricole,,8,2005,▼7
28,127,,,,61,Tombak Janek,66,"Cofidis, le Crédit par Téléphone",,8,2005,▼5
31,76,,,,79,Frigo Dario,67,Fassa Bortolo,,8,2005,▲12
28,96,,,,,Jaksche Jörg,68,Liberty Seguros - Würth Team,,8,2005,-
28,114,,,,63,Carlström Kjell,69,Liquigas,,8,2005,▼6
29,66,,,,65,Landis Floyd,70,Phonak Hearing Systems,,8,2005,▼5
29,171,,,,67,McGee Bradley,71,Française des Jeux,,8,2005,▼4
27,156,,,,,Petrov Evgeni,72,Lampre-Caffita,,8,2005,-
31,164,,,,,Leipheimer Levi,73*,Gerolsteiner,,8,2005,-
28,99,,,,68,Vicioso Ángel,74,Liberty Seguros - Würth Team,,8,2005,▼6
24,56,,,,69,Posthuma Joost,75,Rabobank ProTeam,,8,2005,▼6
30,27,,,,,Sørensen Nicki,76,CSC ProTeam,,8,2005,-
26,149,,,,71,Voeckler Thomas,77,Bouygues Telecom,,8,2005,▼6
33,52,,,,,Boogerd Michael,78*,Rabobank ProTeam,,8,2005,-
34,161,,,,72,Totschnig Georg,79,Gerolsteiner,,8,2005,▼7
31,129,,,,73,White Matthew,80,"Cofidis, le Crédit par Téléphone",,8,2005,▼7
24,37,,,,74,Karpets Vladimir,81,Illes Balears - Caisse d'Epargne,,8,2005,▼7
25,108,,,,,Kashechkin Andrey,82,Crédit Agricole,,8,2005,-
25,135,,,,,Rogers Michael,83,Quickstep - Innergetic,,8,2005,-
26,172,,,,,Casar Sandy,84,Française des Jeux,,8,2005,-
27,183,,,,75,Cortinovis Alessandro,85,Domina Vacanze,,8,2005,▼10
30,83,,,,76,Cañada David,86,Saunier Duval - Prodir,,8,2005,▼10
34,128,,,,,Vasseur Cédric,87,"Cofidis, le Crédit par Téléphone",,8,2005,-
32,61,,,,78,Botero Santiago,88,Phonak Hearing Systems,,8,2005,▼10
31,95,,,,77,González de Galdeano Igor,89,Liberty Seguros - Würth Team,,8,2005,▼12
24,131,,,133.0,1,Boonen Tom,1,Quickstep - Innergetic,,9,2005,-
27,106,,,128.0,2,Hushovd Thor,2,Crédit Agricole,,9,2005,-
31,121,,,109.0,4,O'Grady Stuart,3,"Cofidis, le Crédit par Téléphone",,9,2005,▲1
33,41,,,96.0,3,McEwen Robbie,4,Davitamon - Lotto,,9,2005,▼1
27,162,,,75.0,5,Förster Robert,5,Gerolsteiner,,9,2005,-
27,184,,,73.0,6,Furlan Angelo,6,Domina Vacanze,,9,2005,-
33,28,,,70.0,19,Voigt Jens,7,CSC ProTeam,,9,2005,▲12
24,175,,,69.0,7,Eisel Bernhard,8,Française des Jeux,,9,2005,▼1
30,154,,,60.0,14,Glomser Gerrit,9,Lampre-Caffita,,9,2005,▲5
31,168,,,60.0,8,Wrolich Peter,10,Gerolsteiner,,9,2005,▼2
26,173,,,59.0,9,Cooke Baden,11,Française des Jeux,,9,2005,▼2
24,94,,,58.0,10,Davis Allan Howard,12,Liberty Seguros - Würth Team,,9,2005,▼2
27,75,,,55.0,11,Flecha Juan Antonio,13,Fassa Bortolo,,9,2005,▼2
25,147,,,53.0,18,Pineau Jérôme,14,Bouygues Telecom,,9,2005,▲4
31,19,,,51.0,12,Vinokourov Alexandre,15,T-Mobile Team,,9,2005,▼3
37,143,,,50.0,20,Brochard Laurent,16,Bouygues Telecom,,9,2005,▲4
36,152,,,50.0,13,Bortolami Gianluca,17,Lampre-Caffita,,9,2005,▼4
30,113,,,49.0,15,Bäckstedt Magnus,18,Liquigas,,9,2005,▼3
31,57,,,41.0,,Rasmussen Michael,19,Rabobank ProTeam,,9,2005,-
27,79,,,41.0,17,Kirchen Kim,20,Fassa Bortolo,,9,2005,▼3
25,145,,,41.0,27,Geslin Anthony,21,Bouygues Telecom,,9,2005,▲6
34,101,,,39.0,52,Moreau Christophe,22,Crédit Agricole,,9,2005,▲30
27,68,,,37.0,25,Pereiro Óscar,23,Phonak Hearing Systems,,9,2005,▲2
25,72,,,35.0,21,Bernucci Lorenzo,24,Fassa Bortolo,,9,2005,▼3
24,59,,,34.0,22,Weening Pieter,25,Rabobank ProTeam,,9,2005,▼3
31,11,,,29.0,23,Ullrich Jan,26,T-Mobile Team,,9,2005,▼3
23,176,,,29.0,53,Gilbert Philippe,27,Française des Jeux,,9,2005,▲26
27,34,,,29.0,24,Becke Daniel,28,Illes Balears - Caisse d'Epargne,,9,2005,▼4
28,201,,,27.0,26,Nazon Jean-Patrick,29,AG2R Prévoyance,,9,2005,▼3
25,163,,,25.0,57,Lang Sebastian,30,Gerolsteiner,,9,2005,▲27
28,102,,,24.0,28,Bodrogi László,31,Crédit Agricole,,9,2005,▼3
34,53,,,24.0,29,Dekker Erik,32,Rabobank ProTeam,,9,2005,▼3
28,64,,,24.0,30,Hunter Robert,33,Phonak Hearing Systems,,9,2005,▼3
33,86,,,24.0,44,Horner Chris,34,Saunier Duval - Prodir,,9,2005,▲10
24,71,,,24.0,31,Cancellara Fabian,35,Fassa Bortolo,,9,2005,▼4
25,88,,,24.0,32,Quinziato Manuel,36,Saunier Duval - Prodir,,9,2005,▼4
24,186,,,23.0,33,Iglinskiy Maxim,37,Domina Vacanze,,9,2005,▼4
30,14,,,22.0,34,Klöden Andreas,38,T-Mobile Team,,9,2005,▼4
30,22,,,22.0,42,Arvesen Kurt-Asle,39,CSC ProTeam,,9,2005,▲3
32,138,,,21.0,35,Trenti Guido,40,Quickstep - Innergetic,,9,2005,▼5
25,38,,,20.0,36,Valverde Alejandro,41,Illes Balears - Caisse d'Epargne,,9,2005,▼5
31,111,,,20.0,62,Garzelli Stefano,42,Liquigas,,9,2005,▲20
30,116,,,19.0,37,Gerosa Mauro,43,Liquigas,,9,2005,▼6
28,44,,,19.0,38,Evans Cadel,44,Davitamon - Lotto,,9,2005,▼6
30,77,,,19.0,39,Giunti Massimo,45,Fassa Bortolo,,9,2005,▼6
30,153,,,18.0,40,Commesso Salvatore,46,Lampre-Caffita,,9,2005,▼6
27,198,,,18.0,41,Martínez Egoi,47,Euskaltel - Euskadi,,9,2005,▼6
32,4,,,,48*,Hincapie George,48*,Discovery Channel,,9,2005,-
25,167,,,16.0,43,Wegmann Fabian,49,Gerolsteiner,,9,2005,▼6
25,155,,,15.0,46,Loosli David,50,Lampre-Caffita,,9,2005,▼4
28,196,,,15.0,47,Isasi Iñaki,51,Euskaltel - Euskadi,,9,2005,▼4
26,82,,,14.0,49,Bertogliati Rubens,52,Saunier Duval - Prodir,,9,2005,▼3
29,157,,,14.0,50,Righi Daniele,53,Lampre-Caffita,,9,2005,▼3
33,1,,,,51*,Armstrong Lance,54*,Discovery Channel,,9,2005,-
31,46,,,13.0,54,Rodriguez Fred,55,Davitamon - Lotto,,9,2005,▼1
26,207,,,12.0,55,Krivtsov Yuriy,56,AG2R Prévoyance,,9,2005,▼1
26,208,,,11.0,59,Portal Nicolas,57,AG2R Prévoyance,,9,2005,▲2
31,76,,,11.0,67,Frigo Dario,58,Fassa Bortolo,,9,2005,▲9
28,39,,,11.0,56,Zandio Xabier,59,Illes Balears - Caisse d'Epargne,,9,2005,▼3
30,122,,,10.0,60,Augé Stéphane,60,"Cofidis, le Crédit par Téléphone",,9,2005,-
33,23,,,10.0,61,Julich Bobby,61,CSC ProTeam,,9,2005,-
27,119,,,9.0,63,Pellizotti Franco,62,Liquigas,,9,2005,▲1
28,55,,,9.0,64,Löwik Gerben,63,Rabobank ProTeam,,9,2005,▲1
31,105,,,9.0,65,Hinault Sébastien,64,Crédit Agricole,,9,2005,▲1
28,127,,,8.0,66,Tombak Janek,65,"Cofidis, le Crédit par Téléphone",,9,2005,▲1
28,96,,,7.0,68,Jaksche Jörg,66,Liberty Seguros - Würth Team,,9,2005,▲2
28,43,,,7.0,,Brandt Christophe,67,Davitamon - Lotto,,9,2005,-
30,115,,,6.0,,Cioni Dario David,68,Liquigas,,9,2005,-
30,62,,,6.0,,Grabsch Bert,69,Phonak Hearing Systems,,9,2005,-
28,114,,,6.0,69,Carlström Kjell,70,Liquigas,,9,2005,▼1
29,66,,,5.0,70,Landis Floyd,71,Phonak Hearing Systems,,9,2005,▼1
29,171,,,5.0,71,McGee Bradley,72,Française des Jeux,,9,2005,▼1
27,156,,,5.0,72,Petrov Evgeni,73,Lampre-Caffita,,9,2005,▼1
31,164,,,,73*,Leipheimer Levi,74*,Gerolsteiner,,9,2005,-
28,99,,,4.0,74,Vicioso Ángel,75,Liberty Seguros - Würth Team,,9,2005,▼1
30,27,,,4.0,76,Sørensen Nicki,76,CSC ProTeam,,9,2005,-
24,56,,,4.0,75,Posthuma Joost,77,Rabobank ProTeam,,9,2005,▼2
26,149,,,4.0,77,Voeckler Thomas,78,Bouygues Telecom,,9,2005,▼1
34,161,,,3.0,79,Totschnig Georg,79,Gerolsteiner,,9,2005,-
33,52,,,3.0,78*,Boogerd Michael,80*,Rabobank ProTeam,,9,2005,-
31,129,,,3.0,80,White Matthew,81,"Cofidis, le Crédit par Téléphone",,9,2005,▼1
24,37,,,3.0,81,Karpets Vladimir,82,Illes Balears - Caisse d'Epargne,,9,2005,▼1
25,108,,,2.0,82,Kashechkin Andrey,83,Crédit Agricole,,9,2005,▼1
25,135,,,2.0,83,Rogers Michael,84,Quickstep - Innergetic,,9,2005,▼1
26,172,,,2.0,84,Casar Sandy,85,Française des Jeux,,9,2005,▼1
31,151,,,2.0,,Mazzoleni Eddy,86,Lampre-Caffita,,9,2005,-
30,83,,,2.0,86,Cañada David,87,Saunier Duval - Prodir,,9,2005,▼1
34,128,,,2.0,87,Vasseur Cédric,88,"Cofidis, le Crédit par Téléphone",,9,2005,▼1
27,183,,,2.0,85,Cortinovis Alessandro,89,Domina Vacanze,,9,2005,▼4
32,61,,,2.0,88,Botero Santiago,90,Phonak Hearing Systems,,9,2005,▼2
24,131,,,133.0,1,Boonen Tom,1,Quickstep - Innergetic,,10,2005,-
27,106,,,128.0,2,Hushovd Thor,2,Crédit Agricole,,10,2005,-
31,121,,,109.0,3,O'Grady Stuart,3,"Cofidis, le Crédit par Téléphone",,10,2005,-
33,41,,,96.0,4,McEwen Robbie,4,Davitamon - Lotto,,10,2005,-
27,162,,,75.0,5,Förster Robert,5,Gerolsteiner,,10,2005,-
27,184,,,73.0,6,Furlan Angelo,6,Domina Vacanze,,10,2005,-
33,28,,,70.0,7,Voigt Jens,7,CSC ProTeam,,10,2005,-
24,175,,,69.0,8,Eisel Bernhard,8,Française des Jeux,,10,2005,-
31,168,,,60.0,10,Wrolich Peter,9,Gerolsteiner,,10,2005,▲1
26,173,,,59.0,11,Cooke Baden,10,Française des Jeux,,10,2005,▲1
36,152,,,58.0,17,Bortolami Gianluca,11,Lampre-Caffita,,10,2005,▲6
24,94,,,58.0,12,Davis Allan Howard,12,Liberty Seguros - Würth Team,,10,2005,-
31,57,,,56.0,19,Rasmussen Michael,13,Rabobank ProTeam,,10,2005,▲6
37,143,,,56.0,16,Brochard Laurent,14,Bouygues Telecom,,10,2005,▲2
27,75,,,55.0,13,Flecha Juan Antonio,15,Fassa Bortolo,,10,2005,▼2
25,147,,,53.0,14,Pineau Jérôme,16,Bouygues Telecom,,10,2005,▼2
31,19,,,51.0,15,Vinokourov Alexandre,17,T-Mobile Team,,10,2005,▼2
30,113,,,49.0,18,Bäckstedt Magnus,18,Liquigas,,10,2005,-
27,79,,,41.0,20,Kirchen Kim,19,Fassa Bortolo,,10,2005,▲1
25,145,,,41.0,21,Geslin Anthony,20,Bouygues Telecom,,10,2005,▲1
25,38,,,40.0,41,Valverde Alejandro,21,Illes Balears - Caisse d'Epargne,,10,2005,▲20
34,101,,,39.0,22,Moreau Christophe,22,Crédit Agricole,,10,2005,-
27,68,,,37.0,23,Pereiro Óscar,23,Phonak Hearing Systems,,10,2005,-
25,72,,,35.0,24,Bernucci Lorenzo,24,Fassa Bortolo,,10,2005,-
31,11,,,32.0,26,Ullrich Jan,25,T-Mobile Team,,10,2005,▲1
33,1,,,,54*,Armstrong Lance,26*,Discovery Channel,,10,2005,-
24,59,,,29.0,25,Weening Pieter,27,Rabobank ProTeam,,10,2005,▼2
30,14,,,29.0,38,Klöden Andreas,28,T-Mobile Team,,10,2005,▲10
23,176,,,29.0,27,Gilbert Philippe,29,Française des Jeux,,10,2005,▼2
27,34,,,29.0,28,Becke Daniel,30,Illes Balears - Caisse d'Epargne,,10,2005,▼2
28,44,,,27.0,44,Evans Cadel,31,Davitamon - Lotto,,10,2005,▲13
28,201,,,27.0,29,Nazon Jean-Patrick,32,AG2R Prévoyance,,10,2005,▼3
25,163,,,25.0,30,Lang Sebastian,33,Gerolsteiner,,10,2005,▼3
28,102,,,24.0,31,Bodrogi László,34,Crédit Agricole,,10,2005,▼3
34,53,,,24.0,32,Dekker Erik,35,Rabobank ProTeam,,10,2005,▼3
28,64,,,24.0,33,Hunter Robert,36,Phonak Hearing Systems,,10,2005,▼3
33,86,,,24.0,34,Horner Chris,37,Saunier Duval - Prodir,,10,2005,▼3
24,71,,,24.0,35,Cancellara Fabian,38,Fassa Bortolo,,10,2005,▼3
25,88,,,24.0,36,Quinziato Manuel,39,Saunier Duval - Prodir,,10,2005,▼3
24,186,,,23.0,37,Iglinskiy Maxim,40,Domina Vacanze,,10,2005,▼3
30,22,,,22.0,39,Arvesen Kurt-Asle,41,CSC ProTeam,,10,2005,▼2
32,138,,,21.0,40,Trenti Guido,42,Quickstep - Innergetic,,10,2005,▼2
31,111,,,20.0,42,Garzelli Stefano,43,Liquigas,,10,2005,▼1
30,116,,,19.0,43,Gerosa Mauro,44,Liquigas,,10,2005,▼1
30,77,,,19.0,45,Giunti Massimo,45,Fassa Bortolo,,10,2005,-
30,153,,,18.0,46,Commesso Salvatore,46,Lampre-Caffita,,10,2005,-
27,198,,,18.0,47,Martínez Egoi,47,Euskaltel - Euskadi,,10,2005,-
32,4,,,,48*,Hincapie George,48*,Discovery Channel,,10,2005,-
25,167,,,16.0,49,Wegmann Fabian,49,Gerolsteiner,,10,2005,-
25,155,,,15.0,50,Loosli David,50,Lampre-Caffita,,10,2005,-
28,196,,,15.0,51,Isasi Iñaki,51,Euskaltel - Euskadi,,10,2005,-
26,82,,,14.0,52,Bertogliati Rubens,52,Saunier Duval - Prodir,,10,2005,-
31,164,,,,74*,Leipheimer Levi,53*,Gerolsteiner,,10,2005,-
26,207,,,14.0,56,Krivtsov Yuriy,54,AG2R Prévoyance,,10,2005,▲2
29,157,,,14.0,53,Righi Daniele,55,Lampre-Caffita,,10,2005,▼2
29,31,,,13.0,,Mancebo Francisco,56,Illes Balears - Caisse d'Epargne,,10,2005,-
31,46,,,13.0,55,Rodriguez Fred,57,Davitamon - Lotto,,10,2005,▼2
27,21,,,12.0,,Basso Ivan,58,CSC ProTeam,,10,2005,-
26,208,,,11.0,57,Portal Nicolas,59,AG2R Prévoyance,,10,2005,▼2
31,151,,,11.0,86,Mazzoleni Eddy,60,Lampre-Caffita,,10,2005,▲26
31,76,,,11.0,58,Frigo Dario,61,Fassa Bortolo,,10,2005,▼3
28,39,,,11.0,59,Zandio Xabier,62,Illes Balears - Caisse d'Epargne,,10,2005,▼3
30,122,,,10.0,60,Augé Stéphane,63,"Cofidis, le Crédit par Téléphone",,10,2005,▼3
29,66,,,10.0,71,Landis Floyd,64,Phonak Hearing Systems,,10,2005,▲7
33,23,,,10.0,61,Julich Bobby,65,CSC ProTeam,,10,2005,▼4
28,96,,,9.0,66,Jaksche Jörg,66,Liberty Seguros - Würth Team,,10,2005,-
27,119,,,9.0,62,Pellizotti Franco,67,Liquigas,,10,2005,▼5
28,55,,,9.0,63,Löwik Gerben,68,Rabobank ProTeam,,10,2005,▼5
31,105,,,9.0,64,Hinault Sébastien,69,Crédit Agricole,,10,2005,▼5
25,108,,,8.0,83,Kashechkin Andrey,70,Crédit Agricole,,10,2005,▲13
28,127,,,8.0,65,Tombak Janek,71,"Cofidis, le Crédit par Téléphone",,10,2005,▼6
28,43,,,7.0,67,Brandt Christophe,72,Davitamon - Lotto,,10,2005,▼5
30,115,,,6.0,68,Cioni Dario David,73,Liquigas,,10,2005,▼5
30,62,,,6.0,69,Grabsch Bert,74,Phonak Hearing Systems,,10,2005,▼5
28,114,,,6.0,70,Carlström Kjell,75,Liquigas,,10,2005,▼5
29,171,,,5.0,72,McGee Bradley,76,Française des Jeux,,10,2005,▼4
33,87,,,4.0,,Piepoli Leonardo,77,Saunier Duval - Prodir,,10,2005,-
28,99,,,4.0,75,Vicioso Ángel,78,Liberty Seguros - Würth Team,,10,2005,▼3
30,27,,,4.0,76,Sørensen Nicki,79,CSC ProTeam,,10,2005,▼3
24,56,,,4.0,77,Posthuma Joost,80,Rabobank ProTeam,,10,2005,▼3
21,97,,,4.0,,Sánchez Luis León,81,Liberty Seguros - Würth Team,,10,2005,-
23,74,,,4.0,,Facci Mauro,82,Fassa Bortolo,,10,2005,-
26,149,,,4.0,78,Voeckler Thomas,83,Bouygues Telecom,,10,2005,▼5
34,161,,,3.0,79,Totschnig Georg,84,Gerolsteiner,,10,2005,▼5
33,52,,,3.0,80*,Boogerd Michael,85*,Rabobank ProTeam,,10,2005,-
31,129,,,3.0,81,White Matthew,86,"Cofidis, le Crédit par Téléphone",,10,2005,▼5
32,61,,,3.0,90,Botero Santiago,87,Phonak Hearing Systems,,10,2005,▲3
