Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
27,183,60.0,+2:01:29,20.0,,Hesjedal Ryder,60,,2:01:29 2:01:29,+121:29,-,21,2008
27,168,61.0,+2:01:59,20.0,,Ochoa Carlos Jos\xe9,61,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:01:59 2:01:59,+121:59,-,21,2008
35,197,62.0,+2:06:36,20.0,,Blaudzun Michael,62,CSC ProTeam,2:06:36 2:06:36,+126:36,-,21,2008
28,114,63.0,+2:08:35,20.0,,Loosli David,63,Lampre,2:08:35 2:08:35,+128:35,-,21,2008
32,44,64.0,+2:09:03,20.0,,Lastras Pablo,64,Caisse d'Epargne,2:09:03 2:09:03,+129:03,-,21,2008
32,105,65.0,+2:12:30,20.0,,Pinotti Marco,65,Team Highroad,2:12:30 2:12:30,+132:30,-,21,2008
35,27,66.0,+2:13:10,20.0,,Mizurov Andrey,66,Astana,2:13:10 2:13:10,+133:10,-,21,2008
29,45,67.0,+2:14:15,20.0,,Perez Francisco,67,Caisse d'Epargne,2:14:15 2:14:15,+134:15,-,21,2008
26,132,68.0,+2:19:59,20.0,,Efimkin Alexander,68,Quickstep - Innergetic,2:19:59 2:19:59,+139:59,-,21,2008
30,129,69.0,+2:22:48,20.0,,Wegelius Charles,69,Liquigas,2:22:48 2:22:48,+142:48,-,21,2008
27,121,70.0,+2:23:39,20.0,,Bennati Daniele,70,Liquigas,2:23:39 2:23:39,+143:39,-,21,2008
37,166,71.0,+2:24:09,20.0,,Missaglia Gabriele,71,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:24:09 2:24:09,+144:09,-,21,2008
25,78,72.0,+2:27:17,20.0,,Perez Alan,72,Euskaltel - Euskadi,2:27:17 2:27:17,+147:17,-,21,2008
21,137,73.0,+2:28:50,20.0,,Seeldraeyers Kevin,73,Quickstep - Innergetic,2:28:50 2:28:50,+148:50,-,21,2008
28,76,74.0,+2:31:02,20.0,,Irizar Markel,74,Euskaltel - Euskadi,2:31:02 2:31:02,+151:02,-,21,2008
29,157,75.0,+2:33:33,20.0,,Cama\xf1o Iker,75,Saunier Duval,2:33:33 2:33:33,+153:33,-,21,2008
30,65,76.0,+2:34:11,20.0,,Perez Cuapio Julio Alberto,76,CSF Group - Navigare,2:34:11 2:34:11,+154:11,-,21,2008
26,144,77.0,+2:38:00,20.0,,Eltink Theo,77,Rabobank ProTeam,2:38:00 2:38:00,+158:00,-,21,2008
24,148,78.0,+2:39:22,20.0,,Martens Paul,78,Rabobank ProTeam,2:39:22 2:39:22,+159:22,-,21,2008
24,12,79.0,+2:40:19,20.0,,Deignan Philip,79,AG2R La Mondiale,2:40:19 2:40:19,+160:19,-,21,2008
37,201,80.0,+2:41:19,20.0,,Zabel Erik,80,Milram,2:41:19 2:41:19,+161:19,-,21,2008
34,42,81.0,+2:45:26,20.0,,Horrach Joan,81,Caisse d'Epargne,2:45:26 2:45:26,+165:26,-,21,2008
24,87,82.0,+2:46:19,20.0,,Roy J\xe9r\xe9my,82,Fran\xe7aise des Jeux,2:46:19 2:46:19,+166:19,-,21,2008
27,5,83.0,+2:46:24,20.0,,Ermeti Giairo,83,Team LPR Brakes,2:46:24 2:46:24,+166:24,-,21,2008
23,119,84.0,+2:46:41,20.0,,Gavazzi Francesco,84,Lampre,2:46:41 2:46:41,+166:41,-,21,2008
32,84,85.0,+2:47:05,20.0,,Jegou Lilian,85,Fran\xe7aise des Jeux,2:47:05 2:47:05,+167:05,-,21,2008
27,128,86.0,+2:47:12,20.0,,Vanotti Alessandro,86,Liquigas,2:47:12 2:47:12,+167:12,-,21,2008
34,209,87.0,+2:47:20,20.0,,Velo Marco,87,Milram,2:47:20 2:47:20,+167:20,-,21,2008
27,2,88.0,+2:47:29,20.0,,Bailetti Paolo,88,Team LPR Brakes,2:47:29 2:47:29,+167:29,-,21,2008
36,162,89.0,+2:48:15,20.0,,Bertolini Alessandro,89,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:48:15 2:48:15,+168:15,-,21,2008
32,41,90.0,+2:48:56,20.0,,Perez Marlon Alirio,90,Caisse d'Epargne,2:48:56 2:48:56,+168:56,-,21,2008
23,17,91.0,+2:49:07,20.0,,Sonnery Blaise,91,AG2R La Mondiale,2:49:07 2:49:07,+169:07,-,21,2008
26,35,92.0,+2:49:52,20.0,,Gasparotto Enrico,92,Barloworld,2:49:52 2:49:52,+169:52,-,21,2008
27,14,93.0,+2:51:16,20.0,,Mangel Laurent,93,AG2R La Mondiale,2:51:16 2:51:16,+171:16,-,21,2008
31,184,94.0,+2:56:50,20.0,,Millar David,94,,2:56:50 2:56:50,+176:50,-,21,2008
34,195,95.0,+2:57:21,20.0,,McCartney Jason,95,CSC ProTeam,2:57:21 2:57:21,+177:21,-,21,2008
27,34,96.0,+3:00:35,20.0,,Cummings Stephen,96,Barloworld,3:00:35 3:00:35,+180:35,-,21,2008
27,29,97.0,+3:03:36,20.0,,Bazayev Assan,97,Astana,3:03:36 3:03:36,+183:36,-,21,2008
24,68,98.0,+3:04:09,20.0,,Dall'Antonia Tiziano,98,CSF Group - Navigare,3:04:09 3:04:09,+184:09,-,21,2008
21,154,99.0,+3:04:26,20.0,,Capecchi Eros,99,Saunier Duval,3:04:26 3:04:26,+184:26,-,21,2008
26,136,100.0,+3:04:30,20.0,,Schwab Hubert,100,Quickstep - Innergetic,3:04:30 3:04:30,+184:30,-,21,2008
24,107,101.0,+3:12:35,20.0,,Rabon Frantisek,101,Team Highroad,3:12:35 3:12:35,+192:35,-,21,2008
23,191,102.0,+3:12:55,20.0,,Lund Anders,102,CSC ProTeam,3:12:55 3:12:55,+192:55,-,21,2008
31,164,103.0,+3:13:57,20.0,,Illiano Raffaele,103,Serramenti PVC Diquigiovanni-Androni Giocattoli,3:13:57 3:13:57,+193:57,-,21,2008
34,163,104.0,+3:14:02,20.0,,Hondo Danilo,104,Serramenti PVC Diquigiovanni-Androni Giocattoli,3:14:02 3:14:02,+194:02,-,21,2008
30,133,105.0,+3:14:40,20.0,,Engels Addy,105,Quickstep - Innergetic,3:14:40 3:14:40,+194:40,-,21,2008
26,152,106.0,+3:15:42,20.0,,Benitez Jos\xe9 Alberto,106,Saunier Duval,3:15:42 3:15:42,+195:42,-,21,2008
29,19,107.0,+3:17:11,20.0,,Krivtsov Yuriy,107,AG2R La Mondiale,3:17:11 3:17:11,+197:11,-,21,2008
27,103,108.0,+3:17:15,20.0,,Hansen Adam,108,Team Highroad,3:17:15 3:17:15,+197:15,-,21,2008
39,113,109.0,+3:17:53,20.0,,Baldato Fabio,109,Lampre,3:17:53 3:17:53,+197:53,-,21,2008
27,218,110.0,+3:18:20,20.0,,Klimov Sergey,110,Tinkoff Credit Systems,3:18:20 3:18:20,+198:20,-,21,2008
25,57,111.0,+3:18:53,20.0,,Monier Damien,111,Cofidis,3:18:53 3:18:53,+198:53,-,21,2008
23,46,112.0,+3:19:02,20.0,,Perget Mathieu,112,Caisse d'Epargne,3:19:02 3:19:02,+199:02,-,21,2008
22,86,113.0,+3:21:41,20.0,,Levarlet Guillaume,113,Fran\xe7aise des Jeux,3:21:41 3:21:41,+201:41,-,21,2008
22,216,114.0,+3:21:52,20.0,,Trusov Nikolay,114,Tinkoff Credit Systems,3:21:52 3:21:52,+201:52,-,21,2008
26,134,115.0,+3:22:12,20.0,,Facci Mauro,115,Quickstep - Innergetic,3:22:12 3:22:12,+202:12,-,21,2008
30,147,116.0,+3:22:32,20.0,,L\xf6wik Gerben,116,Rabobank ProTeam,3:22:32 3:22:32,+202:32,-,21,2008
24,174,117.0,+3:23:18,20.0,,Devenyns Dries,117,Silence - Lotto,3:23:18 3:23:18,+203:18,-,21,2008
22,39,118.0,+3:23:38,20.0,,Thomas Geraint,118,Barloworld,3:23:38 3:23:38,+203:38,-,21,2008
30,18,119.0,+3:27:12,20.0,,Usov Alexandre,119,AG2R La Mondiale,3:27:12 3:27:12,+207:12,-,21,2008
33,143,120.0,+3:27:36,20.0,,de Groot Bram,120,Rabobank ProTeam,3:27:36 3:27:36,+207:36,-,21,2008
29,51,121.0,+3:27:48,20.0,,Buffaz Mickael,121,Cofidis,3:27:48 3:27:48,+207:48,-,21,2008
25,16,122.0,+3:28:57,20.0,,Rousseau Nicolas,122,AG2R La Mondiale,3:28:57 3:28:57,+208:57,-,21,2008
31,122,123.0,+3:34:19,20.0,,Carlstr\xf6m Kjell,123,Liquigas,3:34:19 3:34:19,+214:19,-,21,2008
25,219,124.0,+3:34:20,20.0,,Serov Alexander,124,Tinkoff Credit Systems,3:34:20 3:34:20,+214:20,-,21,2008
24,4,125.0,+3:35:42,20.0,,Chiarini Riccardo,125,Team LPR Brakes,3:35:42 3:35:42,+215:42,-,21,2008
25,37,126.0,+3:37:06,20.0,,Scognamiglio Carlo,126,Barloworld,3:37:06 3:37:06,+217:06,-,21,2008
23,54,127.0,+3:37:48,20.0,,Hartmann Nicolas,127,Cofidis,3:37:48 3:37:48,+217:48,-,21,2008
23,104,128.0,+3:39:14,20.0,,Martin Tony,128,Team Highroad,3:39:14 3:39:14,+219:14,-,21,2008
23,205,129.0,+3:44:32,20.0,,Jur\u010do Matej,129,Milram,3:44:32 3:44:32,+224:32,-,21,2008
32,206,130.0,+3:46:37,20.0,,Ongarato Alberto,130,Milram,3:46:37 3:46:37,+226:37,-,21,2008
25,95,131.0,+3:49:58,20.0,,Krauss Sven,131,Gerolsteiner,3:49:58 3:49:58,+229:58,-,21,2008
23,101,132.0,+3:55:37,20.0,,Cavendish Mark,132,Team Highroad,3:55:37 3:55:37,+235:37,-,21,2008
25,102,133.0,+3:56:33,20.0,,Greipel Andr\xe9,133,Team Highroad,3:56:33 3:56:33,+236:33,-,21,2008
28,109,134.0,+3:57:52,20.0,,Wiggins Bradley,134,Team Highroad,3:57:52 3:57:52,+237:52,-,21,2008
24,56,135.0,+4:00:55,20.0,,Huguet Yann,135,Cofidis,4:00:55 4:00:55,+240:55,-,21,2008
24,82,136.0,+4:07:00,20.0,,Gudsell Timothy,136,Fran\xe7aise des Jeux,4:07:00 4:07:00,+247:00,-,21,2008
29,186,137.0,+4:07:19,20.0,,Pate Danny,137,,4:07:19 4:07:19,+247:19,-,21,2008
27,71,138.0,+4:07:56,20.0,,Agirre Josu,138,Euskaltel - Euskadi,4:07:56 4:07:56,+247:56,-,21,2008
36,175,139.0,+4:09:39,20.0,,Gates Nick,139,Silence - Lotto,4:09:39 4:09:39,+249:39,-,21,2008
23,215,140.0,+4:09:51,20.0,,Ignatyev Mikhail,140,Tinkoff Credit Systems,4:09:51 4:09:51,+249:51,-,21,2008
26,203,141.0,+4:33:41,20.0,,Eichler Markus,141,Milram,4:33:41 4:33:41,+273:41,-,21,2008
