Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
31,101,204.0,1.0,Cavendish Mark,2,Team Dimension Data,,\u25bc1,10,2016
28,181,182.0,3.0,Kittel Marcel,3,Etixx - Quick Step,,-,10,2016
25,207,124.0,7.0,Matthews Michael,4,ORICA-BikeExchange,,\u25b23,10,2016
31,98,112.0,5.0,Van Avermaet Greg,5,BMC Racing Team,,-,10,2016
24,171,112.0,4.0,Coquard Bryan,6,Direct Energie,,\u25bc2,10,2016
33,161,89.0,6.0,Greipel Andr\xe9,7,Lotto Soudal,,\u25bc1,10,2016
29,144,74.0,8.0,Kristoff Alexander,8,Team Katusha,,-,10,2016
29,163,65.0,9.0,De Gendt Thomas,9,Lotto Soudal,,-,10,2016
25,68,64.0,10.0,Theuns Edward,10,Trek - Segafredo,,-,10,2016
35,104,62.0,15.0,Cummings Stephen,11,Team Dimension Data,,\u25b24,10,2016
26,37,60.0,11.0,Majka Rafa\u0142,12,Tinkoff,,\u25bc1,10,2016
32,191,58.0,12.0,Navarro Daniel,13,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,10,2016
29,184,56.0,13.0,Martin Daniel,14,Etixx - Quick Step,,\u25bc1,10,2016
24,182,53.0,14.0,Alaphilippe Julian,15,Etixx - Quick Step,,\u25bc1,10,2016
31,205,52.0,27.0,Impey Daryl,16,ORICA-BikeExchange,,\u25b211,10,2016
24,216,48.0,16.0,McLay Daniel,17,Fortuneo - Vital Concept,,\u25bc1,10,2016
31,1,47.0,17.0,Froome Christopher,18,Team Sky,,\u25bc1,10,2016
23,196,40.0,18.0,Laporte Christophe,19,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,10,2016
31,133,37.0,19.0,B\xe1rta Jan,20,Bora - Argon 18,,\u25bc1,10,2016
23,53,37.0,20.0,Groenewegen Dylan,21,Team LottoNL-Jumbo,,\u25bc1,10,2016
37,141,36.0,21.0,Rodr\xedguez Joaquim,22,Team Katusha,,\u25bc1,10,2016
29,103,36.0,106.0,Boasson Hagen Edvald,23,Team Dimension Data,,\u25b283,10,2016
35,44,36.0,70.0,Dumoulin Samuel,24,AG2R La Mondiale,,\u25b246,10,2016
36,12,35.0,22.0,Valverde Alejandro,25,Movistar Team,,\u25bc3,10,2016
31,22,35.0,28.0,Nibali Vincenzo,26,Astana Pro Team,,\u25b22,10,2016
28,165,35.0,48.0,Gallopin Tony,27,Lotto Soudal,,\u25b221,10,2016
25,114,34.0,23.0,Dumoulin Tom,28,Team Giant - Alpecin,,\u25bc5,10,2016
22,75,34.0,24.0,Enger Sondre Holst,29,IAM Cycling,,\u25bc5,10,2016
24,67,33.0,25.0,Stuyven Jasper,30,Trek - Segafredo,,\u25bc5,10,2016
29,151,32.0,38.0,Costa Rui,31,Lampre - Merida,,\u25b27,10,2016
23,209,30.0,26.0,Yates Adam,32,ORICA-BikeExchange,,\u25bc6,10,2016
33,72,28.0,29.0,Clement Stef,33,IAM Cycling,,\u25bc4,10,2016
30,139,28.0,30.0,Voss Paul,34,Bora - Argon 18,,\u25bc4,10,2016
28,94,26.0,,Caruso Damiano,35,BMC Racing Team,,-,10,2016
28,16,26.0,69.0,Izagirre Gorka,36,Movistar Team,,\u25b233,10,2016
31,187,25.0,31.0,Sabatini Fabio,37,Etixx - Quick Step,,\u25bc6,10,2016
35,136,22.0,32.0,Huzarski Bartosz,38,Bora - Argon 18,,\u25bc6,10,2016
25,203,22.0,,Durbridge Luke,39,ORICA-BikeExchange,,-,10,2016
28,84,22.0,33.0,Howes Alex,40,Cannondale-Drapac Pro Cycling Team,,\u25bc7,10,2016
27,215,20.0,34.0,Fonseca Armindo,41,Fortuneo - Vital Concept,,\u25bc7,10,2016
28,134,20.0,35.0,Benedetti Cesare,42,Bora - Argon 18,,\u25bc7,10,2016
32,138,20.0,36.0,Schillinger Andreas,43,Bora - Argon 18,,\u25bc7,10,2016
26,77,20.0,37.0,Howard Leigh,44,IAM Cycling,,\u25bc7,10,2016
33,186,20.0,39.0,Richeze Ariel Maximiliano,45,Etixx - Quick Step,,\u25bc6,10,2016
27,27,19.0,40.0,Rosa Diego,46,Astana Pro Team,,\u25bc6,10,2016
28,177,19.0,41.0,Sicard Romain,47,Direct Energie,,\u25bc6,10,2016
31,91,18.0,42.0,Porte Richie,48,BMC Racing Team,,\u25bc6,10,2016
25,15,18.0,43.0,Herrada Jes\xfas,49,Movistar Team,,\u25bc6,10,2016
25,41,17.0,44.0,Bardet Romain,50,AG2R La Mondiale,,\u25bc6,10,2016
26,121,17.0,45.0,Pinot Thibaut,51,FDJ,,\u25bc6,10,2016
32,24,17.0,46.0,Grivko Andrei,52,Astana Pro Team,,\u25bc6,10,2016
30,43,17.0,47.0,Ch\xe9rel Micka\xebl,53,AG2R La Mondiale,,\u25bc6,10,2016
25,78,17.0,49.0,Naesen Oliver,54,IAM Cycling,,\u25bc5,10,2016
37,179,17.0,50.0,Voeckler Thomas,55,Direct Energie,,\u25bc5,10,2016
31,152,17.0,51.0,Arashiro Yukiya,56,Lampre - Merida,,\u25bc5,10,2016
30,36,16.0,52.0,Kreuziger Roman,57,Tinkoff,,\u25bc5,10,2016
29,61,15.0,53.0,Mollema Bauke,58,Trek - Segafredo,,\u25bc5,10,2016
32,198,15.0,54.0,Mat\xe9 Luis \xc1ngel,59,"Cofidis, Solutions Cr\xe9dits",,\u25bc5,10,2016
32,55,15.0,55.0,Martens Paul,60,Team LottoNL-Jumbo,,\u25bc5,10,2016
36,63,15.0,56.0,Irizar Markel,61,Trek - Segafredo,,\u25bc5,10,2016
26,212,15.0,57.0,Breen Vegard,62,Fortuneo - Vital Concept,,\u25bc5,10,2016
25,51,14.0,58.0,Kelderman Wilco,63,Team LottoNL-Jumbo,,\u25bc5,10,2016
28,6,14.0,59.0,Poels Wout,64,Team Sky,,\u25bc5,10,2016
27,13,14.0,60.0,Anacona Winner,65,Movistar Team,,\u25bc5,10,2016
30,9,13.0,61.0,Thomas Geraint,66,Team Sky,,\u25bc5,10,2016
32,107,13.0,62.0,Pauwels Serge,67,Team Dimension Data,,\u25bc5,10,2016
31,185,13.0,63.0,Martin Tony,68,Etixx - Quick Step,,\u25bc5,10,2016
36,201,13.0,64.0,Gerrans Simon,69,ORICA-BikeExchange,,\u25bc5,10,2016
29,217,13.0,65.0,Perichon Pierre-Luc,70,Fortuneo - Vital Concept,,\u25bc5,10,2016
26,213,13.0,66.0,Delaplace Anthony,71,Fortuneo - Vital Concept,,\u25bc5,10,2016
31,82,13.0,67.0,Breschel Matti,72,Cannondale-Drapac Pro Cycling Team,,\u25bc5,10,2016
23,47,13.0,68.0,Gougeard Alexis,73,AG2R La Mondiale,,\u25bc5,10,2016
26,11,11.0,71.0,Quintana Nairo,74,Movistar Team,,\u25bc3,10,2016
27,99,11.0,72.0,van Garderen Tejay,75,BMC Racing Team,,\u25bc3,10,2016
29,81,11.0,73.0,Rolland Pierre,76,Cannondale-Drapac Pro Cycling Team,,\u25bc3,10,2016
30,115,11.0,74.0,Geschke Simon,77,Team Giant - Alpecin,,\u25bc3,10,2016
26,21,10.0,75.0,Aru Fabio,78,Astana Pro Team,,\u25bc3,10,2016
28,49,9.0,76.0,Vuillermoz Alexis,79,AG2R La Mondiale,,\u25bc3,10,2016
26,52,9.0,77.0,Bennett George,80,Team LottoNL-Jumbo,,\u25bc3,10,2016
28,46,9.0,78.0,Gautier Cyril,81,AG2R La Mondiale,,\u25bc3,10,2016
29,73,9.0,79.0,Coppel J\xe9rome,82,IAM Cycling,,\u25bc3,10,2016
24,89,9.0,80.0,van Baarle Dylan,83,Cannondale-Drapac Pro Cycling Team,,\u25bc3,10,2016
31,219,8.0,81.0,Vachon Florian,84,Fortuneo - Vital Concept,,\u25bc3,10,2016
24,173,8.0,82.0,Duchesne Antoine,85,Direct Energie,,\u25bc3,10,2016
26,154,8.0,83.0,Cimolai Davide,86,Lampre - Merida,,\u25bc3,10,2016
24,111,7.0,84.0,Barguil Warren,87,Team Giant - Alpecin,,\u25bc3,10,2016
29,71,7.0,85.0,Frank Mathias,88,IAM Cycling,,\u25bc3,10,2016
32,28,7.0,86.0,Sanchez Luis Leon,89,Astana Pro Team,,\u25bc3,10,2016
28,194,7.0,87.0,Edet Nicolas,90,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,10,2016
39,167,7.0,88.0,Henderson Gregory,91,Lotto Soudal,,\u25bc3,10,2016
27,132,7.0,89.0,Archbold Shane,92,Bora - Argon 18,,\u25bc3,10,2016
26,4,6.0,,Landa Mikel,93,Team Sky,,-,10,2016
37,172,6.0,,Chavanel Sylvain,94,Direct Energie,,-,10,2016
27,113,6.0,90.0,Degenkolb John,95,Team Giant - Alpecin,,\u25bc5,10,2016
26,164,6.0,91.0,Debusschere Jens,96,Lotto Soudal,,\u25bc5,10,2016
23,26,5.0,92.0,Lutsenko Alexey,97,Astana Pro Team,,\u25bc5,10,2016
27,57,5.0,93.0,Vanmarcke Sep,98,Team LottoNL-Jumbo,,\u25bc5,10,2016
26,149,4.0,94.0,Zakarin Ilnur,99,Team Katusha,,\u25bc5,10,2016
24,83,4.0,95.0,Craddock Lawson,100,Cannondale-Drapac Pro Cycling Team,,\u25bc5,10,2016
35,105,4.0,96.0,Eisel Bernhard,101,Team Dimension Data,,\u25bc5,10,2016
24,157,3.0,97.0,Meintjes Louis,102,Lampre - Merida,,\u25bc5,10,2016
27,126,3.0,98.0,Reichenbach Sebastien,103,FDJ,,\u25bc5,10,2016
30,42,3.0,99.0,Bakelants Jan,104,AG2R La Mondiale,,\u25bc5,10,2016
24,188,3.0,100.0,Vakoc Petr,105,Etixx - Quick Step,,\u25bc5,10,2016
28,2,2.0,101.0,Henao Sergio Luis,106,Team Sky,,\u25bc5,10,2016
28,142,2.0,102.0,Guarnieri Jacopo,107,Team Katusha,,\u25bc5,10,2016
32,14,2.0,103.0,Erviti Imanol,108,Movistar Team,,\u25bc5,10,2016
26,189,2.0,104.0,Vermote Julien,109,Etixx - Quick Step,,\u25bc5,10,2016
23,131,1.0,105.0,Buchmann Emanuel,110,Bora - Argon 18,,\u25bc5,10,2016
36,162,1.0,107.0,Bak Lars Ytting,111,Lotto Soudal,,\u25bc4,10,2016
26,32,309.0,1.0,Sagan Peter,1,Tinkoff,,-,11,2016
31,101,219.0,2.0,Cavendish Mark,2,Team Dimension Data,,-,11,2016
28,181,202.0,3.0,Kittel Marcel,3,Etixx - Quick Step,,-,11,2016
25,207,124.0,4.0,Matthews Michael,4,ORICA-BikeExchange,,-,11,2016
31,98,112.0,5.0,Van Avermaet Greg,5,BMC Racing Team,,-,11,2016
24,171,112.0,6.0,Coquard Bryan,6,Direct Energie,,-,11,2016
33,161,99.0,7.0,Greipel Andr\xe9,7,Lotto Soudal,,-,11,2016
29,144,92.0,8.0,Kristoff Alexander,8,Team Katusha,,-,11,2016
31,1,77.0,18.0,Froome Christopher,9,Team Sky,,\u25b29,11,2016
29,163,65.0,9.0,De Gendt Thomas,10,Lotto Soudal,,\u25bc1,11,2016
25,68,64.0,10.0,Theuns Edward,11,Trek - Segafredo,,\u25bc1,11,2016
35,104,62.0,11.0,Cummings Stephen,12,Team Dimension Data,,\u25bc1,11,2016
26,37,60.0,12.0,Majka Rafa\u0142,13,Tinkoff,,\u25bc1,11,2016
32,191,58.0,13.0,Navarro Daniel,14,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,11,2016
29,184,56.0,14.0,Martin Daniel,15,Etixx - Quick Step,,\u25bc1,11,2016
23,196,56.0,19.0,Laporte Christophe,16,"Cofidis, Solutions Cr\xe9dits",,\u25b23,11,2016
24,182,53.0,15.0,Alaphilippe Julian,17,Etixx - Quick Step,,\u25bc2,11,2016
31,205,52.0,16.0,Impey Daryl,18,ORICA-BikeExchange,,\u25bc2,11,2016
24,216,51.0,17.0,McLay Daniel,19,Fortuneo - Vital Concept,,\u25bc2,11,2016
29,103,48.0,23.0,Boasson Hagen Edvald,20,Team Dimension Data,,\u25b23,11,2016
24,67,47.0,30.0,Stuyven Jasper,21,Trek - Segafredo,,\u25b29,11,2016
22,75,42.0,29.0,Enger Sondre Holst,22,IAM Cycling,,\u25b27,11,2016
23,53,41.0,21.0,Groenewegen Dylan,23,Team LottoNL-Jumbo,,\u25bc2,11,2016
31,187,38.0,37.0,Sabatini Fabio,24,Etixx - Quick Step,,\u25b213,11,2016
36,12,38.0,25.0,Valverde Alejandro,25,Movistar Team,,-,11,2016
31,133,37.0,20.0,B\xe1rta Jan,26,Bora - Argon 18,,\u25bc6,11,2016
35,44,36.0,24.0,Dumoulin Samuel,27,AG2R La Mondiale,,\u25bc3,11,2016
37,141,36.0,22.0,Rodr\xedguez Joaquim,28,Team Katusha,,\u25bc6,11,2016
28,165,35.0,27.0,Gallopin Tony,29,Lotto Soudal,,\u25bc2,11,2016
31,22,35.0,26.0,Nibali Vincenzo,30,Astana Pro Team,,\u25bc4,11,2016
25,114,34.0,28.0,Dumoulin Tom,31,Team Giant - Alpecin,,\u25bc3,11,2016
29,151,32.0,31.0,Costa Rui,32,Lampre - Merida,,\u25bc1,11,2016
23,209,32.0,32.0,Yates Adam,33,ORICA-BikeExchange,,\u25bc1,11,2016
33,186,31.0,45.0,Richeze Ariel Maximiliano,34,Etixx - Quick Step,,\u25b211,11,2016
33,72,28.0,33.0,Clement Stef,35,IAM Cycling,,\u25bc2,11,2016
30,139,28.0,34.0,Voss Paul,36,Bora - Argon 18,,\u25bc2,11,2016
28,16,27.0,36.0,Izagirre Gorka,37,Movistar Team,,\u25bc1,11,2016
25,203,26.0,39.0,Durbridge Luke,38,ORICA-BikeExchange,,\u25b21,11,2016
28,94,26.0,35.0,Caruso Damiano,39,BMC Racing Team,,\u25bc4,11,2016
30,36,24.0,57.0,Kreuziger Roman,40,Tinkoff,,\u25b217,11,2016
25,78,24.0,54.0,Naesen Oliver,41,IAM Cycling,,\u25b213,11,2016
28,84,22.0,40.0,Howes Alex,42,Cannondale-Drapac Pro Cycling Team,,\u25bc2,11,2016
35,136,22.0,38.0,Huzarski Bartosz,43,Bora - Argon 18,,\u25bc5,11,2016
28,134,20.0,42.0,Benedetti Cesare,44,Bora - Argon 18,,\u25bc2,11,2016
27,215,20.0,41.0,Fonseca Armindo,45,Fortuneo - Vital Concept,,\u25bc4,11,2016
33,138,20.0,43.0,Schillinger Andreas,46,Bora - Argon 18,,\u25bc3,11,2016
26,77,20.0,44.0,Howard Leigh,47,IAM Cycling,,\u25bc3,11,2016
31,33,20.0,,Bodnar Maciej,48,Tinkoff,,-,11,2016
27,27,19.0,46.0,Rosa Diego,49,Astana Pro Team,,\u25bc3,11,2016
28,177,19.0,47.0,Sicard Romain,50,Direct Energie,,\u25bc3,11,2016
31,91,18.0,48.0,Porte Richie,51,BMC Racing Team,,\u25bc3,11,2016
26,11,18.0,74.0,Quintana Nairo,52,Movistar Team,,\u25b222,11,2016
25,15,18.0,49.0,Herrada Jes\xfas,53,Movistar Team,,\u25bc4,11,2016
30,43,17.0,53.0,Ch\xe9rel Micka\xebl,54,AG2R La Mondiale,,\u25bc1,11,2016
31,152,17.0,56.0,Arashiro Yukiya,55,Lampre - Merida,,\u25b21,11,2016
25,41,17.0,50.0,Bardet Romain,56,AG2R La Mondiale,,\u25bc6,11,2016
32,24,17.0,52.0,Grivko Andrei,57,Astana Pro Team,,\u25bc5,11,2016
26,121,17.0,51.0,Pinot Thibaut,58,FDJ,,\u25bc7,11,2016
37,179,17.0,55.0,Voeckler Thomas,59,Direct Energie,,\u25bc4,11,2016
29,61,15.0,58.0,Mollema Bauke,60,Trek - Segafredo,,\u25bc2,11,2016
36,63,15.0,61.0,Irizar Markel,61,Trek - Segafredo,,-,11,2016
32,198,15.0,59.0,Mat\xe9 Luis \xc1ngel,62,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,11,2016
26,212,15.0,62.0,Breen Vegard,63,Fortuneo - Vital Concept,,\u25bc1,11,2016
32,55,15.0,60.0,Martens Paul,64,Team LottoNL-Jumbo,,\u25bc4,11,2016
25,51,14.0,63.0,Kelderman Wilco,65,Team LottoNL-Jumbo,,\u25bc2,11,2016
27,13,14.0,65.0,Anacona Winner,66,Movistar Team,,\u25bc1,11,2016
28,6,14.0,64.0,Poels Wout,67,Team Sky,,\u25bc3,11,2016
31,185,13.0,68.0,Martin Tony,68,Etixx - Quick Step,,-,11,2016
30,9,13.0,66.0,Thomas Geraint,69,Team Sky,,\u25bc3,11,2016
36,201,13.0,69.0,Gerrans Simon,70,ORICA-BikeExchange,,\u25bc1,11,2016
29,217,13.0,70.0,Perichon Pierre-Luc,71,Fortuneo - Vital Concept,,\u25bc1,11,2016
26,213,13.0,71.0,Delaplace Anthony,72,Fortuneo - Vital Concept,,\u25bc1,11,2016
32,107,13.0,67.0,Pauwels Serge,73,Team Dimension Data,,\u25bc6,11,2016
23,47,13.0,73.0,Gougeard Alexis,74,AG2R La Mondiale,,\u25bc1,11,2016
31,82,13.0,72.0,Breschel Matti,75,Cannondale-Drapac Pro Cycling Team,,\u25bc3,11,2016
29,81,11.0,76.0,Rolland Pierre,76,Cannondale-Drapac Pro Cycling Team,,-,11,2016
27,99,11.0,75.0,van Garderen Tejay,77,BMC Racing Team,,\u25bc2,11,2016
30,115,11.0,77.0,Geschke Simon,78,Team Giant - Alpecin,,\u25bc1,11,2016
27,113,11.0,95.0,Degenkolb John,79,Team Giant - Alpecin,,\u25b216,11,2016
24,39,10.0,,Valgren Michael,80,Tinkoff,,-,11,2016
26,21,10.0,78.0,Aru Fabio,81,Astana Pro Team,,\u25bc3,11,2016
24,89,9.0,83.0,van Baarle Dylan,82,Cannondale-Drapac Pro Cycling Team,,\u25b21,11,2016
28,46,9.0,81.0,Gautier Cyril,83,AG2R La Mondiale,,\u25bc2,11,2016
28,49,9.0,79.0,Vuillermoz Alexis,84,AG2R La Mondiale,,\u25bc5,11,2016
29,73,9.0,82.0,Coppel J\xe9rome,85,IAM Cycling,,\u25bc3,11,2016
33,183,9.0,,Keisse Iljo,86,Etixx - Quick Step,,-,11,2016
26,52,9.0,80.0,Bennett George,87,Team LottoNL-Jumbo,,\u25bc7,11,2016
31,219,8.0,84.0,Vachon Florian,88,Fortuneo - Vital Concept,,\u25bc4,11,2016
24,173,8.0,85.0,Duchesne Antoine,89,Direct Energie,,\u25bc4,11,2016
26,154,8.0,86.0,Cimolai Davide,90,Lampre - Merida,,\u25bc4,11,2016
24,111,7.0,87.0,Barguil Warren,91,Team Giant - Alpecin,,\u25bc4,11,2016
32,28,7.0,89.0,Sanchez Luis Leon,92,Astana Pro Team,,\u25bc3,11,2016
28,194,7.0,90.0,Edet Nicolas,93,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,11,2016
29,71,7.0,88.0,Frank Mathias,94,IAM Cycling,,\u25bc6,11,2016
39,167,7.0,91.0,Henderson Gregory,95,Lotto Soudal,,\u25bc4,11,2016
28,142,7.0,107.0,Guarnieri Jacopo,96,Team Katusha,,\u25b211,11,2016
27,132,7.0,92.0,Archbold Shane,97,Bora - Argon 18,,\u25bc5,11,2016
37,172,6.0,94.0,Chavanel Sylvain,98,Direct Energie,,\u25bc4,11,2016
26,4,6.0,93.0,Landa Mikel,99,Team Sky,,\u25bc6,11,2016
29,8,6.0,,Stannard Ian,100,Team Sky,,-,11,2016
27,106,6.0,,Janse van Rensburg Reinardt,101,Team Dimension Data,,-,11,2016
26,164,6.0,96.0,Debusschere Jens,102,Lotto Soudal,,\u25bc6,11,2016
27,57,5.0,98.0,Vanmarcke Sep,103,Team LottoNL-Jumbo,,\u25bc5,11,2016
23,26,5.0,97.0,Lutsenko Alexey,104,Astana Pro Team,,\u25bc7,11,2016
24,83,4.0,100.0,Craddock Lawson,105,Cannondale-Drapac Pro Cycling Team,,\u25bc5,11,2016
26,149,4.0,99.0,Zakarin Ilnur,106,Team Katusha,,\u25bc7,11,2016
35,105,4.0,101.0,Eisel Bernhard,107,Team Dimension Data,,\u25bc6,11,2016
24,157,3.0,102.0,Meintjes Louis,108,Lampre - Merida,,\u25bc6,11,2016
27,126,3.0,103.0,Reichenbach Sebastien,109,FDJ,,\u25bc6,11,2016
24,188,3.0,105.0,Vakoc Petr,110,Etixx - Quick Step,,\u25bc5,11,2016
30,42,3.0,104.0,Bakelants Jan,111,AG2R La Mondiale,,\u25bc7,11,2016
26,7,2.0,,Rowe Luke,112,Team Sky,,-,11,2016
32,14,2.0,108.0,Erviti Imanol,113,Movistar Team,,\u25bc5,11,2016
28,2,2.0,106.0,Henao Sergio Luis,114,Team Sky,,\u25bc8,11,2016
26,189,2.0,109.0,Vermote Julien,115,Etixx - Quick Step,,\u25bc6,11,2016
23,131,1.0,110.0,Buchmann Emanuel,116,Bora - Argon 18,,\u25bc6,11,2016
36,162,1.0,111.0,Bak Lars Ytting,117,Lotto Soudal,,\u25bc6,11,2016
26,32,309.0,1.0,Sagan Peter,1,Tinkoff,,-,12,2016
31,101,219.0,2.0,Cavendish Mark,2,Team Dimension Data,,-,12,2016
28,181,202.0,3.0,Kittel Marcel,3,Etixx - Quick Step,,-,12,2016
24,171,125.0,6.0,Coquard Bryan,4,Direct Energie,,\u25b22,12,2016
25,207,124.0,4.0,Matthews Michael,5,ORICA-BikeExchange,,\u25bc1,12,2016
33,161,114.0,7.0,Greipel Andr\xe9,6,Lotto Soudal,,\u25b21,12,2016
31,98,112.0,5.0,Van Avermaet Greg,7,BMC Racing Team,,\u25bc2,12,2016
29,163,106.0,10.0,De Gendt Thomas,8,Lotto Soudal,,\u25b22,12,2016
29,144,92.0,8.0,Kristoff Alexander,9,Team Katusha,,\u25bc1,12,2016
32,191,90.0,14.0,Navarro Daniel,10,"Cofidis, Solutions Cr\xe9dits",,\u25b24,12,2016
31,1,77.0,9.0,Froome Christopher,11,Team Sky,,\u25bc2,12,2016
25,68,64.0,11.0,Theuns Edward,12,Trek - Segafredo,,\u25bc1,12,2016
35,104,62.0,12.0,Cummings Stephen,13,Team Dimension Data,,\u25bc1,12,2016
26,37,60.0,13.0,Majka Rafa\u0142,14,Tinkoff,,\u25bc1,12,2016
29,184,56.0,15.0,Martin Daniel,15,Etixx - Quick Step,,-,12,2016
23,196,56.0,16.0,Laporte Christophe,16,"Cofidis, Solutions Cr\xe9dits",,-,12,2016
24,182,53.0,17.0,Alaphilippe Julian,17,Etixx - Quick Step,,-,12,2016
31,205,52.0,18.0,Impey Daryl,18,ORICA-BikeExchange,,-,12,2016
33,72,51.0,35.0,Clement Stef,19,IAM Cycling,,\u25b216,12,2016
24,216,51.0,19.0,McLay Daniel,20,Fortuneo - Vital Concept,,\u25bc1,12,2016
29,103,48.0,20.0,Boasson Hagen Edvald,21,Team Dimension Data,,\u25bc1,12,2016
24,67,47.0,21.0,Stuyven Jasper,22,Trek - Segafredo,,\u25bc1,12,2016
32,107,46.0,73.0,Pauwels Serge,23,Team Dimension Data,,\u25b250,12,2016
22,75,42.0,22.0,Enger Sondre Holst,24,IAM Cycling,,\u25bc2,12,2016
23,53,41.0,23.0,Groenewegen Dylan,25,Team LottoNL-Jumbo,,\u25bc2,12,2016
23,209,38.0,33.0,Yates Adam,26,ORICA-BikeExchange,,\u25b27,12,2016
36,12,38.0,25.0,Valverde Alejandro,27,Movistar Team,,\u25bc2,12,2016
37,141,38.0,28.0,Rodr\xedguez Joaquim,28,Team Katusha,,-,12,2016
31,187,38.0,24.0,Sabatini Fabio,29,Etixx - Quick Step,,\u25bc5,12,2016
31,133,37.0,26.0,B\xe1rta Jan,30,Bora - Argon 18,,\u25bc4,12,2016
35,44,36.0,27.0,Dumoulin Samuel,31,AG2R La Mondiale,,\u25bc4,12,2016
31,22,35.0,30.0,Nibali Vincenzo,32,Astana Pro Team,,\u25bc2,12,2016
28,165,35.0,29.0,Gallopin Tony,33,Lotto Soudal,,\u25bc4,12,2016
25,114,34.0,31.0,Dumoulin Tom,34,Team Giant - Alpecin,,\u25bc3,12,2016
29,151,32.0,32.0,Costa Rui,35,Lampre - Merida,,\u25bc3,12,2016
27,54,32.0,,Lindeman Bert-Jan,36,Team LottoNL-Jumbo,,-,12,2016
33,186,31.0,34.0,Richeze Ariel Maximiliano,37,Etixx - Quick Step,,\u25bc3,12,2016
33,183,29.0,86.0,Keisse Iljo,38,Etixx - Quick Step,,\u25b248,12,2016
37,172,29.0,98.0,Chavanel Sylvain,39,Direct Energie,,\u25b259,12,2016
30,139,29.0,36.0,Voss Paul,40,Bora - Argon 18,,\u25bc4,12,2016
28,16,27.0,37.0,Izagirre Gorka,41,Movistar Team,,\u25bc4,12,2016
28,94,26.0,39.0,Caruso Damiano,42,BMC Racing Team,,\u25bc3,12,2016
25,203,26.0,38.0,Durbridge Luke,43,ORICA-BikeExchange,,\u25bc5,12,2016
30,36,24.0,40.0,Kreuziger Roman,44,Tinkoff,,\u25bc4,12,2016
25,78,24.0,41.0,Naesen Oliver,45,IAM Cycling,,\u25bc4,12,2016
29,61,22.0,60.0,Mollema Bauke,46,Trek - Segafredo,,\u25b214,12,2016
35,136,22.0,43.0,Huzarski Bartosz,47,Bora - Argon 18,,\u25bc4,12,2016
27,109,22.0,,Teklehaimanot Daniel,48,Team Dimension Data,,-,12,2016
28,84,22.0,42.0,Howes Alex,49,Cannondale-Drapac Pro Cycling Team,,\u25bc7,12,2016
27,215,20.0,45.0,Fonseca Armindo,50,Fortuneo - Vital Concept,,\u25bc5,12,2016
28,134,20.0,44.0,Benedetti Cesare,51,Bora - Argon 18,,\u25bc7,12,2016
33,138,20.0,46.0,Schillinger Andreas,52,Bora - Argon 18,,\u25bc6,12,2016
26,77,20.0,47.0,Howard Leigh,53,IAM Cycling,,\u25bc6,12,2016
25,41,20.0,56.0,Bardet Romain,54,AG2R La Mondiale,,\u25b22,12,2016
31,33,20.0,48.0,Bodnar Maciej,55,Tinkoff,,\u25bc7,12,2016
27,27,19.0,49.0,Rosa Diego,56,Astana Pro Team,,\u25bc7,12,2016
28,177,19.0,50.0,Sicard Romain,57,Direct Energie,,\u25bc7,12,2016
27,57,19.0,103.0,Vanmarcke Sep,58,Team LottoNL-Jumbo,,\u25b245,12,2016
26,11,18.0,52.0,Quintana Nairo,59,Movistar Team,,\u25bc7,12,2016
31,91,18.0,51.0,Porte Richie,60,BMC Racing Team,,\u25bc9,12,2016
25,15,18.0,53.0,Herrada Jes\xfas,61,Movistar Team,,\u25bc8,12,2016
26,121,17.0,58.0,Pinot Thibaut,62,FDJ,,\u25bc4,12,2016
30,43,17.0,54.0,Ch\xe9rel Micka\xebl,63,AG2R La Mondiale,,\u25bc9,12,2016
32,24,17.0,57.0,Grivko Andrei,64,Astana Pro Team,,\u25bc7,12,2016
37,179,17.0,59.0,Voeckler Thomas,65,Direct Energie,,\u25bc6,12,2016
31,152,17.0,55.0,Arashiro Yukiya,66,Lampre - Merida,,\u25bc11,12,2016
26,21,15.0,81.0,Aru Fabio,67,Astana Pro Team,,\u25b214,12,2016
32,198,15.0,62.0,Mat\xe9 Luis \xc1ngel,68,"Cofidis, Solutions Cr\xe9dits",,\u25bc6,12,2016
32,55,15.0,64.0,Martens Paul,69,Team LottoNL-Jumbo,,\u25bc5,12,2016
36,63,15.0,61.0,Irizar Markel,70,Trek - Segafredo,,\u25bc9,12,2016
26,212,15.0,63.0,Breen Vegard,71,Fortuneo - Vital Concept,,\u25bc8,12,2016
25,51,14.0,65.0,Kelderman Wilco,72,Team LottoNL-Jumbo,,\u25bc7,12,2016
28,6,14.0,67.0,Poels Wout,73,Team Sky,,\u25bc6,12,2016
31,218,14.0,,S\xf8rensen Chris Anker,74,Fortuneo - Vital Concept,,-,12,2016
27,13,14.0,66.0,Anacona Winner,75,Movistar Team,,\u25bc9,12,2016
