Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
22,,81,4.0,+1:21,12.0,Craddock Lawson,3,Team Giant - Shimano,0:08 0:08,8.0,3,2014
21,,57,5.0,+2:10,7.0,Yates Adam,4,Orica GreenEDGE,0:11 0:11,7.0,3,2014
28,,11,10.0,+2:30,4.0,Acevedo Janier Alexis,5,Garmin Sharp,",, 0:11",6.0,3,2014
25,,124,8.0,+2:27,3.0,Jones Carter,6,Optum p/b Kelly Benefit Strategies,0:14 0:14,5.0,3,2014
26,,1,6.0,+2:24,2.0,Stetina Peter,7,BMC Racing Team,",, 0:14",4.0,3,2014
24,,52,13.0,+3:28,1.0,Chaves Johan Esteban,8,Orica GreenEDGE,",, 0:14",2.0,3,2014
34,,41,1.0,+0:00,,Wiggins Bradley,9,Team Sky,0:20 0:20,,3,2014
29,,31,7.0,+2:25,,Busche Matthew,10,Trek Factory Racing,0:29 0:29,,3,2014
33,,71,9.0,+2:29,,ten Dam Laurens,11,Belkin-Pro Cycling Team,",, 0:29",,3,2014
37,,38,11.0,+2:45,,Zubeldia Haimar,12,Trek Factory Racing,0:55 0:55,,3,2014
30,,91,17.0,+4:08,,Euser Lucas,13,UnitedHealthcare Pro Cycling Team,1:16 1:16,,3,2014
24,,67,16.0,+3:45,,Bennett George,14,Cannondale,1:21 1:21,,3,2014
25,,83,20.0,+5:27,,Damuseau Thomas,15,Team Giant - Shimano,1:23 1:23,,3,2014
21,,55,12.0,+2:55,,Howson Damien,16,Orica GreenEDGE,1:29 1:29,,3,2014
22,,18,14.0,+3:35,,Brown Nathan,17,Garmin Sharp,2:01 2:01,,3,2014
21,,88,18.0,+4:08,,Olivier Daan,18,Team Giant - Shimano,2:19 2:19,,3,2014
25,,102,15.0,+3:42,,de la Cruz David,19,Team NetApp \u2013 Endura,2:28 2:28,,3,2014
23,,144,21.0,+5:45,,Jaramillo Daniel Alexander,20,Jamis - Hagens Berman,2:34 2:34,,3,2014
36,,12,19.0,+4:35,,Danielson Thomas,21,Garmin Sharp,",, 2:34",,3,2014
22,,133,57.0,+20:48,,Lemus Luis,22,Jelly Belly p/b Maxxis,3:24 3:24,,3,2014
26,,145,25.0,+6:41,,Brenes Gregory,23,Jamis - Hagens Berman,4:11 4:11,,3,2014
24,,72,22.0,+6:27,,Bobridge Jack,24,Belkin-Pro Cycling Team,4:54 4:54,,3,2014
27,,65,23.0,+6:38,,Koren Kristijan,25,Cannondale,",, 4:54",,3,2014
31,,64,29.0,+7:41,,King Edward,26,Cannondale,",, 4:54",,3,2014
27,,14,24.0,+6:40,,Fairly Caleb,27,Garmin Sharp,",, 4:54",,3,2014
21,,153,26.0,+7:11,,Chevrier Cl\xe9ment,28,Bissell Development Team,",, 4:54",,3,2014
35,,146,27.0,+7:18,,Romero Amaran Luis,29,Jamis - Hagens Berman,",, 4:54",,3,2014
24,,147,76.0,+22:38,,Squire Rob,30,Jamis - Hagens Berman,5:48 5:48,,3,2014
30,,111,31.0,+8:47,,Megias Javier,31,Team Novo Nordisk,6:04 6:04,,3,2014
27,,97,37.0,+10:13,,Reijnen Kiel,32,UnitedHealthcare Pro Cycling Team,6:19 6:19,,3,2014
25,,17,30.0,+7:44,,King Benjamin,33,Garmin Sharp,6:26 6:26,,3,2014
42,,36,28.0,+7:30,,Voigt Jens,34,Trek Factory Racing,",, 6:26",,3,2014
21,,27,32.0,+8:55,,Verona Carlos,35,Omega Pharma - Quick-Step,",, 6:26",,3,2014
32,,78,35.0,+9:40,,Wynants Maarten,36,Belkin-Pro Cycling Team,7:09 7:09,,3,2014
35,,143,33.0,+9:13,,Jacques-Maynes Benjamin,37,Jamis - Hagens Berman,7:29 7:29,,3,2014
32,,4,36.0,+9:44,,Moinard Ama\xebl,38,BMC Racing Team,7:37 7:37,,3,2014
22,,76,38.0,+11:03,,van der Lijke Nick,39,Belkin-Pro Cycling Team,8:00 8:00,,3,2014
25,,85,34.0,+9:23,,Haga Chad,40,Team Giant - Shimano,8:18 8:18,,3,2014
28,,108,45.0,+13:45,,Voss Paul,41,Team NetApp \u2013 Endura,8:48 8:48,,3,2014
23,,43,39.0,+11:42,,Dombrowski Joe,42,Team Sky,8:51 8:51,,3,2014
29,,105,95.0,+23:40,,Mendes Jos\xe9,43,Team NetApp \u2013 Endura,9:16 9:16,,3,2014
25,,113,106.0,+28:00,,Lozano David,44,Team Novo Nordisk,10:29 10:29,,3,2014
26,,132,41.0,+12:38,,Carlsen Kirk,45,Jelly Belly p/b Maxxis,11:05 11:05,,3,2014
34,,95,49.0,+14:19,,Jones Chris,46,UnitedHealthcare Pro Cycling Team,11:23 11:23,,3,2014
34,,32,40.0,+12:24,,Irizar Markel,47,Trek Factory Racing,",, 11:23",,3,2014
19,,154,48.0,+14:02,,Daniel Gregory,48,Bissell Development Team,",, 11:23",,3,2014
35,,101,42.0,+12:45,,Cama\xf1o Iker,49,Team NetApp \u2013 Endura,",, 11:23",,3,2014
25,,54,43.0,+13:06,,Keukeleire Jens,50,Orica GreenEDGE,11:30 11:30,,3,2014
33,,46,47.0,+14:01,,Knees Christian,51,Team Sky,",, 11:30",,3,2014
36,,128,44.0,+13:26,,Zwizanski Scott,52,Optum p/b Kelly Benefit Strategies,",, 11:30",,3,2014
21,,45,46.0,+13:59,,Edmondson Joshua,53,Team Sky,",, 11:30",,3,2014
28,,73,51.0,+15:20,,Boom Lars,54,Belkin-Pro Cycling Team,12:44 12:44,,3,2014
21,,158,50.0,+15:17,,Zepuntke Ruben,55,Bissell Development Team,12:55 12:55,,3,2014
25,,98,53.0,+18:40,,Summerhill Daniel,56,UnitedHealthcare Pro Cycling Team,15:28 15:28,,3,2014
23,,137,92.0,+23:31,,Rathe Jacob,57,Jelly Belly p/b Maxxis,",, 15:28",,3,2014
31,,148,52.0,+18:12,,Teruel Eloy,58,Jamis - Hagens Berman,17:24 17:24,,3,2014
23,,92,77.0,+22:38,,Bolivar Isaac,59,UnitedHealthcare Pro Cycling Team,18:45 18:45,,3,2014
28,,15,62.0,+21:02,,Gaimon Phillip,60,Garmin Sharp,18:57 18:57,,3,2014
25,,33,55.0,+19:48,,Sergent Jesse,61,Trek Factory Racing,",, 18:57",,3,2014
23,,5,54.0,+19:29,,Phinney Taylor,62,BMC Racing Team,",, 18:57",,3,2014
30,,68,122.0,+36:53,,Wurf Cameron,63,Cannondale,",, 18:57",,3,2014
20,,35,58.0,+20:54,,van Poppel Danny,64,Trek Factory Racing,",, 18:57",,3,2014
28,,3,60.0,+21:01,,Kohler Martin,65,BMC Racing Team,",, 18:57",,3,2014
23,,8,56.0,+20:31,,Warbasse Larry,66,BMC Racing Team,",, 18:57",,3,2014
30,,106,94.0,+23:34,,Schillinger Andreas,67,Team NetApp \u2013 Endura,",, 18:57",,3,2014
27,,6,64.0,+21:17,,Schar Michael,68,BMC Racing Team,",, 18:57",,3,2014
21,,37,118.0,+36:07,,Watson Calvin,69,Trek Factory Racing,",, 18:57",,3,2014
30,,135,120.0,+36:24,,Lloyd Matthew,70,Jelly Belly p/b Maxxis,",, 18:57",,3,2014
29,,93,99.0,+24:05,,Clarke Jonathan,71,UnitedHealthcare Pro Cycling Team,19:11 19:11,,3,2014
22,,151,78.0,+22:41,,Putt Tanner,72,Bissell Development Team,19:24 19:24,,3,2014
23,,26,72.0,+22:32,,van Keirsbulck Guillaume,73,Omega Pharma - Quick-Step,19:45 19:45,,3,2014
33,,21,71.0,+22:31,,Boonen Tom,74,Omega Pharma - Quick-Step,",, 19:45",,3,2014
29,,66,73.0,+22:32,,Sabatini Fabio,75,Cannondale,19:48 19:48,,3,2014
24,,25,75.0,+22:36,,Trentin Matteo,76,Omega Pharma - Quick-Step,",, 19:48",,3,2014
40,,138,69.0,+22:24,,Rodriguez Fred,77,Jelly Belly p/b Maxxis,",, 19:48",,3,2014
24,,61,63.0,+21:07,,Sagan Peter,78,Cannondale,19:51 19:51,,3,2014
23,,134,123.0,+37:08,,Fisher Steve,79,Jelly Belly p/b Maxxis,",, 19:51",,3,2014
27,,51,86.0,+23:02,,Goss Matthew,80,Orica GreenEDGE,",, 19:51",,3,2014
25,,131,61.0,+21:01,,Tvetcov Serghei,81,Jelly Belly p/b Maxxis,",, 19:51",,3,2014
24,,107,97.0,+24:00,,Thwaites Scott,82,Team NetApp \u2013 Endura,",, 19:51",,3,2014
31,,23,80.0,+22:43,,Renshaw Mark,83,Omega Pharma - Quick-Step,",, 19:51",,3,2014
22,,34,81.0,+22:45,,Stuyven Jasper,84,Trek Factory Racing,",, 19:51",,3,2014
34,,82,101.0,+24:13,,Curvers Roy,85,Team Giant - Shimano,",, 19:51",,3,2014
29,,28,90.0,+23:18,,Velits Martin,86,Omega Pharma - Quick-Step,",, 19:51",,3,2014
26,,103,91.0,+23:19,,Dempster Zakkari,87,Team NetApp \u2013 Endura,",, 19:51",,3,2014
22,,74,88.0,+23:08,,Hofland Moreno,88,Belkin-Pro Cycling Team,",, 19:51",,3,2014
31,,87,82.0,+22:46,,de Kort Koen,89,Team Giant - Shimano,",, 19:51",,3,2014
22,,116,124.0,+37:20,,Henttala Joonas,90,Team Novo Nordisk,",, 19:51",,3,2014
20,,115,103.0,+24:31,,Planet Charles,91,Team Novo Nordisk,",, 19:51",,3,2014
19,,156,79.0,+22:43,,Geoghegan Hart Tao,92,Bissell Development Team,",, 19:51",,3,2014
27,,117,96.0,+23:53,,Lefrancois Nicolas,93,Team Novo Nordisk,",, 19:51",,3,2014
24,,63,89.0,+23:13,,Boivin Guillaume,94,Cannondale,",, 19:51",,3,2014
28,,7,65.0,+21:51,,Van Avermaet Greg,95,BMC Racing Team,",, 19:51",,3,2014
29,,62,66.0,+21:55,,Bodnar Maciej,96,Cannondale,",, 19:51",,3,2014
35,,127,59.0,+20:59,,Zirbel Tom,97,Optum p/b Kelly Benefit Strategies,",, 19:51",,3,2014
26,,121,85.0,+22:59,,Anderson Ryan,98,Optum p/b Kelly Benefit Strategies,",, 19:51",,3,2014
28,,75,107.0,+28:00,,Leezer Tom,99,Belkin-Pro Cycling Team,19:59 19:59,,3,2014
30,,125,121.0,+36:53,,Routley Will,100,Optum p/b Kelly Benefit Strategies,",, 19:59",,3,2014
39,,122,102.0,+24:28,,Candelario Alex,101,Optum p/b Kelly Benefit Strategies,",, 19:59",,3,2014
34,,56,100.0,+24:07,,Mouris Jens,102,Orica GreenEDGE,20:02 20:02,,3,2014
26,,77,105.0,+24:39,,van Winden Dennis,103,Belkin-Pro Cycling Team,20:03 20:03,,3,2014
22,,118,104.0,+24:34,,De Mesmaeker Kevin,104,Team Novo Nordisk,",, 20:03",,3,2014
35,,47,74.0,+22:33,,Pate Danny,105,Team Sky,",, 20:03",,3,2014
32,,94,98.0,+24:01,,Hanson Ken,106,UnitedHealthcare Pro Cycling Team,20:07 20:07,,3,2014
23,,42,83.0,+22:51,,Boswell Ian,107,Team Sky,",, 20:07",,3,2014
25,,84,70.0,+22:25,,Degenkolb John,108,Team Giant - Shimano,",, 20:07",,3,2014
36,,53,84.0,+22:56,,Hayman Mathew,109,Orica GreenEDGE,20:10 20:10,,3,2014
34,,142,119.0,+36:23,,Cooke Matt,110,Jamis - Hagens Berman,",, 20:10",,3,2014
29,,96,67.0,+22:20,,Murphy John,111,UnitedHealthcare Pro Cycling Team,20:24 20:24,,3,2014
29,,24,87.0,+23:06,,Terpstra Niki,112,Omega Pharma - Quick-Step,20:48 20:48,,3,2014
29,,114,93.0,+23:32,,Verschoor Martijn,113,Team Novo Nordisk,20:50 20:50,,3,2014
28,,22,68.0,+22:23,,Cavendish Mark,114,Omega Pharma - Quick-Step,",, 20:50",,3,2014
33,,141,108.0,+28:24,,Haedo Juan Jose,115,Jamis - Hagens Berman,24:34 24:34,,3,2014
24,,58,115.0,+29:32,,Howard Leigh,116,Orica GreenEDGE,",, 24:34",,3,2014
36,,2,109.0,+28:34,,Hushovd Thor,117,BMC Racing Team,25:10 25:10,,3,2014
21,,155,113.0,+29:20,,Eastman Ryan,118,Bissell Development Team,25:29 25:29,,3,2014
25,,44,114.0,+29:25,,Earle Nathan,119,Team Sky,26:26 26:26,,3,2014
24,,48,117.0,+30:43,,Rowe Luke,120,Team Sky,",, 26:26",,3,2014
25,,126,111.0,+29:17,,Young Eric,121,Optum p/b Kelly Benefit Strategies,",, 26:26",,3,2014
35,,123,116.0,+29:34,,Huff Charles Bradley,122,Optum p/b Kelly Benefit Strategies,",, 26:26",,3,2014
20,,152,112.0,+29:19,,Br\xf8chner Nicolai,123,Bissell Development Team,",, 26:26",,3,2014
26,,16,125.0,+43:49,,Howes Alex,124,Garmin Sharp,26:39 26:39,,3,2014
20,,157,110.0,+28:38,,Oram James,125,Bissell Development Team,26:48 26:48,,3,2014
25,,112,,+ - 10:03:57,,Peron Andrea,DNF,Team Novo Nordisk,-4:56:02 -4:56:02,,3,2014
28,,136,,+ - 10:03:57,,Mazich Sean,DNF,Jelly Belly p/b Maxxis,",, -4:56:02",,3,2014
25,,86,,+ - 10:03:57,,Janse van Rensburg Reinardt,DNS,Team Giant - Shimano,",, -4:56:02",,3,2014
30,,125,115.0,+35:24,30.0,Routley Will,1,Optum p/b Kelly Benefit Strategies,3:48:37 3:48:37,20.0,4,2014
19,,154,41.0,+12:39,18.0,Daniel Gregory,2,Bissell Development Team,",, ,,",14.0,4,2014
22,,118,84.0,+23:12,12.0,De Mesmaeker Kevin,3,Team Novo Nordisk,",, ,,",8.0,4,2014
34,,95,43.0,+12:59,7.0,Jones Chris,4,UnitedHealthcare Pro Cycling Team,",, ,,",7.0,4,2014
34,,142,114.0,+35:06,4.0,Cooke Matt,5,Jamis - Hagens Berman,",, ,,",6.0,4,2014
29,,93,80.0,+23:03,3.0,Clarke Jonathan,6,UnitedHealthcare Pro Cycling Team,0:15 0:15,5.0,4,2014
28,,22,66.0,+22:23,2.0,Cavendish Mark,7,Omega Pharma - Quick-Step,1:17 1:17,4.0,4,2014
24,,61,59.0,+21:07,1.0,Sagan Peter,8,Cannondale,",, 1:17",2.0,4,2014
27,,51,78.0,+23:02,,Goss Matthew,9,Orica GreenEDGE,",, 1:17",,4,2014
23,,5,54.0,+19:29,,Phinney Taylor,10,BMC Racing Team,",, 1:17",,4,2014
25,,84,68.0,+22:25,,Degenkolb John,11,Team Giant - Shimano,",, 1:17",,4,2014
20,,35,56.0,+20:54,,van Poppel Danny,12,Trek Factory Racing,",, 1:17",,4,2014
20,,152,108.0,+29:19,,Br\xf8chner Nicolai,13,Bissell Development Team,",, 1:17",,4,2014
29,,96,65.0,+22:20,,Murphy John,14,UnitedHealthcare Pro Cycling Team,",, 1:17",,4,2014
24,,63,86.0,+23:13,,Boivin Guillaume,15,Cannondale,",, 1:17",,4,2014
25,,126,107.0,+29:17,,Young Eric,16,Optum p/b Kelly Benefit Strategies,",, 1:17",,4,2014
40,,138,67.0,+22:24,,Rodriguez Fred,17,Jelly Belly p/b Maxxis,",, 1:17",,4,2014
34,,41,1.0,+0:00,,Wiggins Bradley,18,Team Sky,",, 1:17",,4,2014
31,,23,73.0,+22:43,,Renshaw Mark,19,Omega Pharma - Quick-Step,",, 1:17",,4,2014
22,,74,82.0,+23:08,,Hofland Moreno,20,Belkin-Pro Cycling Team,",, 1:17",,4,2014
31,,64,28.0,+7:45,,King Edward,21,Cannondale,1:21 1:21,,4,2014
24,,107,93.0,+24:04,,Thwaites Scott,22,Team NetApp \u2013 Endura,",, 1:21",,4,2014
22,,81,4.0,+1:25,,Craddock Lawson,23,Team Giant - Shimano,",, 1:21",,4,2014
22,,34,76.0,+22:49,,Stuyven Jasper,24,Trek Factory Racing,",, 1:21",,4,2014
25,,98,53.0,+18:44,,Summerhill Daniel,25,UnitedHealthcare Pro Cycling Team,",, 1:21",,4,2014
21,,88,18.0,+4:12,,Olivier Daan,26,Team Giant - Shimano,",, 1:21",,4,2014
33,,141,105.0,+28:28,,Haedo Juan Jose,27,Jamis - Hagens Berman,",, 1:21",,4,2014
28,,104,3.0,+1:09,,Machado Tiago,28,Team NetApp \u2013 Endura,",, 1:21",,4,2014
30,,106,92.0,+23:38,,Schillinger Andreas,29,Team NetApp \u2013 Endura,",, 1:21",,4,2014
34,,32,40.0,+12:28,,Irizar Markel,30,Trek Factory Racing,",, 1:21",,4,2014
26,,1,6.0,+2:28,,Stetina Peter,31,BMC Racing Team,",, 1:21",,4,2014
29,,24,83.0,+23:10,,Terpstra Niki,32,Omega Pharma - Quick-Step,",, 1:21",,4,2014
25,,102,15.0,+3:46,,de la Cruz David,33,Team NetApp \u2013 Endura,",, 1:21",,4,2014
23,,13,2.0,+0:28,,Dennis Rohan,34,Garmin Sharp,",, 1:21",,4,2014
27,,14,22.0,+6:44,,Fairly Caleb,35,Garmin Sharp,",, 1:21",,4,2014
21,,45,47.0,+14:03,,Edmondson Joshua,36,Team Sky,",, 1:21",,4,2014
31,,87,77.0,+22:50,,de Kort Koen,37,Team Giant - Shimano,",, 1:21",,4,2014
25,,124,8.0,+2:31,,Jones Carter,38,Optum p/b Kelly Benefit Strategies,",, 1:21",,4,2014
29,,114,90.0,+23:36,,Verschoor Martijn,39,Team Novo Nordisk,",, 1:21",,4,2014
21,,153,25.0,+7:15,,Chevrier Cl\xe9ment,40,Bissell Development Team,",, 1:21",,4,2014
27,,65,21.0,+6:42,,Koren Kristijan,41,Cannondale,",, 1:21",,4,2014
21,,57,5.0,+2:14,,Yates Adam,42,Orica GreenEDGE,",, 1:21",,4,2014
33,,71,9.0,+2:33,,ten Dam Laurens,43,Belkin-Pro Cycling Team,",, 1:21",,4,2014
28,,11,10.0,+2:34,,Acevedo Janier Alexis,44,Garmin Sharp,",, 1:21",,4,2014
24,,52,13.0,+3:32,,Chaves Johan Esteban,45,Orica GreenEDGE,",, 1:21",,4,2014
39,,122,97.0,+24:32,,Candelario Alex,46,Optum p/b Kelly Benefit Strategies,",, 1:21",,4,2014
25,,33,55.0,+19:52,,Sergent Jesse,47,Trek Factory Racing,",, 1:21",,4,2014
28,,7,63.0,+21:55,,Van Avermaet Greg,48,BMC Racing Team,",, 1:21",,4,2014
37,,38,11.0,+2:49,,Zubeldia Haimar,49,Trek Factory Racing,",, 1:21",,4,2014
22,,151,74.0,+22:45,,Putt Tanner,50,Bissell Development Team,",, 1:21",,4,2014
22,,76,36.0,+11:07,,van der Lijke Nick,51,Belkin-Pro Cycling Team,",, 1:21",,4,2014
23,,137,89.0,+23:35,,Rathe Jacob,52,Jelly Belly p/b Maxxis,",, 1:21",,4,2014
28,,15,58.0,+21:06,,Gaimon Phillip,53,Garmin Sharp,",, 1:21",,4,2014
19,,156,75.0,+22:47,,Geoghegan Hart Tao,54,Bissell Development Team,",, 1:21",,4,2014
24,,67,16.0,+3:49,,Bennett George,55,Cannondale,",, 1:21",,4,2014
32,,94,94.0,+24:05,,Hanson Ken,56,UnitedHealthcare Pro Cycling Team,",, 1:21",,4,2014
32,,4,34.0,+9:48,,Moinard Ama\xebl,57,BMC Racing Team,",, 1:21",,4,2014
24,,58,109.0,+29:36,,Howard Leigh,58,Orica GreenEDGE,",, 1:21",,4,2014
26,,77,99.0,+24:43,,van Winden Dennis,59,Belkin-Pro Cycling Team,",, 1:21",,4,2014
36,,12,19.0,+4:39,,Danielson Thomas,60,Garmin Sharp,",, 1:21",,4,2014
35,,101,42.0,+12:49,,Cama\xf1o Iker,61,Team NetApp \u2013 Endura,",, 1:21",,4,2014
30,,91,17.0,+4:12,,Euser Lucas,62,UnitedHealthcare Pro Cycling Team,",, 1:21",,4,2014
26,,121,81.0,+23:03,,Anderson Ryan,63,Optum p/b Kelly Benefit Strategies,",, 1:21",,4,2014
36,,128,45.0,+13:30,,Zwizanski Scott,64,Optum p/b Kelly Benefit Strategies,",, 1:21",,4,2014
33,,21,69.0,+22:35,,Boonen Tom,65,Omega Pharma - Quick-Step,",, 1:21",,4,2014
23,,43,37.0,+11:46,,Dombrowski Joe,66,Team Sky,",, 1:21",,4,2014
26,,145,23.0,+6:45,,Brenes Gregory,67,Jamis - Hagens Berman,",, 1:21",,4,2014
33,,46,48.0,+14:05,,Knees Christian,68,Team Sky,",, 1:21",,4,2014
21,,55,12.0,+2:59,,Howson Damien,69,Orica GreenEDGE,",, 1:21",,4,2014
35,,123,110.0,+29:38,,Huff Charles Bradley,70,Optum p/b Kelly Benefit Strategies,",, 1:21",,4,2014
34,,82,96.0,+24:17,,Curvers Roy,71,Team Giant - Shimano,",, 1:21",,4,2014
27,,6,60.0,+21:21,,Schar Michael,72,BMC Racing Team,",, 1:21",,4,2014
29,,31,7.0,+2:29,,Busche Matthew,73,Trek Factory Racing,",, 1:21",,4,2014
21,,158,50.0,+15:21,,Zepuntke Ruben,74,Bissell Development Team,",, 1:21",,4,2014
42,,36,27.0,+7:34,,Voigt Jens,75,Trek Factory Racing,",, 1:21",,4,2014
22,,18,14.0,+3:39,,Brown Nathan,76,Garmin Sharp,",, 1:21",,4,2014
25,,54,44.0,+13:10,,Keukeleire Jens,77,Orica GreenEDGE,",, 1:21",,4,2014
27,,97,35.0,+10:17,,Reijnen Kiel,78,UnitedHealthcare Pro Cycling Team,",, 1:21",,4,2014
28,,3,57.0,+21:05,,Kohler Martin,79,BMC Racing Team,",, 1:21",,4,2014
28,,73,51.0,+15:24,,Boom Lars,80,Belkin-Pro Cycling Team,",, 1:21",,4,2014
30,,111,31.0,+8:51,,Megias Javier,81,Team Novo Nordisk,",, 1:21",,4,2014
31,,148,52.0,+18:16,,Teruel Eloy,82,Jamis - Hagens Berman,",, 1:21",,4,2014
35,,146,26.0,+7:22,,Romero Amaran Luis,83,Jamis - Hagens Berman,",, 1:21",,4,2014
32,,78,33.0,+9:44,,Wynants Maarten,84,Belkin-Pro Cycling Team,",, 1:21",,4,2014
29,,62,64.0,+21:59,,Bodnar Maciej,85,Cannondale,",, 1:21",,4,2014
25,,83,20.0,+5:31,,Damuseau Thomas,86,Team Giant - Shimano,",, 1:21",,4,2014
28,,108,46.0,+13:49,,Voss Paul,87,Team NetApp \u2013 Endura,",, 1:21",,4,2014
24,,25,72.0,+22:40,,Trentin Matteo,88,Omega Pharma - Quick-Step,",, 1:21",,4,2014
23,,26,70.0,+22:36,,van Keirsbulck Guillaume,89,Omega Pharma - Quick-Step,",, 1:21",,4,2014
25,,17,29.0,+7:48,,King Benjamin,90,Garmin Sharp,",, 1:21",,4,2014
29,,66,71.0,+22:36,,Sabatini Fabio,91,Cannondale,",, 1:21",,4,2014
25,,131,61.0,+21:21,,Tvetcov Serghei,92,Jelly Belly p/b Maxxis,1:37 1:37,,4,2014
36,,53,87.0,+23:16,,Hayman Mathew,93,Orica GreenEDGE,",, 1:37",,4,2014
21,,27,32.0,+9:15,,Verona Carlos,94,Omega Pharma - Quick-Step,",, 1:37",,4,2014
29,,28,91.0,+23:38,,Velits Martin,95,Omega Pharma - Quick-Step,",, 1:37",,4,2014
21,,37,117.0,+36:27,,Watson Calvin,96,Trek Factory Racing,",, 1:37",,4,2014
28,,75,104.0,+28:20,,Leezer Tom,97,Belkin-Pro Cycling Team,",, 1:37",,4,2014
26,,16,122.0,+44:16,,Howes Alex,98,Garmin Sharp,1:44 1:44,,4,2014
24,,72,24.0,+6:54,,Bobridge Jack,99,Belkin-Pro Cycling Team,",, 1:44",,4,2014
23,,42,88.0,+23:18,,Boswell Ian,100,Team Sky,",, 1:44",,4,2014
24,,48,112.0,+31:12,,Rowe Luke,101,Team Sky,1:46 1:46,,4,2014
35,,47,79.0,+23:02,,Pate Danny,102,Team Sky,",, 1:46",,4,2014
34,,56,98.0,+24:37,,Mouris Jens,103,Orica GreenEDGE,1:47 1:47,,4,2014
23,,134,118.0,+37:38,,Fisher Steve,104,Jelly Belly p/b Maxxis,",, 1:47",,4,2014
22,,133,62.0,+21:37,,Lemus Luis,105,Jelly Belly p/b Maxxis,2:06 2:06,,4,2014
26,,103,95.0,+24:13,,Dempster Zakkari,106,Team NetApp \u2013 Endura,2:11 2:11,,4,2014
25,,85,39.0,+12:04,,Haga Chad,107,Team Giant - Shimano,3:58 3:58,,4,2014
30,,68,120.0,+39:34,,Wurf Cameron,108,Cannondale,",, 3:58",,4,2014
20,,115,103.0,+27:12,,Planet Charles,109,Team Novo Nordisk,",, 3:58",,4,2014
22,,116,121.0,+40:01,,Henttala Joonas,110,Team Novo Nordisk,",, 3:58",,4,2014
29,,105,101.0,+26:21,,Mendes Jos\xe9,111,Team NetApp \u2013 Endura,",, 3:58",,4,2014
23,,144,30.0,+8:26,,Jaramillo Daniel Alexander,112,Jamis - Hagens Berman,",, 3:58",,4,2014
27,,117,102.0,+26:34,,Lefrancois Nicolas,113,Team Novo Nordisk,",, 3:58",,4,2014
30,,135,119.0,+39:05,,Lloyd Matthew,114,Jelly Belly p/b Maxxis,",, 3:58",,4,2014
35,,143,38.0,+11:54,,Jacques-Maynes Benjamin,115,Jamis - Hagens Berman,",, 3:58",,4,2014
23,,8,85.0,+23:12,,Warbasse Larry,116,BMC Racing Team,",, 3:58",,4,2014
26,,132,49.0,+15:19,,Carlsen Kirk,117,Jelly Belly p/b Maxxis,",, 3:58",,4,2014
24,,147,100.0,+25:19,,Squire Rob,118,Jamis - Hagens Berman,",, 3:58",,4,2014
36,,2,113.0,+31:15,,Hushovd Thor,119,BMC Racing Team,",, 3:58",,4,2014
25,,113,111.0,+30:41,,Lozano David,120,Team Novo Nordisk,",, 3:58",,4,2014
25,,44,116.0,+35:54,,Earle Nathan,121,Team Sky,7:46 7:46,,4,2014
23,,92,106.0,+29:07,,Bolivar Isaac,122,UnitedHealthcare Pro Cycling Team,",, 7:46",,4,2014
35,,127,,+ - 13:53:51,,Zirbel Tom,DNS,Optum p/b Kelly Benefit Strategies,-3:48:37 -3:48:37,,4,2014
21,,155,,+ - 13:53:51,,Eastman Ryan,DNS,Bissell Development Team,",, -3:48:37",,4,2014
20,,157,,+ - 13:53:51,,Oram James,DNS,Bissell Development Team,",, -3:48:37",,4,2014
23,,5,53.0,+19:07,30.0,Phinney Taylor,1,BMC Racing Team,3:59:33 3:59:33,20.0,5,2014
24,,61,54.0,+21:01,18.0,Sagan Peter,2,Cannondale,0:12 0:12,14.0,5,2014
27,,51,57.0,+22:58,12.0,Goss Matthew,3,Orica GreenEDGE,",, 0:12",8.0,5,2014
22,,34,56.0,+22:49,7.0,Stuyven Jasper,4,Trek Factory Racing,",, 0:12",7.0,5,2014
27,,97,30.0,+10:17,4.0,Reijnen Kiel,5,UnitedHealthcare Pro Cycling Team,",, 0:12",6.0,5,2014
22,,81,4.0,+1:25,3.0,Craddock Lawson,6,Team Giant - Shimano,",, 0:12",5.0,5,2014
25,,83,20.0,+5:31,2.0,Damuseau Thomas,7,Team Giant - Shimano,",, 0:12",4.0,5,2014
28,,7,55.0,+21:55,1.0,Van Avermaet Greg,8,BMC Racing Team,",, 0:12",2.0,5,2014
28,,108,38.0,+13:49,,Voss Paul,9,Team NetApp \u2013 Endura,",, 0:12",,5,2014
28,,104,3.0,+1:09,,Machado Tiago,10,Team NetApp \u2013 Endura,",, 0:12",,5,2014
31,,148,49.0,+18:16,,Teruel Eloy,11,Jamis - Hagens Berman,",, 0:12",,5,2014
29,,28,62.0,+23:38,,Velits Martin,12,Omega Pharma - Quick-Step,",, 0:12",,5,2014
23,,13,2.0,+0:28,,Dennis Rohan,13,Garmin Sharp,",, 0:12",,5,2014
24,,147,65.0,+25:19,,Squire Rob,14,Jamis - Hagens Berman,",, 0:12",,5,2014
23,,137,61.0,+23:35,,Rathe Jacob,15,Jelly Belly p/b Maxxis,",, 0:12",,5,2014
23,,144,26.0,+8:26,,Jaramillo Daniel Alexander,16,Jamis - Hagens Berman,",, 0:12",,5,2014
