Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
29,34,39,+1:58,,,Oss Daniel,39,BMC Racing Team,",, 1:58",+1:58,,,1,2016
28,3,40,+1:58,,,Guarnieri Jacopo,40,Team Katusha,",, 1:58",+1:58,,,1,2016
24,92,41,+1:58,,,Antonini Simone,41,Wanty - Groupe Gobert,",, 1:58",+1:58,,,1,2016
33,17,42,+1:58,,,Renshaw Mark,42,Team Dimension Data,",, 1:58",+1:58,,,1,2016
33,88,43,+1:58,,,Wynants Maarten,43,Team LottoNL-Jumbo,",, 1:58",+1:58,,,1,2016
22,154,44,+1:58,,,Eaton Daniel,44,UnitedHealthcare Pro Cycling Team,",, 1:58",+1:58,,,1,2016
30,24,45,+1:58,,,Stamsnijder Tom,45,Team Giant - Alpecin,",, 1:58",+1:58,,,1,2016
31,15,46,+1:58,,,Farrar Tyler,46,Team Dimension Data,",, 1:58",+1:58,,,1,2016
35,111,47,+1:58,,,Vansummeren Johan,47,AG2R La Mondiale,",, 1:58",+1:58,,,1,2016
21,7,48,+1:58,,,Politt Nils,48,Team Katusha,",, 1:58",+1:58,,,1,2016
31,5,49,+1:58,,,Kozonchuk Dmitry,49,Team Katusha,",, 1:58",+1:58,,,1,2016
29,57,50,+1:58,,,Perichon Pierre-Luc,50,Fortuneo - Vital Concept,",, 1:58",+1:58,,,1,2016
30,13,51,+1:58,,,Brammeier Matthew,51,Team Dimension Data,",, 1:58",+1:58,,,1,2016
29,51,52,+1:58,,,Tronet Steven,52,Fortuneo - Vital Concept,",, 1:58",+1:58,,,1,2016
24,45,53,+2:21,,,P\xf6stlberger Lukas,53,Bora - Argon 18,2:21 2:21,+2:21,,,1,2016
28,145,54,+8:07,,,Marycz Jaroslaw,54,CCC Sprandi Polkowice,8:07 8:07,+8:07,,,1,2016
38,143,55,+8:07,,,Kiendys Tomasz,55,CCC Sprandi Polkowice,",, 8:07",+8:07,,,1,2016
28,114,56,+8:07,,,Gretsch Patrick,56,AG2R La Mondiale,",, 8:07",+8:07,,,1,2016
26,74,57,+8:07,,,Declercq Tim,57,Topsport Vlaanderen - Baloise,",, 8:07",+8:07,,,1,2016
33,67,58,+8:07,,,Westra Lieuwe,58,Astana Pro Team,",, 8:07",+8:07,,,1,2016
27,142,59,+8:07,,,Honkisz Adrian,59,CCC Sprandi Polkowice,",, 8:07",+8:07,,,1,2016
25,94,60,+8:07,,,Jans Roy,60,Wanty - Groupe Gobert,",, 8:07",+8:07,,,1,2016
