Age,Avg,Pnt,Rider,Rnk,Team,stage,year
25.0,,,Salmon Benoit,32,Casino - AG2R,4,1999
23.0,,,Mancebo Francisco,33,Banesto,4,1999
28.0,,,Rault Dominique,34,BigMat - Auber 93,4,1999
29.0,,,Robin Jean-Cyril,35,La Fran\xe7aise des Jeux,4,1999
29.0,,,Laiseka jaio Roberto,36,Euskaltel - Euskadi,4,1999
30.0,,,Teyssier Francisque,37,Festina - Lotus,4,1999
27.0,,,Guilbert Charles,38,Home Market - Ville de Charleroi,4,1999
27.0,,,Lebreton Lylian,39,BigMat - Auber 93,4,1999
28.0,,,Vasseur C\xe9dric,40,Credit agricole,4,1999
24.0,,,Verbrugghe Rik,41,Lotto - Mobistar,4,1999
29.0,,,Garcia David,42,Vitalicio Seguros - Grupo Generali,4,1999
25.0,,,Rinero Christophe,43,Cofidis,4,1999
26.0,,,Chaurreau I\xf1igo,44,Euskaltel - Euskadi,4,1999
25.0,,,Bassons Christophe,45,La Fran\xe7aise des Jeux,4,1999
25.0,,,Halgand Patrice,46,Festina - Lotus,4,1999
27.0,,,Sivakov Alexei,47,BigMat - Auber 93,4,1999
27.0,,,Voigt Jens,48,Credit agricole,4,1999
23.0,,,Garcia Francisco Tomas,49,,4,1999
27.0,,,Julich Bobby,50,Cofidis,4,1999
32.0,,,Madouas Laurent,51,Festina - Lotus,4,1999
29.0,,,Cali Vincent,52,Home Market - Ville de Charleroi,4,1999
24.0,,,Morin Anthony,53,La Fran\xe7aise des Jeux,4,1999
27.0,,,Van Hyfte Paul,54,Lotto - Mobistar,4,1999
28.0,,,Delrieu David,55,Casino - AG2R,4,1999
24.0,,,Dacruz Carlos,56,BigMat - Auber 93,4,1999
29.0,,,Peers Chris,57,Lotto - Mobistar,4,1999
23.0,,,Lastras Pablo,58,Banesto,4,1999
30.0,,,Moncassin Fr\xe9d\xe9ric,59,Credit agricole,4,1999
24.0,,,Jenner Christopher,60,Credit agricole,4,1999
22.0,,,Silloniz Aitor,61,Euskaltel - Euskadi,4,1999
26.0,,,Fernandez Bingen,62,Euskaltel - Euskadi,4,1999
25.0,,,Hinault S\xe9bastien,63,Credit agricole,4,1999
30.0,,,Boardman Christopher,64,Credit agricole,4,1999
30.0,,,Farazijn Peter,65,Cofidis,4,1999
22.0,,,Lefevre Laurent,66,Festina - Lotus,4,1999
30.0,,,Bordenave Philippe,67,BigMat - Auber 93,4,1999
23.0,,,Auger Guillaume,68,BigMat - Auber 93,4,1999
26.0,,,Barthe St\xe9phane,69,Casino - AG2R,4,1999
28.0,,,Derame Pascal,70,US Postal Service,4,1999
27.0,,,Manchon Ernesto,71,Vitalicio Seguros - Grupo Generali,4,1999
23.0,,,Parra Ivan Ramiro,72,Vitalicio Seguros - Grupo Generali,4,1999
35.0,,,Pillon Laurent,73,Home Market - Ville de Charleroi,4,1999
21.0,,,Vogondy Nicolas,74,La Fran\xe7aise des Jeux,4,1999
33.0,,,Meinert-Nielsen Peter,75,US Postal Service,4,1999
29.0,,,Magnusson Glenn,76,US Postal Service,4,1999
23.0,,,McGee Bradley,77,La Fran\xe7aise des Jeux,4,1999
23.0,,,De Wolf Steve,78,Cofidis,4,1999
24.0,,,Moncouti\xe9 David,79,Cofidis,4,1999
25.0,,,Saugrain Cyril,80,La Fran\xe7aise des Jeux,4,1999
31.0,,,Capelle Christophe,81,BigMat - Auber 93,4,1999
26.0,,,Baranowski Dariusz,82,Banesto,4,1999
22.0,,,Millar David,83,Cofidis,4,1999
23.0,,,George David,84,US Postal Service,4,1999
27.0,,,Lopez De Munain Alberto,85,Euskaltel - Euskadi,4,1999
27.0,,,Aggiano Elio,86,Vitalicio Seguros - Grupo Generali,4,1999
27.0,,,Bernard J\xe9r\xf4me,87,Home Market - Ville de Charleroi,4,1999
31.0,,,Garmendia Aitor,88,Banesto,4,1999
26.0,,,Garcia Jose Vicente,89,Banesto,4,1999
32.0,,50.0,Madouas Laurent,1,Festina - Lotus,5,1999
27.0,,30.0,Lebreton Lylian,2,BigMat - Auber 93,5,1999
26.0,,18.0,Barthe St\xe9phane,3,Casino - AG2R,5,1999
31.0,,13.0,Capelle Christophe,4,BigMat - Auber 93,5,1999
24.0,,10.0,Nazon Damien,5,La Fran\xe7aise des Jeux,5,1999
30.0,,7.0,Moncassin Fr\xe9d\xe9ric,6,Credit agricole,5,1999
25.0,,4.0,Hinault S\xe9bastien,7,Credit agricole,5,1999
28.0,,3.0,Belli Wladimir,8,Festina - Lotus,5,1999
28.0,,2.0,Moreau Christophe,9,Festina - Lotus,5,1999
26.0,,1.0,Verheyen Geert,10,Lotto - Mobistar,5,1999
30.0,,,Simon Fran\xe7ois,11,Credit agricole,5,1999
31.0,,,Chanteur Pascal,12,Casino - AG2R,5,1999
29.0,,,Peers Chris,13,Lotto - Mobistar,5,1999
31.0,,,Brochard Laurent,14,Festina - Lotus,5,1999
35.0,,,Pillon Laurent,15,Home Market - Ville de Charleroi,5,1999
25.0,,,Demarbaix Sebastien,16,Lotto - Mobistar,5,1999
27.0,,,Bessy Fr\xe9d\xe9ric,17,Casino - AG2R,5,1999
27.0,,,Bernard J\xe9r\xf4me,18,Home Market - Ville de Charleroi,5,1999
27.0,,,Van Hyfte Paul,19,Lotto - Mobistar,5,1999
28.0,,,Gabriel Fr\xe9d\xe9ric,20,Home Market - Ville de Charleroi,5,1999
23.0,,,Osa Unai,21,Banesto,5,1999
24.0,,,Jenner Christopher,22,Credit agricole,5,1999
25.0,,,Kivilev Andrei,23,Festina - Lotus,5,1999
25.0,,,Vinokourov Alexandre,24,Casino - AG2R,5,1999
30.0,,,Farazijn Peter,25,Cofidis,5,1999
29.0,,,Garcia David,26,Vitalicio Seguros - Grupo Generali,5,1999
27.0,,,van de Wouwer Kurt,27,Lotto - Mobistar,5,1999
30.0,,,Teyssier Francisque,28,Festina - Lotus,5,1999
27.0,,,Armstrong Lance,29,US Postal Service,5,1999
23.0,,,Mancebo Francisco,30,Banesto,5,1999
29.0,,,Magnusson Glenn,31,US Postal Service,5,1999
22.0,,,Silloniz Aitor,32,Euskaltel - Euskadi,5,1999
23.0,,,Lastras Pablo,33,Banesto,5,1999
29.0,,,Bouvard Gilles,34,Home Market - Ville de Charleroi,5,1999
27.0,,,Guilbert Charles,35,Home Market - Ville de Charleroi,5,1999
24.0,,,Morin Anthony,36,La Fran\xe7aise des Jeux,5,1999
27.0,,,Castresana Angel,37,Euskaltel - Euskadi,5,1999
25.0,,,Bassons Christophe,38,La Fran\xe7aise des Jeux,5,1999
36.0,,,Bourguignon Thierry,39,BigMat - Auber 93,5,1999
27.0,,,Manchon Ernesto,40,Vitalicio Seguros - Grupo Generali,5,1999
25.0,,,Langella Anthony,41,Credit agricole,5,1999
29.0,,,Cali Vincent,42,Home Market - Ville de Charleroi,5,1999
28.0,,,Heulot Stephane,43,La Fran\xe7aise des Jeux,5,1999
26.0,,,Vaughters Jonathan,44,US Postal Service,5,1999
24.0,,,Aerts Mario,45,Lotto - Mobistar,5,1999
27.0,,,Sivakov Alexei,46,BigMat - Auber 93,5,1999
25.0,,,Saugrain Cyril,47,La Fran\xe7aise des Jeux,5,1999
27.0,,,Julich Bobby,48,Cofidis,5,1999
28.0,,,Hamilton Tyler,49,US Postal Service,5,1999
27.0,,,Gougot Fabrice,50,Casino - AG2R,5,1999
26.0,,,Del Olmo Txema,51,Euskaltel - Euskadi,5,1999
23.0,,,De Wolf Steve,52,Cofidis,5,1999
21.0,,,Vogondy Nicolas,53,La Fran\xe7aise des Jeux,5,1999
27.0,,,Voigt Jens,54,Credit agricole,5,1999
25.0,,,Beloki Joseba,55,Euskaltel - Euskadi,5,1999
30.0,,,Bordenave Philippe,56,BigMat - Auber 93,5,1999
29.0,,,Robin Jean-Cyril,57,La Fran\xe7aise des Jeux,5,1999
28.0,,,Rault Dominique,58,BigMat - Auber 93,5,1999
24.0,,,Verbrugghe Rik,59,Lotto - Mobistar,5,1999
26.0,,,Chaurreau I\xf1igo,60,Euskaltel - Euskadi,5,1999
30.0,,,Boardman Christopher,61,Credit agricole,5,1999
28.0,,,Solaun Cesar,62,Banesto,5,1999
23.0,,,Garcia Francisco Tomas,63,,5,1999
26.0,,,Oriol Christophe,64,Casino - AG2R,5,1999
25.0,,,Salmon Benoit,65,Casino - AG2R,5,1999
26.0,,,Livingston Kevin,66,US Postal Service,5,1999
22.0,,,Millar David,67,Cofidis,5,1999
28.0,,,Delrieu David,68,Casino - AG2R,5,1999
23.0,,,Parra Ivan Ramiro,69,Vitalicio Seguros - Grupo Generali,5,1999
28.0,,,Vasseur C\xe9dric,70,Credit agricole,5,1999
24.0,,,Dacruz Carlos,71,BigMat - Auber 93,5,1999
25.0,,,Rinero Christophe,72,Cofidis,5,1999
26.0,,,Fernandez Bingen,73,Euskaltel - Euskadi,5,1999
26.0,,,Baranowski Dariusz,74,Banesto,5,1999
22.0,,,Lefevre Laurent,75,Festina - Lotus,5,1999
29.0,,,Laiseka jaio Roberto,76,Euskaltel - Euskadi,5,1999
24.0,,,Moncouti\xe9 David,77,Cofidis,5,1999
29.0,,,Desbiens Laurent,78,Cofidis,5,1999
27.0,,,Lopez De Munain Alberto,79,Euskaltel - Euskadi,5,1999
26.0,,,Garcia Jose Vicente,80,Banesto,5,1999
33.0,,,Meinert-Nielsen Peter,81,US Postal Service,5,1999
31.0,,,Garmendia Aitor,82,Banesto,5,1999
23.0,,,Auger Guillaume,83,BigMat - Auber 93,5,1999
26.0,,,Wuyts Peter,84,Lotto - Mobistar,5,1999
27.0,,,Aggiano Elio,85,Vitalicio Seguros - Grupo Generali,5,1999
23.0,,,George David,86,US Postal Service,5,1999
28.0,,,Derame Pascal,87,US Postal Service,5,1999
24.0,,50.0,Moncouti\xe9 David,1,Cofidis,6,1999
26.0,,30.0,Livingston Kevin,2,US Postal Service,6,1999
25.0,,18.0,Beloki Joseba,3,Euskaltel - Euskadi,6,1999
28.0,,13.0,Belli Wladimir,4,Festina - Lotus,6,1999
24.0,,10.0,Osa Unai,5,Banesto,6,1999
29.0,,7.0,Bouvard Gilles,6,Home Market - Ville de Charleroi,6,1999
25.0,,4.0,Vinokourov Alexandre,7,Casino - AG2R,6,1999
28.0,,3.0,Vasseur C\xe9dric,8,Credit agricole,6,1999
27.0,,2.0,van de Wouwer Kurt,9,Lotto - Mobistar,6,1999
29.0,,1.0,Laiseka jaio Roberto,10,Euskaltel - Euskadi,6,1999
28.0,,,Heulot Stephane,11,La Fran\xe7aise des Jeux,6,1999
25.0,,,Demarbaix Sebastien,12,Lotto - Mobistar,6,1999
30.0,,,Simon Fran\xe7ois,13,Credit agricole,6,1999
27.0,,,Armstrong Lance,14,US Postal Service,6,1999
26.0,,,Vaughters Jonathan,15,US Postal Service,6,1999
23.0,,,Mancebo Francisco,16,Banesto,6,1999
24.0,,,Aerts Mario,17,Lotto - Mobistar,6,1999
26.0,,,Del Olmo Txema,18,Euskaltel - Euskadi,6,1999
28.0,,,Solaun Cesar,19,Banesto,6,1999
28.0,,,Gabriel Fr\xe9d\xe9ric,20,Home Market - Ville de Charleroi,6,1999
27.0,,,Julich Bobby,21,Cofidis,6,1999
23.0,,,Garcia Francisco Tomas,22,,6,1999
28.0,,,Hamilton Tyler,24,US Postal Service,6,1999
27.0,,,Castresana Angel,25,Euskaltel - Euskadi,6,1999
29.0,,,Robin Jean-Cyril,26,La Fran\xe7aise des Jeux,6,1999
28.0,,,Rault Dominique,27,BigMat - Auber 93,6,1999
27.0,,,Voigt Jens,28,Credit agricole,6,1999
24.0,,,Verbrugghe Rik,29,Lotto - Mobistar,6,1999
24.0,,,Morin Anthony,30,La Fran\xe7aise des Jeux,6,1999
28.0,,,Moreau Christophe,31,Festina - Lotus,6,1999
27.0,,,Guilbert Charles,32,Home Market - Ville de Charleroi,6,1999
31.0,,,Brochard Laurent,33,Festina - Lotus,6,1999
23.0,,,De Wolf Steve,34,Cofidis,6,1999
29.0,,,Cali Vincent,35,Home Market - Ville de Charleroi,6,1999
26.0,,,Oriol Christophe,36,Casino - AG2R,6,1999
26.0,,,Chaurreau I\xf1igo,37,Euskaltel - Euskadi,6,1999
26.0,,,Fernandez Bingen,38,Euskaltel - Euskadi,6,1999
27.0,,,Van Hyfte Paul,39,Lotto - Mobistar,6,1999
25.0,,,Bassons Christophe,40,La Fran\xe7aise des Jeux,6,1999
26.0,,,Wuyts Peter,41,Lotto - Mobistar,6,1999
32.0,,,Madouas Laurent,42,Festina - Lotus,6,1999
25.0,,,Hinault S\xe9bastien,43,Credit agricole,6,1999
27.0,,,Manchon Ernesto,44,Vitalicio Seguros - Grupo Generali,6,1999
29.0,,,Garcia David,45,Vitalicio Seguros - Grupo Generali,6,1999
27.0,,,Bessy Fr\xe9d\xe9ric,46,Casino - AG2R,6,1999
27.0,,,Lebreton Lylian,47,BigMat - Auber 93,6,1999
31.0,,,Chanteur Pascal,48,Casino - AG2R,6,1999
24.0,,,Jenner Christopher,49,Credit agricole,6,1999
30.0,,,Farazijn Peter,50,Cofidis,6,1999
25.0,,,Langella Anthony,51,Credit agricole,6,1999
30.0,,,Boardman Christopher,52,Credit agricole,6,1999
22.0,,,Silloniz Aitor,53,Euskaltel - Euskadi,6,1999
27.0,,,Gougot Fabrice,54,Casino - AG2R,6,1999
27.0,,,Sivakov Alexei,55,BigMat - Auber 93,6,1999
30.0,,,Teyssier Francisque,56,Festina - Lotus,6,1999
27.0,,,Lopez De Munain Alberto,57,Euskaltel - Euskadi,6,1999
25.0,,,Kivilev Andrei,58,Festina - Lotus,6,1999
23.0,,,Auger Guillaume,59,BigMat - Auber 93,6,1999
25.0,,,Saugrain Cyril,60,La Fran\xe7aise des Jeux,6,1999
23.0,,,Lastras Pablo,61,Banesto,6,1999
35.0,,,Pillon Laurent,62,Home Market - Ville de Charleroi,6,1999
29.0,,,Magnusson Glenn,63,US Postal Service,6,1999
30.0,,,Bordenave Philippe,64,BigMat - Auber 93,6,1999
28.0,,,Delrieu David,65,Casino - AG2R,6,1999
21.0,,,Vogondy Nicolas,66,La Fran\xe7aise des Jeux,6,1999
23.0,,,Parra Ivan Ramiro,67,Vitalicio Seguros - Grupo Generali,6,1999
33.0,,,Meinert-Nielsen Peter,68,US Postal Service,6,1999
22.0,,,Lefevre Laurent,69,Festina - Lotus,6,1999
25.0,,50.0,Bassons Christophe,1,La Fran\xe7aise des Jeux,7,1999
27.0,,30.0,Armstrong Lance,2,US Postal Service,7,1999
26.0,,18.0,Verheyen Geert,3,Lotto - Mobistar,7,1999
28.0,,13.0,Heulot Stephane,4,La Fran\xe7aise des Jeux,7,1999
28.0,,10.0,Belli Wladimir,5,Festina - Lotus,7,1999
30.0,,7.0,Simon Fran\xe7ois,6,Credit agricole,7,1999
28.0,,4.0,Moreau Christophe,7,Festina - Lotus,7,1999
28.0,,3.0,Vasseur C\xe9dric,8,Credit agricole,7,1999
24.0,,2.0,Osa Unai,9,Banesto,7,1999
27.0,,1.0,Voigt Jens,10,Credit agricole,7,1999
25.0,,,Vinokourov Alexandre,11,Casino - AG2R,7,1999
26.0,,,Livingston Kevin,12,US Postal Service,7,1999
25.0,,,Kivilev Andrei,13,Festina - Lotus,7,1999
31.0,,,Brochard Laurent,14,Festina - Lotus,7,1999
25.0,,,Beloki Joseba,15,Euskaltel - Euskadi,7,1999
27.0,,,Sivakov Alexei,16,BigMat - Auber 93,7,1999
27.0,,,Julich Bobby,17,Cofidis,7,1999
29.0,,,Bouvard Gilles,18,Home Market - Ville de Charleroi,7,1999
23.0,,,Mancebo Francisco,19,Banesto,7,1999
24.0,,,Aerts Mario,20,Lotto - Mobistar,7,1999
28.0,,,Gabriel Fr\xe9d\xe9ric,21,Home Market - Ville de Charleroi,7,1999
26.0,,,Del Olmo Txema,22,Euskaltel - Euskadi,7,1999
24.0,,,Verbrugghe Rik,23,Lotto - Mobistar,7,1999
25.0,,,Demarbaix Sebastien,24,Lotto - Mobistar,7,1999
28.0,,,Hamilton Tyler,25,US Postal Service,7,1999
27.0,,,Castresana Angel,26,Euskaltel - Euskadi,7,1999
32.0,,,Madouas Laurent,27,Festina - Lotus,7,1999
26.0,,,Chaurreau I\xf1igo,28,Euskaltel - Euskadi,7,1999
25.0,,,Langella Anthony,29,Credit agricole,7,1999
23.0,,,De Wolf Steve,30,Cofidis,7,1999
29.0,,,Robin Jean-Cyril,31,La Fran\xe7aise des Jeux,7,1999
27.0,,,van de Wouwer Kurt,32,Lotto - Mobistar,7,1999
31.0,,,Chanteur Pascal,33,Casino - AG2R,7,1999
28.0,,,Solaun Cesar,34,Banesto,7,1999
27.0,,,Guilbert Charles,35,Home Market - Ville de Charleroi,7,1999
24.0,,,Morin Anthony,36,La Fran\xe7aise des Jeux,7,1999
26.0,,,Vaughters Jonathan,37,US Postal Service,7,1999
23.0,,,Garcia Francisco Tomas,38,,7,1999
28.0,,,Rault Dominique,39,BigMat - Auber 93,7,1999
27.0,,,Lebreton Lylian,40,BigMat - Auber 93,7,1999
29.0,,,Laiseka jaio Roberto,41,Euskaltel - Euskadi,7,1999
27.0,,,Gougot Fabrice,42,Casino - AG2R,7,1999
24.0,,,Moncouti\xe9 David,43,Cofidis,7,1999
30.0,,,Bordenave Philippe,44,BigMat - Auber 93,7,1999
26.0,,,Oriol Christophe,45,Casino - AG2R,7,1999
30.0,,,Teyssier Francisque,46,Festina - Lotus,7,1999
27.0,,,Bessy Fr\xe9d\xe9ric,47,Casino - AG2R,7,1999
23.0,,,Parra Ivan Ramiro,48,Vitalicio Seguros - Grupo Generali,7,1999
22.0,,,Lefevre Laurent,49,Festina - Lotus,7,1999
30.0,,,Boardman Christopher,50,Credit agricole,7,1999
21.0,,,Vogondy Nicolas,51,La Fran\xe7aise des Jeux,7,1999
24.0,,,Jenner Christopher,52,Credit agricole,7,1999
25.0,,,Hinault S\xe9bastien,53,Credit agricole,7,1999
28.0,,,Delrieu David,54,Casino - AG2R,7,1999
27.0,,,Van Hyfte Paul,55,Lotto - Mobistar,7,1999
26.0,,,Wuyts Peter,56,Lotto - Mobistar,7,1999
22.0,,,Silloniz Aitor,57,Euskaltel - Euskadi,7,1999
29.0,,,Garcia David,58,Vitalicio Seguros - Grupo Generali,7,1999
23.0,,,Lastras Pablo,59,Banesto,7,1999
27.0,,,Manchon Ernesto,60,Vitalicio Seguros - Grupo Generali,7,1999
26.0,,,Fernandez Bingen,61,Euskaltel - Euskadi,7,1999
27.0,,,Lopez De Munain Alberto,62,Euskaltel - Euskadi,7,1999
26.0,,,Barthe St\xe9phane,63,Casino - AG2R,7,1999
