Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
30,212,17,50.0,Bouet Maxime,53,Fortuneo - Oscaro,,\u25bc3,13,2017
28,65,17,51.0,Laengen Vegard Stake,54,UAE Team Emirates,,\u25bc3,13,2017
22,214,17,52.0,Gesbert Elie,55,Fortuneo - Oscaro,,\u25bc3,13,2017
23,182,17,55.0,Bettiol Alberto,56,Cannondale-Drapac Pro Cycling Team,,\u25bc1,13,2017
31,88,17,53.0,Kreuziger Roman,57,ORICA-Scott,,\u25bc4,13,2017
27,72,17,56.0,Cimolai Davide,58,FDJ,,\u25bc2,13,2017
32,106,17,54.0,Sabatini Fabio,59,Quick-Step Floors,,\u25bc5,13,2017
29,178,15,58.0,Sicard Romain,60,Direct Energie,,\u25bc2,13,2017
30,217,15,57.0,Pichon Laurent,61,Fortuneo - Oscaro,,\u25bc4,13,2017
36,175,15,60.0,Gene Yohann,62,Direct Energie,,\u25bc2,13,2017
33,177,15,59.0,Quemeneur Perrig,63,Direct Energie,,\u25bc4,13,2017
31,43,15,,De Marchi Alessandro,64,BMC Racing Team,,-,13,2017
36,3,15,61.0,Kiryienka Vasil,65,Team Sky,,\u25bc4,13,2017
29,19,15,62.0,Vuillermoz Alexis,66,AG2R La Mondiale,,\u25bc4,13,2017
30,216,14,76.0,Perichon Pierre-Luc,67,Fortuneo - Oscaro,,\u25b29,13,2017
27,24,13,74.0,Betancur Carlos,68,Movistar Team,,\u25b26,13,2017
25,58,13,68.0,Valgren Michael,69,Astana Pro Team,,\u25bc1,13,2017
32,121,13,64.0,Martin Tony,70,Team Katusha - Alpecin,,\u25bc6,13,2017
23,129,13,66.0,Zabel Rick,71,Team Katusha - Alpecin,,\u25bc5,13,2017
36,136,13,65.0,Hansen Adam,72,Lotto Soudal,,\u25bc7,13,2017
31,145,13,69.0,Geschke Simon,73,Team Sunweb,,\u25bc4,13,2017
31,49,13,71.0,Wyss Danilo,74,BMC Racing Team,,\u25bc3,13,2017
25,142,12,72.0,Arndt Nikias,75,Team Sunweb,,\u25bc3,13,2017
27,69,11,80.0,Ulissi Diego,76,UAE Team Emirates,,\u25b24,13,2017
34,32,10,75.0,de Kort Koen,77,Trek - Segafredo,,\u25bc2,13,2017
27,166,10,77.0,Roglic Primoz,78,Team LottoNL-Jumbo,,\u25bc1,13,2017
33,7,10,73.0,Nieve Mikel,79,Team Sky,,\u25bc6,13,2017
32,137,9,78.0,Roelandts Jurgen,80,Lotto Soudal,,\u25bc2,13,2017
24,207,9,81.0,Smith Dion,81,Wanty - Groupe Gobert,,-,13,2017
30,37,9,79.0,Mollema Bauke,82,Trek - Segafredo,,\u25bc3,13,2017
38,171,8,84.0,Voeckler Thomas,83,Direct Energie,,\u25b21,13,2017
36,194,8,82.0,Bozic Borut,84,Bahrain Merida Pro Cycling Team,,\u25bc2,13,2017
29,153,8,,Edet Nicolas,85,"Cofidis, Solutions Cr\xe9dits",,-,13,2017
29,206,8,83.0,Pasqualon Andrea,86,Wanty - Groupe Gobert,,\u25bc3,13,2017
33,157,7,86.0,Navarro Daniel,87,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,13,2017
29,16,7,85.0,Gautier Cyril,88,AG2R La Mondiale,,\u25bc3,13,2017
28,38,6,88.0,Pantano Jarlinson,89,Trek - Segafredo,,\u25bc1,13,2017
31,159,6,87.0,Simon Julien,90,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,13,2017
24,148,6,89.0,Teunissen Mike,91,Team Sunweb,,\u25bc2,13,2017
33,54,6,95.0,Grivko Andrei,92,Astana Pro Team,,\u25b23,13,2017
36,4,6,90.0,Knees Christian,93,Team Sky,,\u25bc3,13,2017
31,193,6,100.0,Bole Grega,94,Bahrain Merida Pro Cycling Team,,\u25b26,13,2017
33,26,5,93.0,Erviti Imanol,95,Movistar Team,,\u25bc2,13,2017
28,146,5,92.0,Sinkeldam Ramon,96,Team Sunweb,,\u25bc4,13,2017
29,42,5,91.0,Caruso Damiano,97,BMC Racing Team,,\u25bc6,13,2017
32,219,5,97.0,Vachon Florian,98,Fortuneo - Oscaro,,\u25bc1,13,2017
36,93,4,96.0,Cummings Stephen,99,Team Dimension Data,,\u25bc3,13,2017
26,139,4,99.0,Wellens Tim,100,Lotto Soudal,,\u25bc1,13,2017
27,77,4,98.0,Molard Rudy,101,FDJ,,\u25bc3,13,2017
23,17,3,105.0,Latour Pierre,102,AG2R La Mondiale,,\u25b23,13,2017
35,138,3,102.0,Sieberg Marcel,103,Lotto Soudal,,\u25bc1,13,2017
24,113,3,101.0,Buchmann Emanuel,104,BORA - hansgrohe,,\u25bc3,13,2017
29,2,3,103.0,Henao Sergio Luis,105,Team Sky,,\u25bc2,13,2017
26,18,3,104.0,Naesen Oliver,106,AG2R La Mondiale,,\u25bc2,13,2017
32,86,2,108.0,Impey Daryl,107,ORICA-Scott,,\u25b21,13,2017
27,8,2,109.0,Rowe Luke,108,Team Sky,,\u25b21,13,2017
24,28,2,106.0,S\xfctterlin Jasha,109,Movistar Team,,\u25bc3,13,2017
37,144,2,107.0,Curvers Roy,110,Team Sunweb,,\u25bc3,13,2017
30,25,1,110.0,Castroviejo Jonathan,111,Movistar Team,,\u25bc1,13,2017
29,101,373,1.0,Kittel Marcel,1,Quick-Step Floors,,-,14,2017
26,141,274,2.0,Matthews Michael,2,Team Sunweb,,-,14,2017
34,131,187,3.0,Greipel Andr\xe9,3,Lotto Soudal,,-,14,2017
30,125,158,4.0,Kristoff Alexander,4,Team Katusha - Alpecin,,-,14,2017
27,197,128,5.0,Colbrelli Sonny,5,Bahrain Merida Pro Cycling Team,,-,14,2017
30,92,115,7.0,Boasson Hagen Edvald,6,Team Dimension Data,,\u25b21,14,2017
24,163,94,6.0,Groenewegen Dylan,7,Team LottoNL-Jumbo,,\u25bc1,14,2017
30,105,89,9.0,Martin Daniel,8,Quick-Step Floors,,\u25b21,14,2017
32,1,86,11.0,Froome Christopher,9,Team Sky,,\u25b22,14,2017
27,51,78,8.0,Aru Fabio,10,Astana Pro Team,,\u25bc2,14,2017
26,151,78,10.0,Bouhanni Nacer,11,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,14,2017
26,11,66,12.0,Bardet Romain,12,AG2R La Mondiale,,-,14,2017
30,188,65,14.0,Uran Rigoberto,13,Cannondale-Drapac Pro Cycling Team,,\u25b21,14,2017
35,104,62,20.0,Gilbert Philippe,14,Quick-Step Floors,,\u25b26,14,2017
30,134,59,24.0,De Gendt Thomas,15,Lotto Soudal,,\u25b29,14,2017
28,33,57,13.0,Degenkolb John,16,Trek - Segafredo,,\u25bc3,14,2017
27,202,54,15.0,Backaert Frederik,17,Wanty - Groupe Gobert,,\u25bc2,14,2017
25,143,52,16.0,Barguil Warren,18,Team Sunweb,,\u25bc2,14,2017
25,211,48,17.0,McLay Daniel,19,Fortuneo - Oscaro,,\u25bc2,14,2017
29,68,47,18.0,Swift Ben,20,UAE Team Emirates,,\u25bc2,14,2017
32,48,44,50.0,Van Avermaet Greg,21,BMC Racing Team,,\u25b229,14,2017
28,119,44,19.0,Selig R\xfcdiger,22,BORA - hansgrohe,,\u25bc3,14,2017
27,21,43,21.0,Quintana Nairo,23,Movistar Team,,\u25bc2,14,2017
24,89,42,25.0,Yates Simon,24,ORICA-Scott,,\u25b21,14,2017
24,173,41,22.0,Calmejane Lilian,25,Direct Energie,,\u25bc3,14,2017
27,6,39,23.0,Landa Mikel,26,Team Sky,,\u25bc3,14,2017
32,102,37,27.0,Bauer Jack,27,Quick-Step Floors,,-,14,2017
31,107,35,34.0,Stybar Zdenek,28,Quick-Step Floors,,\u25b26,14,2017
30,212,34,53.0,Bouet Maxime,29,Fortuneo - Oscaro,,\u25b224,14,2017
30,205,33,26.0,Offredo Yoann,30,Wanty - Groupe Gobert,,\u25bc4,14,2017
23,133,32,38.0,Benoot Tiesj,31,Lotto Soudal,,\u25b27,14,2017
31,12,31,31.0,Bakelants Jan,32,AG2R La Mondiale,,\u25bc1,14,2017
33,46,30,28.0,Roche Nicolas,33,BMC Racing Team,,\u25bc5,14,2017
23,44,29,29.0,K\xfcng Stefan,34,BMC Racing Team,,\u25bc5,14,2017
23,128,28,30.0,Politt Nils,35,Team Katusha - Alpecin,,\u25bc5,14,2017
25,61,28,32.0,Meintjes Louis,36,UAE Team Emirates,,\u25bc4,14,2017
34,31,28,33.0,Contador Alberto,37,Trek - Segafredo,,\u25bc4,14,2017
23,172,26,35.0,Boudat Thomas,38,Direct Energie,,\u25bc3,14,2017
30,209,26,36.0,Vanspeybrouck Pieter,39,Wanty - Groupe Gobert,,\u25bc3,14,2017
38,174,25,37.0,Chavanel Sylvain,40,Direct Energie,,\u25bc3,14,2017
32,106,25,59.0,Sabatini Fabio,41,Quick-Step Floors,,\u25b218,14,2017
29,135,24,39.0,Gallopin Tony,42,Lotto Soudal,,\u25bc3,14,2017
38,171,23,83.0,Voeckler Thomas,43,Direct Energie,,\u25b240,14,2017
32,112,23,40.0,Bodnar Maciej,44,BORA - hansgrohe,,\u25bc4,14,2017
24,201,22,42.0,Martin Guillaume,45,Wanty - Groupe Gobert,,\u25bc3,14,2017
27,5,22,41.0,Kwiatkowski Michal,46,Team Sky,,\u25bc5,14,2017
25,189,22,43.0,van Baarle Dylan,47,Cannondale-Drapac Pro Cycling Team,,\u25bc4,14,2017
26,176,21,45.0,Petit Adrien,48,Direct Energie,,\u25bc3,14,2017
27,186,21,44.0,Phinney Taylor,49,Cannondale-Drapac Pro Cycling Team,,\u25bc5,14,2017
33,66,20,46.0,Marcato Marco,50,UAE Team Emirates,,\u25bc4,14,2017
26,208,20,47.0,van Keirsbulck Guillaume,51,Wanty - Groupe Gobert,,\u25bc4,14,2017
27,162,20,48.0,Bennett George,52,Team LottoNL-Jumbo,,\u25bc4,14,2017
26,184,19,49.0,Brown Nathan,53,Cannondale-Drapac Pro Cycling Team,,\u25bc4,14,2017
26,122,19,51.0,Haller Marco,54,Team Katusha - Alpecin,,\u25bc3,14,2017
28,215,18,52.0,Hardy Romain,55,Fortuneo - Oscaro,,\u25bc3,14,2017
31,88,17,57.0,Kreuziger Roman,56,ORICA-Scott,,\u25b21,14,2017
23,182,17,56.0,Bettiol Alberto,57,Cannondale-Drapac Pro Cycling Team,,\u25bc1,14,2017
24,116,17,,McCarthy Jay,58,BORA - hansgrohe,,-,14,2017
28,65,17,54.0,Laengen Vegard Stake,59,UAE Team Emirates,,\u25bc5,14,2017
22,214,17,55.0,Gesbert Elie,60,Fortuneo - Oscaro,,\u25bc5,14,2017
27,72,17,58.0,Cimolai Davide,61,FDJ,,\u25bc3,14,2017
29,19,15,66.0,Vuillermoz Alexis,62,AG2R La Mondiale,,\u25b24,14,2017
33,177,15,63.0,Quemeneur Perrig,63,Direct Energie,,-,14,2017
29,178,15,60.0,Sicard Romain,64,Direct Energie,,\u25bc4,14,2017
31,43,15,64.0,De Marchi Alessandro,65,BMC Racing Team,,\u25bc1,14,2017
30,217,15,61.0,Pichon Laurent,66,Fortuneo - Oscaro,,\u25bc5,14,2017
36,3,15,65.0,Kiryienka Vasil,67,Team Sky,,\u25bc2,14,2017
36,175,15,62.0,Gene Yohann,68,Direct Energie,,\u25bc6,14,2017
30,216,14,67.0,Perichon Pierre-Luc,69,Fortuneo - Oscaro,,\u25bc2,14,2017
31,49,14,74.0,Wyss Danilo,70,BMC Racing Team,,\u25b24,14,2017
27,24,13,68.0,Betancur Carlos,71,Movistar Team,,\u25bc3,14,2017
25,58,13,69.0,Valgren Michael,72,Astana Pro Team,,\u25bc3,14,2017
31,145,13,73.0,Geschke Simon,73,Team Sunweb,,-,14,2017
36,136,13,72.0,Hansen Adam,74,Lotto Soudal,,\u25bc2,14,2017
32,121,13,70.0,Martin Tony,75,Team Katusha - Alpecin,,\u25bc5,14,2017
23,129,13,71.0,Zabel Rick,76,Team Katusha - Alpecin,,\u25bc5,14,2017
31,123,13,,Hollenstein Reto,77,Team Katusha - Alpecin,,-,14,2017
25,142,12,75.0,Arndt Nikias,78,Team Sunweb,,\u25bc3,14,2017
28,69,11,76.0,Ulissi Diego,79,UAE Team Emirates,,\u25bc3,14,2017
24,167,11,,Roosen Timo,80,Team LottoNL-Jumbo,,-,14,2017
33,7,10,79.0,Nieve Mikel,81,Team Sky,,\u25bc2,14,2017
27,166,10,78.0,Roglic Primoz,82,Team LottoNL-Jumbo,,\u25bc4,14,2017
34,32,10,77.0,de Kort Koen,83,Trek - Segafredo,,\u25bc6,14,2017
30,37,9,82.0,Mollema Bauke,84,Trek - Segafredo,,\u25bc2,14,2017
24,207,9,81.0,Smith Dion,85,Wanty - Groupe Gobert,,\u25bc4,14,2017
32,137,9,80.0,Roelandts Jurgen,86,Lotto Soudal,,\u25bc6,14,2017
29,153,8,85.0,Edet Nicolas,87,"Cofidis, Solutions Cr\xe9dits",,\u25bc2,14,2017
29,206,8,86.0,Pasqualon Andrea,88,Wanty - Groupe Gobert,,\u25bc2,14,2017
36,194,8,84.0,Bozic Borut,89,Bahrain Merida Pro Cycling Team,,\u25bc5,14,2017
33,157,7,87.0,Navarro Daniel,90,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,14,2017
29,16,7,88.0,Gautier Cyril,91,AG2R La Mondiale,,\u25bc3,14,2017
28,38,6,89.0,Pantano Jarlinson,92,Trek - Segafredo,,\u25bc3,14,2017
31,159,6,90.0,Simon Julien,93,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,14,2017
24,148,6,91.0,Teunissen Mike,94,Team Sunweb,,\u25bc3,14,2017
31,193,6,94.0,Bole Grega,95,Bahrain Merida Pro Cycling Team,,\u25bc1,14,2017
33,54,6,92.0,Grivko Andrei,96,Astana Pro Team,,\u25bc4,14,2017
37,144,6,110.0,Curvers Roy,97,Team Sunweb,,\u25b213,14,2017
36,4,6,93.0,Knees Christian,98,Team Sky,,\u25bc5,14,2017
29,42,5,97.0,Caruso Damiano,99,BMC Racing Team,,\u25bc2,14,2017
32,219,5,98.0,Vachon Florian,100,Fortuneo - Oscaro,,\u25bc2,14,2017
33,26,5,95.0,Erviti Imanol,101,Movistar Team,,\u25bc6,14,2017
28,146,5,96.0,Sinkeldam Ramon,102,Team Sunweb,,\u25bc6,14,2017
27,77,4,101.0,Molard Rudy,103,FDJ,,\u25bc2,14,2017
36,93,4,99.0,Cummings Stephen,104,Team Dimension Data,,\u25bc5,14,2017
26,139,4,100.0,Wellens Tim,105,Lotto Soudal,,\u25bc5,14,2017
23,17,3,102.0,Latour Pierre,106,AG2R La Mondiale,,\u25bc4,14,2017
24,113,3,104.0,Buchmann Emanuel,107,BORA - hansgrohe,,\u25bc3,14,2017
29,2,3,105.0,Henao Sergio Luis,108,Team Sky,,\u25bc3,14,2017
26,18,3,106.0,Naesen Oliver,109,AG2R La Mondiale,,\u25bc3,14,2017
35,138,3,103.0,Sieberg Marcel,110,Lotto Soudal,,\u25bc7,14,2017
35,45,2,,Moinard Ama\xebl,111,BMC Racing Team,,-,14,2017
32,86,2,107.0,Impey Daryl,112,ORICA-Scott,,\u25bc5,14,2017
33,165,2,,Martens Paul,113,Team LottoNL-Jumbo,,-,14,2017
24,28,2,109.0,S\xfctterlin Jasha,114,Movistar Team,,\u25bc5,14,2017
27,8,2,108.0,Rowe Luke,115,Team Sky,,\u25bc7,14,2017
30,25,1,111.0,Castroviejo Jonathan,116,Movistar Team,,\u25bc5,14,2017
29,101,373,1.0,Kittel Marcel,1,Quick-Step Floors,,-,15,2017
26,141,294,2.0,Matthews Michael,2,Team Sunweb,,-,15,2017
35,131,187,3.0,Greipel Andr\xe9,3,Lotto Soudal,,-,15,2017
30,125,158,4.0,Kristoff Alexander,4,Team Katusha - Alpecin,,-,15,2017
27,197,128,5.0,Colbrelli Sonny,5,Bahrain Merida Pro Cycling Team,,-,15,2017
30,92,115,6.0,Boasson Hagen Edvald,6,Team Dimension Data,,-,15,2017
24,163,94,7.0,Groenewegen Dylan,7,Team LottoNL-Jumbo,,-,15,2017
30,105,89,8.0,Martin Daniel,8,Quick-Step Floors,,-,15,2017
32,1,86,9.0,Froome Christopher,9,Team Sky,,-,15,2017
27,51,78,10.0,Aru Fabio,10,Astana Pro Team,,-,15,2017
26,151,78,11.0,Bouhanni Nacer,11,"Cofidis, Solutions Cr\xe9dits",,-,15,2017
30,134,76,15.0,De Gendt Thomas,12,Lotto Soudal,,\u25b23,15,2017
25,143,69,18.0,Barguil Warren,13,Team Sunweb,,\u25b25,15,2017
26,11,66,12.0,Bardet Romain,14,AG2R La Mondiale,,\u25bc2,15,2017
30,188,65,13.0,Uran Rigoberto,15,Cannondale-Drapac Pro Cycling Team,,\u25bc2,15,2017
35,104,62,14.0,Gilbert Philippe,16,Quick-Step Floors,,\u25bc2,15,2017
24,173,58,25.0,Calmejane Lilian,17,Direct Energie,,\u25b28,15,2017
31,12,57,32.0,Bakelants Jan,18,AG2R La Mondiale,,\u25b214,15,2017
29,135,57,42.0,Gallopin Tony,19,Lotto Soudal,,\u25b223,15,2017
28,33,57,16.0,Degenkolb John,20,Trek - Segafredo,,\u25bc4,15,2017
27,202,54,17.0,Backaert Frederik,21,Wanty - Groupe Gobert,,\u25bc4,15,2017
33,46,50,33.0,Roche Nicolas,22,BMC Racing Team,,\u25b211,15,2017
25,211,48,19.0,McLay Daniel,23,Fortuneo - Oscaro,,\u25bc4,15,2017
29,68,47,20.0,Swift Ben,24,UAE Team Emirates,,\u25bc4,15,2017
23,133,46,31.0,Benoot Tiesj,25,Lotto Soudal,,\u25b26,15,2017
32,48,44,21.0,Van Avermaet Greg,26,BMC Racing Team,,\u25bc5,15,2017
28,119,44,22.0,Selig R\xfcdiger,27,BORA - hansgrohe,,\u25bc5,15,2017
27,21,43,23.0,Quintana Nairo,28,Movistar Team,,\u25bc5,15,2017
30,37,42,84.0,Mollema Bauke,29,Trek - Segafredo,,\u25b255,15,2017
24,89,42,24.0,Yates Simon,30,ORICA-Scott,,\u25bc6,15,2017
27,6,39,26.0,Landa Mikel,31,Team Sky,,\u25bc5,15,2017
28,69,38,79.0,Ulissi Diego,32,UAE Team Emirates,,\u25b247,15,2017
32,102,37,27.0,Bauer Jack,33,Quick-Step Floors,,\u25bc6,15,2017
31,107,35,28.0,Stybar Zdenek,34,Quick-Step Floors,,\u25bc6,15,2017
30,212,34,29.0,Bouet Maxime,35,Fortuneo - Oscaro,,\u25bc6,15,2017
30,205,33,30.0,Offredo Yoann,36,Wanty - Groupe Gobert,,\u25bc6,15,2017
27,166,29,82.0,Roglic Primoz,37,Team LottoNL-Jumbo,,\u25b245,15,2017
23,44,29,34.0,K\xfcng Stefan,38,BMC Racing Team,,\u25bc4,15,2017
23,128,28,35.0,Politt Nils,39,Team Katusha - Alpecin,,\u25bc4,15,2017
25,61,28,36.0,Meintjes Louis,40,UAE Team Emirates,,\u25bc4,15,2017
34,31,28,37.0,Contador Alberto,41,Trek - Segafredo,,\u25bc4,15,2017
23,172,26,38.0,Boudat Thomas,42,Direct Energie,,\u25bc4,15,2017
31,145,26,73.0,Geschke Simon,43,Team Sunweb,,\u25b230,15,2017
30,209,26,39.0,Vanspeybrouck Pieter,44,Wanty - Groupe Gobert,,\u25bc5,15,2017
38,174,25,40.0,Chavanel Sylvain,45,Direct Energie,,\u25bc5,15,2017
31,43,25,65.0,De Marchi Alessandro,46,BMC Racing Team,,\u25b219,15,2017
32,106,25,41.0,Sabatini Fabio,47,Quick-Step Floors,,\u25bc6,15,2017
38,171,23,43.0,Voeckler Thomas,48,Direct Energie,,\u25bc5,15,2017
32,112,23,44.0,Bodnar Maciej,49,BORA - hansgrohe,,\u25bc5,15,2017
24,201,22,45.0,Martin Guillaume,50,Wanty - Groupe Gobert,,\u25bc5,15,2017
27,5,22,46.0,Kwiatkowski Michal,51,Team Sky,,\u25bc5,15,2017
25,189,22,47.0,van Baarle Dylan,52,Cannondale-Drapac Pro Cycling Team,,\u25bc5,15,2017
26,176,21,48.0,Petit Adrien,53,Direct Energie,,\u25bc5,15,2017
27,186,21,49.0,Phinney Taylor,54,Cannondale-Drapac Pro Cycling Team,,\u25bc5,15,2017
33,66,20,50.0,Marcato Marco,55,UAE Team Emirates,,\u25bc5,15,2017
26,208,20,51.0,van Keirsbulck Guillaume,56,Wanty - Groupe Gobert,,\u25bc5,15,2017
27,162,20,52.0,Bennett George,57,Team LottoNL-Jumbo,,\u25bc5,15,2017
26,184,19,53.0,Brown Nathan,58,Cannondale-Drapac Pro Cycling Team,,\u25bc5,15,2017
29,178,19,64.0,Sicard Romain,59,Direct Energie,,\u25b25,15,2017
32,121,19,75.0,Martin Tony,60,Team Katusha - Alpecin,,\u25b215,15,2017
26,122,19,54.0,Haller Marco,61,Team Katusha - Alpecin,,\u25bc7,15,2017
28,215,18,55.0,Hardy Romain,62,Fortuneo - Oscaro,,\u25bc7,15,2017
31,88,17,56.0,Kreuziger Roman,63,ORICA-Scott,,\u25bc7,15,2017
30,216,17,69.0,Perichon Pierre-Luc,64,Fortuneo - Oscaro,,\u25b25,15,2017
23,182,17,57.0,Bettiol Alberto,65,Cannondale-Drapac Pro Cycling Team,,\u25bc8,15,2017
24,116,17,58.0,McCarthy Jay,66,BORA - hansgrohe,,\u25bc8,15,2017
22,214,17,60.0,Gesbert Elie,67,Fortuneo - Oscaro,,\u25bc7,15,2017
28,65,17,59.0,Laengen Vegard Stake,68,UAE Team Emirates,,\u25bc9,15,2017
27,72,17,61.0,Cimolai Davide,69,FDJ,,\u25bc8,15,2017
29,19,15,62.0,Vuillermoz Alexis,70,AG2R La Mondiale,,\u25bc8,15,2017
33,177,15,63.0,Quemeneur Perrig,71,Direct Energie,,\u25bc8,15,2017
30,217,15,66.0,Pichon Laurent,72,Fortuneo - Oscaro,,\u25bc6,15,2017
36,3,15,67.0,Kiryienka Vasil,73,Team Sky,,\u25bc6,15,2017
36,175,15,68.0,Gene Yohann,74,Direct Energie,,\u25bc6,15,2017
31,49,14,70.0,Wyss Danilo,75,BMC Racing Team,,\u25bc5,15,2017
27,24,13,71.0,Betancur Carlos,76,Movistar Team,,\u25bc5,15,2017
25,58,13,72.0,Valgren Michael,77,Astana Pro Team,,\u25bc5,15,2017
36,136,13,74.0,Hansen Adam,78,Lotto Soudal,,\u25bc4,15,2017
23,129,13,76.0,Zabel Rick,79,Team Katusha - Alpecin,,\u25bc3,15,2017
31,123,13,77.0,Hollenstein Reto,80,Team Katusha - Alpecin,,\u25bc3,15,2017
25,142,12,78.0,Arndt Nikias,81,Team Sunweb,,\u25bc3,15,2017
33,157,11,90.0,Navarro Daniel,82,"Cofidis, Solutions Cr\xe9dits",,\u25b28,15,2017
24,167,11,80.0,Roosen Timo,83,Team LottoNL-Jumbo,,\u25bc3,15,2017
29,42,10,99.0,Caruso Damiano,84,BMC Racing Team,,\u25b215,15,2017
33,7,10,81.0,Nieve Mikel,85,Team Sky,,\u25bc4,15,2017
34,32,10,83.0,de Kort Koen,86,Trek - Segafredo,,\u25bc3,15,2017
27,78,9,,Pinot Thibaut,87,FDJ,,-,15,2017
24,207,9,85.0,Smith Dion,88,Wanty - Groupe Gobert,,\u25bc3,15,2017
32,137,9,86.0,Roelandts Jurgen,89,Lotto Soudal,,\u25bc3,15,2017
33,96,8,,Pauwels Serge,90,Team Dimension Data,,-,15,2017
29,153,8,87.0,Edet Nicolas,91,"Cofidis, Solutions Cr\xe9dits",,\u25bc4,15,2017
29,206,8,88.0,Pasqualon Andrea,92,Wanty - Groupe Gobert,,\u25bc4,15,2017
36,194,8,89.0,Bozic Borut,93,Bahrain Merida Pro Cycling Team,,\u25bc4,15,2017
29,16,7,91.0,Gautier Cyril,94,AG2R La Mondiale,,\u25bc3,15,2017
26,126,7,,Lammertink Maurits,95,Team Katusha - Alpecin,,-,15,2017
28,38,6,92.0,Pantano Jarlinson,96,Trek - Segafredo,,\u25bc4,15,2017
31,159,6,93.0,Simon Julien,97,"Cofidis, Solutions Cr\xe9dits",,\u25bc4,15,2017
33,54,6,96.0,Grivko Andrei,98,Astana Pro Team,,\u25bc2,15,2017
24,148,6,94.0,Teunissen Mike,99,Team Sunweb,,\u25bc5,15,2017
31,193,6,95.0,Bole Grega,100,Bahrain Merida Pro Cycling Team,,\u25bc5,15,2017
37,144,6,97.0,Curvers Roy,101,Team Sunweb,,\u25bc4,15,2017
36,4,6,98.0,Knees Christian,102,Team Sky,,\u25bc4,15,2017
32,219,5,100.0,Vachon Florian,103,Fortuneo - Oscaro,,\u25bc3,15,2017
33,26,5,101.0,Erviti Imanol,104,Movistar Team,,\u25bc3,15,2017
28,146,5,102.0,Sinkeldam Ramon,105,Team Sunweb,,\u25bc3,15,2017
35,45,4,111.0,Moinard Ama\xebl,106,BMC Racing Team,,\u25b25,15,2017
27,77,4,103.0,Molard Rudy,107,FDJ,,\u25bc4,15,2017
36,93,4,104.0,Cummings Stephen,108,Team Dimension Data,,\u25bc4,15,2017
23,17,3,106.0,Latour Pierre,109,AG2R La Mondiale,,\u25bc3,15,2017
24,113,3,107.0,Buchmann Emanuel,110,BORA - hansgrohe,,\u25bc3,15,2017
29,2,3,108.0,Henao Sergio Luis,111,Team Sky,,\u25bc3,15,2017
26,18,3,109.0,Naesen Oliver,112,AG2R La Mondiale,,\u25bc3,15,2017
35,138,3,110.0,Sieberg Marcel,113,Lotto Soudal,,\u25bc3,15,2017
32,86,2,112.0,Impey Daryl,114,ORICA-Scott,,\u25bc2,15,2017
33,165,2,113.0,Martens Paul,115,Team LottoNL-Jumbo,,\u25bc2,15,2017
24,28,2,114.0,S\xfctterlin Jasha,116,Movistar Team,,\u25bc2,15,2017
27,8,2,115.0,Rowe Luke,117,Team Sky,,\u25bc2,15,2017
30,25,1,116.0,Castroviejo Jonathan,118,Movistar Team,,\u25bc2,15,2017
29,101,373,1.0,Kittel Marcel,1,Quick-Step Floors,,-,16,2017
26,141,344,2.0,Matthews Michael,2,Team Sunweb,,-,16,2017
35,131,204,3.0,Greipel Andr\xe9,3,Lotto Soudal,,-,16,2017
30,125,158,4.0,Kristoff Alexander,4,Team Katusha - Alpecin,,-,16,2017
27,197,143,5.0,Colbrelli Sonny,5,Bahrain Merida Pro Cycling Team,,-,16,2017
30,92,140,6.0,Boasson Hagen Edvald,6,Team Dimension Data,,-,16,2017
24,163,94,7.0,Groenewegen Dylan,7,Team LottoNL-Jumbo,,-,16,2017
32,1,90,9.0,Froome Christopher,8,Team Sky,,\u25b21,16,2017
30,105,89,8.0,Martin Daniel,9,Quick-Step Floors,,\u25bc1,16,2017
28,33,79,20.0,Degenkolb John,10,Trek - Segafredo,,\u25b210,16,2017
27,51,78,10.0,Aru Fabio,11,Astana Pro Team,,\u25bc1,16,2017
26,151,78,11.0,Bouhanni Nacer,12,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,16,2017
30,134,76,12.0,De Gendt Thomas,13,Lotto Soudal,,\u25bc1,16,2017
30,188,70,15.0,Uran Rigoberto,14,Cannondale-Drapac Pro Cycling Team,,\u25b21,16,2017
29,135,70,19.0,Gallopin Tony,15,Lotto Soudal,,\u25b24,16,2017
25,143,69,13.0,Barguil Warren,16,Team Sunweb,,\u25bc3,16,2017
26,11,66,14.0,Bardet Romain,17,AG2R La Mondiale,,\u25bc3,16,2017
32,48,63,26.0,Van Avermaet Greg,18,BMC Racing Team,,\u25b28,16,2017
24,173,58,17.0,Calmejane Lilian,19,Direct Energie,,\u25bc2,16,2017
23,133,57,25.0,Benoot Tiesj,20,Lotto Soudal,,\u25b25,16,2017
31,12,57,18.0,Bakelants Jan,21,AG2R La Mondiale,,\u25bc3,16,2017
27,202,54,21.0,Backaert Frederik,22,Wanty - Groupe Gobert,,\u25bc1,16,2017
