Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
25.0,135.0,138.0,+ 69:13:20,22.0,Langella Anthony,22.0,Credit agricole,1:37:20 1:37:20,14,1999,-
25.0,159.0,139.0,+ 69:13:52,23.0,Nazon Damien,23.0,La Française des Jeux,1:37:52 1:37:52,14,1999,-
24.0,176.0,142.0,+ 69:15:59,24.0,Ljungqvist Marcus,24.0,Cantina Tollo - Alexia Alluminio,1:39:59 1:39:59,14,1999,-
25.0,177.0,147.0,+ 69:19:45,25.0,Mazzanti Luca,25.0,Cantina Tollo - Alexia Alluminio,1:43:45 1:43:45,14,1999,-
24.0,127.0,148.0,+ 69:20:44,26.0,Horrillo Pedro,26.0,Vitalicio Seguros - Grupo Generali,1:44:44 1:44:44,14,1999,-
23.0,7.0,149.0,+ 69:23:10,27.0,Loder Thierry,27.0,Cofidis,1:47:10 1:47:10,14,1999,-
23.0,199.0,152.0,+ 69:59:21,28.0,Sweet Jay,28.0,BigMat - Auber 93,2:23:21 2:23:21,14,1999,-
25.0,99.0,14.0,+ 73:06:28,1.0,Salmon Benoît,1.0,Casino - AG2R,73:06:28 73:06:28,15,1999,-
24.0,81.0,24.0,+ 73:16:09,2.0,Aerts Mario,2.0,Lotto - Mobistar,9:41 9:41,15,1999,-
23.0,125.0,28.0,+ 73:24:11,5.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,17:43 17:43,15,1999,▲2
23.0,165.0,30.0,+ 73:28:29,6.0,Mancebo Francisco,4.0,Banesto,22:01 22:01,15,1999,▲2
25.0,56.0,32.0,+ 73:31:33,4.0,Pérez Luis,5.0,O.N.C.E. - Deutsche Bank,25:05 25:05,15,1999,▼1
24.0,73.0,40.0,+ 73:43:25,3.0,Commesso Salvatore,6.0,Saeco - Cannondale,36:57 36:57,15,1999,▼3
23.0,2.0,43.0,+ 73:45:42,7.0,De Wolf Steve,7.0,Cofidis,39:14 39:14,15,1999,-
25.0,115.0,52.0,+ 73:58:07,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,51:39 51:39,15,1999,-
24.0,87.0,69.0,+ 74:21:54,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,1:15:26 1:15:26,15,1999,-
22.0,26.0,78.0,+ 74:30:48,10.0,Jaksche Jörg,10.0,Team Telekom,1:24:20 1:24:20,15,1999,-
24.0,116.0,81.0,+ 74:32:22,13.0,Otxoa Javier,11.0,Kelme - Costa Blanca,1:25:54 1:25:54,15,1999,▲2
25.0,166.0,96.0,+ 74:44:46,11.0,Navas David,12.0,Banesto,1:38:18 1:38:18,15,1999,▼1
25.0,68.0,98.0,+ 74:45:43,12.0,Sacchi Fabio,13.0,Polti,1:39:15 1:39:15,15,1999,▼1
25.0,158.0,101.0,+ 74:48:31,14.0,Morin Anthony,14.0,La Française des Jeux,1:42:03 1:42:03,15,1999,-
24.0,82.0,103.0,+ 74:49:32,15.0,De Waele Fabian,15.0,Lotto - Mobistar,1:43:04 1:43:04,15,1999,-
23.0,146.0,107.0,+ 74:50:03,16.0,Lefèvre Laurent,16.0,Festina - Lotus,1:43:35 1:43:35,15,1999,-
24.0,175.0,108.0,+ 74:51:16,17.0,Giunti Massimo,17.0,Cantina Tollo - Alexia Alluminio,1:44:48 1:44:48,15,1999,-
23.0,188.0,111.0,+ 74:52:58,18.0,Vande Velde Christian,18.0,US Postal Service,1:46:30 1:46:30,15,1999,-
23.0,106.0,117.0,+ 74:54:43,19.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,1:48:15 1:48:15,15,1999,-
25.0,134.0,124.0,+ 75:01:09,20.0,Hinault Sébastien,20.0,Credit agricole,1:54:41 1:54:41,15,1999,-
24.0,194.0,125.0,+ 75:01:18,21.0,Da Cruz Carlos,21.0,BigMat - Auber 93,1:54:50 1:54:50,15,1999,-
25.0,135.0,133.0,+ 75:09:57,22.0,Langella Anthony,22.0,Credit agricole,2:03:29 2:03:29,15,1999,-
24.0,176.0,134.0,+ 75:12:36,24.0,Ljungqvist Marcus,23.0,Cantina Tollo - Alexia Alluminio,2:06:08 2:06:08,15,1999,▲1
25.0,177.0,139.0,+ 75:16:22,25.0,Mazzanti Luca,24.0,Cantina Tollo - Alexia Alluminio,2:09:54 2:09:54,15,1999,▲1
24.0,127.0,140.0,+ 75:17:21,26.0,Horrillo Pedro,25.0,Vitalicio Seguros - Grupo Generali,2:10:53 2:10:53,15,1999,▲1
23.0,7.0,141.0,+ 75:20:59,27.0,Loder Thierry,26.0,Cofidis,2:14:31 2:14:31,15,1999,▲1
25.0,99.0,14.0,+ 78:25:48,1.0,Salmon Benoît,1.0,Casino - AG2R,78:25:48 78:25:48,16,1999,-
24.0,81.0,22.0,+ 78:35:29,2.0,Aerts Mario,2.0,Lotto - Mobistar,9:41 9:41,16,1999,-
23.0,125.0,27.0,+ 78:41:39,3.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,15:51 15:51,16,1999,-
23.0,165.0,29.0,+ 78:47:49,4.0,Mancebo Francisco,4.0,Banesto,22:01 22:01,16,1999,-
25.0,56.0,30.0,+ 78:50:53,5.0,Pérez Luis,5.0,O.N.C.E. - Deutsche Bank,25:05 25:05,16,1999,-
24.0,73.0,38.0,+ 79:02:45,6.0,Commesso Salvatore,6.0,Saeco - Cannondale,36:57 36:57,16,1999,-
23.0,2.0,40.0,+ 79:05:02,7.0,De Wolf Steve,7.0,Cofidis,39:14 39:14,16,1999,-
25.0,115.0,61.0,+ 79:41:34,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,1:15:46 1:15:46,16,1999,-
24.0,87.0,73.0,+ 80:05:21,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,1:39:33 1:39:33,16,1999,-
22.0,26.0,82.0,+ 80:14:15,10.0,Jaksche Jörg,10.0,Team Telekom,1:48:27 1:48:27,16,1999,-
24.0,116.0,84.0,+ 80:15:49,11.0,Otxoa Javier,11.0,Kelme - Costa Blanca,1:50:01 1:50:01,16,1999,-
23.0,146.0,88.0,+ 80:20:15,16.0,Lefèvre Laurent,12.0,Festina - Lotus,1:54:27 1:54:27,16,1999,▲4
24.0,175.0,91.0,+ 80:21:28,17.0,Giunti Massimo,13.0,Cantina Tollo - Alexia Alluminio,1:55:40 1:55:40,16,1999,▲4
23.0,188.0,94.0,+ 80:23:10,18.0,Vande Velde Christian,14.0,US Postal Service,1:57:22 1:57:22,16,1999,▲4
25.0,166.0,97.0,+ 80:26:32,12.0,Navas David,15.0,Banesto,2:00:44 2:00:44,16,1999,▼3
25.0,68.0,102.0,+ 80:29:10,13.0,Sacchi Fabio,16.0,Polti,2:03:22 2:03:22,16,1999,▼3
25.0,158.0,105.0,+ 80:31:58,14.0,Morin Anthony,17.0,La Française des Jeux,2:06:10 2:06:10,16,1999,▼3
24.0,82.0,107.0,+ 80:32:59,15.0,De Waele Fabian,18.0,Lotto - Mobistar,2:07:11 2:07:11,16,1999,▼3
23.0,106.0,116.0,+ 80:38:10,19.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,2:12:22 2:12:22,16,1999,-
25.0,134.0,123.0,+ 80:44:36,20.0,Hinault Sébastien,20.0,Credit agricole,2:18:48 2:18:48,16,1999,-
24.0,194.0,124.0,+ 80:44:45,21.0,Da Cruz Carlos,21.0,BigMat - Auber 93,2:18:57 2:18:57,16,1999,-
25.0,135.0,132.0,+ 80:53:24,22.0,Langella Anthony,22.0,Credit agricole,2:27:36 2:27:36,16,1999,-
24.0,176.0,133.0,+ 80:56:03,23.0,Ljungqvist Marcus,23.0,Cantina Tollo - Alexia Alluminio,2:30:15 2:30:15,16,1999,-
25.0,177.0,138.0,+ 80:59:49,24.0,Mazzanti Luca,24.0,Cantina Tollo - Alexia Alluminio,2:34:01 2:34:01,16,1999,-
24.0,127.0,139.0,+ 81:00:48,25.0,Horrillo Pedro,25.0,Vitalicio Seguros - Grupo Generali,2:35:00 2:35:00,16,1999,-
23.0,7.0,140.0,+ 81:04:26,26.0,Loder Thierry,26.0,Cofidis,2:38:38 2:38:38,16,1999,-
25.0,99.0,13.0,+ 82:48:25,1.0,Salmon Benoît,1.0,Casino - AG2R,82:48:25 82:48:25,17,1999,-
24.0,81.0,21.0,+ 82:57:58,2.0,Aerts Mario,2.0,Lotto - Mobistar,9:33 9:33,17,1999,-
23.0,125.0,26.0,+ 83:04:16,3.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,15:51 15:51,17,1999,-
23.0,165.0,28.0,+ 83:10:26,4.0,Mancebo Francisco,4.0,Banesto,22:01 22:01,17,1999,-
25.0,56.0,29.0,+ 83:13:30,5.0,Pérez Luis,5.0,O.N.C.E. - Deutsche Bank,25:05 25:05,17,1999,-
24.0,73.0,37.0,+ 83:25:22,6.0,Commesso Salvatore,6.0,Saeco - Cannondale,36:57 36:57,17,1999,-
23.0,2.0,39.0,+ 83:27:39,7.0,De Wolf Steve,7.0,Cofidis,39:14 39:14,17,1999,-
25.0,115.0,59.0,+ 84:04:11,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,1:15:46 1:15:46,17,1999,-
24.0,87.0,72.0,+ 84:27:58,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,1:39:33 1:39:33,17,1999,-
22.0,26.0,82.0,+ 84:37:42,10.0,Jaksche Jörg,10.0,Team Telekom,1:49:17 1:49:17,17,1999,-
24.0,116.0,84.0,+ 84:39:05,11.0,Otxoa Javier,11.0,Kelme - Costa Blanca,1:50:40 1:50:40,17,1999,-
24.0,175.0,89.0,+ 84:44:05,13.0,Giunti Massimo,12.0,Cantina Tollo - Alexia Alluminio,1:55:40 1:55:40,17,1999,▲1
23.0,188.0,92.0,+ 84:45:47,14.0,Vande Velde Christian,13.0,US Postal Service,1:57:22 1:57:22,17,1999,▲1
23.0,146.0,93.0,+ 84:46:14,12.0,Lefèvre Laurent,14.0,Festina - Lotus,1:57:49 1:57:49,17,1999,▼2
25.0,166.0,97.0,+ 84:49:48,15.0,Navas David,15.0,Banesto,2:01:23 2:01:23,17,1999,-
25.0,68.0,100.0,+ 84:51:39,16.0,Sacchi Fabio,16.0,Polti,2:03:14 2:03:14,17,1999,-
25.0,158.0,104.0,+ 84:54:35,17.0,Morin Anthony,17.0,La Française des Jeux,2:06:10 2:06:10,17,1999,-
24.0,82.0,108.0,+ 84:56:11,18.0,De Waele Fabian,18.0,Lotto - Mobistar,2:07:46 2:07:46,17,1999,-
23.0,106.0,115.0,+ 85:00:47,19.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,2:12:22 2:12:22,17,1999,-
25.0,134.0,122.0,+ 85:07:13,20.0,Hinault Sébastien,20.0,Credit agricole,2:18:48 2:18:48,17,1999,-
24.0,194.0,123.0,+ 85:07:16,21.0,Da Cruz Carlos,21.0,BigMat - Auber 93,2:18:51 2:18:51,17,1999,-
25.0,135.0,131.0,+ 85:16:01,22.0,Langella Anthony,22.0,Credit agricole,2:27:36 2:27:36,17,1999,-
24.0,176.0,132.0,+ 85:18:40,23.0,Ljungqvist Marcus,23.0,Cantina Tollo - Alexia Alluminio,2:30:15 2:30:15,17,1999,-
25.0,177.0,135.0,+ 85:22:26,24.0,Mazzanti Luca,24.0,Cantina Tollo - Alexia Alluminio,2:34:01 2:34:01,17,1999,-
24.0,127.0,138.0,+ 85:23:25,25.0,Horrillo Pedro,25.0,Vitalicio Seguros - Grupo Generali,2:35:00 2:35:00,17,1999,-
23.0,7.0,139.0,+ 85:27:42,26.0,Loder Thierry,26.0,Cofidis,2:39:17 2:39:17,17,1999,-
25.0,99.0,13.0,+ 87:09:15,1.0,Salmon Benoît,1.0,Casino - AG2R,87:09:15 87:09:15,18,1999,-
24.0,81.0,21.0,+ 87:18:48,2.0,Aerts Mario,2.0,Lotto - Mobistar,9:33 9:33,18,1999,-
23.0,125.0,26.0,+ 87:25:06,3.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,15:51 15:51,18,1999,-
23.0,165.0,28.0,+ 87:31:16,4.0,Mancebo Francisco,4.0,Banesto,22:01 22:01,18,1999,-
25.0,56.0,30.0,+ 87:34:52,5.0,Pérez Luis,5.0,O.N.C.E. - Deutsche Bank,25:37 25:37,18,1999,-
24.0,73.0,37.0,+ 87:46:12,6.0,Commesso Salvatore,6.0,Saeco - Cannondale,36:57 36:57,18,1999,-
23.0,2.0,39.0,+ 87:48:29,7.0,De Wolf Steve,7.0,Cofidis,39:14 39:14,18,1999,-
25.0,115.0,59.0,+ 88:25:01,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,1:15:46 1:15:46,18,1999,-
25.0,87.0,72.0,+ 88:48:48,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,1:39:33 1:39:33,18,1999,-
23.0,26.0,79.0,+ 88:55:28,10.0,Jaksche Jörg,10.0,Team Telekom,1:46:13 1:46:13,18,1999,-
24.0,116.0,84.0,+ 88:59:55,11.0,Otxoa Javier,11.0,Kelme - Costa Blanca,1:50:40 1:50:40,18,1999,-
24.0,175.0,90.0,+ 89:04:55,12.0,Giunti Massimo,12.0,Cantina Tollo - Alexia Alluminio,1:55:40 1:55:40,18,1999,-
23.0,188.0,93.0,+ 89:06:37,13.0,Vande Velde Christian,13.0,US Postal Service,1:57:22 1:57:22,18,1999,-
23.0,146.0,94.0,+ 89:07:04,14.0,Lefèvre Laurent,14.0,Festina - Lotus,1:57:49 1:57:49,18,1999,-
25.0,166.0,97.0,+ 89:10:38,15.0,Navas David,15.0,Banesto,2:01:23 2:01:23,18,1999,-
25.0,68.0,100.0,+ 89:12:29,16.0,Sacchi Fabio,16.0,Polti,2:03:14 2:03:14,18,1999,-
25.0,158.0,104.0,+ 89:15:25,17.0,Morin Anthony,17.0,La Française des Jeux,2:06:10 2:06:10,18,1999,-
24.0,82.0,107.0,+ 89:17:01,18.0,De Waele Fabian,18.0,Lotto - Mobistar,2:07:46 2:07:46,18,1999,-
23.0,106.0,115.0,+ 89:21:37,19.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,2:12:22 2:12:22,18,1999,-
25.0,134.0,122.0,+ 89:28:03,20.0,Hinault Sébastien,20.0,Credit agricole,2:18:48 2:18:48,18,1999,-
24.0,194.0,123.0,+ 89:28:06,21.0,Da Cruz Carlos,21.0,BigMat - Auber 93,2:18:51 2:18:51,18,1999,-
25.0,135.0,131.0,+ 89:36:51,22.0,Langella Anthony,22.0,Credit agricole,2:27:36 2:27:36,18,1999,-
24.0,176.0,132.0,+ 89:39:30,23.0,Ljungqvist Marcus,23.0,Cantina Tollo - Alexia Alluminio,2:30:15 2:30:15,18,1999,-
25.0,177.0,135.0,+ 89:43:16,24.0,Mazzanti Luca,24.0,Cantina Tollo - Alexia Alluminio,2:34:01 2:34:01,18,1999,-
24.0,127.0,138.0,+ 89:44:15,25.0,Horrillo Pedro,25.0,Vitalicio Seguros - Grupo Generali,2:35:00 2:35:00,18,1999,-
23.0,7.0,139.0,+ 89:48:32,26.0,Loder Thierry,26.0,Cofidis,2:39:17 2:39:17,18,1999,-
25.0,99.0,16.0,+ 88:23:36,1.0,Salmon Benoît,1.0,Casino - AG2R,88:23:36 88:23:36,19,1999,-
24.0,81.0,21.0,+ 88:33:58,2.0,Aerts Mario,2.0,Lotto - Mobistar,10:22 10:22,19,1999,-
23.0,125.0,26.0,+ 88:40:08,3.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,16:32 16:32,19,1999,-
23.0,165.0,28.0,+ 88:45:08,4.0,Mancebo Francisco,4.0,Banesto,21:32 21:32,19,1999,-
25.0,56.0,29.0,+ 88:47:30,5.0,Pérez Luis,5.0,O.N.C.E. - Deutsche Bank,23:54 23:54,19,1999,-
24.0,73.0,38.0,+ 89:03:52,6.0,Commesso Salvatore,6.0,Saeco - Cannondale,40:16 40:16,19,1999,-
23.0,2.0,41.0,+ 89:06:31,7.0,De Wolf Steve,7.0,Cofidis,42:55 42:55,19,1999,-
25.0,115.0,59.0,+ 89:40:27,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,1:16:51 1:16:51,19,1999,-
25.0,87.0,71.0,+ 89:59:08,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,1:35:32 1:35:32,19,1999,-
23.0,26.0,80.0,+ 90:11:21,10.0,Jaksche Jörg,10.0,Team Telekom,1:47:45 1:47:45,19,1999,-
23.0,188.0,85.0,+ 90:18:35,13.0,Vande Velde Christian,11.0,US Postal Service,1:54:59 1:54:59,19,1999,▲2
24.0,116.0,86.0,+ 90:18:51,11.0,Otxoa Javier,12.0,Kelme - Costa Blanca,1:55:15 1:55:15,19,1999,▼1
23.0,146.0,88.0,+ 90:19:45,14.0,Lefèvre Laurent,13.0,Festina - Lotus,1:56:09 1:56:09,19,1999,▲1
24.0,175.0,91.0,+ 90:22:12,12.0,Giunti Massimo,14.0,Cantina Tollo - Alexia Alluminio,1:58:36 1:58:36,19,1999,▼2
25.0,166.0,98.0,+ 90:28:08,15.0,Navas David,15.0,Banesto,2:04:32 2:04:32,19,1999,-
25.0,68.0,99.0,+ 90:28:16,16.0,Sacchi Fabio,16.0,Polti,2:04:40 2:04:40,19,1999,-
25.0,158.0,105.0,+ 90:31:14,17.0,Morin Anthony,17.0,La Française des Jeux,2:07:38 2:07:38,19,1999,-
24.0,82.0,108.0,+ 90:33:58,18.0,De Waele Fabian,18.0,Lotto - Mobistar,2:10:22 2:10:22,19,1999,-
23.0,106.0,113.0,+ 90:34:37,19.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,2:11:01 2:11:01,19,1999,-
25.0,134.0,123.0,+ 90:45:40,20.0,Hinault Sébastien,20.0,Credit agricole,2:22:04 2:22:04,19,1999,-
24.0,194.0,126.0,+ 90:46:27,21.0,Da Cruz Carlos,21.0,BigMat - Auber 93,2:22:51 2:22:51,19,1999,-
24.0,176.0,131.0,+ 90:54:46,23.0,Ljungqvist Marcus,22.0,Cantina Tollo - Alexia Alluminio,2:31:10 2:31:10,19,1999,▲1
25.0,135.0,132.0,+ 90:56:57,22.0,Langella Anthony,23.0,Credit agricole,2:33:21 2:33:21,19,1999,▼1
24.0,127.0,135.0,+ 91:00:08,25.0,Horrillo Pedro,24.0,Vitalicio Seguros - Grupo Generali,2:36:32 2:36:32,19,1999,▲1
25.0,177.0,137.0,+ 91:01:05,24.0,Mazzanti Luca,25.0,Cantina Tollo - Alexia Alluminio,2:37:29 2:37:29,19,1999,▼1
23.0,7.0,139.0,+ 91:06:32,26.0,Loder Thierry,26.0,Cofidis,2:42:56 2:42:56,19,1999,-
25.0,99.0,16.0,+ 92:01:15,1.0,Salmon Benoît,1.0,Casino - AG2R,92:01:15 92:01:15,20,1999,-
24.0,81.0,21.0,+ 92:11:37,2.0,Aerts Mario,2.0,Lotto - Mobistar,10:22 10:22,20,1999,-
23.0,125.0,26.0,+ 92:17:47,3.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,16:32 16:32,20,1999,-
23.0,165.0,28.0,+ 92:22:47,4.0,Mancebo Francisco,4.0,Banesto,21:32 21:32,20,1999,-
25.0,56.0,29.0,+ 92:25:09,5.0,Pérez Luis,5.0,O.N.C.E. - Deutsche Bank,23:54 23:54,20,1999,-
24.0,73.0,38.0,+ 92:41:31,6.0,Commesso Salvatore,6.0,Saeco - Cannondale,40:16 40:16,20,1999,-
23.0,2.0,41.0,+ 92:44:10,7.0,De Wolf Steve,7.0,Cofidis,42:55 42:55,20,1999,-
25.0,115.0,59.0,+ 93:18:06,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,1:16:51 1:16:51,20,1999,-
25.0,87.0,71.0,+ 93:36:47,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,1:35:32 1:35:32,20,1999,-
23.0,26.0,80.0,+ 93:49:00,10.0,Jaksche Jörg,10.0,Team Telekom,1:47:45 1:47:45,20,1999,-
23.0,188.0,85.0,+ 93:56:14,11.0,Vande Velde Christian,11.0,US Postal Service,1:54:59 1:54:59,20,1999,-
24.0,116.0,86.0,+ 93:56:30,12.0,Otxoa Javier,12.0,Kelme - Costa Blanca,1:55:15 1:55:15,20,1999,-
23.0,146.0,88.0,+ 93:57:24,13.0,Lefèvre Laurent,13.0,Festina - Lotus,1:56:09 1:56:09,20,1999,-
24.0,175.0,95.0,+ 94:02:41,14.0,Giunti Massimo,14.0,Cantina Tollo - Alexia Alluminio,2:01:26 2:01:26,20,1999,-
25.0,166.0,98.0,+ 94:05:47,15.0,Navas David,15.0,Banesto,2:04:32 2:04:32,20,1999,-
25.0,68.0,99.0,+ 94:05:55,16.0,Sacchi Fabio,16.0,Polti,2:04:40 2:04:40,20,1999,-
25.0,158.0,105.0,+ 94:08:53,17.0,Morin Anthony,17.0,La Française des Jeux,2:07:38 2:07:38,20,1999,-
24.0,82.0,108.0,+ 94:11:37,18.0,De Waele Fabian,18.0,Lotto - Mobistar,2:10:22 2:10:22,20,1999,-
23.0,106.0,113.0,+ 94:12:16,19.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,2:11:01 2:11:01,20,1999,-
25.0,134.0,123.0,+ 94:23:19,20.0,Hinault Sébastien,20.0,Credit agricole,2:22:04 2:22:04,20,1999,-
24.0,194.0,126.0,+ 94:24:04,21.0,Da Cruz Carlos,21.0,BigMat - Auber 93,2:22:49 2:22:49,20,1999,-
24.0,176.0,131.0,+ 94:32:25,22.0,Ljungqvist Marcus,22.0,Cantina Tollo - Alexia Alluminio,2:31:10 2:31:10,20,1999,-
25.0,135.0,132.0,+ 94:34:36,23.0,Langella Anthony,23.0,Credit agricole,2:33:21 2:33:21,20,1999,-
24.0,127.0,135.0,+ 94:37:47,24.0,Horrillo Pedro,24.0,Vitalicio Seguros - Grupo Generali,2:36:32 2:36:32,20,1999,-
25.0,177.0,137.0,+ 94:38:44,25.0,Mazzanti Luca,25.0,Cantina Tollo - Alexia Alluminio,2:37:29 2:37:29,20,1999,-
23.0,7.0,139.0,+ 94:44:11,26.0,Loder Thierry,26.0,Cofidis,2:42:56 2:42:56,20,1999,-
