Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
27,201,,,99.0,7.0,Feillu Romain,5,Vacansoleil - DCM,,7,2011,▲2
34,141,,,98.0,4.0,Evans Cadel,6,BMC Racing Team,,7,2011,▼2
28,33,,,78.0,10.0,Greipel André,7,Omega Pharma-Lotto,,7,2011,▲3
27,54,,,76.0,6.0,Farrar Tyler,8,Team Garmin - Cervélo,,7,2011,▼2
37,105,,,60.0,9.0,Hinault Sébastien,9,AG2R La Mondiale,,7,2011,-
24,193,,,55.0,18.0,Galimzyanov Denis,10,Team Katusha,,7,2011,▲8
25,133,,,54.0,19.0,Delage Mickaël,11,FDJ,,7,2011,▲8
30,202,,,53.0,11.0,Božič Borut,12,Vacansoleil - DCM,,7,2011,▼1
24,114,,,51.0,8.0,Boasson Hagen Edvald,13,Sky Procycling,,7,2011,▼5
37,169,,,47.0,52.0,Petacchi Alessandro,14,Lampre - ISD,,7,2011,▲38
27,189,,,44.0,25.0,Turgot Sébastien,15,Team Europcar,,7,2011,▲10
25,117,,,44.0,12.0,Thomas Geraint,16,Sky Procycling,,7,2011,▼4
36,74,,,40.0,13.0,Klöden Andreas,17,RadioShack,,7,2011,▼4
24,174,,,40.0,14.0,Goss Matthew,18,HTC - High Road,,7,2011,▼4
28,31,,,38.0,15.0,Van den Broeck Jurgen,19,Omega Pharma-Lotto,,7,2011,▼4
29,132,,,38.0,38.0,Bonnet William,20,FDJ,,7,2011,▲18
28,138,,,37.0,16.0,Roy Jérémy,21,FDJ,,7,2011,▼5
28,1,,,35.0,17.0,Contador Alberto,22,Saxo Bank - Sungard,,7,2011,▼5
32,85,,,34.0,21.0,Gutiérrez José Iván,23,Movistar Team,,7,2011,▼2
31,154,,,33.0,20.0,Duque Leonardo Fabio,24,"Cofidis, le Crédit en Ligne",,7,2011,▼4
28,209,,,32.0,22.0,Westra Lieuwe,25,Vacansoleil - DCM,,7,2011,▼3
28,204,,,31.0,23.0,Hoogerland Johnny,26,Vacansoleil - DCM,,7,2011,▼3
31,18,,,30.0,26.0,Schleck Fränk,27,Leopard Trek,,7,2011,▼1
37,61,,,30.0,24.0,Vinokourov Alexandre,28,Pro Team Astana,,7,2011,▼4
25,134,,,26.0,32.0,Jeannesson Arnold,29,FDJ,,7,2011,▲3
23,156,,,26.0,28.0,Gallopin Tony,30,"Cofidis, le Crédit en Ligne",,7,2011,▼2
24,118,,,26.0,27.0,Urán Rigoberto,31,Sky Procycling,,7,2011,▼4
31,214,,,24.0,29.0,Engoulvent Jimmy,32,Saur - Sojasun,,7,2011,▼3
25,135,,,21.0,66.0,Meersman Gianni,33,FDJ,,7,2011,▲33
24,137,,,20.0,30.0,Roux Anthony,34,FDJ,,7,2011,▼4
22,139,,,20.0,31.0,Vichot Arthur,35,FDJ,,7,2011,▼4
36,53,,,18.0,33.0,Dean Julian,36,Team Garmin - Cervélo,,7,2011,▼3
26,175,,,17.0,51.0,Martin Tony,37,HTC - High Road,,7,2011,▲14
29,158,,,17.0,34.0,Valentin Tristan,38,"Cofidis, le Crédit en Ligne",,7,2011,▼4
29,89,,,17.0,35.0,Ventoso Francisco José,39,Movistar Team,,7,2011,▼4
28,177,,,17.0,58.0,Renshaw Mark,40,HTC - High Road,,7,2011,▲18
28,14,,,16.0,57.0,Gerdemann Linus,41,Leopard Trek,,7,2011,▲16
24,151,,,16.0,36.0,Taaramäe Rein,42,"Cofidis, le Crédit en Ligne",,7,2011,▼6
33,21,,,16.0,37.0,Sánchez Samuel,43,Euskaltel - Euskadi,,7,2011,▼6
24,123,,,16.0,39.0,Ciolek Gerald,44,Quickstep Cycling Team,,7,2011,▼5
30,219,,,15.0,,Talabardon Yannick,45,Saur - Sojasun,,7,2011,-
27,129,,,15.0,43.0,Terpstra Niki,46,Quickstep Cycling Team,,7,2011,▼3
27,187,,,15.0,44.0,Quéméneur Perrig,47,Team Europcar,,7,2011,▼3
24,106,,,15.0,42.0,Kadri Blel,48,AG2R La Mondiale,,7,2011,▼6
24,95,,,15.0,40.0,Oss Daniel,49,Liquigas - Cannondale,,7,2011,▼9
30,122,,,15.0,41.0,Boonen Tom,50,Quickstep Cycling Team,,7,2011,▼9
27,206,,,14.0,46.0,Marcato Marco,51,Vacansoleil - DCM,,7,2011,▼5
39,72,,,14.0,45.0,Horner Chris,52,RadioShack,,7,2011,▼7
29,25,,,13.0,48.0,Pérez Rubén,53,Euskaltel - Euskadi,,7,2011,▼5
31,27,,,13.0,,Urtasun Pablo,54,Euskaltel - Euskadi,,7,2011,-
23,168,,,13.0,47.0,Malori Adriano,55,Lampre - ISD,,7,2011,▼8
23,22,,,13.0,50.0,Izagirre Gorka,56,Euskaltel - Euskadi,,7,2011,▼6
21,213,,,13.0,49.0,Delaplace Anthony,57,Saur - Sojasun,,7,2011,▼8
24,102,,,11.0,53.0,Bouet Maxime,58,AG2R La Mondiale,,7,2011,▼5
27,84,,,11.0,54.0,Erviti Imanol,59,Movistar Team,,7,2011,▼5
26,13,,,10.0,56.0,Fuglsang Jakob,60,Leopard Trek,,7,2011,▼4
31,127,,,10.0,,Pineau Jérôme,61,Quickstep Cycling Team,,7,2011,-
31,111,,,10.0,55.0,Wiggins Bradley,62,Sky Procycling,,7,2011,▼7
28,15,,,7.0,,Monfort Maxime,63,Leopard Trek,,7,2011,-
30,128,,,7.0,59.0,Steegmans Gert,64,Quickstep Cycling Team,,7,2011,▼5
26,179,,,6.0,60.0,Velits Peter,65,HTC - High Road,,7,2011,▼5
33,91,,,6.0,61.0,Basso Ivan,66,Liquigas - Cannondale,,7,2011,▼5
29,161,,,6.0,62.0,Cunego Damiano,67,Lampre - ISD,,7,2011,▼5
25,196,,,6.0,64.0,Isaychev Vladimir,68,Team Katusha,,7,2011,▼4
26,155,,,6.0,63.0,El Fares Julien,69,"Cofidis, le Crédit en Ligne",,7,2011,▼6
32,181,,,4.0,65.0,Voeckler Thomas,70,Team Europcar,,7,2011,▼5
37,16,,,4.0,67.0,O'Grady Stuart,71,Leopard Trek,,7,2011,▼4
28,143,,,3.0,,Burghardt Marcus,72,BMC Racing Team,,7,2011,-
27,101,,,2.0,,Roche Nicolas,73,AG2R La Mondiale,,7,2011,-
30,173,,,2.0,69.0,Eisel Bernhard,74,HTC - High Road,,7,2011,▼5
25,66,,,2.0,68.0,Kreuziger Roman,75,Pro Team Astana,,7,2011,▼7
30,153,,,2.0,70.0,Dumoulin Samuel,76,"Cofidis, le Crédit en Ligne",,7,2011,▼6
30,12,,,1.0,,Cancellara Fabian,77,Leopard Trek,,7,2011,-
29,145,,,1.0,71.0,Moinard Amaël,78,BMC Racing Team,,7,2011,▼7
26,97,,,1.0,72.0,Sabatini Fabio,79,Liquigas - Cannondale,,7,2011,▼7
29,32,,,187.0,2.0,Gilbert Philippe,1,Omega Pharma-Lotto,,8,2011,▲1
26,88,,,172.0,1.0,Rojas José Joaquín,2,Movistar Team,,8,2011,▼1
26,171,,,153.0,3.0,Cavendish Mark,3,HTC - High Road,,8,2011,-
33,51,,,130.0,4.0,Hushovd Thor,4,Team Garmin - Cervélo,,8,2011,-
34,141,,,120.0,6.0,Evans Cadel,5,BMC Racing Team,,8,2011,▲1
27,201,,,99.0,5.0,Feillu Romain,6,Vacansoleil - DCM,,8,2011,▼1
28,33,,,78.0,7.0,Greipel André,7,Omega Pharma-Lotto,,8,2011,-
27,54,,,76.0,8.0,Farrar Tyler,8,Team Garmin - Cervélo,,8,2011,-
37,105,,,60.0,9.0,Hinault Sébastien,9,AG2R La Mondiale,,8,2011,-
24,193,,,55.0,10.0,Galimzyanov Denis,10,Team Katusha,,8,2011,-
25,133,,,54.0,11.0,Delage Mickaël,11,FDJ,,8,2011,-
30,202,,,53.0,12.0,Božič Borut,12,Vacansoleil - DCM,,8,2011,-
24,114,,,51.0,13.0,Boasson Hagen Edvald,13,Sky Procycling,,8,2011,-
24,83,,,47.0,,Costa Rui,14,Movistar Team,,8,2011,-
37,169,,,47.0,14.0,Petacchi Alessandro,15,Lampre - ISD,,8,2011,▼1
28,1,,,46.0,22.0,Contador Alberto,16,Saxo Bank - Sungard,,8,2011,▲6
27,189,,,44.0,15.0,Turgot Sébastien,17,Team Europcar,,8,2011,▼2
36,74,,,44.0,17.0,Klöden Andreas,18,RadioShack,,8,2011,▼1
25,117,,,44.0,16.0,Thomas Geraint,19,Sky Procycling,,8,2011,▼3
28,31,,,43.0,19.0,Van den Broeck Jurgen,20,Omega Pharma-Lotto,,8,2011,▼1
24,174,,,42.0,18.0,Goss Matthew,21,HTC - High Road,,8,2011,▼3
29,132,,,38.0,20.0,Bonnet William,22,FDJ,,8,2011,▼2
28,138,,,37.0,21.0,Roy Jérémy,23,FDJ,,8,2011,▼2
31,18,,,37.0,27.0,Schleck Fränk,24,Leopard Trek,,8,2011,▲3
33,21,,,35.0,43.0,Sánchez Samuel,25,Euskaltel - Euskadi,,8,2011,▲18
32,85,,,34.0,23.0,Gutiérrez José Iván,26,Movistar Team,,8,2011,▼3
31,154,,,33.0,24.0,Duque Leonardo Fabio,27,"Cofidis, le Crédit en Ligne",,8,2011,▼3
24,118,,,32.0,31.0,Urán Rigoberto,28,Sky Procycling,,8,2011,▲3
28,209,,,32.0,25.0,Westra Lieuwe,29,Vacansoleil - DCM,,8,2011,▼4
28,204,,,31.0,26.0,Hoogerland Johnny,30,Vacansoleil - DCM,,8,2011,▼4
37,61,,,30.0,28.0,Vinokourov Alexandre,31,Pro Team Astana,,8,2011,▼3
25,134,,,26.0,29.0,Jeannesson Arnold,32,FDJ,,8,2011,▼3
23,156,,,26.0,30.0,Gallopin Tony,33,"Cofidis, le Crédit en Ligne",,8,2011,▼3
31,214,,,24.0,32.0,Engoulvent Jimmy,34,Saur - Sojasun,,8,2011,▼2
26,179,,,23.0,65.0,Velits Peter,35,HTC - High Road,,8,2011,▲30
25,135,,,21.0,33.0,Meersman Gianni,36,FDJ,,8,2011,▼3
29,89,,,21.0,39.0,Ventoso Francisco José,37,Movistar Team,,8,2011,▲2
30,109,,,20.0,,Riblon Christophe,38,AG2R La Mondiale,,8,2011,-
24,137,,,20.0,34.0,Roux Anthony,39,FDJ,,8,2011,▼5
22,139,,,20.0,35.0,Vichot Arthur,40,FDJ,,8,2011,▼5
29,161,,,19.0,67.0,Cunego Damiano,41,Lampre - ISD,,8,2011,▲26
36,53,,,18.0,36.0,Dean Julian,42,Team Garmin - Cervélo,,8,2011,▼6
26,175,,,17.0,37.0,Martin Tony,43,HTC - High Road,,8,2011,▼6
29,158,,,17.0,38.0,Valentin Tristan,44,"Cofidis, le Crédit en Ligne",,8,2011,▼6
28,177,,,17.0,40.0,Renshaw Mark,45,HTC - High Road,,8,2011,▼5
28,14,,,16.0,41.0,Gerdemann Linus,46,Leopard Trek,,8,2011,▼5
24,151,,,16.0,42.0,Taaramäe Rein,47,"Cofidis, le Crédit en Ligne",,8,2011,▼5
26,155,,,16.0,69.0,El Fares Julien,48,"Cofidis, le Crédit en Ligne",,8,2011,▲21
24,123,,,16.0,44.0,Ciolek Gerald,49,Quickstep Cycling Team,,8,2011,▼5
27,125,,,15.0,,Devenyns Dries,50,Quickstep Cycling Team,,8,2011,-
30,219,,,15.0,45.0,Talabardon Yannick,51,Saur - Sojasun,,8,2011,▼6
24,95,,,15.0,49.0,Oss Daniel,52,Liquigas - Cannondale,,8,2011,▼3
30,197,,,15.0,,Kolobnev Alexandr,53,Team Katusha,,8,2011,-
27,129,,,15.0,46.0,Terpstra Niki,54,Quickstep Cycling Team,,8,2011,▼8
27,187,,,15.0,47.0,Quéméneur Perrig,55,Team Europcar,,8,2011,▼8
24,106,,,15.0,48.0,Kadri Blel,56,AG2R La Mondiale,,8,2011,▼8
27,206,,,14.0,51.0,Marcato Marco,57,Vacansoleil - DCM,,8,2011,▼6
22,178,,,13.0,,van Garderen Tejay,58,HTC - High Road,,8,2011,-
29,25,,,13.0,53.0,Pérez Rubén,59,Euskaltel - Euskadi,,8,2011,▼6
23,168,,,13.0,55.0,Malori Adriano,60,Lampre - ISD,,8,2011,▼5
21,213,,,13.0,57.0,Delaplace Anthony,61,Saur - Sojasun,,8,2011,▼4
23,22,,,13.0,56.0,Izagirre Gorka,62,Euskaltel - Euskadi,,8,2011,▼6
31,27,,,13.0,54.0,Urtasun Pablo,63,Euskaltel - Euskadi,,8,2011,▼9
27,84,,,11.0,59.0,Erviti Imanol,64,Movistar Team,,8,2011,▼5
24,102,,,11.0,58.0,Bouet Maxime,65,AG2R La Mondiale,,8,2011,▼7
24,159,,,11.0,,Zingle Romain,66,"Cofidis, le Crédit en Ligne",,8,2011,-
26,13,,,10.0,60.0,Fuglsang Jakob,67,Leopard Trek,,8,2011,▼7
31,127,,,10.0,61.0,Pineau Jérôme,68,Quickstep Cycling Team,,8,2011,▼7
26,11,,,9.0,,Schleck Andy,69,Leopard Trek,,8,2011,-
33,91,,,9.0,66.0,Basso Ivan,70,Liquigas - Cannondale,,8,2011,▼4
34,126,,,9.0,,Engels Addy,71,Quickstep Cycling Team,,8,2011,-
23,183,,,8.0,,Gautier Cyril,72,Team Europcar,,8,2011,-
28,15,,,7.0,63.0,Monfort Maxime,73,Leopard Trek,,8,2011,▼10
34,119,,,7.0,,Zandio Xabier,74,Sky Procycling,,8,2011,-
30,128,,,7.0,64.0,Steegmans Gert,75,Quickstep Cycling Team,,8,2011,▼11
25,196,,,6.0,68.0,Isaychev Vladimir,76,Team Katusha,,8,2011,▼8
32,181,,,4.0,70.0,Voeckler Thomas,77,Team Europcar,,8,2011,▼7
37,16,,,4.0,71.0,O'Grady Stuart,78,Leopard Trek,,8,2011,▼7
28,143,,,3.0,72.0,Burghardt Marcus,79,BMC Racing Team,,8,2011,▼7
27,101,,,2.0,73.0,Roche Nicolas,80,AG2R La Mondiale,,8,2011,▼7
35,58,,,2.0,,Vande Velde Christian,81,Team Garmin - Cervélo,,8,2011,-
25,66,,,2.0,75.0,Kreuziger Roman,82,Pro Team Astana,,8,2011,▼7
30,173,,,2.0,74.0,Eisel Bernhard,83,HTC - High Road,,8,2011,▼9
30,153,,,2.0,76.0,Dumoulin Samuel,84,"Cofidis, le Crédit en Ligne",,8,2011,▼8
29,145,,,1.0,78.0,Moinard Amaël,85,BMC Racing Team,,8,2011,▼7
26,35,,,1.0,,Roelandts Jürgen,86,Omega Pharma-Lotto,,8,2011,-
30,12,,,1.0,77.0,Cancellara Fabian,87,Leopard Trek,,8,2011,▼10
26,97,,,1.0,79.0,Sabatini Fabio,88,Liquigas - Cannondale,,8,2011,▼9
29,32,,,217.0,1.0,Gilbert Philippe,1,Omega Pharma-Lotto,,9,2011,-
26,88,,,172.0,2.0,Rojas José Joaquín,2,Movistar Team,,9,2011,-
26,171,,,153.0,3.0,Cavendish Mark,3,HTC - High Road,,9,2011,-
33,51,,,137.0,4.0,Hushovd Thor,4,Team Garmin - Cervélo,,9,2011,-
34,141,,,135.0,5.0,Evans Cadel,5,BMC Racing Team,,9,2011,-
27,201,,,99.0,6.0,Feillu Romain,6,Vacansoleil - DCM,,9,2011,-
28,33,,,78.0,7.0,Greipel André,7,Omega Pharma-Lotto,,9,2011,-
27,54,,,76.0,8.0,Farrar Tyler,8,Team Garmin - Cervélo,,9,2011,-
37,105,,,60.0,9.0,Hinault Sébastien,9,AG2R La Mondiale,,9,2011,-
24,193,,,55.0,10.0,Galimzyanov Denis,10,Team Katusha,,9,2011,-
25,133,,,54.0,11.0,Delage Mickaël,11,FDJ,,9,2011,-
30,202,,,53.0,12.0,Božič Borut,12,Vacansoleil - DCM,,9,2011,-
24,114,,,51.0,13.0,Boasson Hagen Edvald,13,Sky Procycling,,9,2011,-
28,1,,,51.0,16.0,Contador Alberto,14,Saxo Bank - Sungard,,9,2011,▲2
24,83,,,47.0,14.0,Costa Rui,15,Movistar Team,,9,2011,▼1
37,169,,,47.0,15.0,Petacchi Alessandro,16,Lampre - ISD,,9,2011,▼1
32,181,,,46.0,77.0,Voeckler Thomas,17,Team Europcar,,9,2011,▲60
31,18,,,46.0,24.0,Schleck Fränk,18,Leopard Trek,,9,2011,▲6
27,47,,,45.0,,Sánchez Luis León,19,Rabobank Cycling Team,,9,2011,-
27,189,,,44.0,17.0,Turgot Sébastien,20,Team Europcar,,9,2011,▼3
36,74,,,44.0,18.0,Klöden Andreas,21,RadioShack,,9,2011,▼3
25,117,,,44.0,19.0,Thomas Geraint,22,Sky Procycling,,9,2011,▼3
32,131,,,42.0,,Casar Sandy,23,FDJ,,9,2011,-
24,174,,,42.0,21.0,Goss Matthew,24,HTC - High Road,,9,2011,▼3
26,179,,,40.0,35.0,Velits Peter,25,HTC - High Road,,9,2011,▲10
33,21,,,38.0,25.0,Sánchez Samuel,26,Euskaltel - Euskadi,,9,2011,▼1
29,132,,,38.0,22.0,Bonnet William,27,FDJ,,9,2011,▼5
28,138,,,37.0,23.0,Roy Jérémy,28,FDJ,,9,2011,▼5
32,85,,,34.0,26.0,Gutiérrez José Iván,29,Movistar Team,,9,2011,▼3
31,154,,,33.0,27.0,Duque Leonardo Fabio,30,"Cofidis, le Crédit en Ligne",,9,2011,▼3
24,118,,,32.0,28.0,Urán Rigoberto,31,Sky Procycling,,9,2011,▼3
28,209,,,32.0,29.0,Westra Lieuwe,32,Vacansoleil - DCM,,9,2011,▼3
28,204,,,31.0,30.0,Hoogerland Johnny,33,Vacansoleil - DCM,,9,2011,▼3
26,175,,,28.0,43.0,Martin Tony,34,HTC - High Road,,9,2011,▲9
29,161,,,26.0,41.0,Cunego Damiano,35,Lampre - ISD,,9,2011,▲6
25,134,,,26.0,32.0,Jeannesson Arnold,36,FDJ,,9,2011,▼4
23,156,,,26.0,33.0,Gallopin Tony,37,"Cofidis, le Crédit en Ligne",,9,2011,▼4
31,214,,,24.0,34.0,Engoulvent Jimmy,38,Saur - Sojasun,,9,2011,▼4
26,11,,,22.0,69.0,Schleck Andy,39,Leopard Trek,,9,2011,▲30
24,151,,,22.0,47.0,Taaramäe Rein,40,"Cofidis, le Crédit en Ligne",,9,2011,▲7
25,135,,,21.0,36.0,Meersman Gianni,41,FDJ,,9,2011,▼5
29,89,,,21.0,37.0,Ventoso Francisco José,42,Movistar Team,,9,2011,▼5
30,109,,,20.0,38.0,Riblon Christophe,43,AG2R La Mondiale,,9,2011,▼5
24,137,,,20.0,39.0,Roux Anthony,44,FDJ,,9,2011,▼5
24,95,,,20.0,52.0,Oss Daniel,45,Liquigas - Cannondale,,9,2011,▲7
22,139,,,20.0,40.0,Vichot Arthur,46,FDJ,,9,2011,▼6
36,53,,,18.0,42.0,Dean Julian,47,Team Garmin - Cervélo,,9,2011,▼5
29,158,,,17.0,44.0,Valentin Tristan,48,"Cofidis, le Crédit en Ligne",,9,2011,▼4
28,177,,,17.0,45.0,Renshaw Mark,49,HTC - High Road,,9,2011,▼4
28,14,,,16.0,46.0,Gerdemann Linus,50,Leopard Trek,,9,2011,▼4
26,155,,,16.0,48.0,El Fares Julien,51,"Cofidis, le Crédit en Ligne",,9,2011,▼3
24,123,,,16.0,49.0,Ciolek Gerald,52,Quickstep Cycling Team,,9,2011,▼3
27,125,,,15.0,50.0,Devenyns Dries,53,Quickstep Cycling Team,,9,2011,▼3
30,219,,,15.0,51.0,Talabardon Yannick,54,Saur - Sojasun,,9,2011,▼3
30,197,,,15.0,53.0,Kolobnev Alexandr,55,Team Katusha,,9,2011,▼2
27,187,,,15.0,55.0,Quéméneur Perrig,56,Team Europcar,,9,2011,▼1
27,129,,,15.0,54.0,Terpstra Niki,57,Quickstep Cycling Team,,9,2011,▼3
24,106,,,15.0,56.0,Kadri Blel,58,AG2R La Mondiale,,9,2011,▼2
27,206,,,14.0,57.0,Marcato Marco,59,Vacansoleil - DCM,,9,2011,▼2
33,91,,,13.0,70.0,Basso Ivan,60,Liquigas - Cannondale,,9,2011,▲10
22,178,,,13.0,58.0,van Garderen Tejay,61,HTC - High Road,,9,2011,▼3
23,168,,,13.0,60.0,Malori Adriano,62,Lampre - ISD,,9,2011,▼2
29,25,,,13.0,59.0,Pérez Rubén,63,Euskaltel - Euskadi,,9,2011,▼4
33,112,,,13.0,,Flecha Juan Antonio,64,Sky Procycling,,9,2011,-
23,22,,,13.0,62.0,Izagirre Gorka,65,Euskaltel - Euskadi,,9,2011,▼3
21,213,,,13.0,61.0,Delaplace Anthony,66,Saur - Sojasun,,9,2011,▼5
31,27,,,13.0,63.0,Urtasun Pablo,67,Euskaltel - Euskadi,,9,2011,▼4
35,58,,,11.0,81.0,Vande Velde Christian,68,Team Garmin - Cervélo,,9,2011,▲13
27,84,,,11.0,64.0,Erviti Imanol,69,Movistar Team,,9,2011,▼5
24,102,,,11.0,65.0,Bouet Maxime,70,AG2R La Mondiale,,9,2011,▼5
24,159,,,11.0,66.0,Zingle Romain,71,"Cofidis, le Crédit en Ligne",,9,2011,▼5
26,13,,,10.0,67.0,Fuglsang Jakob,72,Leopard Trek,,9,2011,▼5
33,52,,,10.0,,Danielson Tom,73,Team Garmin - Cervélo,,9,2011,-
26,38,,,10.0,,Vanendert Jelle,74,Omega Pharma-Lotto,,9,2011,-
31,127,,,10.0,68.0,Pineau Jérôme,75,Quickstep Cycling Team,,9,2011,▼7
34,126,,,9.0,71.0,Engels Addy,76,Quickstep Cycling Team,,9,2011,▼5
23,183,,,8.0,72.0,Gautier Cyril,77,Team Europcar,,9,2011,▼5
30,55,,,8.0,,Hesjedal Ryder,78,Team Garmin - Cervélo,,9,2011,-
28,15,,,7.0,73.0,Monfort Maxime,79,Leopard Trek,,9,2011,▼6
34,119,,,7.0,74.0,Zandio Xabier,80,Sky Procycling,,9,2011,▼6
30,128,,,7.0,75.0,Steegmans Gert,81,Quickstep Cycling Team,,9,2011,▼6
25,196,,,6.0,76.0,Isaychev Vladimir,82,Team Katusha,,9,2011,▼6
37,16,,,4.0,78.0,O'Grady Stuart,83,Leopard Trek,,9,2011,▼5
26,92,,,3.0,,Bodnar Maciej,84,Liquigas - Cannondale,,9,2011,-
28,143,,,3.0,79.0,Burghardt Marcus,85,BMC Racing Team,,9,2011,▼6
27,101,,,2.0,80.0,Roche Nicolas,86,AG2R La Mondiale,,9,2011,▼6
34,108,,,2.0,,Peraud Jean-Christophe,87,AG2R La Mondiale,,9,2011,-
25,66,,,2.0,82.0,Kreuziger Roman,88,Pro Team Astana,,9,2011,▼6
30,94,,,2.0,,Longo Borghini Paolo,89,Liquigas - Cannondale,,9,2011,-
30,173,,,2.0,83.0,Eisel Bernhard,90,HTC - High Road,,9,2011,▼7
30,153,,,2.0,84.0,Dumoulin Samuel,91,"Cofidis, le Crédit en Ligne",,9,2011,▼7
29,145,,,1.0,85.0,Moinard Amaël,92,BMC Racing Team,,9,2011,▼7
26,35,,,1.0,86.0,Roelandts Jürgen,93,Omega Pharma-Lotto,,9,2011,▼7
30,99,,,1.0,,Vanotti Alessandro,94,Liquigas - Cannondale,,9,2011,-
30,12,,,1.0,87.0,Cancellara Fabian,95,Leopard Trek,,9,2011,▼8
26,97,,,1.0,88.0,Sabatini Fabio,96,Liquigas - Cannondale,,9,2011,▼8
29,32,,,226.0,1.0,Gilbert Philippe,1,Omega Pharma-Lotto,,10,2011,-
26,88,,,209.0,2.0,Rojas José Joaquín,2,Movistar Team,,10,2011,-
26,171,,,197.0,3.0,Cavendish Mark,3,HTC - High Road,,10,2011,-
33,51,,,163.0,4.0,Hushovd Thor,4,Team Garmin - Cervélo,,10,2011,-
34,141,,,135.0,5.0,Evans Cadel,5,BMC Racing Team,,10,2011,-
28,33,,,123.0,7.0,Greipel André,6,Omega Pharma-Lotto,,10,2011,▲1
27,201,,,121.0,6.0,Feillu Romain,7,Vacansoleil - DCM,,10,2011,▼1
37,105,,,78.0,9.0,Hinault Sébastien,8,AG2R La Mondiale,,10,2011,▲1
27,54,,,76.0,8.0,Farrar Tyler,9,Team Garmin - Cervélo,,10,2011,▼1
30,202,,,69.0,12.0,Božič Borut,10,Vacansoleil - DCM,,10,2011,▲2
25,133,,,58.0,11.0,Delage Mickaël,11,FDJ,,10,2011,-
25,117,,,58.0,22.0,Thomas Geraint,12,Sky Procycling,,10,2011,▲10
24,193,,,55.0,10.0,Galimzyanov Denis,13,Team Katusha,,10,2011,▼3
24,114,,,53.0,13.0,Boasson Hagen Edvald,14,Sky Procycling,,10,2011,▼1
28,1,,,51.0,14.0,Contador Alberto,15,Saxo Bank - Sungard,,10,2011,▼1
24,83,,,48.0,15.0,Costa Rui,16,Movistar Team,,10,2011,▼1
29,132,,,48.0,27.0,Bonnet William,17,FDJ,,10,2011,▲10
37,169,,,47.0,16.0,Petacchi Alessandro,18,Lampre - ISD,,10,2011,▼2
32,181,,,46.0,17.0,Voeckler Thomas,19,Team Europcar,,10,2011,▼2
31,18,,,46.0,18.0,Schleck Fränk,20,Leopard Trek,,10,2011,▼2
27,47,,,45.0,19.0,Sánchez Luis León,21,Rabobank Cycling Team,,10,2011,▼2
27,189,,,44.0,20.0,Turgot Sébastien,22,Team Europcar,,10,2011,▼2
36,74,,,44.0,21.0,Klöden Andreas,23,RadioShack,,10,2011,▼2
24,174,,,44.0,24.0,Goss Matthew,24,HTC - High Road,,10,2011,-
32,131,,,42.0,23.0,Casar Sandy,25,FDJ,,10,2011,▼2
22,139,,,40.0,46.0,Vichot Arthur,26,FDJ,,10,2011,▲20
26,179,,,40.0,25.0,Velits Peter,27,HTC - High Road,,10,2011,▼2
24,95,,,40.0,45.0,Oss Daniel,28,Liquigas - Cannondale,,10,2011,▲17
33,21,,,38.0,26.0,Sánchez Samuel,29,Euskaltel - Euskadi,,10,2011,▼3
28,138,,,37.0,28.0,Roy Jérémy,30,FDJ,,10,2011,▼2
32,85,,,34.0,29.0,Gutiérrez José Iván,31,Movistar Team,,10,2011,▼2
31,154,,,33.0,30.0,Duque Leonardo Fabio,32,"Cofidis, le Crédit en Ligne",,10,2011,▼2
24,118,,,32.0,31.0,Urán Rigoberto,33,Sky Procycling,,10,2011,▼2
28,209,,,32.0,32.0,Westra Lieuwe,34,Vacansoleil - DCM,,10,2011,▼2
28,204,,,31.0,33.0,Hoogerland Johnny,35,Vacansoleil - DCM,,10,2011,▼2
21,213,,,30.0,66.0,Delaplace Anthony,36,Saur - Sojasun,,10,2011,▲30
23,156,,,29.0,37.0,Gallopin Tony,37,"Cofidis, le Crédit en Ligne",,10,2011,-
26,175,,,28.0,34.0,Martin Tony,38,HTC - High Road,,10,2011,▼4
27,206,,,27.0,59.0,Marcato Marco,39,Vacansoleil - DCM,,10,2011,▲20
29,89,,,27.0,42.0,Ventoso Francisco José,40,Movistar Team,,10,2011,▲2
29,161,,,26.0,35.0,Cunego Damiano,41,Lampre - ISD,,10,2011,▼6
25,134,,,26.0,36.0,Jeannesson Arnold,42,FDJ,,10,2011,▼6
26,155,,,26.0,51.0,El Fares Julien,43,"Cofidis, le Crédit en Ligne",,10,2011,▲8
28,177,,,25.0,49.0,Renshaw Mark,44,HTC - High Road,,10,2011,▲5
31,214,,,24.0,38.0,Engoulvent Jimmy,45,Saur - Sojasun,,10,2011,▼7
26,11,,,22.0,39.0,Schleck Andy,46,Leopard Trek,,10,2011,▼7
24,151,,,22.0,40.0,Taaramäe Rein,47,"Cofidis, le Crédit en Ligne",,10,2011,▼7
25,135,,,21.0,41.0,Meersman Gianni,48,FDJ,,10,2011,▼7
30,109,,,20.0,43.0,Riblon Christophe,49,AG2R La Mondiale,,10,2011,▼6
24,137,,,20.0,44.0,Roux Anthony,50,FDJ,,10,2011,▼6
36,53,,,18.0,47.0,Dean Julian,51,Team Garmin - Cervélo,,10,2011,▼4
29,158,,,17.0,48.0,Valentin Tristan,52,"Cofidis, le Crédit en Ligne",,10,2011,▼4
