BIB,GC,GC-Time,Prev,Rnk,Team,Time,stage,year,▼▲
,,+ - 59:58:54,12.0,12,Team Cannondale - Garmin,1:35:47 1:35:47,15,2015,-
,,+ - 59:58:54,13.0,13,Team Katusha,1:49:17 1:49:17,15,2015,-
,,+ - 59:58:54,14.0,14,Lotto Soudal,1:50:31 1:50:31,15,2015,-
,,+ - 59:58:54,15.0,15,Team Giant - Alpecin,",, 1:50:31",15,2015,-
,,+ - 59:58:54,16.0,16,FDJ,1:56:05 1:56:05,15,2015,-
,,+ - 59:58:54,17.0,17,Bora - Argon 18,2:02:46 2:02:46,15,2015,-
,,+ - 59:58:54,18.0,18,Bretagne - Séché Environnement,2:31:37 2:31:37,15,2015,-
,,+ - 59:58:54,19.0,19,"Cofidis, Solutions Crédits",2:38:07 2:38:07,15,2015,-
,,+ - 59:58:54,20.0,20,Etixx - Quick Step,3:00:59 3:00:59,15,2015,-
,,+ - 59:58:54,21.0,21,Lampre - Merida,3:03:36 3:03:36,15,2015,-
,,+ - 59:58:54,22.0,22,Orica GreenEDGE,4:39:13 4:39:13,15,2015,-
,,+ - 64:47:16,1.0,1,Movistar Team,195:23:31 195:23:31,16,2015,-
,,+ - 64:47:16,8.0,2,MTN - Qhubeka,20:50 20:50,16,2015,▲6
,,+ - 64:47:16,3.0,3,Tinkoff - Saxo,29:36 29:36,16,2015,-
,,+ - 64:47:16,2.0,4,Team Sky,32:48 32:48,16,2015,▼2
,,+ - 64:47:16,4.0,5,Astana Pro Team,36:11 36:11,16,2015,▼1
,,+ - 64:47:16,6.0,6,AG2R La Mondiale,45:54 45:54,16,2015,-
,,+ - 64:47:16,5.0,7,BMC Racing Team,55:29 55:29,16,2015,▼2
,,+ - 64:47:16,9.0,8,Team Europcar,1:06:17 1:06:17,16,2015,▲1
,,+ - 64:47:16,11.0,9,Trek Factory Racing,1:19:34 1:19:34,16,2015,▲2
,,+ - 64:47:16,10.0,10,IAM Cycling,1:19:48 1:19:48,16,2015,-
,,+ - 64:47:16,7.0,11,Team LottoNL-Jumbo,1:19:50 1:19:50,16,2015,▼4
,,+ - 64:47:16,14.0,12,Lotto Soudal,1:38:46 1:38:46,16,2015,▲2
,,+ - 64:47:16,15.0,13,Team Giant - Alpecin,1:55:38 1:55:38,16,2015,▲2
,,+ - 64:47:16,12.0,14,Team Cannondale - Garmin,2:06:09 2:06:09,16,2015,▼2
,,+ - 64:47:16,18.0,15,Bretagne - Séché Environnement,2:25:59 2:25:59,16,2015,▲3
,,+ - 64:47:16,19.0,16,"Cofidis, Solutions Crédits",2:29:11 2:29:11,16,2015,▲3
,,+ - 64:47:16,21.0,17,Lampre - Merida,2:50:47 2:50:47,16,2015,▲4
,,+ - 69:06:49,1.0,1,Movistar Team,208:18:05 208:18:05,17,2015,-
,,+ - 69:06:49,2.0,2,MTN - Qhubeka,16:57 16:57,17,2015,-
,,+ - 69:06:49,4.0,3,Team Sky,33:41 33:41,17,2015,▲1
,,+ - 69:06:49,3.0,4,Tinkoff - Saxo,38:36 38:36,17,2015,▼1
,,+ - 69:06:49,5.0,5,Astana Pro Team,46:31 46:31,17,2015,-
,,+ - 69:06:49,6.0,6,AG2R La Mondiale,48:53 48:53,17,2015,-
,,+ - 69:06:49,8.0,7,Team Europcar,1:17:38 1:17:38,17,2015,▲1
,,+ - 69:06:49,7.0,8,BMC Racing Team,1:21:36 1:21:36,17,2015,▼1
,,+ - 69:06:49,10.0,9,IAM Cycling,1:30:07 1:30:07,17,2015,▲1
,,+ - 69:06:49,11.0,10,Team LottoNL-Jumbo,1:34:11 1:34:11,17,2015,▲1
,,+ - 69:06:49,9.0,11,Trek Factory Racing,1:43:16 1:43:16,17,2015,▼2
,,+ - 69:06:49,13.0,12,Team Giant - Alpecin,2:08:21 2:08:21,17,2015,▲1
,,+ - 69:06:49,12.0,13,Lotto Soudal,2:10:19 2:10:19,17,2015,▼1
,,+ - 69:06:49,14.0,14,Team Cannondale - Garmin,2:16:01 2:16:01,17,2015,-
,,+ - 69:06:49,,15,Team Katusha,2:54:19 2:54:19,17,2015,-
,,+ - 69:06:49,,16,FDJ,2:58:08 2:58:08,17,2015,-
,,+ - 69:06:49,15.0,17,Bretagne - Séché Environnement,2:59:38 2:59:38,17,2015,▼2
,,+ - 69:06:49,16.0,18,"Cofidis, Solutions Crédits",3:01:44 3:01:44,17,2015,▼2
,,+ - 69:06:49,17.0,19,Lampre - Merida,3:11:12 3:11:12,17,2015,▼2
,,+ - 69:06:49,,20,Bora - Argon 18,3:25:21 3:25:21,17,2015,-
,,+ - 69:06:49,,21,Etixx - Quick Step,3:46:37 3:46:37,17,2015,-
,,+ - 69:06:49,,22,Orica GreenEDGE,6:12:06 6:12:06,17,2015,-
,,+ - 74:13:31,1.0,1,Movistar Team,223:36:08 223:36:08,18,2015,-
,,+ - 74:13:31,2.0,2,MTN - Qhubeka,36:23 36:23,18,2015,-
,,+ - 74:13:31,3.0,3,Team Sky,39:38 39:38,18,2015,-
,,+ - 74:13:31,5.0,4,Astana Pro Team,46:31 46:31,18,2015,▲1
,,+ - 74:13:31,4.0,5,Tinkoff - Saxo,49:30 49:30,18,2015,▼1
,,+ - 74:13:31,6.0,6,AG2R La Mondiale,1:03:26 1:03:26,18,2015,-
,,+ - 74:13:31,7.0,7,Team Europcar,1:22:17 1:22:17,18,2015,-
,,+ - 74:13:31,8.0,8,BMC Racing Team,1:34:35 1:34:35,18,2015,-
,,+ - 74:13:31,10.0,9,Team LottoNL-Jumbo,1:59:57 1:59:57,18,2015,▲1
,,+ - 74:13:31,9.0,10,IAM Cycling,2:00:59 2:00:59,18,2015,▼1
,,+ - 74:13:31,11.0,11,Trek Factory Racing,2:08:01 2:08:01,18,2015,-
,,+ - 74:13:31,14.0,12,Team Cannondale - Garmin,2:36:36 2:36:36,18,2015,▲2
,,+ - 74:13:31,12.0,13,Team Giant - Alpecin,2:50:32 2:50:32,18,2015,▼1
,,+ - 74:13:31,13.0,14,Lotto Soudal,3:16:45 3:16:45,18,2015,▼1
,,+ - 74:13:31,17.0,15,Bretagne - Séché Environnement,3:45:03 3:45:03,18,2015,▲2
,,+ - 74:13:31,19.0,16,Lampre - Merida,3:55:10 3:55:10,18,2015,▲3
,,+ - 74:13:31,16.0,17,FDJ,3:56:33 3:56:33,18,2015,▼1
,,+ - 74:13:31,15.0,18,Team Katusha,4:05:01 4:05:01,18,2015,▼3
,,+ - 74:13:31,18.0,19,"Cofidis, Solutions Crédits",4:13:33 4:13:33,18,2015,▼1
,,+ - 74:13:31,20.0,20,Bora - Argon 18,4:34:26 4:34:26,18,2015,-
,,+ - 74:13:31,21.0,21,Etixx - Quick Step,5:27:07 5:27:07,18,2015,-
,,+ - 74:13:31,22.0,22,Orica GreenEDGE,7:17:03 7:17:03,18,2015,-
,,+ - 78:37:34,1.0,1,Movistar Team,236:58:50 236:58:50,19,2015,-
,,+ - 78:37:34,5.0,2,Tinkoff - Saxo,51:00 51:00,19,2015,▲3
,,+ - 78:37:34,4.0,3,Astana Pro Team,53:36 53:36,19,2015,▲1
,,+ - 78:37:34,3.0,4,Team Sky,55:12 55:12,19,2015,▼1
,,+ - 78:37:34,2.0,5,MTN - Qhubeka,59:05 59:05,19,2015,▼3
,,+ - 78:37:34,6.0,6,AG2R La Mondiale,1:15:11 1:15:11,19,2015,-
,,+ - 78:37:34,7.0,7,Team Europcar,1:32:49 1:32:49,19,2015,-
,,+ - 78:37:34,8.0,8,BMC Racing Team,2:06:58 2:06:58,19,2015,-
,,+ - 78:37:34,10.0,9,IAM Cycling,2:22:22 2:22:22,19,2015,▲1
,,+ - 78:37:34,9.0,10,Team LottoNL-Jumbo,2:25:01 2:25:01,19,2015,▼1
,,+ - 78:37:34,11.0,11,Trek Factory Racing,2:43:33 2:43:33,19,2015,-
,,+ - 78:37:34,12.0,12,Team Cannondale - Garmin,3:10:03 3:10:03,19,2015,-
,,+ - 78:37:34,13.0,13,Team Giant - Alpecin,3:48:43 3:48:43,19,2015,-
,,+ - 78:37:34,14.0,14,Lotto Soudal,4:10:59 4:10:59,19,2015,-
,,+ - 78:37:34,16.0,15,Lampre - Merida,4:33:30 4:33:30,19,2015,▲1
,,+ - 78:37:34,15.0,16,Bretagne - Séché Environnement,4:34:29 4:34:29,19,2015,▼1
,,+ - 78:37:34,17.0,17,FDJ,4:42:08 4:42:08,19,2015,-
,,+ - 78:37:34,18.0,18,Team Katusha,5:10:10 5:10:10,19,2015,-
,,+ - 78:37:34,19.0,19,"Cofidis, Solutions Crédits",5:17:47 5:17:47,19,2015,-
,,+ - 78:37:34,20.0,20,Bora - Argon 18,5:22:40 5:22:40,19,2015,-
,,+ - 78:37:34,21.0,21,Etixx - Quick Step,6:33:28 6:33:28,19,2015,-
,,+ - 78:37:34,22.0,22,Orica GreenEDGE,8:29:31 8:29:31,19,2015,-
,,+ - 81:56:33,1.0,1,Movistar Team,246:55:21 246:55:21,20,2015,-
,,+ - 81:56:33,4.0,2,Team Sky,57:23 57:23,20,2015,▲2
,,+ - 81:56:33,2.0,3,Tinkoff - Saxo,1:00:12 1:00:12,20,2015,▼1
,,+ - 81:56:33,3.0,4,Astana Pro Team,1:12:09 1:12:09,20,2015,▼1
,,+ - 81:56:33,5.0,5,MTN - Qhubeka,1:14:32 1:14:32,20,2015,-
,,+ - 81:56:33,6.0,6,AG2R La Mondiale,1:24:22 1:24:22,20,2015,-
,,+ - 81:56:33,7.0,7,Team Europcar,1:48:51 1:48:51,20,2015,-
,,+ - 81:56:33,8.0,8,BMC Racing Team,2:41:46 2:41:46,20,2015,-
,,+ - 81:56:33,9.0,9,IAM Cycling,2:42:16 2:42:16,20,2015,-
,,+ - 81:56:33,10.0,10,Team LottoNL-Jumbo,2:46:59 2:46:59,20,2015,-
,,+ - 81:56:33,11.0,11,Trek Factory Racing,3:03:37 3:03:37,20,2015,-
,,+ - 81:56:33,12.0,12,Team Cannondale - Garmin,3:17:05 3:17:05,20,2015,-
,,+ - 81:56:33,13.0,13,Team Giant - Alpecin,4:22:56 4:22:56,20,2015,-
,,+ - 81:56:33,14.0,14,Lotto Soudal,4:40:09 4:40:09,20,2015,-
,,+ - 81:56:33,15.0,15,Lampre - Merida,4:48:00 4:48:00,20,2015,-
,,+ - 81:56:33,17.0,16,FDJ,5:03:55 5:03:55,20,2015,▲1
,,+ - 81:56:33,16.0,17,Bretagne - Séché Environnement,5:14:49 5:14:49,20,2015,▼1
,,+ - 81:56:33,18.0,18,Team Katusha,5:29:06 5:29:06,20,2015,-
,,+ - 81:56:33,19.0,19,"Cofidis, Solutions Crédits",5:35:06 5:35:06,20,2015,-
,,+ - 81:56:33,20.0,20,Bora - Argon 18,6:02:56 6:02:56,20,2015,-
,,+ - 81:56:33,21.0,21,Etixx - Quick Step,7:36:20 7:36:20,20,2015,-
,,+ - 81:56:33,22.0,22,Orica GreenEDGE,8:45:02 8:45:02,20,2015,-
,,+ - 84:46:14,1.0,1,Movistar Team,255:24:24 255:24:24,21,2015,-
,,+ - 84:46:14,2.0,2,Team Sky,57:23 57:23,21,2015,-
,,+ - 84:46:14,3.0,3,Tinkoff - Saxo,1:00:12 1:00:12,21,2015,-
,,+ - 84:46:14,4.0,4,Astana Pro Team,1:12:09 1:12:09,21,2015,-
,,+ - 84:46:14,5.0,5,MTN - Qhubeka,1:14:32 1:14:32,21,2015,-
,,+ - 84:46:14,6.0,6,AG2R La Mondiale,1:24:22 1:24:22,21,2015,-
,,+ - 84:46:14,7.0,7,Team Europcar,1:48:51 1:48:51,21,2015,-
,,+ - 84:46:14,8.0,8,BMC Racing Team,2:41:46 2:41:46,21,2015,-
,,+ - 84:46:14,9.0,9,IAM Cycling,2:42:16 2:42:16,21,2015,-
,,+ - 84:46:14,10.0,10,Team LottoNL-Jumbo,2:46:59 2:46:59,21,2015,-
,,+ - 84:46:14,11.0,11,Trek Factory Racing,3:03:37 3:03:37,21,2015,-
,,+ - 84:46:14,12.0,12,Team Cannondale - Garmin,3:17:05 3:17:05,21,2015,-
,,+ - 84:46:14,13.0,13,Team Giant - Alpecin,4:22:56 4:22:56,21,2015,-
,,+ - 84:46:14,14.0,14,Lotto Soudal,4:40:09 4:40:09,21,2015,-
,,+ - 84:46:14,15.0,15,Lampre - Merida,4:48:00 4:48:00,21,2015,-
,,+ - 84:46:14,16.0,16,FDJ,5:03:55 5:03:55,21,2015,-
,,+ - 84:46:14,17.0,17,Bretagne - Séché Environnement,5:14:49 5:14:49,21,2015,-
,,+ - 84:46:14,18.0,18,Team Katusha,5:29:06 5:29:06,21,2015,-
,,+ - 84:46:14,19.0,19,"Cofidis, Solutions Crédits",5:35:06 5:35:06,21,2015,-
,,+ - 84:46:14,20.0,20,Bora - Argon 18,6:02:56 6:02:56,21,2015,-
,,+ - 84:46:14,21.0,21,Etixx - Quick Step,7:36:20 7:36:20,21,2015,-
,,+ - 84:46:14,22.0,22,Orica GreenEDGE,8:45:02 8:45:02,21,2015,-
