BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 19:47:57,3.0,3,"Cofidis, Solutions Cr\xe9dits",9:18 9:18,-,5,2017
,,+ - 19:47:57,7.0,4,Team LottoNL-Jumbo,17:25 17:25,\u25b23,5,2017
,,+ - 19:47:57,5.0,5,Team Dimension Data,20:42 20:42,-,5,2017
,,+ - 19:47:57,8.0,6,Cannondale-Drapac Pro Cycling Team,22:39 22:39,\u25b22,5,2017
,,+ - 19:47:57,4.0,7,Quick-Step Floors,24:49 24:49,\u25bc3,5,2017
,,+ - 19:47:57,9.0,8,UnitedHealthcare Pro Cycling Team,25:39 25:39,\u25b21,5,2017
,,+ - 19:47:57,6.0,9,BORA - hansgrohe,27:37 27:37,\u25bc3,5,2017
,,+ - 19:47:57,11.0,10,Rally Cycling,30:12 30:12,\u25b21,5,2017
,,+ - 19:47:57,10.0,11,Team Katusha - Alpecin,49:45 49:45,\u25bc1,5,2017
,,+ - 19:47:57,13.0,12,Team Sunweb,51:10 51:10,\u25b21,5,2017
,,+ - 19:47:57,12.0,13,Trek - Segafredo,1:12:18 1:12:18,\u25bc1,5,2017
,,+ - 19:47:57,14.0,14,UAE Team Emirates,1:17:39 1:17:39,-,5,2017
,,+ - 19:47:57,15.0,15,Jelly Belly p/b Maxxis,1:21:31 1:21:31,-,5,2017
,,+ - 19:47:57,16.0,16,Team Novo Nordisk,1:29:13 1:29:13,-,5,2017
,,+ - 19:47:57,17.0,17,Astana Pro Team,1:48:56 1:48:56,-,5,2017
,,+ - 20:16:48,1.0,1,Team Sky,60:56:56 60:56:56,-,6,2017
,,+ - 20:16:48,2.0,2,BMC Racing Team,5:22 5:22,-,6,2017
,,+ - 20:16:48,3.0,3,"Cofidis, Solutions Cr\xe9dits",12:10 12:10,-,6,2017
,,+ - 20:16:48,4.0,4,Team LottoNL-Jumbo,18:00 18:00,-,6,2017
,,+ - 20:16:48,6.0,5,Cannondale-Drapac Pro Cycling Team,22:45 22:45,\u25b21,6,2017
,,+ - 20:16:48,5.0,6,Team Dimension Data,23:53 23:53,\u25bc1,6,2017
,,+ - 20:16:48,7.0,7,Quick-Step Floors,25:16 25:16,-,6,2017
,,+ - 20:16:48,9.0,8,BORA - hansgrohe,27:21 27:21,\u25b21,6,2017
,,+ - 20:16:48,8.0,9,UnitedHealthcare Pro Cycling Team,27:55 27:55,\u25bc1,6,2017
,,+ - 20:16:48,10.0,10,Rally Cycling,31:48 31:48,-,6,2017
,,+ - 20:16:48,11.0,11,Team Katusha - Alpecin,50:13 50:13,-,6,2017
,,+ - 20:16:48,12.0,12,Team Sunweb,57:05 57:05,-,6,2017
,,+ - 20:16:48,13.0,13,Trek - Segafredo,1:15:13 1:15:13,-,6,2017
,,+ - 20:16:48,14.0,14,UAE Team Emirates,1:18:46 1:18:46,-,6,2017
,,+ - 20:16:48,15.0,15,Jelly Belly p/b Maxxis,1:23:52 1:23:52,-,6,2017
,,+ - 20:16:48,16.0,16,Team Novo Nordisk,1:36:53 1:36:53,-,6,2017
,,+ - 20:16:48,17.0,17,Astana Pro Team,1:52:36 1:52:36,-,6,2017
,,+ - 22:54:38,1.0,1,Team Sky,68:50:04 68:50:04,-,7,2017
,,+ - 22:54:38,2.0,2,BMC Racing Team,5:44 5:44,-,7,2017
,,+ - 22:54:38,3.0,3,"Cofidis, Solutions Cr\xe9dits",12:10 12:10,-,7,2017
,,+ - 22:54:38,4.0,4,Team LottoNL-Jumbo,18:22 18:22,-,7,2017
,,+ - 22:54:38,5.0,5,Cannondale-Drapac Pro Cycling Team,23:38 23:38,-,7,2017
,,+ - 22:54:38,6.0,6,Team Dimension Data,24:24 24:24,-,7,2017
,,+ - 22:54:38,7.0,7,Quick-Step Floors,26:40 26:40,-,7,2017
,,+ - 22:54:38,8.0,8,BORA - hansgrohe,28:14 28:14,-,7,2017
,,+ - 22:54:38,9.0,9,UnitedHealthcare Pro Cycling Team,29:25 29:25,-,7,2017
,,+ - 22:54:38,10.0,10,Rally Cycling,31:57 31:57,-,7,2017
,,+ - 22:54:38,11.0,11,Team Katusha - Alpecin,51:06 51:06,-,7,2017
,,+ - 22:54:38,12.0,12,Team Sunweb,58:15 58:15,-,7,2017
,,+ - 22:54:38,13.0,13,Trek - Segafredo,1:15:52 1:15:52,-,7,2017
,,+ - 22:54:38,14.0,14,UAE Team Emirates,1:20:10 1:20:10,-,7,2017
,,+ - 22:54:38,15.0,15,Jelly Belly p/b Maxxis,1:28:55 1:28:55,-,7,2017
,,+ - 22:54:38,16.0,16,Team Novo Nordisk,1:49:54 1:49:54,-,7,2017
,,+ - 22:54:38,17.0,17,Astana Pro Team,1:54:31 1:54:31,-,7,2017
