BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 64:40:21,12.0,15,Wanty - Groupe Gobert,2:43:13 2:43:13,\u25bc3,15,2017
,,+ - 64:40:21,13.0,16,Quick-Step Floors,2:52:15 2:52:15,\u25bc3,15,2017
,,+ - 64:40:21,18.0,17,"Cofidis, Solutions Cr\xe9dits",2:52:20 2:52:20,\u25b21,15,2017
,,+ - 64:40:21,17.0,18,BORA - hansgrohe,3:18:21 3:18:21,\u25bc1,15,2017
,,+ - 64:40:21,21.0,19,Team Katusha - Alpecin,3:46:36 3:46:36,\u25b22,15,2017
,,+ - 64:40:21,20.0,20,Bahrain Merida Pro Cycling Team,3:53:59 3:53:59,-,15,2017
,,+ - 64:40:21,19.0,21,Team Dimension Data,4:03:07 4:03:07,\u25bc2,15,2017
,,+ - 64:40:21,22.0,22,FDJ,4:14:04 4:14:04,-,15,2017
,,+ - 68:18:36,1.0,1,Team Sky,205:06:20 205:06:20,-,16,2017
,,+ - 68:18:36,2.0,2,AG2R La Mondiale,10:07 10:07,-,16,2017
,,+ - 68:18:36,3.0,3,Trek - Segafredo,1:03:43 1:03:43,-,16,2017
,,+ - 68:18:36,4.0,4,BMC Racing Team,1:09:59 1:09:59,-,16,2017
,,+ - 68:18:36,5.0,5,Movistar Team,1:11:17 1:11:17,-,16,2017
,,+ - 68:18:36,6.0,6,Cannondale-Drapac Pro Cycling Team,1:33:12 1:33:12,-,16,2017
,,+ - 68:18:36,8.0,7,ORICA-Scott,1:40:50 1:40:50,\u25b21,16,2017
,,+ - 68:18:36,7.0,8,Astana Pro Team,1:45:06 1:45:06,\u25bc1,16,2017
,,+ - 68:18:36,9.0,9,Fortuneo - Oscaro,1:48:27 1:48:27,-,16,2017
,,+ - 68:18:36,10.0,10,Lotto Soudal,2:01:51 2:01:51,-,16,2017
,,+ - 68:18:36,13.0,11,Team Sunweb,2:29:40 2:29:40,\u25b22,16,2017
,,+ - 68:18:36,12.0,12,UAE Team Emirates,2:30:19 2:30:19,-,16,2017
,,+ - 68:18:36,14.0,13,Direct Energie,2:44:32 2:44:32,\u25b21,16,2017
,,+ - 68:18:36,11.0,14,Team LottoNL-Jumbo,2:48:20 2:48:20,\u25bc3,16,2017
,,+ - 68:18:36,15.0,15,Wanty - Groupe Gobert,2:50:58 2:50:58,-,16,2017
,,+ - 68:18:36,16.0,16,Quick-Step Floors,2:56:32 2:56:32,-,16,2017
,,+ - 68:18:36,17.0,17,"Cofidis, Solutions Cr\xe9dits",2:58:31 2:58:31,-,16,2017
,,+ - 68:18:36,18.0,18,BORA - hansgrohe,3:19:12 3:19:12,-,16,2017
,,+ - 68:18:36,19.0,19,Team Katusha - Alpecin,3:53:05 3:53:05,-,16,2017
,,+ - 68:18:36,20.0,20,Bahrain Merida Pro Cycling Team,4:00:04 4:00:04,-,16,2017
,,+ - 68:18:36,21.0,21,Team Dimension Data,4:02:39 4:02:39,-,16,2017
,,+ - 68:18:36,22.0,22,FDJ,4:26:10 4:26:10,-,16,2017
,,+ - 73:27:26,1.0,1,Team Sky,220:37:52 220:37:52,-,17,2017
,,+ - 73:27:26,2.0,2,AG2R La Mondiale,10:35 10:35,-,17,2017
,,+ - 73:27:26,4.0,3,BMC Racing Team,1:37:30 1:37:30,\u25b21,17,2017
,,+ - 73:27:26,3.0,4,Trek - Segafredo,1:39:37 1:39:37,\u25bc1,17,2017
,,+ - 73:27:26,5.0,5,Movistar Team,1:48:10 1:48:10,-,17,2017
,,+ - 73:27:26,7.0,6,ORICA-Scott,2:05:06 2:05:06,\u25b21,17,2017
,,+ - 73:27:26,6.0,7,Cannondale-Drapac Pro Cycling Team,2:06:27 2:06:27,\u25bc1,17,2017
,,+ - 73:27:26,8.0,8,Astana Pro Team,2:19:49 2:19:49,-,17,2017
,,+ - 73:27:26,10.0,9,Lotto Soudal,2:33:51 2:33:51,\u25b21,17,2017
,,+ - 73:27:26,9.0,10,Fortuneo - Oscaro,2:38:04 2:38:04,\u25bc1,17,2017
,,+ - 73:27:26,12.0,11,UAE Team Emirates,2:42:16 2:42:16,\u25b21,17,2017
,,+ - 73:27:26,11.0,12,Team Sunweb,3:14:58 3:14:58,\u25bc1,17,2017
,,+ - 73:27:26,15.0,13,Wanty - Groupe Gobert,3:32:32 3:32:32,\u25b22,17,2017
,,+ - 73:27:26,13.0,14,Direct Energie,3:34:20 3:34:20,\u25bc1,17,2017
,,+ - 73:27:26,17.0,15,"Cofidis, Solutions Cr\xe9dits",3:40:38 3:40:38,\u25b22,17,2017
,,+ - 73:27:26,14.0,16,Team LottoNL-Jumbo,3:47:13 3:47:13,\u25bc2,17,2017
,,+ - 73:27:26,16.0,17,Quick-Step Floors,3:52:13 3:52:13,\u25bc1,17,2017
,,+ - 73:27:26,18.0,18,BORA - hansgrohe,4:20:57 4:20:57,-,17,2017
,,+ - 73:27:26,20.0,19,Bahrain Merida Pro Cycling Team,5:04:04 5:04:04,\u25b21,17,2017
,,+ - 73:27:26,21.0,20,Team Dimension Data,5:04:42 5:04:42,\u25b21,17,2017
,,+ - 73:27:26,19.0,21,Team Katusha - Alpecin,5:08:41 5:08:41,\u25bc2,17,2017
,,+ - 73:27:26,22.0,22,FDJ,5:41:46 5:41:46,-,17,2017
,,+ - 78:08:19,1.0,1,Team Sky,234:42:38 234:42:38,-,18,2017
,,+ - 78:08:19,2.0,2,AG2R La Mondiale,15:18 15:18,-,18,2017
,,+ - 78:08:19,3.0,3,BMC Racing Team,1:47:35 1:47:35,-,18,2017
,,+ - 78:08:19,4.0,4,Trek - Segafredo,1:52:41 1:52:41,-,18,2017
,,+ - 78:08:19,5.0,5,Movistar Team,2:05:25 2:05:25,-,18,2017
,,+ - 78:08:19,7.0,6,Cannondale-Drapac Pro Cycling Team,2:13:24 2:13:24,\u25b21,18,2017
,,+ - 78:08:19,6.0,7,ORICA-Scott,2:13:47 2:13:47,\u25bc1,18,2017
,,+ - 78:08:19,8.0,8,Astana Pro Team,2:24:47 2:24:47,-,18,2017
,,+ - 78:08:19,10.0,9,Fortuneo - Oscaro,2:47:26 2:47:26,\u25b21,18,2017
,,+ - 78:08:19,9.0,10,Lotto Soudal,2:48:32 2:48:32,\u25bc1,18,2017
,,+ - 78:08:19,11.0,11,UAE Team Emirates,2:48:54 2:48:54,-,18,2017
,,+ - 78:08:19,12.0,12,Team Sunweb,3:33:25 3:33:25,-,18,2017
,,+ - 78:08:19,13.0,13,Wanty - Groupe Gobert,3:48:00 3:48:00,-,18,2017
,,+ - 78:08:19,14.0,14,Direct Energie,4:03:18 4:03:18,-,18,2017
,,+ - 78:08:19,17.0,15,Quick-Step Floors,4:09:47 4:09:47,\u25b22,18,2017
,,+ - 78:08:19,15.0,16,"Cofidis, Solutions Cr\xe9dits",4:10:45 4:10:45,\u25bc1,18,2017
,,+ - 78:08:19,16.0,17,Team LottoNL-Jumbo,4:41:58 4:41:58,\u25bc1,18,2017
,,+ - 78:08:19,18.0,18,BORA - hansgrohe,5:19:11 5:19:11,-,18,2017
,,+ - 78:08:19,21.0,19,Team Katusha - Alpecin,5:37:37 5:37:37,\u25b22,18,2017
,,+ - 78:08:19,19.0,20,Bahrain Merida Pro Cycling Team,5:41:47 5:41:47,\u25bc1,18,2017
,,+ - 78:08:19,20.0,21,Team Dimension Data,5:57:02 5:57:02,\u25bc1,18,2017
,,+ - 78:08:19,22.0,22,FDJ,6:43:32 6:43:32,-,18,2017
,,+ - 83:26:55,1.0,1,Team Sky,250:38:26 250:38:26,-,19,2017
,,+ - 83:26:55,2.0,2,AG2R La Mondiale,3:08 3:08,-,19,2017
,,+ - 83:26:55,4.0,3,Trek - Segafredo,1:41:51 1:41:51,\u25b21,19,2017
,,+ - 83:26:55,3.0,4,BMC Racing Team,1:47:35 1:47:35,\u25bc1,19,2017
,,+ - 83:26:55,7.0,5,ORICA-Scott,1:49:29 1:49:29,\u25b22,19,2017
,,+ - 83:26:55,5.0,6,Movistar Team,1:53:15 1:53:15,\u25bc1,19,2017
,,+ - 83:26:55,6.0,7,Cannondale-Drapac Pro Cycling Team,2:13:24 2:13:24,\u25bc1,19,2017
,,+ - 83:26:55,9.0,8,Fortuneo - Oscaro,",, 2:13:24",\u25b21,19,2017
,,+ - 83:26:55,8.0,9,Astana Pro Team,2:24:47 2:24:47,\u25bc1,19,2017
,,+ - 83:26:55,10.0,10,Lotto Soudal,2:25:32 2:25:32,-,19,2017
,,+ - 83:26:55,11.0,11,UAE Team Emirates,2:38:04 2:38:04,-,19,2017
,,+ - 83:26:55,12.0,12,Team Sunweb,3:21:03 3:21:03,-,19,2017
,,+ - 83:26:55,14.0,13,Direct Energie,3:29:28 3:29:28,\u25b21,19,2017
,,+ - 83:26:55,13.0,14,Wanty - Groupe Gobert,3:48:00 3:48:00,\u25bc1,19,2017
,,+ - 83:26:55,15.0,15,Quick-Step Floors,3:58:57 3:58:57,-,19,2017
,,+ - 83:26:55,16.0,16,"Cofidis, Solutions Cr\xe9dits",3:59:55 3:59:55,-,19,2017
,,+ - 83:26:55,17.0,17,Team LottoNL-Jumbo,4:41:58 4:41:58,-,19,2017
,,+ - 83:26:55,18.0,18,BORA - hansgrohe,5:19:11 5:19:11,-,19,2017
,,+ - 83:26:55,19.0,19,Team Katusha - Alpecin,5:26:47 5:26:47,-,19,2017
,,+ - 83:26:55,20.0,20,Bahrain Merida Pro Cycling Team,5:41:47 5:41:47,-,19,2017
,,+ - 83:26:55,21.0,21,Team Dimension Data,5:44:35 5:44:35,-,19,2017
,,+ - 83:26:55,22.0,22,FDJ,6:32:42 6:32:42,-,19,2017
,,+ - 83:55:16,1.0,1,Team Sky,252:04:09 252:04:09,-,20,2017
,,+ - 83:55:16,2.0,2,AG2R La Mondiale,7:14 7:14,-,20,2017
,,+ - 83:55:16,3.0,3,Trek - Segafredo,1:44:46 1:44:46,-,20,2017
,,+ - 83:55:16,4.0,4,BMC Racing Team,1:49:49 1:49:49,-,20,2017
,,+ - 83:55:16,5.0,5,ORICA-Scott,1:52:21 1:52:21,-,20,2017
,,+ - 83:55:16,6.0,6,Movistar Team,1:55:52 1:55:52,-,20,2017
,,+ - 83:55:16,7.0,7,Cannondale-Drapac Pro Cycling Team,2:15:25 2:15:25,-,20,2017
,,+ - 83:55:16,8.0,8,Fortuneo - Oscaro,2:18:18 2:18:18,-,20,2017
,,+ - 83:55:16,10.0,9,Lotto Soudal,2:28:18 2:28:18,\u25b21,20,2017
,,+ - 83:55:16,9.0,10,Astana Pro Team,2:28:39 2:28:39,\u25bc1,20,2017
,,+ - 83:55:16,11.0,11,UAE Team Emirates,2:42:43 2:42:43,-,20,2017
,,+ - 83:55:16,12.0,12,Team Sunweb,3:23:38 3:23:38,-,20,2017
,,+ - 83:55:16,13.0,13,Direct Energie,3:32:35 3:32:35,-,20,2017
,,+ - 83:55:16,14.0,14,Wanty - Groupe Gobert,3:54:30 3:54:30,-,20,2017
,,+ - 83:55:16,15.0,15,Quick-Step Floors,4:02:19 4:02:19,-,20,2017
,,+ - 83:55:16,16.0,16,"Cofidis, Solutions Cr\xe9dits",4:06:05 4:06:05,-,20,2017
,,+ - 83:55:16,17.0,17,Team LottoNL-Jumbo,4:46:44 4:46:44,-,20,2017
,,+ - 83:55:16,18.0,18,BORA - hansgrohe,5:22:07 5:22:07,-,20,2017
,,+ - 83:55:16,19.0,19,Team Katusha - Alpecin,5:29:11 5:29:11,-,20,2017
,,+ - 83:55:16,20.0,20,Bahrain Merida Pro Cycling Team,5:49:48 5:49:48,-,20,2017
,,+ - 83:55:16,21.0,21,Team Dimension Data,5:51:41 5:51:41,-,20,2017
,,+ - 83:55:16,22.0,22,FDJ,6:41:25 6:41:25,-,20,2017
,,+ - 86:20:55,1.0,1,Team Sky,259:21:06 259:21:06,-,21,2017
,,+ - 86:20:55,2.0,2,AG2R La Mondiale,7:14 7:14,-,21,2017
,,+ - 86:20:55,3.0,3,Trek - Segafredo,1:44:46 1:44:46,-,21,2017
,,+ - 86:20:55,4.0,4,BMC Racing Team,1:49:49 1:49:49,-,21,2017
,,+ - 86:20:55,5.0,5,ORICA-Scott,1:52:21 1:52:21,-,21,2017
,,+ - 86:20:55,6.0,6,Movistar Team,1:55:52 1:55:52,-,21,2017
,,+ - 86:20:55,7.0,7,Cannondale-Drapac Pro Cycling Team,2:15:25 2:15:25,-,21,2017
,,+ - 86:20:55,8.0,8,Fortuneo - Oscaro,2:18:18 2:18:18,-,21,2017
,,+ - 86:20:55,9.0,9,Lotto Soudal,2:28:18 2:28:18,-,21,2017
,,+ - 86:20:55,10.0,10,Astana Pro Team,2:28:39 2:28:39,-,21,2017
,,+ - 86:20:55,11.0,11,UAE Team Emirates,2:42:43 2:42:43,-,21,2017
,,+ - 86:20:55,12.0,12,Team Sunweb,3:23:38 3:23:38,-,21,2017
,,+ - 86:20:55,13.0,13,Direct Energie,3:32:35 3:32:35,-,21,2017
,,+ - 86:20:55,14.0,14,Wanty - Groupe Gobert,3:54:30 3:54:30,-,21,2017
,,+ - 86:20:55,15.0,15,Quick-Step Floors,4:02:19 4:02:19,-,21,2017
,,+ - 86:20:55,16.0,16,"Cofidis, Solutions Cr\xe9dits",4:06:05 4:06:05,-,21,2017
,,+ - 86:20:55,17.0,17,Team LottoNL-Jumbo,4:49:48 4:49:48,-,21,2017
,,+ - 86:20:55,18.0,18,BORA - hansgrohe,5:22:07 5:22:07,-,21,2017
,,+ - 86:20:55,19.0,19,Team Katusha - Alpecin,5:29:11 5:29:11,-,21,2017
,,+ - 86:20:55,20.0,20,Bahrain Merida Pro Cycling Team,5:49:48 5:49:48,-,21,2017
,,+ - 86:20:55,21.0,21,Team Dimension Data,5:51:41 5:51:41,-,21,2017
,,+ - 86:20:55,22.0,22,FDJ,6:41:25 6:41:25,-,21,2017
