Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
27,162,39,19.0,Battaglin Enrico,18,Team LottoNL-Jumbo,,\u25b21,11,2017
26,181,37,20.0,Dumoulin Tom,19,Team Sunweb,,\u25b21,11,2017
25,98,36,21.0,Shalunov Evgeny,20,Gazprom-RusVelo,,\u25b21,11,2017
23,216,35,22.0,Mareczko Jakub,21,Wilier Triestina - Selle Italia,,\u25b21,11,2017
35,92,34,23.0,Brutt Pavel,22,Gazprom-RusVelo,,\u25b21,11,2017
33,27,34,24.0,Sanchez Luis Leon,23,Astana Pro Team,,\u25b21,11,2017
24,131,33,25.0,Jungels Bob,24,Quick-Step Floors,,\u25b21,11,2017
32,1,29,26.0,Nibali Vincenzo,25,Bahrain Merida Pro Cycling Team,,\u25b21,11,2017
34,138,28,27.0,Richeze Ariel Maximiliano,26,Quick-Step Floors,,\u25b21,11,2017
26,144,27,53.0,Fraile Omar,27,Team Dimension Data,,\u25b226,11,2017
29,117,27,28.0,Izagirre Gorka,28,Movistar Team,,-,11,2017
34,9,27,35.0,Visconti Giovanni,29,Bahrain Merida Pro Cycling Team,,\u25b26,11,2017
22,182,25,29.0,Bauhaus Phil,30,Team Sunweb,,\u25bc1,11,2017
26,81,24,30.0,Pinot Thibaut,31,FDJ,,\u25bc1,11,2017
25,214,24,32.0,Fonzi Giuseppe,32,Wilier Triestina - Selle Italia,,-,11,2017
29,205,23,33.0,Modolo Sacha,33,UAE Team Emirates,,-,11,2017
24,121,22,34.0,Yates Adam,34,ORICA-Scott,,-,11,2017
27,111,20,36.0,Quintana Nairo,35,Movistar Team,,\u25b21,11,2017
25,209,20,37.0,Polanc Jan,36,UAE Team Emirates,,\u25b21,11,2017
30,69,20,38.0,Woods Michael,37,Cannondale-Drapac Pro Cycling Team,,\u25b21,11,2017
29,96,20,39.0,Rovny Ivan,38,Gazprom-RusVelo,,\u25b21,11,2017
26,215,20,40.0,Koshevoy Ilia,39,Wilier Triestina - Selle Italia,,\u25b21,11,2017
27,99,19,41.0,Tsatevich Alexey,40,Gazprom-RusVelo,,\u25b21,11,2017
30,201,18,55.0,Costa Rui,41,UAE Team Emirates,,\u25b214,11,2017
30,191,17,42.0,Mollema Bauke,42,Trek - Segafredo,,-,11,2017
27,79,16,43.0,Tratnik Jan,43,CCC Sprandi Polkowice,,-,11,2017
27,151,15,44.0,Zakarin Ilnur,44,Team Katusha - Alpecin,,-,11,2017
27,156,14,45.0,Kuznetsov Viacheslav,45,Team Katusha - Alpecin,,-,11,2017
34,136,13,46.0,Keisse Iljo,46,Quick-Step Floors,,-,11,2017
34,8,12,47.0,Siutsou Kanstantsin,47,Bahrain Merida Pro Cycling Team,,-,11,2017
33,72,12,48.0,Bialoblocki Marcin,48,CCC Sprandi Polkowice,,-,11,2017
30,26,11,62.0,Kangert Tanel,49,Astana Pro Team,,\u25b213,11,2017
29,52,11,49.0,Benedetti Cesare,50,BORA - hansgrohe,,\u25bc1,11,2017
24,202,10,50.0,Conti Valerio,51,UAE Team Emirates,,\u25bc1,11,2017
34,142,10,76.0,Anton Igor,52,Team Dimension Data,,\u25b224,11,2017
32,22,10,54.0,Cataldo Dario,53,Astana Pro Team,,\u25b21,11,2017
27,74,10,51.0,Owsian Lukasz,54,CCC Sprandi Polkowice,,\u25bc3,11,2017
21,197,10,52.0,Pedersen Mads,55,Trek - Segafredo,,\u25bc3,11,2017
30,61,9,,Rolland Pierre,56,Cannondale-Drapac Pro Cycling Team,,-,11,2017
27,171,8,,Landa Mikel,57,Team Sky,,-,11,2017
34,109,6,63.0,Monfort Maxime,58,Lotto Soudal,,\u25b25,11,2017
33,19,6,56.0,Montaguti Matteo,59,AG2R La Mondiale,,\u25bc3,11,2017
23,56,6,57.0,M\xfchlberger Gregor,60,BORA - hansgrohe,,\u25bc3,11,2017
35,176,6,58.0,Kiryienka Vasil,61,Team Sky,,\u25bc3,11,2017
34,11,5,59.0,Pozzovivo Domenico,62,AG2R La Mondiale,,\u25bc3,11,2017
30,44,5,,Hermans Ben,63,BMC Racing Team,,-,11,2017
29,146,5,60.0,Janse van Rensburg Jacques,64,Team Dimension Data,,\u25bc4,11,2017
29,161,4,61.0,Kruijswijk Steven,65,Team LottoNL-Jumbo,,\u25bc4,11,2017
30,104,4,64.0,De Clercq Bart,66,Lotto Soudal,,\u25bc2,11,2017
25,68,4,65.0,Villella Davide,67,Cannondale-Drapac Pro Cycling Team,,\u25bc2,11,2017
32,2,4,66.0,Agnoli Valerio,68,Bahrain Merida Pro Cycling Team,,\u25bc2,11,2017
26,149,4,67.0,Van Zyl Johann,69,Team Dimension Data,,\u25bc2,11,2017
30,112,3,68.0,Amador Andrey,70,Movistar Team,,\u25bc2,11,2017
24,208,3,,Petilli Simone,71,UAE Team Emirates,,-,11,2017
30,132,3,70.0,Capecchi Eros,72,Quick-Step Floors,,\u25bc2,11,2017
27,177,3,69.0,Puccio Salvatore,73,Team Sky,,\u25bc4,11,2017
32,169,3,72.0,van Emden Jos,74,Team LottoNL-Jumbo,,\u25bc2,11,2017
28,139,3,73.0,Serry Pieter,75,Quick-Step Floors,,\u25bc2,11,2017
32,51,3,74.0,B\xe1rta Jan,76,BORA - hansgrohe,,\u25bc2,11,2017
27,87,2,75.0,Reichenbach Sebastien,77,FDJ,,\u25bc2,11,2017
27,125,2,79.0,Juul-Jensen Christopher,78,ORICA-Scott,,\u25b21,11,2017
30,76,2,77.0,Ponzi Simone,79,CCC Sprandi Polkowice,,\u25bc2,11,2017
23,103,2,78.0,de Buyst Jasper,80,Lotto Soudal,,\u25bc2,11,2017
40,128,2,80.0,Tuft Svein,81,ORICA-Scott,,\u25bc1,11,2017
20,32,2,81.0,Albanese Vincenzo,82,Bardiani - CSF,,\u25bc1,11,2017
24,64,1,82.0,Formolo Davide,83,Cannondale-Drapac Pro Cycling Team,,\u25bc1,11,2017
36,15,1,,Dupont Hubert,84,AG2R La Mondiale,,-,11,2017
21,133,1,,De Plus Laurens,85,Quick-Step Floors,,-,11,2017
25,54,1,83.0,Konrad Patrick,86,BORA - hansgrohe,,\u25bc3,11,2017
33,107,1,,Marczynski Tomasz,87,Lotto Soudal,,-,11,2017
33,134,1,86.0,Devenyns Dries,88,Quick-Step Floors,,\u25bc2,11,2017
35,49,1,84.0,Ventoso Francisco,89,BMC Racing Team,,\u25bc5,11,2017
29,213,1,87.0,Busato Matteo,90,Wilier Triestina - Selle Italia,,\u25bc3,11,2017
37,101,1,85.0,Bak Lars Ytting,91,Lotto Soudal,,\u25bc6,11,2017
33,204,1,88.0,Marcato Marco,92,UAE Team Emirates,,\u25bc4,11,2017
22,135,247,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,12,2017
25,199,167,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,12,2017
34,100,137,3.0,Greipel Andr\xe9,3,Lotto Soudal,,-,12,2017
22,123,100,4.0,Ewan Caleb,4,ORICA-Scott,,-,12,2017
25,58,98,5.0,P\xf6stlberger Lukas,5,BORA - hansgrohe,,-,12,2017
26,53,82,10.0,Bennett Sam,6,BORA - hansgrohe,,\u25b24,12,2017
28,148,78,6.0,Teklehaimanot Daniel,7,Team Dimension Data,,\u25bc1,12,2017
27,147,76,7.0,Sbaragli Kristian,8,Team Dimension Data,,\u25bc1,12,2017
23,216,70,21.0,Mareczko Jakub,9,Wilier Triestina - Selle Italia,,\u25b212,12,2017
26,43,68,8.0,Dillier Silvan,10,BMC Racing Team,,\u25bc2,12,2017
27,219,60,9.0,Zhupa Eugert,11,Wilier Triestina - Selle Italia,,\u25bc2,12,2017
22,145,54,14.0,Gibbons Ryan,12,Team Dimension Data,,\u25b22,12,2017
34,203,52,12.0,Ferrari Roberto,13,UAE Team Emirates,,\u25bc1,12,2017
23,33,52,11.0,Andreetta Simone,14,Bardiani - CSF,,\u25bc3,12,2017
34,138,46,26.0,Richeze Ariel Maximiliano,15,Quick-Step Floors,,\u25b211,12,2017
28,59,44,13.0,Selig R\xfcdiger,16,BORA - hansgrohe,,\u25bc3,12,2017
22,182,43,30.0,Bauhaus Phil,17,Team Sunweb,,\u25b213,12,2017
30,75,42,15.0,Paterski Maciej,18,CCC Sprandi Polkowice,,\u25bc3,12,2017
33,94,40,16.0,Kozonchuk Dmitry,19,Gazprom-RusVelo,,\u25bc3,12,2017
30,179,39,17.0,Thomas Geraint,20,Team Sky,,\u25bc3,12,2017
27,162,39,18.0,Battaglin Enrico,21,Team LottoNL-Jumbo,,\u25bc3,12,2017
26,181,37,19.0,Dumoulin Tom,22,Team Sunweb,,\u25bc3,12,2017
25,98,36,20.0,Shalunov Evgeny,23,Gazprom-RusVelo,,\u25bc3,12,2017
35,92,34,22.0,Brutt Pavel,24,Gazprom-RusVelo,,\u25bc2,12,2017
33,27,34,23.0,Sanchez Luis Leon,25,Astana Pro Team,,\u25bc2,12,2017
33,204,33,92.0,Marcato Marco,26,UAE Team Emirates,,\u25b266,12,2017
24,131,33,24.0,Jungels Bob,27,Quick-Step Floors,,\u25bc3,12,2017
29,205,33,33.0,Modolo Sacha,28,UAE Team Emirates,,\u25b25,12,2017
25,37,32,,Maestri Mirco,29,Bardiani - CSF,,-,12,2017
32,1,29,25.0,Nibali Vincenzo,30,Bahrain Merida Pro Cycling Team,,\u25bc5,12,2017
26,144,27,27.0,Fraile Omar,31,Team Dimension Data,,\u25bc4,12,2017
29,117,27,28.0,Izagirre Gorka,32,Movistar Team,,\u25bc4,12,2017
34,9,27,29.0,Visconti Giovanni,33,Bahrain Merida Pro Cycling Team,,\u25bc4,12,2017
26,81,24,31.0,Pinot Thibaut,34,FDJ,,\u25bc3,12,2017
25,214,24,32.0,Fonzi Giuseppe,35,Wilier Triestina - Selle Italia,,\u25bc3,12,2017
24,121,22,34.0,Yates Adam,36,ORICA-Scott,,\u25bc2,12,2017
27,99,22,40.0,Tsatevich Alexey,37,Gazprom-RusVelo,,\u25b23,12,2017
27,111,20,35.0,Quintana Nairo,38,Movistar Team,,\u25bc3,12,2017
25,209,20,36.0,Polanc Jan,39,UAE Team Emirates,,\u25bc3,12,2017
30,69,20,37.0,Woods Michael,40,Cannondale-Drapac Pro Cycling Team,,\u25bc3,12,2017
29,96,20,38.0,Rovny Ivan,41,Gazprom-RusVelo,,\u25bc3,12,2017
26,215,20,39.0,Koshevoy Ilia,42,Wilier Triestina - Selle Italia,,\u25bc3,12,2017
30,201,18,41.0,Costa Rui,43,UAE Team Emirates,,\u25bc2,12,2017
27,156,18,45.0,Kuznetsov Viacheslav,44,Team Katusha - Alpecin,,\u25b21,12,2017
30,191,17,42.0,Mollema Bauke,45,Trek - Segafredo,,\u25bc3,12,2017
34,136,16,46.0,Keisse Iljo,46,Quick-Step Floors,,-,12,2017
34,91,16,,Firsanov Sergey,47,Gazprom-RusVelo,,-,12,2017
27,79,16,43.0,Tratnik Jan,48,CCC Sprandi Polkowice,,\u25bc5,12,2017
27,151,15,44.0,Zakarin Ilnur,49,Team Katusha - Alpecin,,\u25bc5,12,2017
34,8,12,47.0,Siutsou Kanstantsin,50,Bahrain Merida Pro Cycling Team,,\u25bc3,12,2017
33,72,12,48.0,Bialoblocki Marcin,51,CCC Sprandi Polkowice,,\u25bc3,12,2017
30,26,11,49.0,Kangert Tanel,52,Astana Pro Team,,\u25bc3,12,2017
29,52,11,50.0,Benedetti Cesare,53,BORA - hansgrohe,,\u25bc3,12,2017
24,202,10,51.0,Conti Valerio,54,UAE Team Emirates,,\u25bc3,12,2017
34,142,10,52.0,Anton Igor,55,Team Dimension Data,,\u25bc3,12,2017
32,22,10,53.0,Cataldo Dario,56,Astana Pro Team,,\u25bc3,12,2017
27,74,10,54.0,Owsian Lukasz,57,CCC Sprandi Polkowice,,\u25bc3,12,2017
21,197,10,55.0,Pedersen Mads,58,Trek - Segafredo,,\u25bc3,12,2017
30,61,9,56.0,Rolland Pierre,59,Cannondale-Drapac Pro Cycling Team,,\u25bc3,12,2017
27,171,8,57.0,Landa Mikel,60,Team Sky,,\u25bc3,12,2017
34,109,6,58.0,Monfort Maxime,61,Lotto Soudal,,\u25bc3,12,2017
33,19,6,59.0,Montaguti Matteo,62,AG2R La Mondiale,,\u25bc3,12,2017
23,56,6,60.0,M\xfchlberger Gregor,63,BORA - hansgrohe,,\u25bc3,12,2017
35,176,6,61.0,Kiryienka Vasil,64,Team Sky,,\u25bc3,12,2017
34,11,5,62.0,Pozzovivo Domenico,65,AG2R La Mondiale,,\u25bc3,12,2017
30,44,5,63.0,Hermans Ben,66,BMC Racing Team,,\u25bc3,12,2017
29,146,5,64.0,Janse van Rensburg Jacques,67,Team Dimension Data,,\u25bc3,12,2017
27,34,5,,Barbin Enrico,68,Bardiani - CSF,,-,12,2017
29,161,4,65.0,Kruijswijk Steven,69,Team LottoNL-Jumbo,,\u25bc4,12,2017
30,132,4,72.0,Capecchi Eros,70,Quick-Step Floors,,\u25b22,12,2017
30,104,4,66.0,De Clercq Bart,71,Lotto Soudal,,\u25bc5,12,2017
25,68,4,67.0,Villella Davide,72,Cannondale-Drapac Pro Cycling Team,,\u25bc5,12,2017
32,2,4,68.0,Agnoli Valerio,73,Bahrain Merida Pro Cycling Team,,\u25bc5,12,2017
26,149,4,69.0,Van Zyl Johann,74,Team Dimension Data,,\u25bc5,12,2017
30,112,3,70.0,Amador Andrey,75,Movistar Team,,\u25bc5,12,2017
24,208,3,71.0,Petilli Simone,76,UAE Team Emirates,,\u25bc5,12,2017
27,177,3,73.0,Puccio Salvatore,77,Team Sky,,\u25bc4,12,2017
32,169,3,74.0,van Emden Jos,78,Team LottoNL-Jumbo,,\u25bc4,12,2017
28,139,3,75.0,Serry Pieter,79,Quick-Step Floors,,\u25bc4,12,2017
32,51,3,76.0,B\xe1rta Jan,80,BORA - hansgrohe,,\u25bc4,12,2017
27,87,2,77.0,Reichenbach Sebastien,81,FDJ,,\u25bc4,12,2017
30,76,2,79.0,Ponzi Simone,82,CCC Sprandi Polkowice,,\u25bc3,12,2017
23,103,2,80.0,de Buyst Jasper,83,Lotto Soudal,,\u25bc3,12,2017
27,125,2,78.0,Juul-Jensen Christopher,84,ORICA-Scott,,\u25bc6,12,2017
40,128,2,81.0,Tuft Svein,85,ORICA-Scott,,\u25bc4,12,2017
23,137,2,,Martinelli Davide,86,Quick-Step Floors,,-,12,2017
20,32,2,82.0,Albanese Vincenzo,87,Bardiani - CSF,,\u25bc5,12,2017
24,64,1,83.0,Formolo Davide,88,Cannondale-Drapac Pro Cycling Team,,\u25bc5,12,2017
36,15,1,84.0,Dupont Hubert,89,AG2R La Mondiale,,\u25bc5,12,2017
21,133,1,85.0,De Plus Laurens,90,Quick-Step Floors,,\u25bc5,12,2017
25,54,1,86.0,Konrad Patrick,91,BORA - hansgrohe,,\u25bc5,12,2017
33,107,1,87.0,Marczynski Tomasz,92,Lotto Soudal,,\u25bc5,12,2017
33,134,1,88.0,Devenyns Dries,93,Quick-Step Floors,,\u25bc5,12,2017
35,49,1,89.0,Ventoso Francisco,94,BMC Racing Team,,\u25bc5,12,2017
29,213,1,90.0,Busato Matteo,95,Wilier Triestina - Selle Italia,,\u25bc5,12,2017
37,101,1,91.0,Bak Lars Ytting,96,Lotto Soudal,,\u25bc5,12,2017
22,135,315,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,13,2017
25,199,192,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,13,2017
34,100,144,3.0,Greipel Andr\xe9,3,Lotto Soudal,,-,13,2017
26,53,117,6.0,Bennett Sam,4,BORA - hansgrohe,,\u25b22,13,2017
22,123,108,4.0,Ewan Caleb,5,ORICA-Scott,,\u25bc1,13,2017
25,58,98,5.0,P\xf6stlberger Lukas,6,BORA - hansgrohe,,\u25bc1,13,2017
28,148,86,7.0,Teklehaimanot Daniel,7,Team Dimension Data,,-,13,2017
27,147,76,8.0,Sbaragli Kristian,8,Team Dimension Data,,-,13,2017
23,216,73,9.0,Mareczko Jakub,9,Wilier Triestina - Selle Italia,,-,13,2017
34,203,70,13.0,Ferrari Roberto,10,UAE Team Emirates,,\u25b23,13,2017
26,43,68,10.0,Dillier Silvan,11,BMC Racing Team,,\u25bc1,13,2017
22,145,68,12.0,Gibbons Ryan,12,Team Dimension Data,,-,13,2017
35,92,66,24.0,Brutt Pavel,13,Gazprom-RusVelo,,\u25b211,13,2017
27,219,60,11.0,Zhupa Eugert,14,Wilier Triestina - Selle Italia,,\u25bc3,13,2017
28,59,56,16.0,Selig R\xfcdiger,15,BORA - hansgrohe,,\u25b21,13,2017
23,33,52,14.0,Andreetta Simone,16,Bardiani - CSF,,\u25bc2,13,2017
34,138,50,15.0,Richeze Ariel Maximiliano,17,Quick-Step Floors,,\u25bc2,13,2017
22,182,48,17.0,Bauhaus Phil,18,Team Sunweb,,\u25bc1,13,2017
29,205,43,28.0,Modolo Sacha,19,UAE Team Emirates,,\u25b29,13,2017
30,75,42,18.0,Paterski Maciej,20,CCC Sprandi Polkowice,,\u25bc2,13,2017
33,94,40,19.0,Kozonchuk Dmitry,21,Gazprom-RusVelo,,\u25bc2,13,2017
27,162,39,21.0,Battaglin Enrico,22,Team LottoNL-Jumbo,,\u25bc1,13,2017
26,181,37,22.0,Dumoulin Tom,23,Team Sunweb,,\u25bc1,13,2017
25,98,36,23.0,Shalunov Evgeny,24,Gazprom-RusVelo,,\u25bc1,13,2017
33,27,34,25.0,Sanchez Luis Leon,25,Astana Pro Team,,-,13,2017
33,204,33,26.0,Marcato Marco,26,UAE Team Emirates,,-,13,2017
24,131,33,27.0,Jungels Bob,27,Quick-Step Floors,,-,13,2017
25,37,32,29.0,Maestri Mirco,28,Bardiani - CSF,,\u25b21,13,2017
20,32,30,87.0,Albanese Vincenzo,29,Bardiani - CSF,,\u25b258,13,2017
32,1,29,30.0,Nibali Vincenzo,30,Bahrain Merida Pro Cycling Team,,-,13,2017
26,144,27,31.0,Fraile Omar,31,Team Dimension Data,,-,13,2017
29,117,27,32.0,Izagirre Gorka,32,Movistar Team,,-,13,2017
34,9,27,33.0,Visconti Giovanni,33,Bahrain Merida Pro Cycling Team,,-,13,2017
26,81,24,34.0,Pinot Thibaut,34,FDJ,,-,13,2017
27,156,24,44.0,Kuznetsov Viacheslav,35,Team Katusha - Alpecin,,\u25b29,13,2017
25,214,24,35.0,Fonzi Giuseppe,36,Wilier Triestina - Selle Italia,,\u25bc1,13,2017
24,121,22,36.0,Yates Adam,37,ORICA-Scott,,\u25bc1,13,2017
27,99,22,37.0,Tsatevich Alexey,38,Gazprom-RusVelo,,\u25bc1,13,2017
26,215,21,42.0,Koshevoy Ilia,39,Wilier Triestina - Selle Italia,,\u25b23,13,2017
27,111,20,38.0,Quintana Nairo,40,Movistar Team,,\u25bc2,13,2017
25,209,20,39.0,Polanc Jan,41,UAE Team Emirates,,\u25bc2,13,2017
34,136,20,46.0,Keisse Iljo,42,Quick-Step Floors,,\u25b24,13,2017
30,69,20,40.0,Woods Michael,43,Cannondale-Drapac Pro Cycling Team,,\u25bc3,13,2017
29,96,20,41.0,Rovny Ivan,44,Gazprom-RusVelo,,\u25bc3,13,2017
22,206,20,,Mohoric Matej,45,UAE Team Emirates,,-,13,2017
30,201,18,43.0,Costa Rui,46,UAE Team Emirates,,\u25bc3,13,2017
30,191,17,45.0,Mollema Bauke,47,Trek - Segafredo,,\u25bc2,13,2017
34,91,16,47.0,Firsanov Sergey,48,Gazprom-RusVelo,,\u25bc1,13,2017
27,79,16,48.0,Tratnik Jan,49,CCC Sprandi Polkowice,,\u25bc1,13,2017
27,151,15,49.0,Zakarin Ilnur,50,Team Katusha - Alpecin,,\u25bc1,13,2017
34,8,12,50.0,Siutsou Kanstantsin,51,Bahrain Merida Pro Cycling Team,,\u25bc1,13,2017
33,72,12,51.0,Bialoblocki Marcin,52,CCC Sprandi Polkowice,,\u25bc1,13,2017
24,202,11,54.0,Conti Valerio,53,UAE Team Emirates,,\u25b21,13,2017
30,26,11,52.0,Kangert Tanel,54,Astana Pro Team,,\u25bc2,13,2017
29,52,11,53.0,Benedetti Cesare,55,BORA - hansgrohe,,\u25bc2,13,2017
34,142,10,55.0,Anton Igor,56,Team Dimension Data,,\u25bc1,13,2017
32,22,10,56.0,Cataldo Dario,57,Astana Pro Team,,\u25bc1,13,2017
27,74,10,57.0,Owsian Lukasz,58,CCC Sprandi Polkowice,,\u25bc1,13,2017
21,197,10,58.0,Pedersen Mads,59,Trek - Segafredo,,\u25bc1,13,2017
28,139,10,79.0,Serry Pieter,60,Quick-Step Floors,,\u25b219,13,2017
30,61,9,59.0,Rolland Pierre,61,Cannondale-Drapac Pro Cycling Team,,\u25bc2,13,2017
27,171,8,60.0,Landa Mikel,62,Team Sky,,\u25bc2,13,2017
34,109,6,61.0,Monfort Maxime,63,Lotto Soudal,,\u25bc2,13,2017
33,19,6,62.0,Montaguti Matteo,64,AG2R La Mondiale,,\u25bc2,13,2017
23,56,6,63.0,M\xfchlberger Gregor,65,BORA - hansgrohe,,\u25bc2,13,2017
35,176,6,64.0,Kiryienka Vasil,66,Team Sky,,\u25bc2,13,2017
34,11,5,65.0,Pozzovivo Domenico,67,AG2R La Mondiale,,\u25bc2,13,2017
30,44,5,66.0,Hermans Ben,68,BMC Racing Team,,\u25bc2,13,2017
29,146,5,67.0,Janse van Rensburg Jacques,69,Team Dimension Data,,\u25bc2,13,2017
27,34,5,68.0,Barbin Enrico,70,Bardiani - CSF,,\u25bc2,13,2017
29,161,4,69.0,Kruijswijk Steven,71,Team LottoNL-Jumbo,,\u25bc2,13,2017
30,132,4,70.0,Capecchi Eros,72,Quick-Step Floors,,\u25bc2,13,2017
30,104,4,71.0,De Clercq Bart,73,Lotto Soudal,,\u25bc2,13,2017
25,68,4,72.0,Villella Davide,74,Cannondale-Drapac Pro Cycling Team,,\u25bc2,13,2017
32,2,4,73.0,Agnoli Valerio,75,Bahrain Merida Pro Cycling Team,,\u25bc2,13,2017
27,125,4,84.0,Juul-Jensen Christopher,76,ORICA-Scott,,\u25b28,13,2017
26,149,4,74.0,Van Zyl Johann,77,Team Dimension Data,,\u25bc3,13,2017
30,112,3,75.0,Amador Andrey,78,Movistar Team,,\u25bc3,13,2017
24,208,3,76.0,Petilli Simone,79,UAE Team Emirates,,\u25bc3,13,2017
32,55,3,,Mendes Jos\xe9,80,BORA - hansgrohe,,-,13,2017
27,177,3,77.0,Puccio Salvatore,81,Team Sky,,\u25bc4,13,2017
32,169,3,78.0,van Emden Jos,82,Team LottoNL-Jumbo,,\u25bc4,13,2017
32,51,3,80.0,B\xe1rta Jan,83,BORA - hansgrohe,,\u25bc3,13,2017
27,87,2,81.0,Reichenbach Sebastien,84,FDJ,,\u25bc3,13,2017
30,76,2,82.0,Ponzi Simone,85,CCC Sprandi Polkowice,,\u25bc3,13,2017
23,103,2,83.0,de Buyst Jasper,86,Lotto Soudal,,\u25bc3,13,2017
40,128,2,85.0,Tuft Svein,87,ORICA-Scott,,\u25bc2,13,2017
23,137,2,86.0,Martinelli Davide,88,Quick-Step Floors,,\u25bc2,13,2017
25,97,2,,Savitskiy Ivan,89,Gazprom-RusVelo,,-,13,2017
21,217,2,,Martinez Daniel Felipe,90,Wilier Triestina - Selle Italia,,-,13,2017
25,102,2,,de Bie Sean,91,Lotto Soudal,,-,13,2017
24,64,1,88.0,Formolo Davide,92,Cannondale-Drapac Pro Cycling Team,,\u25bc4,13,2017
36,15,1,89.0,Dupont Hubert,93,AG2R La Mondiale,,\u25bc4,13,2017
21,133,1,90.0,De Plus Laurens,94,Quick-Step Floors,,\u25bc4,13,2017
25,54,1,91.0,Konrad Patrick,95,BORA - hansgrohe,,\u25bc4,13,2017
33,107,1,92.0,Marczynski Tomasz,96,Lotto Soudal,,\u25bc4,13,2017
33,134,1,93.0,Devenyns Dries,97,Quick-Step Floors,,\u25bc4,13,2017
35,49,1,94.0,Ventoso Francisco,98,BMC Racing Team,,\u25bc4,13,2017
29,213,1,95.0,Busato Matteo,99,Wilier Triestina - Selle Italia,,\u25bc4,13,2017
37,101,1,96.0,Bak Lars Ytting,100,Lotto Soudal,,\u25bc4,13,2017
28,126,1,,Mezgec Luka,101,ORICA-Scott,,-,13,2017
22,135,315,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,14,2017
25,199,192,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,14,2017
26,53,117,4.0,Bennett Sam,3,BORA - hansgrohe,,\u25b21,14,2017
22,123,112,5.0,Ewan Caleb,4,ORICA-Scott,,\u25b21,14,2017
25,58,98,6.0,P\xf6stlberger Lukas,5,BORA - hansgrohe,,\u25b21,14,2017
28,148,86,7.0,Teklehaimanot Daniel,6,Team Dimension Data,,\u25b21,14,2017
27,147,76,8.0,Sbaragli Kristian,7,Team Dimension Data,,\u25b21,14,2017
34,203,70,10.0,Ferrari Roberto,8,UAE Team Emirates,,\u25b22,14,2017
26,43,68,11.0,Dillier Silvan,9,BMC Racing Team,,\u25b22,14,2017
22,145,68,12.0,Gibbons Ryan,10,Team Dimension Data,,\u25b22,14,2017
35,92,66,13.0,Brutt Pavel,11,Gazprom-RusVelo,,\u25b22,14,2017
26,181,62,23.0,Dumoulin Tom,12,Team Sunweb,,\u25b211,14,2017
27,219,60,14.0,Zhupa Eugert,13,Wilier Triestina - Selle Italia,,\u25b21,14,2017
28,59,56,15.0,Selig R\xfcdiger,14,BORA - hansgrohe,,\u25b21,14,2017
23,33,52,16.0,Andreetta Simone,15,Bardiani - CSF,,\u25b21,14,2017
34,138,50,17.0,Richeze Ariel Maximiliano,16,Quick-Step Floors,,\u25b21,14,2017
22,182,48,18.0,Bauhaus Phil,17,Team Sunweb,,\u25b21,14,2017
29,205,43,19.0,Modolo Sacha,18,UAE Team Emirates,,\u25b21,14,2017
30,75,42,20.0,Paterski Maciej,19,CCC Sprandi Polkowice,,\u25b21,14,2017
33,94,40,21.0,Kozonchuk Dmitry,20,Gazprom-RusVelo,,\u25b21,14,2017
27,162,39,22.0,Battaglin Enrico,21,Team LottoNL-Jumbo,,\u25b21,14,2017
25,98,36,24.0,Shalunov Evgeny,22,Gazprom-RusVelo,,\u25b22,14,2017
33,27,34,25.0,Sanchez Luis Leon,23,Astana Pro Team,,\u25b22,14,2017
33,204,33,26.0,Marcato Marco,24,UAE Team Emirates,,\u25b22,14,2017
32,1,33,30.0,Nibali Vincenzo,25,Bahrain Merida Pro Cycling Team,,\u25b25,14,2017
27,151,33,50.0,Zakarin Ilnur,26,Team Katusha - Alpecin,,\u25b224,14,2017
24,131,33,27.0,Jungels Bob,27,Quick-Step Floors,,-,14,2017
25,37,32,28.0,Maestri Mirco,28,Bardiani - CSF,,-,14,2017
20,32,30,29.0,Albanese Vincenzo,29,Bardiani - CSF,,-,14,2017
26,81,30,34.0,Pinot Thibaut,30,FDJ,,\u25b24,14,2017
27,111,28,40.0,Quintana Nairo,31,Movistar Team,,\u25b29,14,2017
26,144,27,31.0,Fraile Omar,32,Team Dimension Data,,\u25bc1,14,2017
29,117,27,32.0,Izagirre Gorka,33,Movistar Team,,\u25bc1,14,2017
24,121,27,37.0,Yates Adam,34,ORICA-Scott,,\u25b23,14,2017
34,9,27,33.0,Visconti Giovanni,35,Bahrain Merida Pro Cycling Team,,\u25bc2,14,2017
27,156,24,35.0,Kuznetsov Viacheslav,36,Team Katusha - Alpecin,,\u25bc1,14,2017
25,214,24,36.0,Fonzi Giuseppe,37,Wilier Triestina - Selle Italia,,\u25bc1,14,2017
27,99,22,38.0,Tsatevich Alexey,38,Gazprom-RusVelo,,-,14,2017
26,215,21,39.0,Koshevoy Ilia,39,Wilier Triestina - Selle Italia,,-,14,2017
25,209,20,41.0,Polanc Jan,40,UAE Team Emirates,,\u25b21,14,2017
