Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
26,,55,+8:40,,Stybar Zdenek,113,Omega Pharma - Quick-Step,",, 11:07",,4,2012
24,,57,+9:15,,Howes Alex,114,Team Garmin - Barracuda,",, 11:07",,4,2012
28,,53,+8:26,,Euser Lucas,115,,",, 11:07",,4,2012
25,,38,+3:18,,Peterson Tom,116,Team Garmin - Barracuda,",, 11:07",,4,2012
32,,82,+14:14,,Kessiakoff Fredrik,117,Astana Pro Team,",, 11:07",,4,2012
28,,39,+4:12,,Burghardt Marcus,118,BMC Racing Team,",, 11:07",,4,2012
27,,59,+9:30,,Dekker Thomas,119,Team Garmin - Barracuda,",, 11:07",,4,2012
31,,95,+19:50,,Vansummeren Johan,120,Team Garmin - Barracuda,",, 11:07",,4,2012
36,,44,+5:56,,Kl\xf6den Andr\xe9as,121,RadioShack - Nissan,",, 11:07",,4,2012
25,,11,+0:32,,Ki\u0161erlovski Robert,122,Astana Pro Team,",, 11:07",,4,2012
33,,100,+21:08,,Cooke Baden,123,Orica GreenEDGE,",, 11:07",,4,2012
32,,96,+19:50,,Nuyens Nick,124,Team Saxo Bank - Tinkoff Bank,",, 11:07",,4,2012
29,,60,+9:34,,Duggan Timothy,125,Liquigas - Cannondale,",, 11:07",,4,2012
28,,73,+13:04,,Bookwalter Brent,126,BMC Racing Team,",, 11:07",,4,2012
24,,70,+12:30,,Valls Rafael,127,Vacansoleil - DCM,",, 11:07",,4,2012
28,,76,+13:21,,Nordhaug Lars Petter,128,Sky Procycling,",, 11:07",,4,2012
27,,56,+8:47,,Van Avermaet Greg,129,BMC Racing Team,",, 11:07",,4,2012
28,,61,+9:36,,Marcato Marco,130,Vacansoleil - DCM,",, 11:07",,4,2012
21,,77,+13:36,,Herrada Jes\xfas,131,Movistar Team,11:33 11:33,,4,2012
37,,91,+18:39,,Bruseghin Marzio,132,Movistar Team,11:49 11:49,,4,2012
38,,122,+29:39,,O'Grady Stuart,133,Orica GreenEDGE,11:55 11:55,,4,2012
38,,86,+17:28,,Horrach Joan,134,Team Katusha,",, 11:55",,4,2012
36,,62,+9:42,,Freire Oscar,135,Team Katusha,",, 11:55",,4,2012
31,,142,+38:28,,Steegmans Gert,136,Omega Pharma - Quick-Step,",, 11:55",,4,2012
31,,120,+27:20,,Boonen Tom,137,Omega Pharma - Quick-Step,",, 11:55",,4,2012
27,,116,+25:21,,Breschel Matti,138,Rabobank Cycling Team,",, 11:55",,4,2012
35,,141,+38:22,,Paolini Luca,139,Team Katusha,",, 11:55",,4,2012
31,,115,+25:01,,Cancellara Fabian,140,RadioShack - Nissan,",, 11:55",,4,2012
27,,125,+30:56,,M\xf8rk\xf8v Michael,141,Team Saxo Bank - Tinkoff Bank,",, 11:55",,4,2012
27,,66,+11:32,,Langeveld Sebastian,142,Orica GreenEDGE,",, 11:55",,4,2012
27,,117,+26:20,,K\xfcnzli Raimond,143,Spidertech Powered by C10,",, 11:55",,4,2012
31,,81,+13:58,,Cummings Stephen,144,BMC Racing Team,",, 11:55",,4,2012
24,,113,+24:58,,Meyer Cameron,145,Orica GreenEDGE,",, 11:55",,4,2012
31,,105,+22:05,,Bazayev Assan,146,Astana Pro Team,",, 11:55",,4,2012
22,,134,+33:28,,Boily David,147,Spidertech Powered by C10,",, 11:55",,4,2012
26,,133,+33:22,,Konovalovas Ignatas,148,Movistar Team,12:27 12:27,,4,2012
22,,,+ - 20:53:27,,Juul-Jensen Christopher,DNF,Team Saxo Bank - Tinkoff Bank,-4:58:28 -4:58:28,,4,2012
32,,,+ - 20:53:27,,Velasco Ivan,DNF,Euskaltel - Euskadi,",, -4:58:28",,4,2012
34,,,+ - 20:53:27,,Wilson Matthew,DNF,Orica GreenEDGE,",, -4:58:28",,4,2012
28,,,+ - 20:53:27,,Haussler Heinrich,DNS,Team Garmin - Barracuda,",, -4:58:28",,4,2012
22,,62,+12:16,50.0,Sagan Peter,1,Liquigas - Cannondale,4:30:08 4:30:08,6.0,5,2012
24,,71,+13:47,30.0,Swift Ben,2,Sky Procycling,",, ,,",4.0,5,2012
31,,86,+19:55,18.0,Davis Allan,3,Orica GreenEDGE,",, ,,",2.0,5,2012
31,,43,+5:44,13.0,Albasini Michael,4,Orica GreenEDGE,",, ,,",1.0,5,2012
36,,54,+9:39,10.0,Freire Oscar,5,Team Katusha,",, ,,",1.0,5,2012
30,,90,+21:15,7.0,Mondory Lloyd,6,AG2R La Mondiale,",, ,,",,5,2012
28,,53,+9:33,4.0,Marcato Marco,7,Vacansoleil - DCM,",, ,,",,5,2012
27,,102,+24:43,3.0,Bazzana Alessandro,8,Team Type 1 - SANOFI,",, ,,",,5,2012
27,,105,+25:18,2.0,Breschel Matti,9,Rabobank Cycling Team,",, ,,",,5,2012
27,,42,+5:00,1.0,Gavazzi Francesco,10,Astana Pro Team,",, ,,",,5,2012
26,,49,+8:40,,Stybar Zdenek,11,Omega Pharma - Quick-Step,0:03 0:03,,5,2012
27,,50,+8:47,,Van Avermaet Greg,12,BMC Racing Team,",, 0:03",,5,2012
25,,16,+0:47,,Kruijswijk Steven,13,Rabobank Cycling Team,",, 0:03",,5,2012
27,,12,+0:33,,Fuglsang Jakob,14,RadioShack - Nissan,",, 0:03",,5,2012
24,,24,+1:43,,Poels Wout,15,Vacansoleil - DCM,",, 0:03",,5,2012
25,,22,+1:37,,Frank Mathias,16,BMC Racing Team,",, 0:03",,5,2012
32,,2,+0:08,,Schleck Fr\xe4nk,17,RadioShack - Nissan,",, 0:03",,5,2012
25,,1,+0:00,,Costa Rui,18,Movistar Team,",, 0:03",,5,2012
26,,19,+1:09,,Gesink Robert,19,Rabobank Cycling Team,",, 0:03",,5,2012
24,,52,+9:15,,Howes Alex,20,Team Garmin - Barracuda,",, 0:03",,5,2012
24,,23,+1:39,,Izagirre Gorka,21,Euskaltel - Euskadi,",, 0:03",,5,2012
31,,15*,+0:41,,Caruso Giampaolo,22*,Team Katusha,",, 0:03",,5,2012
21,,34,+2:44,,Preidler Georg,23,Team Type 1 - SANOFI,",, 0:03",,5,2012
30,,104,+24:59,,Colli Daniele,24,Team Type 1 - SANOFI,",, 0:03",,5,2012
31,,72,+13:50,,Wegmann Fabian,25,Team Garmin - Barracuda,",, 0:03",,5,2012
26,,3,+0:15,,Kreuziger Roman,26,Astana Pro Team,",, 0:03",,5,2012
27,,33,+2:33,,El Fares Julien,27,Team Type 1 - SANOFI,",, 0:03",,5,2012
28,,9,+0:26,,Nieve Mikel,28,Euskaltel - Euskadi,",, 0:03",,5,2012
29,,18,+0:58,,Gusev Vladimir,29,Team Katusha,",, 0:03",,5,2012
25,,11,+0:32,,Ki\u0161erlovski Robert,30,Astana Pro Team,",, 0:03",,5,2012
27,,5,+0:21,,Roche Nicolas,31,AG2R La Mondiale,",, 0:03",,5,2012
30,,17,+0:57,,Cunego Damiano,32,Lampre - ISD,",, 0:03",,5,2012
27,,41,+4:58,,Rojas Jos\xe9 Joaqu\xedn,33,Movistar Team,",, 0:03",,5,2012
28,,39,+4:12,,Burghardt Marcus,34,BMC Racing Team,",, 0:03",,5,2012
28,,89,+20:26,,Chainel Steve,35,FDJ - BigMat,",, 0:03",,5,2012
28,,6,+0:21,,L\xf6fkvist Thomas,36,Sky Procycling,",, 0:03",,5,2012
29,,40,+4:25,,Hoogerland Johnny,37,Vacansoleil - DCM,",, 0:03",,5,2012
32,,7,+0:23,,Valverde Alejandro,38,Movistar Team,",, 0:03",,5,2012
36,,37,+3:02,,Barry Michael,39,Sky Procycling,",, 0:03",,5,2012
29,,35,+2:46,,Monfort Maxime,40,RadioShack - Nissan,",, 0:03",,5,2012
27,,14,+0:40,,S\xf8rensen Chris Anker,41,Team Saxo Bank - Tinkoff Bank,",, 0:03",,5,2012
33,,8,+0:24,,Gadret John,42,AG2R La Mondiale,",, 0:03",,5,2012
34,,10,+0:29,,Danielson Thomas,43,Team Garmin - Barracuda,",, 0:03",,5,2012
25,,28,+1:59,,De Clercq Bart,44,Lotto Belisol Team,",, 0:03",,5,2012
38,,91,+21:22,,Petacchi Alessandro,45,Lampre - ISD,",, 0:03",,5,2012
32,,27,+1:55,,Astarloza Mikel,46,Euskaltel - Euskadi,",, 0:03",,5,2012
22,,4,+0:19,,Pinot Thibaut,47,FDJ - BigMat,",, 0:03",,5,2012
33,,55,+9:53,,Elmiger Martin,48,AG2R La Mondiale,",, 0:03",,5,2012
33,,25,+1:45,,Bertogliati Rubens,49,Team Type 1 - SANOFI,",, 0:03",,5,2012
32,,78,+17:31,,Geslin Anthony,50,FDJ - BigMat,",, 0:03",,5,2012
29,,30,+2:13,,Gerdemann Linus,51,RadioShack - Nissan,",, 0:03",,5,2012
31,,36,+2:46,,ten Dam Laurens,52,Rabobank Cycling Team,",, 0:03",,5,2012
38,,13,+0:37,,Leipheimer Levi,53,Omega Pharma - Quick-Step,",, 0:03",,5,2012
27,,21,+1:15,,Cataldo Dario,54,Omega Pharma - Quick-Step,",, 0:03",,5,2012
25,,38,+3:18,,Peterson Tom,55,Team Garmin - Barracuda,",, 0:03",,5,2012
25,,26,+1:47,,Kangert Tanel,56,Astana Pro Team,",, 0:03",,5,2012
22,,29,+1:59,,Slagter Tom-Jelte,57,Rabobank Cycling Team,",, 0:03",,5,2012
21,,20,+1:13,,Moser Moreno,58,Liquigas - Cannondale,0:15 0:15,,5,2012
32,,32,+2:27,,Muravyev Dmitriy,59,Astana Pro Team,",, 0:15",,5,2012
30,,48,+7:26,,Perez Ruben,60,Euskaltel - Euskadi,",, 0:15",,5,2012
22,,31,+2:13,,Puccio Salvatore,61,Sky Procycling,",, 0:15",,5,2012
28,,99,+24:18,,Terpstra Niki,62,Omega Pharma - Quick-Step,",, 0:15",,5,2012
35,,46,+6:38,,Gustov Volodymyr,63,Team Saxo Bank - Tinkoff Bank,",, 0:15",,5,2012
26,,45,+6:33,,Kohler Martin,64,BMC Racing Team,",, 0:15",,5,2012
36,,69,+13:31,,Kroon Karsten,65,Team Saxo Bank - Tinkoff Bank,",, 0:15",,5,2012
22,,103,+24:48,,Rowe Luke,66,Sky Procycling,",, 0:15",,5,2012
38,,121,+34:14,,Hondo Danilo,67,Lampre - ISD,",, 0:15",,5,2012
31,,108,+27:32,,Boonen Tom,68,Omega Pharma - Quick-Step,",, 0:15",,5,2012
28,,94,+22:18,,Hutarovich Yauheni,69,FDJ - BigMat,0:22 0:22,,5,2012
31,,65,+12:43,,Kolobnev Alexandr,70,Team Katusha,0:28 0:28,,5,2012
28,,68,+13:09,,Megias Javier,71,Team Type 1 - SANOFI,",, 0:28",,5,2012
24,,67,+13:00,,Valls Rafael,72,Vacansoleil - DCM,0:33 0:33,,5,2012
31,,132,+38:58,,Steegmans Gert,73,Omega Pharma - Quick-Step,",, 0:33",,5,2012
32,,88,+20:20,,Nuyens Nick,74,Team Saxo Bank - Tinkoff Bank,",, 0:33",,5,2012
28,,51,+9:09,,Roy J\xe9r\xe9my,75,FDJ - BigMat,",, 0:33",,5,2012
30,,87,+20:12,,Wynants Maarten,76,Rabobank Cycling Team,",, 0:33",,5,2012
36,,44,+6:26,,Kl\xf6den Andr\xe9as,77,RadioShack - Nissan,",, 0:33",,5,2012
27,,73,+14:11,,Didier Laurent,78,RadioShack - Nissan,",, 0:33",,5,2012
31,,70,+13:43,,Karpets Vladimir,79,Movistar Team,",, 0:33",,5,2012
25,,77,+15:29,,Mollema Bauke,80,Rabobank Cycling Team,",, 0:33",,5,2012
26,,47,+6:56,,Cusin Remi,81,Team Type 1 - SANOFI,",, 0:33",,5,2012
27,,61,+12:08,,Langeveld Sebastian,82,Orica GreenEDGE,0:39 0:39,,5,2012
27,,57,+10:47,,Possoni Morris,83,Lampre - ISD,0:42 0:42,,5,2012
31,,76,+14:37,,Cummings Stephen,84,BMC Racing Team,",, 0:42",,5,2012
31,,63,+12:35,,Mori Manuele,85,Lampre - ISD,0:48 0:48,,5,2012
30,,96,+22:52,,Reynes Vicente,86,Lotto Belisol Team,",, 0:48",,5,2012
23,,131,+38:10,,Viviani Elia,87,Liquigas - Cannondale,0:51 0:51,,5,2012
32,,56,+10:20,,Rast Gregory,88,RadioShack - Nissan,0:56 0:56,,5,2012
34,,85,+19:21,,Hayman Mathew,89,Sky Procycling,",, 0:56",,5,2012
28,,120,+32:03,,Vigano Davide,90,Lampre - ISD,1:06 1:06,,5,2012
33,,95,+22:35,,Cooke Baden,91,Orica GreenEDGE,1:32 1:32,,5,2012
25,,126,+35:21,,Vinther Troels,92,Team Saxo Bank - Tinkoff Bank,1:36 1:36,,5,2012
25,,116,+30:52,,Boeckmans Kris,93,Vacansoleil - DCM,",, 1:36",,5,2012
24,,127,+35:35,,B\xe9rard Julien,94,AG2R La Mondiale,1:46 1:46,,5,2012
28,,64,+12:38,,Montaguti Matteo,95,AG2R La Mondiale,2:13 2:13,,5,2012
22,,140,+44:33,,Novikov Nikita,96,Vacansoleil - DCM,3:53 3:53,,5,2012
32,,83,+19:03,,Kessiakoff Fredrik,97,Astana Pro Team,4:52 4:52,,5,2012
27,,130,+37:16,,Mortensen Martin,98,Vacansoleil - DCM,",, 4:52",,5,2012
31,,114,+29:50,,Cancellara Fabian,99,RadioShack - Nissan,",, 4:52",,5,2012
38,,122,+34:28,,O'Grady Stuart,100,Orica GreenEDGE,",, 4:52",,5,2012
36,,98,+24:18,,Niermann Grischa,101,Rabobank Cycling Team,",, 4:52",,5,2012
28,,123,+34:31,,Farrar Tyler,102,Team Garmin - Barracuda,",, 4:52",,5,2012
31,,101,+24:39,,Vansummeren Johan,103,Team Garmin - Barracuda,",, 4:52",,5,2012
30,,111,+28:41,,Efimkin Alexander,104,Team Type 1 - SANOFI,",, 4:52",,5,2012
29,,112,+29:25,,King Edward,105,Liquigas - Cannondale,",, 4:52",,5,2012
26,,59,+10:56,,Isaychev Vladimir,106,Team Katusha,",, 4:52",,5,2012
33,,92,+21:49,,Guti\xe9rrez Jos\xe9 Iv\xe1n,107,Movistar Team,",, 4:52",,5,2012
29,,129,+37:14,,Bonnet William,108,FDJ - BigMat,",, 4:52",,5,2012
30,,58,+10:48,,Minard S\xe9bastien,109,AG2R La Mondiale,",, 4:52",,5,2012
23,,119,+31:53,,Agostini Stefano,110,Liquigas - Cannondale,",, 4:52",,5,2012
28,,100,+24:31,,Dall'Antonia Tiziano,111,Liquigas - Cannondale,",, 4:52",,5,2012
37,,97,+23:28,,Bruseghin Marzio,112,Movistar Team,",, 4:52",,5,2012
22,,125,+34:39,,Trentin Matteo,113,Omega Pharma - Quick-Step,",, 4:52",,5,2012
32,,60,+12:03,,Paulinho S\xe9rgio,114,Team Saxo Bank - Tinkoff Bank,",, 4:52",,5,2012
24,,84,+19:07,,Bonnafond Guillaume,115,AG2R La Mondiale,",, 4:52",,5,2012
29,,144,+47:40,,Anton Igor,116,Euskaltel - Euskadi,",, 4:52",,5,2012
35,,106,+26:08,,Zandio Xabier,117,Sky Procycling,",, 4:52",,5,2012
25,,66,+13:00,,Oss Daniel,118,Liquigas - Cannondale,",, 4:52",,5,2012
27,,79,+17:45,,Velits Peter,119,Omega Pharma - Quick-Step,",, 4:52",,5,2012
27,,74,+14:19,,Dekker Thomas,120,Team Garmin - Barracuda,",, 4:52",,5,2012
24,,117,+31:38,,Sicard Romain,121,Euskaltel - Euskadi,",, 4:52",,5,2012
24,,113,+29:45,,Guarnieri Jacopo,122,Astana Pro Team,",, 4:52",,5,2012
28,,82,+18:10,,Nordhaug Lars Petter,123,Sky Procycling,",, 4:52",,5,2012
38,,93,+22:17,,Horrach Joan,124,Team Katusha,",, 4:52",,5,2012
28,,80,+17:53,,Bookwalter Brent,125,BMC Racing Team,",, 4:52",,5,2012
29,,75,+14:23,,Duggan Timothy,126,Liquigas - Cannondale,",, 4:52",,5,2012
31,,107,+26:54,,Bazayev Assan,127,Astana Pro Team,",, 4:52",,5,2012
35,,139,+43:11,,Paolini Luca,128,Team Katusha,",, 4:52",,5,2012
32,,136,+42:31,,Boucher David,129,FDJ - BigMat,6:58 6:58,,5,2012
29,,134,+42:07,,Kaisen Olivier,130,Lotto Belisol Team,9:43 9:43,,5,2012
30,,145,+50:42,,Sohrabi Mehdi,131,Lotto Belisol Team,",, 9:43",,5,2012
27,,128,+36:00,,K\xfcnzli Raimond,132,Spidertech Powered by C10,",, 9:43",,5,2012
27,,135,+42:09,,Pineau C\xe9dric,133,FDJ - BigMat,",, 9:43",,5,2012
32,,147,+52:33,,Urtasun Pablo,134,Euskaltel - Euskadi,",, 9:43",,5,2012
22,,138,+43:08,,Boily David,135,Spidertech Powered by C10,",, 9:43",,5,2012
24,,115,+30:06,,Lodewyck Klaas,136,BMC Racing Team,",, 9:43",,5,2012
25,,137,+42:41,,Fairly Caleb,137,Spidertech Powered by C10,",, 9:43",,5,2012
23,,148,+52:45,,Robert Fr\xe9derique,138,Lotto Belisol Team,",, 9:43",,5,2012
28,,81,+18:06,,Euser Lucas,139,,",, 9:43",,5,2012
27,,133,+40:36,,M\xf8rk\xf8v Michael,140,Team Saxo Bank - Tinkoff Bank,",, 9:43",,5,2012
24,,146,+52:13,,Anderson Ryan,141,Spidertech Powered by C10,",, 9:43",,5,2012
30,,110,+28:14,,Vandborg Brian,142,Spidertech Powered by C10,",, 9:43",,5,2012
24,,124,+34:38,,Meyer Cameron,143,Orica GreenEDGE,",, 9:43",,5,2012
23,,142,+47:17,,Boivin Guillaume,144,Spidertech Powered by C10,",, 9:43",,5,2012
26,,141,+46:49,,Bole Grega,145,Lampre - ISD,14:09 14:09,,5,2012
34,,118,+31:53,,Bertagnolli Leonardo,146,Lampre - ISD,",, 14:09",,5,2012
21,,109,+27:42,,Herrada Jes\xfas,147,Movistar Team,",, 14:09",,5,2012
26,,143,+47:28,,Konovalovas Ignatas,148,Movistar Team,",, 14:09",,5,2012
32,44.163000000000004,78,+18:22,50.0,Kessiakoff Fredrik,1,Astana Pro Team,46:36 46:36,6.0,6,2012
31,44.132,105,+29:11,30.0,Cancellara Fabian,2,RadioShack - Nissan,0:02 0:02,4.0,6,2012
29,43.849,21,+2:25,18.0,Monfort Maxime,3,RadioShack - Nissan,0:20 0:20,2.0,6,2012
28,43.772,46,+8:53,13.0,Roy J\xe9r\xe9my,4,FDJ - BigMat,0:25 0:25,1.0,6,2012
26,43.74100000000001,3,+0:55,10.0,Gesink Robert,5,Rabobank Cycling Team,0:27 0:27,1.0,6,2012
25,43.633,13,+1:40,7.0,Kangert Tanel,6,Astana Pro Team,0:34 0:34,,6,2012
36,43.571000000000005,39,+6:23,4.0,Kl\xf6den Andr\xe9as,7,RadioShack - Nissan,0:38 0:38,,6,2012
25,43.525,1,+0:00,3.0,Costa Rui,8,Movistar Team,0:41 0:41,,6,2012
27,43.494,75,+17:47,2.0,Velits Peter,9,Omega Pharma - Quick-Step,0:43 0:43,,6,2012
28,43.372,77,+18:03,1.0,Bookwalter Brent,10,BMC Racing Team,0:51 0:51,,6,2012
33,43.235,50,+10:12,,Elmiger Martin,11,AG2R La Mondiale,1:00 1:00,,6,2012
29,43.235,8,+1:17,,Gusev Vladimir,12,Team Katusha,",, 1:00",,6,2012
31,43.145,30,+3:11,,ten Dam Laurens,13,Rabobank Cycling Team,1:06 1:06,,6,2012
25,43.13,18,+2:03,,Frank Mathias,14,BMC Racing Team,1:07 1:07,,6,2012
31,43.053999999999995,64,+15:08,,Cummings Stephen,15,BMC Racing Team,1:12 1:12,,6,2012
26,42.994,2,+0:50,,Kreuziger Roman,16,Astana Pro Team,1:16 1:16,,6,2012
38,42.95,7,+1:15,,Leipheimer Levi,17,Omega Pharma - Quick-Step,1:19 1:19,,6,2012
25,42.92,10,+1:27,,Kruijswijk Steven,18,Rabobank Cycling Team,1:21 1:21,,6,2012
32,42.905,4,+1:04,,Valverde Alejandro,19,Movistar Team,1:22 1:22,,6,2012
34,42.875,6,+1:12,,Danielson Thomas,20,Team Garmin - Barracuda,1:24 1:24,,6,2012
29,42.86,28,+2:57,,Gerdemann Linus,21,RadioShack - Nissan,1:25 1:25,,6,2012
25,42.83,24,+2:45,,De Clercq Bart,22,Lotto Belisol Team,1:27 1:27,,6,2012
21,42.83,17,+1:59,,Moser Moreno,23,Liquigas - Cannondale,",, 1:27",,6,2012
26,42.801,43,+7:21,,Kohler Martin,24,BMC Racing Team,1:29 1:29,,6,2012
32,42.727,25,+2:48,,Astarloza Mikel,25,Euskaltel - Euskadi,1:34 1:34,,6,2012
27,42.711999999999996,19,+2:09,,Cataldo Dario,26,Omega Pharma - Quick-Step,1:35 1:35,,6,2012
26,42.681999999999995,48,+9:36,,Stybar Zdenek,27,Omega Pharma - Quick-Step,1:37 1:37,,6,2012
32,42.681999999999995,5,+1:04,,Schleck Fr\xe4nk,28,RadioShack - Nissan,",, 1:37",,6,2012
24,42.623000000000005,23,+2:43,,Poels Wout,29,Vacansoleil - DCM,1:41 1:41,,6,2012
28,42.608999999999995,9,+1:22,,L\xf6fkvist Thomas,30,Sky Procycling,1:42 1:42,,6,2012
25,42.608999999999995,71,+16:30,,Mollema Bauke,31,Rabobank Cycling Team,",, 1:42",,6,2012
24,42.608999999999995,55,+14:01,,Valls Rafael,32,Vacansoleil - DCM,",, 1:42",,6,2012
27,42.608999999999995,11,+1:34,,Fuglsang Jakob,33,RadioShack - Nissan,",, 1:42",,6,2012
33,42.55,26,+2:50,,Bertogliati Rubens,34,Team Type 1 - SANOFI,1:46 1:46,,6,2012
28,42.477,12,+1:36,,Nieve Mikel,35,Euskaltel - Euskadi,1:51 1:51,,6,2012
27,42.448,16,+1:52,,S\xf8rensen Chris Anker,36,Team Saxo Bank - Tinkoff Bank,1:53 1:53,,6,2012
24,42.36,29,+2:57,,Izagirre Gorka,37,Euskaltel - Euskadi,1:59 1:59,,6,2012
30,42.331,82,+21:32,,Wynants Maarten,38,Rabobank Cycling Team,2:01 2:01,,6,2012
31,42.317,63,+15:04,,Karpets Vladimir,39,Movistar Team,2:02 2:02,,6,2012
22,42.288000000000004,14,+1:42,,Pinot Thibaut,40,FDJ - BigMat,2:04 2:04,,6,2012
36,42.25899999999999,34,+4:27,,Barry Michael,41,Sky Procycling,2:06 2:06,,6,2012
28,42.244,92,+25:57,,Dall'Antonia Tiziano,42,Liquigas - Cannondale,2:07 2:07,,6,2012
32,42.215,54,+13:31,,Paulinho S\xe9rgio,43,Team Saxo Bank - Tinkoff Bank,2:09 2:09,,6,2012
27,42.172,15,+1:52,,Roche Nicolas,44,AG2R La Mondiale,2:12 2:12,,6,2012
27,42.143,40,+6:31,,Rojas Jos\xe9 Joaqu\xedn,45,Movistar Team,2:14 2:14,,6,2012
28,42.1,91,+25:54,,Terpstra Niki,46,Omega Pharma - Quick-Step,2:17 2:17,,6,2012
28,42.086000000000006,38,+5:49,,Burghardt Marcus,47,BMC Racing Team,2:18 2:18,,6,2012
32,42.043,32,+4:07,,Muravyev Dmitriy,48,Astana Pro Team,2:21 2:21,,6,2012
36,42.028999999999996,94,+25:59,,Niermann Grischa,49,Rabobank Cycling Team,2:22 2:22,,6,2012
27,42.013999999999996,33,+4:15,,El Fares Julien,50,Team Type 1 - SANOFI,2:23 2:23,,6,2012
25,41.872,20,+2:24,,Ki\u0161erlovski Robert,51,Astana Pro Team,2:33 2:33,,6,2012
22,41.815,57,+14:12,,Sagan Peter,52,Liquigas - Cannondale,2:37 2:37,,6,2012
27,41.787,51,+10:45,,Van Avermaet Greg,53,BMC Racing Team,2:39 2:39,,6,2012
35,41.787,45,+8:36,,Gustov Volodymyr,54,Team Saxo Bank - Tinkoff Bank,",, 2:39",,6,2012
30,41.773,27,+2:56,,Cunego Damiano,55,Lampre - ISD,2:40 2:40,,6,2012
28,41.73,65,+15:11,,Megias Javier,56,Team Type 1 - SANOFI,2:43 2:43,,6,2012
22,41.688,137,+46:38,,Novikov Nikita,57,Vacansoleil - DCM,2:46 2:46,,6,2012
38,41.674,119,+36:34,,O'Grady Stuart,58,Orica GreenEDGE,2:47 2:47,,6,2012
21,41.66,107,+29:49,,Herrada Jes\xfas,59,Movistar Team,2:48 2:48,,6,2012
24,41.604,114,+33:49,,Sicard Romain,60,Euskaltel - Euskadi,2:52 2:52,,6,2012
33,41.548,22,+2:39,,Gadret John,61,AG2R La Mondiale,2:56 2:56,,6,2012
21,41.478,36,+5:04,,Preidler Georg,62,Team Type 1 - SANOFI,3:01 3:01,,6,2012
27,41.43600000000001,72,+16:42,,Dekker Thomas,63,Team Garmin - Barracuda,3:04 3:04,,6,2012
31,41.381,85,+22:22,,Davis Allan,64,Orica GreenEDGE,3:08 3:08,,6,2012
24,41.381,123,+38:02,,B\xe9rard Julien,65,AG2R La Mondiale,",, 3:08",,6,2012
27,41.339,125,+39:46,,Mortensen Martin,66,Vacansoleil - DCM,3:11 3:11,,6,2012
27,41.339,60,+14:38,,Langeveld Sebastian,67,Orica GreenEDGE,",, 3:11",,6,2012
24,41.31100000000001,121,+37:10,,Meyer Cameron,68,Orica GreenEDGE,3:13 3:13,,6,2012
22,41.284,35,+4:33,,Slagter Tom-Jelte,69,Rabobank Cycling Team,3:15 3:15,,6,2012
27,41.284,44,+7:34,,Gavazzi Francesco,70,Astana Pro Team,",, 3:15",,6,2012
31,41.229,106,+29:32,,Bazayev Assan,71,Astana Pro Team,3:19 3:19,,6,2012
29,41.229,42,+7:03,,Hoogerland Johnny,72,Vacansoleil - DCM,",, 3:19",,6,2012
31,41.119,31*,+3:27,,Caruso Giampaolo,73*,Team Katusha,3:27 3:27,,6,2012
38,41.092,96,+26:16,,Bruseghin Marzio,74,Movistar Team,3:29 3:29,,6,2012
35,41.078,104,+28:57,,Zandio Xabier,75,Sky Procycling,3:30 3:30,,6,2012
31,41.06399999999999,66,+15:33,,Kolobnev Alexandr,76,Team Katusha,3:31 3:31,,6,2012
24,41.037,83,+21:59,,Bonnafond Guillaume,77,AG2R La Mondiale,3:33 3:33,,6,2012
26,41.037,49,+9:48,,Cusin Remi,78,Team Type 1 - SANOFI,",, 3:33",,6,2012
27,40.968999999999994,74,+17:08,,Didier Laurent,79,RadioShack - Nissan,3:38 3:38,,6,2012
36,40.955,70,+16:29,,Kroon Karsten,80,Team Saxo Bank - Tinkoff Bank,3:39 3:39,,6,2012
32,40.942,53,+13:19,,Rast Gregory,81,RadioShack - Nissan,3:40 3:40,,6,2012
28,40.82,68,+15:46,,Montaguti Matteo,82,AG2R La Mondiale,3:49 3:49,,6,2012
22,40.779,37,+5:24,,Puccio Salvatore,83,Sky Procycling,3:52 3:52,,6,2012
30,40.739000000000004,101,+28:13,,Colli Daniele,84,Team Type 1 - SANOFI,3:55 3:55,,6,2012
26,40.726,141,+50:04,,Bole Grega,85,Lampre - ISD,3:56 3:56,,6,2012
32,40.726,144,+55:48,,Urtasun Pablo,86,Euskaltel - Euskadi,",, 3:56",,6,2012
23,40.711999999999996,117,+35:09,,Agostini Stefano,87,Liquigas - Cannondale,3:57 3:57,,6,2012
30,40.685,111,+31:59,,Efimkin Alexander,88,Team Type 1 - SANOFI,3:59 3:59,,6,2012
31,40.645,69,+15:56,,Mori Manuele,89,Lampre - ISD,4:02 4:02,,6,2012
30,40.592,58,+14:13,,Minard S\xe9bastien,90,AG2R La Mondiale,4:06 4:06,,6,2012
31,40.578,47,+9:10,,Albasini Michael,91,Orica GreenEDGE,4:07 4:07,,6,2012
29,40.565,76,+17:50,,Duggan Timothy,92,Liquigas - Cannondale,4:08 4:08,,6,2012
32,40.552,81,+20:59,,Geslin Anthony,93,FDJ - BigMat,4:09 4:09,,6,2012
27,40.552,100,+28:11,,Bazzana Alessandro,94,Team Type 1 - SANOFI,",, 4:09",,6,2012
32,40.552,134,+45:59,,Boucher David,95,FDJ - BigMat,",, 4:09",,6,2012
