Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
39,188,124.0,+0:00,,,O'Grady Stuart,124,Orica GreenEDGE,",, ,,",+0:00,,1,2013,
25,177,125.0,+0:00,,,Navardauskas Ramūnas,125,Garmin Sharp,",, ,,",+0:00,,1,2013,
32,92,126.0,+0:00,,,Bennati Daniele,126,Team Saxo - Tinkoff,",, ,,",+0:00,,1,2013,
33,96,127.0,+0:00,,,Paulinho Sérgio Miguel,127,Team Saxo - Tinkoff,",, ,,",+0:00,,1,2013,
39,99,128.0,+0:00,,,Tosatto Matteo,128,Team Saxo - Tinkoff,",, ,,",+0:00,,1,2013,
31,93,129.0,+0:00,,,Hernández Jesús,129,Team Saxo - Tinkoff,",, ,,",+0:00,,1,2013,
33,127,130.0,+0:00,,,Plaza Rubén,130,Movistar Team,",, ,,",+0:00,,1,2013,
26,124,131.0,+0:00,,,Costa Rui,131,Movistar Team,",, ,,",+0:00,,1,2013,
30,78,132.0,+0:00,,,Roy Jérémy,132,FDJ.fr,",, ,,",+0:00,,1,2013,
31,106,133.0,+0:00,,,Moreno Daniel,133,Team Katusha,",, ,,",+0:00,,1,2013,
24,115,134.0,+0:00,,,Lobato Juan José,134,Euskaltel - Euskadi,",, ,,",+0:00,,1,2013,
33,67,135.0,+0:00,,,Kessiakoff Fredrik,135,Astana Pro Team,",, ,,",+0:00,,1,2013,
28,65,136.0,+0:00,,,Gavazzi Francesco,136,Astana Pro Team,",, ,,",+0:00,,1,2013,
27,136,137.0,+0:00,,,Levarlet Guillaume,137,"Cofidis, Solutions Crédits",",, ,,",+0:00,,1,2013,
30,34,138.0,+0:00,,,Gilbert Philippe,138,BMC Racing Team,",, ,,",+0:00,,1,2013,
24,39,139.0,+0:00,,,van Garderen Tejay,139,BMC Racing Team,",, ,,",+0:00,,1,2013,
30,36,140.0,+0:00,,,Morabito Steve,140,BMC Racing Team,",, ,,",+0:00,,1,2013,
28,172,141.0,+0:00,,,Bauer Jack,141,Garmin Sharp,",, ,,",+0:00,,1,2013,
22,17,142.0,+0:00,,,Moser Moreno,142,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
28,195,143.0,+0:00,,,Fröhlinger Johannes,143,Team Argos - Shimano,",, ,,",+0:00,,1,2013,
28,198,144.0,+0:00,,,Timmer Albert,144,Team Argos - Shimano,",, ,,",+0:00,,1,2013,
26,123,145.0,+0:00,,,Castroviejo Jonathan,145,Movistar Team,",, ,,",+0:00,,1,2013,
32,62,146.0,+0:00,,,Bazayev Assan,146,Astana Pro Team,",, ,,",+0:00,,1,2013,
27,211,147.0,+0:00,,,Feillu Brice,147,Sojasun,",, ,,",+0:00,,1,2013,
32,85,148.0,+0:00,,,Dupont Hubert,148,AG2R La Mondiale,",, ,,",+0:00,,1,2013,
25,146,149.0,+0:00,,,Malori Adriano,149,Lampre - Merida,",, ,,",+0:00,,1,2013,
25,187,150.0,+0:00,,,Meyer Cameron,150,Orica GreenEDGE,",, ,,",+0:00,,1,2013,
25,56,151.0,+0:00,,,Malacarne Davide,151,Team Europcar,",, ,,",+0:00,,1,2013,
28,16,152.0,+0:00,,,Marangoni Alan,152,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
28,12,153.0,+0:00,,,Bodnar Maciej,153,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
23,11,154.0,+0:00,,,Sagan Peter,154,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
31,19,155.0,+0:00,,,Vandborg Brian Bach,155,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
28,18,156.0,+0:00,,,Sabatini Fabio,156,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
27,13,157.0,+0:00,,,De Marchi Alessandro,157,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
26,23,158.0,+0:00,,,De Clercq Bart,158,Lotto Belisol Team,",, ,,",+0:00,,1,2013,
31,88,159.0,+0:00,,,Minard Sébastien,159,AG2R La Mondiale,",, ,,",+0:00,,1,2013,
33,45,160.0,+0:00,,,Irizar Markel,160,RadioShack - Leopard,",, ,,",+0:00,,1,2013,
33,22,161.0,+0:00,,,Bak Lars Ytting,161,Lotto Belisol Team,",, ,,",+0:00,,1,2013,
30,91,162.0,+0:00,,,Contador Alberto,162,Team Saxo - Tinkoff,",, ,,",+0:00,,1,2013,
33,29,163.0,+0:00,,,Willems Frederik,163,Lotto Belisol Team,",, ,,",+0:00,,1,2013,
26,8,164.0,+0:00,,,Stannard Ian,164,Sky Procycling,",, ,,",+0:00,,1,2013,
23,174,165.0,+0:00,,,Dennis Rohan,165,Garmin Sharp,",, ,,",+0:00,,1,2013,
26,184,166.0,+0:00,,,Goss Matthew,166,Orica GreenEDGE,",, ,,",+0:00,,1,2013,
36,189,167.0,+0:00,,,Tuft Svein,167,Orica GreenEDGE,",, ,,",+0:00,,1,2013,
23,143,168.0,+0:00,,,Cimolai Davide,168,Lampre - Merida,",, ,,",+0:00,,1,2013,
30,145,169.0,+0:00,,,Ferrari Roberto,169,Lampre - Merida,",, ,,",+0:00,,1,2013,
24,144,170.0,+0:00,,,Favilli Elia,170,Lampre - Merida,",, ,,",+0:00,,1,2013,
33,69,171.0,+0:00,,,Muravyev Dmitriy,171,Astana Pro Team,",, ,,",+0:00,,1,2013,
33,155,172.0,+0:00,,,Pineau Jérôme,172,Omega Pharma - Quick-Step,",, ,,",+0:00,,1,2013,
26,133,173.0,+0:00,,,Coppel Jérôme,173,"Cofidis, Solutions Crédits",",, ,,",+0:00,,1,2013,
38,46,174.0,+0:00,,,Klöden Andreas,174,RadioShack - Leopard,",, ,,",+0:00,,1,2013,
29,32,175.0,+0:00,,,Bookwalter Brent,175,BMC Racing Team,",, ,,",+0:00,,1,2013,
34,166,176.0,+0:00,,,Tankink Bram,176,Belkin-Pro Cycling Team,",, ,,",+0:00,,1,2013,
32,147,177.0,+0:00,,,Mori Manuele,177,Lampre - Merida,",, ,,",+0:00,,1,2013,
31,35,178.0,+0:00,,,Moinard Amaël,178,BMC Racing Team,",, ,,",+0:00,,1,2013,
29,139,179.0,+0:00,,,Navarro Daniel,179,"Cofidis, Solutions Crédits",",, ,,",+0:00,,1,2013,
29,125,180.0,+0:00,,,Erviti Imanol,180,Movistar Team,",, ,,",+0:00,,1,2013,
30,24,181.0,+0:00,,,Greipel André,181,Lotto Belisol Team,",, ,,",+0:00,,1,2013,
24,53,182.0,+0:00,,,Cousin Jérôme,182,Team Europcar,",, ,,",+0:00,,1,2013,
34,75,183.0,+0:00,,,Fischer Murilo Antonio,183,FDJ.fr,",, ,,",+0:00,,1,2013,
29,142,184.0,+0:00,,,Bono Matteo,184,Lampre - Merida,",, ,,",+0:00,,1,2013,
29,61,185.0,+0:00,,,Brajkovič Janez,185,Astana Pro Team,",, ,,",+0:00,,1,2013,
20,68,186.0,+0:00,,,Lutsenko Alexey,186,Astana Pro Team,",, ,,",+0:00,,1,2013,
25,44,187.0,+0:00,,,Gallopin Tony,187,RadioShack - Leopard,",, ,,",+0:00,,1,2013,
28,213,188.0,+0:00,,,El Fares Julien,188,Sojasun,",, ,,",+0:00,,1,2013,
27,134,189.0,+0:00,,,García Egoitz,189,"Cofidis, Solutions Crédits",",, ,,",+0:00,,1,2013,
28,154,190.0,+0:00,,,Martin Tony,190,Omega Pharma - Quick-Step,",, ,,",+0:00,,1,2013,
32,156,191.0,+0:00,,,Steegmans Gert,191,Omega Pharma - Quick-Step,",, ,,",+0:00,,1,2013,
30,205,192.0,+0:00,,,Hoogerland Johnny,192,Vacansoleil - DCM,",, ,,",+0:00,,1,2013,
27,9,193.0,+0:00,,,Thomas Geraint,193,Sky Procycling,",, ,,",+0:00,,1,2013,
26,15,194.0,+0:00,,,Koren Kristijan,194,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
26,164,195.0,+0:00,,,Mollema Bauke,195,Belkin-Pro Cycling Team,",, ,,",+0:00,,1,2013,
29,137,196.0,+0:00,,,Maté Luis Ángel,196,"Cofidis, Solutions Crédits",",, ,,",+0:00,,1,2013,
32,135,197.0,+0:00,,,Le Mével Christophe,197,"Cofidis, Solutions Crédits",",, ,,",+0:00,,1,2013,
30,14,198.0,+0:00,,,King Edward,198,Cannondale Pro Cycling Team,",, ,,",+0:00,,1,2013,
27,42,1.0,+0:00,,48.0,Bakelants Jan,1,RadioShack - Leopard,8:40:03 8:40:03,+0:00,,2,2013,▲47
36,176,2.0,+0:01,,4.0,Millar David,2,Garmin Sharp,0:01 0:01,+0:01,,2,2013,▲2
27,218,3.0,+0:01,,13.0,Simon Julien,3,Sojasun,",, 0:01",+0:01,,2,2013,▲10
28,185,4.0,+0:01,,11.0,Impey Daryl,4,Orica GreenEDGE,",, 0:01",+0:01,,2,2013,▲7
26,2,5.0,+0:01,,24.0,Boasson Hagen Edvald,5,Sky Procycling,",, 0:01",+0:01,,2,2013,▲19
33,181,6.0,+0:01,,15.0,Gerrans Simon,6,Orica GreenEDGE,",, 0:01",+0:01,,2,2013,▲9
23,153,7.0,+0:01,,29.0,Kwiatkowski Michał,7,Omega Pharma - Quick-Step,",, 0:01",+0:01,,2,2013,▲22
32,206,8.0,+0:01,,27.0,Lagutin Sergey,8,Vacansoleil - DCM,",, 0:01",+0:01,,2,2013,▲19
32,89,9.0,+0:01,,25.0,Riblon Christophe,9,AG2R La Mondiale,",, 0:01",+0:01,,2,2013,▲16
36,31,10.0,+0:01,,23.0,Evans Cadel,10,BMC Racing Team,",, 0:01",+0:01,,2,2013,▲13
28,97,11.0,+0:01,,14.0,Roche Nicolas,11,Team Saxo - Tinkoff,",, 0:01",+0:01,,2,2013,▲3
22,82,12.0,+0:01,,30.0,Bardet Romain,12,AG2R La Mondiale,",, 0:01",+0:01,,2,2013,▲18
30,21,13.0,+0:01,,31.0,Van den Broeck Jurgen,13,Lotto Belisol Team,",, 0:01",+0:01,,2,2013,▲18
33,121,14.0,+0:01,,35.0,Valverde Alejandro,14,Movistar Team,",, 0:01",+0:01,,2,2013,▲21
36,81,15.0,+0:01,,22.0,Peraud Jean-Christophe,15,AG2R La Mondiale,",, 0:01",+0:01,,2,2013,▲7
34,152,16.0,+0:01,,34.0,Chavanel Sylvain,16,Omega Pharma - Quick-Step,",, 0:01",+0:01,,2,2013,▲18
31,141,17.0,+0:01,,32.0,Cunego Damiano,17,Lampre - Merida,",, 0:01",+0:01,,2,2013,▲15
28,1,18.0,+0:01,,41.0,Froome Chris,18,Sky Procycling,",, 0:01",+0:01,,2,2013,▲23
27,94,19.0,+0:01,,26.0,Kreuziger Roman,19,Team Saxo - Tinkoff,",, 0:01",+0:01,,2,2013,▲7
28,63,20.0,+0:01,,42.0,Fuglsang Jakob,20,Astana Pro Team,",, 0:01",+0:01,,2,2013,▲22
30,109,21.0,+0:01,,71.0,Vorganov Eduard,21,Team Katusha,",, 0:01",+0:01,,2,2013,▲50
33,112,22.0,+0:01,,59.0,Astarloza Mikel,22,Euskaltel - Euskadi,",, 0:01",+0:01,,2,2013,▲37
29,216,23.0,+0:01,,51.0,Marino Jean-Marc,23,Sojasun,",, 0:01",+0:01,,2,2013,▲28
28,6,24.0,+0:01,,39.0,Porte Richie,24,Sky Procycling,",, 0:01",+0:01,,2,2013,▲15
23,128,25.0,+0:01,,47.0,Quintana Nairo,25,Movistar Team,",, 0:01",+0:01,,2,2013,▲22
24,114,26.0,+0:01,,81.0,Izagirre Ion,26,Euskaltel - Euskadi,",, 0:01",+0:01,,2,2013,▲55
32,25,27.0,+0:01,,75.0,Hansen Adam,27,Lotto Belisol Team,",, 0:01",+0:01,,2,2013,▲48
32,182,28.0,+0:01,,19.0,Albasini Michael,28,Orica GreenEDGE,",, 0:01",+0:01,,2,2013,▼9
34,101,29.0,+0:01,,44.0,Rodríguez Joaquim,29,Team Katusha,",, 0:01",+0:01,,2,2013,▲15
25,54,30.0,+0:01,,80.0,Gautier Cyril,30,Team Europcar,",, 0:01",+0:01,,2,2013,▲50
33,66,31.0,+0:01,,16.0,Kashechkin Andrey,31,Astana Pro Team,",, 0:01",+0:01,,2,2013,▼15
25,201,32.0,+0:01,,85.0,Poels Wout,32,Vacansoleil - DCM,",, 0:01",+0:01,,2,2013,▲53
28,52,33.0,+0:01,,98.0,Arashiro Yukiya,33,Team Europcar,",, 0:01",+0:01,,2,2013,▲65
28,214,34.0,+0:01,,21.0,Hivert Jonathan,34,Sojasun,",, 0:01",+0:01,,2,2013,▼13
23,138,35.0,+0:01,,74.0,Molard Rudy,35,"Cofidis, Solutions Crédits",",, 0:01",+0:01,,2,2013,▲39
37,179,36.0,+0:01,,38.0,Vande Velde Christian,36,Garmin Sharp,",, 0:01",+0:01,,2,2013,▲2
31,105,37.0,+0:01,,45.0,Losada Alberto,37,Team Katusha,",, 0:01",+0:01,,2,2013,▲8
30,111,38.0,+0:01,,73.0,Antón Igor,38,Euskaltel - Euskadi,",, 0:01",+0:01,,2,2013,▲35
23,71,39.0,+0:01,,57.0,Pinot Thibaut,39,FDJ.fr,",, 0:01",+0:01,,2,2013,▲18
32,171,40.0,+0:01,,91.0,Hesjedal Ryder,40,Garmin Sharp,",, 0:01",+0:01,,2,2013,▲51
25,113,41.0,+0:01,,65.0,Izagirre Gorka,41,Euskaltel - Euskadi,",, 0:01",+0:01,,2,2013,▲24
27,77,42.0,+0:01,,69.0,Jeannesson Arnold,42,FDJ.fr,",, 0:01",+0:01,,2,2013,▲27
24,79,43.0,+0:01,,104.0,Vichot Arthur,43,FDJ.fr,",, 0:01",+0:01,,2,2013,▲61
31,64,44.0,+0:01,,60.0,Gasparotto Enrico,44,Astana Pro Team,",, 0:01",+0:01,,2,2013,▲16
30,47,45.0,+0:01,,76.0,Monfort Maxime,45,RadioShack - Leopard,",, 0:01",+0:01,,2,2013,▲31
32,92,46.0,+0:01,,126.0,Bennati Daniele,46,Team Saxo - Tinkoff,",, 0:01",+0:01,,2,2013,▲80
33,148,47.0,+0:01,,70.0,Niemiec Przemysław,47,Lampre - Merida,",, 0:01",+0:01,,2,2013,▲23
36,49,48.0,+0:01,,67.0,Zubeldia Haimar,48,RadioShack - Leopard,",, 0:01",+0:01,,2,2013,▲19
28,65,49.0,+0:01,,136.0,Gavazzi Francesco,49,Astana Pro Team,",, 0:01",+0:01,,2,2013,▲87
26,164,50.0,+0:01,,195.0,Mollema Bauke,50,Belkin-Pro Cycling Team,",, 0:01",+0:01,,2,2013,▲145
24,3,51.0,+0:01,,62.0,Kennaugh Peter,51,Sky Procycling,",, 0:01",+0:01,,2,2013,▲11
29,116,52.0,+0:01,,89.0,Nieve Mikel,52,Euskaltel - Euskadi,",, 0:01",+0:01,,2,2013,▲37
23,212,53.0,+0:01,,86.0,Delaplace Anthony,53,Sojasun,",, 0:01",+0:01,,2,2013,▲33
25,219,54.0,+0:01,,83.0,Vuillermoz Alexis,54,Sojasun,",, 0:01",+0:01,,2,2013,▲29
28,41,55.0,+0:01,,79.0,Schleck Andy,55,RadioShack - Leopard,",, 0:01",+0:01,,2,2013,▲24
26,122,56.0,+0:01,,118.0,Amador Andrey,56,Movistar Team,",, 0:01",+0:01,,2,2013,▲62
23,11,57.0,+0:01,,154.0,Sagan Peter,57,Cannondale Pro Cycling Team,",, 0:01",+0:01,,2,2013,▲97
30,34,58.0,+0:01,,138.0,Gilbert Philippe,58,BMC Racing Team,",, 0:01",+0:01,,2,2013,▲80
26,51,59.0,+0:01,,82.0,Rolland Pierre,59,Team Europcar,",, 0:01",+0:01,,2,2013,▲23
29,165,60.0,+0:01,,94.0,Nordhaug Lars Petter,60,Belkin-Pro Cycling Team,",, 0:01",+0:01,,2,2013,▲34
24,39,61.0,+0:01,,139.0,van Garderen Tejay,61,BMC Racing Team,",, 0:01",+0:01,,2,2013,▲78
26,83,62.0,+0:01,,113.0,Bouet Maxime,62,AG2R La Mondiale,",, 0:01",+0:01,,2,2013,▲51
23,143,63.0,+0:01,,168.0,Cimolai Davide,63,Lampre - Merida,",, 0:01",+0:01,,2,2013,▲105
31,106,64.0,+0:01,,133.0,Moreno Daniel,64,Team Katusha,",, 0:01",+0:01,,2,2013,▲69
34,149,65.0,+0:01,,87.0,Serpa José Rodolfo,65,Lampre - Merida,",, 0:01",+0:01,,2,2013,▲22
26,124,66.0,+0:01,,131.0,Costa Rui,66,Movistar Team,",, 0:01",+0:01,,2,2013,▲65
24,178,67.0,+0:01,,110.0,Talansky Andrew,67,Garmin Sharp,",, 0:01",+0:01,,2,2013,▲43
26,175,68.0,+0:01,,93.0,Martin Dan,68,Garmin Sharp,",, 0:01",+0:01,,2,2013,▲25
33,98,69.0,+0:01,,114.0,Rogers Michael,69,Team Saxo - Tinkoff,",, 0:01",+0:01,,2,2013,▲45
24,144,70.0,+0:01,,170.0,Favilli Elia,70,Lampre - Merida,",, 0:01",+0:01,,2,2013,▲100
25,56,71.0,+0:01,,151.0,Malacarne Davide,71,Team Europcar,",, 0:01",+0:01,,2,2013,▲80
34,59,72.0,+0:01,,100.0,Voeckler Thomas,72,Team Europcar,",, 0:01",+0:01,,2,2013,▲28
32,167,73.0,+0:01,,96.0,ten Dam Laurens,73,Belkin-Pro Cycling Team,",, 0:01",+0:01,,2,2013,▲23
25,76,74.0,+0:01,,92.0,Geniez Alexandre,74,FDJ.fr,",, 0:01",+0:01,,2,2013,▲18
34,166,75.0,+0:01,,176.0,Tankink Bram,75,Belkin-Pro Cycling Team,",, 0:01",+0:01,,2,2013,▲101
27,162,76.0,+0:01,,101.0,Gesink Robert,76,Belkin-Pro Cycling Team,",, 0:01",+0:01,,2,2013,▲25
27,211,77.0,+0:01,,147.0,Feillu Brice,77,Sojasun,",, 0:01",+0:01,,2,2013,▲70
34,86,78.0,+0:01,,107.0,Gadret John,78,AG2R La Mondiale,",, 0:01",+0:01,,2,2013,▲29
33,67,79.0,+0:01,,135.0,Kessiakoff Fredrik,79,Astana Pro Team,",, 0:01",+0:01,,2,2013,▲56
32,217,80.0,+0:01,,116.0,Méderel Maxime,80,Sojasun,",, 0:01",+0:01,,2,2013,▲36
30,91,81.0,+0:01,,162.0,Contador Alberto,81,Team Saxo - Tinkoff,",, 0:01",+0:01,,2,2013,▲81
35,204,82.0,+0:01,,122.0,Flecha Juan Antonio,82,Vacansoleil - DCM,",, 0:01",+0:01,,2,2013,▲40
29,108,83.0,+0:01,,119.0,Trofimov Yuri,83,Team Katusha,",, 0:01",+0:01,,2,2013,▲36
35,173,84.0,+0:01,,111.0,Danielson Tom,84,Garmin Sharp,",, 0:01",+0:01,,2,2013,▲27
22,17,85.0,+0:01,,142.0,Moser Moreno,85,Cannondale Pro Cycling Team,",, 0:01",+0:01,,2,2013,▲57
39,99,86.0,+0:01,,128.0,Tosatto Matteo,86,Team Saxo - Tinkoff,",, 0:01",+0:01,,2,2013,▲42
25,44,87.0,+0:01,,187.0,Gallopin Tony,87,RadioShack - Leopard,",, 0:01",+0:01,,2,2013,▲100
32,135,88.0,+0:01,,197.0,Le Mével Christophe,88,"Cofidis, Solutions Crédits",",, 0:01",+0:01,,2,2013,▲109
29,61,89.0,+0:01,,185.0,Brajkovič Janez,89,Astana Pro Team,",, 0:01",+0:01,,2,2013,▲96
32,147,90.0,+0:01,,177.0,Mori Manuele,90,Lampre - Merida,",, 0:01",+0:01,,2,2013,▲87
31,35,91.0,+0:01,,178.0,Moinard Amaël,91,BMC Racing Team,",, 0:01",+0:01,,2,2013,▲87
38,46,92.0,+0:01,,174.0,Klöden Andreas,92,RadioShack - Leopard,",, 0:01",+0:01,,2,2013,▲82
29,139,93.0,+0:01,,179.0,Navarro Daniel,93,"Cofidis, Solutions Crédits",",, 0:01",+0:01,,2,2013,▲86
27,13,94.0,+1:24,,157.0,De Marchi Alessandro,94,Cannondale Pro Cycling Team,1:24 1:24,+1:24,,2,2013,▲63
26,38,95.0,+4:07,,28.0,Schär Michael,95,BMC Racing Team,4:07 4:07,+4:07,,2,2013,▼67
34,74,96.0,+4:07,,55.0,Fédrigo Pierrick,96,FDJ.fr,",, 4:07",+4:07,,2,2013,▼41
33,127,97.0,+4:07,,130.0,Plaza Rubén,97,Movistar Team,",, 4:07",+4:07,,2,2013,▲33
30,36,98.0,+4:07,,140.0,Morabito Steve,98,BMC Racing Team,",, 4:07",+4:07,,2,2013,▲42
26,123,99.0,+4:07,,145.0,Castroviejo Jonathan,99,Movistar Team,",, 4:07",+4:07,,2,2013,▲46
33,45,100.0,+4:07,,160.0,Irizar Markel,100,RadioShack - Leopard,",, 4:07",+4:07,,2,2013,▲60
26,107,101.0,+5:39,,33.0,Smukulis Gatis,101,Team Katusha,5:39 5:39,+5:39,,2,2013,▼68
31,102,102.0,+5:39,,40.0,Brutt Pavel,102,Team Katusha,",, 5:39",+5:39,,2,2013,▼62
32,4,103.0,+5:39,,63.0,Kiryienka Vasil,103,Sky Procycling,",, 5:39",+5:39,,2,2013,▼40
28,43,104.0,+5:39,,78.0,Didier Laurent,104,RadioShack - Leopard,",, 5:39",+5:39,,2,2013,▼26
26,131,105.0,+5:39,,77.0,Taaramäe Rein,105,"Cofidis, Solutions Crédits",",, 5:39",+5:39,,2,2013,▼28
33,37,106.0,+5:39,,90.0,Quinziato Manuel,106,BMC Racing Team,",, 5:39",+5:39,,2,2013,▼16
41,48,107.0,+5:39,,120.0,Voigt Jens,107,RadioShack - Leopard,",, 5:39",+5:39,,2,2013,▲13
30,215,108.0,+5:39,,115.0,Lemoine Cyril,108,Sojasun,",, 5:39",+5:39,,2,2013,▲7
31,93,109.0,+5:39,,129.0,Hernández Jesús,109,Team Saxo - Tinkoff,",, 5:39",+5:39,,2,2013,▲20
33,96,110.0,+5:39,,127.0,Paulinho Sérgio Miguel,110,Team Saxo - Tinkoff,",, 5:39",+5:39,,2,2013,▲17
29,32,111.0,+5:39,,175.0,Bookwalter Brent,111,BMC Racing Team,",, 5:39",+5:39,,2,2013,▲64
29,142,112.0,+5:39,,184.0,Bono Matteo,112,Lampre - Merida,",, 5:39",+5:39,,2,2013,▲72
28,213,113.0,+5:39,,188.0,El Fares Julien,113,Sojasun,",, 5:39",+5:39,,2,2013,▲75
26,15,114.0,+5:39,,194.0,Koren Kristijan,114,Cannondale Pro Cycling Team,",, 5:39",+5:39,,2,2013,▲80
26,87,115.0,+8:35,,106.0,Kadri Blel,115,AG2R La Mondiale,8:35 8:35,+8:35,,2,2013,▼9
25,58,116.0,+9:06,,84.0,Veilleux David,116,Team Europcar,9:06 9:06,+9:06,,2,2013,▼32
28,12,117.0,+9:06,,153.0,Bodnar Maciej,117,Cannondale Pro Cycling Team,",, 9:06",+9:06,,2,2013,▲36
23,174,118.0,+9:06,,165.0,Dennis Rohan,118,Garmin Sharp,",, 9:06",+9:06,,2,2013,▲47
24,168,119.0,+12:44,,12.0,Vanmarcke Sep,119,Belkin-Pro Cycling Team,12:44 12:44,+12:44,,2,2013,▼107
28,129,120.0,+12:44,,9.0,Rojas José Joaquín,120,Movistar Team,",, 12:44",+12:44,,2,2013,▼111
34,126,121.0,+12:44,,17.0,Gutiérrez José Iván,121,Movistar Team,",, 12:44",+12:44,,2,2013,▼104
31,169,122.0,+12:44,,20.0,Wynants Maarten,122,Belkin-Pro Cycling Team,",, 12:44",+12:44,,2,2013,▼102
25,207,123.0,+12:44,,52.0,van Poppel Boy,123,Vacansoleil - DCM,",, 12:44",+12:44,,2,2013,▼71
22,194,124.0,+12:44,,54.0,Dumoulin Tom,124,Team Argos - Shimano,",, 12:44",+12:44,,2,2013,▼70
30,33,125.0,+12:44,,64.0,Burghardt Marcus,125,BMC Racing Team,",, 12:44",+12:44,,2,2013,▼61
32,117,126.0,+12:44,,72.0,Oroz Juan José,126,Euskaltel - Euskadi,",, 12:44",+12:44,,2,2013,▼54
24,191,127.0,+12:44,,108.0,Degenkolb John,127,Team Argos - Shimano,",, 12:44",+12:44,,2,2013,▼19
25,132,128.0,+12:44,,121.0,Bagot Yoann,128,"Cofidis, Solutions Crédits",",, 12:44",+12:44,,2,2013,▼7
27,136,129.0,+12:44,,137.0,Levarlet Guillaume,129,"Cofidis, Solutions Crédits",",, 12:44",+12:44,,2,2013,▲8
28,16,130.0,+12:44,,152.0,Marangoni Alan,130,Cannondale Pro Cycling Team,",, 12:44",+12:44,,2,2013,▲22
31,19,131.0,+12:44,,155.0,Vandborg Brian Bach,131,Cannondale Pro Cycling Team,",, 12:44",+12:44,,2,2013,▲24
32,85,132.0,+12:44,,148.0,Dupont Hubert,132,AG2R La Mondiale,",, 12:44",+12:44,,2,2013,▲16
26,23,133.0,+12:44,,158.0,De Clercq Bart,133,Lotto Belisol Team,",, 12:44",+12:44,,2,2013,▲25
33,22,134.0,+12:44,,161.0,Bak Lars Ytting,134,Lotto Belisol Team,",, 12:44",+12:44,,2,2013,▲27
26,133,135.0,+12:44,,173.0,Coppel Jérôme,135,"Cofidis, Solutions Crédits",",, 12:44",+12:44,,2,2013,▲38
27,134,136.0,+12:44,,189.0,García Egoitz,136,"Cofidis, Solutions Crédits",",, 12:44",+12:44,,2,2013,▲53
30,24,137.0,+12:44,,181.0,Greipel André,137,Lotto Belisol Team,",, 12:44",+12:44,,2,2013,▲44
29,137,138.0,+12:44,,196.0,Maté Luis Ángel,138,"Cofidis, Solutions Crédits",",, 12:44",+12:44,,2,2013,▲58
20,68,139.0,+12:44,,186.0,Lutsenko Alexey,139,Astana Pro Team,",, 12:44",+12:44,,2,2013,▲47
36,26,140.0,+17:35,,7.0,Henderson Gregory,140,Lotto Belisol Team,17:35 17:35,+17:35,,2,2013,▼133
25,103,141.0,+17:35,,2.0,Kristoff Alexander,141,Team Katusha,",, 17:35",+17:35,,2,2013,▼139
25,197,142.0,+17:35,,1.0,Kittel Marcel,142,Team Argos - Shimano,",, 17:35",+17:35,,2,2013,▼141
19,208,143.0,+17:35,,3.0,van Poppel Danny,143,Vacansoleil - DCM,",, 17:35",+17:35,,2,2013,▼140
23,158,144.0,+17:35,,5.0,Trentin Matteo,144,Omega Pharma - Quick-Step,",, 17:35",+17:35,,2,2013,▼139
26,202,145.0,+17:35,,10.0,Boeckmans Kris,145,Vacansoleil - DCM,",, 17:35",+17:35,,2,2013,▼135
32,84,146.0,+17:35,,6.0,Dumoulin Samuel,146,AG2R La Mondiale,",, 17:35",+17:35,,2,2013,▼140
31,118,147.0,+17:35,,18.0,Pérez Rubén,147,Euskaltel - Euskadi,",, 17:35",+17:35,,2,2013,▼129
27,27,148.0,+17:35,,8.0,Roelandts Jürgen,148,Lotto Belisol Team,",, 17:35",+17:35,,2,2013,▼140
28,199,149.0,+17:35,,49.0,Veelers Tom,149,Team Argos - Shimano,",, 17:35",+17:35,,2,2013,▼100
31,28,150.0,+17:35,,43.0,Sieberg Marcel,150,Lotto Belisol Team,",, 17:35",+17:35,,2,2013,▼107
27,196,151.0,+17:35,,50.0,Geschke Simon,151,Team Argos - Shimano,",, 17:35",+17:35,,2,2013,▼101
28,159,152.0,+17:35,,37.0,Velits Peter,152,Omega Pharma - Quick-Step,",, 17:35",+17:35,,2,2013,▼115
26,183,153.0,+17:35,,36.0,Clarke Simon,153,Orica GreenEDGE,",, 17:35",+17:35,,2,2013,▼117
25,119,154.0,+17:35,,56.0,Sicard Romain,154,Euskaltel - Euskadi,",, 17:35",+17:35,,2,2013,▼98
30,7,155.0,+17:35,,68.0,Siutsou Kanstantsin,155,Sky Procycling,",, 17:35",+17:35,,2,2013,▼87
30,193,156.0,+17:35,,53.0,de Kort Koen,156,Team Argos - Shimano,",, 17:35",+17:35,,2,2013,▼103
29,157,157.0,+17:35,,46.0,Terpstra Niki,157,Omega Pharma - Quick-Step,",, 17:35",+17:35,,2,2013,▼111
