Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
25,134,88,+30:06,10.0,Jalabert Nicolas,17,Cofidis,30:06 30:06,\u25bc7,10,1998
24,84,98,+32:37,2.0,O'Grady Stuart,18,GAN,32:37 32:37,\u25bc16,10,1998
25,174,109,+34:03,20.0,De Los Angeles Juan Jos\xe9,19,Kelme - Costa Blanca,34:03 34:03,\u25b21,10,1998
23,199,118,+38:27,27.0,Spezialetti Alessandro,20,Riso Scotti - MG,38:27 38:27,\u25b27,10,1998
23,82,126,+40:16,21.0,B\xe4ckstedt Magnus,21,GAN,40:16 40:16,-,10,1998
22,159,128,+40:37,22.0,Turicchia Alain,22,Asics - CGA,40:37 40:37,-,10,1998
24,145,132,+41:23,24.0,Guidi Leonardo,23,Polti,41:23 41:23,\u25b21,10,1998
24,103,133,+41:32,25.0,de Jongh Steven,24,TVM - Farm Frites,41:32 41:32,\u25b21,10,1998
24,116,138,+42:19,26.0,Mazzoleni Eddy,25,Saeco Macchine da Caffe' - Cannondale,42:19 42:19,\u25b21,10,1998
24,122,146,+48:35,28.0,Bouyer Franck,26,La Fran\xe7aise des Jeux,48:35 48:35,\u25b22,10,1998
24,128,147,+49:00,29.0,Nazon Damien,27,La Fran\xe7aise des Jeux,49:00 49:00,\u25b22,10,1998
24,117,151,+54:11,30.0,Mori Massimiliano,28,Saeco Macchine da Caffe' - Cannondale,54:11 54:11,\u25b22,10,1998
24,1,1,+0:00,1.0,Ullrich Jan,1,Team Telekom - ARD,52:42:25 52:42:25,-,11,1998
25,137,11,+5:59,2.0,Livingston Kevin,2,Cofidis,5:59 5:59,-,11,1998
24,139,12,+6:16,4.0,Rinero Christophe,3,Cofidis,6:16 6:16,\u25b21,11,1998
24,32,16,+7:12,3.0,Di Grande Giuseppe,4,Mapei - Bricobi,7:12 7:12,\u25bc1,11,1998
21,146,29,+10:50,6.0,Jaksche Jorg,5,Polti,10:50 10:50,\u25b21,11,1998
24,161,30,+11:48,7.0,Blanco Santiago,6,Vitalicio Seguros,11:48 11:48,\u25b21,11,1998
24,48,34,+15:36,5.0,Perez Luis,7,O.N.C.E.,15:36 15:36,\u25bc2,11,1998
25,99,35,+16:31,9.0,Verheyen Geert,8,Lotto - Mobistar,16:31 16:31,\u25b21,11,1998
24,69,42,+21:26,11.0,Salmon Benoit,9,Casino - AG2R,21:26 21:26,\u25b22,11,1998
24,56,45,+23:41,10.0,Moerenhout Koos,10,Rabobank ProTeam,23:41 23:41,-,11,1998
24,176,46,+23:43,8.0,Gonzalez Santos,11,Kelme - Costa Blanca,23:43 23:43,\u25bc3,11,1998
24,175,58,+31:30,12.0,Gomez Jose Javier,12,Kelme - Costa Blanca,31:30 31:30,-,11,1998
23,98,61,+32:23,13.0,Verbrugghe Rik,13,Lotto - Mobistar,32:23 32:23,-,11,1998
25,134,65,+34:22,17.0,Jalabert Nicolas,14,Cofidis,34:22 34:22,\u25b23,11,1998
23,104,66,+35:45,14.0,Ivanov Serguei,15,TVM - Farm Frites,35:45 35:45,\u25bc1,11,1998
24,149,76,+41:48,15.0,Sacchi Fabio,16,Polti,41:48 41:48,\u25bc1,11,1998
25,187,82,+45:17,16.0,Hincapie George,17,US Postal Service,45:17 45:17,\u25bc1,11,1998
23,199,86,+46:44,20.0,Spezialetti Alessandro,18,Riso Scotti - MG,46:44 46:44,\u25b22,11,1998
22,159,93,+50:48,22.0,Turicchia Alain,19,Asics - CGA,50:48 50:48,\u25b23,11,1998
25,174,104,+57:16,19.0,De Los Angeles Juan Jos\xe9,20,Kelme - Costa Blanca,57:16 57:16,\u25bc1,11,1998
24,84,110,+58:19,18.0,O'Grady Stuart,21,GAN,58:19 58:19,\u25bc3,11,1998
24,116,121,+1:00:38,25.0,Mazzoleni Eddy,22,Saeco Macchine da Caffe' - Cannondale,1:00:38 1:00:38,\u25b23,11,1998
24,145,126,+1:04:36,23.0,Guidi Leonardo,23,Polti,1:04:36 1:04:36,-,11,1998
23,82,132,+1:05:58,21.0,B\xe4ckstedt Magnus,24,GAN,1:05:58 1:05:58,\u25bc3,11,1998
24,103,137,+1:07:34,24.0,de Jongh Steven,25,TVM - Farm Frites,1:07:34 1:07:34,\u25bc1,11,1998
24,122,145,+1:14:17,26.0,Bouyer Franck,26,La Fran\xe7aise des Jeux,1:14:17 1:14:17,-,11,1998
24,128,147,+1:14:42,27.0,Nazon Damien,27,La Fran\xe7aise des Jeux,1:14:42 1:14:42,-,11,1998
24,117,149,+1:17:24,28.0,Mori Massimiliano,28,Saeco Macchine da Caffe' - Cannondale,1:17:24 1:17:24,-,11,1998
24,1,1,+0:00,1.0,Ullrich Jan,1,Team Telekom - ARD,56:55:16 56:55:16,-,12,1998
25,137,11,+5:59,2.0,Livingston Kevin,2,Cofidis,5:59 5:59,-,12,1998
24,139,12,+6:16,3.0,Rinero Christophe,3,Cofidis,6:16 6:16,-,12,1998
24,32,16,+7:12,4.0,Di Grande Giuseppe,4,Mapei - Bricobi,7:12 7:12,-,12,1998
22,146,29,+10:50,5.0,Jaksche Jorg,5,Polti,10:50 10:50,-,12,1998
24,161,30,+11:48,6.0,Blanco Santiago,6,Vitalicio Seguros,11:48 11:48,-,12,1998
24,48,34,+15:36,7.0,Perez Luis,7,O.N.C.E.,15:36 15:36,-,12,1998
25,99,35,+16:31,8.0,Verheyen Geert,8,Lotto - Mobistar,16:31 16:31,-,12,1998
24,69,40,+21:26,9.0,Salmon Benoit,9,Casino - AG2R,21:26 21:26,-,12,1998
24,56,43,+23:41,10.0,Moerenhout Koos,10,Rabobank ProTeam,23:41 23:41,-,12,1998
24,176,44,+23:43,11.0,Gonzalez Santos,11,Kelme - Costa Blanca,23:43 23:43,-,12,1998
24,175,57,+35:23,12.0,Gomez Jose Javier,12,Kelme - Costa Blanca,35:23 35:23,-,12,1998
23,104,58,+35:45,15.0,Ivanov Serguei,13,TVM - Farm Frites,35:45 35:45,\u25b22,12,1998
24,149,71,+41:48,16.0,Sacchi Fabio,14,Polti,41:48 41:48,\u25b22,12,1998
25,187,76,+45:17,17.0,Hincapie George,15,US Postal Service,45:17 45:17,\u25b22,12,1998
23,199,79,+46:44,18.0,Spezialetti Alessandro,16,Riso Scotti - MG,46:44 46:44,\u25b22,12,1998
25,134,87,+50:08,14.0,Jalabert Nicolas,17,Cofidis,50:08 50:08,\u25bc3,12,1998
24,98,94,+52:21,13.0,Verbrugghe Rik,18,Lotto - Mobistar,52:21 52:21,\u25bc5,12,1998
24,84,105,+58:19,21.0,O'Grady Stuart,19,GAN,58:19 58:19,\u25b22,12,1998
24,116,110,+1:00:38,22.0,Mazzoleni Eddy,20,Saeco Macchine da Caffe' - Cannondale,1:00:38 1:00:38,\u25b22,12,1998
25,174,111,+1:01:09,20.0,De Los Angeles Juan Jos\xe9,21,Kelme - Costa Blanca,1:01:09 1:01:09,\u25bc1,12,1998
24,145,120,+1:04:36,23.0,Guidi Leonardo,22,Polti,1:04:36 1:04:36,\u25b21,12,1998
23,82,124,+1:05:58,24.0,B\xe4ckstedt Magnus,23,GAN,1:05:58 1:05:58,\u25b21,12,1998
