BIB,GC,GC-Time,Prev,Rnk,Team,Time,stage,year,▼▲
,,+ - 65:24:34,13.0,10,Omega Pharma-Lotto,45:02 45:02,15,2011,▲3
,,+ - 65:24:34,14.0,11,BMC Racing Team,46:35 46:35,15,2011,▲3
,,+ - 65:24:34,15.0,12,HTC - High Road,47:44 47:44,15,2011,▲3
,,+ - 65:24:34,16.0,13,Rabobank Cycling Team,49:34 49:34,15,2011,▲3
,,+ - 65:24:34,17.0,14,Pro Team Astana,54:54 54:54,15,2011,▲3
,,+ - 65:24:34,18.0,15,Saur - Sojasun,1:08:09 1:08:09,15,2011,▲3
,,+ - 65:24:34,19.0,16,Liquigas - Cannondale,1:08:54 1:08:54,15,2011,▲3
,,+ - 65:24:34,22.0,17,Movistar Team,1:39:24 1:39:24,15,2011,▲5
,,+ - 69:00:56,4.0,1,Team Garmin - Cervélo,206:31:24 206:31:24,16,2011,▲3
,,+ - 69:00:56,1.0,2,Leopard Trek,7:01 7:01,16,2011,▼1
,,+ - 69:00:56,2.0,3,Team Europcar,8:14 8:14,16,2011,▼1
,,+ - 69:00:56,3.0,4,AG2R La Mondiale,10:04 10:04,16,2011,▼1
,,+ - 69:00:56,,5,Team Katusha,13:05 13:05,16,2011,-
,,+ - 69:00:56,6.0,6,Euskaltel - Euskadi,18:16 18:16,16,2011,-
,,+ - 69:00:56,,7,RadioShack,28:19 28:19,16,2011,-
,,+ - 69:00:56,7.0,8,Sky Procycling,29:03 29:03,16,2011,▼1
,,+ - 69:00:56,5.0,9,"Cofidis, le Crédit en Ligne",29:51 29:51,16,2011,▼4
,,+ - 69:00:56,,10,Saxo Bank - Sungard,37:11 37:11,16,2011,-
,,+ - 69:00:56,9.0,11,FDJ,37:34 37:34,16,2011,▼2
,,+ - 69:00:56,8.0,12,Quickstep Cycling Team,42:36 42:36,16,2011,▼4
,,+ - 69:00:56,12.0,13,HTC - High Road,51:07 51:07,16,2011,▼1
,,+ - 69:00:56,10.0,14,Omega Pharma-Lotto,53:09 53:09,16,2011,▼4
,,+ - 69:00:56,11.0,15,BMC Racing Team,57:03 57:03,16,2011,▼4
,,+ - 69:00:56,14.0,16,Pro Team Astana,1:02:57 1:02:57,16,2011,▼2
,,+ - 69:00:56,13.0,17,Rabobank Cycling Team,1:10:56 1:10:56,16,2011,▼4
,,+ - 69:00:56,15.0,18,Saur - Sojasun,1:18:53 1:18:53,16,2011,▼3
,,+ - 69:00:56,,19,Vacansoleil - DCM,1:19:06 1:19:06,16,2011,-
,,+ - 69:00:56,16.0,20,Liquigas - Cannondale,1:19:55 1:19:55,16,2011,▼4
,,+ - 69:00:56,,21,Lampre - ISD,1:37:24 1:37:24,16,2011,-
,,+ - 73:23:49,1.0,1,Team Garmin - Cervélo,219:41:46 219:41:46,17,2011,-
,,+ - 73:23:49,2.0,2,Leopard Trek,5:27 5:27,17,2011,-
,,+ - 73:23:49,4.0,3,AG2R La Mondiale,8:04 8:04,17,2011,▲1
,,+ - 73:23:49,3.0,4,Team Europcar,14:24 14:24,17,2011,▼1
,,+ - 73:23:49,6.0,5,Euskaltel - Euskadi,14:53 14:53,17,2011,▲1
,,+ - 73:23:49,5.0,6,Team Katusha,15:22 15:22,17,2011,▼1
,,+ - 73:23:49,8.0,7,Sky Procycling,23:41 23:41,17,2011,▲1
,,+ - 73:23:49,7.0,8,RadioShack,26:31 26:31,17,2011,▼1
,,+ - 73:23:49,9.0,9,"Cofidis, le Crédit en Ligne",27:12 27:12,17,2011,-
,,+ - 73:23:49,11.0,10,FDJ,36:09 36:09,17,2011,▲1
,,+ - 73:23:49,10.0,11,Saxo Bank - Sungard,44:49 44:49,17,2011,▼1
,,+ - 73:23:49,12.0,12,Quickstep Cycling Team,45:19 45:19,17,2011,-
,,+ - 73:23:49,14.0,13,Omega Pharma-Lotto,1:01:54 1:01:54,17,2011,▲1
,,+ - 73:23:49,15.0,14,BMC Racing Team,1:03:39 1:03:39,17,2011,▲1
,,+ - 73:23:49,16.0,15,Pro Team Astana,1:06:17 1:06:17,17,2011,▲1
,,+ - 73:23:49,13.0,16,HTC - High Road,1:10:13 1:10:13,17,2011,▼3
,,+ - 73:23:49,17.0,17,Rabobank Cycling Team,1:13:29 1:13:29,17,2011,-
,,+ - 73:23:49,19.0,18,Vacansoleil - DCM,1:14:35 1:14:35,17,2011,▲1
,,+ - 73:23:49,18.0,19,Saur - Sojasun,1:15:18 1:15:18,17,2011,▼1
,,+ - 73:23:49,20.0,20,Liquigas - Cannondale,1:20:18 1:20:18,17,2011,-
,,+ - 73:23:49,21.0,21,Lampre - ISD,1:50:40 1:50:40,17,2011,-
,,+ - 73:23:49,,22,Movistar Team,2:09:34 2:09:34,17,2011,-
,,+ - 79:34:06,1.0,1,Team Garmin - Cervélo,238:16:08 238:16:08,18,2011,-
,,+ - 79:34:06,3.0,2,AG2R La Mondiale,10:30 10:30,18,2011,▲1
,,+ - 79:34:06,2.0,3,Leopard Trek,11:06 11:06,18,2011,▼1
,,+ - 79:34:06,6.0,4,Team Katusha,28:42 28:42,18,2011,▲2
,,+ - 79:34:06,4.0,5,Team Europcar,29:21 29:21,18,2011,▼1
,,+ - 79:34:06,7.0,6,Sky Procycling,39:26 39:26,18,2011,▲1
,,+ - 79:34:06,5.0,7,Euskaltel - Euskadi,42:26 42:26,18,2011,▼2
,,+ - 79:34:06,11.0,8,Saxo Bank - Sungard,1:06:27 1:06:27,18,2011,▲3
,,+ - 79:34:06,8.0,9,RadioShack,1:18:37 1:18:37,18,2011,▼1
,,+ - 79:34:06,10.0,10,FDJ,1:18:49 1:18:49,18,2011,-
,,+ - 79:34:06,9.0,11,"Cofidis, le Crédit en Ligne",1:26:57 1:26:57,18,2011,▼2
,,+ - 79:34:06,12.0,12,Quickstep Cycling Team,1:34:18 1:34:18,18,2011,-
,,+ - 79:34:06,14.0,13,BMC Racing Team,1:44:07 1:44:07,18,2011,▲1
,,+ - 79:34:06,18.0,14,Vacansoleil - DCM,1:48:01 1:48:01,18,2011,▲4
,,+ - 79:34:06,15.0,15,Pro Team Astana,1:50:43 1:50:43,18,2011,-
,,+ - 79:34:06,20.0,16,Liquigas - Cannondale,2:00:03 2:00:03,18,2011,▲4
,,+ - 79:34:06,17.0,17,Rabobank Cycling Team,2:00:30 2:00:30,18,2011,-
,,+ - 79:34:06,13.0,18,Omega Pharma-Lotto,2:06:30 2:06:30,18,2011,▼5
,,+ - 79:34:06,19.0,19,Saur - Sojasun,2:12:25 2:12:25,18,2011,-
,,+ - 79:34:06,21.0,20,Lampre - ISD,2:26:35 2:26:35,18,2011,▲1
,,+ - 79:34:06,16.0,21,HTC - High Road,2:29:24 2:29:24,18,2011,▼5
,,+ - 79:34:06,22.0,22,Movistar Team,3:00:03 3:00:03,18,2011,-
,,+ - 82:48:43,1.0,1,Team Garmin - Cervélo,248:02:15 248:02:15,19,2011,-
,,+ - 82:48:43,2.0,2,AG2R La Mondiale,11:58 11:58,19,2011,-
,,+ - 82:48:43,3.0,3,Leopard Trek,12:57 12:57,19,2011,-
,,+ - 82:48:43,5.0,4,Team Europcar,40:46 40:46,19,2011,▲1
,,+ - 82:48:43,7.0,5,Euskaltel - Euskadi,49:50 49:50,19,2011,▲2
,,+ - 82:48:43,6.0,6,Sky Procycling,56:20 56:20,19,2011,-
,,+ - 82:48:43,4.0,7,Team Katusha,1:04:36 1:04:36,19,2011,▼3
,,+ - 82:48:43,8.0,8,Saxo Bank - Sungard,1:18:34 1:18:34,19,2011,-
,,+ - 82:48:43,10.0,9,FDJ,1:27:57 1:27:57,19,2011,▲1
,,+ - 82:48:43,11.0,10,"Cofidis, le Crédit en Ligne",1:43:55 1:43:55,19,2011,▲1
,,+ - 82:48:43,9.0,11,RadioShack,1:48:16 1:48:16,19,2011,▼2
,,+ - 82:48:43,12.0,12,Quickstep Cycling Team,1:53:01 1:53:01,19,2011,-
,,+ - 82:48:43,14.0,13,Vacansoleil - DCM,2:09:08 2:09:08,19,2011,▲1
,,+ - 82:48:43,13.0,14,BMC Racing Team,2:10:47 2:10:47,19,2011,▼1
,,+ - 82:48:43,17.0,15,Rabobank Cycling Team,2:11:44 2:11:44,19,2011,▲2
,,+ - 82:48:43,16.0,16,Liquigas - Cannondale,2:18:48 2:18:48,19,2011,-
,,+ - 82:48:43,19.0,17,Saur - Sojasun,2:33:31 2:33:31,19,2011,▲2
,,+ - 82:48:43,15.0,18,Pro Team Astana,2:40:11 2:40:11,19,2011,▼3
,,+ - 82:48:43,20.0,19,Lampre - ISD,2:41:16 2:41:16,19,2011,▲1
,,+ - 82:48:43,18.0,20,Omega Pharma-Lotto,2:58:17 2:58:17,19,2011,▼2
,,+ - 82:48:43,21.0,21,HTC - High Road,3:15:23 3:15:23,19,2011,-
,,+ - 82:48:43,22.0,22,Movistar Team,3:41:50 3:41:50,19,2011,-
,,+ - 83:45:20,1.0,1,Team Garmin - Cervélo,250:57:43 250:57:43,20,2011,-
,,+ - 83:45:20,3.0,2,Leopard Trek,11:04 11:04,20,2011,▲1
,,+ - 83:45:20,2.0,3,AG2R La Mondiale,11:20 11:20,20,2011,▼1
,,+ - 83:45:20,4.0,4,Team Europcar,41:53 41:53,20,2011,-
,,+ - 83:45:20,5.0,5,Euskaltel - Euskadi,52:00 52:00,20,2011,-
,,+ - 83:45:20,6.0,6,Sky Procycling,58:24 58:24,20,2011,-
,,+ - 83:45:20,7.0,7,Team Katusha,1:09:39 1:09:39,20,2011,-
,,+ - 83:45:20,8.0,8,Saxo Bank - Sungard,1:16:12 1:16:12,20,2011,-
,,+ - 83:45:20,9.0,9,FDJ,1:30:16 1:30:16,20,2011,-
,,+ - 83:45:20,10.0,10,"Cofidis, le Crédit en Ligne",1:47:29 1:47:29,20,2011,-
,,+ - 83:45:20,11.0,11,RadioShack,1:52:31 1:52:31,20,2011,-
,,+ - 83:45:20,12.0,12,Quickstep Cycling Team,1:57:10 1:57:10,20,2011,-
,,+ - 83:45:20,13.0,13,Vacansoleil - DCM,2:09:10 2:09:10,20,2011,-
,,+ - 83:45:20,14.0,14,BMC Racing Team,2:12:10 2:12:10,20,2011,-
,,+ - 83:45:20,15.0,15,Rabobank Cycling Team,2:14:01 2:14:01,20,2011,-
,,+ - 83:45:20,16.0,16,Liquigas - Cannondale,2:20:05 2:20:05,20,2011,-
,,+ - 83:45:20,17.0,17,Saur - Sojasun,2:38:05 2:38:05,20,2011,-
,,+ - 83:45:20,19.0,18,Lampre - ISD,2:44:36 2:44:36,20,2011,▲1
,,+ - 83:45:20,18.0,19,Pro Team Astana,2:48:21 2:48:21,20,2011,▼1
,,+ - 83:45:20,20.0,20,Omega Pharma-Lotto,3:02:28 3:02:28,20,2011,-
,,+ - 83:45:20,21.0,21,HTC - High Road,3:12:07 3:12:07,20,2011,-
,,+ - 83:45:20,22.0,22,Movistar Team,3:49:51 3:49:51,20,2011,-
,,+ - 86:12:22,,1,Team Garmin - Cervélo,258:18:49 258:18:49,21,2011,
,,+ - 86:12:22,,2,Leopard Trek,11:04 11:04,21,2011,
,,+ - 86:12:22,,3,AG2R La Mondiale,11:20 11:20,21,2011,
,,+ - 86:12:22,,4,Team Europcar,41:53 41:53,21,2011,
,,+ - 86:12:22,,5,Euskaltel - Euskadi,52:00 52:00,21,2011,
,,+ - 86:12:22,,6,Sky Procycling,58:24 58:24,21,2011,
,,+ - 86:12:22,,7,Team Katusha,1:09:39 1:09:39,21,2011,
,,+ - 86:12:22,,8,Saxo Bank - Sungard,1:16:12 1:16:12,21,2011,
,,+ - 86:12:22,,9,FDJ,1:30:16 1:30:16,21,2011,
,,+ - 86:12:22,,10,"Cofidis, le Crédit en Ligne",1:47:29 1:47:29,21,2011,
,,+ - 86:12:22,,11,RadioShack,1:52:31 1:52:31,21,2011,
,,+ - 86:12:22,,12,Quickstep Cycling Team,1:57:10 1:57:10,21,2011,
,,+ - 86:12:22,,13,Vacansoleil - DCM,2:09:10 2:09:10,21,2011,
,,+ - 86:12:22,,14,BMC Racing Team,2:12:10 2:12:10,21,2011,
,,+ - 86:12:22,,15,Rabobank Cycling Team,2:14:01 2:14:01,21,2011,
,,+ - 86:12:22,,16,Liquigas - Cannondale,2:20:05 2:20:05,21,2011,
,,+ - 86:12:22,,17,Saur - Sojasun,2:38:05 2:38:05,21,2011,
,,+ - 86:12:22,,18,Lampre - ISD,2:44:36 2:44:36,21,2011,
,,+ - 86:12:22,,19,Pro Team Astana,2:48:21 2:48:21,21,2011,
,,+ - 86:12:22,,20,Omega Pharma-Lotto,3:02:28 3:02:28,21,2011,
,,+ - 86:12:22,,21,HTC - High Road,3:12:07 3:12:07,21,2011,
,,+ - 86:12:22,,22,Movistar Team,3:49:51 3:49:51,21,2011,
