,Age,BIB,Rider,year,gc_extra_scores,gc_stage_scores,green_extra_scores,green_stage_scores,polka_extra_scores,polka_stage_scores,stage_scores,youth_extra_scores,youth_stage_scores,score
684,25,143.0,Gwiazdowski Grzegorz,2000,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0
685,25,143.0,Haller Marco,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,25,144.0,Brandt Christophe,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,22.0
687,25,145.0,Geslin Anthony,2005,0.0,1.0,0.0,2.0,0.0,0.0,94.0,0.0,0.0,97.0
688,25,146.0,Krivtsov Yuriy,2004,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
689,25,146.0,Malori Adriano,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,25,147.0,Pineau J\xe9rome,2005,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,7.0,77.0
691,25,147.0,Roux Anthony,2012,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0
692,25,148.0,Merckx Axel,1998,31.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,94.0
693,25,148.0,Portal Nicolas,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,25,149.0,Trofimov Yuri,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,25,151.0,Pozzato Filippo,2007,0.0,16.0,0.0,15.0,0.0,0.0,94.0,0.0,0.0,125.0
696,25,152.0,Arashiro Yukiya,2010,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,66.0
697,25,152.0,Bassons Christophe,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,25,152.0,Kruijswijk Steven,2012,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,22.0,40.0
699,25,153.0,Cimolai Davide,2015,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0
700,25,153.0,Eisel Bernhard,2006,0.0,0.0,7.0,82.0,0.0,0.0,177.0,0.0,7.0,273.0
701,25,153.0,Mollema Bauke,2012,0.0,0.0,0.0,5.0,0.0,0.0,54.0,0.0,0.0,59.0
702,25,155.0,Loosli David,2005,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0
703,25,156.0,Larsson Gustav,2006,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0
704,25,158.0,Morin Anthony,1999,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0
705,25,159.0,Nazon Damien,1999,0.0,0.0,0.0,7.0,0.0,0.0,77.0,0.0,0.0,84.0
706,25,162.0,Albasini Michael,2006,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0
707,25,162.0,Arrizabalaga Gorka,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,25,162.0,Casar Sandy,2004,20.0,66.0,0.0,0.0,0.0,2.0,48.0,3.0,61.0,200.0
709,25,162.0,Chavanel S\xe9bastien,2008,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0
710,25,163.0,Bole Grega,2011,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0
711,25,163.0,Cooke Baden,2004,0.0,0.0,0.0,16.0,0.0,0.0,95.0,0.0,0.0,111.0
712,25,163.0,Costa Rui,2012,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,42.0
713,25,163.0,Groenewegen Dylan,2018,34.0,4.0,2.0,2.0,0.0,0.0,20.0,3.0,4.0,69.0
714,25,163.0,Lang Sebastian,2005,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
715,25,164.0,Casero Angel Luis,1998,0.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,82.0
716,25,165.0,Gilbert Philippe,2007,0.0,0.0,0.0,0.0,0.0,8.0,39.0,0.0,0.0,47.0
717,25,166.0,Navas David,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,25,167.0,Mugerli Matej,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,25,167.0,Perget Mathieu,2010,0.0,0.0,0.0,0.0,0.0,9.0,22.0,0.0,0.0,31.0
720,25,167.0,Roosen Timo,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,25,167.0,Wegmann Fabian,2005,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,2.0,21.0
722,25,168.0,Roy J\xe9r\xe9my,2008,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0
723,25,169.0,Rojas Jos\xe9 Joaqu\xedn,2010,0.0,0.0,7.0,124.0,0.0,0.0,206.0,0.0,8.0,345.0
724,25,169.0,Vandenbergh Stijn,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,25,169.0,Vaugrenard Benoit,2007,0.0,2.0,0.0,1.0,0.0,0.0,16.0,0.0,21.0,40.0
726,25,169.0,Zubeldia Haimar,2002,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,17.0,33.0
727,25,171.0,Mayo Iban,2003,35.0,70.0,0.0,0.0,0.0,2.0,149.0,0.0,0.0,256.0
728,25,172.0,B\xe4ckstedt Magnus,2000,0.0,0.0,0.0,8.0,0.0,0.0,48.0,0.0,9.0,65.0
729,25,172.0,Belohvosciks Raivis,2001,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
730,25,174.0,Bossoni Paolo,2002,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0
731,25,174.0,De Los Angeles Juan Jos\xe9,1998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
732,25,174.0,El Fares Julien,2010,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,18.0,32.0
733,25,175.0,Feillu Romain,2009,0.0,3.0,0.0,22.0,0.0,0.0,49.0,0.0,0.0,74.0
734,25,175.0,Rosseler Sebastien,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,25,176.0,Gonzalo Eduardo,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,25,176.0,Petit Adrien,2016,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0
737,25,177.0,Mazzanti Luca,1999,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
738,25,177.0,Navardauskas Ramunas,2013,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0
739,25,177.0,Pinotti Marco,2001,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,5.0,43.0
740,25,178.0,S\xe1nchez Samuel,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,25,178.0,Serrano Marcos Antonio,1998,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,43.0
742,25,178.0,Tulik Angelo,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,25,179.0,Sabaliauskas Marius,2004,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
744,25,179.0,Vanbilsen Kenneth,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,25,181.0,Calmejane Lilian,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,25,181.0,Montgomery Sven,2001,0.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,20.0,60.0
747,25,182.0,Br\xe4ndle Matthias,2015,0.0,4.0,0.0,4.0,0.0,0.0,27.0,0.0,0.0,35.0
748,25,184.0,Brown Nathan,2017,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0
749,25,185.0,Iglinskiy Maxim,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
750,25,186.0,Hauptman Andrej,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,25,186.0,Keukeleire Jens,2014,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0
752,25,186.0,Knees Christian,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
753,25,186.0,McGee Bradley,2001,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.0,74.0
754,25,186.0,Terpstra Niki,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,25,187.0,Hincapie George,1998,0.0,35.0,5.0,67.0,0.0,0.0,123.0,0.0,22.0,252.0
756,25,187.0,Meyer Cameron,2013,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0
757,25,188.0,Ki\u0161erlovski Robert,2012,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,0.0,46.0
758,25,188.0,Schr\xf6der Bjorn,2006,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,25.0
759,25,189.0,Monfort Maxime,2008,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,58.0,97.0
760,25,189.0,Sieberg Marcel,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,25,189.0,van Baarle Dylan,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,25,191.0,Nerz Dominik,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,25,193.0,Haselbacher Rene,2003,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0
764,25,194.0,Duenas Moises,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0
765,25,195.0,Casagranda Stefano,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,25,195.0,Herrero Llorente David,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,25,196.0,De Beni Federico,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,25,196.0,Isaychev Vladimir,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,25,197.0,Kittel Marcel,2013,0.0,19.0,7.0,138.0,0.0,0.0,166.0,0.0,5.0,335.0
770,25,197.0,Maaskant Martijn,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,25,198.0,Grmay Tsgabu,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,25,198.0,Reichenbach Sebastien,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,25,201.0,Laporte Christophe,2018,35.0,5.0,4.0,4.0,0.0,0.0,22.0,0.0,0.0,70.0
774,25,201.0,Poels Wout,2013,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0
775,25,202.0,Astarloza Mikel,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,25,202.0,Auger Guillaume,2001,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
777,25,203.0,Delaplace Anthony,2015,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
778,25,203.0,Durbridge Luke,2016,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0
779,25,203.0,de la Cruz David,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,25,204.0,Gavazzi Francesco,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,25,204.0,Goss Matthew,2012,0.0,0.0,8.0,158.0,0.0,0.0,181.0,0.0,0.0,347.0
782,25,205.0,Calzati Sylvain,2004,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0
783,25,205.0,Gerrans Simon,2005,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0
784,25,206.0,Furlan Angelo,2003,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
785,25,207.0,Matthews Michael,2016,0.0,2.0,8.0,95.0,0.0,0.0,154.0,0.0,0.0,259.0
786,25,207.0,van Poppel Boy,2013,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
787,25,209.0,Pellizotti Franco,2003,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
788,25,209.0,Ventoso Francisco,2007,0.0,0.0,0.0,4.0,0.0,0.0,59.0,0.0,0.0,63.0
789,25,211.0,Efimkin Alexander,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,25,211.0,Martin Guillaume,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,25,211.0,McLay Daniel,2017,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0
792,25,211.0,Sep\xfalveda Eduardo,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,25,215.0,Eibegger Markus,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,25,215.0,Fonseca Armindo,2014,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0
795,25,215.0,Gretsch Patrick,2012,0.0,4.0,0.0,4.0,0.0,0.0,48.0,0.0,3.0,59.0
796,25,217.0,Smith Dion,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,25,218.0,Jarrier Benoit,2014,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
798,25,219.0,Vuillermoz Alexis,2013,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,19.0
799,26,2.0,Boasson Hagen Edvald,2013,0.0,35.0,0.0,37.0,0.0,0.0,123.0,0.0,0.0,195.0
800,26,3.0,Grivko Andrei,2010,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
801,26,4.0,Landa Mikel,2016,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0
802,26,5.0,Joachim Benoit,2002,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
803,26,5.0,Noval Benjamin,2005,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,27.0
804,26,5.0,Porte Richie,2011,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0
805,26,6.0,Landis Floyd,2002,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0
806,26,6.0,Navarro Daniel,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,26,6.0,S\xf8rensen Chris Anker,2011,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
808,26,7.0,Pe\xf1a Victor Hugo,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,26,7.0,Popovych Yaroslav,2006,0.0,4.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,54.0
810,26,7.0,Rowe Luke,2016,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
811,26,8.0,Stannard Ian,2013,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
812,26,11.0,Bardet Romain,2017,44.0,122.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,351.0
813,26,11.0,Garzelli Stefano,1999,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
814,26,11.0,Quintana Nairo,2016,44.0,125.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,324.0
815,26,11.0,Schleck Andy,2011,51.0,113.0,0.0,0.0,3.0,22.0,179.0,0.0,0.0,368.0
816,26,13.0,Craddock Lawson,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,26,13.0,Domont Axel,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,26,13.0,Fuglsang Jakob,2011,0.0,21.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,60.0
819,26,13.0,Kessler Matthias,2005,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
820,26,14.0,Lloyd Matthew,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,26,15.0,Jaksche Jorg,2003,0.0,6.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,51.0
822,26,15.0,Karpets Vladimir,2007,26.0,26.0,0.0,5.0,0.0,0.0,67.0,0.0,0.0,124.0
823,26,15.0,Kl\xf6den Andr\xe9as,2001,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0
824,26,15.0,Koren Kristijan,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,26,15.0,Schleck Fr\xe4nk,2006,31.0,5.0,0.0,0.0,1.0,15.0,94.0,0.0,0.0,146.0
826,26,16.0,Schreck Stephan,2005,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
827,26,17.0,Van den Broeck Jurgen,2009,26.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,94.0
828,26,18.0,Naesen Oliver,2017,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0
829,26,19.0,Napolitano Massimiliano,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,26,19.0,Vicioso \xc1ngel,2003,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
831,26,21.0,Aru Fabio,2016,26.0,33.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,169.0
832,26,21.0,Contador Alberto,2009,60.0,182.0,2.0,17.0,2.0,16.0,226.0,0.0,0.0,505.0
833,26,22.0,Brajkovi\u010d Janez,2010,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
834,26,23.0,Alberto Contreras Carlos,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,26,23.0,De Clercq Bart,2013,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0
836,26,24.0,Eisel Bernhard,2007,0.0,0.0,0.0,5.0,0.0,0.0,84.0,0.0,0.0,89.0
837,26,24.0,Heras Roberto,2000,38.0,57.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,211.0
838,26,25.0,Jaksche Jorg,2002,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0
839,26,26.0,Perez Ruben,2008,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0
840,26,26.0,Rogers Michael,2006,32.0,115.0,0.0,8.0,0.0,0.0,163.0,0.0,0.0,318.0
841,26,26.0,Silin Egor,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,26,27.0,Herrada Jes\xfas,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,26,27.0,Pereiro Oscar,2004,31.0,16.0,0.0,5.0,0.0,0.0,118.0,0.0,0.0,170.0
844,26,27.0,Pradera Mikel,2001,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0
845,26,28.0,Perez Santiago,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,26,28.0,Sastre Carlos,2001,12.0,11.0,0.0,2.0,0.0,0.0,46.0,0.0,0.0,71.0
847,26,28.0,Tauler Toni,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,26,29.0,Sinkewitz Patrik,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,26,29.0,Traversoni Mario,1998,0.0,0.0,0.0,7.0,0.0,0.0,67.0,0.0,0.0,74.0
850,26,29.0,Zabriskie David,2005,0.0,32.0,0.0,10.0,0.0,0.0,52.0,0.0,0.0,94.0
851,26,31.0,Mayo Iban,2004,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0
852,26,32.0,Kennaugh Peter,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,26,32.0,Sagan Peter,2016,0.0,34.0,10.0,200.0,0.0,0.0,261.0,0.0,3.0,508.0
854,26,33.0,Arndt Nikias,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,26,33.0,Astarloza Mikel,2006,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
856,26,33.0,Bettini Paolo,2000,0.0,0.0,0.0,2.0,0.0,23.0,55.0,0.0,0.0,80.0
857,26,33.0,Cancellara Fabian,2007,0.0,70.0,3.0,64.0,0.0,0.0,148.0,0.0,0.0,285.0
858,26,33.0,Coyot Arnaud,2008,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0
859,26,35.0,Roelandts Jurgen,2011,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
860,26,36.0,Rodriguez Fred,2000,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,103.0
861,26,36.0,Steels Tom,1998,0.0,11.0,8.0,153.0,0.0,0.0,185.0,0.0,0.0,357.0
862,26,37.0,Gerrans Simon,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,26,37.0,L\xf6fkvist Thomas,2010,20.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,62.0
864,26,37.0,Majka Rafa\u0142,2016,0.0,0.0,1.0,7.0,5.0,63.0,119.0,0.0,0.0,195.0
865,26,37.0,Martinez Egoi,2004,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0
866,26,37.0,Merckx Axel,1999,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
867,26,38.0,Nardello Daniele,1999,34.0,46.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,152.0
868,26,38.0,Pauwels Serge,2010,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
869,26,38.0,Schar Michael,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,26,38.0,Vanendert Jelle,2011,14.0,0.0,0.0,0.0,2.0,41.0,94.0,0.0,0.0,151.0
871,26,39.0,Zandio Xabier,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,26,41.0,Barguil Warren,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,26,42.0,Bole Grega,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,26,42.0,Clement Stef,2009,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
875,26,44.0,Flecha Juan Antonio,2004,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0
876,26,44.0,Lang Sebastian,2006,0.0,22.0,0.0,8.0,0.0,0.0,80.0,0.0,0.0,110.0
877,26,45.0,Hunter Robert,2003,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
878,26,45.0,Ivanov Serguei,2001,0.0,0.0,0.0,3.0,0.0,0.0,59.0,0.0,0.0,62.0
879,26,45.0,Lotz Marc,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,26,46.0,Kirchen Kim,2004,0.0,0.0,0.0,10.0,0.0,0.0,88.0,0.0,0.0,98.0
881,26,47.0,Wegmann Fabian,2006,0.0,0.0,0.0,0.0,0.0,42.0,31.0,0.0,0.0,73.0
882,26,48.0,Stortoni Simone,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,26,48.0,Vansummeren Johan,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,26,49.0,Zberg Markus,2000,0.0,0.0,0.0,0.0,0.0,13.0,79.0,0.0,0.0,92.0
885,26,51.0,Aru Fabio,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,26,51.0,Boogerd Michael,1998,38.0,56.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,196.0
887,26,51.0,Rolland Pierre,2013,0.0,0.0,0.0,0.0,2.0,74.0,10.0,0.0,5.0,91.0
888,26,52.0,Anacona Winner,2015,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0
889,26,52.0,Bennett George,2016,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
890,26,52.0,Diaz Rafael,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,26,52.0,de Groot Bram,2001,0.0,16.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,34.0
892,26,53.0,Canuti Federico,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,26,53.0,Etxebarria David,1999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
894,26,53.0,Etxebarria David,2000,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
895,26,53.0,Farrar Tyler,2010,0.0,10.0,0.0,7.0,0.0,0.0,92.0,0.0,0.0,109.0
896,26,54.0,Dowsett Alex,2015,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0
897,26,55.0,van Bon L\xe9on,1998,0.0,1.0,7.0,128.0,0.0,0.0,81.0,0.0,0.0,217.0
898,26,56.0,Maaskant Martijn,2010,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0
899,26,56.0,Malacarne Davide,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,26,57.0,Hushovd Thor,2004,0.0,31.0,9.0,159.0,0.0,0.0,246.0,0.0,0.0,445.0
901,26,57.0,McEwen Robbie,1998,0.0,0.0,0.0,1.0,0.0,0.0,185.0,0.0,0.0,186.0
902,26,58.0,Rebollo Jos\xe9 Luis,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,26,59.0,Serrano Marcos Antonio,1999,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0
904,26,59.0,Weening Pieter,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,26,61.0,Basso Ivan,2004,44.0,68.0,0.0,0.0,1.0,16.0,170.0,0.0,0.0,299.0
906,26,61.0,Millar David,2003,0.0,35.0,0.0,9.0,0.0,0.0,102.0,0.0,0.0,146.0
907,26,61.0,Pozzato Filippo,2008,0.0,7.0,0.0,3.0,0.0,0.0,118.0,0.0,0.0,128.0
908,26,61.0,Ullrich Jan,2000,51.0,129.0,0.0,8.0,0.0,0.0,179.0,0.0,0.0,367.0
909,26,61.0,Verbrugghe Rik,2001,0.0,13.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,34.0
910,26,61.0,van Garderen Tejay,2015,0.0,111.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,256.0
911,26,62.0,Aerts Mario,2001,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0
