Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
19,101,83,+29:26,39.0,Bjerg Mikkel,30,Hagens Berman Axeon,29:03 29:03,\u25b29,4,2018
22,92,86,+29:32,32.0,Cosnefroy Benoit,31,AG2R La Mondiale,29:09 29:09,\u25b21,4,2018
20,104,87,+29:33,33.0,Garrison Ian,32,Hagens Berman Axeon,29:10 29:10,\u25b21,4,2018
22,42,89,+29:46,30.0,Davies Scott,33,Team Dimension Data,29:23 29:23,\u25bc3,4,2018
24,64,93,+30:48,31.0,De Vos Adam,34,Rally Cycling,30:25 30:25,\u25bc3,4,2018
22,26,95,+31:11,38.0,Van Hooydonck Nathan,35,BMC Racing Team,30:48 30:48,\u25b23,4,2018
21,34,96,+31:33,34.0,Hodeg \xc1lvaro Jos\xe9,36,Quick-Step Floors,31:10 31:10,\u25bc2,4,2018
24,136,101,+32:56,35.0,Walscheid Max,37,Team Sunweb,32:33 32:33,\u25bc2,4,2018
24,57,102,+32:57,37.0,Zabel Rick,38,Team Katusha - Alpecin,32:34 32:34,\u25bc1,4,2018
23,117,107,+34:02,36.0,Owen Logan,39,Team EF Education First-Drapac p/b Cannondale,33:39 33:39,\u25bc3,4,2018
23,152,109,+34:07,40.0,Bryon Miguel,40,Holowesko - Citadel p/b Arapahoe Resources,33:44 33:44,-,4,2018
21,81,2,+0:23,1.0,Bernal Egan Arley,1,Team Sky,16:55:52 16:55:52,-,5,2018
22,115,3,+0:37,2.0,Martinez Daniel Felipe,2,Team EF Education First-Drapac p/b Cannondale,0:14 0:14,-,5,2018
23,82,5,+1:15,3.0,Geoghegan Hart Tao,3,Team Sky,0:52 0:52,-,5,2018
20,66,7,+2:08,4.0,McNulty Brandon,4,Rally Cycling,1:45 1:45,-,5,2018
22,33,8,+2:13,5.0,De Plus Laurens,5,Quick-Step Floors,1:50 1:50,-,5,2018
22,102,12,+2:56,6.0,Barta William,6,Hagens Berman Axeon,2:33 2:33,-,5,2018
24,5,13,+3:28,7.0,Tolhoek Antwan,7,Team LottoNL-Jumbo,3:05 3:05,-,5,2018
23,123,14,+3:35,8.0,Guerreiro Ruben,8,Trek - Segafredo,3:12 3:12,-,5,2018
22,103,15,+3:43,9.0,Bennett Sean,9,Hagens Berman Axeon,3:20 3:20,-,5,2018
21,1,16,+3:45,10.0,Powless Neilson,10,Team LottoNL-Jumbo,3:22 3:22,-,5,2018
23,147,21,+4:38,11.0,Ravasi Edward,11,UAE-Team Emirates,4:15 4:15,-,5,2018
21,122,23,+4:39,12.0,Conci Nicola,12,Trek - Segafredo,4:16 4:16,-,5,2018
23,53,26,+6:30,14.0,Fabbro Matteo,13,Team Katusha - Alpecin,6:07 6:07,\u25b21,5,2018
20,85,27,+6:38,15.0,Sivakov Pavel,14,Team Sky,6:15 6:15,\u25b21,5,2018
21,105,30,+9:00,17.0,Oliveira Ivo,15,Hagens Berman Axeon,8:37 8:37,\u25b22,5,2018
23,32,31,+9:00,16.0,Asgreen Kasper,16,Quick-Step Floors,",, 8:37",-,5,2018
23,154,34,+10:45,13.0,Eisenhart Taylor,17,Holowesko - Citadel p/b Arapahoe Resources,10:22 10:22,\u25bc4,5,2018
25,142,35,+11:00,19.0,Ait El Abdia Anass,18,UAE-Team Emirates,10:37 10:37,\u25b21,5,2018
24,83,37,+11:34,20.0,Henao Sebasti\xe1n,19,Team Sky,11:11 11:11,\u25b21,5,2018
21,36,41,+12:10,18.0,Narvaez Jhonatan,20,Quick-Step Floors,11:47 11:47,\u25bc2,5,2018
24,56,43,+13:24,21.0,Politt Nils,21,Team Katusha - Alpecin,13:01 13:01,-,5,2018
22,133,49,+18:56,22.0,Hindley Jai,22,Team Sunweb,18:33 18:33,-,5,2018
23,3,51,+19:19,23.0,Kuss Sepp,23,Team LottoNL-Jumbo,18:56 18:56,-,5,2018
23,73,62,+23:37,25.0,Ewan Caleb,24,Mitchelton-Scott,23:14 23:14,\u25b21,5,2018
21,145,68,+25:16,27.0,Ganna Filippo,25,UAE-Team Emirates,24:53 24:53,\u25b22,5,2018
24,156,69,+25:27,26.0,Lienhard Fabian,26,Holowesko - Citadel p/b Arapahoe Resources,25:04 25:04,-,5,2018
23,31,71,+25:45,28.0,Gaviria Fernando,27,Quick-Step Floors,25:22 25:22,\u25b21,5,2018
20,104,78,+29:33,32.0,Garrison Ian,28,Hagens Berman Axeon,29:10 29:10,\u25b24,5,2018
22,92,81,+30:21,31.0,Cosnefroy Benoit,29,AG2R La Mondiale,29:58 29:58,\u25b22,5,2018
19,101,82,+30:26,30.0,Bjerg Mikkel,30,Hagens Berman Axeon,30:03 30:03,-,5,2018
21,34,88,+31:33,36.0,Hodeg \xc1lvaro Jos\xe9,31,Quick-Step Floors,31:10 31:10,\u25b25,5,2018
24,57,93,+32:57,38.0,Zabel Rick,32,Team Katusha - Alpecin,32:34 32:34,\u25b26,5,2018
22,42,98,+34:04,33.0,Davies Scott,33,Team Dimension Data,33:41 33:41,-,5,2018
23,152,100,+34:07,40.0,Bryon Miguel,34,Holowesko - Citadel p/b Arapahoe Resources,33:44 33:44,\u25b26,5,2018
22,107,101,+34:23,29.0,Rice Michael,35,Hagens Berman Axeon,34:00 34:00,\u25bc6,5,2018
23,117,104,+36:04,39.0,Owen Logan,36,Team EF Education First-Drapac p/b Cannondale,35:41 35:41,\u25b23,5,2018
24,64,105,+37:05,34.0,De Vos Adam,37,Rally Cycling,36:42 36:42,\u25bc3,5,2018
22,26,108,+38:36,35.0,Van Hooydonck Nathan,38,BMC Racing Team,38:13 38:13,\u25bc3,5,2018
24,136,111,+39:54,37.0,Walscheid Max,39,Team Sunweb,39:31 39:31,\u25bc2,5,2018
21,81,1,+0:00,1.0,Bernal Egan Arley,1,Team Sky,22:26:40 22:26:40,-,6,2018
22,115,3,+2:14,2.0,Martinez Daniel Felipe,2,Team EF Education First-Drapac p/b Cannondale,2:14 2:14,-,6,2018
23,82,5,+2:28,3.0,Geoghegan Hart Tao,3,Team Sky,2:28 2:28,-,6,2018
20,66,7,+3:28,4.0,McNulty Brandon,4,Rally Cycling,3:28 3:28,-,6,2018
22,33,8,+3:50,5.0,De Plus Laurens,5,Quick-Step Floors,3:50 3:50,-,6,2018
23,147,12,+6:11,11.0,Ravasi Edward,6,UAE-Team Emirates,6:11 6:11,\u25b25,6,2018
24,5,13,+7:03,7.0,Tolhoek Antwan,7,Team LottoNL-Jumbo,7:03 7:03,-,6,2018
23,123,14,+7:05,8.0,Guerreiro Ruben,8,Trek - Segafredo,7:05 7:05,-,6,2018
21,1,15,+7:28,10.0,Powless Neilson,9,Team LottoNL-Jumbo,7:28 7:28,\u25b21,6,2018
21,122,18,+7:51,12.0,Conci Nicola,10,Trek - Segafredo,7:51 7:51,\u25b22,6,2018
23,53,22,+10:00,13.0,Fabbro Matteo,11,Team Katusha - Alpecin,10:00 10:00,\u25b22,6,2018
22,102,23,+10:17,6.0,Barta William,12,Hagens Berman Axeon,10:17 10:17,\u25bc6,6,2018
22,103,24,+13:20,9.0,Bennett Sean,13,Hagens Berman Axeon,13:20 13:20,\u25bc4,6,2018
23,154,26,+14:39,17.0,Eisenhart Taylor,14,Holowesko - Citadel p/b Arapahoe Resources,14:39 14:39,\u25b23,6,2018
24,83,28,+15:11,19.0,Henao Sebasti\xe1n,15,Team Sky,15:11 15:11,\u25b24,6,2018
20,85,31,+16:40,14.0,Sivakov Pavel,16,Team Sky,16:40 16:40,\u25bc2,6,2018
25,142,32,+16:46,18.0,Ait El Abdia Anass,17,UAE-Team Emirates,16:46 16:46,\u25b21,6,2018
23,32,33,+18:25,16.0,Asgreen Kasper,18,Quick-Step Floors,18:25 18:25,\u25bc2,6,2018
21,105,34,+18:35,15.0,Oliveira Ivo,19,Hagens Berman Axeon,18:35 18:35,\u25bc4,6,2018
22,133,36,+20:21,22.0,Hindley Jai,20,Team Sunweb,20:21 20:21,\u25b22,6,2018
23,3,43,+24:16,23.0,Kuss Sepp,21,Team LottoNL-Jumbo,24:16 24:16,\u25b22,6,2018
24,56,44,+24:29,21.0,Politt Nils,22,Team Katusha - Alpecin,24:29 24:29,\u25bc1,6,2018
21,36,48,+28:57,20.0,Narvaez Jhonatan,23,Quick-Step Floors,28:57 28:57,\u25bc3,6,2018
19,101,59,+40:28,30.0,Bjerg Mikkel,24,Hagens Berman Axeon,40:28 40:28,\u25b26,6,2018
21,145,62,+42:03,25.0,Ganna Filippo,25,UAE-Team Emirates,42:03 42:03,-,6,2018
23,31,65,+42:32,27.0,Gaviria Fernando,26,Quick-Step Floors,42:32 42:32,\u25b21,6,2018
20,104,74,+47:54,28.0,Garrison Ian,27,Hagens Berman Axeon,47:54 47:54,\u25b21,6,2018
23,73,77,+48:38,24.0,Ewan Caleb,28,Mitchelton-Scott,48:38 48:38,\u25bc4,6,2018
24,156,81,+50:28,26.0,Lienhard Fabian,29,Holowesko - Citadel p/b Arapahoe Resources,50:28 50:28,\u25bc3,6,2018
22,92,85,+53:50,29.0,Cosnefroy Benoit,30,AG2R La Mondiale,53:50 53:50,\u25bc1,6,2018
21,34,92,+56:34,31.0,Hodeg \xc1lvaro Jos\xe9,31,Quick-Step Floors,56:34 56:34,-,6,2018
24,57,94,+57:58,32.0,Zabel Rick,32,Team Katusha - Alpecin,57:58 57:58,-,6,2018
22,107,97,+58:37,35.0,Rice Michael,33,Hagens Berman Axeon,58:37 58:37,\u25b22,6,2018
22,42,99,+59:05,33.0,Davies Scott,34,Team Dimension Data,59:05 59:05,\u25bc1,6,2018
23,152,101,+59:08,34.0,Bryon Miguel,35,Holowesko - Citadel p/b Arapahoe Resources,59:08 59:08,\u25bc1,6,2018
23,117,104,+1:00:18,36.0,Owen Logan,36,Team EF Education First-Drapac p/b Cannondale,1:00:18 1:00:18,-,6,2018
24,64,105,+1:02:06,37.0,De Vos Adam,37,Rally Cycling,1:02:06 1:02:06,-,6,2018
22,26,107,+1:03:37,38.0,Van Hooydonck Nathan,38,BMC Racing Team,1:03:37 1:03:37,-,6,2018
24,136,109,+1:04:55,39.0,Walscheid Max,39,Team Sunweb,1:04:55 1:04:55,-,6,2018
21,81,1,+0:00,1.0,Bernal Egan Arley,1,Team Sky,25:34:19 25:34:19,-,7,2018
22,115,3,+2:14,2.0,Martinez Daniel Felipe,2,Team EF Education First-Drapac p/b Cannondale,2:14 2:14,-,7,2018
23,82,5,+2:28,3.0,Geoghegan Hart Tao,3,Team Sky,2:28 2:28,-,7,2018
20,66,7,+3:28,4.0,McNulty Brandon,4,Rally Cycling,3:28 3:28,-,7,2018
22,33,8,+3:50,5.0,De Plus Laurens,5,Quick-Step Floors,3:50 3:50,-,7,2018
23,147,12,+6:11,6.0,Ravasi Edward,6,UAE-Team Emirates,6:11 6:11,-,7,2018
24,5,13,+7:03,7.0,Tolhoek Antwan,7,Team LottoNL-Jumbo,7:03 7:03,-,7,2018
