Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
28,31,25,6.0,Talansky Andrew,4,Cannondale-Drapac Pro Cycling Team,\u25b22,6,2017
33,11,23,14.0,Bookwalter Brent,5,BMC Racing Team,\u25b29,6,2017
29,1,18,4.0,Kittel Marcel,6,Quick-Step Floors,\u25bc2,6,2017
27,84,17,5.0,Huffman Evan,7,Rally Cycling,\u25bc2,6,2017
26,92,16,7.0,Boswell Ian,8,Team Sky,\u25bc1,6,2017
23,93,15,,Dibben Jonathan,9,Team Sky,-,6,2017
32,81,14,8.0,Britton Rob,10,Rally Cycling,\u25bc2,6,2017
22,115,13,9.0,Hofstede Lennard,11,Team Sunweb,\u25bc2,6,2017
25,136,13,10.0,Morton Lachlan,12,Team Dimension Data,\u25bc2,6,2017
23,48,12,11.0,Zabel Rick,13,Team Katusha - Alpecin,\u25bc2,6,2017
30,13,12,12.0,Drucker Jean-Pierre,14,BMC Racing Team,\u25bc2,6,2017
22,74,11,13.0,Le Turnier Mathias,15,"Cofidis, Solutions Cr\xe9dits",\u25bc2,6,2017
28,51,11,15.0,Degenkolb John,16,Trek - Segafredo,\u25bc1,6,2017
28,135,10,16.0,Janse van Rensburg Reinardt,17,Team Dimension Data,\u25bc1,6,2017
22,102,10,17.0,Consonni Simone,18,UAE Team Emirates,\u25bc1,6,2017
29,41,9,18.0,Kristoff Alexander,19,Team Katusha - Alpecin,\u25bc1,6,2017
28,91,9,19.0,Viviani Elia,20,Team Sky,\u25bc1,6,2017
21,116,8,20.0,Oomen Sam,21,Team Sunweb,\u25bc1,6,2017
30,61,8,21.0,Gesink Robert,22,Team LottoNL-Jumbo,\u25bc1,6,2017
22,95,7,22.0,Geoghegan Hart Tao,23,Team Sky,\u25bc1,6,2017
23,108,6,23.0,Zurlo Federico,24,UAE Team Emirates,\u25bc1,6,2017
25,146,6,24.0,Mannion Gavin,25,UnitedHealthcare Pro Cycling Team,\u25bc1,6,2017
20,104,6,,Ganna Filippo,26,UAE Team Emirates,-,6,2017
32,143,5,25.0,Clarke Jonathan,27,UnitedHealthcare Pro Cycling Team,\u25bc2,6,2017
25,15,5,26.0,Gerts Floris,28,BMC Racing Team,\u25bc2,6,2017
23,5,5,,Schachmann Maximilian,29,Quick-Step Floors,-,6,2017
21,162,4,27.0,Bennett Sean,30,Jelly Belly p/b Maxxis,\u25bc3,6,2017
26,36,4,29.0,Phinney Taylor,31,Cannondale-Drapac Pro Cycling Team,\u25bc2,6,2017
30,78,4,28.0,van Genechten Jonas,32,"Cofidis, Solutions Cr\xe9dits",\u25bc4,6,2017
31,42,3,30.0,Machado Tiago,33,Team Katusha - Alpecin,\u25bc3,6,2017
31,6,3,31.0,Stybar Zdenek,34,Quick-Step Floors,\u25bc3,6,2017
28,117,3,32.0,Sinkeldam Ramon,35,Team Sunweb,\u25bc3,6,2017
32,23,3,,Bodnar Maciej,36,BORA - hansgrohe,-,6,2017
