BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+0:00,15.0,15,Fran\xe7aise des Jeux,3:22:04 3:22:04,-,16,2005
,,+0:00,16.0,16,Domina Vacanze,3:40:01 3:40:01,-,16,2005
,,+0:00,17.0,17,Lampre-Caffita,3:40:08 3:40:08,-,16,2005
,,+0:00,19.0,18,Liquigas,4:26:45 4:26:45,\u25b21,16,2005
,,+0:00,18.0,19,Cofidis,4:31:31 4:31:31,\u25bc1,16,2005
,,+0:00,20.0,20,Fassa Bortolo,4:49:29 4:49:29,-,16,2005
,,+0:00,21.0,21,Quickstep - Innergetic,5:42:18 5:42:18,-,16,2005
,,+0:00,2.0,1,Discovery Channel,216:19:20 216:19:20,\u25b21,17,2005
,,+0:00,1.0,2,T-Mobile Team,0:37 0:37,\u25bc1,17,2005
,,+0:00,3.0,3,CSC ProTeam,22:04 22:04,-,17,2005
,,+0:00,4.0,4,Cr\xe9dit Agricole,28:48 28:48,-,17,2005
,,+0:00,5.0,5,Illes Balears - Caisse d'Epargne,53:52 53:52,-,17,2005
,,+0:00,6.0,6,Phonak Hearing Systems,54:20 54:20,-,17,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,1:34:39 1:34:39,-,17,2005
,,+0:00,9.0,8,Rabobank ProTeam,1:54:19 1:54:19,\u25b21,17,2005
,,+0:00,8.0,9,Saunier Duval - Prodir,2:11:37 2:11:37,\u25bc1,17,2005
,,+0:00,11.0,10,AG2R Pr\xe9voyance,2:16:15 2:16:15,\u25b21,17,2005
,,+0:00,10.0,11,Gerolsteiner,2:40:09 2:40:09,\u25bc1,17,2005
,,+0:00,13.0,12,Bouygues Telecom,2:54:50 2:54:50,\u25b21,17,2005
,,+0:00,15.0,13,Fran\xe7aise des Jeux,3:08:39 3:08:39,\u25b22,17,2005
,,+0:00,12.0,14,Euskaltel - Euskadi,3:12:13 3:12:13,\u25bc2,17,2005
,,+0:00,14.0,15,Davitamon - Lotto,3:24:00 3:24:00,\u25bc1,17,2005
,,+0:00,16.0,16,Domina Vacanze,3:42:11 3:42:11,-,17,2005
,,+0:00,17.0,17,Lampre-Caffita,3:42:39 3:42:39,-,17,2005
,,+0:00,18.0,18,Liquigas,4:30:25 4:30:25,-,17,2005
,,+0:00,19.0,19,Cofidis,4:37:38 4:37:38,-,17,2005
,,+0:00,20.0,20,Fassa Bortolo,5:18:53 5:18:53,-,17,2005
,,+0:00,21.0,21,Quickstep - Innergetic,5:46:39 5:46:39,-,17,2005
,,+0:00,2.0,1,T-Mobile Team,230:37:42 230:37:42,\u25b21,18,2005
,,+0:00,1.0,2,Discovery Channel,11:26 11:26,\u25bc1,18,2005
,,+0:00,3.0,3,CSC ProTeam,22:14 22:14,-,18,2005
,,+0:00,4.0,4,Cr\xe9dit Agricole,45:05 45:05,-,18,2005
,,+0:00,5.0,5,Illes Balears - Caisse d'Epargne,55:12 55:12,-,18,2005
,,+0:00,6.0,6,Phonak Hearing Systems,1:06:53 1:06:53,-,18,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,1:35:04 1:35:04,-,18,2005
,,+0:00,8.0,8,Rabobank ProTeam,2:10:14 2:10:14,-,18,2005
,,+0:00,10.0,9,AG2R Pr\xe9voyance,2:32:09 2:32:09,\u25b21,18,2005
,,+0:00,9.0,10,Saunier Duval - Prodir,2:33:10 2:33:10,\u25bc1,18,2005
,,+0:00,11.0,11,Gerolsteiner,2:54:37 2:54:37,-,18,2005
,,+0:00,12.0,12,Bouygues Telecom,2:57:45 2:57:45,-,18,2005
,,+0:00,13.0,13,Fran\xe7aise des Jeux,3:21:13 3:21:13,-,18,2005
,,+0:00,14.0,14,Euskaltel - Euskadi,3:22:43 3:22:43,-,18,2005
,,+0:00,15.0,15,Davitamon - Lotto,3:25:31 3:25:31,-,18,2005
,,+0:00,16.0,16,Domina Vacanze,4:04:08 4:04:08,-,18,2005
,,+0:00,17.0,17,Lampre-Caffita,4:11:18 4:11:18,-,18,2005
,,+0:00,18.0,18,Liquigas,4:41:05 4:41:05,-,18,2005
,,+0:00,19.0,19,Cofidis,4:42:59 4:42:59,-,18,2005
,,+0:00,20.0,20,Fassa Bortolo,5:56:28 5:56:28,-,18,2005
,,+0:00,21.0,21,Quickstep - Innergetic,6:16:15 6:16:15,-,18,2005
,,+0:00,1.0,1,T-Mobile Team,241:25:56 241:25:56,-,19,2005
,,+0:00,2.0,2,Discovery Channel,15:47 15:47,-,19,2005
,,+0:00,3.0,3,CSC ProTeam,25:02 25:02,-,19,2005
,,+0:00,4.0,4,Cr\xe9dit Agricole,49:36 49:36,-,19,2005
,,+0:00,5.0,5,Illes Balears - Caisse d'Epargne,59:43 59:43,-,19,2005
,,+0:00,6.0,6,Phonak Hearing Systems,1:05:22 1:05:22,-,19,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,1:39:35 1:39:35,-,19,2005
,,+0:00,8.0,8,Rabobank ProTeam,2:14:04 2:14:04,-,19,2005
,,+0:00,9.0,9,AG2R Pr\xe9voyance,2:34:57 2:34:57,-,19,2005
,,+0:00,10.0,10,Saunier Duval - Prodir,2:37:41 2:37:41,-,19,2005
,,+0:00,11.0,11,Gerolsteiner,2:59:08 2:59:08,-,19,2005
,,+0:00,12.0,12,Bouygues Telecom,3:02:16 3:02:16,-,19,2005
,,+0:00,13.0,13,Fran\xe7aise des Jeux,3:21:13 3:21:13,-,19,2005
,,+0:00,14.0,14,Euskaltel - Euskadi,3:27:14 3:27:14,-,19,2005
,,+0:00,15.0,15,Davitamon - Lotto,3:30:02 3:30:02,-,19,2005
,,+0:00,16.0,16,Domina Vacanze,4:08:39 4:08:39,-,19,2005
,,+0:00,17.0,17,Lampre-Caffita,4:14:01 4:14:01,-,19,2005
,,+0:00,18.0,18,Liquigas,4:41:15 4:41:15,-,19,2005
,,+0:00,19.0,19,Cofidis,4:45:47 4:45:47,-,19,2005
,,+0:00,20.0,20,Fassa Bortolo,6:00:49 6:00:49,-,19,2005
,,+0:00,21.0,21,Quickstep - Innergetic,6:20:46 6:20:46,-,19,2005
,,+0:00,1.0,1,T-Mobile Team,245:07:38 245:07:38,-,20,2005
,,+0:00,2.0,2,Discovery Channel,14:57 14:57,-,20,2005
,,+0:00,3.0,3,CSC ProTeam,25:15 25:15,-,20,2005
,,+0:00,4.0,4,Cr\xe9dit Agricole,55:24 55:24,-,20,2005
,,+0:00,5.0,5,Illes Balears - Caisse d'Epargne,1:06:09 1:06:09,-,20,2005
,,+0:00,6.0,6,Phonak Hearing Systems,1:09:20 1:09:20,-,20,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,1:47:56 1:47:56,-,20,2005
,,+0:00,8.0,8,Rabobank ProTeam,2:26:30 2:26:30,-,20,2005
,,+0:00,10.0,9,Saunier Duval - Prodir,2:48:58 2:48:58,\u25b21,20,2005
,,+0:00,9.0,10,AG2R Pr\xe9voyance,2:52:04 2:52:04,\u25bc1,20,2005
,,+0:00,11.0,11,Gerolsteiner,3:05:20 3:05:20,-,20,2005
,,+0:00,12.0,12,Bouygues Telecom,3:13:31 3:13:31,-,20,2005
,,+0:00,13.0,13,Fran\xe7aise des Jeux,3:32:15 3:32:15,-,20,2005
,,+0:00,15.0,14,Davitamon - Lotto,3:37:45 3:37:45,\u25b21,20,2005
,,+0:00,14.0,15,Euskaltel - Euskadi,3:41:05 3:41:05,\u25bc1,20,2005
,,+0:00,16.0,16,Domina Vacanze,4:20:38 4:20:38,-,20,2005
,,+0:00,17.0,17,Lampre-Caffita,4:33:06 4:33:06,-,20,2005
,,+0:00,18.0,18,Liquigas,4:50:57 4:50:57,-,20,2005
,,+0:00,19.0,19,Cofidis,5:03:04 5:03:04,-,20,2005
,,+0:00,20.0,20,Fassa Bortolo,6:13:26 6:13:26,-,20,2005
,,+0:00,21.0,21,Quickstep - Innergetic,6:36:48 6:36:48,-,20,2005
,,+0:00,1.0,1,T-Mobile Team,256:10:29 256:10:29,-,21,2005
,,+0:00,2.0,2,Discovery Channel,14:57 14:57,-,21,2005
,,+0:00,3.0,3,CSC ProTeam,25:15 25:15,-,21,2005
,,+0:00,4.0,4,Cr\xe9dit Agricole,55:24 55:24,-,21,2005
,,+0:00,5.0,5,Illes Balears - Caisse d'Epargne,1:06:09 1:06:09,-,21,2005
,,+0:00,6.0,6,Phonak Hearing Systems,1:09:20 1:09:20,-,21,2005
,,+0:00,7.0,7,Liberty Seguros - W\xfcrth Team,1:47:56 1:47:56,-,21,2005
,,+0:00,8.0,8,Rabobank ProTeam,2:26:30 2:26:30,-,21,2005
,,+0:00,9.0,9,Saunier Duval - Prodir,2:48:58 2:48:58,-,21,2005
,,+0:00,10.0,10,AG2R Pr\xe9voyance,2:52:04 2:52:04,-,21,2005
,,+0:00,11.0,11,Gerolsteiner,3:05:20 3:05:20,-,21,2005
,,+0:00,12.0,12,Bouygues Telecom,3:13:31 3:13:31,-,21,2005
,,+0:00,13.0,13,Fran\xe7aise des Jeux,3:32:15 3:32:15,-,21,2005
,,+0:00,14.0,14,Davitamon - Lotto,3:37:45 3:37:45,-,21,2005
,,+0:00,15.0,15,Euskaltel - Euskadi,3:41:05 3:41:05,-,21,2005
,,+0:00,16.0,16,Domina Vacanze,4:20:38 4:20:38,-,21,2005
,,+0:00,17.0,17,Lampre-Caffita,4:33:06 4:33:06,-,21,2005
,,+0:00,18.0,18,Liquigas,4:50:57 4:50:57,-,21,2005
,,+0:00,19.0,19,Cofidis,5:03:04 5:03:04,-,21,2005
,,+0:00,20.0,20,Fassa Bortolo,6:13:26 6:13:26,-,21,2005
,,+0:00,21.0,21,Quickstep - Innergetic,6:36:48 6:36:48,-,21,2005
