Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
23,,207,81,+19:19,,,Lamouller Lo\xefc,119,BigMat - Auber 93,",, ,,",,,6,2001
32,,55,127,+27:27,,,den Bakker Maarten,120,Rabobank ProTeam,",, ,,",,,6,2001
28,,8,151,+32:57,,,Rubiera Jos\xe9 Luis,121,US Postal Service,",, ,,",,,6,2001
31,,159,27,+3:37,,,Vidal Jos\xe9 Angel,122,Kelme - Costa Blanca,",, ,,",,,6,2001
31,,144,105,+23:43,,,Goubert Stephane,123,Jean Delatour,",, ,,",,,6,2001
26,,77,78,+18:11,,,Moncouti\xe9 David,124,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,,6,2001
30,,93,34,+4:30,,,Brozyna Tomasz,125,Ibanesto.com,",, ,,",,,6,2001
36,,174,102,+23:23,,,Dierckxsens Ludo,126,Lampre - Daikin,",, ,,",,,6,2001
23,,104,135,+29:49,,,Hushovd Thor,127,Cr\xe9dit Agricole,",, ,,",,,6,2001
23,,189,108,+23:55,,,Vogondy Nicolas,128,La Fran\xe7aise des Jeux,",, ,,",,,6,2001
29,,102,83,+19:41,,,Bessy Fr\xe9d\xe9ric,129,Cr\xe9dit Agricole,",, ,,",,,6,2001
34,,36,90,+20:36,,,Lino Pascal,130,Festina,",, ,,",,,6,2001
28,,16,51,+6:14,,,Livingston Kevin,131,Team Telekom,",, ,,",,,6,2001
32,,187,63,+11:10,,,Mengin Christophe,132,La Fran\xe7aise des Jeux,",, ,,",,,6,2001
27,,106,138,+30:22,,,Morin Anthony,133,Cr\xe9dit Agricole,",, ,,",,,6,2001
26,,129,113,+24:13,,,Turpin Ludovic,134,AG2R Pr\xe9voyance,",, ,,",,,6,2001
26,,123,173,+41:48,,,Berges Stephane,135,AG2R Pr\xe9voyance,",, ,,",,,6,2001
28,,147,143,+31:03,,,Roux Laurent,136,Jean Delatour,",, ,,",,,6,2001
32,,117,107,+23:53,,,Laiseka jaio Roberto,137,Euskaltel - Euskadi,",, ,,",,,6,2001
23,,43,43,+4:55,,,Basso Ivan,138,Fassa Bortolo,",, ,,",,,6,2001
31,,23,104,+23:38,,,Gonzalez Alvaro,139,O.N.C.E. - Eroski,",, ,,",,,6,2001
32,,148,169,+39:42,,,Seigneur Eddy,140,Jean Delatour,",, ,,",,,6,2001
23,,209,67,+13:06,,,Talabardon S\xe9bastien,141,BigMat - Auber 93,",, ,,",,,6,2001
28,,171,178,+46:11,,,Serpellini Marco,142,Lampre - Daikin,",, ,,",,,6,2001
29,,136,99,+22:39,,,Larsen Nicolai Bo,143,CSC ProTeam - Tiscali,",, ,,",,,6,2001
36,,139,167,+39:15,,,S\xf8rensen Rolf,144,CSC ProTeam - Tiscali,",, ,,",,,6,2001
29,,118,110,+24:00,,,Lopez De Munain Alberto,145,Euskaltel - Euskadi,",, ,,",,,6,2001
29,,99,103,+23:33,,,Piepoli Leonardo,146,Ibanesto.com,",, ,,",,,6,2001
29,,142,160,+35:40,,,Bernard J\xe9r\xf4me,147,Jean Delatour,",, ,,",,,6,2001
26,,52,74,+14:50,,,de Groot Bram,148,Rabobank ProTeam,",, ,,",,,6,2001
28,,198,176,+44:25,,,van Heeswijk Max,149,Domo - Farm Frites,",, ,,",,,6,2001
31,,206,116,+24:58,,,Jan Xavier,150,BigMat - Auber 93,",, ,,",,,6,2001
28,,94,61,+10:39,,,Garcia Jose Vicente,151,Ibanesto.com,",, ,,",,,6,2001
31,,13,59,+9:41,,,Guerini Giuseppe,152,Team Telekom,",, ,,",,,6,2001
27,,158,71,+14:23,,,Tauler Toni,153,Kelme - Costa Blanca,",, ,,",,,6,2001
33,,42,100,+23:06,,,Baldato Fabio,154,Fassa Bortolo,",, ,,",,,6,2001
28,,137,95,+22:04,,,Piil Jakob,155,CSC ProTeam - Tiscali,",, ,,",,,6,2001
22,,164,73,+14:47,,,Chavanel Sylvain,156,Bonjour,",, ,,",,,6,2001
28,,194,44,+4:56,,,Merckx Axel,157,Domo - Farm Frites,",, ,,",,,6,2001
31,,122,148,+31:45,,,Agnolutto Christophe,158,AG2R Pr\xe9voyance,",, ,,",,,6,2001
29,,48,69,+13:39,,,Pozzi Oscar,159,Fassa Bortolo,",, ,,",,,6,2001
29,,88,177,+44:29,,,Steels Tom,160,Mapei - Quickstep,",, ,,",,,6,2001
26,,175,156,+34:02,,,Frutti Matteo,161,Lampre - Daikin,0:28 0:28,,,6,2001
31,,195,158,+34:27,,,Milesi Marco,162,Domo - Farm Frites,0:33 0:33,,,6,2001
25,,186,152,+33:47,,,McGee Bradley,163,La Fran\xe7aise des Jeux,0:41 0:41,,,6,2001
26,,61,118,+25:44,,,Verbrugghe Rik,164,Lotto - Adecco,2:11 2:11,,,6,2001
30,,4,68,+13:23,,,Hamilton Tyler,165,US Postal Service,4:45 4:45,,,6,2001
30,,134,179,+47:33,,,Garcia Marcelino,166,CSC ProTeam - Tiscali,5:30 5:30,,,6,2001
25,,95,131,+28:27,,,Jim\xe9nez Eladio,167,Ibanesto.com,",, 5:30",,,6,2001
32,,128,174,+42:15,,,Maignan Gilles,168,AG2R Pr\xe9voyance,",, 5:30",,,6,2001
34,,183,170,+40:09,,,Durand Jacky,169,La Fran\xe7aise des Jeux,",, 5:30",,,6,2001
29,,38,171,+40:36,,,Pretot Arnaud,170,Festina,",, 5:30",,,6,2001
27,,126,147,+31:43,,,Demarbaix Sebastien,171,AG2R Pr\xe9voyance,",, 5:30",,,6,2001
26,,105,168,+39:36,,,Jenner Christopher,172,Cr\xe9dit Agricole,",, 5:30",,,6,2001
28,,146,163,+37:50,,,Oriol Christophe,173,Jean Delatour,",, 5:30",,,6,2001
29,,184,86,+20:10,,,Guesdon Fr\xe9d\xe9ric,174,La Fran\xe7aise des Jeux,",, 5:30",,,6,2001
27,,103,141,+30:38,,,Hinault S\xe9bastien,175,Cr\xe9dit Agricole,",, 5:30",,,6,2001
23,,96,159,+34:37,,,Menchov Denis,176,Ibanesto.com,",, 5:30",,,6,2001
28,,152,145,+31:14,,,Rafael Cardenas F\xe9lix,177,Kelme - Costa Blanca,",, 5:30",,,6,2001
28,,6,79,+18:28,,,Kjaergaard Steffen,178,US Postal Service,",, 5:30",,,6,2001
27,,53,180,+53:15,,,de Jongh Steven,179,Rabobank ProTeam,12:25 12:25,,,6,2001
28,,166,149,+32:36,,,Perreaudeau Olivier,180,Bonjour,",, 12:25",,,6,2001
29,,64,181,+53:30,,,Blijlevens Jeroen,181,Lotto - Adecco,",, 12:25",,,6,2001
32,,87,182,+1:01:26,,,Leysen Bart,182,Mapei - Quickstep,16:35 16:35,,,6,2001
24,,71,183,+1:03:37,,,Millar David,183,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 16:35",,,6,2001
29,,149,,+ - 25:45:00,,,Trastour Olivier,DNF,Jean Delatour,-4:50:39 -4:50:39,,,6,2001
27,,22,,+ - 25:45:00,,,Gonzalez Santos,DNF,O.N.C.E. - Eroski,",, -4:50:39",,,6,2001
32,,131,2,+2:34,100.0,,Jalabert Laurent,1,CSC ProTeam - Tiscali,4:06:04 4:06:04,,,7,2001
29,,109,1,+0:00,70.0,,Voigt Jens,2,Cr\xe9dit Agricole,0:11 0:11,,,7,2001
28,,147,92,+30:37,50.0,,Roux Laurent,3,Jean Delatour,",, 0:11",,,7,2001
32,,73,64,+21:35,40.0,,Cuesta \xcd\xf1igo,4,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",0:13 0:13,,,7,2001
23,,43,16,+6:00,32.0,,Basso Ivan,5,Fassa Bortolo,1:36 1:36,,,7,2001
27,,111,84,+28:02,26.0,,Etxebarria David,6,Euskaltel - Euskadi,4:28 4:28,,,7,2001
27,,17,23,+6:48,22.0,,Vinokourov Alexandre,7,Team Telekom,",, 4:28",,,7,2001
33,,141,38,+8:56,18.0,,Brochard Laurent,8,Jean Delatour,",, 4:28",,,7,2001
27,,49,36,+8:46,14.0,,Tosatto Matteo,9,Fassa Bortolo,",, 4:28",,,7,2001
27,,163,57,+15:28,10.0,,Bouyer Franck,10,Bonjour,",, 4:28",,,7,2001
27,,107,3,+4:03,8.0,,O'Grady Stuart,11,Cr\xe9dit Agricole,",, 4:28",,,7,2001
27,,83,78,+26:06,6.0,,Bettini Paolo,12,Mapei - Quickstep,",, 4:28",,,7,2001
32,,169,31,+8:27,4.0,,Simon Fran\xe7ois,13,Bonjour,",, 4:28",,,7,2001
27,,155,18,+6:20,2.0,,Gutierrez Jose Enrique,14,Kelme - Costa Blanca,",, 4:28",,,7,2001
27,,66,86,+28:21,1.0,,Mikhailov Guennady,15,Lotto - Adecco,",, 4:28",,,7,2001
33,,42,79,+27:09,,,Baldato Fabio,16,Fassa Bortolo,",, 4:28",,,7,2001
26,,124,85,+28:10,,,Botcharov Alexandre,17,AG2R Pr\xe9voyance,",, 4:28",,,7,2001
28,,199,37,+8:54,,,Wadecki Piotr,18,Domo - Farm Frites,",, 4:28",,,7,2001
31,,143,68,+23:41,,,Bouvard Gilles,19,Jean Delatour,",, 4:28",,,7,2001
28,,58,95,+31:30,,,Verheyen Geert,20,Rabobank ProTeam,",, 4:28",,,7,2001
28,,162,29,+8:18,,,Beneteau Walter,21,Bonjour,",, 4:28",,,7,2001
29,,67,49,+10:20,,,van de Wouwer Kurt,22,Lotto - Adecco,",, 4:28",,,7,2001
26,,138,55,+14:49,,,S\xf8rensen Nicki,23,CSC ProTeam - Tiscali,",, 4:28",,,7,2001
27,,11,19,+6:23,,,Ullrich Jan,24,Team Telekom,",, 4:28",,,7,2001
25,,91,34,+8:43,,,Mancebo Francisco,25,Ibanesto.com,",, 4:28",,,7,2001
25,,177,131,+42:34,,,Pinotti Marco,26,Lampre - Daikin,",, 4:28",,,7,2001
29,,101,4,+4:26,,,Julich Bobby,27,Cr\xe9dit Agricole,",, 4:28",,,7,2001
30,,97,35,+8:45,,,Odriozola Jon,28,Ibanesto.com,",, 4:28",,,7,2001
29,,98,,+ - 29:51:29,,,Rodriguez Javier Pascual,29,Ibanesto.com,",, 4:28",,,7,2001
25,,79,62,+21:23,,,Trentin Guido,30,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 4:28",,,7,2001
30,,31,9,+5:20,,,Moreau Christophe,31,Festina,",, 4:28",,,7,2001
24,,26,8,+5:15,,,Jaksche Jorg,32,O.N.C.E. - Eroski,",, 4:28",,,7,2001
27,,21,6,+5:10,,,Beloki Joseba,33,O.N.C.E. - Eroski,",, 4:28",,,7,2001
22,,25,10,+5:23,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,34,O.N.C.E. - Eroski,",, 4:28",,,7,2001
29,,1,15*,+5:56,,,Armstrong Lance,35*,US Postal Service,",, 4:28",,,7,2001
26,,62,48,+10:18,,,Aerts Mario,36,Lotto - Adecco,",, 4:28",,,7,2001
27,,24,5,+5:00,,,Gonzalez De Galdeano Igor,37,O.N.C.E. - Eroski,",, 4:28",,,7,2001
26,,27,13,+5:45,,,Pradera Mikel,38,O.N.C.E. - Eroski,",, 4:28",,,7,2001
27,,74,77,+25:58,,,Kivilev Andrei,39,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 4:28",,,7,2001
29,,51,24,+6:50,,,Boogerd Michael,40,Rabobank ProTeam,",, 4:28",,,7,2001
30,,93,32,+8:33,,,Brozyna Tomasz,41,Ibanesto.com,",, 4:28",,,7,2001
26,,15,20,+6:35,,,Kl\xf6den Andr\xe9as,42,Team Telekom,",, 4:28",,,7,2001
24,,157,22,+6:42,,,Sevilla Oscar,43,Kelme - Costa Blanca,",, 4:28",,,7,2001
23,,207,67,+23:22,,,Lamouller Lo\xefc,44,BigMat - Auber 93,",, 4:28",,,7,2001
27,,86,27,+7:47,,,Garzelli Stefano,45,Mapei - Quickstep,",, 4:28",,,7,2001
28,,151,17,+6:14,,,Botero Santiago,46,Kelme - Costa Blanca,",, 4:28",,,7,2001
32,,35,70,+23:59,,,Garc\xeda Felix Manuel,47,Festina,",, 4:28",,,7,2001
30,,156,72,+24:31,,,Pascual Javier,48,Kelme - Costa Blanca,",, 4:28",,,7,2001
30,,161,28,+7:51,,,Rous Didier,49,Bonjour,",, 4:28",,,7,2001
28,,33,12,+5:36,,,Casero Angel Luis,50,Festina,",, 4:28",,,7,2001
27,,121,45,+10:00,,,Salmon Benoit,51,AG2R Pr\xe9voyance,",, 4:28",,,7,2001
31,,144,82,+27:46,,,Goubert Stephane,52,Jean Delatour,",, 4:28",,,7,2001
31,,82,25,+7:36,,,Bartoli Michele,53,Mapei - Quickstep,",, 4:28",,,7,2001
28,,194,41,+8:59,,,Merckx Axel,54,Domo - Farm Frites,",, 4:28",,,7,2001
28,,113,46,+10:03,,,Chaurreau I\xf1igo,55,Euskaltel - Euskadi,",, 4:28",,,7,2001
27,,2,21,+6:37,,,Heras Roberto,56,US Postal Service,",, 4:28",,,7,2001
27,,145,44,+9:11,,,Halgand Patrice,57,Jean Delatour,",, 4:28",,,7,2001
28,,29,11,+5:26,,,Serrano Marcos Antonio,58,O.N.C.E. - Eroski,",, 4:28",,,7,2001
30,,201,26,+7:47,,,Heulot Stephane,59,BigMat - Auber 93,",, 4:28",,,7,2001
25,,181,47,+10:17,,,Montgomery Sven,60,La Fran\xe7aise des Jeux,",, 4:28",,,7,2001
31,,206,90,+29:01,,,Jan Xavier,61,BigMat - Auber 93,",, 4:28",,,7,2001
26,,72,97,+32:43,,,Atienza Daniel,62,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 4:28",,,7,2001
28,,5,42,+9:00,,,Hincapie George,63,US Postal Service,",, 4:28",,,7,2001
28,,108,88,+28:36,,,Vaughters Jonathan,64,Cr\xe9dit Agricole,",, 4:28",,,7,2001
30,,44,43,+9:03,,,Belli Wladimir,65,Fassa Bortolo,",, 4:28",,,7,2001
27,,37,14,+5:53,,,Perez Luis,66,Festina,",, 4:28",,,7,2001
34,,12,39,+8:57,,,Bolts Udo,67,Team Telekom,",, 4:28",,,7,2001
26,,28,7,+5:11,,,Sastre Carlos,68,O.N.C.E. - Eroski,",, 4:28",,,7,2001
31,,13,53,+13:44,,,Guerini Giuseppe,69,Team Telekom,",, 4:28",,,7,2001
36,,14,50,+10:32,,,Heppner Jens,70,Team Telekom,",, 4:28",,,7,2001
27,,92,40,+8:57,,,Blanco Santiago,71,Ibanesto.com,",, 4:28",,,7,2001
31,,168,30,+8:25,,,Robin Jean-Cyril,72,Bonjour,",, 4:28",,,7,2001
28,,81,118,+38:01,,,Nardello Daniele,73,Mapei - Quickstep,",, 4:28",,,7,2001
29,,99,80,+27:36,,,Piepoli Leonardo,74,Ibanesto.com,",, 4:28",,,7,2001
32,,117,83,+27:56,,,Laiseka jaio Roberto,75,Euskaltel - Euskadi,",, 4:28",,,7,2001
28,,8,114,+37:11,,,Rubiera Jos\xe9 Luis,76,US Postal Service,4:39 4:39,,,7,2001
33,,75,91,+30:28,,,Lelli Massimiliano,77,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",9:03 9:03,,,7,2001
32,,55,117,+37:52,,,den Bakker Maarten,78,Rabobank ProTeam,10:50 10:50,,,7,2001
28,,137,96,+32:25,,,Piil Jakob,79,CSC ProTeam - Tiscali,",, 10:50",,,7,2001
30,,134,158,+57:58,,,Garcia Marcelino,80,CSC ProTeam - Tiscali,",, 10:50",,,7,2001
28,,132,115,+37:23,,,Blaudzun Michael,81,CSC ProTeam - Tiscali,",, 10:50",,,7,2001
32,,187,63,+21:35,,,Mengin Christophe,82,La Fran\xe7aise des Jeux,",, 10:50",,,7,2001
29,,46,122,+38:46,,,Loda Nicola,83,Fassa Bortolo,",, 10:50",,,7,2001
28,,135,132,+43:09,,,Jalabert Nicolas,84,CSC ProTeam - Tiscali,",, 10:50",,,7,2001
24,,176,66,+23:20,,,Hunter Robert,85,Lampre - Daikin,",, 10:50",,,7,2001
36,,174,102,+33:48,,,Dierckxsens Ludo,86,Lampre - Daikin,",, 10:50",,,7,2001
29,,136,100,+33:04,,,Larsen Nicolai Bo,87,CSC ProTeam - Tiscali,",, 10:50",,,7,2001
35,,3,75,+25:01,,,Ekimov Viatcheslav,88,US Postal Service,",, 10:50",,,7,2001
32,,128,150,+52:40,,,Maignan Gilles,89,AG2R Pr\xe9voyance,",, 10:50",,,7,2001
30,,4,69,+23:48,,,Hamilton Tyler,90,US Postal Service,",, 10:50",,,7,2001
27,,47,60,+20:14,,,Petacchi Alessandro,91,Fassa Bortolo,",, 10:50",,,7,2001
31,,19,101,+33:32,,,Zabel Erik,92,Team Telekom,",, 10:50",,,7,2001
23,,189,106,+34:20,,,Vogondy Nicolas,93,La Fran\xe7aise des Jeux,",, 10:50",,,7,2001
27,,106,125,+40:47,,,Morin Anthony,94,Cr\xe9dit Agricole,",, 10:50",,,7,2001
27,,188,107,+34:26,,,Schnider Daniel,95,La Fran\xe7aise des Jeux,",, 10:50",,,7,2001
30,,185,109,+36:14,,,Magnien Emmanuel,96,La Fran\xe7aise des Jeux,",, 10:50",,,7,2001
30,,18,56,+15:09,,,Wesemann Steffen,97,Team Telekom,",, 10:50",,,7,2001
25,,57,111,+36:40,,,Niermann Grischa,98,Rabobank ProTeam,",, 10:50",,,7,2001
33,,34,113,+36:45,,,Chanteur Pascal,99,Festina,",, 10:50",,,7,2001
34,,36,93,+31:01,,,Lino Pascal,100,Festina,",, 10:50",,,7,2001
25,,32,51,+11:49,,,Brard Florent,101,Festina,",, 10:50",,,7,2001
25,,69,126,+40:47,,,Vermaut Steve,102,Lotto - Adecco,",, 10:50",,,7,2001
24,,119,104,+34:14,,,Zubeldia Haimar,103,Euskaltel - Euskadi,",, 10:50",,,7,2001
27,,56,73,+24:47,,,Lotz Marc,104,Rabobank ProTeam,",, 10:50",,,7,2001
29,,208,110,+36:33,,,Sivakov Alexei,105,BigMat - Auber 93,",, 10:50",,,7,2001
29,,76,98,+32:44,,,Mattan Nico,106,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 10:50",,,7,2001
32,,59,112,+36:45,,,Wauters Marc,107,Rabobank ProTeam,",, 10:50",,,7,2001
28,,16,58,+16:39,,,Livingston Kevin,108,Team Telekom,",, 10:50",,,7,2001
26,,77,87,+28:36,,,Moncouti\xe9 David,109,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 10:50",,,7,2001
31,,122,130,+42:10,,,Agnolutto Christophe,110,AG2R Pr\xe9voyance,",, 10:50",,,7,2001
27,,197,81,+27:39,,,Rodriguez Fred,111,Domo - Farm Frites,",, 10:50",,,7,2001
29,,68,65,+23:00,,,Van Hyfte Paul,112,Lotto - Adecco,",, 10:50",,,7,2001
26,,52,76,+25:15,,,de Groot Bram,113,Rabobank ProTeam,",, 10:50",,,7,2001
31,,63,59,+16:47,,,Baguet Serge,114,Lotto - Adecco,",, 10:50",,,7,2001
27,,158,74,+24:48,,,Tauler Toni,115,Kelme - Costa Blanca,",, 10:50",,,7,2001
23,,96,137,+45:02,,,Menchov Denis,116,Ibanesto.com,",, 10:50",,,7,2001
31,,159,54,+14:02,,,Vidal Jos\xe9 Angel,117,Kelme - Costa Blanca,",, 10:50",,,7,2001
28,,152,129,+41:39,,,Rafael Cardenas F\xe9lix,118,Kelme - Costa Blanca,",, 10:50",,,7,2001
26,,129,108,+34:38,,,Turpin Ludovic,119,AG2R Pr\xe9voyance,",, 10:50",,,7,2001
27,,167,119,+38:21,,,Renier Franck,120,Bonjour,",, 10:50",,,7,2001
28,,6,89,+28:53,,,Kjaergaard Steffen,121,US Postal Service,",, 10:50",,,7,2001
26,,45,124,+39:59,,,Ivanov Serguei,122,Fassa Bortolo,",, 10:50",,,7,2001
28,,94,61,+21:04,,,Garcia Jose Vicente,123,Ibanesto.com,",, 10:50",,,7,2001
31,,23,103,+34:03,,,Gonzalez Alvaro,124,O.N.C.E. - Eroski,",, 10:50",,,7,2001
29,,118,105,+34:19,,,Lopez De Munain Alberto,125,Euskaltel - Euskadi,",, 10:50",,,7,2001
29,,48,71,+24:04,,,Pozzi Oscar,126,Fassa Bortolo,",, 10:50",,,7,2001
32,,148,145,+50:07,,,Seigneur Eddy,127,Jean Delatour,",, 10:50",,,7,2001
29,,142,138,+46:05,,,Bernard J\xe9r\xf4me,128,Jean Delatour,",, 10:50",,,7,2001
28,,115,128,+41:29,,,Etxebarria Unai,130,Euskaltel - Euskadi,",, 10:50",,,7,2001
25,,95,123,+38:52,,,Jim\xe9nez Eladio,131,Ibanesto.com,",, 10:50",,,7,2001
25,,172,142,+48:51,,,Belohvosciks Raivis,132,Lampre - Daikin,18:41 18:41,,,7,2001
27,,165,120,+38:22,,,Nazon Damien,133,Bonjour,",, 18:41",,,7,2001
22,,173,162,+1:01:31,,,Bertogliati Rubens,134,Lampre - Daikin,",, 18:41",,,7,2001
26,,175,149,+52:16,,,Frutti Matteo,135,Lampre - Daikin,",, 18:41",,,7,2001
30,,193,136,+44:47,,,Knaven Servais,136,Domo - Farm Frites,",, 18:41",,,7,2001
35,,196,139,+46:36,,,Museeuw Johan,137,Domo - Farm Frites,",, 18:41",,,7,2001
28,,171,170,+1:04:27,,,Serpellini Marco,138,Lampre - Daikin,",, 18:41",,,7,2001
33,,204,127,+40:47,,,Capelle Christophe,139,BigMat - Auber 93,",, 18:41",,,7,2001
23,,104,140,+48:05,,,Hushovd Thor,140,Cr\xe9dit Agricole,",, 18:41",,,7,2001
32,,178,141,+48:11,,,Svorada Jan,141,Lampre - Daikin,",, 18:41",,,7,2001
29,,88,166,+1:02:45,,,Steels Tom,142,Mapei - Quickstep,",, 18:41",,,7,2001
33,,179,144,+49:46,,,Verstrepen Johan,143,Lampre - Daikin,",, 18:41",,,7,2001
32,,205,148,+52:11,,,Gouvenou Thierry,144,BigMat - Auber 93,",, 18:41",,,7,2001
31,,195,151,+52:43,,,Milesi Marco,145,Domo - Farm Frites,",, 18:41",,,7,2001
30,,54,161,+59:08,,,Dekker Erik,146,Rabobank ProTeam,",, 18:41",,,7,2001
25,,186,147,+52:03,,,McGee Bradley,147,La Fran\xe7aise des Jeux,",, 18:41",,,7,2001
26,,154,121,+38:41,,,Gonzalez Jimenez Aitor,148,Kelme - Costa Blanca,",, 18:41",,,7,2001
22,,164,99,+33:03,,,Chavanel Sylvain,149,Bonjour,",, 18:41",,,7,2001
30,,85,167,+1:03:15,,,Fornaciari Paolo,150,Mapei - Quickstep,24:50 24:50,,,7,2001
26,,61,146,+50:09,,,Verbrugghe Rik,151,Lotto - Adecco,",, 24:50",,,7,2001
27,,103,154,+55:03,,,Hinault S\xe9bastien,152,Cr\xe9dit Agricole,",, 24:50",,,7,2001
34,,183,171,+1:04:34,,,Durand Jacky,153,La Fran\xe7aise des Jeux,",, 24:50",,,7,2001
25,,202,159,+58:13,,,Auger Guillaume,154,BigMat - Auber 93,",, 24:50",,,7,2001
32,,87,176,+1:25:51,,,Leysen Bart,155,Mapei - Quickstep,",, 24:50",,,7,2001
27,,126,156,+56:08,,,Demarbaix Sebastien,156,AG2R Pr\xe9voyance,",, 24:50",,,7,2001
29,,102,134,+44:06,,,Bessy Fr\xe9d\xe9ric,157,Cr\xe9dit Agricole,",, 24:50",,,7,2001
33,,84,164,+1:02:13,,,Bramati Davide,158,Mapei - Quickstep,",, 24:50",,,7,2001
36,,139,168,+1:03:40,,,S\xf8rensen Rolf,159,CSC ProTeam - Tiscali,",, 24:50",,,7,2001
30,,133,133,+43:10,,,Cerezo Francisco,160,CSC ProTeam - Tiscali,",, 24:50",,,7,2001
23,,209,116,+37:31,,,Talabardon S\xe9bastien,161,BigMat - Auber 93,",, 24:50",,,7,2001
28,,198,174,+1:08:50,,,van Heeswijk Max,162,Domo - Farm Frites,",, 24:50",,,7,2001
29,,64,175,+1:17:55,,,Blijlevens Jeroen,163,Lotto - Adecco,",, 24:50",,,7,2001
28,,166,157,+57:01,,,Perreaudeau Olivier,164,Bonjour,",, 24:50",,,7,2001
24,,71,177,+1:28:02,,,Millar David,165,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 24:50",,,7,2001
26,,105,169,+1:04:01,,,Jenner Christopher,166,Cr\xe9dit Agricole,",, 24:50",,,7,2001
28,,146,165,+1:02:15,,,Oriol Christophe,167,Jean Delatour,",, 24:50",,,7,2001
29,,192,160,+58:30,,,Cassani Enrico,168,Domo - Farm Frites,",, 24:50",,,7,2001
29,,112,143,+49:24,,,Castresana Angel,169,Euskaltel - Euskadi,",, 24:50",,,7,2001
28,,39,94,+31:16,,,Teutenberg Sven,170,Festina,",, 24:50",,,7,2001
25,,125,155,+55:19,,,Capelle Ludovic,171,AG2R Pr\xe9voyance,",, 24:50",,,7,2001
26,,123,173,+1:06:13,,,Berges Stephane,172,AG2R Pr\xe9voyance,",, 24:50",,,7,2001
31,,127,152,+53:56,,,Kirsipuu Jaan,173,AG2R Pr\xe9voyance,",, 24:50",,,7,2001
29,,184,135,+44:35,,,Guesdon Fr\xe9d\xe9ric,174,La Fran\xe7aise des Jeux,",, 24:50",,,7,2001
30,,203,163,+1:01:57,,,Auger Ludovic,175,BigMat - Auber 93,",, 24:50",,,7,2001
28,,191,153,+54:17,,,Vainsteins Romans,176,Domo - Farm Frites,",, 24:50",,,7,2001
23,,182,172,+1:05:03,,,Casper Jimmy,177,La Fran\xe7aise des Jeux,26:28 26:28,,,7,2001
32,,89,,+ - 29:51:29,,,Zanini Stefano,DNF,Mapei - Quickstep,-4:06:04 -4:06:04,,,7,2001
27,,78,,+ - 29:51:29,,,Rinero Christophe,DNF,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, -4:06:04",,,7,2001
27,,53,,+ - 29:51:29,,,de Jongh Steven,DNF,Rabobank ProTeam,",, -4:06:04",,,7,2001
29,,38,,+ - 29:51:29,,,Pretot Arnaud,DNF,Festina,",, -4:06:04",,,7,2001
25,,9,,+ - 29:51:29,,,Vande Velde Christian,DNF,US Postal Service,",, -4:06:04",,,7,2001
28,,114,,+ - 29:51:29,,,Del Olmo Txema,DNS,Euskaltel - Euskadi,",, -4:06:04",,,7,2001
30,,54,74,+52:13,100.0,,Dekker Erik,1,Rabobank ProTeam,4:59:18 4:59:18,,,8,2001
26,,154,10,+31:56,70.0,,Gonzalez Jimenez Aitor,2,Kelme - Costa Blanca,",, ,,",,,8,2001
30,,193,40,+38:02,50.0,,Knaven Servais,3,Domo - Farm Frites,",, ,,",,,8,2001
32,,59,8,+30:12,40.0,,Wauters Marc,4,Rabobank ProTeam,0:04 0:04,,,8,2001
27,,107,1,+0:00,32.0,,O'Grady Stuart,5,Cr\xe9dit Agricole,2:32 2:32,,,8,2001
28,,39,5,+27:15,26.0,,Teutenberg Sven,6,Festina,",, 2:32",,,8,2001
34,,183,102,+1:00:27,22.0,,Durand Jacky,7,La Fran\xe7aise des Jeux,",, 2:32",,,8,2001
26,,52,3,+21:16,18.0,,de Groot Bram,8,Rabobank ProTeam,",, 2:32",,,8,2001
36,,174,7,+29:49,14.0,,Dierckxsens Ludo,9,Lampre - Daikin,",, 2:32",,,8,2001
29,,46,19,+34:47,10.0,,Loda Nicola,10,Fassa Bortolo,",, 2:32",,,8,2001
26,,129,9,+30:35,8.0,,Turpin Ludovic,11,AG2R Pr\xe9voyance,",, 2:32",,,8,2001
32,,169,2,+4:32,6.0,,Simon Fran\xe7ois,12,Bonjour,2:36 2:36,,,8,2001
27,,74,4,+22:07,4.0,,Kivilev Andrei,13,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",2:40 2:40,,,8,2001
33,,34,55,+39:37,2.0,,Chanteur Pascal,14,Festina,9:23 9:23,,,8,2001
