BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 59:32:32,17.0,16,Team Saxo Bank - Tinkoff Bank,2:30:21 2:30:21,\u25b21,13,2012
,,+ - 59:32:32,15.0,17,Vacansoleil - DCM,2:33:23 2:33:23,\u25bc2,13,2012
,,+ - 59:32:32,18.0,18,Euskaltel - Euskadi,2:41:55 2:41:55,-,13,2012
,,+ - 59:32:32,19.0,19,Cofidis Le Credit en Ligne,2:51:08 2:51:08,-,13,2012
,,+ - 59:32:32,21.0,20,Orica GreenEDGE,3:07:53 3:07:53,\u25b21,13,2012
,,+ - 59:32:32,20.0,21,Garmin Sharp,3:13:44 3:13:44,\u25bc1,13,2012
,,+ - 59:32:32,22.0,22,Argos - Shimano,4:54:08 4:54:08,-,13,2012
,,+ - 64:41:16,1.0,1,RadioShack - Nissan,194:16:22 194:16:22,-,14,2012
,,+ - 64:41:16,2.0,2,Sky Procycling,12:38 12:38,-,14,2012
,,+ - 64:41:16,4.0,3,BMC Racing Team,17:46 17:46,\u25b21,14,2012
,,+ - 64:41:16,3.0,4,Astana Pro Team,25:19 25:19,\u25bc1,14,2012
,,+ - 64:41:16,6.0,5,Liquigas - Cannondale,40:33 40:33,\u25b21,14,2012
,,+ - 64:41:16,7.0,6,AG2R La Mondiale,44:58 44:58,\u25b21,14,2012
,,+ - 64:41:16,8.0,7,FDJ - BigMat,46:12 46:12,\u25b21,14,2012
,,+ - 64:41:16,5.0,8,Movistar Team,53:20 53:20,\u25bc3,14,2012
,,+ - 64:41:16,9.0,9,Team Katusha,54:07 54:07,-,14,2012
,,+ - 64:41:16,11.0,10,Omega Pharma - Quick-Step,58:31 58:31,\u25b21,14,2012
,,+ - 64:41:16,10.0,11,Team Europcar,1:02:39 1:02:39,\u25bc1,14,2012
,,+ - 64:41:16,14.0,12,Rabobank Cycling Team,1:31:49 1:31:49,\u25b22,14,2012
,,+ - 64:41:16,12.0,13,Lotto Belisol Team,1:39:42 1:39:42,\u25bc1,14,2012
,,+ - 64:41:16,13.0,14,Saur - Sojasun,1:46:11 1:46:11,\u25bc1,14,2012
,,+ - 64:41:16,16.0,15,Team Saxo Bank - Tinkoff Bank,2:18:01 2:18:01,\u25b21,14,2012
,,+ - 64:41:16,18.0,16,Euskaltel - Euskadi,2:27:31 2:27:31,\u25b22,14,2012
,,+ - 64:41:16,15.0,17,Lampre - ISD,2:36:11 2:36:11,\u25bc2,14,2012
,,+ - 64:41:16,17.0,18,Vacansoleil - DCM,2:53:29 2:53:29,\u25bc1,14,2012
,,+ - 64:41:16,19.0,19,Cofidis Le Credit en Ligne,2:59:30 2:59:30,-,14,2012
,,+ - 64:41:16,20.0,20,Orica GreenEDGE,3:27:59 3:27:59,-,14,2012
,,+ - 64:41:16,21.0,21,Garmin Sharp,3:36:54 3:36:54,-,14,2012
,,+ - 64:41:16,22.0,22,Argos - Shimano,5:24:17 5:24:17,-,14,2012
,,+ - 68:33:21,1.0,1,RadioShack - Nissan,205:52:34 205:52:34,-,15,2012
,,+ - 68:33:21,2.0,2,Sky Procycling,12:38 12:38,-,15,2012
,,+ - 68:33:21,3.0,3,BMC Racing Team,17:46 17:46,-,15,2012
,,+ - 68:33:21,4.0,4,Astana Pro Team,25:19 25:19,-,15,2012
,,+ - 68:33:21,7.0,5,FDJ - BigMat,34:22 34:22,\u25b22,15,2012
,,+ - 68:33:21,5.0,6,Liquigas - Cannondale,40:33 40:33,\u25bc1,15,2012
,,+ - 68:33:21,6.0,7,AG2R La Mondiale,44:58 44:58,\u25bc1,15,2012
,,+ - 68:33:21,10.0,8,Omega Pharma - Quick-Step,47:02 47:02,\u25b22,15,2012
,,+ - 68:33:21,11.0,9,Team Europcar,51:01 51:01,\u25b22,15,2012
,,+ - 68:33:21,8.0,10,Movistar Team,53:20 53:20,\u25bc2,15,2012
,,+ - 68:33:21,9.0,11,Team Katusha,54:07 54:07,\u25bc2,15,2012
,,+ - 68:33:21,12.0,12,Rabobank Cycling Team,1:31:49 1:31:49,-,15,2012
,,+ - 68:33:21,13.0,13,Lotto Belisol Team,1:39:42 1:39:42,-,15,2012
,,+ - 68:33:21,14.0,14,Saur - Sojasun,1:46:11 1:46:11,-,15,2012
,,+ - 68:33:21,15.0,15,Team Saxo Bank - Tinkoff Bank,2:06:23 2:06:23,-,15,2012
,,+ - 68:33:21,16.0,16,Euskaltel - Euskadi,2:27:31 2:27:31,-,15,2012
,,+ - 68:33:21,17.0,17,Lampre - ISD,2:36:11 2:36:11,-,15,2012
,,+ - 68:33:21,19.0,18,Cofidis Le Credit en Ligne,2:48:48 2:48:48,\u25b21,15,2012
,,+ - 68:33:21,18.0,19,Vacansoleil - DCM,2:53:29 2:53:29,\u25bc1,15,2012
,,+ - 68:33:21,21.0,20,Garmin Sharp,3:25:04 3:25:04,\u25b21,15,2012
,,+ - 68:33:21,20.0,21,Orica GreenEDGE,3:27:59 3:27:59,\u25bc1,15,2012
,,+ - 68:33:21,22.0,22,Argos - Shimano,5:24:17 5:24:17,-,15,2012
,,+ - 74:15:32,1.0,1,RadioShack - Nissan,222:58:15 222:58:15,-,16,2012
,,+ - 74:15:32,2.0,2,Sky Procycling,17:18 17:18,-,16,2012
,,+ - 74:15:32,4.0,3,Astana Pro Team,28:53 28:53,\u25b21,16,2012
,,+ - 74:15:32,3.0,4,BMC Racing Team,29:13 29:13,\u25bc1,16,2012
,,+ - 74:15:32,9.0,5,Team Europcar,50:03 50:03,\u25b24,16,2012
,,+ - 74:15:32,6.0,6,Liquigas - Cannondale,56:34 56:34,-,16,2012
,,+ - 74:15:32,10.0,7,Movistar Team,59:56 59:56,\u25b23,16,2012
,,+ - 74:15:32,5.0,8,FDJ - BigMat,1:01:22 1:01:22,\u25bc3,16,2012
,,+ - 74:15:32,11.0,9,Team Katusha,1:01:31 1:01:31,\u25b22,16,2012
,,+ - 74:15:32,8.0,10,Omega Pharma - Quick-Step,1:20:04 1:20:04,\u25bc2,16,2012
,,+ - 74:15:32,7.0,11,AG2R La Mondiale,1:25:03 1:25:03,\u25bc4,16,2012
,,+ - 74:15:32,12.0,12,Rabobank Cycling Team,1:56:57 1:56:57,-,16,2012
,,+ - 74:15:32,13.0,13,Lotto Belisol Team,2:00:18 2:00:18,-,16,2012
,,+ - 74:15:32,14.0,14,Saur - Sojasun,2:01:25 2:01:25,-,16,2012
,,+ - 74:15:32,15.0,15,Team Saxo Bank - Tinkoff Bank,2:27:47 2:27:47,-,16,2012
,,+ - 74:15:32,16.0,16,Euskaltel - Euskadi,2:33:03 2:33:03,-,16,2012
,,+ - 74:15:32,17.0,17,Lampre - ISD,2:59:01 2:59:01,-,16,2012
,,+ - 74:15:32,19.0,18,Vacansoleil - DCM,3:24:22 3:24:22,\u25b21,16,2012
,,+ - 74:15:32,18.0,19,Cofidis Le Credit en Ligne,3:41:23 3:41:23,\u25bc1,16,2012
,,+ - 74:15:32,20.0,20,Garmin Sharp,4:00:28 4:00:28,-,16,2012
,,+ - 74:15:32,21.0,21,Orica GreenEDGE,4:24:48 4:24:48,-,16,2012
,,+ - 74:15:32,22.0,22,Argos - Shimano,6:09:27 6:09:27,-,16,2012
,,+ - 78:28:02,1.0,1,RadioShack - Nissan,235:40:21 235:40:21,-,17,2012
,,+ - 78:28:02,2.0,2,Sky Procycling,14:09 14:09,-,17,2012
,,+ - 78:28:02,4.0,3,BMC Racing Team,36:21 36:21,\u25b21,17,2012
,,+ - 78:28:02,3.0,4,Astana Pro Team,39:20 39:20,\u25bc1,17,2012
,,+ - 78:28:02,5.0,5,Team Europcar,1:03:07 1:03:07,-,17,2012
,,+ - 78:28:02,6.0,6,Liquigas - Cannondale,1:05:27 1:05:27,-,17,2012
,,+ - 78:28:02,7.0,7,Movistar Team,1:08:04 1:08:04,-,17,2012
,,+ - 78:28:02,9.0,8,Team Katusha,1:10:16 1:10:16,\u25b21,17,2012
,,+ - 78:28:02,8.0,9,FDJ - BigMat,1:19:12 1:19:12,\u25bc1,17,2012
,,+ - 78:28:02,11.0,10,AG2R La Mondiale,1:35:19 1:35:19,\u25b21,17,2012
,,+ - 78:28:02,10.0,11,Omega Pharma - Quick-Step,2:09:53 2:09:53,\u25bc1,17,2012
,,+ - 78:28:02,13.0,12,Lotto Belisol Team,2:12:56 2:12:56,\u25b21,17,2012
,,+ - 78:28:02,14.0,13,Saur - Sojasun,2:44:10 2:44:10,\u25b21,17,2012
,,+ - 78:28:02,12.0,14,Rabobank Cycling Team,2:46:28 2:46:28,\u25bc2,17,2012
,,+ - 78:28:02,16.0,15,Euskaltel - Euskadi,2:58:28 2:58:28,\u25b21,17,2012
,,+ - 78:28:02,15.0,16,Team Saxo Bank - Tinkoff Bank,3:12:23 3:12:23,\u25bc1,17,2012
,,+ - 78:28:02,17.0,17,Lampre - ISD,3:45:55 3:45:55,-,17,2012
,,+ - 78:28:02,18.0,18,Vacansoleil - DCM,4:21:58 4:21:58,-,17,2012
,,+ - 78:28:02,19.0,19,Cofidis Le Credit en Ligne,4:31:33 4:31:33,-,17,2012
,,+ - 78:28:02,20.0,20,Garmin Sharp,4:58:00 4:58:00,-,17,2012
,,+ - 78:28:02,21.0,21,Orica GreenEDGE,5:31:11 5:31:11,-,17,2012
,,+ - 78:28:02,22.0,22,Argos - Shimano,7:36:45 7:36:45,-,17,2012
,,+ - 83:22:18,1.0,1,RadioShack - Nissan,250:23:05 250:23:05,-,18,2012
,,+ - 83:22:18,2.0,2,Sky Procycling,14:05 14:05,-,18,2012
,,+ - 83:22:18,3.0,3,BMC Racing Team,36:25 36:25,-,18,2012
,,+ - 83:22:18,4.0,4,Astana Pro Team,39:20 39:20,-,18,2012
,,+ - 83:22:18,5.0,5,Team Europcar,1:04:26 1:04:26,-,18,2012
,,+ - 83:22:18,6.0,6,Liquigas - Cannondale,1:05:27 1:05:27,-,18,2012
,,+ - 83:22:18,7.0,7,Movistar Team,1:08:36 1:08:36,-,18,2012
,,+ - 83:22:18,8.0,8,Team Katusha,1:10:32 1:10:32,-,18,2012
,,+ - 83:22:18,9.0,9,FDJ - BigMat,1:19:40 1:19:40,-,18,2012
,,+ - 83:22:18,10.0,10,AG2R La Mondiale,1:35:27 1:35:27,-,18,2012
,,+ - 83:22:18,12.0,11,Lotto Belisol Team,2:12:56 2:12:56,\u25b21,18,2012
,,+ - 83:22:18,11.0,12,Omega Pharma - Quick-Step,2:19:25 2:19:25,\u25bc1,18,2012
,,+ - 83:22:18,13.0,13,Saur - Sojasun,2:44:38 2:44:38,-,18,2012
,,+ - 83:22:18,14.0,14,Rabobank Cycling Team,2:51:18 2:51:18,-,18,2012
,,+ - 83:22:18,15.0,15,Euskaltel - Euskadi,3:00:35 3:00:35,-,18,2012
,,+ - 83:22:18,16.0,16,Team Saxo Bank - Tinkoff Bank,3:12:35 3:12:35,-,18,2012
,,+ - 83:22:18,17.0,17,Lampre - ISD,3:46:40 3:46:40,-,18,2012
,,+ - 83:22:18,18.0,18,Vacansoleil - DCM,4:24:17 4:24:17,-,18,2012
,,+ - 83:22:18,19.0,19,Cofidis Le Credit en Ligne,4:33:48 4:33:48,-,18,2012
,,+ - 83:22:18,20.0,20,Garmin Sharp,4:58:12 4:58:12,-,18,2012
,,+ - 83:22:18,21.0,21,Orica GreenEDGE,5:31:07 5:31:07,-,18,2012
,,+ - 83:22:18,22.0,22,Argos - Shimano,7:41:56 7:41:56,-,18,2012
,,+ - 84:26:31,1.0,1,RadioShack - Nissan,253:47:28 253:47:28,-,19,2012
,,+ - 84:26:31,2.0,2,Sky Procycling,6:02 6:02,-,19,2012
,,+ - 84:26:31,3.0,3,BMC Racing Team,36:36 36:36,-,19,2012
,,+ - 84:26:31,4.0,4,Astana Pro Team,43:39 43:39,-,19,2012
,,+ - 84:26:31,6.0,5,Liquigas - Cannondale,1:05:02 1:05:02,\u25b21,19,2012
,,+ - 84:26:31,7.0,6,Movistar Team,1:08:19 1:08:19,\u25b21,19,2012
,,+ - 84:26:31,5.0,7,Team Europcar,1:08:58 1:08:58,\u25bc2,19,2012
,,+ - 84:26:31,8.0,8,Team Katusha,1:12:53 1:12:53,-,19,2012
,,+ - 84:26:31,9.0,9,FDJ - BigMat,1:19:28 1:19:28,-,19,2012
,,+ - 84:26:31,10.0,10,AG2R La Mondiale,1:41:22 1:41:22,-,19,2012
,,+ - 84:26:31,11.0,11,Lotto Belisol Team,2:15:16 2:15:16,-,19,2012
,,+ - 84:26:31,12.0,12,Omega Pharma - Quick-Step,2:17:23 2:17:23,-,19,2012
,,+ - 84:26:31,14.0,13,Rabobank Cycling Team,2:54:09 2:54:09,\u25b21,19,2012
,,+ - 84:26:31,13.0,14,Saur - Sojasun,2:54:56 2:54:56,\u25bc1,19,2012
,,+ - 84:26:31,15.0,15,Euskaltel - Euskadi,3:11:11 3:11:11,-,19,2012
,,+ - 84:26:31,16.0,16,Team Saxo Bank - Tinkoff Bank,3:21:35 3:21:35,-,19,2012
,,+ - 84:26:31,17.0,17,Lampre - ISD,3:56:28 3:56:28,-,19,2012
,,+ - 84:26:31,18.0,18,Vacansoleil - DCM,4:33:00 4:33:00,-,19,2012
,,+ - 84:26:31,19.0,19,Cofidis Le Credit en Ligne,4:39:51 4:39:51,-,19,2012
,,+ - 84:26:31,20.0,20,Garmin Sharp,4:58:01 4:58:01,-,19,2012
,,+ - 84:26:31,21.0,21,Orica GreenEDGE,5:39:36 5:39:36,-,19,2012
,,+ - 84:26:31,22.0,22,Argos - Shimano,7:41:53 7:41:53,-,19,2012
,,+ - 87:34:47,1.0,1,RadioShack - Nissan,263:12:14 263:12:14,-,20,2012
,,+ - 87:34:47,2.0,2,Sky Procycling,5:46 5:46,-,20,2012
,,+ - 87:34:47,3.0,3,BMC Racing Team,36:29 36:29,-,20,2012
,,+ - 87:34:47,4.0,4,Astana Pro Team,43:22 43:22,-,20,2012
,,+ - 87:34:47,5.0,5,Liquigas - Cannondale,1:04:55 1:04:55,-,20,2012
,,+ - 87:34:47,6.0,6,Movistar Team,1:08:16 1:08:16,-,20,2012
,,+ - 87:34:47,7.0,7,Team Europcar,1:08:46 1:08:46,-,20,2012
,,+ - 87:34:47,8.0,8,Team Katusha,1:12:46 1:12:46,-,20,2012
,,+ - 87:34:47,9.0,9,FDJ - BigMat,1:19:30 1:19:30,-,20,2012
,,+ - 87:34:47,10.0,10,AG2R La Mondiale,1:41:15 1:41:15,-,20,2012
,,+ - 87:34:47,11.0,11,Lotto Belisol Team,2:14:58 2:14:58,-,20,2012
,,+ - 87:34:47,12.0,12,Omega Pharma - Quick-Step,2:17:25 2:17:25,-,20,2012
,,+ - 87:34:47,14.0,13,Saur - Sojasun,2:54:44 2:54:44,\u25b21,20,2012
,,+ - 87:34:47,13.0,14,Rabobank Cycling Team,2:54:46 2:54:46,\u25bc1,20,2012
,,+ - 87:34:47,15.0,15,Euskaltel - Euskadi,3:11:08 3:11:08,-,20,2012
,,+ - 87:34:47,16.0,16,Team Saxo Bank - Tinkoff Bank,3:21:23 3:21:23,-,20,2012
,,+ - 87:34:47,17.0,17,Lampre - ISD,3:56:30 3:56:30,-,20,2012
,,+ - 87:34:47,18.0,18,Vacansoleil - DCM,4:32:48 4:32:48,-,20,2012
,,+ - 87:34:47,19.0,19,Cofidis Le Credit en Ligne,4:39:48 4:39:48,-,20,2012
,,+ - 87:34:47,20.0,20,Garmin Sharp,4:57:52 4:57:52,-,20,2012
,,+ - 87:34:47,21.0,21,Orica GreenEDGE,5:39:29 5:39:29,-,20,2012
,,+ - 87:34:47,22.0,22,Argos - Shimano,7:42:15 7:42:15,-,20,2012
