Rnk,Prev,\u25bc\u25b2,BIB,Rider,Age,Team,Pnt,year,stage
9,9.0,-,13,Anacona Winner,27,Movistar Team,26.0,2016,14
10,10.0,-,172,Chavanel Sylvain,37,Direct Energie,24.0,2016,14
11,11.0,-,52,Bennett George,26,Team LottoNL-Jumbo,23.0,2016,14
12,12.0,-,1,Froome Christopher,31,Team Sky,22.0,2016,14
13,13.0,-,54,Lindeman Bert-Jan,27,Team LottoNL-Jumbo,20.0,2016,14
14,14.0,-,185,Martin Tony,31,Etixx - Quick Step,18.0,2016,14
15,15.0,-,2,Henao Sergio Luis,28,Team Sky,16.0,2016,14
16,16.0,-,109,Teklehaimanot Daniel,27,Team Dimension Data,16.0,2016,14
17,17.0,-,177,Sicard Romain,28,Direct Energie,14.0,2016,14
18,18.0,-,98,Van Avermaet Greg,31,BMC Racing Team,13.0,2016,14
19,19.0,-,4,Landa Mikel,26,Team Sky,13.0,2016,14
20,20.0,-,6,Poels Wout,28,Team Sky,12.0,2016,14
21,22.0,\u25b21,57,Vanmarcke Sep,27,Team LottoNL-Jumbo,12.0,2016,14
22,23.0,\u25b21,104,Cummings Stephen,35,Team Dimension Data,11.0,2016,14
23,24.0,\u25b21,22,Nibali Vincenzo,31,Astana Pro Team,11.0,2016,14
24,25.0,\u25b21,12,Valverde Alejandro,36,Movistar Team,10.0,2016,14
25,26.0,\u25b21,11,Quintana Nairo,26,Movistar Team,9.0,2016,14
26,27.0,\u25b21,5,Nieve Mikel,32,Team Sky,8.0,2016,14
27,28.0,\u25b21,218,S\xf8rensen Chris Anker,31,Fortuneo - Vital Concept,8.0,2016,14
28,29.0,\u25b21,205,Impey Daryl,31,ORICA-BikeExchange,6.0,2016,14
29,30.0,\u25b21,67,Stuyven Jasper,24,Trek - Segafredo,5.0,2016,14
30,31.0,\u25b21,24,Grivko Andrei,32,Astana Pro Team,5.0,2016,14
31,32.0,\u25b21,133,B\xe1rta Jan,31,Bora - Argon 18,4.0,2016,14
32,33.0,\u25b21,61,Mollema Bauke,29,Trek - Segafredo,4.0,2016,14
33,34.0,\u25b21,209,Yates Adam,23,ORICA-BikeExchange,4.0,2016,14
34,35.0,\u25b21,91,Porte Richie,31,BMC Racing Team,4.0,2016,14
35,36.0,\u25b21,156,Grmay Tsgabu,24,Lampre - Merida,4.0,2016,14
36,37.0,\u25b21,152,Arashiro Yukiya,31,Lampre - Merida,3.0,2016,14
37,38.0,\u25b21,32,Sagan Peter,26,Tinkoff,2.0,2016,14
38,39.0,\u25b21,129,Vichot Arthur,27,FDJ,2.0,2016,14
39,40.0,\u25b21,139,Voss Paul,30,Bora - Argon 18,2.0,2016,14
40,41.0,\u25b21,184,Martin Daniel,29,Etixx - Quick Step,2.0,2016,14
41,42.0,\u25b21,9,Thomas Geraint,30,Team Sky,2.0,2016,14
42,43.0,\u25b21,17,Izagirre Ion,27,Movistar Team,2.0,2016,14
43,44.0,\u25b21,15,Herrada Jes\xfas,25,Movistar Team,2.0,2016,14
44,45.0,\u25b21,63,Irizar Markel,36,Trek - Segafredo,1.0,2016,14
45,,-,84,Howes Alex,28,Cannondale-Drapac Pro Cycling Team,1.0,2016,14
46,46.0,-,215,Fonseca Armindo,27,Fortuneo - Vital Concept,1.0,2016,14
47,,-,134,Benedetti Cesare,28,Bora - Argon 18,1.0,2016,14
48,47.0,\u25bc1,212,Breen Vegard,26,Fortuneo - Vital Concept,1.0,2016,14
49,48.0,\u25bc1,99,van Garderen Tejay,27,BMC Racing Team,1.0,2016,14
50,49.0,\u25bc1,36,Kreuziger Roman,30,Tinkoff,1.0,2016,14
51,50.0,\u25bc1,49,Vuillermoz Alexis,28,AG2R La Mondiale,1.0,2016,14
52,51.0,\u25bc1,16,Izagirre Gorka,28,Movistar Team,1.0,2016,14
53,52.0,\u25bc1,207,Matthews Michael,25,ORICA-BikeExchange,1.0,2016,14
1,2.0,\u25b21,37,Majka Rafa\u0142,26,Tinkoff,127.0,2016,15
2,1.0,\u25bc1,163,De Gendt Thomas,29,Lotto Soudal,90.0,2016,15
3,3.0,-,191,Navarro Daniel,32,"Cofidis, Solutions Cr\xe9dits",69.0,2016,15
4,6.0,\u25b22,107,Pauwels Serge,32,Team Dimension Data,62.0,2016,15
5,4.0,\u25bc1,114,Dumoulin Tom,25,Team Giant - Alpecin,58.0,2016,15
6,5.0,\u25bc1,151,Costa Rui,29,Lampre - Merida,50.0,2016,15
7,7.0,-,72,Clement Stef,33,IAM Cycling,37.0,2016,15
8,,-,149,Zakarin Ilnur,26,Team Katusha,28.0,2016,15
9,8.0,\u25bc1,27,Rosa Diego,27,Astana Pro Team,27.0,2016,15
10,9.0,\u25bc1,13,Anacona Winner,27,Movistar Team,26.0,2016,15
11,10.0,\u25bc1,172,Chavanel Sylvain,37,Direct Energie,24.0,2016,15
12,11.0,\u25bc1,52,Bennett George,26,Team LottoNL-Jumbo,23.0,2016,15
13,12.0,\u25bc1,1,Froome Christopher,31,Team Sky,22.0,2016,15
14,,-,79,Pantano Jarlinson,27,IAM Cycling,22.0,2016,15
15,13.0,\u25bc2,54,Lindeman Bert-Jan,27,Team LottoNL-Jumbo,20.0,2016,15
16,,-,126,Reichenbach Sebastien,27,FDJ,18.0,2016,15
17,14.0,\u25bc3,185,Martin Tony,31,Etixx - Quick Step,18.0,2016,15
18,15.0,\u25bc3,2,Henao Sergio Luis,28,Team Sky,16.0,2016,15
19,,-,182,Alaphilippe Julian,24,Etixx - Quick Step,16.0,2016,15
20,16.0,\u25bc4,109,Teklehaimanot Daniel,27,Team Dimension Data,16.0,2016,15
21,23.0,\u25b22,22,Nibali Vincenzo,31,Astana Pro Team,15.0,2016,15
22,51.0,\u25b229,49,Vuillermoz Alexis,28,AG2R La Mondiale,15.0,2016,15
23,17.0,\u25bc6,177,Sicard Romain,28,Direct Energie,14.0,2016,15
24,18.0,\u25bc6,98,Van Avermaet Greg,31,BMC Racing Team,13.0,2016,15
25,19.0,\u25bc6,4,Landa Mikel,26,Team Sky,13.0,2016,15
26,20.0,\u25bc6,6,Poels Wout,28,Team Sky,12.0,2016,15
27,21.0,\u25bc6,57,Vanmarcke Sep,27,Team LottoNL-Jumbo,12.0,2016,15
28,22.0,\u25bc6,104,Cummings Stephen,35,Team Dimension Data,11.0,2016,15
29,24.0,\u25bc5,12,Valverde Alejandro,36,Movistar Team,10.0,2016,15
30,25.0,\u25bc5,11,Quintana Nairo,26,Movistar Team,9.0,2016,15
31,26.0,\u25bc5,5,Nieve Mikel,32,Team Sky,8.0,2016,15
32,27.0,\u25bc5,218,S\xf8rensen Chris Anker,31,Fortuneo - Vital Concept,8.0,2016,15
33,28.0,\u25bc5,205,Impey Daryl,31,ORICA-BikeExchange,6.0,2016,15
34,,-,155,Durasek Kristijan,28,Lampre - Merida,6.0,2016,15
35,,-,179,Voeckler Thomas,37,Direct Energie,5.0,2016,15
36,29.0,\u25bc7,67,Stuyven Jasper,24,Trek - Segafredo,5.0,2016,15
37,30.0,\u25bc7,24,Grivko Andrei,32,Astana Pro Team,5.0,2016,15
38,31.0,\u25bc7,133,B\xe1rta Jan,31,Bora - Argon 18,4.0,2016,15
39,32.0,\u25bc7,61,Mollema Bauke,29,Trek - Segafredo,4.0,2016,15
40,33.0,\u25bc7,209,Yates Adam,23,ORICA-BikeExchange,4.0,2016,15
41,34.0,\u25bc7,91,Porte Richie,31,BMC Racing Team,4.0,2016,15
42,,-,136,Huzarski Bartosz,35,Bora - Argon 18,4.0,2016,15
43,35.0,\u25bc8,156,Grmay Tsgabu,24,Lampre - Merida,4.0,2016,15
44,36.0,\u25bc8,152,Arashiro Yukiya,31,Lampre - Merida,3.0,2016,15
45,37.0,\u25bc8,32,Sagan Peter,26,Tinkoff,2.0,2016,15
46,38.0,\u25bc8,129,Vichot Arthur,27,FDJ,2.0,2016,15
47,39.0,\u25bc8,139,Voss Paul,30,Bora - Argon 18,2.0,2016,15
48,40.0,\u25bc8,184,Martin Daniel,29,Etixx - Quick Step,2.0,2016,15
49,41.0,\u25bc8,9,Thomas Geraint,30,Team Sky,2.0,2016,15
50,,-,48,Pozzovivo Domenico,33,AG2R La Mondiale,2.0,2016,15
51,42.0,\u25bc9,17,Izagirre Ion,27,Movistar Team,2.0,2016,15
52,44.0,\u25bc8,63,Irizar Markel,36,Trek - Segafredo,1.0,2016,15
53,45.0,\u25bc8,84,Howes Alex,28,Cannondale-Drapac Pro Cycling Team,1.0,2016,15
54,46.0,\u25bc8,215,Fonseca Armindo,27,Fortuneo - Vital Concept,1.0,2016,15
55,47.0,\u25bc8,134,Benedetti Cesare,28,Bora - Argon 18,1.0,2016,15
56,48.0,\u25bc8,212,Breen Vegard,26,Fortuneo - Vital Concept,1.0,2016,15
57,49.0,\u25bc8,99,van Garderen Tejay,27,BMC Racing Team,1.0,2016,15
58,50.0,\u25bc8,36,Kreuziger Roman,30,Tinkoff,1.0,2016,15
59,,-,81,Rolland Pierre,29,Cannondale-Drapac Pro Cycling Team,1.0,2016,15
60,52.0,\u25bc8,16,Izagirre Gorka,28,Movistar Team,1.0,2016,15
61,,-,19,Oliveira Nelson,27,Movistar Team,1.0,2016,15
62,53.0,\u25bc9,207,Matthews Michael,25,ORICA-BikeExchange,1.0,2016,15
63,,-,81,Rolland Pierre,29,Cannondale-Drapac Pro Cycling Team,1.0,2016,15
1,1.0,-,37,Majka Rafa\u0142,26,Tinkoff,127.0,2016,16
2,2.0,-,163,De Gendt Thomas,29,Lotto Soudal,90.0,2016,16
3,3.0,-,191,Navarro Daniel,33,"Cofidis, Solutions Cr\xe9dits",69.0,2016,16
4,4.0,-,107,Pauwels Serge,32,Team Dimension Data,62.0,2016,16
5,5.0,-,114,Dumoulin Tom,25,Team Giant - Alpecin,58.0,2016,16
6,6.0,-,151,Costa Rui,29,Lampre - Merida,50.0,2016,16
7,7.0,-,72,Clement Stef,33,IAM Cycling,37.0,2016,16
8,8.0,-,149,Zakarin Ilnur,26,Team Katusha,28.0,2016,16
9,9.0,-,27,Rosa Diego,27,Astana Pro Team,27.0,2016,16
10,10.0,-,13,Anacona Winner,27,Movistar Team,26.0,2016,16
11,11.0,-,172,Chavanel Sylvain,37,Direct Energie,24.0,2016,16
12,12.0,-,52,Bennett George,26,Team LottoNL-Jumbo,23.0,2016,16
13,13.0,-,1,Froome Christopher,31,Team Sky,22.0,2016,16
14,14.0,-,79,Pantano Jarlinson,27,IAM Cycling,22.0,2016,16
15,15.0,-,54,Lindeman Bert-Jan,27,Team LottoNL-Jumbo,20.0,2016,16
16,17.0,\u25b21,185,Martin Tony,31,Etixx - Quick Step,19.0,2016,16
17,16.0,\u25bc1,126,Reichenbach Sebastien,27,FDJ,18.0,2016,16
18,18.0,-,2,Henao Sergio Luis,28,Team Sky,16.0,2016,16
19,19.0,-,182,Alaphilippe Julian,24,Etixx - Quick Step,16.0,2016,16
20,20.0,-,109,Teklehaimanot Daniel,27,Team Dimension Data,16.0,2016,16
21,21.0,-,22,Nibali Vincenzo,31,Astana Pro Team,15.0,2016,16
22,22.0,-,49,Vuillermoz Alexis,28,AG2R La Mondiale,15.0,2016,16
23,23.0,-,177,Sicard Romain,28,Direct Energie,14.0,2016,16
24,24.0,-,98,Van Avermaet Greg,31,BMC Racing Team,13.0,2016,16
25,25.0,-,4,Landa Mikel,26,Team Sky,13.0,2016,16
26,26.0,-,6,Poels Wout,28,Team Sky,12.0,2016,16
27,27.0,-,57,Vanmarcke Sep,27,Team LottoNL-Jumbo,12.0,2016,16
28,28.0,-,104,Cummings Stephen,35,Team Dimension Data,11.0,2016,16
29,29.0,-,12,Valverde Alejandro,36,Movistar Team,10.0,2016,16
30,30.0,-,11,Quintana Nairo,26,Movistar Team,9.0,2016,16
31,31.0,-,5,Nieve Mikel,32,Team Sky,8.0,2016,16
32,32.0,-,218,S\xf8rensen Chris Anker,31,Fortuneo - Vital Concept,8.0,2016,16
33,33.0,-,205,Impey Daryl,31,ORICA-BikeExchange,6.0,2016,16
34,34.0,-,155,Durasek Kristijan,28,Lampre - Merida,6.0,2016,16
35,35.0,-,179,Voeckler Thomas,37,Direct Energie,5.0,2016,16
36,36.0,-,67,Stuyven Jasper,24,Trek - Segafredo,5.0,2016,16
37,37.0,-,24,Grivko Andrei,32,Astana Pro Team,5.0,2016,16
38,38.0,-,133,B\xe1rta Jan,31,Bora - Argon 18,4.0,2016,16
39,39.0,-,61,Mollema Bauke,29,Trek - Segafredo,4.0,2016,16
40,40.0,-,209,Yates Adam,23,ORICA-BikeExchange,4.0,2016,16
41,41.0,-,91,Porte Richie,31,BMC Racing Team,4.0,2016,16
42,42.0,-,136,Huzarski Bartosz,35,Bora - Argon 18,4.0,2016,16
43,43.0,-,156,Grmay Tsgabu,24,Lampre - Merida,4.0,2016,16
44,44.0,-,152,Arashiro Yukiya,31,Lampre - Merida,3.0,2016,16
45,45.0,-,32,Sagan Peter,26,Tinkoff,2.0,2016,16
46,46.0,-,129,Vichot Arthur,27,FDJ,2.0,2016,16
47,47.0,-,139,Voss Paul,30,Bora - Argon 18,2.0,2016,16
48,48.0,-,184,Martin Daniel,29,Etixx - Quick Step,2.0,2016,16
49,49.0,-,9,Thomas Geraint,30,Team Sky,2.0,2016,16
50,50.0,-,48,Pozzovivo Domenico,33,AG2R La Mondiale,2.0,2016,16
51,51.0,-,17,Izagirre Ion,27,Movistar Team,2.0,2016,16
52,52.0,-,63,Irizar Markel,36,Trek - Segafredo,1.0,2016,16
53,53.0,-,84,Howes Alex,28,Cannondale-Drapac Pro Cycling Team,1.0,2016,16
54,54.0,-,215,Fonseca Armindo,27,Fortuneo - Vital Concept,1.0,2016,16
55,55.0,-,134,Benedetti Cesare,28,Bora - Argon 18,1.0,2016,16
56,56.0,-,212,Breen Vegard,26,Fortuneo - Vital Concept,1.0,2016,16
57,57.0,-,99,van Garderen Tejay,27,BMC Racing Team,1.0,2016,16
58,58.0,-,36,Kreuziger Roman,30,Tinkoff,1.0,2016,16
59,63.0,\u25b24,81,Rolland Pierre,29,Cannondale-Drapac Pro Cycling Team,1.0,2016,16
60,60.0,-,16,Izagirre Gorka,28,Movistar Team,1.0,2016,16
61,61.0,-,19,Oliveira Nelson,27,Movistar Team,1.0,2016,16
62,62.0,-,207,Matthews Michael,25,ORICA-BikeExchange,,2016,16
1,1.0,-,37,Majka Rafa\u0142,26,Tinkoff,173.0,2016,17
2,2.0,-,163,De Gendt Thomas,29,Lotto Soudal,90.0,2016,17
3,8.0,\u25b25,149,Zakarin Ilnur,26,Team Katusha,78.0,2016,17
4,3.0,\u25bc1,191,Navarro Daniel,33,"Cofidis, Solutions Cr\xe9dits",69.0,2016,17
5,14.0,\u25b29,79,Pantano Jarlinson,27,IAM Cycling,63.0,2016,17
6,4.0,\u25bc2,107,Pauwels Serge,32,Team Dimension Data,62.0,2016,17
7,5.0,\u25bc2,114,Dumoulin Tom,25,Team Giant - Alpecin,58.0,2016,17
8,7.0,\u25bc1,72,Clement Stef,33,IAM Cycling,53.0,2016,17
9,6.0,\u25bc3,151,Costa Rui,29,Lampre - Merida,50.0,2016,17
10,34.0,\u25b224,155,Durasek Kristijan,28,Lampre - Merida,36.0,2016,17
11,35.0,\u25b224,179,Voeckler Thomas,37,Direct Energie,33.0,2016,17
12,9.0,\u25bc3,27,Rosa Diego,27,Astana Pro Team,27.0,2016,17
13,10.0,\u25bc3,13,Anacona Winner,27,Movistar Team,26.0,2016,17
14,,-,214,Feillu Brice,30,Fortuneo - Vital Concept,24.0,2016,17
15,11.0,\u25bc4,172,Chavanel Sylvain,37,Direct Energie,24.0,2016,17
16,12.0,\u25bc4,52,Bennett George,26,Team LottoNL-Jumbo,23.0,2016,17
17,13.0,\u25bc4,1,Froome Christopher,31,Team Sky,22.0,2016,17
18,15.0,\u25bc3,54,Lindeman Bert-Jan,27,Team LottoNL-Jumbo,20.0,2016,17
19,16.0,\u25bc3,185,Martin Tony,31,Etixx - Quick Step,19.0,2016,17
20,50.0,\u25b230,48,Pozzovivo Domenico,33,AG2R La Mondiale,19.0,2016,17
21,17.0,\u25bc4,126,Reichenbach Sebastien,27,FDJ,18.0,2016,17
22,18.0,\u25bc4,2,Henao Sergio Luis,28,Team Sky,16.0,2016,17
23,20.0,\u25bc3,109,Teklehaimanot Daniel,27,Team Dimension Data,16.0,2016,17
24,19.0,\u25bc5,182,Alaphilippe Julian,24,Etixx - Quick Step,16.0,2016,17
25,21.0,\u25bc4,22,Nibali Vincenzo,31,Astana Pro Team,15.0,2016,17
26,22.0,\u25bc4,49,Vuillermoz Alexis,28,AG2R La Mondiale,15.0,2016,17
27,,-,124,Morabito Steve,33,FDJ,14.0,2016,17
28,23.0,\u25bc5,177,Sicard Romain,28,Direct Energie,14.0,2016,17
29,24.0,\u25bc5,98,Van Avermaet Greg,31,BMC Racing Team,13.0,2016,17
30,25.0,\u25bc5,4,Landa Mikel,26,Team Sky,13.0,2016,17
31,26.0,\u25bc5,6,Poels Wout,28,Team Sky,12.0,2016,17
32,27.0,\u25bc5,57,Vanmarcke Sep,27,Team LottoNL-Jumbo,12.0,2016,17
33,28.0,\u25bc5,104,Cummings Stephen,35,Team Dimension Data,11.0,2016,17
34,29.0,\u25bc5,12,Valverde Alejandro,36,Movistar Team,10.0,2016,17
35,30.0,\u25bc5,11,Quintana Nairo,26,Movistar Team,9.0,2016,17
36,31.0,\u25bc5,5,Nieve Mikel,32,Team Sky,8.0,2016,17
37,32.0,\u25bc5,218,S\xf8rensen Chris Anker,31,Fortuneo - Vital Concept,8.0,2016,17
38,41.0,\u25b23,91,Porte Richie,31,BMC Racing Team,8.0,2016,17
39,33.0,\u25bc6,205,Impey Daryl,31,ORICA-BikeExchange,6.0,2016,17
40,36.0,\u25bc4,67,Stuyven Jasper,24,Trek - Segafredo,5.0,2016,17
41,37.0,\u25bc4,24,Grivko Andrei,32,Astana Pro Team,5.0,2016,17
42,38.0,\u25bc4,133,B\xe1rta Jan,31,Bora - Argon 18,4.0,2016,17
43,42.0,\u25bc1,136,Huzarski Bartosz,35,Bora - Argon 18,4.0,2016,17
44,43.0,\u25bc1,156,Grmay Tsgabu,24,Lampre - Merida,4.0,2016,17
45,39.0,\u25bc6,61,Mollema Bauke,29,Trek - Segafredo,4.0,2016,17
46,40.0,\u25bc6,209,Yates Adam,23,ORICA-BikeExchange,4.0,2016,17
47,45.0,\u25bc2,32,Sagan Peter,26,Tinkoff,3.0,2016,17
48,44.0,\u25bc4,152,Arashiro Yukiya,31,Lampre - Merida,3.0,2016,17
49,47.0,\u25bc2,139,Voss Paul,30,Bora - Argon 18,2.0,2016,17
50,46.0,\u25bc4,129,Vichot Arthur,27,FDJ,2.0,2016,17
51,48.0,\u25bc3,184,Martin Daniel,29,Etixx - Quick Step,2.0,2016,17
52,49.0,\u25bc3,9,Thomas Geraint,30,Team Sky,2.0,2016,17
53,51.0,\u25bc2,17,Izagirre Ion,27,Movistar Team,2.0,2016,17
54,54.0,-,215,Fonseca Armindo,27,Fortuneo - Vital Concept,1.0,2016,17
55,52.0,\u25bc3,63,Irizar Markel,36,Trek - Segafredo,1.0,2016,17
56,55.0,\u25bc1,134,Benedetti Cesare,28,Bora - Argon 18,1.0,2016,17
57,53.0,\u25bc4,84,Howes Alex,28,Cannondale-Drapac Pro Cycling Team,1.0,2016,17
58,56.0,\u25bc2,212,Breen Vegard,26,Fortuneo - Vital Concept,1.0,2016,17
59,62.0,\u25b23,207,Matthews Michael,25,ORICA-BikeExchange,1.0,2016,17
60,58.0,\u25bc2,36,Kreuziger Roman,30,Tinkoff,1.0,2016,17
61,57.0,\u25bc4,99,van Garderen Tejay,27,BMC Racing Team,1.0,2016,17
62,59.0,\u25bc3,81,Rolland Pierre,29,Cannondale-Drapac Pro Cycling Team,1.0,2016,17
63,61.0,\u25bc2,19,Oliveira Nelson,27,Movistar Team,1.0,2016,17
1,1.0,-,37,Majka Rafa\u0142,26,Tinkoff,173.0,2016,18
2,2.0,-,163,De Gendt Thomas,29,Lotto Soudal,90.0,2016,18
3,3.0,-,149,Zakarin Ilnur,26,Team Katusha,78.0,2016,18
4,4.0,-,191,Navarro Daniel,33,"Cofidis, Solutions Cr\xe9dits",69.0,2016,18
5,5.0,-,79,Pantano Jarlinson,27,IAM Cycling,63.0,2016,18
6,6.0,-,107,Pauwels Serge,32,Team Dimension Data,62.0,2016,18
7,7.0,-,114,Dumoulin Tom,25,Team Giant - Alpecin,58.0,2016,18
8,8.0,-,72,Clement Stef,33,IAM Cycling,53.0,2016,18
9,9.0,-,151,Costa Rui,29,Lampre - Merida,50.0,2016,18
10,10.0,-,155,Durasek Kristijan,28,Lampre - Merida,36.0,2016,18
11,11.0,-,179,Voeckler Thomas,37,Direct Energie,33.0,2016,18
12,12.0,-,27,Rosa Diego,27,Astana Pro Team,27.0,2016,18
13,13.0,-,13,Anacona Winner,27,Movistar Team,26.0,2016,18
14,15.0,\u25b21,172,Chavanel Sylvain,37,Direct Energie,24.0,2016,18
15,14.0,\u25bc1,214,Feillu Brice,30,Fortuneo - Vital Concept,24.0,2016,18
16,16.0,-,52,Bennett George,26,Team LottoNL-Jumbo,23.0,2016,18
17,17.0,-,1,Froome Christopher,31,Team Sky,22.0,2016,18
18,18.0,-,54,Lindeman Bert-Jan,27,Team LottoNL-Jumbo,20.0,2016,18
19,19.0,-,185,Martin Tony,31,Etixx - Quick Step,19.0,2016,18
20,20.0,-,48,Pozzovivo Domenico,33,AG2R La Mondiale,19.0,2016,18
21,21.0,-,126,Reichenbach Sebastien,27,FDJ,18.0,2016,18
22,22.0,-,2,Henao Sergio Luis,28,Team Sky,16.0,2016,18
23,24.0,\u25b21,182,Alaphilippe Julian,24,Etixx - Quick Step,16.0,2016,18
24,23.0,\u25bc1,109,Teklehaimanot Daniel,27,Team Dimension Data,16.0,2016,18
25,25.0,-,22,Nibali Vincenzo,31,Astana Pro Team,15.0,2016,18
26,26.0,-,49,Vuillermoz Alexis,28,AG2R La Mondiale,15.0,2016,18
27,27.0,-,124,Morabito Steve,33,FDJ,14.0,2016,18
28,28.0,-,177,Sicard Romain,28,Direct Energie,14.0,2016,18
29,29.0,-,98,Van Avermaet Greg,31,BMC Racing Team,13.0,2016,18
30,30.0,-,4,Landa Mikel,26,Team Sky,13.0,2016,18
31,31.0,-,6,Poels Wout,28,Team Sky,12.0,2016,18
32,32.0,-,57,Vanmarcke Sep,27,Team LottoNL-Jumbo,12.0,2016,18
33,33.0,-,104,Cummings Stephen,35,Team Dimension Data,11.0,2016,18
34,34.0,-,12,Valverde Alejandro,36,Movistar Team,10.0,2016,18
35,35.0,-,11,Quintana Nairo,26,Movistar Team,9.0,2016,18
36,38.0,\u25b22,91,Porte Richie,31,BMC Racing Team,8.0,2016,18
37,36.0,\u25bc1,5,Nieve Mikel,32,Team Sky,8.0,2016,18
38,37.0,\u25bc1,218,S\xf8rensen Chris Anker,31,Fortuneo - Vital Concept,8.0,2016,18
39,39.0,-,205,Impey Daryl,31,ORICA-BikeExchange,6.0,2016,18
40,40.0,-,67,Stuyven Jasper,24,Trek - Segafredo,5.0,2016,18
41,41.0,-,24,Grivko Andrei,32,Astana Pro Team,5.0,2016,18
42,42.0,-,133,B\xe1rta Jan,31,Bora - Argon 18,4.0,2016,18
43,45.0,\u25b22,61,Mollema Bauke,29,Trek - Segafredo,4.0,2016,18
44,46.0,\u25b22,209,Yates Adam,23,ORICA-BikeExchange,4.0,2016,18
45,43.0,\u25bc2,136,Huzarski Bartosz,35,Bora - Argon 18,4.0,2016,18
46,44.0,\u25bc2,156,Grmay Tsgabu,24,Lampre - Merida,4.0,2016,18
47,47.0,-,32,Sagan Peter,26,Tinkoff,3.0,2016,18
48,48.0,-,152,Arashiro Yukiya,31,Lampre - Merida,3.0,2016,18
49,50.0,\u25b21,129,Vichot Arthur,27,FDJ,2.0,2016,18
50,49.0,\u25bc1,139,Voss Paul,30,Bora - Argon 18,2.0,2016,18
51,51.0,-,184,Martin Daniel,29,Etixx - Quick Step,2.0,2016,18
52,52.0,-,9,Thomas Geraint,30,Team Sky,2.0,2016,18
53,53.0,-,17,Izagirre Ion,27,Movistar Team,2.0,2016,18
54,55.0,\u25b21,63,Irizar Markel,36,Trek - Segafredo,1.0,2016,18
55,57.0,\u25b22,84,Howes Alex,28,Cannondale-Drapac Pro Cycling Team,1.0,2016,18
56,56.0,-,134,Benedetti Cesare,28,Bora - Argon 18,1.0,2016,18
57,54.0,\u25bc3,215,Fonseca Armindo,27,Fortuneo - Vital Concept,1.0,2016,18
58,58.0,-,212,Breen Vegard,26,Fortuneo - Vital Concept,1.0,2016,18
59,60.0,\u25b21,36,Kreuziger Roman,30,Tinkoff,1.0,2016,18
60,62.0,\u25b22,81,Rolland Pierre,29,Cannondale-Drapac Pro Cycling Team,1.0,2016,18
61,61.0,-,99,van Garderen Tejay,27,BMC Racing Team,1.0,2016,18
62,63.0,\u25b21,19,Oliveira Nelson,27,Movistar Team,1.0,2016,18
63,59.0,\u25bc4,207,Matthews Michael,25,ORICA-BikeExchange,1.0,2016,18
1,1.0,-,37,Majka Rafa\u0142,26,Tinkoff,209.0,2016,19
2,2.0,-,163,De Gendt Thomas,29,Lotto Soudal,105.0,2016,19
3,5.0,\u25b22,79,Pantano Jarlinson,27,IAM Cycling,81.0,2016,19
4,3.0,\u25bc1,149,Zakarin Ilnur,26,Team Katusha,78.0,2016,19
5,6.0,\u25b21,107,Pauwels Serge,32,Team Dimension Data,62.0,2016,19
6,9.0,\u25b23,151,Costa Rui,29,Lampre - Merida,60.0,2016,19
7,8.0,\u25b21,72,Clement Stef,33,IAM Cycling,53.0,2016,19
8,10.0,\u25b22,155,Durasek Kristijan,28,Lampre - Merida,36.0,2016,19
9,11.0,\u25b22,179,Voeckler Thomas,37,Direct Energie,33.0,2016,19
10,26.0,\u25b216,49,Vuillermoz Alexis,28,AG2R La Mondiale,33.0,2016,19
11,12.0,\u25b21,27,Rosa Diego,27,Astana Pro Team,27.0,2016,19
12,13.0,\u25b21,13,Anacona Winner,27,Movistar Team,26.0,2016,19
13,16.0,\u25b23,52,Bennett George,26,Team LottoNL-Jumbo,25.0,2016,19
14,14.0,-,172,Chavanel Sylvain,37,Direct Energie,24.0,2016,19
15,15.0,-,214,Feillu Brice,30,Fortuneo - Vital Concept,24.0,2016,19
16,17.0,\u25b21,1,Froome Christopher,31,Team Sky,22.0,2016,19
17,34.0,\u25b217,12,Valverde Alejandro,36,Movistar Team,22.0,2016,19
18,,-,41,Bardet Romain,25,AG2R La Mondiale,20.0,2016,19
19,,-,165,Gallopin Tony,28,Lotto Soudal,20.0,2016,19
20,18.0,\u25bc2,54,Lindeman Bert-Jan,27,Team LottoNL-Jumbo,20.0,2016,19
21,19.0,\u25bc2,185,Martin Tony,31,Etixx - Quick Step,19.0,2016,19
22,20.0,\u25bc2,48,Pozzovivo Domenico,33,AG2R La Mondiale,19.0,2016,19
23,21.0,\u25bc2,126,Reichenbach Sebastien,27,FDJ,18.0,2016,19
24,,-,141,Rodr\xedguez Joaquim,37,Team Katusha,16.0,2016,19
25,22.0,\u25bc3,2,Henao Sergio Luis,28,Team Sky,16.0,2016,19
26,23.0,\u25bc3,182,Alaphilippe Julian,24,Etixx - Quick Step,16.0,2016,19
27,24.0,\u25bc3,109,Teklehaimanot Daniel,27,Team Dimension Data,16.0,2016,19
28,25.0,\u25bc3,22,Nibali Vincenzo,31,Astana Pro Team,15.0,2016,19
29,27.0,\u25bc2,124,Morabito Steve,33,FDJ,14.0,2016,19
30,28.0,\u25bc2,177,Sicard Romain,28,Direct Energie,14.0,2016,19
31,29.0,\u25bc2,98,Van Avermaet Greg,31,BMC Racing Team,13.0,2016,19
32,35.0,\u25b23,11,Quintana Nairo,26,Movistar Team,13.0,2016,19
