Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
30,,71,4.0,+0:25,,Spilak Simon,26,Team Katusha - Alpecin,",, ,,",,5,2017
30,,161,2.0,+0:16,,Kruijswijk Steven,27,Team LottoNL-Jumbo,",, ,,",,5,2017
25,,56,28.0,+6:42,,Debesay Mekseb,28,Team Dimension Data,",, ,,",,5,2017
24,,37,25.0,+5:39,,McCarthy Jay,29,BORA - hansgrohe,",, ,,",,5,2017
32,,3,107.0,+32:01,,Breschel Matti,30,Astana Pro Team,",, ,,",,5,2017
31,,117,57.0,+16:30,,Stybar Zdenek,31,Quick-Step Floors,",, ,,",,5,2017
22,,125,10.0,+1:38,,Geoghegan Hart Tao,32,Team Sky,",, ,,",,5,2017
33,,34,34.0,+9:46,,Burghardt Marcus,33,BORA - hansgrohe,",, ,,",,5,2017
30,,21,6.0,+0:34,,Frank Mathias,34,AG2R La Mondiale,",, ,,",,5,2017
34,,28,3.0,+0:25,,Pozzovivo Domenico,35,AG2R La Mondiale,",, ,,",,5,2017
33,,126,7.0,+1:10,,Nieve Mikel,36,Team Sky,",, ,,",,5,2017
26,,76,115.0,+33:44,,Haller Marco,37,Team Katusha - Alpecin,",, ,,",,5,2017
32,,11,45.0,+13:46,,Van Avermaet Greg,38,BMC Racing Team,",, ,,",,5,2017
27,,92,29.0,+6:59,,Betancur Carlos,39,Movistar Team,",, ,,",,5,2017
28,,98,64.0,+18:38,,Oliveira Nelson,40,Movistar Team,",, ,,",,5,2017
26,,26,38.0,+12:42,,Houle Hugo,41,AG2R La Mondiale,",, ,,",,5,2017
30,,55,90.0,+27:10,,Venter Jaco,42,Team Dimension Data,",, ,,",,5,2017
30,,171,8.0,+1:11,,Costa Rui,43,UAE Team Emirates,",, ,,",,5,2017
26,,186,37.0,+12:29,,Warbasse Larry,44,Aqua Blue Sport,",, ,,",,5,2017
25,,35,12.0,+1:41,,Konrad Patrick,45,BORA - hansgrohe,",, ,,",,5,2017
31,,162,59.0,+16:42,,Boom Lars,46,Team LottoNL-Jumbo,",, ,,",,5,2017
30,,48,24.0,+5:27,,Woods Michael,47,Cannondale-Drapac Pro Cycling Team,",, ,,",,5,2017
35,,148,87.0,+26:30,,Gasparotto Enrico,48,Bahrain Merida Pro Cycling Team,",, ,,",,5,2017
24,,174,9.0,+1:21,,Conti Valerio,49,UAE Team Emirates,",, ,,",,5,2017
28,,141,20.0,+4:02,,Izagirre Ion,50,Bahrain Merida Pro Cycling Team,",, ,,",,5,2017
25,,145,21.0,+4:13,,Grmay Tsgabu,51,Bahrain Merida Pro Cycling Team,",, ,,",,5,2017
22,,178,112.0,+32:57,,Mohoric Matej,52,UAE Team Emirates,",, ,,",,5,2017
22,,77,56.0,+16:02,,Restrepo Jhonatan,53,Team Katusha - Alpecin,",, ,,",,5,2017
31,,82,85.0,+26:27,,Maes Nikolas,54,Lotto Soudal,",, ,,",,5,2017
24,,106,18.0,+3:31,,Verona Carlos,55,ORICA-Scott,",, ,,",,5,2017
27,,164,82.0,+25:49,,Lindeman Bert-Jan,56,Team LottoNL-Jumbo,",, ,,",,5,2017
28,,68,53.0,+16:00,,Vichot Arthur,57,FDJ,",, ,,",,5,2017
23,,97,5.0,+0:32,,Soler Marc,58,Movistar Team,",, ,,",,5,2017
23,,54,16.0,+2:24,,Kudus Merhawi,59,Team Dimension Data,",, ,,",,5,2017
26,,131,26.0,+6:30,,Dumoulin Tom,60,Team Sunweb,",, ,,",,5,2017
34,,111,23.0,+4:39,,Gilbert Philippe,61,Quick-Step Floors,",, ,,",,5,2017
34,,152,32.0,+9:39,,de Kort Koen,62,Trek - Segafredo,",, ,,",,5,2017
23,,16,44.0,+13:41,,K\xfcng Stefan,63,BMC Racing Team,",, ,,",,5,2017
26,,143,30.0,+8:51,,Cink Ondrej,64,Bahrain Merida Pro Cycling Team,",, ,,",,5,2017
30,,93,13.0,+2:05,,De La Parte V\xedctor,65,Movistar Team,",, ,,",,5,2017
24,,167,35.0,+10:47,,Olivier Daan,66,Team LottoNL-Jumbo,",, ,,",,5,2017
28,,46,76.0,+23:02,,Vanmarcke Sep,67,Cannondale-Drapac Pro Cycling Team,",, ,,",,5,2017
24,,175,63.0,+18:12,,Petilli Simone,68,UAE Team Emirates,",, ,,",,5,2017
27,,2,11.0,+1:39,,Bilbao Pello,69,Astana Pro Team,",, ,,",,5,2017
22,,74,27.0,+6:42,,Mamykin Matvey,70,Team Katusha - Alpecin,",, ,,",,5,2017
22,,62,22.0,+4:34,,Eiking Odd Christian,71,FDJ,",, ,,",,5,2017
33,,166,67.0,+19:06,,Martens Paul,72,Team LottoNL-Jumbo,",, ,,",,5,2017
23,,216,19.0,+4:00,,Tusveld Martijn,73,Roompot - Nederlandse Loterij,",, ,,",,5,2017
29,,66,91.0,+27:16,,R\xe9za K\xe9vin,74,FDJ,",, ,,",,5,2017
34,,64,15.0,+2:22,,Morabito Steve,75,FDJ,",, ,,",,5,2017
27,,127,95.0,+27:47,,Puccio Salvatore,76,Team Sky,",, ,,",,5,2017
30,,83,70.0,+19:53,,De Clercq Bart,77,Lotto Soudal,0:19 0:19,,5,2017
32,,33,92.0,+27:16,,Bodnar Maciej,78,BORA - hansgrohe,0:22 0:22,,5,2017
30,,18,33.0,+9:43,,Schar Michael,79,BMC Racing Team,",, 0:22",,5,2017
24,,24,79.0,+24:22,,Gougeard Alexis,80,AG2R La Mondiale,",, 0:22",,5,2017
38,,15,94.0,+27:33,,Elmiger Martin,81,BMC Racing Team,",, 0:22",,5,2017
25,,4,88.0,+26:55,,Fominykh Daniil,82,Astana Pro Team,",, 0:22",,5,2017
23,,121,54.0,+16:00,,Henao Sebasti\xe1n,83,Team Sky,",, 0:22",,5,2017
28,,75,81.0,+25:26,,Planckaert Baptiste,84,Team Katusha - Alpecin,",, 0:22",,5,2017
24,,36,109.0,+32:10,,Kol\xe1\u0159 Michael,85,BORA - hansgrohe,",, 0:22",,5,2017
22,,42,46.0,+13:59,,Carthy Hugh,86,Cannondale-Drapac Pro Cycling Team,",, 0:22",,5,2017
34,,85,39.0,+13:02,,Monfort Maxime,87,Lotto Soudal,",, 0:22",,5,2017
33,,123,102.0,+31:18,,Deignan Philip,88,Team Sky,",, 0:22",,5,2017
35,,73,69.0,+19:42,,Losada Alberto,89,Team Katusha - Alpecin,",, 0:22",,5,2017
33,,208,68.0,+19:28,,Quemeneur Perrig,90,Direct Energie,",, 0:22",,5,2017
28,,14,36.0,+12:06,,van Garderen Tejay,91,BMC Racing Team,",, 0:22",,5,2017
23,,128,126.0,+39:11,,van Poppel Danny,92,Team Sky,",, 0:22",,5,2017
25,,51,41.0,+13:20,,Morton Lachlan,93,Team Dimension Data,",, 0:22",,5,2017
33,,84,40.0,+13:11,,Marczynski Tomasz,94,Lotto Soudal,",, 0:22",,5,2017
22,,173,122.0,+36:22,,Consonni Simone,95,UAE Team Emirates,",, 0:22",,5,2017
32,,32,62.0,+18:00,,B\xe1rta Jan,96,BORA - hansgrohe,0:37 0:37,,5,2017
28,,88,75.0,+22:41,,Wallays Jelle,97,Lotto Soudal,",, 0:37",,5,2017
24,,137,111.0,+32:35,,Teunissen Mike,98,Team Sunweb,0:42 0:42,,5,2017
28,,136,119.0,+35:27,,Sinkeldam Ramon,99,Team Sunweb,",, 0:42",,5,2017
26,,182,60.0,+16:44,,Christian Mark,100,Aqua Blue Sport,0:44 0:44,,5,2017
26,,81,89.0,+26:56,,Wellens Tim,101,Lotto Soudal,0:50 0:50,,5,2017
26,,116,96.0,+28:33,,Lampaert Yves,102,Quick-Step Floors,0:58 0:58,,5,2017
29,,113,65.0,+18:52,,Brambilla Gianluca,103,Quick-Step Floors,1:04 1:04,,5,2017
33,,187,116.0,+34:28,,Nordhaug Lars Petter,104,Aqua Blue Sport,1:28 1:28,,5,2017
28,,151,84.0,+26:07,,Pantano Jarlinson,105,Trek - Segafredo,1:30 1:30,,5,2017
27,,154,31.0,+9:37,,Felline Fabio,106,Trek - Segafredo,1:34 1:34,,5,2017
29,,107,98.0,+30:40,,Bewley Sam,107,ORICA-Scott,2:06 2:06,,5,2017
37,,156,106.0,+31:58,,Rast Gregory,108,Trek - Segafredo,",, 2:06",,5,2017
24,,104,144.0,+47:54,,Cort Nielsen Magnus,109,ORICA-Scott,2:10 2:10,,5,2017
31,,157,125.0,+38:05,,Reijnen Kiel,110,Trek - Segafredo,4:16 4:16,,5,2017
27,,212,120.0,+35:40,,Asselman Jesper,111,Roompot - Nederlandse Loterij,",, 4:16",,5,2017
26,,41,100.0,+30:50,,Dombrowski Joe,112,Cannondale-Drapac Pro Cycling Team,9:46 9:46,,5,2017
32,,112,113.0,+33:12,,Bauer Jack,113,Quick-Step Floors,",, 9:46",,5,2017
32,,198,127.0,+39:28,,Samoilau Branislau,114,CCC Sprandi Polkowice,",, 9:46",,5,2017
31,,23,137.0,+43:36,,Bagdonas Gediminas,115,AG2R La Mondiale,",, 9:46",,5,2017
22,,206,103.0,+31:25,,Grellier Fabien,116,Direct Energie,",, 9:46",,5,2017
23,,193,138.0,+43:39,,Grossschartner Felix,117,CCC Sprandi Polkowice,",, 9:46",,5,2017
26,,191,61.0,+16:54,,Hirt Jan,118,CCC Sprandi Polkowice,",, 9:46",,5,2017
23,,87,99.0,+30:49,,Vervaeke Louis,119,Lotto Soudal,",, 9:46",,5,2017
29,,163,160.0,+1:01:14,,Keizer Martijn,120,Team LottoNL-Jumbo,",, 9:46",,5,2017
25,,218,93.0,+27:22,,van der Lijke Nick,121,Roompot - Nederlandse Loterij,",, 9:46",,5,2017
36,,211,131.0,+40:09,,Weening Pieter,122,Roompot - Nederlandse Loterij,",, 9:46",,5,2017
24,,214,123.0,+36:45,,Meijers Jeroen,123,Roompot - Nederlandse Loterij,",, 9:46",,5,2017
32,,147,121.0,+35:59,,Moreno Javier,124,Bahrain Merida Pro Cycling Team,",, 9:46",,5,2017
28,,94,143.0,+47:21,,Dowsett Alex,125,Movistar Team,",, 9:46",,5,2017
31,,6,114.0,+33:27,,Gruzdev Dmitriy,126,Astana Pro Team,",, 9:46",,5,2017
23,,185,77.0,+23:07,,Pearson Daniel,127,Aqua Blue Sport,",, 9:46",,5,2017
25,,205,97.0,+28:49,,Duchesne Antoine,128,Direct Energie,",, 9:46",,5,2017
24,,53,136.0,+42:59,,Dougall Nick,129,Team Dimension Data,",, 9:46",,5,2017
27,,196,128.0,+39:52,,Plucinski Leszek,130,CCC Sprandi Polkowice,",, 9:46",,5,2017
26,,134,58.0,+16:36,,Preidler Georg,131,Team Sunweb,",, 9:46",,5,2017
23,,192,134.0,+41:59,,Kaczmarek Jakub,132,CCC Sprandi Polkowice,",, 9:46",,5,2017
29,,195,129.0,+39:57,,Kurek Adrian,133,CCC Sprandi Polkowice,",, 9:46",,5,2017
25,,95,146.0,+48:11,,Pedrero Antonio,134,Movistar Team,",, 9:46",,5,2017
28,,114,118.0,+35:04,,de la Cruz David,135,Quick-Step Floors,",, 9:46",,5,2017
27,,13,148.0,+49:20,,Dennis Rohan,136,BMC Racing Team,",, 9:46",,5,2017
29,,172,86.0,+26:30,,Atapuma John Darwin,137,UAE Team Emirates,",, 9:46",,5,2017
22,,44,140.0,+44:52,,Mullen Ryan,138,Cannondale-Drapac Pro Cycling Team,",, 9:46",,5,2017
26,,45,135.0,+42:20,,Phinney Taylor,139,Cannondale-Drapac Pro Cycling Team,",, 9:46",,5,2017
22,,103,105.0,+31:38,,Power Robert,140,ORICA-Scott,",, 9:46",,5,2017
24,,96,66.0,+19:00,,Quintana Dayer,141,Movistar Team,",, 9:46",,5,2017
37,,133,130.0,+39:58,,Curvers Roy,142,Team Sunweb,",, 9:46",,5,2017
23,,203,141.0,+45:17,,Boudat Thomas,143,Direct Energie,10:40 10:40,,5,2017
26,,7,147.0,+49:16,,Kamyshev Arman,144,Astana Pro Team,12:02 12:02,,5,2017
32,,65,145.0,+48:04,,Pineau C\xe9dric,145,FDJ,15:43 15:43,,5,2017
32,,207,110.0,+32:24,,Hivert Jonathan,146,Direct Energie,",, 15:43",,5,2017
29,,188,153.0,+52:57,,Kreder Michel,147,Aqua Blue Sport,",, 15:43",,5,2017
28,,176,154.0,+53:46,,Kump Marko,148,UAE Team Emirates,",, 15:43",,5,2017
23,,27,151.0,+52:18,,Denz Nico,149,AG2R La Mondiale,",, 15:43",,5,2017
32,,138,159.0,+59:12,,Timmer Albert,150,Team Sunweb,",, 15:43",,5,2017
21,,144,150.0,+52:16,,Garcia Cortina Ivan,151,Bahrain Merida Pro Cycling Team,",, 15:43",,5,2017
28,,38,155.0,+56:12,,Sagan Juraj,152,BORA - hansgrohe,",, 15:43",,5,2017
33,,58,161.0,+1:01:42,,Farrar Tyler,153,Team Dimension Data,",, 15:43",,5,2017
29,,158,139.0,+44:32,,van Poppel Boy,154,Trek - Segafredo,",, 15:43",,5,2017
25,,183,156.0,+56:55,,Dunne Conor,155,Aqua Blue Sport,",, 15:43",,5,2017
25,,181,152.0,+52:40,,Hansen Lasse Norman,156,Aqua Blue Sport,",, 15:43",,5,2017
29,,202,149.0,+49:59,,Anderson Ryan,157,Direct Energie,",, 15:43",,5,2017
30,,78,133.0,+41:52,,Taaram\xe4e Rein,158,Team Katusha - Alpecin,",, 15:43",,5,2017
25,,215,158.0,+58:24,,Reinders Elmar,159,Roompot - Nederlandse Loterij,",, 15:43",,5,2017
23,,217,157.0,+57:08,,van der Hoorn Taco,160,Roompot - Nederlandse Loterij,",, 15:43",,5,2017
21,,213,142.0,+45:50,,Budding Martijn,161,Roompot - Nederlandse Loterij,",, 15:43",,5,2017
27,,155,162.0,+1:06:15,,Br\xe4ndle Matthias,162,Trek - Segafredo,",, 15:43",,5,2017
23,,122,163.0,+1:21:04,,Dibben Jonathan,163,Team Sky,27:50 27:50,,5,2017
32,,146,,+ - 17:24:24,,Agnoli Valerio,DNF,Bahrain Merida Pro Cycling Team,-5:15:50 -5:15:50,,5,2017
37,,105,,+ - 17:24:24,,Plaza Rub\xe9n,DNF,ORICA-Scott,",, -5:15:50",,5,2017
26,,102,,+ - 17:24:24,,Durbridge Luke,DNF,ORICA-Scott,",, -5:15:50",,5,2017
30,,91,,+ - 17:24:24,,Castroviejo Jonathan,DNF,Movistar Team,",, -5:15:50",,5,2017
23,,1,,+ - 17:24:24,,Lopez Miguel Angel,DNF,Astana Pro Team,",, -5:15:50",,5,2017
26,,8,,+ - 17:24:24,,Hansen Jesper,DNS,Astana Pro Team,",, -5:15:50",,5,2017
34,,28,1.0,+0:00,50.0,Pozzovivo Domenico,1,AG2R La Mondiale,4:38:49 4:38:49,60.0,6,2017
30,,171,7.0,+0:54,30.0,Costa Rui,2,UAE Team Emirates,0:04 0:04,25.0,6,2017
28,,141,14.0,+3:47,18.0,Izagirre Ion,3,Bahrain Merida Pro Cycling Team,",, 0:04",10.0,6,2017
30,,21,5.0,+0:23,13.0,Frank Mathias,4,AG2R La Mondiale,",, 0:04",,6,2017
30,,71,4.0,+0:22,10.0,Spilak Simon,5,Team Katusha - Alpecin,0:12 0:12,,6,2017
30,,161,3.0,+0:13,7.0,Kruijswijk Steven,6,Team LottoNL-Jumbo,",, 0:12",,6,2017
29,,12,2.0,+0:00,4.0,Caruso Damiano,7,BMC Racing Team,0:15 0:15,,6,2017
27,,2,9.0,+1:42,3.0,Bilbao Pello,8,Astana Pro Team,0:18 0:18,,6,2017
23,,97,6.0,+0:35,2.0,Soler Marc,9,Movistar Team,",, 0:18",,6,2017
30,,48,17.0,+5:29,1.0,Woods Michael,10,Cannondale-Drapac Pro Cycling Team,",, 0:18",,6,2017
33,,126,8.0,+1:19,,Nieve Mikel,11,Team Sky,0:24 0:24,,6,2017
34,,85,27.0,+14:18,,Monfort Maxime,12,Lotto Soudal,1:34 1:34,,6,2017
25,,35,11.0,+3:06,,Konrad Patrick,13,BORA - hansgrohe,1:40 1:40,,6,2017
30,,93,12.0,+3:36,,De La Parte V\xedctor,14,Movistar Team,1:46 1:46,,6,2017
24,,174,10.0,+3:02,,Conti Valerio,15,UAE Team Emirates,1:56 1:56,,6,2017
22,,125,13.0,+3:45,,Geoghegan Hart Tao,16,Team Sky,2:22 2:22,,6,2017
23,,54,15.0,+4:31,,Kudus Merhawi,17,Team Dimension Data,",, 2:22",,6,2017
26,,191,31.0,+19:01,,Hirt Jan,18,CCC Sprandi Polkowice,",, 2:22",,6,2017
26,,143,24.0,+10:54,,Cink Ondrej,19,Bahrain Merida Pro Cycling Team,",, 2:22",,6,2017
25,,95,79.0,+50:32,,Pedrero Antonio,20,Movistar Team,2:36 2:36,,6,2017
31,,22,16.0,+5:17,,Bakelants Jan,21,AG2R La Mondiale,3:11 3:11,,6,2017
24,,106,18.0,+6:40,,Verona Carlos,22,ORICA-Scott,3:24 3:24,,6,2017
27,,92,22.0,+10:08,,Betancur Carlos,23,Movistar Team,",, 3:24",,6,2017
30,,83,37.0,+24:03,,De Clercq Bart,24,Lotto Soudal,",, 3:24",,6,2017
26,,41,54.0,+35:04,,Dombrowski Joe,25,Cannondale-Drapac Pro Cycling Team,",, 3:24",,6,2017
34,,64,19.0,+7:28,,Morabito Steve,26,FDJ,5:21 5:21,,6,2017
24,,167,28.0,+15:53,,Olivier Daan,27,Team LottoNL-Jumbo,",, 5:21",,6,2017
23,,216,20.0,+9:09,,Tusveld Martijn,28,Roompot - Nederlandse Loterij,5:24 5:24,,6,2017
22,,62,21.0,+9:55,,Eiking Odd Christian,29,FDJ,5:36 5:36,,6,2017
22,,74,25.0,+12:10,,Mamykin Matvey,30,Team Katusha - Alpecin,5:43 5:43,,6,2017
25,,56,26.0,+12:43,,Debesay Mekseb,31,Team Dimension Data,6:16 6:16,,6,2017
25,,145,23.0,+10:14,,Grmay Tsgabu,32,Bahrain Merida Pro Cycling Team,",, 6:16",,6,2017
28,,68,35.0,+23:10,,Vichot Arthur,33,FDJ,7:25 7:25,,6,2017
35,,148,56.0,+36:13,,Gasparotto Enrico,34,Bahrain Merida Pro Cycling Team,9:58 9:58,,6,2017
29,,172,57.0,+36:30,,Atapuma John Darwin,35,UAE Team Emirates,10:15 10:15,,6,2017
28,,98,47.0,+28:52,,Oliveira Nelson,36,Movistar Team,10:29 10:29,,6,2017
26,,47,36.0,+23:51,,Bevin Patrick,37,Cannondale-Drapac Pro Cycling Team,",, 10:29",,6,2017
34,,111,29.0,+15:56,,Gilbert Philippe,38,Quick-Step Floors,11:32 11:32,,6,2017
22,,178,68.0,+44:14,,Mohoric Matej,39,UAE Team Emirates,",, 11:32",,6,2017
30,,18,32.0,+21:24,,Schar Michael,40,BMC Racing Team,11:59 11:59,,6,2017
33,,123,67.0,+42:59,,Deignan Philip,41,Team Sky,",, 11:59",,6,2017
24,,175,49.0,+30:05,,Petilli Simone,42,UAE Team Emirates,12:08 12:08,,6,2017
37,,201,59.0,+38:17,,Chavanel Sylvain,43,Direct Energie,12:29 12:29,,6,2017
22,,42,41.0,+26:10,,Carthy Hugh,44,Cannondale-Drapac Pro Cycling Team,",, 12:29",,6,2017
32,,11,40.0,+26:00,,Van Avermaet Greg,45,BMC Racing Team,",, 12:29",,6,2017
26,,26,39.0,+24:56,,Houle Hugo,46,AG2R La Mondiale,",, 12:29",,6,2017
30,,67,43.0,+26:21,,Roux Anthony,47,FDJ,12:33 12:33,,6,2017
35,,73,52.0,+31:57,,Losada Alberto,48,Team Katusha - Alpecin,",, 12:33",,6,2017
28,,14,38.0,+24:26,,van Garderen Tejay,49,BMC Racing Team,12:38 12:38,,6,2017
33,,208,51.0,+31:51,,Quemeneur Perrig,50,Direct Energie,12:41 12:41,,6,2017
34,,152,34.0,+22:43,,de Kort Koen,51,Trek - Segafredo,13:19 13:19,,6,2017
33,,84,42.0,+26:12,,Marczynski Tomasz,52,Lotto Soudal,",, 13:19",,6,2017
30,,197,46.0,+27:48,,Ponzi Simone,53,CCC Sprandi Polkowice,",, 13:19",,6,2017
24,,204,30.0,+16:30,,Calmejane Lilian,54,Direct Energie,13:35 13:35,,6,2017
23,,121,48.0,+29:28,,Henao Sebasti\xe1n,55,Team Sky,13:46 13:46,,6,2017
24,,137,71.0,+46:35,,Teunissen Mike,56,Team Sunweb,14:20 14:20,,6,2017
29,,113,53.0,+33:11,,Brambilla Gianluca,57,Quick-Step Floors,14:34 14:34,,6,2017
26,,182,50.0,+31:11,,Christian Mark,58,Aqua Blue Sport,14:49 14:49,,6,2017
26,,186,45.0,+27:21,,Warbasse Larry,59,Aqua Blue Sport,15:07 15:07,,6,2017
28,,114,78.0,+49:56,,de la Cruz David,60,Quick-Step Floors,",, 15:07",,6,2017
24,,37,33.0,+21:31,,McCarthy Jay,61,BORA - hansgrohe,16:07 16:07,,6,2017
33,,166,55.0,+35:39,,Martens Paul,62,Team LottoNL-Jumbo,16:48 16:48,,6,2017
27,,127,69.0,+45:13,,Puccio Salvatore,63,Team Sky,17:41 17:41,,6,2017
27,,154,44.0,+27:03,,Felline Fabio,64,Trek - Segafredo,",, 17:41",,6,2017
23,,192,90.0,+59:25,,Kaczmarek Jakub,65,CCC Sprandi Polkowice,",, 17:41",,6,2017
25,,218,73.0,+47:08,,van der Lijke Nick,66,Roompot - Nederlandse Loterij,20:01 20:01,,6,2017
27,,13,116.0,+1:10:39,,Dennis Rohan,67,BMC Racing Team,21:34 21:34,,6,2017
29,,163,138.0,+1:24:23,,Keizer Martijn,68,Team LottoNL-Jumbo,23:24 23:24,,6,2017
25,,132,61.0,+39:53,,Arndt Nikias,69,Team Sunweb,24:19 24:19,,6,2017
28,,153,62.0,+39:57,,Degenkolb John,70,Trek - Segafredo,",, 24:19",,6,2017
38,,15,82.0,+51:34,,Elmiger Martin,71,BMC Racing Team,",, 24:19",,6,2017
23,,16,58.0,+37:45,,K\xfcng Stefan,72,BMC Racing Team,",, 24:19",,6,2017
26,,135,60.0,+39:49,,Matthews Michael,73,Team Sunweb,24:35 24:35,,6,2017
30,,55,81.0,+51:34,,Venter Jaco,74,Team Dimension Data,24:39 24:39,,6,2017
27,,31,64.0,+40:45,,Sagan Peter,75,BORA - hansgrohe,24:59 24:59,,6,2017
32,,32,66.0,+42:44,,B\xe1rta Jan,76,BORA - hansgrohe,",, 24:59",,6,2017
31,,117,65.0,+41:22,,Stybar Zdenek,77,Quick-Step Floors,25:07 25:07,,6,2017
31,,72,75.0,+48:39,,Hollenstein Reto,78,Team Katusha - Alpecin,26:33 26:33,,6,2017
36,,101,63.0,+40:07,,Albasini Michael,79,ORICA-Scott,26:53 26:53,,6,2017
27,,118,72.0,+46:44,,Trentin Matteo,80,Quick-Step Floors,",, 26:53",,6,2017
39,,108,74.0,+48:18,,Hayman Mathew,81,ORICA-Scott,26:59 26:59,,6,2017
36,,211,109.0,+1:07:34,,Weening Pieter,82,Roompot - Nederlandse Loterij,27:40 27:40,,6,2017
24,,124,84.0,+54:03,,Doull Owain,83,Team Sky,30:11 30:11,,6,2017
31,,6,100.0,+1:03:44,,Gruzdev Dmitriy,84,Astana Pro Team,",, 30:11",,6,2017
30,,17,94.0,+1:01:18,,Oss Daniel,85,BMC Racing Team,",, 30:11",,6,2017
26,,81,96.0,+1:02:07,,Wellens Tim,86,Lotto Soudal,35:26 35:26,,6,2017
31,,162,83.0,+51:53,,Boom Lars,87,Team LottoNL-Jumbo,",, 35:26",,6,2017
33,,187,114.0,+1:09:42,,Nordhaug Lars Petter,88,Aqua Blue Sport,35:29 35:29,,6,2017
21,,144,142.0,+1:27:30,,Garcia Cortina Ivan,89,Bahrain Merida Pro Cycling Team,",, 35:29",,6,2017
23,,25,107.0,+1:07:15,,Enger Sondre Holst,90,AG2R La Mondiale,",, 35:29",,6,2017
26,,76,113.0,+1:08:58,,Haller Marco,91,Team Katusha - Alpecin,",, 35:29",,6,2017
28,,75,92.0,+1:00:37,,Planckaert Baptiste,92,Team Katusha - Alpecin,",, 35:29",,6,2017
23,,63,129.0,+1:15:33,,Hoelgaard Daniel,93,FDJ,",, 35:29",,6,2017
26,,184,77.0,+49:25,,Gate Aaron,94,Aqua Blue Sport,",, 35:29",,6,2017
23,,142,86.0,+55:18,,Bonifazio Niccolo,95,Bahrain Merida Pro Cycling Team,",, 35:29",,6,2017
27,,164,93.0,+1:01:03,,Lindeman Bert-Jan,96,Team LottoNL-Jumbo,",, 35:29",,6,2017
32,,5,105.0,+1:06:48,,Gatto Oscar,97,Astana Pro Team,",, 35:29",,6,2017
25,,215,147.0,+1:33:38,,Reinders Elmar,98,Roompot - Nederlandse Loterij,",, 35:29",,6,2017
31,,86,122.0,+1:12:08,,Roelandts Jurgen,99,Lotto Soudal,",, 35:29",,6,2017
23,,27,143.0,+1:27:32,,Denz Nico,100,AG2R La Mondiale,",, 35:29",,6,2017
28,,57,91.0,+59:49,,King Benjamin,101,Team Dimension Data,",, 35:29",,6,2017
26,,7,139.0,+1:24:30,,Kamyshev Arman,102,Astana Pro Team,",, 35:29",,6,2017
22,,77,80.0,+51:16,,Restrepo Jhonatan,103,Team Katusha - Alpecin,",, 35:29",,6,2017
22,,44,135.0,+1:20:12,,Mullen Ryan,104,Cannondale-Drapac Pro Cycling Team,35:35 35:35,,6,2017
28,,46,88.0,+58:22,,Vanmarcke Sep,105,Cannondale-Drapac Pro Cycling Team,",, 35:35",,6,2017
29,,177,115.0,+1:10:07,,Modolo Sacha,106,UAE Team Emirates,",, 35:35",,6,2017
31,,157,123.0,+1:13:25,,Reijnen Kiel,107,Trek - Segafredo,",, 35:35",,6,2017
23,,203,136.0,+1:20:37,,Boudat Thomas,108,Direct Energie,",, 35:35",,6,2017
26,,45,131.0,+1:17:40,,Phinney Taylor,109,Cannondale-Drapac Pro Cycling Team,",, 35:35",,6,2017
37,,133,127.0,+1:15:18,,Curvers Roy,110,Team Sunweb,",, 35:35",,6,2017
31,,23,133.0,+1:18:56,,Bagdonas Gediminas,111,AG2R La Mondiale,",, 35:35",,6,2017
37,,156,108.0,+1:07:18,,Rast Gregory,112,Trek - Segafredo,",, 35:35",,6,2017
26,,116,101.0,+1:03:53,,Lampaert Yves,113,Quick-Step Floors,",, 35:35",,6,2017
29,,158,134.0,+1:19:52,,van Poppel Boy,114,Trek - Segafredo,",, 35:35",,6,2017
24,,214,121.0,+1:12:05,,Meijers Jeroen,115,Roompot - Nederlandse Loterij,",, 35:35",,6,2017
30,,78,130.0,+1:17:12,,Taaram\xe4e Rein,116,Team Katusha - Alpecin,",, 35:35",,6,2017
27,,212,118.0,+1:11:00,,Asselman Jesper,117,Roompot - Nederlandse Loterij,",, 35:35",,6,2017
28,,38,145.0,+1:31:32,,Sagan Juraj,118,BORA - hansgrohe,",, 35:35",,6,2017
31,,82,95.0,+1:01:47,,Maes Nikolas,119,Lotto Soudal,",, 35:35",,6,2017
29,,202,140.0,+1:25:19,,Anderson Ryan,120,Direct Energie,",, 35:35",,6,2017
32,,112,112.0,+1:08:32,,Bauer Jack,121,Quick-Step Floors,",, 35:35",,6,2017
27,,196,126.0,+1:15:12,,Plucinski Leszek,122,CCC Sprandi Polkowice,",, 35:35",,6,2017
22,,103,106.0,+1:06:58,,Power Robert,123,ORICA-Scott,",, 35:35",,6,2017
28,,136,117.0,+1:10:42,,Sinkeldam Ramon,124,Team Sunweb,",, 35:35",,6,2017
29,,66,98.0,+1:02:36,,R\xe9za K\xe9vin,125,FDJ,",, 35:35",,6,2017
24,,53,132.0,+1:18:19,,Dougall Nick,126,Team Dimension Data,",, 35:35",,6,2017
24,,96,85.0,+54:20,,Quintana Dayer,127,Movistar Team,",, 35:35",,6,2017
22,,206,104.0,+1:06:45,,Grellier Fabien,128,Direct Energie,",, 35:35",,6,2017
23,,122,149.0,+1:56:24,,Dibben Jonathan,129,Team Sky,",, 35:35",,6,2017
