Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,UCI.1,stage,year
30,,76,124.0,+32:32,,Costa M\xe1rio,112,Lampre - Merida,",, 23:34",,,5,2016
21,,114,115.0,+30:29,,Gaviria Fernando,113,Etixx - Quick Step,",, 23:34",,,5,2016
28,,217,143.0,+39:26,,Podlaski Michal,114,VERVA ActiveJet Pro Cycling Team,",, 23:34",,,5,2016
21,,8,77.0,+23:46,,Restrepo Jhonatan,115,Team Katusha,",, 23:34",,,5,2016
25,,106,92.0,+26:56,,Van der Sande Tosh,116,Lotto Soudal,",, 23:34",,,5,2016
35,,21,80.0,+24:15,,Albasini Michael,117,Orica GreenEDGE,",, 23:34",,,5,2016
36,,13,145.0,+41:43,,Rast Gregory,118,Trek - Segafredo,",, 23:34",,,5,2016
27,,125,83.0,+25:07,,Janse van Rensburg Reinardt,119,Team Dimension Data,",, 23:34",,,5,2016
27,,194,131.0,+34:47,,Br\xfcngger Nico,120,Team Roth,",, 23:34",,,5,2016
27,,108,118.0,+31:05,,Wallays Jelle,121,Lotto Soudal,",, 23:34",,,5,2016
24,,37,100.0,+29:10,,Teuns Dylan,122,BMC Racing Team,",, 23:34",,,5,2016
35,,11,96.0,+28:19,,Cancellara Fabian,123,Trek - Segafredo,",, 23:34",,,5,2016
36,,12,157.0,+52:34,,Devolder Stijn,124,Trek - Segafredo,",, 23:34",,,5,2016
25,,23,93.0,+27:16,,Durbridge Luke,125,Orica GreenEDGE,",, 23:34",,,5,2016
