Rnk,Rider,Age,Team,Pnt,GC,GC-Time,Time,year,stage
67,Giordani Leonardo,26,De Nardi,,88.0,+42:19,",, 8:47",2004,3
68,Berges Stephane,29,AG2R Pr\xe9voyance,,54.0,+14:24,",, 8:47",2004,3
69,Wiggins Bradley,23,Cr\xe9dit Agricole,,94.0,+42:19,",, 8:47",2004,3
70,Baumann Eric,23,T-Mobile Team,,48.0,+14:23,",, 8:47",2004,3
71,van Goolen Jurgen,23,Quickstep - Davitamon,,45.0,+9:15,",, 8:47",2004,3
72,Korff Andre,30,T-Mobile Team,,80.0,+42:19,",, 8:47",2004,3
73,Zaugg Oliver,22,Saunier Duval - Prodir,,81.0,+42:19,",, 8:47",2004,3
74,Agnolutto Christophe,34,AG2R Pr\xe9voyance,,42.0,+9:12,",, 8:47",2004,3
75,Aerts Mario,29,T-Mobile Team,,52.0,+14:24,",, 8:47",2004,3
76,Cadamuro Simone,27,De Nardi,,83.0,+42:19,",, 8:47",2004,3
77,Facci Mauro,21,Fassa Bortolo,,91.0,+42:19,",, 8:47",2004,3
78,Geslin Anthony,23,Brioches La Boulang\xe8re,,51.0,+14:24,",, 8:47",2004,3
79,Lorenzetto Mirco,22,De Nardi,,89.0,+42:19,",, 8:47",2004,3
80,Moerenhout Koos,30,Lotto - Domo,,40.0,+9:03,",, 8:47",2004,3
81,Albasini Michael,23,Phonak Hearing Systems,,84.0,+42:19,",, 8:47",2004,3
82,Nardello Daniele,31,T-Mobile Team,,95.0,+42:19,",, 8:47",2004,3
83,Marichal Thierry,30,Lotto - Domo,,98.0,+42:51,",, 8:47",2004,3
84,Martias Rony,23,Brioches La Boulang\xe8re,,86.0,+42:19,",, 8:47",2004,3
85,van Petegem Peter,34,Lotto - Domo,,93.0,+42:19,",, 8:47",2004,3
86,Chavanel S\xe9bastien,20,Brioches La Boulang\xe8re,,39.0,+8:57,",, 8:47",2004,3
87,Barbe Koen,23,,,90.0,+42:19,",, 8:47",2004,3
88,Eriksen Thomas bruun,24,CSC ProTeam,,43.0,+9:13,",, 8:47",2004,3
89,Jalabert Nicolas,30,Phonak Hearing Systems,,96.0,+42:19,",, 8:47",2004,3
90,Christensen Bekim leif,30,CSC ProTeam,,97.0,+42:19,",, 8:47",2004,3
91,Honchar Serhiy,33,De Nardi,,41.0,+9:11,",, 8:47",2004,3
92,Bertogliati Rubens,24,Saunier Duval - Prodir,,77.0,+42:16,",, 8:47",2004,3
93,Ventoso Francisco,21,Saunier Duval - Prodir,,38.0,+8:53,",, 8:47",2004,3
94,Zanini Stefano,35,Quickstep - Davitamon,,47.0,+9:47,9:31 9:31,2004,3
95,Loddo Alberto,25,Saunier Duval - Prodir,,99.0,+43:00,",, 9:31",2004,3
96,de Spiegelaere Bart,25,,,105.0,+47:45,14:13 14:13,2004,3
97,Oriol Christophe,30,AG2R Pr\xe9voyance,,112.0,+47:45,",, 14:13",2004,3
98,Cobo Juan Jose,22,Saunier Duval - Prodir,,110.0,+47:45,",, 14:13",2004,3
99,Schmidt Torsten,31,Gerolsteiner,,55.0,+14:41,",, 14:13",2004,3
100,Borghi Ruggero,33,De Nardi,,104.0,+47:45,",, 14:13",2004,3
101,van der Slagmolen Kevin,23,,,114.0,+48:11,",, 14:13",2004,3
102,Kern Christophe,23,Brioches La Boulang\xe8re,,103.0,+47:45,",, 14:13",2004,3
103,Gomez Gomez Angel,22,Saunier Duval - Prodir,,58.0,+25:00,",, 14:13",2004,3
104,Sandst\xf8d Michael,35,CSC ProTeam,,115.0,+48:17,",, 14:13",2004,3
105,Voeckler Thomas,24,Brioches La Boulang\xe8re,,101.0,+47:45,",, 14:13",2004,3
106,Fothen Markus,22,Gerolsteiner,,56.0,+19:50,",, 14:13",2004,3
107,Pugaci Igor,29,De Nardi,,113.0,+47:45,",, 14:13",2004,3
108,Auge St\xe9phane,29,Cr\xe9dit Agricole,,57.0,+19:50,",, 14:13",2004,3
109,Schreck Stephan,25,T-Mobile Team,,106.0,+47:45,",, 14:13",2004,3
110,Laidoun Julien,24,AG2R Pr\xe9voyance,,100.0,+47:43,",, 14:13",2004,3
111,Yakovlev Serguei,27,T-Mobile Team,,111.0,+47:45,",, 14:13",2004,3
112,Loosli David,23,Saeco,,108.0,+47:45,",, 14:13",2004,3
113,Pieri Dario,28,Saeco,,109.0,+47:45,",, 14:13",2004,3
114,Glomser Gerrit,28,Saeco,,102.0,+47:45,",, 14:13",2004,3
115,NAULLEAU Alexandre,23,Brioches La Boulang\xe8re,,107.0,+47:45,",, 14:13",2004,3
DNF,Pollack Olaf,30,Gerolsteiner,,,+ - 11:02:10,-4:54:46 -4:54:46,2004,3
1,Cancellara Fabian,22,Fassa Bortolo,20.0,18.0,+0:47,3:02:37 3:02:37,2004,4
2,Moerenhout Koos,30,Lotto - Domo,12.0,37.0,+8:57,",, ,,",2004,4
3,H\xf8j Frank,31,CSC ProTeam,7.0,5.0,+0:22,",, ,,",2004,4
4,Boonen Tom,23,Quickstep - Davitamon,5.0,4.0,+0:07,",, ,,",2004,4
5,Usov Alexandre,26,Phonak Hearing Systems,4.0,34.0,+5:47,",, ,,",2004,4
6,Cadamuro Simone,27,De Nardi,3.0,76.0,+42:19,",, ,,",2004,4
7,Ongarato Alberto,28,Fassa Bortolo,2.0,29.0,+1:40,",, ,,",2004,4
8,McEwen Robbie,31,Lotto - Domo,1.0,2.0,+0:01,",, ,,",2004,4
9,Chicchi Francesco,23,Fassa Bortolo,,27.0,+1:24,",, ,,",2004,4
10,Nazon Jean-Patrick,27,AG2R Pr\xe9voyance,,3.0,+0:03,",, ,,",2004,4
11,Balducci Gabriele,28,Saeco,,8.0,+0:27,",, ,,",2004,4
12,Michaelsen Lars,34,CSC ProTeam,,7.0,+0:27,",, ,,",2004,4
13,van Bon L\xe9on,32,Lotto - Domo,,10.0,+0:29,",, ,,",2004,4
14,Hunter Robert,26,Rabobank ProTeam,,1.0,+0:00,",, ,,",2004,4
15,Sacchi Fabio,29,Fassa Bortolo,,11.0,+0:29,",, ,,",2004,4
16,Detilloux Christophe,29,Lotto - Domo,,14.0,+0:33,0:04 0:04,2004,4
17,Petito Roberto,33,Fassa Bortolo,,15.0,+0:39,",, 0:04",2004,4
18,Sentjens Roy,23,Rabobank ProTeam,,12.0,+0:33,",, 0:04",2004,4
19,Lang Sebastian,24,Gerolsteiner,,13.0,+0:33,",, 0:04",2004,4
20,Knaven Servais,32,Quickstep - Davitamon,,9.0,+0:27,",, 0:04",2004,4
21,Vandenbroucke Frank,29,Mrbookmaker.com - Palmans,,6.0,+0:23,",, 0:04",2004,4
22,Nuyens Nick,23,Quickstep - Davitamon,,17.0,+0:45,",, 0:04",2004,4
23,Cretskens Wilfried,27,Quickstep - Davitamon,,16.0,+0:44,0:15 0:15,2004,4
24,Jalabert Nicolas,30,Phonak Hearing Systems,,78.0,+42:58,0:39 0:39,2004,4
25,van Mechelen Wouter,22,,,35.0,+6:40,0:50 0:50,2004,4
26,Baumann Eric,23,T-Mobile Team,,47.0,+15:13,",, 0:50",2004,4
27,Krivtsov Yuriy,24,AG2R Pr\xe9voyance,,28.0,+1:31,",, 0:50",2004,4
28,Jegou Lilian,28,Cr\xe9dit Agricole,,19.0,+1:19,",, 0:50",2004,4
29,Jur\u010do Matej,19,De Nardi,,60.0,+34:35,",, 0:50",2004,4
30,Vanotti Alessandro,23,De Nardi,,74.0,+36:12,",, 0:50",2004,4
31,van Speybroeck Wesley,25,,,49.0,+15:14,",, 0:50",2004,4
32,Beneteau Walter,31,Brioches La Boulang\xe8re,,21.0,+1:19,",, 0:50",2004,4
33,Dekkers Hans,22,Rabobank ProTeam,,85.0,+43:09,",, 0:50",2004,4
34,Sandst\xf8d Michael,35,CSC ProTeam,,102.0,+49:07,",, 0:50",2004,4
35,Schnider Daniel,30,Phonak Hearing Systems,,82.0,+43:09,",, 0:50",2004,4
36,Zaugg Oliver,22,Saunier Duval - Prodir,,83.0,+43:09,",, 0:50",2004,4
37,Berges Stephane,29,AG2R Pr\xe9voyance,,51.0,+15:14,",, 0:50",2004,4
38,Schoonacker Jehudi,25,,,23.0,+1:19,",, 0:50",2004,4
39,Caethoven Steven,22,,,61.0,+34:35,",, 0:50",2004,4
40,De Weert Kevin,21,Rabobank ProTeam,,31.0,+1:41,",, 0:50",2004,4
41,Korff Andre,30,T-Mobile Team,,81.0,+43:09,",, 0:50",2004,4
42,Guidi Fabrizio,31,CSC ProTeam,,20.0,+1:19,",, 0:50",2004,4
43,Ventoso Francisco,21,Saunier Duval - Prodir,,39.0,+9:43,",, 0:50",2004,4
44,Ca\xf1ada David,28,Saunier Duval - Prodir,,63.0,+34:35,",, 0:50",2004,4
45,Traksel Bobbie,22,Rabobank ProTeam,,48.0,+15:14,",, 0:50",2004,4
46,Zanini Stefano,35,Quickstep - Davitamon,,45.0,+10:37,",, 0:50",2004,4
47,Grabsch Bert,28,Phonak Hearing Systems,,75.0,+38:31,",, 0:50",2004,4
48,Lorenzetto Mirco,22,De Nardi,,88.0,+43:09,",, 0:50",2004,4
49,Krauss Sven,21,Gerolsteiner,,59.0,+34:33,",, 0:50",2004,4
50,Facci Mauro,21,Fassa Bortolo,,89.0,+43:09,",, 0:50",2004,4
51,Wrolich Peter,29,Gerolsteiner,,30.0,+1:40,",, 0:50",2004,4
52,Eriksen Thomas bruun,24,CSC ProTeam,,41.0,+10:03,",, 0:50",2004,4
53,Mori Manuele,23,Saunier Duval - Prodir,,22.0,+1:19,",, 0:50",2004,4
54,Konecny Tomas,30,T-Mobile Team,,62.0,+34:35,",, 0:50",2004,4
55,Aerts Mario,29,T-Mobile Team,,50.0,+15:14,",, 0:50",2004,4
56,Dumoulin Samuel,23,AG2R Pr\xe9voyance,,24.0,+1:19,",, 0:50",2004,4
57,Boven Jan,31,Rabobank ProTeam,,33.0,+2:00,",, 0:50",2004,4
58,Ludewig Jorg,28,Saeco,,84.0,+43:09,",, 0:50",2004,4
59,Hiekmann Torsten,23,T-Mobile Team,,69.0,+34:50,",, 0:50",2004,4
60,Rast Gregory,24,Phonak Hearing Systems,,80.0,+43:09,",, 0:50",2004,4
61,Wauters Marc,34,Rabobank ProTeam,,26.0,+1:19,",, 0:50",2004,4
62,Martias Rony,23,Brioches La Boulang\xe8re,,86.0,+43:09,",, 0:50",2004,4
63,Ordowski Volker,30,Gerolsteiner,,44.0,+10:36,",, 0:50",2004,4
64,Verbrugghe Ief,28,Lotto - Domo,,42.0,+10:05,",, 0:50",2004,4
65,Casagranda Stefano,30,Saeco,,52.0,+15:14,",, 0:50",2004,4
66,Tschopp Johann,21,Phonak Hearing Systems,,87.0,+43:09,",, 0:50",2004,4
67,Goubert Stephane,33,AG2R Pr\xe9voyance,,67.0,+34:35,",, 0:50",2004,4
68,De Angeli Luca,28,Fassa Bortolo,,71.0,+35:15,",, 0:50",2004,4
69,Schreck Stephan,25,T-Mobile Team,,100.0,+48:35,",, 0:50",2004,4
70,Madsen Jimmi,35,CSC ProTeam,,70.0,+35:00,",, 0:50",2004,4
71,Borghi Ruggero,33,De Nardi,,99.0,+48:35,",, 0:50",2004,4
72,van Goolen Jurgen,23,Quickstep - Davitamon,,43.0,+10:05,",, 0:50",2004,4
73,Hoste Leif,26,Lotto - Domo,,38.0,+9:25,",, 0:50",2004,4
74,Commesso Salvatore,28,Saeco,,25.0,+1:19,",, 0:50",2004,4
75,Pieri Dario,28,Saeco,,101.0,+48:35,",, 0:50",2004,4
76,Glomser Gerrit,28,Saeco,,97.0,+48:35,",, 0:50",2004,4
77,Schmidt Torsten,31,Gerolsteiner,,53.0,+15:31,",, 0:50",2004,4
78,Tankink Bram,25,Quickstep - Davitamon,,36.0,+6:40,",, 0:50",2004,4
79,Murn Uros,28,Phonak Hearing Systems,,73.0,+35:29,",, 0:50",2004,4
80,Christensen Bekim leif,30,CSC ProTeam,,91.0,+43:09,",, 0:50",2004,4
81,Kern Christophe,23,Brioches La Boulang\xe8re,,98.0,+48:35,",, 0:50",2004,4
82,Hinault S\xe9bastien,29,Cr\xe9dit Agricole,,68.0,+34:40,",, 0:50",2004,4
83,Nardello Daniele,31,T-Mobile Team,,90.0,+43:09,",, 0:50",2004,4
84,Kashechkin Andrey,23,Cr\xe9dit Agricole,,65.0,+34:35,",, 0:50",2004,4
85,Bramati Davide,35,Quickstep - Davitamon,,72.0,+35:24,",, 0:50",2004,4
86,Honchar Serhiy,33,De Nardi,,40.0,+10:01,",, 0:50",2004,4
87,Hoffman Tristan,34,CSC ProTeam,,66.0,+34:35,",, 0:50",2004,4
88,Gomez Gomez Angel,22,Saunier Duval - Prodir,,57.0,+25:50,",, 0:50",2004,4
89,Bertogliati Rubens,24,Saunier Duval - Prodir,,79.0,+43:06,",, 0:50",2004,4
90,Bonomi Giosue,25,Saeco,,64.0,+34:35,",, 0:50",2004,4
91,Marichal Thierry,30,Lotto - Domo,,93.0,+43:41,",, 0:50",2004,4
92,Loddo Alberto,25,Saunier Duval - Prodir,,94.0,+44:02,1:02 1:02,2004,4
93,van Petegem Peter,34,Lotto - Domo,,92.0,+43:21,",, 1:02",2004,4
94,Mutsaars Ronald,24,Rabobank ProTeam,,32.0,+1:56,0:50 0:50,2004,4
95,Yakovlev Serguei,27,T-Mobile Team,,107.0,+50:27,2:42 2:42,2004,4
96,Geslin Anthony,23,Brioches La Boulang\xe8re,,55.0,+17:05,",, 2:42",2004,4
97,Chavanel S\xe9bastien,20,Brioches La Boulang\xe8re,,46.0,+11:39,",, 2:42",2004,4
98,Giordani Leonardo,26,De Nardi,,95.0,+45:01,",, 2:42",2004,4
99,van der Slagmolen Kevin,23,,,108.0,+50:53,",, 2:42",2004,4
100,Laidoun Julien,24,AG2R Pr\xe9voyance,,106.0,+50:25,",, 2:42",2004,4
101,Fothen Markus,22,Gerolsteiner,,56.0,+22:43,2:53 2:53,2004,4
102,Meys David,26,,,96.0,+46:39,4:20 4:20,2004,4
103,Pugaci Igor,29,De Nardi,,109.0,+52:05,",, 4:20",2004,4
104,Voeckler Thomas,24,Brioches La Boulang\xe8re,,110.0,+55:33,7:48 7:48,2004,4
105,F\xf6rster Robert,26,Gerolsteiner,,77.0,+42:36,",, 7:48",2004,4
106,Agnolutto Christophe,34,AG2R Pr\xe9voyance,,54.0,+16:57,",, 7:48",2004,4
107,Oriol Christophe,30,AG2R Pr\xe9voyance,,114.0,+55:33,",, 7:48",2004,4
108,Albasini Michael,23,Phonak Hearing Systems,,103.0,+50:07,",, 7:48",2004,4
109,Auge St\xe9phane,29,Cr\xe9dit Agricole,,58.0,+27:38,",, 7:48",2004,4
110,Wiggins Bradley,23,Cr\xe9dit Agricole,,105.0,+50:07,",, 7:48",2004,4
111,Barbe Koen,23,,,104.0,+50:07,",, 7:48",2004,4
112,Loosli David,23,Saeco,,111.0,+55:33,",, 7:48",2004,4
113,Cobo Juan Jose,22,Saunier Duval - Prodir,,113.0,+55:33,",, 7:48",2004,4
114,NAULLEAU Alexandre,23,Brioches La Boulang\xe8re,,112.0,+55:33,",, 7:48",2004,4
115,de Spiegelaere Bart,25,,,115.0,+56:07,8:22 8:22,2004,4
