Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
29,,8,101.0,+12:56,,Velits Martin,112,Etixx - Quick Step,",, 2:13",,4,2015
34,,137,138.0,+33:34,,Mouris Jens,113,Orica GreenEDGE,",, 2:13",,4,2015
32,,98,128.0,+26:38,,Westra Lieuwe,114,Astana Pro Team,",, 2:13",,4,2015
35,,33,133.0,+29:01,,Popovych Yaroslav,115,Trek Factory Racing,",, 2:13",,4,2015
29,,91,126.0,+26:28,,Boom Lars,116,Astana Pro Team,",, 2:13",,4,2015
32,,125,108.0,+14:14,,Van Hecke Preben,117,Topsport Vlaanderen - Baloise,",, 2:13",,4,2015
24,,167,58.0,+6:57,,Thwaites Scott,118,Bora - Argon 18,",, 2:13",,4,2015
24,,166,134.0,+29:04,,Schwarzmann Michael,119,Bora - Argon 18,",, 2:13",,4,2015
28,,168,103.0,+13:12,,Voss Paul,120,Bora - Argon 18,",, 2:13",,4,2015
24,,25,131.0,+28:32,,Hansen Jesper,121,Tinkoff - Saxo,",, 2:13",,4,2015
28,,95,74.0,+10:08,,Gruzdev Dmitriy,122,Astana Pro Team,",, 2:13",,4,2015
37,,138,105.0,+13:26,,Tuft Svein,123,Orica GreenEDGE,",, 2:13",,4,2015
31,,154,129.0,+27:51,,Devenyns Dries,124,IAM Cycling,",, 2:13",,4,2015
25,,153,95.0,+12:19,,Br\xe4ndle Matthias,125,IAM Cycling,",, 2:13",,4,2015
27,,174,137.0,+31:39,,Pirazzi Stefano,126,Bardiani - CSF Pro Team,4:01 4:01,,4,2015
35,,104,116.0,+17:03,,Pate Danny,127,Team Sky,",, 4:01",,4,2015
29,,16,115.0,+15:22,,Stamsnijder Tom,128,Team Giant - Alpecin,4:12 4:12,,4,2015
29,,155,98.0,+12:45,,Hollenstein Reto,129,IAM Cycling,",, 4:12",,4,2015
24,,152,96.0,+12:39,,Aregger Marcel,130,IAM Cycling,",, 4:12",,4,2015
26,,165,56.0,+6:09,,Schorn Daniel,131,Bora - Argon 18,",, 4:12",,4,2015
31,,142,119.0,+18:40,,Bono Matteo,132,Lampre - Merida,",, 4:12",,4,2015
31,,74,121.0,+22:22,,Lemoine Cyril,133,"Cofidis, Solutions Cr\xe9dits",",, 4:12",,4,2015
31,,73,122.0,+22:47,,Chainel Steve,134,"Cofidis, Solutions Cr\xe9dits",",, 4:12",,4,2015
24,,117,136.0,+30:06,,Le Bon Johan,135,FDJ,",, 4:12",,4,2015
21,,177,139.0,+34:06,,Sterbini Simone,136,Bardiani - CSF Pro Team,",, 4:12",,4,2015
32,,3,114.0,+15:17,,Keisse Iljo,137,Etixx - Quick Step,",, 4:12",,4,2015
27,,87,118.0,+18:36,,Venter Jaco,138,MTN - Qhubeka,",, 4:12",,4,2015
24,,86,117.0,+17:28,,Van Zyl Johann,139,MTN - Qhubeka,4:49 4:49,,4,2015
27,,61,3.0,+0:11,30.0,Kristoff Alexander,1,Team Katusha,3:03:01 3:03:01,20.0,5,2015
25,,21,6.0,+0:31,18.0,Sagan Peter,2,Tinkoff - Saxo,",, ,,",14.0,5,2015
23,,12,16.0,+1:19,12.0,Arndt Nikias,3,Team Giant - Alpecin,",, ,,",8.0,5,2015
34,,2,10.0,+0:42,7.0,Boonen Tom,4,Etixx - Quick Step,",, ,,",7.0,5,2015
25,,131,22.0,+1:44,4.0,Blythe Adam,5,Orica GreenEDGE,",, ,,",6.0,5,2015
30,,151,8.0,+0:39,3.0,Haussler Heinrich,6,IAM Cycling,",, ,,",5.0,5,2015
29,,55,35.0,+4:41,2.0,Rojas Jos\xe9 Joaqu\xedn,7,Movistar Team,",, ,,",4.0,5,2015
23,,111,55.0,+8:12,1.0,D\xe9mare Arnaud,8,FDJ,",, ,,",2.0,5,2015
29,,46,5.0,+0:19,,Van Avermaet Greg,9,BMC Racing Team,",, ,,",,5,2015
24,,71,40.0,+5:23,,Bouhanni Nacer,10,"Cofidis, Solutions Cr\xe9dits",",, ,,",,5,2015
27,,145,69.0,+11:10,,Modolo Sacha,11,Lampre - Merida,",, ,,",,5,2015
22,,36,12.0,+0:55,,Stuyven Jasper,12,Trek Factory Racing,",, ,,",,5,2015
27,,97,18.0,+1:24,,Tleubayev Ruslan,13,Astana Pro Team,",, ,,",,5,2015
31,,94,9.0,+0:41,,Grivko Andrei,14,Astana Pro Team,",, ,,",,5,2015
29,,22,2.0,+0:06,,Bodnar Maciej,15,Tinkoff - Saxo,",, ,,",,5,2015
30,,1,1.0,+0:00,,Terpstra Niki,16,Etixx - Quick Step,",, ,,",,5,2015
27,,106,4.0,+0:12,,Stannard Ian,17,Team Sky,",, ,,",,5,2015
24,,175,81.0,+12:54,,Ruffoni Nicola,18,Bardiani - CSF Pro Team,",, ,,",,5,2015
23,,62,20.0,+1:41,,Bystr\xf8m Sven Erik,19,Team Katusha,",, ,,",,5,2015
29,,156,15.0,+1:11,,Kluge Roger,20,IAM Cycling,",, ,,",,5,2015
28,,4,13.0,+0:59,,Maes Nikolas,21,Etixx - Quick Step,",, ,,",,5,2015
24,,105,7.0,+0:33,,Rowe Luke,22,Team Sky,",, ,,",,5,2015
31,,42,11.0,+0:54,,Burghardt Marcus,23,BMC Racing Team,",, ,,",,5,2015
28,,132,26.0,+2:30,,Docker Mitchell,24,Orica GreenEDGE,",, ,,",,5,2015
23,,6,32.0,+4:03,,van Keirsbulck Guillaume,25,Etixx - Quick Step,",, ,,",,5,2015
27,,81,62.0,+10:06,,Boasson Hagen Edvald,26,MTN - Qhubeka,",, ,,",,5,2015
28,,52,67.0,+11:03,,Amador Andrey,27,Movistar Team,",, ,,",,5,2015
27,,163,59.0,+9:57,,Dempster Zakkari,28,Bora - Argon 18,",, ,,",,5,2015
32,,41,14.0,+1:04,,Gilbert Philippe,29,BMC Racing Team,",, ,,",,5,2015
23,,64,56.0,+8:17,,Haller Marco,30,Team Katusha,",, ,,",,5,2015
27,,63,58.0,+8:51,,Guarnieri Jacopo,31,Team Katusha,",, ,,",,5,2015
29,,114,24.0,+1:49,,Delage Micka\xebl,32,FDJ,",, ,,",,5,2015
25,,56,61.0,+9:59,,Sanz Enrique,33,Movistar Team,",, ,,",,5,2015
32,,76,38.0,+5:14,,Rollin Dominique,34,"Cofidis, Solutions Cr\xe9dits",0:14 0:14,,5,2015
28,,118,25.0,+1:54,,Offredo Yoann,35,FDJ,",, 0:14",,5,2015
33,,157,41.0,+5:36,,Reynes Vicente,36,IAM Cycling,",, 0:14",,5,2015
32,,58,70.0,+11:38,,Ventoso Francisco,37,Movistar Team,",, 0:14",,5,2015
30,,13,34.0,+4:21,,de Backer Bert,38,Team Giant - Alpecin,",, 0:14",,5,2015
25,,96,23.0,+1:45,,Guardini Andrea,39,Astana Pro Team,",, 0:14",,5,2015
25,,164,17.0,+1:21,,Matzka Ralf,40,Bora - Argon 18,",, 0:14",,5,2015
26,,135,33.0,+4:05,,Keukeleire Jens,41,Orica GreenEDGE,",, 0:14",,5,2015
36,,133,19.0,+1:27,,Hayman Mathew,42,Orica GreenEDGE,",, 0:14",,5,2015
30,,23,39.0,+5:16,,Breschel Matti,43,Tinkoff - Saxo,0:24 0:24,,5,2015
29,,27,49.0,+6:42,,M\xf8rk\xf8v Michael,44,Tinkoff - Saxo,0:51 0:51,,5,2015
34,,51,36.0,+4:46,,Valverde Alejandro,45,Movistar Team,0:58 0:58,,5,2015
29,,155,87.0,+13:43,,Hollenstein Reto,46,IAM Cycling,",, 0:58",,5,2015
26,,124,29.0,+3:17,,Salomein Jarl,47,Topsport Vlaanderen - Baloise,",, 0:58",,5,2015
29,,28,47.0,+6:13,,Trusov Nikolay,48,Tinkoff - Saxo,",, 0:58",,5,2015
35,,115,48.0,+6:41,,Fischer Murilo Antonio,49,FDJ,",, 0:58",,5,2015
25,,84,77.0,+12:34,,Reguigui Youcef,50,MTN - Qhubeka,",, 0:58",,5,2015
32,,112,63.0,+10:18,,Bonnet William,51,FDJ,",, 0:58",,5,2015
30,,18,27.0,+2:37,,Veelers Tom,52,Team Giant - Alpecin,",, 0:58",,5,2015
26,,15,44.0,+6:04,,Sinkeldam Ramon,53,Team Giant - Alpecin,",, 0:58",,5,2015
26,,78,73.0,+12:03,,Soupe Geoffrey,54,"Cofidis, Solutions Cr\xe9dits",",, 0:58",,5,2015
25,,153,83.0,+13:17,,Br\xe4ndle Matthias,55,IAM Cycling,",, 0:58",,5,2015
30,,116,37.0,+5:04,,Ladagnous Matthieu,56,FDJ,",, 0:58",,5,2015
28,,128,43.0,+5:58,,Vanspeybrouck Pieter,57,Topsport Vlaanderen - Baloise,",, 0:58",,5,2015
27,,37,46.0,+6:09,,van Poppel Boy,58,Trek Factory Racing,",, 0:58",,5,2015
30,,107,78.0,+12:42,,Sutton Chris,59,Team Sky,",, 0:58",,5,2015
34,,92,42.0,+5:50,,Bozic Borut,60,Astana Pro Team,",, 0:58",,5,2015
24,,75,90.0,+14:05,,Petit Adrien,61,"Cofidis, Solutions Cr\xe9dits",",, 0:58",,5,2015
38,,67,28.0,+3:10,,Paolini Luca,62,Team Katusha,",, 0:58",,5,2015
24,,72,53.0,+7:54,,Ahlstrand Jonas,63,"Cofidis, Solutions Cr\xe9dits",",, 0:58",,5,2015
24,,85,120.0,+27:45,,Sbaragli Kristian,64,MTN - Qhubeka,1:10 1:10,,5,2015
21,,77,101.0,+16:22,,S\xe9n\xe9chal Florian,65,"Cofidis, Solutions Cr\xe9dits",1:22 1:22,,5,2015
31,,74,118.0,+24:15,,Lemoine Cyril,66,"Cofidis, Solutions Cr\xe9dits",1:53 1:53,,5,2015
28,,44,51.0,+6:54,,Drucker Jean-Pierre,67,BMC Racing Team,2:10 2:10,,5,2015
21,,48,79.0,+12:46,,Zabel Rick,68,BMC Racing Team,",, 2:10",,5,2015
33,,141,80.0,+12:48,,Pozzato Filippo,69,Lampre - Merida,",, 2:10",,5,2015
25,,66,31.0,+3:44,,Kuznetsov Viacheslav,70,Team Katusha,",, 2:10",,5,2015
25,,5,30.0,+3:22,,Trentin Matteo,71,Etixx - Quick Step,",, 2:10",,5,2015
26,,165,57.0,+8:19,,Schorn Daniel,72,Bora - Argon 18,",, 2:10",,5,2015
32,,125,102.0,+16:24,,Van Hecke Preben,73,Topsport Vlaanderen - Baloise,",, 2:10",,5,2015
26,,93,91.0,+14:06,,de Vreese Laurens,74,Astana Pro Team,",, 2:10",,5,2015
32,,98,123.0,+28:48,,Westra Lieuwe,75,Astana Pro Team,",, 2:10",,5,2015
23,,126,122.0,+28:32,,Van Hoecke Gijs,76,Topsport Vlaanderen - Baloise,",, 2:10",,5,2015
27,,174,130.0,+33:49,,Pirazzi Stefano,77,Bardiani - CSF Pro Team,",, 2:10",,5,2015
27,,68,64.0,+10:22,,Smukulis Gatis,78,Team Katusha,",, 2:10",,5,2015
22,,57,82.0,+13:11,,S\xfctterlin Jasha,79,Movistar Team,",, 2:10",,5,2015
29,,47,85.0,+13:27,,Velits Peter,80,BMC Racing Team,",, 2:10",,5,2015
34,,113,127.0,+31:42,,Boucher David,81,FDJ,",, 2:10",,5,2015
28,,95,75.0,+12:16,,Gruzdev Dmitriy,82,Astana Pro Team,",, 2:10",,5,2015
31,,148,117.0,+23:16,,Richeze Ariel Maximiliano,83,Lampre - Merida,",, 2:10",,5,2015
31,,53,68.0,+11:08,,Erviti Imanol,84,Movistar Team,",, 2:10",,5,2015
39,,54,88.0,+13:52,,Lastras Pablo,85,Movistar Team,",, 2:10",,5,2015
28,,158,94.0,+15:05,,van Genechten Jonas,86,IAM Cycling,",, 2:10",,5,2015
30,,7,45.0,+6:08,,Vandenbergh Stijn,87,Etixx - Quick Step,",, 2:10",,5,2015
30,,65,54.0,+7:57,,Kozonchuk Dmitry,88,Team Katusha,",, 2:10",,5,2015
35,,33,126.0,+31:11,,Popovych Yaroslav,89,Trek Factory Racing,",, 2:10",,5,2015
24,,117,128.0,+32:16,,Le Bon Johan,90,FDJ,",, 2:10",,5,2015
25,,146,71.0,+11:50,,Oliveira Nelson,91,Lampre - Merida,",, 2:10",,5,2015
31,,73,119.0,+24:57,,Chainel Steve,92,"Cofidis, Solutions Cr\xe9dits",",, 2:10",,5,2015
34,,147,74.0,+12:12,,Plaza Rub\xe9n,93,Lampre - Merida,",, 2:10",,5,2015
34,,101,76.0,+12:24,,Wiggins Bradley,94,Team Sky,",, 2:10",,5,2015
35,,104,112.0,+19:13,,Pate Danny,95,Team Sky,",, 2:10",,5,2015
24,,25,125.0,+30:42,,Hansen Jesper,96,Tinkoff - Saxo,",, 2:10",,5,2015
24,,152,93.0,+14:49,,Aregger Marcel,97,IAM Cycling,",, 2:10",,5,2015
27,,87,114.0,+20:46,,Venter Jaco,98,MTN - Qhubeka,",, 2:10",,5,2015
33,,31,72.0,+11:50,,Cancellara Fabian,99,Trek Factory Racing,",, 2:10",,5,2015
35,,34,105.0,+17:10,,Rast Gregory,100,Trek Factory Racing,",, 2:10",,5,2015
23,,127,121.0,+28:19,,Van Meirhaeghe Jef,101,Topsport Vlaanderen - Baloise,",, 2:10",,5,2015
23,,122,89.0,+13:53,,Campenaerts Victor,102,Topsport Vlaanderen - Baloise,",, 2:10",,5,2015
21,,38,96.0,+15:35,,van Poppel Danny,103,Trek Factory Racing,",, 2:10",,5,2015
35,,32,66.0,+10:37,,Irizar Markel,104,Trek Factory Racing,",, 2:10",,5,2015
31,,144,84.0,+13:19,,Ferrari Roberto,105,Lampre - Merida,",, 2:10",,5,2015
28,,168,95.0,+15:22,,Voss Paul,106,Bora - Argon 18,",, 2:10",,5,2015
25,,121,50.0,+6:51,,Wallays Jelle,107,Topsport Vlaanderen - Baloise,",, 2:10",,5,2015
29,,8,103.0,+16:36,,Velits Martin,108,Etixx - Quick Step,3:40 3:40,,5,2015
31,,142,116.0,+22:20,,Bono Matteo,109,Lampre - Merida,",, 3:40",,5,2015
29,,143,99.0,+15:58,,Costa M\xe1rio,110,Lampre - Merida,",, 3:40",,5,2015
32,,3,111.0,+18:57,,Keisse Iljo,111,Etixx - Quick Step,",, 3:40",,5,2015
29,,17,108.0,+18:07,,Timmer Albert,112,Team Giant - Alpecin,",, 3:40",,5,2015
33,,103,109.0,+18:17,,Knees Christian,113,Team Sky,",, 3:40",,5,2015
25,,167,65.0,+10:37,,Thwaites Scott,114,Bora - Argon 18,",, 3:40",,5,2015
33,,24,92.0,+14:41,,Brutt Pavel,115,Tinkoff - Saxo,",, 3:40",,5,2015
25,,26,52.0,+7:47,,Juul-Jensen Christopher,116,Tinkoff - Saxo,",, 3:40",,5,2015
25,,123,21.0,+1:41,,Declercq Tim,117,Topsport Vlaanderen - Baloise,0:14 0:14,,5,2015
37,,138,106.0,+17:32,,Tuft Svein,118,Orica GreenEDGE,4:06 4:06,,5,2015
28,,45,98.0,+15:51,,Hermans Ben,119,BMC Racing Team,",, 4:06",,5,2015
24,,14,100.0,+16:11,,Preidler Georg,120,Team Giant - Alpecin,",, 4:06",,5,2015
29,,16,113.0,+19:28,,Stamsnijder Tom,121,Team Giant - Alpecin,",, 4:06",,5,2015
24,,86,115.0,+21:34,,Van Zyl Johann,122,MTN - Qhubeka,",, 4:06",,5,2015
28,,83,110.0,+18:20,,Ciolek Gerald,123,MTN - Qhubeka,",, 4:06",,5,2015
25,,172,107.0,+18:06,,Boem Nicola,124,Bardiani - CSF Pro Team,",, 4:06",,5,2015
27,,173,129.0,+33:12,,Piechele Andrea,125,Bardiani - CSF Pro Team,",, 4:06",,5,2015
35,,136,97.0,+15:38,,Lancaster Brett,126,Orica GreenEDGE,",, 4:06",,5,2015
26,,11,104.0,+16:51,,Kittel Marcel,127,Team Giant - Alpecin,",, 4:06",,5,2015
28,,43,124.0,+30:08,,De Marchi Alessandro,128,BMC Racing Team,",, 4:06",,5,2015
34,,137,133.0,+40:12,,Mouris Jens,129,Orica GreenEDGE,6:38 6:38,,5,2015
24,,102,60.0,+9:58,,Fenn Andrew,130,Team Sky,",, 6:38",,5,2015
24,,166,132.0,+36:21,,Schwarzmann Michael,131,Bora - Argon 18,7:17 7:17,,5,2015
26,,162,131.0,+35:30,,Archbold Shane,132,Bora - Argon 18,",, 7:17",,5,2015
24,,161,86.0,+13:33,,Bennett Sam,133,Bora - Argon 18,",, 7:17",,5,2015
29,,91,,+ - 15:12:45,,Boom Lars,NQ,Astana Pro Team,",, 7:17",,5,2015
25,,134,,+ - 15:12:45,,Howard Leigh,DNF,Orica GreenEDGE,",, 7:17",,5,2015
34,,35,,+ - 15:12:45,,Steegmans Gert,DNF,Trek Factory Racing,",, 7:17",,5,2015
31,,82,,+ - 15:12:45,,Bos Theo,DNF,MTN - Qhubeka,",, 7:17",,5,2015
31,,154,,+ - 15:12:45,,Devenyns Dries,DNF,IAM Cycling,",, 7:17",,5,2015
21,,177,,+ - 15:12:45,,Sterbini Simone,DNF,Bardiani - CSF Pro Team,",, 7:17",,5,2015
24,,161,79.0,+13:23,30.0,Bennett Sam,1,Bora - Argon 18,2:24:03 2:24:03,20.0,6,2015
25,,96,20.0,+1:39,18.0,Guardini Andrea,2,Astana Pro Team,",, ,,",14.0,6,2015
24,,71,39.0,+5:19,12.0,Bouhanni Nacer,3,"Cofidis, Solutions Cr\xe9dits",",, ,,",8.0,6,2015
25,,21,6.0,+0:31,7.0,Sagan Peter,4,Tinkoff - Saxo,",, ,,",7.0,6,2015
25,,84,72.0,+12:34,4.0,Reguigui Youcef,5,MTN - Qhubeka,",, ,,",6.0,6,2015
25,,131,22.0,+1:44,3.0,Blythe Adam,6,Orica GreenEDGE,",, ,,",5.0,6,2015
25,,5,30.0,+3:21,2.0,Trentin Matteo,7,Etixx - Quick Step,",, ,,",4.0,6,2015
34,,2,9.0,+0:39,1.0,Boonen Tom,8,Etixx - Quick Step,",, ,,",2.0,6,2015
22,,36,12.0,+0:55,,Stuyven Jasper,9,Trek Factory Racing,",, ,,",,6,2015
29,,55,35.0,+4:41,,Rojas Jos\xe9 Joaqu\xedn,10,Movistar Team,",, ,,",,6,2015
28,,44,45.0,+6:54,,Drucker Jean-Pierre,11,BMC Racing Team,",, ,,",,6,2015
28,,158,90.0,+15:05,,van Genechten Jonas,12,IAM Cycling,",, ,,",,6,2015
23,,111,51.0,+8:12,,D\xe9mare Arnaud,13,FDJ,",, ,,",,6,2015
30,,151,8.0,+0:39,,Haussler Heinrich,14,IAM Cycling,",, ,,",,6,2015
28,,128,41.0,+5:58,,Vanspeybrouck Pieter,15,Topsport Vlaanderen - Baloise,",, ,,",,6,2015
36,,133,19.0,+1:27,,Hayman Mathew,16,Orica GreenEDGE,",, ,,",,6,2015
29,,22,2.0,+0:06,,Bodnar Maciej,17,Tinkoff - Saxo,",, ,,",,6,2015
27,,173,126.0,+33:12,,Piechele Andrea,18,Bardiani - CSF Pro Team,",, ,,",,6,2015
27,,61,3.0,+0:09,,Kristoff Alexander,19,Team Katusha,",, ,,",,6,2015
29,,46,5.0,+0:19,,Van Avermaet Greg,20,BMC Racing Team,",, ,,",,6,2015
26,,124,28.0,+3:17,,Salomein Jarl,21,Topsport Vlaanderen - Baloise,",, ,,",,6,2015
27,,81,60.0,+10:06,,Boasson Hagen Edvald,22,MTN - Qhubeka,",, ,,",,6,2015
30,,107,73.0,+12:42,,Sutton Chris,23,Team Sky,",, ,,",,6,2015
24,,175,74.0,+12:54,,Ruffoni Nicola,24,Bardiani - CSF Pro Team,",, ,,",,6,2015
30,,1,1.0,+0:00,,Terpstra Niki,25,Etixx - Quick Step,",, ,,",,6,2015
30,,23,38.0,+5:16,,Breschel Matti,26,Tinkoff - Saxo,",, ,,",,6,2015
24,,72,49.0,+7:54,,Ahlstrand Jonas,27,"Cofidis, Solutions Cr\xe9dits",",, ,,",,6,2015
28,,4,13.0,+0:59,,Maes Nikolas,28,Etixx - Quick Step,",, ,,",,6,2015
31,,42,11.0,+0:54,,Burghardt Marcus,29,BMC Racing Team,",, ,,",,6,2015
25,,56,58.0,+9:59,,Sanz Enrique,30,Movistar Team,",, ,,",,6,2015
27,,145,63.0,+11:10,,Modolo Sacha,31,Lampre - Merida,",, ,,",,6,2015
24,,85,119.0,+27:45,,Sbaragli Kristian,32,MTN - Qhubeka,",, ,,",,6,2015
24,,102,57.0,+9:58,,Fenn Andrew,33,Team Sky,",, ,,",,6,2015
27,,106,4.0,+0:12,,Stannard Ian,34,Team Sky,",, ,,",,6,2015
32,,41,14.0,+1:04,,Gilbert Philippe,35,BMC Racing Team,",, ,,",,6,2015
29,,156,15.0,+1:11,,Kluge Roger,36,IAM Cycling,",, ,,",,6,2015
27,,97,18.0,+1:24,,Tleubayev Ruslan,37,Astana Pro Team,",, ,,",,6,2015
28,,132,26.0,+2:30,,Docker Mitchell,38,Orica GreenEDGE,",, ,,",,6,2015
24,,105,7.0,+0:33,,Rowe Luke,39,Team Sky,",, ,,",,6,2015
31,,94,10.0,+0:41,,Grivko Andrei,40,Astana Pro Team,",, ,,",,6,2015
26,,78,70.0,+12:03,,Soupe Geoffrey,41,"Cofidis, Solutions Cr\xe9dits",",, ,,",,6,2015
26,,93,86.0,+14:06,,de Vreese Laurens,42,Astana Pro Team,",, ,,",,6,2015
29,,114,23.0,+1:49,,Delage Micka\xebl,43,FDJ,",, ,,",,6,2015
33,,157,40.0,+5:36,,Reynes Vicente,44,IAM Cycling,",, ,,",,6,2015
30,,116,36.0,+5:04,,Ladagnous Matthieu,45,FDJ,",, ,,",,6,2015
28,,118,25.0,+1:54,,Offredo Yoann,46,FDJ,",, ,,",,6,2015
25,,123,21.0,+1:40,,Declercq Tim,47,Topsport Vlaanderen - Baloise,",, ,,",,6,2015
32,,76,37.0,+5:14,,Rollin Dominique,48,"Cofidis, Solutions Cr\xe9dits",",, ,,",,6,2015
30,,13,34.0,+4:21,,de Backer Bert,49,Team Giant - Alpecin,",, ,,",,6,2015
25,,164,17.0,+1:21,,Matzka Ralf,50,Bora - Argon 18,",, ,,",,6,2015
26,,135,33.0,+4:05,,Keukeleire Jens,51,Orica GreenEDGE,",, ,,",,6,2015
30,,18,27.0,+2:37,,Veelers Tom,52,Team Giant - Alpecin,",, ,,",,6,2015
29,,47,80.0,+13:27,,Velits Peter,53,BMC Racing Team,",, ,,",,6,2015
23,,6,32.0,+4:03,,van Keirsbulck Guillaume,54,Etixx - Quick Step,",, ,,",,6,2015
23,,12,16.0,+1:19,,Arndt Nikias,55,Team Giant - Alpecin,",, ,,",,6,2015
27,,63,55.0,+8:51,,Guarnieri Jacopo,56,Team Katusha,",, ,,",,6,2015
29,,143,95.0,+15:58,,Costa M\xe1rio,57,Lampre - Merida,",, ,,",,6,2015
35,,34,101.0,+17:10,,Rast Gregory,58,Trek Factory Racing,",, ,,",,6,2015
22,,57,76.0,+13:19,,S\xfctterlin Jasha,59,Movistar Team,0:08 0:08,,6,2015
27,,163,59.0,+10:05,,Dempster Zakkari,60,Bora - Argon 18,",, 0:08",,6,2015
23,,62,24.0,+1:49,,Bystr\xf8m Sven Erik,61,Team Katusha,",, 0:08",,6,2015
25,,66,31.0,+3:52,,Kuznetsov Viacheslav,62,Team Katusha,",, 0:08",,6,2015
33,,31,67.0,+11:58,,Cancellara Fabian,63,Trek Factory Racing,",, 0:08",,6,2015
23,,127,120.0,+28:27,,Van Meirhaeghe Jef,64,Topsport Vlaanderen - Baloise,",, 0:08",,6,2015
29,,155,82.0,+13:51,,Hollenstein Reto,65,IAM Cycling,",, 0:08",,6,2015
39,,54,85.0,+14:00,,Lastras Pablo,66,Movistar Team,",, 0:08",,6,2015
24,,75,87.0,+14:13,,Petit Adrien,67,"Cofidis, Solutions Cr\xe9dits",",, 0:08",,6,2015
28,,52,64.0,+11:11,,Amador Andrey,68,Movistar Team,",, 0:08",,6,2015
26,,162,129.0,+35:38,,Archbold Shane,69,Bora - Argon 18,",, 0:08",,6,2015
31,,148,113.0,+23:24,,Richeze Ariel Maximiliano,70,Lampre - Merida,",, 0:08",,6,2015
21,,48,75.0,+12:54,,Zabel Rick,71,BMC Racing Team,",, 0:08",,6,2015
32,,112,61.0,+10:26,,Bonnet William,72,FDJ,",, 0:08",,6,2015
38,,67,29.0,+3:18,,Paolini Luca,73,Team Katusha,",, 0:08",,6,2015
28,,43,123.0,+30:20,,De Marchi Alessandro,74,BMC Racing Team,0:12 0:12,,6,2015
35,,32,62.0,+10:49,,Irizar Markel,75,Trek Factory Racing,",, 0:12",,6,2015
31,,53,65.0,+11:20,,Erviti Imanol,76,Movistar Team,",, 0:12",,6,2015
32,,125,97.0,+16:36,,Van Hecke Preben,77,Topsport Vlaanderen - Baloise,",, 0:12",,6,2015
30,,65,50.0,+8:09,,Kozonchuk Dmitry,78,Team Katusha,",, 0:12",,6,2015
25,,121,47.0,+7:03,,Wallays Jelle,79,Topsport Vlaanderen - Baloise,",, 0:12",,6,2015
23,,126,121.0,+28:42,,Van Hoecke Gijs,80,Topsport Vlaanderen - Baloise,",, 0:12",,6,2015
21,,38,94.0,+15:47,,van Poppel Danny,81,Trek Factory Racing,",, 0:12",,6,2015
35,,104,107.0,+19:25,,Pate Danny,82,Team Sky,",, 0:12",,6,2015
25,,146,68.0,+12:02,,Oliveira Nelson,83,Lampre - Merida,",, 0:12",,6,2015
24,,152,89.0,+15:01,,Aregger Marcel,84,IAM Cycling,",, 0:12",,6,2015
27,,37,43.0,+6:21,,van Poppel Boy,85,Trek Factory Racing,",, 0:12",,6,2015
34,,147,71.0,+12:24,,Plaza Rub\xe9n,86,Lampre - Merida,",, 0:12",,6,2015
34,,92,42.0,+6:02,,Bozic Borut,87,Astana Pro Team,",, 0:12",,6,2015
30,,7,44.0,+6:28,,Vandenbergh Stijn,88,Etixx - Quick Step,0:20 0:20,,6,2015
29,,8,99.0,+16:56,,Velits Martin,89,Etixx - Quick Step,",, 0:20",,6,2015
23,,64,54.0,+8:41,,Haller Marco,90,Team Katusha,0:24 0:24,,6,2015
35,,33,124.0,+31:35,,Popovych Yaroslav,91,Trek Factory Racing,",, 0:24",,6,2015
33,,141,77.0,+13:19,,Pozzato Filippo,92,Lampre - Merida,0:31 0:31,,6,2015
29,,27,48.0,+7:14,,M\xf8rk\xf8v Michael,93,Tinkoff - Saxo,0:32 0:32,,6,2015
35,,136,96.0,+16:13,,Lancaster Brett,94,Orica GreenEDGE,0:35 0:35,,6,2015
31,,144,84.0,+13:57,,Ferrari Roberto,95,Lampre - Merida,0:38 0:38,,6,2015
33,,103,105.0,+19:07,,Knees Christian,96,Team Sky,0:50 0:50,,6,2015
32,,98,122.0,+29:41,,Westra Lieuwe,97,Astana Pro Team,0:53 0:53,,6,2015
32,,3,108.0,+19:47,,Keisse Iljo,98,Etixx - Quick Step,",, 0:53",,6,2015
24,,14,100.0,+17:04,,Preidler Georg,99,Team Giant - Alpecin,",, 0:53",,6,2015
23,,122,88.0,+14:46,,Campenaerts Victor,100,Topsport Vlaanderen - Baloise,",, 0:53",,6,2015
28,,45,98.0,+16:44,,Hermans Ben,101,BMC Racing Team,",, 0:53",,6,2015
26,,15,46.0,+6:57,,Sinkeldam Ramon,102,Team Giant - Alpecin,",, 0:53",,6,2015
33,,24,91.0,+15:34,,Brutt Pavel,103,Tinkoff - Saxo,",, 0:53",,6,2015
34,,101,78.0,+13:20,,Wiggins Bradley,104,Team Sky,0:56 0:56,,6,2015
28,,83,106.0,+19:16,,Ciolek Gerald,105,MTN - Qhubeka,",, 0:56",,6,2015
24,,25,125.0,+31:38,,Hansen Jesper,106,Tinkoff - Saxo,",, 0:56",,6,2015
24,,166,130.0,+37:24,,Schwarzmann Michael,107,Bora - Argon 18,1:03 1:03,,6,2015
26,,165,56.0,+9:22,,Schorn Daniel,108,Bora - Argon 18,",, 1:03",,6,2015
