Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
24,76,83,+15:05,25.0,Van Meirhaeghe Jef,23,Topsport Vlaanderen - Baloise,14:29 14:29,\u25b22,5,2016
24,45,86,+15:18,14.0,P\xf6stlberger Lukas,24,Bora - Argon 18,14:42 14:42,\u25bc10,5,2016
22,72,91,+15:57,27.0,Capiot Amaury,25,Topsport Vlaanderen - Baloise,15:21 15:21,\u25b22,5,2016
24,4,92,+16:02,24.0,Haller Marco,26,Team Katusha,15:26 15:26,\u25bc2,5,2016
20,166,93,+16:04,28.0,Pedersen Mads,27,St\xf6lting Service Group,15:28 15:28,\u25b21,5,2016
23,163,98,+17:12,29.0,Kirsch Alex,28,St\xf6lting Service Group,16:36 16:36,\u25b21,5,2016
22,126,103,+17:46,26.0,Slik Ivar,29,Roompot - Oranje Peloton,17:10 17:10,\u25bc3,5,2016
21,105,105,+18:13,30.0,Lowndes Jason,30,Drapac Professional Cycling,17:37 17:37,-,5,2016
24,73,110,+18:59,31.0,De Tier Floris,31,Topsport Vlaanderen - Baloise,18:23 18:23,-,5,2016
24,56,119,+22:35,34.0,McLay Daniel,32,Fortuneo - Vital Concept,21:59 21:59,\u25b22,5,2016
24,156,120,+22:49,33.0,Keough Luke,33,UnitedHealthcare Pro Cycling Team,22:13 22:13,-,5,2016
23,107,122,+24:21,35.0,Spokes Samuel,34,Drapac Professional Cycling,23:45 23:45,\u25b21,5,2016
23,103,126,+27:20,36.0,Kerby Jordan,35,Drapac Professional Cycling,26:44 26:44,\u25b21,5,2016
23,165,127,+27:24,37.0,Mager Christian,36,St\xf6lting Service Group,26:48 26:48,\u25b21,5,2016
