Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
25,,9,,+0:00,,,Taborre Fabio,42,Acqua & Sapone,",, ,,",,,,11,2011
25,,13,,+0:00,,,Ch\xe9rel Micka\xebl,43,AG2R La Mondiale,",, ,,",,,,11,2011
23,,35,,+0:00,,,Kristoff Alexander,44,BMC Racing Team,",, ,,",,,,11,2011
26,,133,,+0:00,,,de Greef Francis,45,Omega Pharma-Lotto,",, ,,",,,,11,2011
32,,195,,+0:00,,,Downing Russell,46,Sky Procycling,",, ,,",,,,11,2011
32,,145,,+0:00,,,Gourov Maxim,47,Pro Team Astana,",, ,,",,,,11,2011
28,,225,,+0:00,,,Hoogerland Johnny,48,Vacansoleil - DCM,",, ,,",,,,11,2011
32,,18,,+0:00,,,Krivtsov Yuriy,49,AG2R La Mondiale,",, ,,",,,,11,2011
23,,139,,+0:00,,,Lodewyck Klaas,50,Omega Pharma-Lotto,",, ,,",,,,11,2011
31,,137,,+0:00,,,Lang Sebastian,51,Omega Pharma-Lotto,",, ,,",,,,11,2011
38,,149,,+0:00,,,Stangelj Gorazd,52,Pro Team Astana,",, ,,",,,,11,2011
28,,3,,+0:00,,,Corioni Claudio,53,Acqua & Sapone,",, ,,",,,,11,2011
28,,79,,+0:00,,,Siutsou Kanstantsin,54,HTC - High Road,",, ,,",,,,11,2011
32,,221,,+0:00,,,Carrara Matteo,55,Vacansoleil - DCM,",, ,,",,,,11,2011
35,,227,,+0:00,,,Ongarato Alberto,56,Vacansoleil - DCM,",, ,,",,,,11,2011
21,,94,,+0:00,,,Ulissi Diego,57,Lampre - ISD,",, ,,",,,,11,2011
31,,127,,+0:00,,,Pasamontes Luis,58,Movistar Team,",, ,,",,,,11,2011
23,,218,,+0:00,,,Rovny Ivan,59,RadioShack,",, ,,",,,,11,2011
32,,176,,+0:00,,,Tankink Bram,60,Rabobank Cycling Team,",, ,,",,,,11,2011
35,,146,,+0:00,,,Jufre Josep,61,Pro Team Astana,",, ,,",,,,11,2011
25,,123,,+0:00,,,Konovalovas Ignatas,62,Movistar Team,",, ,,",,,,11,2011
25,,128,,+0:00,,,Samoilau Branislau,63,Movistar Team,",, ,,",,,,11,2011
29,,23,,+0:00,,,Rujano Jos\xe9 Humberto,64,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, ,,",,,,11,2011
31,,121,,+0:00,,,Arroyo David,65,Movistar Team,",, ,,",,,,11,2011
23,,219,,+0:00,,,Selander Bjorn,66,RadioShack,",, ,,",,,,11,2011
31,,89,,+0:00,,,Kuchynski Aliaksandr,67,Team Katusha,",, ,,",,,,11,2011
24,,203,,+0:00,,,Peterson Tom,68,Team Garmin - Cerv\xe9lo,",, ,,",,,,11,2011
38,,2,,+0:00,,,Codol Massimo,69,Acqua & Sapone,",, ,,",,,,11,2011
22,,135,,+0:00,,,Dockx Gert,70,Omega Pharma-Lotto,",, ,,",,,,11,2011
24,,32,,+0:00,,,Beyer Chad,71,BMC Racing Team,",, ,,",,,,11,2011
21,,4,,+0:00,,,Betancur Carlos,72,Acqua & Sapone,",, ,,",,,,11,2011
30,,15,,+0:00,,,Dupont Hubert,73,AG2R La Mondiale,",, ,,",,,,11,2011
24,,168,,+0:00,,,Seeldraeyers Kevin,74,Quickstep Cycling Team,",, ,,",,,,11,2011
34,,193,,+0:00,,,Carlstr\xf6m Kjell,75,Sky Procycling,",, ,,",,,,11,2011
32,,16,,+0:00,,,Gadret John,76,AG2R La Mondiale,",, ,,",,,,11,2011
26,,52,,+0:00,,,Sesma Daniel,77,Euskaltel - Euskadi,",, ,,",,,,11,2011
28,,57,,+0:00,,,Azanza Jorge,78,Euskaltel - Euskadi,",, ,,",,,,11,2011
28,,51,,+0:00,,,Anton Igor,79,Euskaltel - Euskadi,",, ,,",,,,11,2011
27,,191,,+0:00,,,L\xf6fkvist Thomas,80,Sky Procycling,",, ,,",,,,11,2011
34,,54,,+0:00,,,Isasi Inaki,81,Euskaltel - Euskadi,",, ,,",,,,11,2011
32,,21,,+0:00,,,Serpa Jose Rodolfo,82,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, ,,",,,,11,2011
37,,6,,+0:00,,,Miholjevic Vladimir,83,Acqua & Sapone,",, ,,",,,,11,2011
33,,61,,+0:00,,,Menchov Denis,84,Geox-TMC Transformers,",, ,,",,,,11,2011
24,,113,,+0:00,,,Capecchi Eros,85,Liquigas - Cannondale,",, ,,",,,,11,2011
24,,144,,+0:00,,,Ki\u0161erlovski Robert,86,Pro Team Astana,",, ,,",,,,11,2011
24,,99,,+0:00,,,Spilak Simon,87,Lampre - ISD,",, ,,",,,,11,2011
28,,37,,+0:00,,,Tschopp Johann,88,BMC Racing Team,",, ,,",,,,11,2011
33,,11,,+0:00,,,Nocentini Rinaldo,89,AG2R La Mondiale,",, ,,",,,,11,2011
32,,81,,+0:00,,,Rodr\xedguez Joaquim,90,Team Katusha,",, ,,",,,,11,2011
28,,86,,+0:00,,,Vorganov Eduard,91,Team Katusha,",, ,,",,,,11,2011
25,,24,,+0:00,,,De Marchi Alessandro,92,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, ,,",,,,11,2011
33,,142,,+0:00,,,Tiralongo Paolo,93,Pro Team Astana,",, ,,",,,,11,2011
30,,84,,+0:00,,,Caruso Giampaolo,94,Team Katusha,",, ,,",,,,11,2011
31,,212,,+0:00,,,Popovych Yaroslav,95,RadioShack,",, ,,",,,,11,2011
23,,208,,+0:00,,,Stetina Peter,96,Team Garmin - Cerv\xe9lo,",, ,,",,,,11,2011
35,,72,,+0:00,,,Pinotti Marco,97,HTC - High Road,",, ,,",,,,11,2011
25,,143,,+0:00,,,Masciarelli Francesco,98,Pro Team Astana,",, ,,",,,,11,2011
24,,8,,+0:00,,,Sarmiento Jose Cayetano,99,Acqua & Sapone,",, ,,",,,,11,2011
23,,154,,+0:00,,,Rabottini Matteo,100,Farnese Vini-Neri-Sottoli,",, ,,",,,,11,2011
36,,14,,+0:00,,,Dessel Cyril,101,AG2R La Mondiale,",, ,,",,,,11,2011
30,,27,,+0:00,,,Ochoa Carlos Jos\xe9,102,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, ,,",,,,11,2011
23,,12,,+0:00,,,B\xe9rard Julien,103,AG2R La Mondiale,",, ,,",,,,11,2011
25,,211,,+0:00,,,Machado Tiago,104,RadioShack,",, ,,",,,,11,2011
26,,177,,+0:00,,,van Emden Jos,105,Rabobank Cycling Team,",, ,,",,,,11,2011
24,,134,,+0:00,,,De Clercq Bart,106,Omega Pharma-Lotto,",, ,,",,,,11,2011
24,,33,,+0:00,,,Frank Mathias,107,BMC Racing Team,",, ,,",,,,11,2011
23,,173,,+0:00,,,Kruijswijk Steven,108,Rabobank Cycling Team,",, ,,",,,,11,2011
33,,165,,+0:00,,,Engels Addy,109,Quickstep Cycling Team,",, ,,",,,,11,2011
32,,148,,+0:00,,,Petrov Evgeni,110,Pro Team Astana,",, ,,",,,,11,2011
26,,169,,+0:00,,,Vandewalle Kristof,111,Quickstep Cycling Team,",, ,,",,,,11,2011
26,,59,,+0:00,,,Nieve Mikel,112,Euskaltel - Euskadi,",, ,,",,,,11,2011
30,,58,,+0:00,,,Oroz Juan Jos\xe9,113,Euskaltel - Euskadi,",, ,,",,,,11,2011
27,,185,,+0:00,,,Klostergaard Kasper,114,Saxo Bank - Sungard,",, ,,",,,,11,2011
26,,55,,+0:00,,,Cazaux Pierre,115,Euskaltel - Euskadi,",, ,,",,,,11,2011
24,,56,,+0:00,,,Aramendia Javier,116,Euskaltel - Euskadi,",, ,,",,,,11,2011
24,,63,,+0:00,,,Wyss Marcel,117,Geox-TMC Transformers,",, ,,",,,,11,2011
23,,69,,+0:00,,,Valls Rafael,118,Geox-TMC Transformers,",, ,,",,,,11,2011
36,,62,,+0:00,,,Sastre Carlos,119,Geox-TMC Transformers,",, ,,",,,,11,2011
36,,194,,+0:00,,,Cioni Dario,120,Sky Procycling,",, ,,",,,,11,2011
36,,64,,+0:00,,,Blanco David,121,Geox-TMC Transformers,",, ,,",,,,11,2011
28,,136,,+0:00,,,Kaisen Olivier,122,Omega Pharma-Lotto,",, ,,",,,,11,2011
29,,85,,+0:00,,,Moreno Daniel,123,Team Katusha,",, ,,",,,,11,2011
31,,75,,+0:00,,,Bak Lars Ytting,124,HTC - High Road,",, ,,",,,,11,2011
37,,88,,+0:00,,,Horrach Joan,125,Team Katusha,",, ,,",,,,11,2011
42,,157,,+0:00,,,Noe Andrea,126,Farnese Vini-Neri-Sottoli,",, ,,",,,,11,2011
26,,112,,+0:00,,,Agnoli Valerio,127,Liquigas - Cannondale,",, ,,",,,,11,2011
26,,182,,+0:00,,,Didier Laurent,128,Saxo Bank - Sungard,",, ,,",,,,11,2011
27,,147,,+0:00,,,Dyachenko Alexandr,129,Pro Team Astana,",, ,,",,,,11,2011
23,,17,,+0:00,,,Gastauer Ben,130,AG2R La Mondiale,",, ,,",,,,11,2011
31,,96,,+0:00,,,Niemiec Przemyslaw,131,Lampre - ISD,",, ,,",,,,11,2011
26,,117,,+0:00,,,Salerno Cristiano,132,Liquigas - Cannondale,",, ,,",,,,11,2011
34,,183,,+0:00,,,Gustov Volodymyr,133,Saxo Bank - Sungard,",, ,,",,,,11,2011
34,,29,,+0:00,,,Vicioso \xc1ngel,134,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, ,,",,,,11,2011
31,,167,,+0:00,,,Pineau J\xe9rome,135,Quickstep Cycling Team,",, ,,",,,,11,2011
29,,87,,+0:00,,,Losada Alberto,136,Team Katusha,",, ,,",,,,11,2011
30,,22,,+0:00,,,Sella Emanuele,137,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, ,,",,,,11,2011
33,,152,,+0:00,,,Giordani Leonardo,138,Farnese Vini-Neri-Sottoli,",, ,,",,,,11,2011
26,,223,,+0:00,,,Belkov Maxim,139,Vacansoleil - DCM,",, ,,",,,,11,2011
36,,97,,+0:00,,,Spezialetti Alessandro,140,Lampre - ISD,",, ,,",,,,11,2011
28,,41,,+0:00,,,Pozzovivo Domenico,141,Colnago - CSF Inox,",, ,,",,,,11,2011
37,,155,,+0:00,,,Mazzanti Luca,142,Farnese Vini-Neri-Sottoli,",, ,,",,,,11,2011
29,,124,,+0:00,,,Oyarzun Carlos,143,Movistar Team,",, ,,",,,,11,2011
27,,158,,+0:00,,,Ricci Davide,144,Farnese Vini-Neri-Sottoli,",, ,,",,,,11,2011
27,,126,,+0:00,,,Pardilla Sergio,145,Movistar Team,",, ,,",,,,11,2011
26,,74,,+0:00,,,Lewis Craig,146,HTC - High Road,",, ,,",,,,11,2011
26,,199,,+0:00,,,Possoni Morris,147,Sky Procycling,",, ,,",,,,11,2011
27,,66,,+0:00,,,Kozonchuk Dmitry,148,Geox-TMC Transformers,",, ,,",,,,11,2011
31,,65,,+0:00,,,Cheula Giampaolo,149,Geox-TMC Transformers,",, ,,",,,,11,2011
33,,118,,+0:00,,,Szmyd Sylwester,150,Liquigas - Cannondale,",, ,,",,,,11,2011
25,,46,,+0:00,,,Canuti Federico,151,Colnago - CSF Inox,",, ,,",,,,11,2011
24,,44,,+0:00,,,Pirazzi Stefano,152,Colnago - CSF Inox,",, ,,",,,,11,2011
23,,206,,+0:00,,,Meyer Cameron,153,Team Garmin - Cerv\xe9lo,",, ,,",,,,11,2011
23,,48,,+0:00,,,Brambilla Gianluca,154,Colnago - CSF Inox,",, ,,",,,,11,2011
30,,25,,+0:00,,,Ermeti Giairo,155,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, ,,",,,,11,2011
27,,216,,+0:00,,,Deignan Philip,156,RadioShack,",, ,,",,,,11,2011
25,,131,,+0:00,,,Bakelants Jan,157,Omega Pharma-Lotto,",, ,,",,,,11,2011
30,,93,,+0:00,,,Marzano Marco,158,Lampre - ISD,",, ,,",,,,11,2011
28,,164,,+0:00,,,Reda Francesco,159,Quickstep Cycling Team,",, ,,",,,,11,2011
25,,47,,+0:00,,,Stortoni Simone,160,Colnago - CSF Inox,",, ,,",,,,11,2011
26,,45,,+0:00,,,Savini Filippo,161,Colnago - CSF Inox,",, ,,",,,,11,2011
28,,172,,+0:00,,,Flens Rick,162,Rabobank Cycling Team,",, ,,",,,,11,2011
31,,68,,+0:00,,,Ardila Mauricio Alberto,163,Geox-TMC Transformers,",, ,,",,,,11,2011
30,,179,,+0:00,,,Weening Pieter,164,Rabobank Cycling Team,",, ,,",,,,11,2011
27,,224,,+0:00,,,Go\u0142a\u015b Micha\u0142,165,Vacansoleil - DCM,",, ,,",,,,11,2011
30,,138,,+0:00,,,Veikkanen Jussi,166,Omega Pharma-Lotto,",, ,,",,,,11,2011
32,,229,,+0:00,,,Veuchelen Frederik,167,Vacansoleil - DCM,",, ,,",,,,11,2011
27,,197,,+0:00,,,Nordhaug Lars Petter,168,Sky Procycling,",, ,,",,,,11,2011
21,,198,,+0:00,,,Kennaugh Peter,169,Sky Procycling,",, ,,",,,,11,2011
22,,156,,+0:00,,,Favilli Elia,170,Farnese Vini-Neri-Sottoli,2:17 2:17,,,,11,2011
33,,209,,+0:00,,,Wilson Matthew,171,Team Garmin - Cerv\xe9lo,",, 2:17",,,,11,2011
28,,174,,+0:00,,,Clement Stef,172,Rabobank Cycling Team,",, 2:17",,,,11,2011
34,,217,,+0:00,,,Hunter Robert,173,RadioShack,",, 2:17",,,,11,2011
23,,166,,+0:00,,,Malacarne Davide,174,Quickstep Cycling Team,",, 2:17",,,,11,2011
35,,82,,+0:00,,,Di Luca Danilo,175,Team Katusha,2:19 2:19,,,,11,2011
27,,187,,+0:00,,,Navarro Daniel,176,Saxo Bank - Sungard,2:24 2:24,,,,11,2011
26,,186,,+0:00,,,Porte Richie,177,Saxo Bank - Sungard,",, 2:24",,,,11,2011
29,,184,,+0:00,,,Hern\xe1ndez Jes\xfas,178,Saxo Bank - Sungard,",, 2:24",,,,11,2011
22,,53,,+0:00,,,Minguez Miguel,179,Euskaltel - Euskadi,",, 2:24",,,,11,2011
34,,207,,+0:00,,,Millar David,180,Team Garmin - Cerv\xe9lo,",, 2:24",,,,11,2011
24,,73,,+0:00,,,Gretsch Patrick,181,HTC - High Road,3:05 3:05,,,,11,2011
27,,76,,+0:00,,,Rabon Frantisek,182,HTC - High Road,",, 3:05",,,,11,2011
25,,38,,+0:00,,,Wyss Danilo,183,BMC Racing Team,",, 3:05",,,,11,2011
23,,43,,+0:00,,,Modolo Sacha,184,Colnago - CSF Inox,",, 3:05",,,,11,2011
25,,34,,+0:00,,,Kohler Martin,185,BMC Racing Team,3:58 3:58,,,,11,2011
29,,23,,+0:00,80.0,,Rujano Jos\xe9 Humberto,1,Androni Giocattoli - Serramenti PVC Diquigiovanni,4:45:54 4:45:54,,16.0,,12,2011
28,,181,1.0,+0:00,,,Contador Alberto,2*,Saxo Bank - Sungard,",, 4:45:54",,,,12,2011
32,,16,,+0:00,50.0,,Gadret John,2,AG2R La Mondiale,1:27 1:27,,8.0,,12,2011
30,,15,,+0:00,35.0,,Dupont Hubert,3,AG2R La Mondiale,1:29 1:29,,4.0,,12,2011
28,,51,,+0:00,25.0,,Anton Igor,4,Euskaltel - Euskadi,",, 1:29",,2.0,,12,2011
25,,141,,+0:00,18.0,,Kreuziger Roman,5,Pro Team Astana,1:36 1:36,,1.0,,12,2011
31,,91,,+0:00,15.0,,Scarponi Michele,6,Lampre - ISD,",, 1:36",,,,12,2011
26,,111,,+0:00,12.0,,Nibali Vincenzo,7,Liquigas - Cannondale,",, 1:36",,,,12,2011
29,,122,,+0:00,10.0,,Kiryienka Vasil,8,Movistar Team,",, 1:36",,,,12,2011
33,,61,,+0:00,8.0,,Menchov Denis,9,Geox-TMC Transformers,",, 1:36",,,,12,2011
31,,121,,+0:00,6.0,,Arroyo David,10,Movistar Team,",, 1:36",,,,12,2011
32,,81,,+0:00,5.0,,Rodr\xedguez Joaquim,11,Team Katusha,1:52 1:52,,,,12,2011
23,,173,,+0:00,4.0,,Kruijswijk Steven,12,Rabobank Cycling Team,",, 1:52",,,,12,2011
32,,221,,+0:00,3.0,,Carrara Matteo,13,Vacansoleil - DCM,2:02 2:02,,,,12,2011
25,,143,,+0:00,2.0,,Masciarelli Francesco,14,Pro Team Astana,2:14 2:14,,,,12,2011
26,,59,,+0:00,1.0,,Nieve Mikel,15,Euskaltel - Euskadi,2:28 2:28,,,,12,2011
28,,79,,+0:00,,,Siutsou Kanstantsin,16,HTC - High Road,2:42 2:42,,,,12,2011
31,,96,,+0:00,,,Niemiec Przemyslaw,17,Lampre - ISD,",, 2:42",,,,12,2011
28,,37,,+0:00,,,Tschopp Johann,18,BMC Racing Team,",, 2:42",,,,12,2011
26,,162,,+0:00,,,Cataldo Dario,19,Quickstep Cycling Team,",, 2:42",,,,12,2011
30,,22,,+0:00,,,Sella Emanuele,20,Androni Giocattoli - Serramenti PVC Diquigiovanni,3:13 3:13,,,,12,2011
29,,85,,+0:00,,,Moreno Daniel,21,Team Katusha,",, 3:13",,,,12,2011
33,,142,,+0:00,,,Tiralongo Paolo,22,Pro Team Astana,",, 3:13",,,,12,2011
25,,211,,+0:00,,,Machado Tiago,23,RadioShack,",, 3:13",,,,12,2011
23,,208,,+0:00,,,Stetina Peter,24,Team Garmin - Cerv\xe9lo,3:49 3:49,,,,12,2011
30,,205,,+0:00,,,Le M\xe9vel Christophe,25,Team Garmin - Cerv\xe9lo,",, 3:49",,,,12,2011
23,,218,,+0:00,,,Rovny Ivan,26,RadioShack,",, 3:49",,,,12,2011
36,,194,,+0:00,,,Cioni Dario,27,Sky Procycling,",, 3:49",,,,12,2011
27,,191,,+0:00,,,L\xf6fkvist Thomas,28,Sky Procycling,",, 3:49",,,,12,2011
37,,1,,+0:00,,,Garzelli Stefano,29,Acqua & Sapone,",, 3:49",,,,12,2011
35,,72,,+0:00,,,Pinotti Marco,30,HTC - High Road,",, 3:49",,,,12,2011
27,,126,,+0:00,,,Pardilla Sergio,31,Movistar Team,",, 3:49",,,,12,2011
29,,184,,+0:00,,,Hern\xe1ndez Jes\xfas,32,Saxo Bank - Sungard,",, 3:49",,,,12,2011
24,,113,,+0:00,,,Capecchi Eros,33,Liquigas - Cannondale,",, 3:49",,,,12,2011
24,,8,,+0:00,,,Sarmiento Jose Cayetano,34,Acqua & Sapone,",, 3:49",,,,12,2011
24,,134,,+0:00,,,De Clercq Bart,35,Omega Pharma-Lotto,4:01 4:01,,,,12,2011
30,,27,,+0:00,,,Ochoa Carlos Jos\xe9,36,Androni Giocattoli - Serramenti PVC Diquigiovanni,4:18 4:18,,,,12,2011
25,,131,,+0:00,,,Bakelants Jan,37,Omega Pharma-Lotto,4:38 4:38,,,,12,2011
27,,216,,+0:00,,,Deignan Philip,38,RadioShack,5:01 5:01,,,,12,2011
37,,6,,+0:00,,,Miholjevic Vladimir,39,Acqua & Sapone,5:26 5:26,,,,12,2011
26,,117,,+0:00,,,Salerno Cristiano,40,Liquigas - Cannondale,",, 5:26",,,,12,2011
38,,2,,+0:00,,,Codol Massimo,41,Acqua & Sapone,5:46 5:46,,,,12,2011
24,,44,,+0:00,,,Pirazzi Stefano,42,Colnago - CSF Inox,6:17 6:17,,,,12,2011
26,,133,,+0:00,,,de Greef Francis,43,Omega Pharma-Lotto,6:19 6:19,,,,12,2011
30,,179,,+0:00,,,Weening Pieter,44,Rabobank Cycling Team,6:42 6:42,,,,12,2011
23,,17,,+0:00,,,Gastauer Ben,45,AG2R La Mondiale,7:21 7:21,,,,12,2011
21,,94,,+0:00,,,Ulissi Diego,46,Lampre - ISD,",, 7:21",,,,12,2011
24,,63,,+0:00,,,Wyss Marcel,47,Geox-TMC Transformers,7:26 7:26,,,,12,2011
36,,62,,+0:00,,,Sastre Carlos,48,Geox-TMC Transformers,",, 7:26",,,,12,2011
26,,169,,+0:00,,,Vandewalle Kristof,49,Quickstep Cycling Team,",, 7:26",,,,12,2011
28,,86,,+0:00,,,Vorganov Eduard,50,Team Katusha,",, 7:26",,,,12,2011
42,,157,,+0:00,,,Noe Andrea,51,Farnese Vini-Neri-Sottoli,",, 7:26",,,,12,2011
32,,176,,+0:00,,,Tankink Bram,52,Rabobank Cycling Team,7:33 7:33,,,,12,2011
29,,87,,+0:00,,,Losada Alberto,53,Team Katusha,9:11 9:11,,,,12,2011
28,,225,,+0:00,,,Hoogerland Johnny,54,Vacansoleil - DCM,10:23 10:23,,,,12,2011
36,,14,,+0:00,,,Dessel Cyril,55,AG2R La Mondiale,10:34 10:34,,,,12,2011
30,,93,,+0:00,,,Marzano Marco,56,Lampre - ISD,10:51 10:51,,,,12,2011
26,,112,,+0:00,,,Agnoli Valerio,57,Liquigas - Cannondale,12:24 12:24,,,,12,2011
27,,187,,+0:00,,,Navarro Daniel,58,Saxo Bank - Sungard,",, 12:24",,,,12,2011
32,,21,,+0:00,,,Serpa Jose Rodolfo,59,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 12:24",,,,12,2011
30,,84,,+0:00,,,Caruso Giampaolo,60,Team Katusha,",, 12:24",,,,12,2011
27,,197,,+0:00,,,Nordhaug Lars Petter,61,Sky Procycling,",, 12:24",,,,12,2011
31,,137,,+0:00,,,Lang Sebastian,62,Omega Pharma-Lotto,",, 12:24",,,,12,2011
30,,226,,+0:00,,,Lagutin Sergey,63,Vacansoleil - DCM,",, 12:24",,,,12,2011
26,,45,,+0:00,,,Savini Filippo,64,Colnago - CSF Inox,",, 12:24",,,,12,2011
21,,4,,+0:00,,,Betancur Carlos,65,Acqua & Sapone,12:29 12:29,,,,12,2011
28,,214,,+0:00,,,Beppu Fumiyuki,66,RadioShack,13:17 13:17,,,,12,2011
28,,174,,+0:00,,,Clement Stef,67,Rabobank Cycling Team,",, 13:17",,,,12,2011
36,,64,,+0:00,,,Blanco David,68,Geox-TMC Transformers,",, 13:17",,,,12,2011
35,,192,,+0:00,,,Barry Michael,69,Sky Procycling,",, 13:17",,,,12,2011
37,,88,,+0:00,,,Horrach Joan,70,Team Katusha,",, 13:17",,,,12,2011
26,,74,,+0:00,,,Lewis Craig,71,HTC - High Road,",, 13:17",,,,12,2011
24,,203,,+0:00,,,Peterson Tom,72,Team Garmin - Cerv\xe9lo,",, 13:17",,,,12,2011
31,,212,,+0:00,,,Popovych Yaroslav,73,RadioShack,13:48 13:48,,,,12,2011
27,,66,,+0:00,,,Kozonchuk Dmitry,74,Geox-TMC Transformers,",, 13:48",,,,12,2011
21,,198,,+0:00,,,Kennaugh Peter,75,Sky Procycling,14:01 14:01,,,,12,2011
29,,124,,+0:00,,,Oyarzun Carlos,76,Movistar Team,14:10 14:10,,,,12,2011
32,,148,,+0:00,,,Petrov Evgeni,77,Pro Team Astana,",, 14:10",,,,12,2011
33,,165,,+0:00,,,Engels Addy,78,Quickstep Cycling Team,14:19 14:19,,,,12,2011
35,,125,,+0:00,,,Lastras Pablo,79,Movistar Team,",, 14:19",,,,12,2011
34,,207,,+0:00,,,Millar David,80,Team Garmin - Cerv\xe9lo,14:21 14:21,,,,12,2011
26,,182,,+0:00,,,Didier Laurent,81,Saxo Bank - Sungard,14:45 14:45,,,,12,2011
31,,127,,+0:00,,,Pasamontes Luis,82,Movistar Team,",, 14:45",,,,12,2011
34,,183,,+0:00,,,Gustov Volodymyr,83,Saxo Bank - Sungard,15:50 15:50,,,,12,2011
25,,128,,+0:00,,,Samoilau Branislau,84,Movistar Team,",, 15:50",,,,12,2011
26,,199,,+0:00,,,Possoni Morris,85,Sky Procycling,",, 15:50",,,,12,2011
26,,186,,+0:00,,,Porte Richie,86,Saxo Bank - Sungard,",, 15:50",,,,12,2011
25,,123,,+0:00,,,Konovalovas Ignatas,87,Movistar Team,",, 15:50",,,,12,2011
25,,47,,+0:00,,,Stortoni Simone,88,Colnago - CSF Inox,",, 15:50",,,,12,2011
26,,223,,+0:00,,,Belkov Maxim,89,Vacansoleil - DCM,",, 15:50",,,,12,2011
24,,144,,+0:00,,,Ki\u0161erlovski Robert,90,Pro Team Astana,",, 15:50",,,,12,2011
27,,19,,+0:00,,,Montaguti Matteo,91,AG2R La Mondiale,15:58 15:58,,,,12,2011
31,,65,,+0:00,,,Cheula Giampaolo,92,Geox-TMC Transformers,",, 15:58",,,,12,2011
34,,29,,+0:00,,,Vicioso \xc1ngel,93,Androni Giocattoli - Serramenti PVC Diquigiovanni,16:00 16:00,,,,12,2011
33,,11,,+0:00,,,Nocentini Rinaldo,94,AG2R La Mondiale,",, 16:00",,,,12,2011
28,,57,,+0:00,,,Azanza Jorge,95,Euskaltel - Euskadi,16:09 16:09,,,,12,2011
23,,219,,+0:00,,,Selander Bjorn,96,RadioShack,",, 16:09",,,,12,2011
26,,228,,+0:00,,,Selvaggi Mirko,97,Vacansoleil - DCM,",, 16:09",,,,12,2011
31,,202,,+0:00,,,Lancaster Brett,98,Team Garmin - Cerv\xe9lo,",, 16:09",,,,12,2011
31,,89,,+0:00,,,Kuchynski Aliaksandr,99,Team Katusha,",, 16:09",,,,12,2011
28,,164,,+0:00,,,Reda Francesco,100,Quickstep Cycling Team,",, 16:09",,,,12,2011
29,,83,,+0:00,,,Brutt Pavel,101,Team Katusha,",, 16:09",,,,12,2011
25,,13,,+0:00,,,Ch\xe9rel Micka\xebl,102,AG2R La Mondiale,",, 16:09",,,,12,2011
30,,119,,+0:00,,,Vanotti Alessandro,103,Liquigas - Cannondale,",, 16:09",,,,12,2011
36,,97,,+0:00,,,Spezialetti Alessandro,104,Lampre - ISD,",, 16:09",,,,12,2011
31,,204,,+0:00,,,Fischer Murilo Antonio,105,Team Garmin - Cerv\xe9lo,16:15 16:15,,,,12,2011
23,,12,,+0:00,,,B\xe9rard Julien,106,AG2R La Mondiale,",, 16:15",,,,12,2011
25,,9,,+0:00,,,Taborre Fabio,107,Acqua & Sapone,",, 16:15",,,,12,2011
32,,229,,+0:00,,,Veuchelen Frederik,108,Vacansoleil - DCM,",, 16:15",,,,12,2011
35,,82,,+0:00,,,Di Luca Danilo,109,Team Katusha,16:18 16:18,,,,12,2011
23,,206,,+0:00,,,Meyer Cameron,110,Team Garmin - Cerv\xe9lo,",, 16:18",,,,12,2011
28,,39,,+0:00,,,Zahner Simon,111,BMC Racing Team,18:56 18:56,,,,12,2011
35,,146,,+0:00,,,Jufre Josep,112,Pro Team Astana,",, 18:56",,,,12,2011
32,,145,,+0:00,,,Gourov Maxim,113,Pro Team Astana,",, 18:56",,,,12,2011
38,,149,,+0:00,,,Stangelj Gorazd,114,Pro Team Astana,",, 18:56",,,,12,2011
25,,38,,+0:00,,,Wyss Danilo,115,BMC Racing Team,",, 18:56",,,,12,2011
34,,193,,+0:00,,,Carlstr\xf6m Kjell,116,Sky Procycling,",, 18:56",,,,12,2011
23,,69,,+0:00,,,Valls Rafael,117,Geox-TMC Transformers,",, 18:56",,,,12,2011
24,,99,,+0:00,,,Spilak Simon,118,Lampre - ISD,",, 18:56",,,,12,2011
35,,5,,+0:00,,,Marzoli Ruggero,119,Acqua & Sapone,",, 18:56",,,,12,2011
27,,224,,+0:00,,,Go\u0142a\u015b Micha\u0142,120,Vacansoleil - DCM,",, 18:56",,,,12,2011
35,,98,,+0:00,,,Righi Daniele,121,Lampre - ISD,19:42 19:42,,,,12,2011
34,,217,,+0:00,,,Hunter Robert,122,RadioShack,20:43 20:43,,,,12,2011
26,,116,,+0:00,,,Sabatini Fabio,123,Liquigas - Cannondale,",, 20:43",,,,12,2011
28,,3,,+0:00,,,Corioni Claudio,124,Acqua & Sapone,",, 20:43",,,,12,2011
26,,49,,+0:00,,,Frapporti Marco,125,Colnago - CSF Inox,",, 20:43",,,,12,2011
