Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
27,151,46.0,9.0,Zakarin Ilnur,10,Team Katusha - Alpecin,,\u25bc1,18,2017
26,81,41.0,10.0,Pinot Thibaut,11,FDJ,,\u25bc1,18,2017
29,146,34.0,11.0,Janse van Rensburg Jacques,12,Team Dimension Data,,\u25bc1,18,2017
26,71,30.0,21.0,Hirt Jan,13,CCC Sprandi Polkowice,,\u25b28,18,2017
21,133,27.0,12.0,De Plus Laurens,14,Quick-Step Floors,,\u25bc2,18,2017
29,161,26.0,13.0,Kruijswijk Steven,15,Team LottoNL-Jumbo,,\u25bc2,18,2017
28,148,24.0,14.0,Teklehaimanot Daniel,16,Team Dimension Data,,\u25bc2,18,2017
32,1,24.0,18.0,Nibali Vincenzo,17,Bahrain Merida Pro Cycling Team,,\u25b21,18,2017
28,41,24.0,,van Garderen Tejay,18,BMC Racing Team,,-,18,2017
34,91,23.0,15.0,Firsanov Sergey,19,Gazprom-RusVelo,,\u25bc4,18,2017
22,206,23.0,16.0,Mohoric Matej,20,UAE Team Emirates,,\u25bc4,18,2017
35,92,23.0,17.0,Brutt Pavel,21,Gazprom-RusVelo,,\u25bc4,18,2017
26,143,22.0,,Berhane Natnael,22,Team Dimension Data,,-,18,2017
34,11,19.0,24.0,Pozzovivo Domenico,23,AG2R La Mondiale,,\u25b21,18,2017
33,172,18.0,23.0,Deignan Philip,24,Team Sky,,\u25bc1,18,2017
28,113,16.0,22.0,Anacona Winner,25,Movistar Team,,\u25bc3,18,2017
25,68,16.0,32.0,Villella Davide,26,Cannondale-Drapac Pro Cycling Team,,\u25b26,18,2017
26,63,16.0,,Dombrowski Joe,27,Cannondale-Drapac Pro Cycling Team,,-,18,2017
23,33,15.0,19.0,Andreetta Simone,28,Bardiani - CSF,,\u25bc9,18,2017
25,37,15.0,20.0,Maestri Mirco,29,Bardiani - CSF,,\u25bc9,18,2017
27,46,12.0,,Rosskopf Joey,30,BMC Racing Team,,-,18,2017
33,204,10.0,25.0,Marcato Marco,31,UAE Team Emirates,,\u25bc6,18,2017
29,52,9.0,26.0,Benedetti Cesare,32,BORA - hansgrohe,,\u25bc6,18,2017
30,191,9.0,27.0,Mollema Bauke,33,Trek - Segafredo,,\u25bc6,18,2017
32,22,9.0,28.0,Cataldo Dario,34,Astana Pro Team,,\u25bc6,18,2017
27,85,9.0,29.0,Molard Rudy,35,FDJ,,\u25bc6,18,2017
25,58,8.0,30.0,P\xf6stlberger Lukas,36,BORA - hansgrohe,,\u25bc6,18,2017
34,9,8.0,31.0,Visconti Giovanni,37,Bahrain Merida Pro Cycling Team,,\u25bc6,18,2017
30,201,6.0,33.0,Costa Rui,38,UAE Team Emirates,,\u25bc5,18,2017
26,43,6.0,34.0,Dillier Silvan,39,BMC Racing Team,,\u25bc5,18,2017
23,212,6.0,35.0,Amezqueta Julen,40,Wilier Triestina - Selle Italia,,\u25bc5,18,2017
27,219,6.0,36.0,Zhupa Eugert,41,Wilier Triestina - Selle Italia,,\u25bc5,18,2017
25,98,6.0,37.0,Shalunov Evgeny,42,Gazprom-RusVelo,,\u25bc5,18,2017
24,121,5.0,38.0,Yates Adam,43,ORICA-Scott,,\u25bc5,18,2017
30,112,4.0,39.0,Amador Andrey,44,Movistar Team,,\u25bc5,18,2017
37,127,4.0,40.0,Plaza Rub\xe9n,45,ORICA-Scott,,\u25bc5,18,2017
29,96,4.0,41.0,Rovny Ivan,46,Gazprom-RusVelo,,\u25bc5,18,2017
26,192,4.0,42.0,Alafaci Eugenio,47,Trek - Segafredo,,\u25bc5,18,2017
27,79,3.0,43.0,Tratnik Jan,48,CCC Sprandi Polkowice,,\u25bc5,18,2017
30,75,3.0,44.0,Paterski Maciej,49,CCC Sprandi Polkowice,,\u25bc5,18,2017
25,214,3.0,45.0,Fonzi Giuseppe,50,Wilier Triestina - Selle Italia,,\u25bc5,18,2017
24,131,3.0,46.0,Jungels Bob,51,Quick-Step Floors,,\u25bc5,18,2017
24,202,3.0,47.0,Conti Valerio,52,UAE Team Emirates,,\u25bc5,18,2017
31,118,2.0,49.0,Rojas Jos\xe9 Joaqu\xedn,53,Movistar Team,,\u25bc4,18,2017
33,19,2.0,48.0,Montaguti Matteo,54,AG2R La Mondiale,,\u25bc6,18,2017
25,199,2.0,50.0,Stuyven Jasper,55,Trek - Segafredo,,\u25bc5,18,2017
35,119,2.0,51.0,Sutherland Rory,56,Movistar Team,,\u25bc5,18,2017
33,94,2.0,52.0,Kozonchuk Dmitry,57,Gazprom-RusVelo,,\u25bc5,18,2017
39,6,1.0,53.0,Pellizotti Franco,58,Bahrain Merida Pro Cycling Team,,\u25bc5,18,2017
29,117,1.0,54.0,Izagirre Gorka,59,Movistar Team,,\u25bc5,18,2017
34,8,1.0,,Siutsou Kanstantsin,60,Bahrain Merida Pro Cycling Team,,-,18,2017
25,93,1.0,,Foliforov Alexander,61,Gazprom-RusVelo,,-,18,2017
30,3,1.0,55.0,Boaro Manuele,62,Bahrain Merida Pro Cycling Team,,\u25bc7,18,2017
32,77,1.0,56.0,Samoilau Branislau,63,CCC Sprandi Polkowice,,\u25bc7,18,2017
27,34,1.0,57.0,Barbin Enrico,64,Bardiani - CSF,,\u25bc7,18,2017
35,157,1.0,,Losada Alberto,65,Team Katusha - Alpecin,,-,18,2017
33,72,1.0,58.0,Bialoblocki Marcin,66,CCC Sprandi Polkowice,,\u25bc8,18,2017
26,215,1.0,59.0,Koshevoy Ilia,67,Wilier Triestina - Selle Italia,,\u25bc8,18,2017
27,171,224.0,1.0,Landa Mikel,1,Team Sky,,-,19,2017
33,27,118.0,2.0,Sanchez Luis Leon,2,Astana Pro Team,,-,19,2017
26,144,104.0,3.0,Fraile Omar,3,Team Dimension Data,,-,19,2017
30,61,70.0,5.0,Rolland Pierre,4,Cannondale-Drapac Pro Cycling Team,,\u25b21,19,2017
27,111,64.0,4.0,Quintana Nairo,5,Movistar Team,,\u25bc1,19,2017
34,142,56.0,6.0,Anton Igor,6,Team Dimension Data,,-,19,2017
26,181,51.0,7.0,Dumoulin Tom,7,Team Sunweb,,-,19,2017
28,178,49.0,8.0,Rosa Diego,8,Team Sky,,-,19,2017
25,209,46.0,9.0,Polanc Jan,9,UAE Team Emirates,,-,19,2017
27,151,46.0,10.0,Zakarin Ilnur,10,Team Katusha - Alpecin,,-,19,2017
26,81,41.0,11.0,Pinot Thibaut,11,FDJ,,-,19,2017
29,146,34.0,12.0,Janse van Rensburg Jacques,12,Team Dimension Data,,-,19,2017
30,201,31.0,38.0,Costa Rui,13,UAE Team Emirates,,\u25b225,19,2017
26,71,30.0,13.0,Hirt Jan,14,CCC Sprandi Polkowice,,\u25bc1,19,2017
21,133,27.0,14.0,De Plus Laurens,15,Quick-Step Floors,,\u25bc1,19,2017
28,148,26.0,16.0,Teklehaimanot Daniel,16,Team Dimension Data,,-,19,2017
29,161,26.0,15.0,Kruijswijk Steven,17,Team LottoNL-Jumbo,,\u25bc2,19,2017
32,1,24.0,17.0,Nibali Vincenzo,18,Bahrain Merida Pro Cycling Team,,\u25bc1,19,2017
28,41,24.0,18.0,van Garderen Tejay,19,BMC Racing Team,,\u25bc1,19,2017
34,91,23.0,19.0,Firsanov Sergey,20,Gazprom-RusVelo,,\u25bc1,19,2017
22,206,23.0,20.0,Mohoric Matej,21,UAE Team Emirates,,\u25bc1,19,2017
35,92,23.0,21.0,Brutt Pavel,22,Gazprom-RusVelo,,\u25bc1,19,2017
26,143,22.0,22.0,Berhane Natnael,23,Team Dimension Data,,\u25bc1,19,2017
23,175,21.0,,Henao Sebasti\xe1n,24,Team Sky,,-,19,2017
27,23,20.0,,Bilbao Pello,25,Astana Pro Team,,-,19,2017
34,11,19.0,23.0,Pozzovivo Domenico,26,AG2R La Mondiale,,\u25bc3,19,2017
33,172,18.0,24.0,Deignan Philip,27,Team Sky,,\u25bc3,19,2017
28,113,16.0,25.0,Anacona Winner,28,Movistar Team,,\u25bc3,19,2017
25,68,16.0,26.0,Villella Davide,29,Cannondale-Drapac Pro Cycling Team,,\u25bc3,19,2017
26,63,16.0,27.0,Dombrowski Joe,30,Cannondale-Drapac Pro Cycling Team,,\u25bc3,19,2017
23,33,15.0,28.0,Andreetta Simone,31,Bardiani - CSF,,\u25bc3,19,2017
25,37,15.0,29.0,Maestri Mirco,32,Bardiani - CSF,,\u25bc3,19,2017
27,46,12.0,30.0,Rosskopf Joey,33,BMC Racing Team,,\u25bc3,19,2017
25,98,11.0,42.0,Shalunov Evgeny,34,Gazprom-RusVelo,,\u25b28,19,2017
33,204,10.0,31.0,Marcato Marco,35,UAE Team Emirates,,\u25bc4,19,2017
29,52,9.0,32.0,Benedetti Cesare,36,BORA - hansgrohe,,\u25bc4,19,2017
30,191,9.0,33.0,Mollema Bauke,37,Trek - Segafredo,,\u25bc4,19,2017
32,22,9.0,34.0,Cataldo Dario,38,Astana Pro Team,,\u25bc4,19,2017
27,85,9.0,35.0,Molard Rudy,39,FDJ,,\u25bc4,19,2017
25,58,8.0,36.0,P\xf6stlberger Lukas,40,BORA - hansgrohe,,\u25bc4,19,2017
34,9,8.0,37.0,Visconti Giovanni,41,Bahrain Merida Pro Cycling Team,,\u25bc4,19,2017
30,75,7.0,49.0,Paterski Maciej,42,CCC Sprandi Polkowice,,\u25b27,19,2017
26,43,6.0,39.0,Dillier Silvan,43,BMC Racing Team,,\u25bc4,19,2017
23,212,6.0,40.0,Amezqueta Julen,44,Wilier Triestina - Selle Italia,,\u25bc4,19,2017
27,219,6.0,41.0,Zhupa Eugert,45,Wilier Triestina - Selle Italia,,\u25bc4,19,2017
24,121,5.0,43.0,Yates Adam,46,ORICA-Scott,,\u25bc3,19,2017
30,112,4.0,44.0,Amador Andrey,47,Movistar Team,,\u25bc3,19,2017
37,127,4.0,45.0,Plaza Rub\xe9n,48,ORICA-Scott,,\u25bc3,19,2017
29,96,4.0,46.0,Rovny Ivan,49,Gazprom-RusVelo,,\u25bc3,19,2017
26,192,4.0,47.0,Alafaci Eugenio,50,Trek - Segafredo,,\u25bc3,19,2017
27,79,3.0,48.0,Tratnik Jan,51,CCC Sprandi Polkowice,,\u25bc3,19,2017
25,214,3.0,50.0,Fonzi Giuseppe,52,Wilier Triestina - Selle Italia,,\u25bc2,19,2017
24,131,3.0,51.0,Jungels Bob,53,Quick-Step Floors,,\u25bc2,19,2017
24,202,3.0,52.0,Conti Valerio,54,UAE Team Emirates,,\u25bc2,19,2017
31,118,2.0,53.0,Rojas Jos\xe9 Joaqu\xedn,55,Movistar Team,,\u25bc2,19,2017
33,19,2.0,54.0,Montaguti Matteo,56,AG2R La Mondiale,,\u25bc2,19,2017
25,199,2.0,55.0,Stuyven Jasper,57,Trek - Segafredo,,\u25bc2,19,2017
35,119,2.0,56.0,Sutherland Rory,58,Movistar Team,,\u25bc2,19,2017
33,94,2.0,57.0,Kozonchuk Dmitry,59,Gazprom-RusVelo,,\u25bc2,19,2017
39,6,1.0,58.0,Pellizotti Franco,60,Bahrain Merida Pro Cycling Team,,\u25bc2,19,2017
29,117,1.0,59.0,Izagirre Gorka,61,Movistar Team,,\u25bc2,19,2017
34,8,1.0,60.0,Siutsou Kanstantsin,62,Bahrain Merida Pro Cycling Team,,\u25bc2,19,2017
25,93,1.0,61.0,Foliforov Alexander,63,Gazprom-RusVelo,,\u25bc2,19,2017
29,213,1.0,,Busato Matteo,64,Wilier Triestina - Selle Italia,,-,19,2017
30,3,1.0,62.0,Boaro Manuele,65,Bahrain Merida Pro Cycling Team,,\u25bc3,19,2017
32,77,1.0,63.0,Samoilau Branislau,66,CCC Sprandi Polkowice,,\u25bc3,19,2017
27,34,1.0,64.0,Barbin Enrico,67,Bardiani - CSF,,\u25bc3,19,2017
35,157,1.0,65.0,Losada Alberto,68,Team Katusha - Alpecin,,\u25bc3,19,2017
26,215,1.0,67.0,Koshevoy Ilia,69,Wilier Triestina - Selle Italia,,\u25bc2,19,2017
33,72,1.0,66.0,Bialoblocki Marcin,70,CCC Sprandi Polkowice,,\u25bc4,19,2017
27,171,224.0,1.0,Landa Mikel,1,Team Sky,,-,20,2017
33,27,118.0,2.0,Sanchez Luis Leon,2,Astana Pro Team,,-,20,2017
26,144,104.0,3.0,Fraile Omar,3,Team Dimension Data,,-,20,2017
27,111,70.0,5.0,Quintana Nairo,4,Movistar Team,,\u25b21,20,2017
30,61,70.0,4.0,Rolland Pierre,5,Cannondale-Drapac Pro Cycling Team,,\u25bc1,20,2017
27,151,66.0,10.0,Zakarin Ilnur,6,Team Katusha - Alpecin,,\u25b24,20,2017
34,142,56.0,6.0,Anton Igor,7,Team Dimension Data,,\u25bc1,20,2017
26,181,55.0,7.0,Dumoulin Tom,8,Team Sunweb,,\u25bc1,20,2017
34,11,54.0,26.0,Pozzovivo Domenico,9,AG2R La Mondiale,,\u25b217,20,2017
26,81,53.0,11.0,Pinot Thibaut,10,FDJ,,\u25b21,20,2017
28,178,49.0,8.0,Rosa Diego,11,Team Sky,,\u25bc3,20,2017
25,209,46.0,9.0,Polanc Jan,12,UAE Team Emirates,,\u25bc3,20,2017
33,134,35.0,,Devenyns Dries,13,Quick-Step Floors,,-,20,2017
29,146,34.0,12.0,Janse van Rensburg Jacques,14,Team Dimension Data,,\u25bc2,20,2017
32,1,33.0,18.0,Nibali Vincenzo,15,Bahrain Merida Pro Cycling Team,,\u25b23,20,2017
30,201,31.0,13.0,Costa Rui,16,UAE Team Emirates,,\u25bc3,20,2017
26,71,30.0,14.0,Hirt Jan,17,CCC Sprandi Polkowice,,\u25bc3,20,2017
21,133,27.0,15.0,De Plus Laurens,18,Quick-Step Floors,,\u25bc3,20,2017
28,148,26.0,16.0,Teklehaimanot Daniel,19,Team Dimension Data,,\u25bc3,20,2017
28,41,24.0,19.0,van Garderen Tejay,20,BMC Racing Team,,\u25bc1,20,2017
34,91,23.0,20.0,Firsanov Sergey,21,Gazprom-RusVelo,,\u25bc1,20,2017
22,206,23.0,21.0,Mohoric Matej,22,UAE Team Emirates,,\u25bc1,20,2017
35,92,23.0,22.0,Brutt Pavel,23,Gazprom-RusVelo,,\u25bc1,20,2017
26,143,22.0,23.0,Berhane Natnael,24,Team Dimension Data,,\u25bc1,20,2017
23,175,21.0,24.0,Henao Sebasti\xe1n,25,Team Sky,,\u25bc1,20,2017
27,23,20.0,25.0,Bilbao Pello,26,Astana Pro Team,,\u25bc1,20,2017
25,48,19.0,,Teuns Dylan,27,BMC Racing Team,,-,20,2017
33,172,18.0,27.0,Deignan Philip,28,Team Sky,,\u25bc1,20,2017
28,113,16.0,28.0,Anacona Winner,29,Movistar Team,,\u25bc1,20,2017
26,63,16.0,30.0,Dombrowski Joe,30,Cannondale-Drapac Pro Cycling Team,,-,20,2017
25,68,16.0,29.0,Villella Davide,31,Cannondale-Drapac Pro Cycling Team,,\u25bc2,20,2017
23,33,15.0,31.0,Andreetta Simone,32,Bardiani - CSF,,\u25bc1,20,2017
25,37,15.0,32.0,Maestri Mirco,33,Bardiani - CSF,,\u25bc1,20,2017
32,22,15.0,38.0,Cataldo Dario,34,Astana Pro Team,,\u25b24,20,2017
27,67,14.0,,Slagter Tom-Jelte,35,Cannondale-Drapac Pro Cycling Team,,-,20,2017
27,46,12.0,33.0,Rosskopf Joey,36,BMC Racing Team,,\u25bc3,20,2017
25,98,11.0,34.0,Shalunov Evgeny,37,Gazprom-RusVelo,,\u25bc3,20,2017
30,191,10.0,37.0,Mollema Bauke,38,Trek - Segafredo,,\u25bc1,20,2017
33,204,10.0,35.0,Marcato Marco,39,UAE Team Emirates,,\u25bc4,20,2017
29,52,9.0,36.0,Benedetti Cesare,40,BORA - hansgrohe,,\u25bc4,20,2017
27,85,9.0,39.0,Molard Rudy,41,FDJ,,\u25bc2,20,2017
32,83,9.0,,Ladagnous Matthieu,42,FDJ,,-,20,2017
25,58,8.0,40.0,P\xf6stlberger Lukas,43,BORA - hansgrohe,,\u25bc3,20,2017
30,75,7.0,42.0,Paterski Maciej,44,CCC Sprandi Polkowice,,\u25bc2,20,2017
26,43,6.0,43.0,Dillier Silvan,45,BMC Racing Team,,\u25bc2,20,2017
23,212,6.0,44.0,Amezqueta Julen,46,Wilier Triestina - Selle Italia,,\u25bc2,20,2017
27,219,6.0,45.0,Zhupa Eugert,47,Wilier Triestina - Selle Italia,,\u25bc2,20,2017
24,121,5.0,46.0,Yates Adam,48,ORICA-Scott,,\u25bc2,20,2017
24,131,5.0,53.0,Jungels Bob,49,Quick-Step Floors,,\u25b24,20,2017
30,112,4.0,47.0,Amador Andrey,50,Movistar Team,,\u25bc3,20,2017
30,154,4.0,,Ki\u0161erlovski Robert,51,Team Katusha - Alpecin,,-,20,2017
37,127,4.0,48.0,Plaza Rub\xe9n,52,ORICA-Scott,,\u25bc4,20,2017
29,96,4.0,49.0,Rovny Ivan,53,Gazprom-RusVelo,,\u25bc4,20,2017
26,192,4.0,50.0,Alafaci Eugenio,54,Trek - Segafredo,,\u25bc4,20,2017
35,211,3.0,,Pozzato Filippo,55,Wilier Triestina - Selle Italia,,-,20,2017
27,79,3.0,51.0,Tratnik Jan,56,CCC Sprandi Polkowice,,\u25bc5,20,2017
25,214,3.0,52.0,Fonzi Giuseppe,57,Wilier Triestina - Selle Italia,,\u25bc5,20,2017
24,202,3.0,54.0,Conti Valerio,58,UAE Team Emirates,,\u25bc4,20,2017
31,118,2.0,55.0,Rojas Jos\xe9 Joaqu\xedn,59,Movistar Team,,\u25bc4,20,2017
33,19,2.0,56.0,Montaguti Matteo,60,AG2R La Mondiale,,\u25bc4,20,2017
25,199,2.0,57.0,Stuyven Jasper,61,Trek - Segafredo,,\u25bc4,20,2017
35,119,2.0,58.0,Sutherland Rory,62,Movistar Team,,\u25bc4,20,2017
33,94,2.0,59.0,Kozonchuk Dmitry,63,Gazprom-RusVelo,,\u25bc4,20,2017
36,15,1.0,,Dupont Hubert,64,AG2R La Mondiale,,-,20,2017
39,6,1.0,60.0,Pellizotti Franco,65,Bahrain Merida Pro Cycling Team,,\u25bc5,20,2017
29,117,1.0,61.0,Izagirre Gorka,66,Movistar Team,,\u25bc5,20,2017
34,8,1.0,62.0,Siutsou Kanstantsin,67,Bahrain Merida Pro Cycling Team,,\u25bc5,20,2017
25,93,1.0,63.0,Foliforov Alexander,68,Gazprom-RusVelo,,\u25bc5,20,2017
30,3,1.0,65.0,Boaro Manuele,69,Bahrain Merida Pro Cycling Team,,\u25bc4,20,2017
29,213,1.0,64.0,Busato Matteo,70,Wilier Triestina - Selle Italia,,\u25bc6,20,2017
32,77,1.0,66.0,Samoilau Branislau,71,CCC Sprandi Polkowice,,\u25bc5,20,2017
27,34,1.0,67.0,Barbin Enrico,72,Bardiani - CSF,,\u25bc5,20,2017
35,157,1.0,68.0,Losada Alberto,73,Team Katusha - Alpecin,,\u25bc5,20,2017
26,215,1.0,69.0,Koshevoy Ilia,74,Wilier Triestina - Selle Italia,,\u25bc5,20,2017
33,72,1.0,70.0,Bialoblocki Marcin,75,CCC Sprandi Polkowice,,\u25bc5,20,2017
27,171,224.0,1.0,Landa Mikel,1,Team Sky,100.0,-,21,2017
33,27,118.0,2.0,Sanchez Luis Leon,2,Astana Pro Team,40.0,-,21,2017
26,144,104.0,3.0,Fraile Omar,3,Team Dimension Data,20.0,-,21,2017
27,111,70.0,4.0,Quintana Nairo,4,Movistar Team,,-,21,2017
30,61,70.0,5.0,Rolland Pierre,5,Cannondale-Drapac Pro Cycling Team,,-,21,2017
27,151,66.0,6.0,Zakarin Ilnur,6,Team Katusha - Alpecin,,-,21,2017
34,142,56.0,7.0,Anton Igor,7,Team Dimension Data,,-,21,2017
26,181,55.0,8.0,Dumoulin Tom,8,Team Sunweb,,-,21,2017
34,11,54.0,9.0,Pozzovivo Domenico,9,AG2R La Mondiale,,-,21,2017
26,81,53.0,10.0,Pinot Thibaut,10,FDJ,,-,21,2017
28,178,49.0,11.0,Rosa Diego,11,Team Sky,,-,21,2017
25,209,46.0,12.0,Polanc Jan,12,UAE Team Emirates,,-,21,2017
33,134,35.0,13.0,Devenyns Dries,13,Quick-Step Floors,,-,21,2017
29,146,34.0,14.0,Janse van Rensburg Jacques,14,Team Dimension Data,,-,21,2017
32,1,33.0,15.0,Nibali Vincenzo,15,Bahrain Merida Pro Cycling Team,,-,21,2017
30,201,31.0,16.0,Costa Rui,16,UAE Team Emirates,,-,21,2017
26,71,30.0,17.0,Hirt Jan,17,CCC Sprandi Polkowice,,-,21,2017
21,133,27.0,18.0,De Plus Laurens,18,Quick-Step Floors,,-,21,2017
28,148,26.0,19.0,Teklehaimanot Daniel,19,Team Dimension Data,,-,21,2017
28,41,24.0,20.0,van Garderen Tejay,20,BMC Racing Team,,-,21,2017
34,91,23.0,21.0,Firsanov Sergey,21,Gazprom-RusVelo,,-,21,2017
22,206,23.0,22.0,Mohoric Matej,22,UAE Team Emirates,,-,21,2017
35,92,23.0,23.0,Brutt Pavel,23,Gazprom-RusVelo,,-,21,2017
26,143,22.0,24.0,Berhane Natnael,24,Team Dimension Data,,-,21,2017
23,175,21.0,25.0,Henao Sebasti\xe1n,25,Team Sky,,-,21,2017
27,23,20.0,26.0,Bilbao Pello,26,Astana Pro Team,,-,21,2017
25,48,19.0,27.0,Teuns Dylan,27,BMC Racing Team,,-,21,2017
33,172,18.0,28.0,Deignan Philip,28,Team Sky,,-,21,2017
28,113,16.0,29.0,Anacona Winner,29,Movistar Team,,-,21,2017
26,63,16.0,30.0,Dombrowski Joe,30,Cannondale-Drapac Pro Cycling Team,,-,21,2017
25,68,16.0,31.0,Villella Davide,31,Cannondale-Drapac Pro Cycling Team,,-,21,2017
23,33,15.0,32.0,Andreetta Simone,32,Bardiani - CSF,,-,21,2017
25,37,15.0,33.0,Maestri Mirco,33,Bardiani - CSF,,-,21,2017
32,22,15.0,34.0,Cataldo Dario,34,Astana Pro Team,,-,21,2017
27,67,14.0,35.0,Slagter Tom-Jelte,35,Cannondale-Drapac Pro Cycling Team,,-,21,2017
27,46,12.0,36.0,Rosskopf Joey,36,BMC Racing Team,,-,21,2017
25,98,11.0,37.0,Shalunov Evgeny,37,Gazprom-RusVelo,,-,21,2017
30,191,10.0,38.0,Mollema Bauke,38,Trek - Segafredo,,-,21,2017
33,204,10.0,39.0,Marcato Marco,39,UAE Team Emirates,,-,21,2017
29,52,9.0,40.0,Benedetti Cesare,40,BORA - hansgrohe,,-,21,2017
27,85,9.0,41.0,Molard Rudy,41,FDJ,,-,21,2017
32,83,9.0,42.0,Ladagnous Matthieu,42,FDJ,,-,21,2017
25,58,8.0,43.0,P\xf6stlberger Lukas,43,BORA - hansgrohe,,-,21,2017
30,75,7.0,44.0,Paterski Maciej,44,CCC Sprandi Polkowice,,-,21,2017
26,43,6.0,45.0,Dillier Silvan,45,BMC Racing Team,,-,21,2017
23,212,6.0,46.0,Amezqueta Julen,46,Wilier Triestina - Selle Italia,,-,21,2017
27,219,6.0,47.0,Zhupa Eugert,47,Wilier Triestina - Selle Italia,,-,21,2017
24,131,5.0,49.0,Jungels Bob,48,Quick-Step Floors,,\u25b21,21,2017
24,121,5.0,48.0,Yates Adam,49,ORICA-Scott,,\u25bc1,21,2017
30,112,4.0,50.0,Amador Andrey,50,Movistar Team,,-,21,2017
37,127,4.0,52.0,Plaza Rub\xe9n,51,ORICA-Scott,,\u25b21,21,2017
30,154,4.0,51.0,Ki\u0161erlovski Robert,52,Team Katusha - Alpecin,,\u25bc1,21,2017
29,96,4.0,53.0,Rovny Ivan,53,Gazprom-RusVelo,,-,21,2017
26,192,4.0,54.0,Alafaci Eugenio,54,Trek - Segafredo,,-,21,2017
35,211,3.0,55.0,Pozzato Filippo,55,Wilier Triestina - Selle Italia,,-,21,2017
27,79,3.0,56.0,Tratnik Jan,56,CCC Sprandi Polkowice,,-,21,2017
25,214,3.0,57.0,Fonzi Giuseppe,57,Wilier Triestina - Selle Italia,,-,21,2017
24,202,3.0,58.0,Conti Valerio,58,UAE Team Emirates,,-,21,2017
31,118,2.0,59.0,Rojas Jos\xe9 Joaqu\xedn,59,Movistar Team,,-,21,2017
33,19,2.0,60.0,Montaguti Matteo,60,AG2R La Mondiale,,-,21,2017
25,199,2.0,61.0,Stuyven Jasper,61,Trek - Segafredo,,-,21,2017
35,119,2.0,62.0,Sutherland Rory,62,Movistar Team,,-,21,2017
33,94,2.0,63.0,Kozonchuk Dmitry,63,Gazprom-RusVelo,,-,21,2017
36,15,1.0,64.0,Dupont Hubert,64,AG2R La Mondiale,,-,21,2017
39,6,1.0,65.0,Pellizotti Franco,65,Bahrain Merida Pro Cycling Team,,-,21,2017
29,117,1.0,66.0,Izagirre Gorka,66,Movistar Team,,-,21,2017
34,8,1.0,67.0,Siutsou Kanstantsin,67,Bahrain Merida Pro Cycling Team,,-,21,2017
25,93,1.0,68.0,Foliforov Alexander,68,Gazprom-RusVelo,,-,21,2017
30,3,1.0,69.0,Boaro Manuele,69,Bahrain Merida Pro Cycling Team,,-,21,2017
29,213,1.0,70.0,Busato Matteo,70,Wilier Triestina - Selle Italia,,-,21,2017
32,77,1.0,71.0,Samoilau Branislau,71,CCC Sprandi Polkowice,,-,21,2017
27,34,1.0,72.0,Barbin Enrico,72,Bardiani - CSF,,-,21,2017
35,157,1.0,73.0,Losada Alberto,73,Team Katusha - Alpecin,,-,21,2017
26,215,1.0,74.0,Koshevoy Ilia,74,Wilier Triestina - Selle Italia,,-,21,2017
33,72,1.0,75.0,Bialoblocki Marcin,75,CCC Sprandi Polkowice,,-,21,2017
