Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
22,156,9,+0:31,7.0,Formolo Davide,3,Team Cannondale - Garmin,0:21 0:21,\u25b24,4,2015
23,92,40,+10:30,11.0,Grmay Tsgabu,4,Lampre - Merida,10:20 10:20,\u25b27,4,2015
24,31,43,+13:40,6.0,Bongiorno Francesco Manuel,5,Bardiani - CSF Pro Team,13:30 13:30,\u25b21,4,2015
25,215,52,+17:34,4.0,Felline Fabio,6,Trek Factory Racing,17:24 17:24,\u25bc2,4,2015
23,73,53,+17:35,5.0,Elissonde Kenny,7,FDJ,17:25 17:25,\u25bc2,4,2015
23,97,58,+19:19,10.0,Polanc Jan,8,Lampre - Merida,19:09 19:09,\u25b22,4,2015
24,131,61,+19:38,1.0,Matthews Michael,9,Orica GreenEDGE,19:28 19:28,\u25bc8,4,2015
24,114,62,+19:47,20.0,Fern\xe1ndez Rub\xe9n,10,Movistar Team,19:37 19:37,\u25b210,4,2015
24,115,69,+21:18,8.0,Herrada Jes\xfas,11,Movistar Team,21:08 21:08,\u25bc3,4,2015
24,46,72,+21:32,9.0,Dillier Silvan,12,BMC Racing Team,21:22 21:22,\u25bc3,4,2015
24,36,80,+24:47,34.0,Colbrelli Sonny,13,Bardiani - CSF Pro Team,24:37 24:37,\u25b221,4,2015
23,159,83,+26:39,12.0,Villella Davide,14,Team Cannondale - Garmin,26:29 26:29,\u25bc2,4,2015
21,193,86,+27:41,14.0,Henao Sebasti\xe1n,15,Team Sky,27:31 27:31,\u25bc1,4,2015
22,82,90,+29:06,15.0,Chevrier Cl\xe9ment,16,IAM Cycling,28:56 28:56,\u25bc1,4,2015
25,32,92,+30:09,13.0,Barbin Enrico,17,Bardiani - CSF Pro Team,29:59 29:59,\u25bc4,4,2015
23,153,97,+31:27,16.0,Brown Nathan,18,Team Cannondale - Garmin,31:17 31:17,\u25bc2,4,2015
25,19,98,+32:42,19.0,Zilioli Gianfranco,19,Androni Giocattoli - Sidermec,32:32 32:32,-,4,2015
21,47,103,+35:04,17.0,K\xfcng Stefan,20,BMC Racing Team,34:54 34:54,\u25bc3,4,2015
24,168,105,+35:11,18.0,Ludvigsson Tobias,21,Team Giant - Alpecin,35:01 35:01,\u25bc3,4,2015
23,184,117,+37:36,21.0,Hofland Moreno,22,Team LottoNL-Jumbo,37:26 37:26,\u25bc1,4,2015
22,35,118,+37:47,22.0,Chirico Luca,23,Bardiani - CSF Pro Team,37:37 37:37,\u25bc1,4,2015
24,135,119,+38:10,23.0,Durbridge Luke,24,Orica GreenEDGE,38:00 38:00,\u25bc1,4,2015
24,7,126,+39:26,24.0,Houle Hugo,25,AG2R La Mondiale,39:16 39:16,\u25bc1,4,2015
25,56,128,+39:44,25.0,Owsian Lukasz,26,CCC Sprandi Polkowice,39:34 39:34,\u25bc1,4,2015
24,212,130,+39:58,26.0,Alafaci Eugenio,27,Trek Factory Racing,39:48 39:48,\u25bc1,4,2015
24,4,132,+40:18,31.0,Domont Axel,28,AG2R La Mondiale,40:08 40:08,\u25b23,4,2015
23,122,141,+42:46,28.0,Berlato Giacomo,29,Nippo - Vini Fantini,42:36 42:36,\u25bc1,4,2015
24,38,146,+43:52,27.0,Ruffoni Nicola,30,Bardiani - CSF Pro Team,43:42 43:42,\u25bc3,4,2015
25,103,149,+44:05,29.0,Broeckx Stig,31,Lotto Soudal,43:55 43:55,\u25bc2,4,2015
25,216,150,+44:11,30.0,Silvestre F\xe1bio,32,Trek Factory Racing,44:01 44:01,\u25bc2,4,2015
23,162,154,+44:43,32.0,Arndt Nikias,33,Team Giant - Alpecin,44:33 44:33,\u25bc1,4,2015
21,49,155,+44:49,33.0,Zabel Rick,34,BMC Racing Team,44:39 44:39,\u25bc1,4,2015
22,69,156,+45:07,35.0,Vakoc Petr,35,Etixx - Quick Step,44:57 44:57,-,4,2015
23,188,159,+45:51,36.0,van der Lijke Nick,36,Team LottoNL-Jumbo,45:41 45:41,-,4,2015
22,118,168,+47:21,40.0,Quintana Dayer,37,Movistar Team,47:11 47:11,\u25b23,4,2015
23,129,170,+47:27,37.0,Stacchiotti Riccardo,38,Nippo - Vini Fantini,47:17 47:17,\u25bc1,4,2015
22,219,172,+47:42,38.0,Watson Calvin,39,Trek Factory Racing,47:32 47:32,\u25bc1,4,2015
21,109,173,+48:04,39.0,Vervaeke Louis,40,Lotto Soudal,47:54 47:54,\u25bc1,4,2015
25,173,180,+50:01,42.0,Chernetski Sergei,41,Team Katusha,49:51 49:51,\u25b21,4,2015
25,149,181,+50:24,43.0,Zhupa Eugert,42,Southeast,50:14 50:14,\u25b21,4,2015
22,126,182,+50:53,41.0,Grosu Eduard Michael,43,Nippo - Vini Fantini,50:43 50:43,\u25bc2,4,2015
23,137,184,+55:54,44.0,Hepburn Michael,44,Orica GreenEDGE,55:44 55:44,-,4,2015
22,127,189,+1:07:01,45.0,Ishibashi Manabu,45,Nippo - Vini Fantini,1:06:51 1:06:51,-,4,2015
24,21,2,+0:02,2.0,Aru Fabio,1,Astana Pro Team,16:05:56 16:05:56,\u25b21,5,2015
25,133,6,+0:37,1.0,Chaves Johan Esteban,2,Orica GreenEDGE,0:35 0:35,\u25bc1,5,2015
22,156,9,+1:15,3.0,Formolo Davide,3,Team Cannondale - Garmin,1:13 1:13,-,5,2015
24,31,38,+15:45,5.0,Bongiorno Francesco Manuel,4,Bardiani - CSF Pro Team,15:43 15:43,\u25b21,5,2015
23,97,40,+17:18,8.0,Polanc Jan,5,Lampre - Merida,17:16 17:16,\u25b23,5,2015
23,92,43,+18:24,4.0,Grmay Tsgabu,6,Lampre - Merida,18:22 18:22,\u25bc2,5,2015
23,73,45,+19:40,7.0,Elissonde Kenny,7,FDJ,19:38 19:38,-,5,2015
25,215,46,+20:03,6.0,Felline Fabio,8,Trek Factory Racing,20:01 20:01,\u25bc2,5,2015
24,46,48,+21:37,12.0,Dillier Silvan,9,BMC Racing Team,21:35 21:35,\u25b23,5,2015
24,115,51,+22:33,11.0,Herrada Jes\xfas,10,Movistar Team,22:31 22:31,\u25b21,5,2015
24,114,67,+31:01,10.0,Fern\xe1ndez Rub\xe9n,11,Movistar Team,30:59 30:59,\u25bc1,5,2015
21,193,68,+31:03,15.0,Henao Sebasti\xe1n,12,Team Sky,31:01 31:01,\u25b23,5,2015
23,153,76,+33:32,18.0,Brown Nathan,13,Team Cannondale - Garmin,33:30 33:30,\u25b25,5,2015
22,82,77,+33:41,16.0,Chevrier Cl\xe9ment,14,IAM Cycling,33:39 33:39,\u25b22,5,2015
23,159,78,+34:41,14.0,Villella Davide,15,Team Cannondale - Garmin,34:39 34:39,\u25bc1,5,2015
25,19,82,+36:04,19.0,Zilioli Gianfranco,16,Androni Giocattoli - Sidermec,36:02 36:02,\u25b23,5,2015
24,131,86,+37:24,9.0,Matthews Michael,17,Orica GreenEDGE,37:22 37:22,\u25bc8,5,2015
24,36,91,+40:50,13.0,Colbrelli Sonny,18,Bardiani - CSF Pro Team,40:48 40:48,\u25bc5,5,2015
24,4,94,+43:35,28.0,Domont Axel,19,AG2R La Mondiale,43:33 43:33,\u25b29,5,2015
25,32,101,+46:12,17.0,Barbin Enrico,20,Bardiani - CSF Pro Team,46:10 46:10,\u25bc3,5,2015
21,47,102,+46:18,20.0,K\xfcng Stefan,21,BMC Racing Team,46:16 46:16,\u25bc1,5,2015
22,35,107,+49:01,23.0,Chirico Luca,22,Bardiani - CSF Pro Team,48:59 48:59,\u25b21,5,2015
24,168,108,+49:41,21.0,Ludvigsson Tobias,23,Team Giant - Alpecin,49:39 49:39,\u25bc2,5,2015
22,118,109,+50:43,37.0,Quintana Dayer,24,Movistar Team,50:41 50:41,\u25b213,5,2015
23,122,120,+54:00,29.0,Berlato Giacomo,25,Nippo - Vini Fantini,53:58 53:58,\u25b24,5,2015
