Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
34,,103,,+0:00,15.0,Bruseghin Marzio,6,Lampre - NGC,2:23:00 2:23:00,,17,2009
31,,118,,+0:00,12.0,Szmyd Sylwester,7,Liquigas,2:23:01 2:23:01,,17,2009
29,,178,,+0:00,10.0,Rogers Michael,8,Team Columbia - HTC,2:23:05 2:23:05,,17,2009
34,,61,,+0:00,8.0,Sastre Carlos,9,Cervelo Test Team,",, 2:23:05",,17,2009
37,,21,,+0:00,6.0,Armstrong Lance,10,Astana,",, 2:23:05",,17,2009
35,,24,,+0:00,5.0,Leipheimer Levi,11,Astana,",, 2:23:05",,17,2009
32,,11,,+0:00,,Valjavec Tadej,12*,AG2R La Mondiale,",, 2:23:05",,17,2009
37,,151,,+0:00,3.0,Simoni Gilberto,13,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:23:11 2:23:11,,17,2009
23,,8,,+0:00,2.0,Masciarelli Francesco,14,Acqua & Sapone,2:23:15 2:23:15,,17,2009
26,,179,,+0:00,1.0,Siutsou Kanstantsin,15,Team Columbia - HTC,2:23:23 2:23:23,,17,2009
28,,55,,+0:00,,Lopez David,16,Caisse d'Epargne,2:24:24 2:24:24,,17,2009
29,,51,,+0:00,,Arroyo David,17,Caisse d'Epargne,",, 2:24:24",,17,2009
24,,112,,+0:00,,Agnoli Valerio,18,Liquigas,",, 2:24:24",,17,2009
30,,155,,+0:00,,Serpa Jose Rodolfo,19,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 2:24:24",,17,2009
23,,76,,+0:00,,Gonzalez Baeza Hector,20,Fuji-Servetto,2:24:49 2:24:49,,17,2009
28,,158,,+0:00,,Ochoa Carlos Jos\xe9,21,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:24:54 2:24:54,,17,2009
22,,138,,+0:00,,Seeldraeyers Kevin,22,Quickstep - Innergetic,2:25:21 2:25:21,,17,2009
27,,53,,+0:00,,Kiryienka Vasil,23,Caisse d'Epargne,",, 2:25:21",,17,2009
33,,175,,+0:00,,Pinotti Marco,24,Team Columbia - HTC,",, 2:25:21",,17,2009
28,,143,,+0:00,,ten Dam Laurens,25,Rabobank ProTeam,2:25:29 2:25:29,,17,2009
22,,32,,+0:00,,Augustyn John Lee,26,Barloworld - Bianchi,2:25:31 2:25:31,,17,2009
25,,22,,+0:00,,Brajkovi\u010d Janez,27,Astana,2:26:24 2:26:24,,17,2009
29,,27,,+0:00,,Popovych Yaroslav,28,Astana,2:26:33 2:26:33,,17,2009
24,,159,,+0:00,,Rodriguez Jackson,29,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:26:37 2:26:37,,17,2009
24,,162,,+0:00,,de Greef Francis,30,Silence - Lotto,2:27:05 2:27:05,,17,2009
31,,81,,+0:00,,Danielson Thomas,31,Team Garmin - Slipstream,2:27:11 2:27:11,,17,2009
22,,29,,+0:00,,Zeits Andrey,32,Astana,2:27:34 2:27:34,,17,2009
26,,219,,+0:00,,Vorganov Eduard,33,Xacobeo-Galicia,",, 2:27:34",,17,2009
31,,187,,+0:00,,Petrov Evgeni,34,Katyusha,2:27:41 2:27:41,,17,2009
24,,132,,+0:00,,Cataldo Dario,35,Quickstep - Innergetic,2:27:43 2:27:43,,17,2009
27,,34,,+0:00,,Caccia Diego,36,Barloworld - Bianchi,2:28:06 2:28:06,,17,2009
24,,106,,+0:00,,Gavazzi Francesco,37,Lampre - NGC,2:28:09 2:28:09,,17,2009
35,,204,,+0:00,,McCartney Jason,38,Saxo Bank,2:28:21 2:28:21,,17,2009
37,,202,,+0:00,,Voigt Jens,39,Saxo Bank,",, 2:28:21",,17,2009
25,,69,,+0:00,,Pauwels Serge,40,Cervelo Test Team,",, 2:28:21",,17,2009
29,,207,,+0:00,,Bak Lars Ytting,41,Saxo Bank,",, 2:28:21",,17,2009
26,,196,,+0:00,,Rohregger Thomas,42,Milram,",, 2:28:21",,17,2009
36,,35,,+0:00,,Rafael Cardenas F\xe9lix,43,Barloworld - Bianchi,",, 2:28:21",,17,2009
28,,107,,+0:00,,Marzano Marco,44,Lampre - NGC,",, 2:28:21",,17,2009
25,,95,,+0:00,,Grivko Andrei,45,ISD Cycling Team,",, 2:28:21",,17,2009
28,,199,,+0:00,,Schr\xf6der Bjorn,46,Milram,",, 2:28:21",,17,2009
26,,183,,+0:00,,Eskov Nikita,47,Katyusha,",, 2:28:21",,17,2009
29,,33,,+0:00,,Bellotti Francesco,48,Barloworld - Bianchi,",, 2:28:21",,17,2009
25,,26,,+0:00,,Navarro Daniel,49,Astana,",, 2:28:21",,17,2009
24,,215,,+0:00,,Rabunal Rios Gonzalo,50,Xacobeo-Galicia,",, 2:28:21",,17,2009
34,,93,,+0:00,,Cioni Dario,51,ISD Cycling Team,2:28:26 2:28:26,,17,2009
34,,129,,+0:00,,Spezialetti Alessandro,52,LPR Brakes - Farnese Vini,2:31:16 2:31:16,,17,2009
29,,153,,+0:00,,Scarponi Michele,53,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 2:31:16",,17,2009
27,,157,,+0:00,,de Bonis Francesco,54,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 2:31:16",,17,2009
30,,14,,+0:00,,Krivtsov Yuriy,55,AG2R La Mondiale,",, 2:31:16",,17,2009
33,,54,,+0:00,,Lastras Pablo,56,Caisse d'Epargne,",, 2:31:16",,17,2009
27,,135,,+0:00,,Facci Mauro,57,Quickstep - Innergetic,",, 2:31:16",,17,2009
29,,59,,+0:00,,Charteau Anthony,58,Caisse d'Epargne,2:31:20 2:31:20,,17,2009
24,,18,,+0:00,,Sonnery Blaise,59,AG2R La Mondiale,2:31:23 2:31:23,,17,2009
28,,74,,+0:00,,Gomez Gomez Angel,60,Fuji-Servetto,2:31:24 2:31:24,,17,2009
30,,71,,+0:00,,Cama\xf1o Iker,61,Fuji-Servetto,",, 2:31:24",,17,2009
26,,7,,+0:00,,Masciarelli Andrea,62,Acqua & Sapone,",, 2:31:24",,17,2009
35,,114,,+0:00,,Miholjevic Vladimir,63,Liquigas,",, 2:31:24",,17,2009
24,,45,,+0:00,,Le Floch Guillaume,64,Bbox Bouygues Telekom,",, 2:31:24",,17,2009
30,,156,,+0:00,,Bertogliati Rubens,65,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 2:31:24",,17,2009
29,,49,,+0:00,,Voeckler Thomas,66,Bbox Bouygues Telekom,",, 2:31:24",,17,2009
37,,154,,+0:00,,Bertolini Alessandro,67,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 2:31:24",,17,2009
22,,218,,+0:00,,Garc\xeda Marcos,68,Xacobeo-Galicia,",, 2:31:24",,17,2009
31,,125,,+0:00,,Gol\u010der Jure,69,LPR Brakes - Farnese Vini,",, 2:31:24",,17,2009
28,,97,,+0:00,,Huzarski Bartosz,70,ISD Cycling Team,",, 2:31:24",,17,2009
28,,122,,+0:00,,Bosisio Gabriele,71,LPR Brakes - Farnese Vini,",, 2:31:24",,17,2009
25,,123,,+0:00,,Chiarini Riccardo,72,LPR Brakes - Farnese Vini,2:31:32 2:31:32,,17,2009
28,,119,,+0:00,,Vanotti Alessandro,73,Liquigas,2:32:59 2:32:59,,17,2009
36,,117,,+0:00,,Stangelj Gorazd,74,Liquigas,",, 2:32:59",,17,2009
33,,6,,+0:00,,Marzoli Ruggero,75,Acqua & Sapone,",, 2:32:59",,17,2009
28,,206,,+0:00,,van Goolen Jurgen,76,Saxo Bank,",, 2:32:59",,17,2009
25,,174,,+0:00,,L\xf6fkvist Thomas,77,Team Columbia - HTC,",, 2:32:59",,17,2009
33,,171,,+0:00,,Barry Michael,78,Team Columbia - HTC,",, 2:32:59",,17,2009
26,,164,,+0:00,,Gilbert Philippe,79,Silence - Lotto,",, 2:32:59",,17,2009
32,,161,,+0:00,,Brandt Christophe,80,Silence - Lotto,",, 2:32:59",,17,2009
23,,96,,+0:00,,Grabovskyy Dmytro,81,ISD Cycling Team,",, 2:32:59",,17,2009
31,,109,,+0:00,,Tiralongo Paolo,82,Lampre - NGC,",, 2:32:59",,17,2009
25,,133,,+0:00,,Devenyns Dries,83,Quickstep - Innergetic,",, 2:32:59",,17,2009
27,,101,,+0:00,,Cunego Damiano,84,Lampre - NGC,",, 2:32:59",,17,2009
30,,142,,+0:00,,Ardila Mauricio Alberto,85,Rabobank ProTeam,",, 2:32:59",,17,2009
26,,91,,+0:00,,Visconti Giovanni,86,ISD Cycling Team,",, 2:32:59",,17,2009
32,,113,,+0:00,,Carlstr\xf6m Kjell,87,Liquigas,",, 2:32:59",,17,2009
25,,5,,+0:00,,Failli Francesco,88,Acqua & Sapone,",, 2:32:59",,17,2009
36,,2,,+0:00,,Andriotto Dario,89,Acqua & Sapone,",, 2:32:59",,17,2009
31,,169,,+0:00,,Wegelius Charles,90,Silence - Lotto,",, 2:32:59",,17,2009
23,,216,,+0:00,,Fernandez Delio,91,Xacobeo-Galicia,",, 2:32:59",,17,2009
30,,89,,+0:00,,Zabriskie David,92,Team Garmin - Slipstream,",, 2:32:59",,17,2009
30,,36,,+0:00,,Cheula Giampaolo,93,Barloworld - Bianchi,",, 2:32:59",,17,2009
24,,57,,+0:00,,Perget Mathieu,94,Caisse d'Epargne,",, 2:32:59",,17,2009
26,,25,,+0:00,,Morabito Steve,95,Astana,",, 2:32:59",,17,2009
29,,88,,+0:00,,Wiggins Bradley,96,Team Garmin - Slipstream,",, 2:32:59",,17,2009
27,,105,,+0:00,,Gasparotto Enrico,97,Lampre - NGC,",, 2:32:59",,17,2009
33,,9,,+0:00,,Palumbo Giuseppe,98,Acqua & Sapone,",, 2:32:59",,17,2009
28,,104,,+0:00,,Da Dalto Mauro,99,Lampre - NGC,2:34:12 2:34:12,,17,2009
31,,16,,+0:00,,Dion Renaud,100,AG2R La Mondiale,",, 2:34:12",,17,2009
30,,4,,+0:00,,Donati Alessandro,101,Acqua & Sapone,2:34:15 2:34:15,,17,2009
25,,102,,+0:00,,Bono Matteo,102,Lampre - NGC,2:34:27 2:34:27,,17,2009
27,,193,,+0:00,,Fothen Markus,103,Milram,2:34:52 2:34:52,,17,2009
28,,108,,+0:00,,Mori Manuele,104,Lampre - NGC,2:37:51 2:37:51,,17,2009
32,,38,,+0:00,,Hunter Robert,105,Barloworld - Bianchi,",, 2:37:51",,17,2009
28,,68,,+0:00,,Lloyd Daniel,106,Cervelo Test Team,",, 2:37:51",,17,2009
34,,98,,+0:00,,Scarselli Leonardo,107,ISD Cycling Team,",, 2:37:51",,17,2009
26,,194,,+0:00,,Fothen Thomas,108,Milram,",, 2:37:51",,17,2009
31,,192,,+0:00,,F\xf6rster Robert,109,Milram,",, 2:37:51",,17,2009
23,,52,,+0:00,,Jeannesson Arnold,110,Caisse d'Epargne,",, 2:37:51",,17,2009
31,,149,,+0:00,,Tjallingii Maarten,111,Rabobank ProTeam,",, 2:37:51",,17,2009
24,,17,,+0:00,,Senac Jean-Charles,112,AG2R La Mondiale,",, 2:37:51",,17,2009
28,,185,,+0:00,,Klimov Sergey,113,Katyusha,",, 2:37:51",,17,2009
26,,44,,+0:00,,Haddou Sa\xefd,114,Bbox Bouygues Telekom,",, 2:37:51",,17,2009
29,,116,,+0:00,,Quinziato Manuel,115,Liquigas,",, 2:37:51",,17,2009
22,,208,,+0:00,,Goss Matthew,116,Saxo Bank,",, 2:37:51",,17,2009
28,,128,,+0:00,,Pietropolli Daniele,117,LPR Brakes - Farnese Vini,",, 2:37:51",,17,2009
24,,176,,+0:00,,Possoni Morris,118,Team Columbia - HTC,",, 2:37:51",,17,2009
24,,92,,+0:00,,Gatto Oscar,119,ISD Cycling Team,",, 2:37:51",,17,2009
23,,214,,+0:00,,Isaychev Vladimir,120,Xacobeo-Galicia,",, 2:37:51",,17,2009
36,,28,,+0:00,,Rubiera Jos\xe9 Luis,121,Astana,",, 2:37:51",,17,2009
35,,13,,+0:00,,Hinault S\xe9bastien,122,AG2R La Mondiale,",, 2:37:51",,17,2009
26,,209,,+0:00,,Klostergaard Kasper,123,Saxo Bank,",, 2:37:51",,17,2009
28,,205,,+0:00,,Haedo Juan Jose,124,Saxo Bank,",, 2:37:51",,17,2009
29,,212,,+0:00,,Veloso Gustavo Cesar,125,Xacobeo-Galicia,",, 2:37:51",,17,2009
35,,195,,+0:00,,M\xfcller Martin,126,Milram,",, 2:37:51",,17,2009
29,,63,,+0:00,,Gerrans Simon,127,Cervelo Test Team,",, 2:37:51",,17,2009
30,,166,,+0:00,,Ljungblad Jonas,128,Silence - Lotto,",, 2:37:51",,17,2009
26,,41,,+0:00,,Belgy Julien,129,Bbox Bouygues Telekom,",, 2:37:51",,17,2009
29,,78,,+0:00,,Kessiakoff Fredrik,130,Fuji-Servetto,",, 2:37:51",,17,2009
27,,182,,+0:00,,Brutt Pavel,131,Katyusha,",, 2:37:51",,17,2009
27,,12,,+0:00,,Efimkin Alexander,132,AG2R La Mondiale,",, 2:37:51",,17,2009
31,,137,,+0:00,,Hulsmans Kevin,133,Quickstep - Innergetic,",, 2:37:51",,17,2009
22,,172,,+0:00,,Boasson Hagen Edvald,134,Team Columbia - HTC,",, 2:37:51",,17,2009
22,,94,,+0:00,,Stannard Ian,135,ISD Cycling Team,",, 2:37:51",,17,2009
25,,211,,+0:00,,Martinez Serafin,136,Xacobeo-Galicia,",, 2:37:51",,17,2009
28,,39,,+0:00,,Longo Borghini Paolo,137,Barloworld - Bianchi,",, 2:37:51",,17,2009
21,,189,,+0:00,,Swift Ben,138,Katyusha,",, 2:37:51",,17,2009
26,,167,,+0:00,,Kaisen Olivier,139,Silence - Lotto,",, 2:37:51",,17,2009
24,,184,,+0:00,,Ignatyev Mikhail,140,Katyusha,",, 2:37:51",,17,2009
35,,186,,+0:00,,Mazzanti Luca,141,Katyusha,",, 2:37:51",,17,2009
21,,191,,+0:00,,Barla Luca,142,Milram,",, 2:37:51",,17,2009
24,,77,,+0:00,,Fernandez Alberto,143,Fuji-Servetto,",, 2:37:51",,17,2009
26,,188,,+0:00,,Serov Alexander,144,Katyusha,",, 2:37:51",,17,2009
24,,203,,+0:00,,Lund Anders,145,Saxo Bank,",, 2:37:51",,17,2009
24,,148,,+0:00,,Stamsnijder Tom,146,Rabobank ProTeam,",, 2:37:51",,17,2009
25,,126,,+0:00,,Montaguti Matteo,147,LPR Brakes - Farnese Vini,",, 2:37:51",,17,2009
31,,152,,+0:00,,Bertagnolli Leonardo,148*,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 2:37:51",,17,2009
30,,86,,+0:00,,Pate Danny,148,Team Garmin - Slipstream,",, 2:37:51",,17,2009
21,,19,,+0:00,,Bonnafond Guillaume,149,AG2R La Mondiale,",, 2:37:51",,17,2009
35,,127,,+0:00,,Petacchi Alessandro,150,LPR Brakes - Farnese Vini,",, 2:37:51",,17,2009
22,,165,,+0:00,,Jacobs Pieter,151,Silence - Lotto,",, 2:37:51",,17,2009
34,,82,,+0:00,,Dean Julian,152,Team Garmin - Slipstream,",, 2:37:51",,17,2009
27,,163,,+0:00,,Dockx Bart,153,Silence - Lotto,",, 2:37:51",,17,2009
28,,131,,+0:00,,Davis Allan,154,Quickstep - Innergetic,",, 2:37:51",,17,2009
26,,136,,+0:00,,Reda Francesco,155,Quickstep - Innergetic,",, 2:37:51",,17,2009
24,,144,,+0:00,,van Emden Jos,156,Rabobank ProTeam,",, 2:37:51",,17,2009
25,,62,,+0:00,,Deignan Philip,157,Cervelo Test Team,",, 2:37:51",,17,2009
34,,145,,+0:00,,de Groot Bram,158,Rabobank ProTeam,",, 2:37:51",,17,2009
31,,134,,+0:00,,Engels Addy,159,Quickstep - Innergetic,",, 2:37:51",,17,2009
24,,37,,+0:00,,Froome Christopher,160,Barloworld - Bianchi,",, 2:37:51",,17,2009
28,,124,,+0:00,,Ermeti Giairo,161,LPR Brakes - Farnese Vini,",, 2:37:51",,17,2009
32,,64,,+0:00,,Gustov Volodymyr,162,Cervelo Test Team,",, 2:37:51",,17,2009
27,,47,,+0:00,,Sprick Matthieu,163,Bbox Bouygues Telekom,",, 2:37:51",,17,2009
24,,46,,+0:00,,Sokolov Evgeny,164,Bbox Bouygues Telekom,",, 2:37:51",,17,2009
25,,147,,+0:00,,Kozonchuk Dmitry,165,Rabobank ProTeam,",, 2:37:51",,17,2009
35,,65,,+0:00,,Hunt Jeremy,166,Cervelo Test Team,",, 2:37:51",,17,2009
23,,67,,+0:00,,Konovalovas Ignatas,167,Cervelo Test Team,",, 2:37:51",,17,2009
24,,73,,+0:00,,Vigano Davide,168,Fuji-Servetto,",, 2:37:51",,17,2009
26,,66,,+0:00,,King Edward,169,Cervelo Test Team,",, 2:37:51",,17,2009
21,,139,,+0:00,,Malacarne Davide,170,Quickstep - Innergetic,",, 2:37:51",,17,2009
26,,48,,+0:00,,Tschopp Johann,171,Bbox Bouygues Telekom,",, 2:37:51",,17,2009
29,,153,,+0:00,80.0,Scarponi Michele,1,Serramenti PVC Diquigiovanni-Androni Giocattoli,4:07:41 4:07:41,,18,2009
36,,35,,+0:00,50.0,Rafael Cardenas F\xe9lix,2,Barloworld - Bianchi,",, ,,",,18,2009
30,,86,,+0:00,35.0,Pate Danny,3,Team Garmin - Slipstream,",, ,,",,18,2009
29,,207,,+0:00,25.0,Bak Lars Ytting,4,Saxo Bank,",, ,,",,18,2009
23,,96,,+0:00,18.0,Grabovskyy Dmytro,5,ISD Cycling Team,0:06 0:06,,18,2009
25,,133,,+0:00,15.0,Devenyns Dries,6,Quickstep - Innergetic,0:20 0:20,,18,2009
35,,204,,+0:00,12.0,McCartney Jason,7,Saxo Bank,0:24 0:24,,18,2009
26,,91,,+0:00,10.0,Visconti Giovanni,8,ISD Cycling Team,0:37 0:37,,18,2009
37,,154,,+0:00,8.0,Bertolini Alessandro,9,Serramenti PVC Diquigiovanni-Androni Giocattoli,0:39 0:39,,18,2009
28,,122,,+0:00,6.0,Bosisio Gabriele,10,LPR Brakes - Farnese Vini,0:42 0:42,,18,2009
22,,29,,+0:00,5.0,Zeits Andrey,11,Astana,0:44 0:44,,18,2009
26,,219,,+0:00,4.0,Vorganov Eduard,12,Xacobeo-Galicia,0:58 0:58,,18,2009
30,,166,,+0:00,3.0,Ljungblad Jonas,13,Silence - Lotto,1:09 1:09,,18,2009
24,,106,,+0:00,2.0,Gavazzi Francesco,14,Lampre - NGC,",, 1:09",,18,2009
29,,49,,+0:00,1.0,Voeckler Thomas,15,Bbox Bouygues Telekom,",, 1:09",,18,2009
22,,138,,+0:00,,Seeldraeyers Kevin,16,Quickstep - Innergetic,",, 1:09",,18,2009
28,,55,,+0:00,,Lopez David,17,Caisse d'Epargne,",, 1:09",,18,2009
23,,8,,+0:00,,Masciarelli Francesco,18,Acqua & Sapone,",, 1:09",,18,2009
26,,179,,+0:00,,Siutsou Kanstantsin,19,Team Columbia - HTC,",, 1:09",,18,2009
25,,174,,+0:00,,L\xf6fkvist Thomas,20,Team Columbia - HTC,1:17 1:17,,18,2009
25,,62,,+0:00,,Deignan Philip,21,Cervelo Test Team,",, 1:17",,18,2009
29,,27,,+0:00,,Popovych Yaroslav,22,Astana,",, 1:17",,18,2009
34,,82,,+0:00,,Dean Julian,23,Team Garmin - Slipstream,",, 1:17",,18,2009
31,,187,,+0:00,,Petrov Evgeni,24,Team Katusha,",, 1:17",,18,2009
29,,116,,+0:00,,Quinziato Manuel,25,Liquigas,1:57 1:57,,18,2009
25,,147,,+0:00,,Kozonchuk Dmitry,26,Rabobank ProTeam,3:57 3:57,,18,2009
31,,141,1.0,+0:00,,Menchov Denis,27,Rabobank ProTeam,",, 3:57",,18,2009
33,,121,,+0:00,,Di Luca Danilo,28*,LPR Brakes - Farnese Vini,",, 3:57",,18,2009
35,,127,,+0:00,,Petacchi Alessandro,29,LPR Brakes - Farnese Vini,",, 3:57",,18,2009
28,,131,,+0:00,,Davis Allan,30,Quickstep - Innergetic,",, 3:57",,18,2009
26,,194,,+0:00,,Fothen Thomas,31,Milram,",, 3:57",,18,2009
33,,6,,+0:00,,Marzoli Ruggero,32,Acqua & Sapone,",, 3:57",,18,2009
34,,103,,+0:00,,Bruseghin Marzio,33,Lampre - NGC,",, 3:57",,18,2009
35,,1,,+0:00,,Garzelli Stefano,34,Acqua & Sapone,",, 3:57",,18,2009
31,,111,,+0:00,,Basso Ivan,35,Liquigas,",, 3:57",,18,2009
29,,178,,+0:00,,Rogers Michael,36,Team Columbia - HTC,",, 3:57",,18,2009
25,,95,,+0:00,,Grivko Andrei,37,ISD Cycling Team,",, 3:57",,18,2009
35,,24,,+0:00,,Leipheimer Levi,38,Astana,",, 3:57",,18,2009
29,,51,,+0:00,,Arroyo David,39,Caisse d'Epargne,",, 3:57",,18,2009
29,,212,,+0:00,,Veloso Gustavo Cesar,40,Xacobeo-Galicia,",, 3:57",,18,2009
33,,54,,+0:00,,Lastras Pablo,41,Caisse d'Epargne,",, 3:57",,18,2009
32,,11,,+0:00,,Valjavec Tadej,42*,AG2R La Mondiale,",, 3:57",,18,2009
22,,218,,+0:00,,Garc\xeda Marcos,43,Xacobeo-Galicia,",, 3:57",,18,2009
25,,69,,+0:00,,Pauwels Serge,44,Cervelo Test Team,",, 3:57",,18,2009
22,,165,,+0:00,,Jacobs Pieter,45,Silence - Lotto,",, 3:57",,18,2009
34,,61,,+0:00,,Sastre Carlos,46,Cervelo Test Team,",, 3:57",,18,2009
31,,192,,+0:00,,F\xf6rster Robert,47,Milram,",, 3:57",,18,2009
28,,68,,+0:00,,Lloyd Daniel,48,Cervelo Test Team,",, 3:57",,18,2009
33,,171,,+0:00,,Barry Michael,49,Team Columbia - HTC,",, 3:57",,18,2009
32,,38,,+0:00,,Hunter Robert,50,Barloworld - Bianchi,",, 3:57",,18,2009
28,,39,,+0:00,,Longo Borghini Paolo,51,Barloworld - Bianchi,",, 3:57",,18,2009
25,,22,,+0:00,,Brajkovi\u010d Janez,52,Astana,",, 3:57",,18,2009
35,,13,,+0:00,,Hinault S\xe9bastien,53,AG2R La Mondiale,",, 3:57",,18,2009
23,,67,,+0:00,,Konovalovas Ignatas,54,Cervelo Test Team,",, 3:57",,18,2009
32,,161,,+0:00,,Brandt Christophe,55,Silence - Lotto,",, 3:57",,18,2009
22,,32,,+0:00,,Augustyn John Lee,56,Barloworld - Bianchi,",, 3:57",,18,2009
36,,28,,+0:00,,Rubiera Jos\xe9 Luis,57,Astana,",, 3:57",,18,2009
31,,16,,+0:00,,Dion Renaud,58,AG2R La Mondiale,",, 3:57",,18,2009
34,,93,,+0:00,,Cioni Dario,59,ISD Cycling Team,",, 3:57",,18,2009
29,,63,,+0:00,,Gerrans Simon,60,Cervelo Test Team,",, 3:57",,18,2009
26,,167,,+0:00,,Kaisen Olivier,61,Silence - Lotto,",, 3:57",,18,2009
31,,115,,+0:00,,Pellizotti Franco,62*,Liquigas,",, 3:57",,18,2009
33,,175,,+0:00,,Pinotti Marco,63,Team Columbia - HTC,",, 3:57",,18,2009
24,,73,,+0:00,,Vigano Davide,64,Fuji-Servetto,",, 3:57",,18,2009
31,,81,,+0:00,,Danielson Thomas,65,Team Garmin - Slipstream,",, 3:57",,18,2009
37,,21,,+0:00,,Armstrong Lance,66,Astana,",, 3:57",,18,2009
24,,162,,+0:00,,de Greef Francis,67,Silence - Lotto,",, 3:57",,18,2009
26,,164,,+0:00,,Gilbert Philippe,68,Silence - Lotto,",, 3:57",,18,2009
28,,158,,+0:00,,Ochoa Carlos Jos\xe9,69,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 3:57",,18,2009
35,,65,,+0:00,,Hunt Jeremy,70,Cervelo Test Team,",, 3:57",,18,2009
26,,188,,+0:00,,Serov Alexander,71,Team Katusha,",, 3:57",,18,2009
30,,155,,+0:00,,Serpa Jose Rodolfo,72,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 3:57",,18,2009
28,,104,,+0:00,,Da Dalto Mauro,73,Lampre - NGC,",, 3:57",,18,2009
25,,26,,+0:00,,Navarro Daniel,74,Astana,",, 3:57",,18,2009
27,,101,,+0:00,,Cunego Damiano,75,Lampre - NGC,",, 3:57",,18,2009
24,,132,,+0:00,,Cataldo Dario,76,Quickstep - Innergetic,",, 3:57",,18,2009
27,,12,,+0:00,,Efimkin Alexander,77,AG2R La Mondiale,",, 3:57",,18,2009
22,,94,,+0:00,,Stannard Ian,78,ISD Cycling Team,",, 3:57",,18,2009
31,,109,,+0:00,,Tiralongo Paolo,79,Lampre - NGC,",, 3:57",,18,2009
30,,71,,+0:00,,Cama\xf1o Iker,80,Fuji-Servetto,",, 3:57",,18,2009
26,,196,,+0:00,,Rohregger Thomas,81,Milram,",, 3:57",,18,2009
22,,208,,+0:00,,Goss Matthew,82,Saxo Bank,",, 3:57",,18,2009
35,,186,,+0:00,,Mazzanti Luca,83,Team Katusha,",, 3:57",,18,2009
35,,114,,+0:00,,Miholjevic Vladimir,84,Liquigas,",, 3:57",,18,2009
22,,172,,+0:00,,Boasson Hagen Edvald,85,Team Columbia - HTC,",, 3:57",,18,2009
28,,205,,+0:00,,Haedo Juan Jose,86,Saxo Bank,",, 3:57",,18,2009
25,,5,,+0:00,,Failli Francesco,87,Acqua & Sapone,",, 3:57",,18,2009
24,,159,,+0:00,,Rodriguez Jackson,88,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 3:57",,18,2009
27,,34,,+0:00,,Caccia Diego,89,Barloworld - Bianchi,",, 3:57",,18,2009
36,,2,,+0:00,,Andriotto Dario,90,Acqua & Sapone,",, 3:57",,18,2009
24,,203,,+0:00,,Lund Anders,91,Saxo Bank,",, 3:57",,18,2009
28,,143,,+0:00,,ten Dam Laurens,92,Rabobank ProTeam,",, 3:57",,18,2009
26,,7,,+0:00,,Masciarelli Andrea,93,Acqua & Sapone,",, 3:57",,18,2009
28,,97,,+0:00,,Huzarski Bartosz,94,ISD Cycling Team,",, 3:57",,18,2009
21,,19,,+0:00,,Bonnafond Guillaume,95,AG2R La Mondiale,",, 3:57",,18,2009
28,,206,,+0:00,,van Goolen Jurgen,96,Saxo Bank,",, 3:57",,18,2009
30,,14,,+0:00,,Krivtsov Yuriy,97,AG2R La Mondiale,",, 3:57",,18,2009
28,,199,,+0:00,,Schr\xf6der Bjorn,98,Milram,",, 3:57",,18,2009
26,,66,,+0:00,,King Edward,99,Cervelo Test Team,",, 3:57",,18,2009
31,,137,,+0:00,,Hulsmans Kevin,100,Quickstep - Innergetic,",, 3:57",,18,2009
24,,17,,+0:00,,Senac Jean-Charles,101,AG2R La Mondiale,",, 3:57",,18,2009
27,,53,,+0:00,,Kiryienka Vasil,102,Caisse d'Epargne,",, 3:57",,18,2009
26,,44,,+0:00,,Haddou Sa\xefd,103,Bbox Bouygues Telekom,",, 3:57",,18,2009
34,,98,,+0:00,,Scarselli Leonardo,104,ISD Cycling Team,",, 3:57",,18,2009
37,,202,,+0:00,,Voigt Jens,105,Saxo Bank,",, 3:57",,18,2009
23,,52,,+0:00,,Jeannesson Arnold,106,Caisse d'Epargne,",, 3:57",,18,2009
28,,128,,+0:00,,Pietropolli Daniele,107,LPR Brakes - Farnese Vini,",, 3:57",,18,2009
24,,92,,+0:00,,Gatto Oscar,108,ISD Cycling Team,",, 3:57",,18,2009
31,,152,,+0:00,,Bertagnolli Leonardo,109*,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 3:57",,18,2009
27,,163,,+0:00,,Dockx Bart,109,Silence - Lotto,",, 3:57",,18,2009
28,,119,,+0:00,,Vanotti Alessandro,110,Liquigas,",, 3:57",,18,2009
21,,191,,+0:00,,Barla Luca,111,Milram,",, 3:57",,18,2009
23,,214,,+0:00,,Isaychev Vladimir,112,Xacobeo-Galicia,",, 3:57",,18,2009
