Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
23,8,160.0,+16:04,,161.0,van Baarle Dylan,160,Team Cannondale - Garmin,",, 16:04",+4:18,,\u25b21,3,2015
29,187,161.0,+16:33,,160.0,Timmer Albert,161,Team Giant - Alpecin,16:33 16:33,+4:47,,\u25bc1,3,2015
22,116,162.0,+18:27,,163.0,Watson Calvin,162,Trek Factory Racing,18:27 18:27,+4:27,,\u25b21,3,2015
28,182,163.0,+21:23,,164.0,Fairly Caleb,163,Team Giant - Alpecin,21:23 21:23,+5:46,,\u25b21,3,2015
27,33,164.0,+31:16,,165.0,Bulgac Brian,164,Team LottoNL-Jumbo,31:16 31:16,+5:47,,\u25b21,3,2015
24,162,78.0,+3:48,50.0,,Bouhanni Nacer,1,"Cofidis, Solutions Cr\xe9dits",5:30:53 5:30:53,,6.0,,4,2015
28,137,109.0,+8:26,30.0,,van Genechten Jonas,2,IAM Cycling,",, ,,",,4.0,,4,2015
26,186,82.0,+4:02,18.0,,Mezgec Luka,3,Team Giant - Alpecin,",, ,,",,2.0,,4,2015
28,191,49.0,+1:03,13.0,,Boasson Hagen Edvald,4,MTN - Qhubeka,",, ,,",,1.0,,4,2015
25,87,79.0,+3:53,10.0,,Tsatevich Alexey,5,Team Katusha,",, ,,",,1.0,,4,2015
22,101,12.0,+0:18,7.0,,Alaphilippe Julian,6,Etixx - Quick Step,",, ,,",,,,4,2015
34,43,87.0,+4:42,4.0,,Dumoulin Samuel,7,AG2R La Mondiale,",, ,,",,,,4,2015
21,62,42.0,+0:59,3.0,,Benoot Tiesj,8,Lotto Soudal,",, ,,",,,,4,2015
27,177,86.0,+4:24,2.0,,R\xe9za K\xe9vin,9,FDJ,",, ,,",,,,4,2015
26,3,76.0,+3:31,1.0,,Haas Nathan,10,Team Cannondale - Garmin,",, ,,",,,,4,2015
26,207,36.0,+0:54,,,Thurau Bjorn,11,Bora - Argon 18,",, ,,",,,,4,2015
36,35,39.0,+0:54,,,Tankink Bram,12,Team LottoNL-Jumbo,",, ,,",,,,4,2015
28,102,13.0,+0:18,,,Bouet Maxime,13,Etixx - Quick Step,",, ,,",,,,4,2015
29,208,37.0,+0:54,,,Voss Paul,14,Bora - Argon 18,",, ,,",,,,4,2015
27,15,100.0,+7:02,,,Poels Wout,15,Team Sky,",, ,,",,,,4,2015
30,204,34.0,+0:54,,,Mendes Jos\xe9,16,Bora - Argon 18,",, ,,",,,,4,2015
27,37,118.0,+9:39,,,van Winden Dennis,17,Team LottoNL-Jumbo,",, ,,",,,,4,2015
27,152,60.0,+1:24,,,Gautier Cyril,18,Team Europcar,",, ,,",,,,4,2015
22,124,63.0,+1:30,,,McCarthy Jay,19,Tinkoff - Saxo,",, ,,",,,,4,2015
26,66,131.0,+10:22,,,Ligthart Pim,20,Lotto Soudal,",, ,,",,,,4,2015
33,146,101.0,+7:04,,,Pozzato Filippo,21,Lampre - Merida,",, ,,",,,,4,2015
30,206,89.0,+6:08,,,Salerno Cristiano,22,Bora - Argon 18,",, ,,",,,,4,2015
23,174,67.0,+1:36,,,Elissonde Kenny,23,FDJ,",, ,,",,,,4,2015
28,4,110.0,+8:27,,,Koren Kristijan,24,Team Cannondale - Garmin,",, ,,",,,,4,2015
25,32,35.0,+0:54,,,Bennett George,25,Team LottoNL-Jumbo,",, ,,",,,,4,2015
29,85,50.0,+1:05,,,Machado Tiago,26,Team Katusha,",, ,,",,,,4,2015
26,144,26.0,+0:48,,,Oliveira Nelson,27,Lampre - Merida,",, ,,",,,,4,2015
25,127,64.0,+1:30,,,Poljanski Pawel,28,Tinkoff - Saxo,",, ,,",,,,4,2015
31,23,3.0,+0:04,,,Grivko Andrei,29,Astana Pro Team,",, ,,",,,,4,2015
25,92,1.0,+0:00,,,Dennis Rohan,30,BMC Racing Team,",, ,,",,,,4,2015
30,136,84.0,+4:11,,,Tanner David,31,IAM Cycling,",, ,,",,,,4,2015
28,18,72.0,+2:46,,,Stannard Ian,32,Team Sky,",, ,,",,,,4,2015
35,71,9.0,+0:05,,,Valverde Alejandro,33,Movistar Team,",, ,,",,,,4,2015
26,91,2.0,+0:00,,,van Garderen Tejay,34,BMC Racing Team,",, ,,",,,,4,2015
30,54,53.0,+1:07,,,Meier Christian,35,Orica GreenEDGE,",, ,,",,,,4,2015
27,77,8.0,+0:05,,,Izagirre Gorka,36,Movistar Team,",, ,,",,,,4,2015
30,11,21.0,+0:35,,,Froome Christopher,37,Team Sky,",, ,,",,,,4,2015
25,205,38.0,+0:54,,,Nerz Dominik,38,Bora - Argon 18,",, ,,",,,,4,2015
30,21,4.0,+0:04,,,Nibali Vincenzo,39,Astana Pro Team,",, ,,",,,,4,2015
24,31,40.0,+0:54,,,Kelderman Wilco,40,Team LottoNL-Jumbo,",, ,,",,,,4,2015
28,131,30.0,+0:50,,,Frank Mathias,41,IAM Cycling,",, ,,",,,,4,2015
38,45,48.0,+1:00,,,Peraud Jean-Christophe,42,AG2R La Mondiale,",, ,,",,,,4,2015
23,181,59.0,+1:18,,,Craddock Lawson,43,Team Giant - Alpecin,",, ,,",,,,4,2015
26,1,23.0,+0:43,,,Talansky Andrew,44,Team Cannondale - Garmin,",, ,,",,,,4,2015
24,41,46.0,+1:00,,,Bardet Romain,45,AG2R La Mondiale,",, ,,",,,,4,2015
29,42,62.0,+1:28,,,Ch\xe9rel Micka\xebl,46,AG2R La Mondiale,",, ,,",,,,4,2015
26,195,77.0,+3:45,,,Janse van Rensburg Reinardt,47,MTN - Qhubeka,",, ,,",,,,4,2015
31,106,93.0,+6:25,,,Terpstra Niki,48,Etixx - Quick Step,",, ,,",,,,4,2015
27,48,47.0,+1:00,,,Vuillermoz Alexis,49,AG2R La Mondiale,",, ,,",,,,4,2015
28,123,65.0,+1:30,,,Ki\u0161erlovski Robert,50,Tinkoff - Saxo,",, ,,",,,,4,2015
22,202,41.0,+0:54,,,Buchmann Emanuel,51,Bora - Argon 18,",, ,,",,,,4,2015
35,25,6.0,+0:04,,,Scarponi Michele,52,Astana Pro Team,",, ,,",,,,4,2015
35,145,28.0,+0:48,,,Plaza Rub\xe9n,53,Lampre - Merida,",, ,,",,,,4,2015
30,128,66.0,+1:30,,,S\xf8rensen Chris Anker,54,Tinkoff - Saxo,",, ,,",,,,4,2015
28,64,43.0,+0:59,,,De Clercq Bart,55,Lotto Soudal,",, ,,",,,,4,2015
26,172,95.0,+6:35,,,Courteille Arnaud,56,FDJ,",, ,,",,,,4,2015
28,138,31.0,+0:50,,,Wyss Marcel,57,IAM Cycling,",, ,,",,,,4,2015
28,141,25.0,+0:48,,,Costa Rui,58,Lampre - Merida,",, ,,",,,,4,2015
26,103,14.0,+0:18,,,de la Cruz David,59,Etixx - Quick Step,",, ,,",,,,4,2015
25,14,16.0,+0:23,,,Kennaugh Peter,60,Team Sky,",, ,,",,,,4,2015
23,196,54.0,+1:07,,,Meintjes Louis,61,MTN - Qhubeka,",, ,,",,,,4,2015
36,81,51.0,+1:05,,,Rodr\xedguez Joaquim,62,Team Katusha,",, ,,",,,,4,2015
28,6,24.0,+0:43,,,Martin Daniel,63,Team Cannondale - Garmin,",, ,,",,,,4,2015
22,57,19.0,+0:23,,,Yates Adam,64,Orica GreenEDGE,",, ,,",,,,4,2015
28,151,55.0,+1:08,,,Rolland Pierre,65,Team Europcar,",, ,,",,,,4,2015
37,96,80.0,+3:55,,,S\xe1nchez Samuel,66,BMC Racing Team,",, ,,",,,,4,2015
31,197,52.0,+1:07,,,Pauwels Serge,67,MTN - Qhubeka,",, ,,",,,,4,2015
32,28,5.0,+0:04,,,Westra Lieuwe,68,Astana Pro Team,",, ,,",,,,4,2015
29,133,33.0,+0:50,,,Hollenstein Reto,69,IAM Cycling,",, ,,",,,,4,2015
38,118,56.0,+1:15,,,Zubeldia Haimar,70,Trek Factory Racing,",, ,,",,,,4,2015
