Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
23,16,1,21.0,Latour Pierre,31,AG2R La Mondiale,\u25bc10,7,2017
23,152,1,22.0,Bettiol Alberto,32,Cannondale-Drapac Pro Cycling Team,\u25bc10,7,2017
32,214,1,,Finetto Mauro,33,Delko Marseille Provence KTM,-,7,2017
28,204,1,24.0,Minnaard Marco,34,Wanty - Groupe Gobert,\u25bc10,7,2017
27,202,1,23.0,Backaert Frederik,35,Wanty - Groupe Gobert,\u25bc12,7,2017
23,83,44,1.0,Bouwman Koen,1,Team LottoNL-Jumbo,-,8,2017
26,71,29,6.0,Aru Fabio,2,Astana Pro Team,\u25b24,8,2017
29,186,29,3.0,Swift Ben,3,UAE Team Emirates,-,8,2017
32,73,26,10.0,Fuglsang Jakob,4,Astana Pro Team,\u25b26,8,2017
30,21,24,14.0,Martin Daniel,5,Quick-Step Floors,\u25b29,8,2017
27,3,21,2.0,Kennaugh Peter,6,Team Sky,\u25bc4,8,2017
26,56,18,5.0,Herrada Jes\xfas,7,Movistar Team,\u25bc2,8,2017
32,31,16,8.0,Porte Richie,8,BMC Racing Team,-,8,2017
29,101,15,,Gallopin Tony,9,Lotto Soudal,-,8,2017
37,51,14,22.0,Valverde Alejandro,10,Movistar Team,\u25b212,8,2017
32,1,13,9.0,Froome Christopher,11,Team Sky,\u25bc2,8,2017
24,193,12,18.0,Buchmann Emanuel,12,BORA - hansgrohe,\u25b26,8,2017
26,11,11,25.0,Bardet Romain,13,AG2R La Mondiale,\u25b212,8,2017
25,181,10,,Meintjes Louis,14,UAE Team Emirates,-,8,2017
27,187,8,11.0,Ulissi Diego,15,UAE Team Emirates,\u25bc4,8,2017
31,211,8,12.0,Fernandez Delio,16,Delko Marseille Provence KTM,\u25bc4,8,2017
26,212,6,13.0,Combaud Romain,17,Delko Marseille Provence KTM,\u25bc4,8,2017
34,81,6,,Clement Stef,18,Team LottoNL-Jumbo,-,8,2017
29,166,6,15.0,Sicard Romain,19,Direct Energie,\u25bc4,8,2017
27,178,6,16.0,Thwaites Scott,20,Team Dimension Data,\u25bc4,8,2017
26,17,5,17.0,Naesen Oliver,21,AG2R La Mondiale,\u25bc4,8,2017
28,151,4,19.0,Talansky Andrew,22,Cannondale-Drapac Pro Cycling Team,\u25bc3,8,2017
27,5,4,,Kwiatkowski Michal,23,Team Sky,-,8,2017
26,12,4,20.0,Domont Axel,24,AG2R La Mondiale,\u25bc4,8,2017
33,175,3,21.0,Pauwels Serge,25,Team Dimension Data,\u25bc4,8,2017
34,41,3,26.0,Contador Alberto,26,Trek - Segafredo,-,8,2017
25,131,3,,Barguil Warren,27,Team Sunweb,-,8,2017
32,213,3,24.0,El Fares Julien,28,Delko Marseille Provence KTM,\u25bc4,8,2017
29,106,2,,Valls Rafael,29,Lotto Soudal,-,8,2017
29,18,2,27.0,Vuillermoz Alexis,30,AG2R La Mondiale,\u25bc3,8,2017
28,184,2,,Laengen Vegard Stake,31,UAE Team Emirates,-,8,2017
24,75,2,,Lutsenko Alexey,32,Astana Pro Team,-,8,2017
22,137,2,29.0,Hofstede Lennard,33,Team Sunweb,\u25bc4,8,2017
25,153,2,28.0,Brown Nathan,34,Cannondale-Drapac Pro Cycling Team,\u25bc6,8,2017
25,158,2,30.0,van Baarle Dylan,35,Cannondale-Drapac Pro Cycling Team,\u25bc5,8,2017
23,16,1,31.0,Latour Pierre,36,AG2R La Mondiale,\u25bc5,8,2017
31,67,1,,Kreuziger Roman,37,ORICA-Scott,-,8,2017
23,152,1,32.0,Bettiol Alberto,38,Cannondale-Drapac Pro Cycling Team,\u25bc6,8,2017
28,204,1,34.0,Minnaard Marco,39,Wanty - Groupe Gobert,\u25bc5,8,2017
27,202,1,35.0,Backaert Frederik,40,Wanty - Groupe Gobert,\u25bc5,8,2017
