Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
29,42.928999999999995,,+0:00,,Pauriol R\xe9mi,60,FDJ,3:56 3:56,,3,2011
24,42.857,,+0:00,,Smukulis Gatis,61,HTC - High Road,4:02 4:02,,3,2011
29,42.845,,+0:00,,Lequatre Geoffroy,62,RadioShack,4:03 4:03,,3,2011
25,42.821000000000005,,+0:00,,Feillu Brice,63,Leopard Trek,4:05 4:05,,3,2011
27,42.761,,+0:00,,Wurf Cameron,64,Liquigas - Cannondale,4:10 4:10,,3,2011
27,42.748999999999995,,+0:00,,Quemeneur Perrig,65,Team Europcar,4:11 4:11,,3,2011
26,42.736999999999995,,+0:00,,S\xf8rensen Chris Anker,66,Saxo Bank - Sungard,4:12 4:12,,3,2011
34,42.725,,+0:00,,van de Walle Jurgen,67,Omega Pharma-Lotto,4:13 4:13,,3,2011
24,42.69,,+0:00,,Paterski Maciej,68,Liquigas - Cannondale,4:16 4:16,,3,2011
21,42.666000000000004,,+0:00,,Bilbao Pello,69,Euskaltel - Euskadi,4:18 4:18,,3,2011
20,42.666000000000004,,+0:00,,Herrada Jes\xfas,70,Movistar Team,",, 4:18",,3,2011
27,42.666000000000004,,+0:00,,Martens Paul,71,Rabobank Cycling Team,",, 4:18",,3,2011
23,42.666000000000004,,+0:00,,Silin Egor,72,Team Katusha,",, 4:18",,3,2011
32,42.653999999999996,,+0:00,,Veuchelen Frederik,73,Vacansoleil - DCM,4:19 4:19,,3,2011
25,42.583,,+0:00,,Intxausti Be\xf1at,74,Movistar Team,4:25 4:25,,3,2011
26,42.583,,+0:00,,Ignatyev Mikhail,75,Team Katusha,",, 4:25",,3,2011
35,42.547,,+0:00,,Niermann Grischa,76,Rabobank Cycling Team,4:28 4:28,,3,2011
21,42.523999999999994,,+0:00,,Landa Mikel,77,Euskaltel - Euskadi,4:30 4:30,,3,2011
27,42.512,,+0:00,,Grivko Andrei,78,Pro Team Astana,4:31 4:31,,3,2011
26,42.5,,+0:00,,Finetto Mauro,79,Liquigas - Cannondale,4:32 4:32,,3,2011
30,42.5,,+0:00,,Knees Christian,80,Sky Procycling,",, 4:32",,3,2011
32,42.5,,+0:00,,Fedrigo Pierrick,81,FDJ,",, 4:32",,3,2011
30,42.5,,+0:00,,Zaugg Oliver,82,Leopard Trek,",, 4:32",,3,2011
27,42.428999999999995,,+0:00,,de Maar Marc,83,Quickstep Cycling Team,4:38 4:38,,3,2011
27,42.418,,+0:00,,Trofimov Yuri,84,Team Katusha,4:39 4:39,,3,2011
31,42.418,,+0:00,,Gerrans Simon,85,Sky Procycling,",, 4:39",,3,2011
21,42.358999999999995,,+0:00,,Majka Rafa\u0142,86,Saxo Bank - Sungard,4:44 4:44,,3,2011
30,42.347,,+0:00,,Barredo Carlos,87*,Rabobank Cycling Team,4:45 4:45,,3,2011
31,42.3,,+0:00,,Kessiakoff Fredrik,87,Pro Team Astana,4:49 4:49,,3,2011
28,42.288999999999994,,+0:00,,Monier Damien,88,Cofidis Le Credit en Ligne,4:50 4:50,,3,2011
24,42.265,,+0:00,,Martin Daniel,89,Team Garmin - Cerv\xe9lo,4:52 4:52,,3,2011
35,42.265,,+0:00,,Garate Juan Manuel,90,Rabobank Cycling Team,",, 4:52",,3,2011
24,42.254,,+0:00,,Rolland Pierre,91,Team Europcar,4:53 4:53,,3,2011
37,42.242,,+0:00,,McCartney Jason,92,RadioShack,4:54 4:54,,3,2011
33,42.207,,+0:00,,Martinez Egoi,93,Euskaltel - Euskadi,4:57 4:57,,3,2011
28,42.184,,+0:00,,Morabito Steve,94,BMC Racing Team,4:59 4:59,,3,2011
31,42.137,,+0:00,,Bellotti Francesco,95,Liquigas - Cannondale,5:03 5:03,,3,2011
28,42.126000000000005,,+0:00,,Minard S\xe9bastien,96,AG2R La Mondiale,5:04 5:04,,3,2011
23,42.114,,+0:00,,Denifl Stefan,97,Leopard Trek,5:05 5:05,,3,2011
28,42.068000000000005,,+0:00,,Bonnet William,98,FDJ,5:09 5:09,,3,2011
26,41.998000000000005,,+0:00,,Didier Laurent,99,Saxo Bank - Sungard,5:15 5:15,,3,2011
24,41.998000000000005,,+0:00,,Schar Michael,100,BMC Racing Team,",, 5:15",,3,2011
32,41.986999999999995,,+0:00,,Buffaz Mickael,101,Cofidis Le Credit en Ligne,5:16 5:16,,3,2011
23,41.975,,+0:00,,Gautier Cyril,102,Team Europcar,5:17 5:17,,3,2011
33,41.941,,+0:00,,Tjallingii Maarten,103,Rabobank Cycling Team,5:20 5:20,,3,2011
29,41.941,,+0:00,,Vaitkus Tomas,104,Pro Team Astana,",, 5:20",,3,2011
22,41.918,,+0:00,,Degenkolb John,105,HTC - High Road,5:22 5:22,,3,2011
34,41.895,,+0:00,,Fofonov Dimitri,106,Pro Team Astana,5:24 5:24,,3,2011
28,41.849,,+0:00,,Gusev Vladimir,107,Team Katusha,5:28 5:28,,3,2011
26,41.803000000000004,,+0:00,,Cataldo Dario,108,Quickstep Cycling Team,5:32 5:32,,3,2011
21,41.803000000000004,,+0:00,,Vermote Julien,109,Quickstep Cycling Team,",, 5:32",,3,2011
28,41.792,,+0:00,,Lemoine Cyril,110,Saur - Sojasun,5:33 5:33,,3,2011
37,41.792,,+0:00,,Hinault S\xe9bastien,111,AG2R La Mondiale,",, 5:33",,3,2011
33,41.78,,+0:00,,Perez Aitor,112,Lampre - ISD,5:34 5:34,,3,2011
25,41.769,,+0:00,,Boom Lars,113,Rabobank Cycling Team,5:35 5:35,,3,2011
30,41.735,,+0:00,,Kolobnev Alexandr,114,Team Katusha,5:38 5:38,,3,2011
26,41.723,,+0:00,,Vanendert Jelle,115,Omega Pharma-Lotto,5:39 5:39,,3,2011
34,41.723,,+0:00,,Gustov Volodymyr,116,Saxo Bank - Sungard,",, 5:39",,3,2011
26,41.68899999999999,,+0:00,,Jeandesboz Fabrice,117,Saur - Sojasun,5:42 5:42,,3,2011
30,41.667,,+0:00,,Mourey Francis,118,FDJ,5:44 5:44,,3,2011
24,41.644,,+0:00,,Seeldraeyers Kevin,119,Quickstep Cycling Team,5:46 5:46,,3,2011
31,41.633,,+0:00,,Duque Leonardo,120,Cofidis Le Credit en Ligne,5:47 5:47,,3,2011
31,41.633,,+0:00,,Joly S\xe9bastien,121,Saur - Sojasun,",, 5:47",,3,2011
30,41.576,,+0:00,,Da Dalto Mauro,122,Liquigas - Cannondale,5:52 5:52,,3,2011
30,41.565,,+0:00,,Vansummeren Johan,123,Team Garmin - Cerv\xe9lo,5:53 5:53,,3,2011
34,41.553999999999995,,+0:00,,Zubeldia Haimar,124,RadioShack,5:54 5:54,,3,2011
35,41.497,,+0:00,,Kroon Karsten,125,BMC Racing Team,5:59 5:59,,3,2011
32,41.486000000000004,,+0:00,,Perez Francisco,126,Movistar Team,6:00 6:00,,3,2011
30,41.463,,+0:00,,Iglinskiy Maxim,127,Pro Team Astana,6:02 6:02,,3,2011
25,41.407,,+0:00,,Roelandts Jurgen,128,Omega Pharma-Lotto,6:07 6:07,,3,2011
26,41.396,,+0:00,,Perget Mathieu,129,AG2R La Mondiale,6:08 6:08,,3,2011
33,41.385,,+0:00,,Vogondy Nicolas,130,Cofidis Le Credit en Ligne,6:09 6:09,,3,2011
30,41.385,,+0:00,,Wegmann Fabian,131,Leopard Trek,",, 6:09",,3,2011
29,41.351000000000006,,+0:00,,Valentin Tristan,132,Cofidis Le Credit en Ligne,6:12 6:12,,3,2011
28,41.32899999999999,,+0:00,,Reda Francesco,133,Quickstep Cycling Team,6:14 6:14,,3,2011
33,41.306999999999995,,+0:00,,Basso Ivan,134,Liquigas - Cannondale,6:16 6:16,,3,2011
38,41.29600000000001,,+0:00,,Garcia Jose Vicente,135,Movistar Team,6:17 6:17,,3,2011
26,41.251000000000005,,+0:00,,Hivert Jonathan,136,Saur - Sojasun,6:21 6:21,,3,2011
26,41.229,,+0:00,,Selvaggi Mirko,137,Vacansoleil - DCM,6:23 6:23,,3,2011
30,41.218,,+0:00,,Szeghalmi Balint,138,Lampre - ISD,6:24 6:24,,3,2011
35,41.207,,+0:00,,Klier Andreas,139,Team Garmin - Cerv\xe9lo,6:25 6:25,,3,2011
27,41.184,,+0:00,,Go\u0142a\u015b Micha\u0142,140,Vacansoleil - DCM,6:27 6:27,,3,2011
26,41.173,,+0:00,,Arashiro Yukiya,141,Team Europcar,6:28 6:28,,3,2011
22,41.129,,+0:00,,Ligthart Pim,142,Vacansoleil - DCM,6:32 6:32,,3,2011
31,41.118,,+0:00,,Urtasun Pablo,143,Euskaltel - Euskadi,6:33 6:33,,3,2011
26,41.107,,+0:00,,Bandiera Marco,144,Quickstep Cycling Team,6:34 6:34,,3,2011
25,41.052,,+0:00,,Bessy Cyril,145,Saur - Sojasun,6:39 6:39,,3,2011
29,41.041000000000004,,+0:00,,Moinard Ama\xebl,146,BMC Racing Team,6:40 6:40,,3,2011
22,40.953,,+0:00,,Vandousselaere Sven,147,Omega Pharma-Lotto,6:48 6:48,,3,2011
36,40.898,,+0:00,,Ivanov Serguei,148,Team Katusha,6:53 6:53,,3,2011
21,40.833,,+0:00,,Tratnik Jan,149,Quickstep Cycling Team,6:59 6:59,,3,2011
25,40.833,,+0:00,,Bole Grega,150,Lampre - ISD,",, 6:59",,3,2011
29,40.821999999999996,,+0:00,,Talabardon Yannick,151,Saur - Sojasun,7:00 7:00,,3,2011
30,40.8,,+0:00,,Haedo Juan Jose,152,Saxo Bank - Sungard,7:02 7:02,,3,2011
30,40.8,,+0:00,,Longo Borghini Paolo,153,Liquigas - Cannondale,",, 7:02",,3,2011
28,40.724000000000004,,+0:00,,Haedo Lucas Sebastian,154,Saxo Bank - Sungard,7:09 7:09,,3,2011
31,40.713,,+0:00,,Velasco Ivan,155,Euskaltel - Euskadi,7:10 7:10,,3,2011
36,40.681,,+0:00,,Dean Julian,156,Team Garmin - Cerv\xe9lo,7:13 7:13,,3,2011
26,40.616,,+0:00,,Jerome Vincent,157,Team Europcar,7:19 7:19,,3,2011
31,40.594,,+0:00,,Quinziato Manuel,158,BMC Racing Team,7:21 7:21,,3,2011
27,40.551,,+0:00,,Rabon Frantisek,159,HTC - High Road,7:25 7:25,,3,2011
30,40.519,,+0:00,,Lopez David,160,Movistar Team,7:28 7:28,,3,2011
30,40.38,,+0:00,,Marzano Marco,161,Lampre - ISD,7:41 7:41,,3,2011
26,40.336999999999996,,+0:00,,Lund Anders,162,Leopard Trek,7:45 7:45,,3,2011
30,40.327,,+0:00,,Lloyd Daniel,163,Team Garmin - Cerv\xe9lo,7:46 7:46,,3,2011
27,40.274,,+0:00,,Farrar Tyler,164,Team Garmin - Cerv\xe9lo,7:51 7:51,,3,2011
32,40.084,,+0:00,,Cappelle Andy,165,Quickstep Cycling Team,8:09 8:09,,3,2011
27,40.0,,+0:00,,Santaromita Ivan,166,BMC Racing Team,8:17 8:17,,3,2011
27,39.979,,+0:00,,Kondrut Vitaliy,167,Lampre - ISD,8:19 8:19,,3,2011
26,39.927,,+0:00,,Dehaes Kenny,168,Omega Pharma-Lotto,8:24 8:24,,3,2011
26,39.865,,+0:00,,Murphy John,169,BMC Racing Team,8:30 8:30,,3,2011
31,39.823,,+0:00,,Willems Frederik,170,Omega Pharma-Lotto,8:34 8:34,,3,2011
30,39.74,,+0:00,,Dumoulin Samuel,171,Cofidis Le Credit en Ligne,8:42 8:42,,3,2011
28,39.72,,+0:00,,Chavanel S\xe9bastien,172,Team Europcar,8:44 8:44,,3,2011
30,39.709,,+0:00,,Anza Santo,173,Vacansoleil - DCM,8:45 8:45,,3,2011
27,38.695,,+0:00,,Pujol Oscar,174,Omega Pharma-Lotto,10:26 10:26,,3,2011
22,,,+0:00,50.0,Degenkolb John,1,HTC - High Road,4:15:41 4:15:41,6.0,4,2011
24,,,+0:00,30.0,Boasson Hagen Edvald,2,Sky Procycling,",, ,,",4.0,4,2011
30,,,+0:00,18.0,Haedo Juan Jose,3,Saxo Bank - Sungard,",, ,,",2.0,4,2011
29,,,+0:00,13.0,Vaitkus Tomas,4,Pro Team Astana,",, ,,",1.0,4,2011
28,,,+0:00,10.0,Bonnet William,5,FDJ,",, ,,",1.0,4,2011
27,,,+0:00,7.0,Farrar Tyler,6,Team Garmin - Cerv\xe9lo,",, ,,",,4,2011
26,,,+0:00,4.0,Bandiera Marco,7,Quickstep Cycling Team,",, ,,",,4,2011
30,,,+0:00,3.0,Dumoulin Samuel,8,Cofidis Le Credit en Ligne,",, ,,",,4,2011
22,,,+0:00,2.0,Ligthart Pim,9,Vacansoleil - DCM,",, ,,",,4,2011
26,,,+0:00,1.0,Dehaes Kenny,10,Omega Pharma-Lotto,",, ,,",,4,2011
28,,,+0:00,,Chavanel S\xe9bastien,11,Team Europcar,",, ,,",,4,2011
25,,,+0:00,,Bole Grega,12,Lampre - ISD,",, ,,",,4,2011
24,,,+0:00,,Ruijgh Rob,13,Vacansoleil - DCM,",, ,,",,4,2011
26,,,+0:00,,Murphy John,14,BMC Racing Team,",, ,,",,4,2011
30,,,+0:00,,Wegmann Fabian,15,Leopard Trek,",, ,,",,4,2011
28,,,+0:00,,Lemoine Cyril,16,Saur - Sojasun,",, ,,",,4,2011
37,,,+0:00,,Hinault S\xe9bastien,17,AG2R La Mondiale,",, ,,",,4,2011
24,,,+0:00,,Koren Kristijan,18,Liquigas - Cannondale,",, ,,",,4,2011
31,,,+0:00,,Duque Leonardo,19,Cofidis Le Credit en Ligne,",, ,,",,4,2011
24,,,+0:00,,Paterski Maciej,20,Liquigas - Cannondale,",, ,,",,4,2011
33,,,+0:00,,Flecha Juan Antonio,21,Sky Procycling,",, ,,",,4,2011
26,,,+0:00,,Finetto Mauro,22,Liquigas - Cannondale,",, ,,",,4,2011
31,,,+0:00,,Urtasun Pablo,23,Euskaltel - Euskadi,",, ,,",,4,2011
25,,,+0:00,,Boom Lars,24,Rabobank Cycling Team,",, ,,",,4,2011
26,,,+0:00,,Vanendert Jelle,25,Omega Pharma-Lotto,",, ,,",,4,2011
24,,,+0:00,,Zeits Andrey,26,Pro Team Astana,",, ,,",,4,2011
32,,,+0:00,,Buffaz Mickael,27,Cofidis Le Credit en Ligne,",, ,,",,4,2011
26,,,+0:00,,Roche Nicolas,28,AG2R La Mondiale,",, ,,",,4,2011
30,,,+0:00,,Zaugg Oliver,29,Leopard Trek,",, ,,",,4,2011
23,,,+0:00,,Navardauskas Ramunas,30,Team Garmin - Cerv\xe9lo,",, ,,",,4,2011
27,,,+0:00,,Trofimov Yuri,31,Team Katusha,",, ,,",,4,2011
28,,,+0:00,,Rohregger Thomas,32,Leopard Trek,",, ,,",,4,2011
30,,,+0:00,,Riblon Christophe,33,AG2R La Mondiale,",, ,,",,4,2011
25,,,+0:00,,Simon Julien,34,Saur - Sojasun,",, ,,",,4,2011
36,,,+0:00,,Dean Julian,35,Team Garmin - Cerv\xe9lo,",, ,,",,4,2011
33,,,+0:00,,Tjallingii Maarten,36,Rabobank Cycling Team,",, ,,",,4,2011
29,,,+0:00,,Lequatre Geoffroy,37,RadioShack,",, ,,",,4,2011
34,,,+0:00,,Evans Cadel,38,BMC Racing Team,",, ,,",,4,2011
24,,,+0:00,,Schar Michael,39,BMC Racing Team,",, ,,",,4,2011
34,,,+0:00,,Peraud Jean-Christophe,40,AG2R La Mondiale,",, ,,",,4,2011
30,,,+0:00,,Pires Bruno,41,Leopard Trek,",, ,,",,4,2011
24,,,+0:00,,Coppel J\xe9rome,42,Saur - Sojasun,",, ,,",,4,2011
36,,,+0:00,,S\xf8rensen Nicki,43,Saxo Bank - Sungard,",, ,,",,4,2011
26,,,+0:00,,Arashiro Yukiya,44,Team Europcar,",, ,,",,4,2011
34,,,+0:00,,Fofonov Dimitri,45,Pro Team Astana,",, ,,",,4,2011
24,,,+0:00,,Kadri Blel,46,AG2R La Mondiale,",, ,,",,4,2011
28,,,+0:00,,Minard S\xe9bastien,47,AG2R La Mondiale,",, ,,",,4,2011
24,,,+0:00,,Costa Rui,48,Movistar Team,",, ,,",,4,2011
29,,,+0:00,,Talabardon Yannick,49,Saur - Sojasun,",, ,,",,4,2011
26,,,+0:00,,Jeandesboz Fabrice,50,Saur - Sojasun,",, ,,",,4,2011
33,,,+0:00,,Martinez Egoi,51,Euskaltel - Euskadi,",, ,,",,4,2011
24,,,+0:00,,Taaram\xe4e Rein,52,Cofidis Le Credit en Ligne,",, ,,",,4,2011
25,,,+0:00,,Hermans Ben,53,RadioShack,",, ,,",,4,2011
25,,,+0:00,,Jeannesson Arnold,54,FDJ,",, ,,",,4,2011
30,,,+0:00,,Kolobnev Alexandr,55,Team Katusha,",, ,,",,4,2011
27,,,+0:00,,Brajkovi\u010d Janez,56,RadioShack,",, ,,",,4,2011
26,,,+0:00,,Busche Matthew,57,RadioShack,",, ,,",,4,2011
30,,,+0:00,,Da Dalto Mauro,58,Liquigas - Cannondale,",, ,,",,4,2011
24,,,+0:00,,Smukulis Gatis,59,HTC - High Road,",, ,,",,4,2011
33,,,+0:00,,Perez Aitor,60,Lampre - ISD,",, ,,",,4,2011
28,,,+0:00,,Siutsou Kanstantsin,61,HTC - High Road,",, ,,",,4,2011
28,,,+0:00,,Txurruka Amets,62,Euskaltel - Euskadi,",, ,,",,4,2011
31,,,+0:00,,Kashechkin Andrey,63,Lampre - ISD,",, ,,",,4,2011
26,,,+0:00,,Jerome Vincent,64,Team Europcar,",, ,,",,4,2011
33,,,+0:00,,S\xe1nchez Samuel,65,Euskaltel - Euskadi,",, ,,",,4,2011
31,,,+0:00,,Kessiakoff Fredrik,66,Pro Team Astana,",, ,,",,4,2011
30,,,+0:00,,Kern Christophe,67,Team Europcar,",, ,,",,4,2011
26,,,+0:00,,Cataldo Dario,68,Quickstep Cycling Team,",, ,,",,4,2011
26,,,+0:00,,S\xf8rensen Chris Anker,69,Saxo Bank - Sungard,",, ,,",,4,2011
31,,,+0:00,,Wiggins Bradley,70,Sky Procycling,",, ,,",,4,2011
23,,,+0:00,,Gautier Cyril,71,Team Europcar,",, ,,",,4,2011
31,,,+0:00,,Velasco Ivan,72,Euskaltel - Euskadi,",, ,,",,4,2011
32,,,+0:00,,Rodr\xedguez Joaquim,73,Team Katusha,",, ,,",,4,2011
30,,,+0:00,,Iglinskiy Maxim,74,Pro Team Astana,",, ,,",,4,2011
24,,,+0:00,,Bouet Maxime,75,AG2R La Mondiale,",, ,,",,4,2011
29,,,+0:00,,Valentin Tristan,76,Cofidis Le Credit en Ligne,",, ,,",,4,2011
25,,,+0:00,,Roelandts Jurgen,77,Omega Pharma-Lotto,",, ,,",,4,2011
21,,,+0:00,,Tratnik Jan,78,Quickstep Cycling Team,",, ,,",,4,2011
28,,,+0:00,,Monier Damien,79,Cofidis Le Credit en Ligne,",, ,,",,4,2011
21,,,+0:00,,Landa Mikel,80,Euskaltel - Euskadi,",, ,,",,4,2011
32,,,+0:00,,Perez Francisco,81,Movistar Team,",, ,,",,4,2011
27,,,+0:00,,Kondrut Vitaliy,82,Lampre - ISD,",, ,,",,4,2011
31,,,+0:00,,Bellotti Francesco,83,Liquigas - Cannondale,",, ,,",,4,2011
30,,,+0:00,,Anza Santo,84,Vacansoleil - DCM,",, ,,",,4,2011
24,,,+0:00,,Seeldraeyers Kevin,85,Quickstep Cycling Team,",, ,,",,4,2011
37,,,+0:00,,Vinokourov Alexandre,86,Pro Team Astana,",, ,,",,4,2011
22,,,+0:00,,Vandousselaere Sven,87,Omega Pharma-Lotto,",, ,,",,4,2011
29,,,+0:00,,Pauriol R\xe9mi,88,FDJ,",, ,,",,4,2011
27,,,+0:00,,de Maar Marc,89,Quickstep Cycling Team,",, ,,",,4,2011
25,,,+0:00,,Thomas Geraint,90,Sky Procycling,",, ,,",,4,2011
28,,,+0:00,,Van den Broeck Jurgen,91,Omega Pharma-Lotto,",, ,,",,4,2011
25,,,+0:00,,Di Gr\xe9gorio R\xe9my,92,Pro Team Astana,",, ,,",,4,2011
36,,,+0:00,,Moncouti\xe9 David,93,Cofidis Le Credit en Ligne,",, ,,",,4,2011
32,,,+0:00,,Casar Sandy,94,FDJ,",, ,,",,4,2011
31,,,+0:00,,Irizar Markel,95,RadioShack,",, ,,",,4,2011
31,,,+0:00,,Niemiec Przemyslaw,96,Lampre - ISD,",, ,,",,4,2011
26,,,+0:00,,Lund Anders,97,Leopard Trek,",, ,,",,4,2011
26,,,+0:00,,Belkov Maxim,98,Vacansoleil - DCM,",, ,,",,4,2011
32,,,+0:00,,Fedrigo Pierrick,99,FDJ,",, ,,",,4,2011
21,,,+0:00,,Bilbao Pello,100,Euskaltel - Euskadi,",, ,,",,4,2011
26,,,+0:00,,Didier Laurent,101,Saxo Bank - Sungard,",, ,,",,4,2011
31,,,+0:00,,Joly S\xe9bastien,102,Saur - Sojasun,",, ,,",,4,2011
29,,,+0:00,,Vandborg Brian,103,Saxo Bank - Sungard,",, ,,",,4,2011
27,,,+0:00,,Erviti Imanol,104,Movistar Team,",, ,,",,4,2011
34,,,+0:00,,Zubeldia Haimar,105,RadioShack,",, ,,",,4,2011
24,,,+0:00,,Rolland Pierre,106,Team Europcar,",, ,,",,4,2011
28,,,+0:00,,Gusev Vladimir,107,Team Katusha,",, ,,",,4,2011
21,,,+0:00,,Vermote Julien,108,Quickstep Cycling Team,",, ,,",,4,2011
35,,,+0:00,,Niermann Grischa,109,Rabobank Cycling Team,",, ,,",,4,2011
24,,,+0:00,,Amador Andrey,110,Movistar Team,",, ,,",,4,2011
30,,,+0:00,,Mourey Francis,111,FDJ,",, ,,",,4,2011
27,,,+0:00,,Roy J\xe9r\xe9my,112,FDJ,",, ,,",,4,2011
30,,,+0:00,,Knees Christian,113,Sky Procycling,",, ,,",,4,2011
21,,,+0:00,,Pinot Thibaut,114,FDJ,",, ,,",,4,2011
23,,,+0:00,,Malori Adriano,115,Lampre - ISD,",, ,,",,4,2011
35,,,+0:00,,Garate Juan Manuel,116,Rabobank Cycling Team,",, ,,",,4,2011
31,,,+0:00,,Willems Frederik,117,Omega Pharma-Lotto,",, ,,",,4,2011
37,,,+0:00,,McCartney Jason,118,RadioShack,",, ,,",,4,2011
31,,,+0:00,,Gerrans Simon,119,Sky Procycling,",, ,,",,4,2011
32,,,+0:00,,Pate Danny,120,HTC - High Road,",, ,,",,4,2011
30,,,+0:00,,Karpets Vladimir,121,Team Katusha,",, ,,",,4,2011
21,,,+0:00,,Majka Rafa\u0142,122,Saxo Bank - Sungard,",, ,,",,4,2011
27,,,+0:00,,Go\u0142a\u015b Micha\u0142,123,Vacansoleil - DCM,",, ,,",,4,2011
34,,,+0:00,,Gustov Volodymyr,124,Saxo Bank - Sungard,",, ,,",,4,2011
25,,,+0:00,,Bessy Cyril,125,Saur - Sojasun,",, ,,",,4,2011
34,,,+0:00,,van de Walle Jurgen,126,Omega Pharma-Lotto,",, ,,",,4,2011
31,,,+0:00,,Paulinho S\xe9rgio,127,RadioShack,",, ,,",,4,2011
28,,,+0:00,,Morabito Steve,128,BMC Racing Team,",, ,,",,4,2011
30,,,+0:00,,Posthuma Joost,129,Leopard Trek,",, ,,",,4,2011
26,,,+0:00,,Perget Mathieu,130,AG2R La Mondiale,",, ,,",,4,2011
26,,,+0:00,,Ignatyev Mikhail,131,Team Katusha,",, ,,",,4,2011
27,,,+0:00,,Wurf Cameron,132,Liquigas - Cannondale,",, ,,",,4,2011
34,,,+0:00,,Zandio Xabier,133,Sky Procycling,",, ,,",,4,2011
27,,,+0:00,,Sanchez Luis Leon,134,Rabobank Cycling Team,",, ,,",,4,2011
38,,,+0:00,,Garcia Jose Vicente,135,Movistar Team,",, ,,",,4,2011
30,,,+0:00,,Longo Borghini Paolo,136,Liquigas - Cannondale,",, ,,",,4,2011
27,,,+0:00,,Grivko Andrei,137,Pro Team Astana,",, ,,",,4,2011
33,,,+0:00,,Basso Ivan,138,Liquigas - Cannondale,",, ,,",,4,2011
25,,,+0:00,,Gesink Robert,139,Rabobank Cycling Team,",, ,,",,4,2011
32,,,+0:00,,Cappelle Andy,140,Quickstep Cycling Team,",, ,,",,4,2011
35,,,+0:00,,Kroon Karsten,141,BMC Racing Team,",, ,,",,4,2011
32,,,+0:00,,Veuchelen Frederik,142,Vacansoleil - DCM,",, ,,",,4,2011
25,,,+0:00,,Intxausti Be\xf1at,143,Movistar Team,",, ,,",,4,2011
30,,,+0:00,,Lopez David,144,Movistar Team,",, ,,",,4,2011
24,,,+0:00,,Uran Rigoberto,145,Sky Procycling,",, ,,",,4,2011
27,,,+0:00,,Quemeneur Perrig,146,Team Europcar,",, ,,",,4,2011
33,,,+0:00,,Vogondy Nicolas,147,Cofidis Le Credit en Ligne,",, ,,",,4,2011
24,,,+0:00,,Martin Daniel,148,Team Garmin - Cerv\xe9lo,",, ,,",,4,2011
31,,,+0:00,,Voeckler Thomas,149,Team Europcar,",, ,,",,4,2011
29,,,+0:00,,Moinard Ama\xebl,150,BMC Racing Team,",, ,,",,4,2011
23,,,+0:00,,Silin Egor,151,Team Katusha,",, ,,",,4,2011
36,,,+0:00,,Ivanov Serguei,152,Team Katusha,",, ,,",,4,2011
30,,,+0:00,,Marzano Marco,153,Lampre - ISD,",, ,,",,4,2011
30,,,+0:00,,Szeghalmi Balint,154,Lampre - ISD,",, ,,",,4,2011
27,,,+0:00,,Santaromita Ivan,155,BMC Racing Team,",, ,,",,4,2011
31,,,+0:00,,Quinziato Manuel,156,BMC Racing Team,",, ,,",,4,2011
27,,,+0:00,,Martens Paul,157,Rabobank Cycling Team,",, ,,",,4,2011
20,,,+0:00,,Herrada Jes\xfas,158,Movistar Team,",, ,,",,4,2011
30,,,+0:00,,Barredo Carlos,159*,Rabobank Cycling Team,",, ,,",,4,2011
28,,,+0:00,,Westra Lieuwe,159,Vacansoleil - DCM,0:37 0:37,,4,2011
35,,,+0:00,,Klier Andreas,160,Team Garmin - Cerv\xe9lo,1:18 1:18,,4,2011
28,,,+0:00,,Haedo Lucas Sebastian,161,Saxo Bank - Sungard,",, 1:18",,4,2011
32,,,+0:00,,Zabriskie David,162,Team Garmin - Cerv\xe9lo,1:34 1:34,,4,2011
30,,,+0:00,,Lloyd Daniel,163,Team Garmin - Cerv\xe9lo,1:36 1:36,,4,2011
26,,,+0:00,,Martin Tony,164,HTC - High Road,1:45 1:45,,4,2011
27,,,+0:00,,Rabon Frantisek,165,HTC - High Road,2:00 2:00,,4,2011
26,,,+0:00,,Hivert Jonathan,166,Saur - Sojasun,2:03 2:03,,4,2011
32,,,+0:00,,Verdugo Gorka,167,Euskaltel - Euskadi,",, 2:03",,4,2011
27,,,+0:00,,Pujol Oscar,168,Omega Pharma-Lotto,2:50 2:50,,4,2011
25,,,+0:00,,Feillu Brice,169,Leopard Trek,4:43 4:43,,4,2011
30,,,+0:00,,Vansummeren Johan,170,Team Garmin - Cerv\xe9lo,5:12 5:12,,4,2011
23,,,+0:00,,Ghyselinck Jan,171,HTC - High Road,",, 5:12",,4,2011
28,,,+0:00,,Reda Francesco,DNF,Quickstep Cycling Team,-4:15:41 -4:15:41,,4,2011
26,,,+0:00,,Selvaggi Mirko,DNF,Vacansoleil - DCM,",, -4:15:41",,4,2011
23,,,+0:00,,Denifl Stefan,DNS,Leopard Trek,",, -4:15:41",,4,2011
30,,,+0:00,50.0,Kern Christophe,1,Team Europcar,5:05:03 5:05:03,6.0,5,2011
26,,,+0:00,30.0,S\xf8rensen Chris Anker,2,Saxo Bank - Sungard,0:07 0:07,4.0,5,2011
31,,,+0:00,18.0,Voeckler Thomas,3,Team Europcar,0:09 0:09,2.0,5,2011
32,,,+0:00,13.0,Rodr\xedguez Joaquim,4,Team Katusha,",, 0:09",1.0,5,2011
37,,,+0:00,10.0,Vinokourov Alexandre,5,Pro Team Astana,",, 0:09",1.0,5,2011
